onset	duration	begsample	endsample	offset
439.4364	0.9	1098592	1100841	-750
439.9904	0.9	1099977	1102226	-750
440.5444	0.9	1101362	1103611	-750
441.0976	0.9	1102745	1104994	-750
441.6516	0.9	1104130	1106379	-750
442.2048	0.9	1105513	1107762	-750
442.7588	0.9	1106898	1109147	-750
443.3128	0.9	1108283	1110532	-750
443.8656	0.9	1109665	1111914	-750
444.42	0.9	1111051	1113300	-750
444.974	0.9	1112436	1114685	-750
445.5268	0.9	1113818	1116067	-750
446.0808	0.9	1115203	1117452	-750
446.634	0.9	1116586	1118835	-750
447.188	0.9	1117971	1120220	-750
447.742	0.9	1119356	1121605	-750
448.2948	0.9	1120738	1122987	-750
448.8492	0.9	1122124	1124373	-750
449.4032	0.9	1123509	1125758	-750
449.9564	0.9	1124892	1127141	-750
450.51	0.9	1126276	1128525	-750
451.0632	0.9	1127659	1129908	-750
451.6172	0.9	1129044	1131293	-750
452.1712	0.9	1130429	1132678	-750
452.7244	0.9	1131812	1134061	-750
453.2784	0.9	1133197	1135446	-750
453.8312	0.9	1134579	1136828	-750
454.3856	0.9	1135965	1138214	-750
454.9396	0.9	1137350	1139599	-750
455.4924	0.9	1138732	1140981	-750
456.0464	0.9	1140117	1142366	-750
456.6004	0.9	1141502	1143751	-750
457.1532	0.9	1142884	1145133	-750
457.7072	0.9	1144269	1146518	-750
458.2612	0.9	1145654	1147903	-750
458.8144	0.9	1147037	1149286	-750
459.3684	0.9	1148422	1150671	-750
459.9216	0.9	1149805	1152054	-750
460.476	0.9	1151191	1153440	-750
461.03	0.9	1152576	1154825	-750
461.5828	0.9	1153958	1156207	-750
462.1368	0.9	1155343	1157592	-750
462.69	0.9	1156726	1158975	-750
463.244	0.9	1158111	1160360	-750
463.798	0.9	1159496	1161745	-750
464.3512	0.9	1160879	1163128	-750
464.9052	0.9	1162264	1164513	-750
465.4592	0.9	1163649	1165898	-750
466.012	0.9	1165031	1167280	-750
466.5664	0.9	1166417	1168666	-750
467.1192	0.9	1167799	1170048	-750
467.6732	0.9	1169184	1171433	-750
468.2272	0.9	1170569	1172818	-750
468.7804	0.9	1171952	1174201	-750
469.3344	0.9	1173337	1175586	-750
469.8876	0.9	1174720	1176969	-750
470.4416	0.9	1176105	1178354	-750
470.9956	0.9	1177490	1179739	-750
471.5484	0.9	1178872	1181121	-750
472.1024	0.9	1180257	1182506	-750
472.6568	0.9	1181643	1183892	-750
473.2096	0.9	1183025	1185274	-750
473.764	0.9	1184411	1186660	-750
474.3168	0.9	1185793	1188042	-750
474.8708	0.9	1187178	1189427	-750
475.4248	0.9	1188563	1190812	-750
475.978	0.9	1189946	1192195	-750
476.532	0.9	1191331	1193580	-750
477.0848	0.9	1192713	1194962	-750
477.6388	0.9	1194098	1196347	-750
478.1928	0.9	1195483	1197732	-750
478.746	0.9	1196866	1199115	-750
479.3	0.9	1198251	1200500	-750
479.854	0.9	1199636	1201885	-750
480.4072	0.9	1201019	1203268	-750
480.9612	0.9	1202404	1204653	-750
481.514	0.9	1203786	1206035	-750
482.0684	0.9	1205172	1207421	-750
482.6224	0.9	1206557	1208806	-750
483.1752	0.9	1207939	1210188	-750
483.7292	0.9	1209324	1211573	-750
484.2832	0.9	1210709	1212958	-750
484.8364	0.9	1212092	1214341	-750
485.3904	0.9	1213477	1215726	-750
485.9436	0.9	1214860	1217109	-750
486.4976	0.9	1216245	1218494	-750
487.0516	0.9	1217630	1219879	-750
487.6044	0.9	1219012	1221261	-750
488.1584	0.9	1220397	1222646	-750
488.7116	0.9	1221780	1224029	-750
489.2656	0.9	1223165	1225414	-750
489.8196	0.9	1224550	1226799	-750
490.3728	0.9	1225933	1228182	-750
490.9268	0.9	1227318	1229567	-750
491.4808	0.9	1228703	1230952	-750
492.034	0.9	1230086	1232335	-750
492.588	0.9	1231471	1233720	-750
493.1408	0.9	1232853	1235102	-750
493.6948	0.9	1234238	1236487	-750
494.2488	0.9	1235623	1237872	-750
494.802	0.9	1237006	1239255	-750
495.356	0.9	1238391	1240640	-750
495.91	0.9	1239776	1242025	-750
496.4632	0.9	1241159	1243408	-750
497.0172	0.9	1242544	1244793	-750
497.5704	0.9	1243927	1246176	-750
498.1244	0.9	1245312	1247561	-750
498.6784	0.9	1246697	1248946	-750
499.2312	0.9	1248079	1250328	-750
499.7852	0.9	1249464	1251713	-750
500.3392	0.9	1250849	1253098	-750
500.8924	0.9	1252232	1254481	-750
501.4464	0.9	1253617	1255866	-750
501.9996	0.9	1255000	1257249	-750
502.5536	0.9	1256385	1258634	-750
503.1076	0.9	1257770	1260019	-750
503.6608	0.9	1259153	1261402	-750
504.2148	0.9	1260538	1262787	-750
504.7676	0.9	1261920	1264169	-750
505.3216	0.9	1263305	1265554	-750
505.8756	0.9	1264690	1266939	-750
506.4288	0.9	1266073	1268322	-750
506.9828	0.9	1267458	1269707	-750
507.5368	0.9	1268843	1271092	-750
508.09	0.9	1270226	1272475	-750
508.644	0.9	1271611	1273860	-750
509.1968	0.9	1272993	1275242	-750
509.7508	0.9	1274378	1276627	-750
510.3052	0.9	1275764	1278013	-750
510.858	0.9	1277146	1279395	-750
511.412	0.9	1278531	1280780	-750
511.966	0.9	1279916	1282165	-750
512.5192	0.9	1281299	1283548	-750
513.0732	0.9	1282684	1284933	-750
513.6264	0.9	1284067	1286316	-750
514.1804	0.9	1285452	1287701	-750
514.7344	0.9	1286837	1289086	-750
515.2872	0.9	1288219	1290468	-750
515.8412	0.9	1289604	1291853	-750
516.3944	0.9	1290987	1293236	-750
516.9484	0.9	1292372	1294621	-750
517.5024	0.9	1293757	1296006	-750
518.0556	0.9	1295140	1297389	-750
518.6096	0.9	1296525	1298774	-750
519.1636	0.9	1297910	1300159	-750
519.7168	0.9	1299293	1301542	-750
520.2708	0.9	1300678	1302927	-750
520.8236	0.9	1302060	1304309	-750
521.3776	0.9	1303445	1305694	-750
521.9316	0.9	1304830	1307079	-750
522.4848	0.9	1306213	1308462	-750
523.0388	0.9	1307598	1309847	-750
523.5928	0.9	1308983	1311232	-750
524.146	0.9	1310366	1312615	-750
524.7	0.9	1311751	1314000	-750
525.2528	0.9	1313133	1315382	-750
525.8072	0.9	1314519	1316768	-750
526.3612	0.9	1315904	1318153	-750
526.914	0.9	1317286	1319535	-750
527.468	0.9	1318671	1320920	-750
528.0212	0.9	1320054	1322303	-750
528.5752	0.9	1321439	1323688	-750
529.1292	0.9	1322824	1325073	-750
529.6824	0.9	1324207	1326456	-750
530.2364	0.9	1325592	1327841	-750
530.7904	0.9	1326977	1329226	-750
531.3436	0.9	1328360	1330609	-750
531.8976	0.9	1329745	1331994	-750
532.4504	0.9	1331127	1333376	-750
533.0044	0.9	1332512	1334761	-750
533.5584	0.9	1333897	1336146	-750
534.1116	0.9	1335280	1337529	-750
534.6656	0.9	1336665	1338914	-750
535.2196	0.9	1338050	1340299	-750
535.7728	0.9	1339433	1341682	-750
536.3268	0.9	1340818	1343067	-750
536.8796	0.9	1342200	1344449	-750
537.4336	0.9	1343585	1345834	-750
537.988	0.9	1344971	1347220	-750
538.5408	0.9	1346353	1348602	-750
539.0948	0.9	1347738	1349987	-750
539.6488	0.9	1349123	1351372	-750
540.202	0.9	1350506	1352755	-750
540.756	0.9	1351891	1354140	-750
541.3092	0.9	1353274	1355523	-750
541.8632	0.9	1354659	1356908	-750
542.4172	0.9	1356044	1358293	-750
542.97	0.9	1357426	1359675	-750
543.524	0.9	1358811	1361060	-750
544.0772	0.9	1360194	1362443	-750
544.6312	0.9	1361579	1363828	-750
545.1852	0.9	1362964	1365213	-750
545.7384	0.9	1364347	1366596	-750
546.2924	0.9	1365732	1367981	-750
546.8464	0.9	1367117	1369366	-750
547.3996	0.9	1368500	1370749	-750
547.9536	0.9	1369885	1372134	-750
548.5064	0.9	1371267	1373516	-750
549.0604	0.9	1372652	1374901	-750
549.6144	0.9	1374037	1376286	-750
550.1676	0.9	1375420	1377669	-750
550.7216	0.9	1376805	1379054	-750
551.2756	0.9	1378190	1380439	-750
551.8288	0.9	1379573	1381822	-750
552.3828	0.9	1380958	1383207	-750
552.9356	0.9	1382340	1384589	-750
553.49	0.9	1383726	1385975	-750
554.044	0.9	1385111	1387360	-750
554.5968	0.9	1386493	1388742	-750
555.1508	0.9	1387878	1390127	-750
555.704	0.9	1389261	1391510	-750
556.258	0.9	1390646	1392895	-750
556.812	0.9	1392031	1394280	-750
557.3652	0.9	1393414	1395663	-750
557.9192	0.9	1394799	1397048	-750
558.4732	0.9	1396184	1398433	-750
559.026	0.9	1397566	1399815	-750
559.58	0.9	1398951	1401200	-750
560.1332	0.9	1400334	1402583	-750
560.6872	0.9	1401719	1403968	-750
561.2412	0.9	1403104	1405353	-750
561.7944	0.9	1404487	1406736	-750
562.3484	0.9	1405872	1408121	-750
562.9016	0.9	1407255	1409504	-750
563.4556	0.9	1408640	1410889	-750
564.0096	0.9	1410025	1412274	-750
564.5624	0.9	1411407	1413656	-750
565.1164	0.9	1412792	1415041	-750
565.6704	0.9	1414177	1416426	-750
566.2236	0.9	1415560	1417809	-750
566.7776	0.9	1416945	1419194	-750
567.3308	0.9	1418328	1420577	-750
567.8848	0.9	1419713	1421962	-750
568.4388	0.9	1421098	1423347	-750
568.992	0.9	1422481	1424730	-750
569.546	0.9	1423866	1426115	-750
570.1	0.9	1425251	1427500	-750
570.6528	0.9	1426633	1428882	-750
571.2072	0.9	1428019	1430268	-750
571.76	0.9	1429401	1431650	-750
572.314	0.9	1430786	1433035	-750
572.868	0.9	1432171	1434420	-750
573.4212	0.9	1433554	1435803	-750
573.9752	0.9	1434939	1437188	-750
574.5292	0.9	1436324	1438573	-750
575.0824	0.9	1437707	1439956	-750
575.6364	0.9	1439092	1441341	-750
576.1892	0.9	1440474	1442723	-750
576.7432	0.9	1441859	1444108	-750
577.2972	0.9	1443244	1445493	-750
577.8504	0.9	1444627	1446876	-750
578.4044	0.9	1446012	1448261	-750
578.9584	0.9	1447397	1449646	-750
579.5116	0.9	1448780	1451029	-750
580.0656	0.9	1450165	1452414	-750
580.618	0.9	1451546	1453795	-750
581.1728	0.9	1452933	1455182	-750
581.7268	0.9	1454318	1456567	-750
582.2796	0.9	1455700	1457949	-750
582.8336	0.9	1457085	1459334	-750
583.3868	0.9	1458468	1460717	-750
583.9408	0.9	1459853	1462102	-750
584.4948	0.9	1461238	1463487	-750
585.048	0.9	1462621	1464870	-750
585.602	0.9	1464006	1466255	-750
586.1548	0.9	1465388	1467637	-750
586.7088	0.9	1466773	1469022	-750
587.2632	0.9	1468159	1470408	-750
587.816	0.9	1469541	1471790	-750
588.37	0.9	1470926	1473175	-750
588.924	0.9	1472311	1474560	-750
589.4772	0.9	1473694	1475943	-750
590.0312	0.9	1475079	1477328	-750
590.584	0.9	1476461	1478710	-750
591.1384	0.9	1477847	1480096	-750
591.6924	0.9	1479232	1481481	-750
592.2452	0.9	1480614	1482863	-750
592.7992	0.9	1481999	1484248	-750
593.3532	0.9	1483384	1485633	-750
593.9064	0.9	1484767	1487016	-750
594.4604	0.9	1486152	1488401	-750
595.0136	0.9	1487535	1489784	-750
595.5676	0.9	1488920	1491169	-750
596.1216	0.9	1490305	1492554	-750
596.6748	0.9	1491688	1493937	-750
597.2284	0.9	1493072	1495321	-750
597.7828	0.9	1494458	1496707	-750
598.3356	0.9	1495840	1498089	-750
598.8896	0.9	1497225	1499474	-750
599.4428	0.9	1498608	1500857	-750
599.9968	0.9	1499993	1502242	-750
600.5508	0.9	1501378	1503627	-750
601.104	0.9	1502761	1505010	-750
601.658	0.9	1504146	1506395	-750
602.212	0.9	1505531	1507780	-750
602.7648	0.9	1506913	1509162	-750
603.3192	0.9	1508299	1510548	-750
603.872	0.9	1509681	1511930	-750
604.426	0.9	1511066	1513315	-750
604.98	0.9	1512451	1514700	-750
605.5332	0.9	1513834	1516083	-750
606.0872	0.9	1515219	1517468	-750
606.6404	0.9	1516602	1518851	-750
607.1944	0.9	1517987	1520236	-750
607.7484	0.9	1519372	1521621	-750
608.3012	0.9	1520754	1523003	-750
608.8556	0.9	1522140	1524389	-750
609.4096	0.9	1523525	1525774	-750
609.9624	0.9	1524907	1527156	-750
610.5164	0.9	1526292	1528541	-750
611.0696	0.9	1527675	1529924	-750
611.6236	0.9	1529060	1531309	-750
612.1776	0.9	1530445	1532694	-750
612.7304	0.9	1531827	1534076	-750
613.2848	0.9	1533213	1535462	-750
613.8388	0.9	1534598	1536847	-750
614.3916	0.9	1535980	1538229	-750
614.9456	0.9	1537365	1539614	-750
615.4988	0.9	1538748	1540997	-750
616.0528	0.9	1540133	1542382	-750
616.6068	0.9	1541518	1543767	-750
617.16	0.9	1542901	1545150	-750
617.714	0.9	1544286	1546535	-750
618.2668	0.9	1545668	1547917	-750
618.8208	0.9	1547053	1549302	-750
619.3752	0.9	1548439	1550688	-750
619.928	0.9	1549821	1552070	-750
620.482	0.9	1551206	1553455	-750
621.036	0.9	1552591	1554840	-750
621.5892	0.9	1553974	1556223	-750
622.1432	0.9	1555359	1557608	-750
622.6964	0.9	1556742	1558991	-750
623.2504	0.9	1558127	1560376	-750
623.8044	0.9	1559512	1561761	-750
624.3572	0.9	1560894	1563143	-750
624.9112	0.9	1562279	1564528	-750
625.4656	0.9	1563665	1565914	-750
626.0184	0.9	1565047	1567296	-750
626.5724	0.9	1566432	1568681	-750
627.1256	0.9	1567815	1570064	-750
627.6796	0.9	1569200	1571449	-750
628.2336	0.9	1570585	1572834	-750
628.7868	0.9	1571968	1574217	-750
629.3408	0.9	1573353	1575602	-750
629.8936	0.9	1574735	1576984	-750
630.448	0.9	1576121	1578370	-750
631.0016	0.9	1577505	1579754	-750
631.5548	0.9	1578888	1581137	-750
632.1088	0.9	1580273	1582522	-750
632.6628	0.9	1581658	1583907	-750
633.216	0.9	1583041	1585290	-750
633.77	0.9	1584426	1586675	-750
634.3228	0.9	1585808	1588057	-750
634.8772	0.9	1587194	1589443	-750
635.4308	0.9	1588578	1590827	-750
635.984	0.9	1589961	1592210	-750
636.538	0.9	1591346	1593595	-750
637.092	0.9	1592731	1594980	-750
637.6452	0.9	1594114	1596363	-750
638.1992	0.9	1595499	1597748	-750
638.7524	0.9	1596882	1599131	-750
639.3064	0.9	1598267	1600516	-750
639.8604	0.9	1599652	1601901	-750
640.4132	0.9	1601034	1603283	-750
640.9672	0.9	1602419	1604668	-750
641.5212	0.9	1603804	1606053	-750
642.0744	0.9	1605187	1607436	-750
642.6284	0.9	1606572	1608821	-750
643.1816	0.9	1607955	1610204	-750
643.7356	0.9	1609340	1611589	-750
644.2896	0.9	1610725	1612974	-750
644.8428	0.9	1612108	1614357	-750
645.3968	0.9	1613493	1615742	-750
645.9496	0.9	1614875	1617124	-750
646.5036	0.9	1616260	1618509	-750
647.0576	0.9	1617645	1619894	-750
647.6108	0.9	1619028	1621277	-750
648.1648	0.9	1620413	1622662	-750
648.7188	0.9	1621798	1624047	-750
649.272	0.9	1623181	1625430	-750
649.826	0.9	1624566	1626815	-750
650.3792	0.9	1625949	1628198	-750
650.9332	0.9	1627334	1629583	-750
651.4872	0.9	1628719	1630968	-750
652.04	0.9	1630101	1632350	-750
652.5944	0.9	1631487	1633736	-750
653.1472	0.9	1632869	1635118	-750
653.7012	0.9	1634254	1636503	-750
654.2552	0.9	1635639	1637888	-750
654.8084	0.9	1637022	1639271	-750
655.3624	0.9	1638407	1640656	-750
655.9164	0.9	1639792	1642041	-750
656.4696	0.9	1641175	1643424	-750
657.0232	0.9	1642559	1644808	-750
657.5764	0.9	1643942	1646191	-750
658.1304	0.9	1645327	1647576	-750
658.6844	0.9	1646712	1648961	-750
659.2376	0.9	1648095	1650344	-750
659.7916	0.9	1649480	1651729	-750
660.3456	0.9	1650865	1653114	-750
660.8988	0.9	1652248	1654497	-750
661.4528	0.9	1653633	1655882	-750
662.0056	0.9	1655015	1657264	-750
662.56	0.9	1656401	1658650	-750
663.114	0.9	1657786	1660035	-750
663.6668	0.9	1659168	1661417	-750
664.2208	0.9	1660553	1662802	-750
664.7748	0.9	1661938	1664187	-750
665.328	0.9	1663321	1665570	-750
665.882	0.9	1664706	1666955	-750
666.4352	0.9	1666089	1668338	-750
666.9892	0.9	1667474	1669723	-750
667.5432	0.9	1668859	1671108	-750
668.096	0.9	1670241	1672490	-750
668.65	0.9	1671626	1673875	-750
669.2032	0.9	1673009	1675258	-750
669.7572	0.9	1674394	1676643	-750
670.3112	0.9	1675779	1678028	-750
670.8644	0.9	1677162	1679411	-750
671.4184	0.9	1678547	1680796	-750
671.9724	0.9	1679932	1682181	-750
672.5252	0.9	1681314	1683563	-750
673.0796	0.9	1682700	1684949	-750
673.6324	0.9	1684082	1686331	-750
674.1864	0.9	1685467	1687716	-750
674.7404	0.9	1686852	1689101	-750
675.2936	0.9	1688235	1690484	-750
675.8476	0.9	1689620	1691869	-750
676.4016	0.9	1691005	1693254	-750
676.9548	0.9	1692388	1694637	-750
677.5088	0.9	1693773	1696022	-750
678.062	0.9	1695156	1697405	-750
678.6156	0.9	1696540	1698789	-750
679.17	0.9	1697926	1700175	-750
679.7228	0.9	1699308	1701557	-750
680.2768	0.9	1700693	1702942	-750
680.83	0.9	1702076	1704325	-750
681.384	0.9	1703461	1705710	-750
681.938	0.9	1704846	1707095	-750
682.4912	0.9	1706229	1708478	-750
683.0452	0.9	1707614	1709863	-750
683.5992	0.9	1708999	1711248	-750
684.152	0.9	1710381	1712630	-750
684.7064	0.9	1711767	1714016	-750
685.2592	0.9	1713149	1715398	-750
685.8132	0.9	1714534	1716783	-750
686.3672	0.9	1715919	1718168	-750
686.9204	0.9	1717302	1719551	-750
687.4744	0.9	1718687	1720936	-750
688.0284	0.9	1720072	1722321	-750
688.5816	0.9	1721455	1723704	-750
689.1356	0.9	1722840	1725089	-750
689.6884	0.9	1724222	1726471	-750
690.2424	0.9	1725607	1727856	-750
690.7968	0.9	1726993	1729242	-750
691.3496	0.9	1728375	1730624	-750
691.9036	0.9	1729760	1732009	-750
692.4568	0.9	1731143	1733392	-750
693.0108	0.9	1732528	1734777	-750
693.5648	0.9	1733913	1736162	-750
694.1176	0.9	1735295	1737544	-750
694.672	0.9	1736681	1738930	-750
695.226	0.9	1738066	1740315	-750
695.7788	0.9	1739448	1741697	-750
696.3328	0.9	1740833	1743082	-750
696.8868	0.9	1742218	1744467	-750
697.44	0.9	1743601	1745850	-750
697.994	0.9	1744986	1747235	-750
698.5472	0.9	1746369	1748618	-750
699.1012	0.9	1747754	1750003	-750
699.6552	0.9	1749139	1751388	-750
700.208	0.9	1750521	1752770	-750
700.7624	0.9	1751907	1754156	-750
701.3152	0.9	1753289	1755538	-750
701.8692	0.9	1754674	1756923	-750
702.4232	0.9	1756059	1758308	-750
702.9764	0.9	1757442	1759691	-750
703.5304	0.9	1758827	1761076	-750
704.0836	0.9	1760210	1762459	-750
704.6376	0.9	1761595	1763844	-750
705.1916	0.9	1762980	1765229	-750
705.7444	0.9	1764362	1766611	-750
706.2984	0.9	1765747	1767996	-750
706.8528	0.9	1767133	1769382	-750
707.4056	0.9	1768515	1770764	-750
707.9596	0.9	1769900	1772149	-750
708.5128	0.9	1771283	1773532	-750
709.0668	0.9	1772668	1774917	-750
709.6208	0.9	1774053	1776302	-750
710.174	0.9	1775436	1777685	-750
710.7276	0.9	1776820	1779069	-750
711.282	0.9	1778206	1780455	-750
711.8348	0.9	1779588	1781837	-750
712.3892	0.9	1780974	1783223	-750
712.942	0.9	1782356	1784605	-750
713.496	0.9	1783741	1785990	-750
714.05	0.9	1785126	1787375	-750
714.6032	0.9	1786509	1788758	-750
715.1572	0.9	1787894	1790143	-750
715.7112	0.9	1789279	1791528	-750
716.2644	0.9	1790662	1792911	-750
716.8184	0.9	1792047	1794296	-750
717.3712	0.9	1793429	1795678	-750
717.9252	0.9	1794814	1797063	-750
718.4792	0.9	1796199	1798448	-750
719.0324	0.9	1797582	1799831	-750
719.5864	0.9	1798967	1801216	-750
720.1396	0.9	1800350	1802599	-750
720.6936	0.9	1801735	1803984	-750
721.2476	0.9	1803120	1805369	-750
721.8004	0.9	1804502	1806751	-750
722.3548	0.9	1805888	1808137	-750
722.9088	0.9	1807273	1809522	-750
723.4616	0.9	1808655	1810904	-750
724.0156	0.9	1810040	1812289	-750
724.5688	0.9	1811423	1813672	-750
725.1228	0.9	1812808	1815057	-750
725.6768	0.9	1814193	1816442	-750
726.23	0.9	1815576	1817825	-750
726.784	0.9	1816961	1819210	-750
727.338	0.9	1818346	1820595	-750
727.8908	0.9	1819728	1821977	-750
728.4452	0.9	1821114	1823363	-750
728.998	0.9	1822496	1824745	-750
729.552	0.9	1823881	1826130	-750
730.106	0.9	1825266	1827515	-750
730.6592	0.9	1826649	1828898	-750
731.2132	0.9	1828034	1830283	-750
731.7664	0.9	1829417	1831666	-750
732.3204	0.9	1830802	1833051	-750
732.8744	0.9	1832187	1834436	-750
733.4272	0.9	1833569	1835818	-750
733.9816	0.9	1834955	1837204	-750
734.5356	0.9	1836340	1838589	-750
735.0884	0.9	1837722	1839971	-750
735.6424	0.9	1839107	1841356	-750
736.1956	0.9	1840490	1842739	-750
736.7496	0.9	1841875	1844124	-750
737.3036	0.9	1843260	1845509	-750
737.8568	0.9	1844643	1846892	-750
738.4108	0.9	1846028	1848277	-750
738.9648	0.9	1847413	1849662	-750
739.5176	0.9	1848795	1851044	-750
740.0716	0.9	1850180	1852429	-750
740.6248	0.9	1851563	1853812	-750
741.1788	0.9	1852948	1855197	-750
741.7328	0.9	1854333	1856582	-750
742.286	0.9	1855716	1857965	-750
742.84	0.9	1857101	1859350	-750
743.3932	0.9	1858484	1860733	-750
743.9472	0.9	1859869	1862118	-750
744.5012	0.9	1861254	1863503	-750
745.054	0.9	1862636	1864885	-750
745.608	0.9	1864021	1866270	-750
746.162	0.9	1865406	1867655	-750
746.7152	0.9	1866789	1869038	-750
747.2692	0.9	1868174	1870423	-750
747.8224	0.9	1869557	1871806	-750
748.3764	0.9	1870942	1873191	-750
748.9304	0.9	1872327	1874576	-750
749.4832	0.9	1873709	1875958	-750
750.0376	0.9	1875095	1877344	-750
750.5916	0.9	1876480	1878729	-750
751.1444	0.9	1877862	1880111	-750
751.6984	0.9	1879247	1881496	-750
752.2516	0.9	1880630	1882879	-750
752.8056	0.9	1882015	1884264	-750
753.3596	0.9	1883400	1885649	-750
753.9128	0.9	1884783	1887032	-750
754.4668	0.9	1886168	1888417	-750
755.0196	0.9	1887550	1889799	-750
755.5736	0.9	1888935	1891184	-750
756.1276	0.9	1890320	1892569	-750
756.6808	0.9	1891703	1893952	-750
757.2348	0.9	1893088	1895337	-750
757.7888	0.9	1894473	1896722	-750
758.342	0.9	1895856	1898105	-750
758.896	0.9	1897241	1899490	-750
759.4492	0.9	1898624	1900873	-750
760.0032	0.9	1900009	1902258	-750
760.5572	0.9	1901394	1903643	-750
761.11	0.9	1902776	1905025	-750
761.664	0.9	1904161	1906410	-750
762.218	0.9	1905546	1907795	-750
762.7712	0.9	1906929	1909178	-750
763.3252	0.9	1908314	1910563	-750
763.8784	0.9	1909697	1911946	-750
764.4324	0.9	1911082	1913331	-750
764.9864	0.9	1912467	1914716	-750
765.5396	0.9	1913850	1916099	-750
766.0936	0.9	1915235	1917484	-750
766.6464	0.9	1916617	1918866	-750
767.2004	0.9	1918002	1920251	-750
767.7544	0.9	1919387	1921636	-750
768.3076	0.9	1920770	1923019	-750
768.8616	0.9	1922155	1924404	-750
769.4156	0.9	1923540	1925789	-750
769.9688	0.9	1924923	1927172	-750
770.5228	0.9	1926308	1928557	-750
771.0756	0.9	1927690	1929939	-750
771.6296	0.9	1929075	1931324	-750
772.184	0.9	1930461	1932710	-750
772.7368	0.9	1931843	1934092	-750
773.2908	0.9	1933228	1935477	-750
773.8448	0.9	1934613	1936862	-750
774.398	0.9	1935996	1938245	-750
774.952	0.9	1937381	1939630	-750
775.5052	0.9	1938764	1941013	-750
776.0592	0.9	1940149	1942398	-750
776.6132	0.9	1941534	1943783	-750
777.166	0.9	1942916	1945165	-750
777.72	0.9	1944301	1946550	-750
778.2744	0.9	1945687	1947936	-750
778.8272	0.9	1947069	1949318	-750
779.3812	0.9	1948454	1950703	-750
779.9344	0.9	1949837	1952086	-750
780.4884	0.9	1951222	1953471	-750
781.0424	0.9	1952607	1954856	-750
781.5956	0.9	1953990	1956239	-750
782.1496	0.9	1955375	1957624	-750
782.7024	0.9	1956757	1959006	-750
783.2564	0.9	1958142	1960391	-750
783.8108	0.9	1959528	1961777	-750
784.3636	0.9	1960910	1963159	-750
784.9176	0.9	1962295	1964544	-750
785.4716	0.9	1963680	1965929	-750
786.0248	0.9	1965063	1967312	-750
786.5788	0.9	1966448	1968697	-750
787.132	0.9	1967831	1970080	-750
787.686	0.9	1969216	1971465	-750
788.24	0.9	1970601	1972850	-750
788.7928	0.9	1971983	1974232	-750
789.3468	0.9	1973368	1975617	-750
789.9012	0.9	1974754	1977003	-750
790.454	0.9	1976136	1978385	-750
791.008	0.9	1977521	1979770	-750
791.5612	0.9	1978904	1981153	-750
792.1152	0.9	1980289	1982538	-750
792.6692	0.9	1981674	1983923	-750
793.222	0.9	1983056	1985305	-750
793.7764	0.9	1984442	1986691	-750
794.3292	0.9	1985824	1988073	-750
794.8832	0.9	1987209	1989458	-750
795.4372	0.9	1988594	1990843	-750
795.9904	0.9	1989977	1992226	-750
796.5444	0.9	1991362	1993611	-750
797.0984	0.9	1992747	1994996	-750
797.6516	0.9	1994130	1996379	-750
798.2056	0.9	1995515	1997764	-750
798.7584	0.9	1996897	1999146	-750
799.3124	0.9	1998282	2000531	-750
799.8668	0.9	1999668	2001917	-750
800.4196	0.9	2001050	2003299	-750
800.9736	0.9	2002435	2004684	-750
801.5276	0.9	2003820	2006069	-750
802.0808	0.9	2005203	2007452	-750
802.6348	0.9	2006588	2008837	-750
803.1876	0.9	2007970	2010219	-750
803.742	0.9	2009356	2011605	-750
804.296	0.9	2010741	2012990	-750
804.8488	0.9	2012123	2014372	-750
805.4028	0.9	2013508	2015757	-750
805.9568	0.9	2014893	2017142	-750
806.51	0.9	2016276	2018525	-750
807.064	0.9	2017661	2019910	-750
807.6172	0.9	2019044	2021293	-750
808.1712	0.9	2020429	2022678	-750
808.7252	0.9	2021814	2024063	-750
809.278	0.9	2023196	2025445	-750
809.8324	0.9	2024582	2026831	-750
810.3852	0.9	2025964	2028213	-750
810.9392	0.9	2027349	2029598	-750
811.4932	0.9	2028734	2030983	-750
812.0464	0.9	2030117	2032366	-750
