onset	duration	sample	trial_type	value
1124.735	0.001	1124736	Stimulus	S  6
1125.768	0.001	1125769	Stimulus	S  1
1126.202	0.001	1126203	Stimulus	S  2
1127.572	0.001	1127573	Stimulus	S  3
1127.894	0.001	1127895	Stimulus	S  5
1130.134	0.001	1130135	Stimulus	S  6
1131.167	0.001	1131168	Stimulus	S  1
1131.684	0.001	1131685	Stimulus	S  2
1133.039	0.001	1133040	Stimulus	S  3
1133.319	0.001	1133320	Stimulus	S  5
1135.534	0.001	1135535	Stimulus	S  7
1136.566	0.001	1136567	Stimulus	S  1
1137.183	0.001	1137184	Stimulus	S  2
1138.537	0.001	1138538	Stimulus	S  3
1138.718	0.001	1138719	Stimulus	S  4
1141.016	0.001	1141017	Stimulus	S  6
1142.049	0.001	1142050	Stimulus	S  1
1142.633	0.001	1142634	Stimulus	S  2
1143.989	0.001	1143990	Stimulus	S  3
1144.27	0.001	1144271	Stimulus	S  5
1146.582	0.001	1146583	Stimulus	S  6
1147.615	0.001	1147616	Stimulus	S  1
1148.232	0.001	1148233	Stimulus	S  2
1149.592	0.001	1149593	Stimulus	S  3
1150.182	0.001	1150183	Stimulus	S  4
1152.165	0.001	1152166	Stimulus	S  6
1153.197	0.001	1153198	Stimulus	S  1
1153.764	0.001	1153765	Stimulus	S  2
1155.129	0.001	1155130	Stimulus	S  3
1155.55	0.001	1155551	Stimulus	S  4
1157.647	0.001	1157648	Stimulus	S  6
1158.68	0.001	1158681	Stimulus	S  1
1159.163	0.001	1159164	Stimulus	S  2
1160.518	0.001	1160519	Stimulus	S  3
1160.767	0.001	1160768	Stimulus	S  5
1162.963	0.001	1162964	Stimulus	S  6
1163.996	0.001	1163997	Stimulus	S  1
1164.48	0.001	1164481	Stimulus	S  2
1165.851	0.001	1165852	Stimulus	S  3
1166.975	0.001	1166976	Stimulus	S  4
1168.362	0.001	1168363	Stimulus	S  7
1169.395	0.001	1169396	Stimulus	S  1
1169.912	0.001	1169913	Stimulus	S  2
1171.268	0.001	1171269	Stimulus	S  3
1171.943	0.001	1171944	Stimulus	S  5
1173.695	0.001	1173696	Stimulus	S  6
1174.728	0.001	1174729	Stimulus	S  1
1175.312	0.001	1175313	Stimulus	S  2
1176.669	0.001	1176670	Stimulus	S  3
1180.211	0.001	1180212	Stimulus	S  1
1180.694	0.001	1180695	Stimulus	S  2
1182.056	0.001	1182057	Stimulus	S  3
1182.43	0.001	1182431	Stimulus	S  4
1184.594	0.001	1184595	Stimulus	S  7
1185.626	0.001	1185627	Stimulus	S  1
1186.16	0.001	1186161	Stimulus	S  2
1187.516	0.001	1187517	Stimulus	S  3
1187.655	0.001	1187656	Stimulus	S  5
1190.109	0.001	1190110	Stimulus	S  6
1191.142	0.001	1191143	Stimulus	S  1
1191.742	0.001	1191743	Stimulus	S  2
1193.097	0.001	1193098	Stimulus	S  3
1193.303	0.001	1193304	Stimulus	S  5
1195.575	0.001	1195576	Stimulus	S  7
1284.113	0.001	1284114	Stimulus	S 11
1284.663	0.001	1284664	Stimulus	S 12
1286.034	0.001	1286035	Stimulus	S 13
1287.031	0.001	1287032	Stimulus	S 15
1288.646	0.001	1288647	Stimulus	S 17
1289.679	0.001	1289680	Stimulus	S 11
1290.196	0.001	1290197	Stimulus	S 12
1291.558	0.001	1291559	Stimulus	S 13
1292.111	0.001	1292112	Stimulus	S 14
1294.095	0.001	1294096	Stimulus	S 16
1295.128	0.001	1295129	Stimulus	S 21
1295.678	0.001	1295679	Stimulus	S 22
1297.041	0.001	1297042	Stimulus	S 23
1297.375	0.001	1297376	Stimulus	S 24
1299.495	0.001	1299496	Stimulus	S 26
1300.527	0.001	1300528	Stimulus	S 11
1300.978	0.001	1300979	Stimulus	S 12
1302.339	0.001	1302340	Stimulus	S 13
1302.535	0.001	1302536	Stimulus	S 14
1304.944	0.001	1304945	Stimulus	S 17
1305.977	0.001	1305978	Stimulus	S 11
1306.527	0.001	1306528	Stimulus	S 12
1307.879	0.001	1307880	Stimulus	S 13
1308.143	0.001	1308144	Stimulus	S 15
1310.476	0.001	1310477	Stimulus	S 17
1311.509	0.001	1311510	Stimulus	S 11
1312.093	0.001	1312094	Stimulus	S 12
1313.457	0.001	1313458	Stimulus	S 13
1313.759	0.001	1313760	Stimulus	S 14
1315.959	0.001	1315960	Stimulus	S 17
1316.991	0.001	1316992	Stimulus	S 21
1317.442	0.001	1317443	Stimulus	S 22
1318.8	0.001	1318801	Stimulus	S 23
1319.056	0.001	1319057	Stimulus	S 25
1321.308	0.001	1321309	Stimulus	S 26
1322.342	0.001	1322343	Stimulus	S 21
1322.791	0.001	1322792	Stimulus	S 22
1324.145	0.001	1324146	Stimulus	S 23
1325.774	0.001	1325775	Stimulus	S 21
1326.224	0.001	1326225	Stimulus	S 22
1327.586	0.001	1327587	Stimulus	S 23
1327.808	0.001	1327809	Stimulus	S 25
1330.124	0.001	1330125	Stimulus	S 26
1331.156	0.001	1331157	Stimulus	S 21
1331.657	0.001	1331658	Stimulus	S 22
1333.016	0.001	1333017	Stimulus	S 23
1333.808	0.001	1333809	Stimulus	S 25
1335.456	0.001	1335457	Stimulus	S 27
1336.489	0.001	1336490	Stimulus	S 11
1337.023	0.001	1337024	Stimulus	S 12
1338.386	0.001	1338387	Stimulus	S 13
1339.008	0.001	1339009	Stimulus	S 14
1340.839	0.001	1340840	Stimulus	S 17
1341.872	0.001	1341873	Stimulus	S 21
1342.372	0.001	1342373	Stimulus	S 22
1343.729	0.001	1343730	Stimulus	S 23
1344.415	0.001	1344416	Stimulus	S 24
1346.221	0.001	1346222	Stimulus	S 26
1347.255	0.001	1347256	Stimulus	S 21
1347.672	0.001	1347673	Stimulus	S 22
1349.036	0.001	1349037	Stimulus	S 23
1349.464	0.001	1349465	Stimulus	S 25
1351.654	0.001	1351655	Stimulus	S 26
1352.687	0.001	1352688	Stimulus	S 11
1353.121	0.001	1353122	Stimulus	S 12
1354.482	0.001	1354483	Stimulus	S 13
1355.912	0.001	1355913	Stimulus	S 15
1357.07	0.001	1357071	Stimulus	S 16
1358.103	0.001	1358104	Stimulus	S 11
1358.553	0.001	1358554	Stimulus	S 12
1359.905	0.001	1359906	Stimulus	S 13
1360.104	0.001	1360105	Stimulus	S 15
1362.492	0.001	1362493	Stimulus	S 16
1363.518	0.001	1363519	Stimulus	S 21
1364.102	0.001	1364103	Stimulus	S 22
1365.461	0.001	1365462	Stimulus	S 23
1365.84	0.001	1365841	Stimulus	S 24
1367.952	0.001	1367953	Stimulus	S 26
1368.984	0.001	1368985	Stimulus	S 11
1369.535	0.001	1369536	Stimulus	S 12
1370.886	0.001	1370887	Stimulus	S 13
1371.344	0.001	1371345	Stimulus	S 15
1373.384	0.001	1373385	Stimulus	S 17
1374.417	0.001	1374418	Stimulus	S 21
1374.884	0.001	1374885	Stimulus	S 22
1376.241	0.001	1376242	Stimulus	S 23
1376.952	0.001	1376953	Stimulus	S 25
1378.684	0.001	1378685	Stimulus	S 26
1379.717	0.001	1379718	Stimulus	S 21
1380.318	0.001	1380319	Stimulus	S 22
1381.681	0.001	1381682	Stimulus	S 23
1382.12	0.001	1382121	Stimulus	S 24
1384.2	0.001	1384201	Stimulus	S 26
1385.233	0.001	1385234	Stimulus	S 11
1385.766	0.001	1385767	Stimulus	S 12
1387.14	0.001	1387141	Stimulus	S 13
1387.832	0.001	1387833	Stimulus	S 14
1389.632	0.001	1389633	Stimulus	S 16
1390.666	0.001	1390667	Stimulus	S 11
1391.148	0.001	1391149	Stimulus	S 12
1392.508	0.001	1392509	Stimulus	S 13
1392.872	0.001	1392873	Stimulus	S 14
1395.081	0.001	1395082	Stimulus	S 16
1396.115	0.001	1396116	Stimulus	S 21
1396.565	0.001	1396566	Stimulus	S 22
1397.937	0.001	1397938	Stimulus	S 23
1398.888	0.001	1398889	Stimulus	S 25
1400.531	0.001	1400532	Stimulus	S 27
1401.563	0.001	1401564	Stimulus	S 21
1402.13	0.001	1402131	Stimulus	S 22
1403.471	0.001	1403472	Stimulus	S 23
1404.185	0.001	1404186	Stimulus	S 24
1406.08	0.001	1406081	Stimulus	S 26
1407.113	0.001	1407114	Stimulus	S 11
1407.53	0.001	1407531	Stimulus	S 12
1408.889	0.001	1408890	Stimulus	S 13
1409.152	0.001	1409153	Stimulus	S 14
1411.463	0.001	1411464	Stimulus	S 16
1412.495	0.001	1412496	Stimulus	S 21
1412.963	0.001	1412964	Stimulus	S 22
1414.311	0.001	1414312	Stimulus	S 23
1414.424	0.001	1414425	Stimulus	S 25
1416.862	0.001	1416863	Stimulus	S 26
1417.895	0.001	1417896	Stimulus	S 21
1418.345	0.001	1418346	Stimulus	S 22
1419.715	0.001	1419716	Stimulus	S 23
1419.88	0.001	1419881	Stimulus	S 25
1422.178	0.001	1422179	Stimulus	S 26
1423.211	0.001	1423212	Stimulus	S 21
1423.694	0.001	1423695	Stimulus	S 22
1425.058	0.001	1425059	Stimulus	S 23
1425.312	0.001	1425313	Stimulus	S 24
1427.628	0.001	1427629	Stimulus	S 26
1428.66	0.001	1428661	Stimulus	S 11
1429.277	0.001	1429278	Stimulus	S 12
1430.639	0.001	1430640	Stimulus	S 13
1430.985	0.001	1430986	Stimulus	S 14
1433.192	0.001	1433193	Stimulus	S 17
1434.226	0.001	1434227	Stimulus	S 11
1434.693	0.001	1434694	Stimulus	S 12
1436.051	0.001	1436052	Stimulus	S 13
1436.185	0.001	1436186	Stimulus	S 14
1438.509	0.001	1438510	Stimulus	S 16
1439.541	0.001	1439542	Stimulus	S 11
1440.059	0.001	1440060	Stimulus	S 12
1441.435	0.001	1441436	Stimulus	S 13
1442.64	0.001	1442641	Stimulus	S 14
1444.041	0.001	1444042	Stimulus	S 17
1445.074	0.001	1445075	Stimulus	S 21
1445.675	0.001	1445676	Stimulus	S 22
1447.028	0.001	1447029	Stimulus	S 23
1447.441	0.001	1447442	Stimulus	S 25
1449.474	0.001	1449475	Stimulus	S 27
1450.507	0.001	1450508	Stimulus	S 11
1450.99	0.001	1450991	Stimulus	S 12
1452.35	0.001	1452351	Stimulus	S 13
1452.729	0.001	1452730	Stimulus	S 14
1454.807	0.001	1454808	Stimulus	S 17
1455.839	0.001	1455840	Stimulus	S 21
1456.423	0.001	1456424	Stimulus	S 22
1457.788	0.001	1457789	Stimulus	S 23
1457.84	0.001	1457841	Stimulus	S 25
1460.339	0.001	1460340	Stimulus	S 26
1461.373	0.001	1461374	Stimulus	S 11
1461.889	0.001	1461890	Stimulus	S 12
1463.251	0.001	1463252	Stimulus	S 13
1465.065	0.001	1465066	Stimulus	S 14
1465.805	0.001	1465806	Stimulus	S 16
1466.838	0.001	1466839	Stimulus	S 21
1467.355	0.001	1467356	Stimulus	S 22
1468.713	0.001	1468714	Stimulus	S 23
1469.361	0.001	1469362	Stimulus	S 25
1471.172	0.001	1471173	Stimulus	S 26
1472.204	0.001	1472205	Stimulus	S 21
1472.671	0.001	1472672	Stimulus	S 22
1474.031	0.001	1474032	Stimulus	S 23
1474.249	0.001	1474250	Stimulus	S 24
1476.67	0.001	1476671	Stimulus	S 26
1477.703	0.001	1477704	Stimulus	S 11
1478.17	0.001	1478171	Stimulus	S 12
1479.535	0.001	1479536	Stimulus	S 13
1480.105	0.001	1480106	Stimulus	S 14
1481.97	0.001	1481971	Stimulus	S 17
1483.003	0.001	1483004	Stimulus	S 21
1483.552	0.001	1483553	Stimulus	S 22
1484.911	0.001	1484912	Stimulus	S 23
1485.553	0.001	1485554	Stimulus	S 25
1487.352	0.001	1487353	Stimulus	S 27
1488.385	0.001	1488386	Stimulus	S 21
1488.869	0.001	1488870	Stimulus	S 22
1490.223	0.001	1490224	Stimulus	S 23
1490.577	0.001	1490578	Stimulus	S 24
1492.685	0.001	1492686	Stimulus	S 26
1493.718	0.001	1493719	Stimulus	S 11
1494.168	0.001	1494169	Stimulus	S 12
1495.531	0.001	1495532	Stimulus	S 13
1495.753	0.001	1495754	Stimulus	S 14
1498.084	0.001	1498085	Stimulus	S 16
1499.117	0.001	1499118	Stimulus	S 21
1499.717	0.001	1499718	Stimulus	S 22
1501.078	0.001	1501079	Stimulus	S 23
1501.361	0.001	1501362	Stimulus	S 24
1503.634	0.001	1503635	Stimulus	S 26
1504.667	0.001	1504668	Stimulus	S 21
1505.099	0.001	1505100	Stimulus	S 22
1506.446	0.001	1506447	Stimulus	S 23
1506.609	0.001	1506610	Stimulus	S 24
1509.016	0.001	1509017	Stimulus	S 27
1510.048	0.001	1510049	Stimulus	S 21
1510.599	0.001	1510600	Stimulus	S 22
1511.958	0.001	1511959	Stimulus	S 23
1512.185	0.001	1512186	Stimulus	S 25
1514.481	0.001	1514482	Stimulus	S 27
1515.499	0.001	1515500	Stimulus	S 21
1515.981	0.001	1515982	Stimulus	S 22
1517.34	0.001	1517341	Stimulus	S 23
1517.529	0.001	1517530	Stimulus	S 24
1519.898	0.001	1519899	Stimulus	S 26
1520.931	0.001	1520932	Stimulus	S 11
1521.448	0.001	1521449	Stimulus	S 12
1522.802	0.001	1522803	Stimulus	S 13
1523.137	0.001	1523138	Stimulus	S 14
1525.38	0.001	1525381	Stimulus	S 17
1526.414	0.001	1526415	Stimulus	S 21
1526.98	0.001	1526981	Stimulus	S 22
1528.347	0.001	1528348	Stimulus	S 23
1528.665	0.001	1528666	Stimulus	S 25
1530.93	0.001	1530931	Stimulus	S 27
1531.963	0.001	1531964	Stimulus	S 11
1532.479	0.001	1532480	Stimulus	S 12
1533.842	0.001	1533843	Stimulus	S 13
1534.065	0.001	1534066	Stimulus	S 14
1536.429	0.001	1536430	Stimulus	S 17
1537.461	0.001	1537462	Stimulus	S 21
1537.995	0.001	1537996	Stimulus	S 22
1539.36	0.001	1539361	Stimulus	S 23
1540.681	0.001	1540682	Stimulus	S 24
1541.928	0.001	1541929	Stimulus	S 26
1616.951	0.001	1616952	Stimulus	S 21
1617.384	0.001	1617385	Stimulus	S 22
1618.744	0.001	1618745	Stimulus	S 23
1619.554	0.001	1619555	Stimulus	S 25
1621.25	0.001	1621251	Stimulus	S 26
1622.283	0.001	1622284	Stimulus	S 21
1622.817	0.001	1622818	Stimulus	S 22
1624.173	0.001	1624174	Stimulus	S 23
1624.338	0.001	1624339	Stimulus	S 24
1626.666	0.001	1626667	Stimulus	S 26
1627.699	0.001	1627700	Stimulus	S 11
1628.233	0.001	1628234	Stimulus	S 12
1629.597	0.001	1629598	Stimulus	S 13
1629.818	0.001	1629819	Stimulus	S 14
1632.132	0.001	1632133	Stimulus	S 16
1633.165	0.001	1633166	Stimulus	S 11
1633.765	0.001	1633766	Stimulus	S 12
1635.123	0.001	1635124	Stimulus	S 13
1635.346	0.001	1635347	Stimulus	S 14
1637.682	0.001	1637683	Stimulus	S 16
1638.714	0.001	1638715	Stimulus	S 11
1639.198	0.001	1639199	Stimulus	S 12
1640.555	0.001	1640556	Stimulus	S 13
1640.882	0.001	1640883	Stimulus	S 15
1642.998	0.001	1642999	Stimulus	S 17
1644.031	0.001	1644032	Stimulus	S 21
1644.514	0.001	1644515	Stimulus	S 22
1645.873	0.001	1645874	Stimulus	S 23
1646.41	0.001	1646411	Stimulus	S 25
1648.413	0.001	1648414	Stimulus	S 27
1649.447	0.001	1649448	Stimulus	S 21
1649.93	0.001	1649931	Stimulus	S 22
1651.292	0.001	1651293	Stimulus	S 23
1651.89	0.001	1651891	Stimulus	S 25
1653.863	0.001	1653864	Stimulus	S 27
1654.896	0.001	1654897	Stimulus	S 21
1655.496	0.001	1655497	Stimulus	S 22
1656.857	0.001	1656858	Stimulus	S 23
1657.498	0.001	1657499	Stimulus	S 24
1659.362	0.001	1659363	Stimulus	S 27
1660.395	0.001	1660396	Stimulus	S 21
1660.962	0.001	1660963	Stimulus	S 22
1662.329	0.001	1662330	Stimulus	S 23
1662.946	0.001	1662947	Stimulus	S 24
1664.878	0.001	1664879	Stimulus	S 27
1665.911	0.001	1665912	Stimulus	S 21
1666.377	0.001	1666378	Stimulus	S 22
1667.733	0.001	1667734	Stimulus	S 23
1667.97	0.001	1667971	Stimulus	S 25
1670.343	0.001	1670344	Stimulus	S 27
1671.377	0.001	1671378	Stimulus	S 11
1671.894	0.001	1671895	Stimulus	S 12
1673.239	0.001	1673240	Stimulus	S 13
1673.538	0.001	1673539	Stimulus	S 14
1675.693	0.001	1675694	Stimulus	S 16
1676.726	0.001	1676727	Stimulus	S 11
1677.325	0.001	1677326	Stimulus	S 12
1678.683	0.001	1678684	Stimulus	S 13
1678.938	0.001	1678939	Stimulus	S 14
1681.126	0.001	1681127	Stimulus	S 17
1682.158	0.001	1682159	Stimulus	S 11
1682.676	0.001	1682677	Stimulus	S 12
1684.033	0.001	1684034	Stimulus	S 13
1684.434	0.001	1684435	Stimulus	S 15
1686.575	0.001	1686576	Stimulus	S 16
1687.608	0.001	1687609	Stimulus	S 21
1688.041	0.001	1688042	Stimulus	S 22
1689.402	0.001	1689403	Stimulus	S 23
1689.73	0.001	1689731	Stimulus	S 24
1691.907	0.001	1691908	Stimulus	S 26
1692.926	0.001	1692927	Stimulus	S 21
1693.457	0.001	1693458	Stimulus	S 22
1694.822	0.001	1694823	Stimulus	S 23
1695.266	0.001	1695267	Stimulus	S 24
1697.29	0.001	1697291	Stimulus	S 26
1698.323	0.001	1698324	Stimulus	S 21
1698.757	0.001	1698758	Stimulus	S 22
1700.127	0.001	1700128	Stimulus	S 23
1700.194	0.001	1700195	Stimulus	S 25
1702.556	0.001	1702557	Stimulus	S 26
1703.589	0.001	1703590	Stimulus	S 11
1704.139	0.001	1704140	Stimulus	S 12
1705.501	0.001	1705502	Stimulus	S 13
1706.989	0.001	1706990	Stimulus	S 21
1707.555	0.001	1707556	Stimulus	S 22
1708.918	0.001	1708919	Stimulus	S 23
1709.619	0.001	1709620	Stimulus	S 25
1711.471	0.001	1711472	Stimulus	S 26
1712.505	0.001	1712506	Stimulus	S 11
1712.955	0.001	1712956	Stimulus	S 12
1714.319	0.001	1714320	Stimulus	S 13
1715.098	0.001	1715099	Stimulus	S 14
1716.804	0.001	1716805	Stimulus	S 17
1717.837	0.001	1717838	Stimulus	S 21
1718.288	0.001	1718289	Stimulus	S 22
1719.651	0.001	1719652	Stimulus	S 23
1719.923	0.001	1719924	Stimulus	S 25
1722.237	0.001	1722238	Stimulus	S 27
1723.27	0.001	1723271	Stimulus	S 11
1723.686	0.001	1723687	Stimulus	S 12
1725.046	0.001	1725047	Stimulus	S 13
1725.33	0.001	1725331	Stimulus	S 15
1727.519	0.001	1727520	Stimulus	S 16
1728.553	0.001	1728554	Stimulus	S 21
1729.086	0.001	1729087	Stimulus	S 22
1730.426	0.001	1730427	Stimulus	S 23
1730.682	0.001	1730683	Stimulus	S 24
1732.919	0.001	1732920	Stimulus	S 26
1733.952	0.001	1733953	Stimulus	S 11
1734.568	0.001	1734569	Stimulus	S 12
1735.925	0.001	1735926	Stimulus	S 13
1736.123	0.001	1736124	Stimulus	S 14
1738.501	0.001	1738502	Stimulus	S 16
1739.534	0.001	1739535	Stimulus	S 11
1739.984	0.001	1739985	Stimulus	S 12
1741.35	0.001	1741351	Stimulus	S 13
1741.451	0.001	1741452	Stimulus	S 14
1743.95	0.001	1743951	Stimulus	S 16
1744.983	0.001	1744984	Stimulus	S 21
1745.484	0.001	1745485	Stimulus	S 22
1746.843	0.001	1746844	Stimulus	S 23
1747.267	0.001	1747268	Stimulus	S 25
1749.45	0.001	1749451	Stimulus	S 27
1750.483	0.001	1750484	Stimulus	S 11
1751.016	0.001	1751017	Stimulus	S 12
1752.372	0.001	1752373	Stimulus	S 13
1752.531	0.001	1752532	Stimulus	S 14
1754.866	0.001	1754867	Stimulus	S 16
1755.898	0.001	1755899	Stimulus	S 21
1756.384	0.001	1756385	Stimulus	S 22
1757.747	0.001	1757748	Stimulus	S 23
1758.179	0.001	1758180	Stimulus	S 25
1760.265	0.001	1760266	Stimulus	S 26
1761.281	0.001	1761282	Stimulus	S 21
1761.881	0.001	1761882	Stimulus	S 22
1763.245	0.001	1763246	Stimulus	S 23
1764.059	0.001	1764060	Stimulus	S 25
1765.714	0.001	1765715	Stimulus	S 27
1766.747	0.001	1766748	Stimulus	S 11
1767.164	0.001	1767165	Stimulus	S 12
1768.528	0.001	1768529	Stimulus	S 13
1769.443	0.001	1769444	Stimulus	S 15
1771.03	0.001	1771031	Stimulus	S 16
1772.062	0.001	1772063	Stimulus	S 11
1772.596	0.001	1772597	Stimulus	S 12
1773.96	0.001	1773961	Stimulus	S 13
1774.963	0.001	1774964	Stimulus	S 15
1776.412	0.001	1776413	Stimulus	S 17
1777.445	0.001	1777446	Stimulus	S 11
1777.979	0.001	1777980	Stimulus	S 12
1779.335	0.001	1779336	Stimulus	S 13
1779.403	0.001	1779404	Stimulus	S 14
1781.929	0.001	1781930	Stimulus	S 16
1782.961	0.001	1782962	Stimulus	S 21
1783.478	0.001	1783479	Stimulus	S 22
1784.848	0.001	1784849	Stimulus	S 23
1784.923	0.001	1784924	Stimulus	S 25
1787.295	0.001	1787296	Stimulus	S 27
1788.327	0.001	1788328	Stimulus	S 11
1788.844	0.001	1788845	Stimulus	S 12
1790.206	0.001	1790207	Stimulus	S 13
1790.251	0.001	1790252	Stimulus	S 14
1792.777	0.001	1792778	Stimulus	S 16
1793.81	0.001	1793811	Stimulus	S 11
1794.31	0.001	1794311	Stimulus	S 12
1795.664	0.001	1795665	Stimulus	S 13
1795.787	0.001	1795788	Stimulus	S 15
1798.21	0.001	1798211	Stimulus	S 17
1799.243	0.001	1799244	Stimulus	S 21
1799.826	0.001	1799827	Stimulus	S 22
1801.187	0.001	1801188	Stimulus	S 23
1801.42	0.001	1801421	Stimulus	S 24
1803.709	0.001	1803710	Stimulus	S 26
1804.742	0.001	1804743	Stimulus	S 11
1805.175	0.001	1805176	Stimulus	S 12
1806.537	0.001	1806538	Stimulus	S 13
1806.747	0.001	1806748	Stimulus	S 14
1809.008	0.001	1809009	Stimulus	S 17
1810.041	0.001	1810042	Stimulus	S 11
1810.575	0.001	1810576	Stimulus	S 12
1811.946	0.001	1811947	Stimulus	S 13
1812.163	0.001	1812164	Stimulus	S 15
1814.474	0.001	1814475	Stimulus	S 17
1815.507	0.001	1815508	Stimulus	S 11
1816.091	0.001	1816092	Stimulus	S 12
1817.46	0.001	1817461	Stimulus	S 13
1817.747	0.001	1817748	Stimulus	S 15
1820.04	0.001	1820041	Stimulus	S 16
1821.073	0.001	1821074	Stimulus	S 11
1821.556	0.001	1821557	Stimulus	S 12
1822.92	0.001	1822921	Stimulus	S 13
1823.627	0.001	1823628	Stimulus	S 14
1825.473	0.001	1825474	Stimulus	S 17
1826.506	0.001	1826507	Stimulus	S 11
1827.089	0.001	1827090	Stimulus	S 12
1828.466	0.001	1828467	Stimulus	S 13
1829.163	0.001	1829164	Stimulus	S 15
1830.954	0.001	1830955	Stimulus	S 17
1831.973	0.001	1831974	Stimulus	S 21
1832.538	0.001	1832539	Stimulus	S 22
1833.902	0.001	1833903	Stimulus	S 23
1833.924	0.001	1833925	Stimulus	S 25
1836.338	0.001	1836339	Stimulus	S 27
1837.371	0.001	1837372	Stimulus	S 11
1837.854	0.001	1837855	Stimulus	S 12
1839.214	0.001	1839215	Stimulus	S 13
1839.323	0.001	1839324	Stimulus	S 14
1841.704	0.001	1841705	Stimulus	S 16
1842.737	0.001	1842738	Stimulus	S 11
1843.303	0.001	1843304	Stimulus	S 12
1844.67	0.001	1844671	Stimulus	S 13
1845.003	0.001	1845004	Stimulus	S 14
1847.236	0.001	1847237	Stimulus	S 17
1848.269	0.001	1848270	Stimulus	S 11
1848.736	0.001	1848737	Stimulus	S 12
1850.098	0.001	1850099	Stimulus	S 13
1850.244	0.001	1850245	Stimulus	S 15
1852.702	0.001	1852703	Stimulus	S 16
1853.735	0.001	1853736	Stimulus	S 11
1854.219	0.001	1854220	Stimulus	S 12
1855.59	0.001	1855591	Stimulus	S 13
1855.772	0.001	1855773	Stimulus	S 15
1858.168	0.001	1858169	Stimulus	S 17
1859.201	0.001	1859202	Stimulus	S 21
1859.718	0.001	1859719	Stimulus	S 22
1861.08	0.001	1861081	Stimulus	S 23
1861.132	0.001	1861133	Stimulus	S 24
1863.652	0.001	1863653	Stimulus	S 26
1864.684	0.001	1864685	Stimulus	S 11
1865.183	0.001	1865184	Stimulus	S 12
1866.544	0.001	1866545	Stimulus	S 13
1866.764	0.001	1866765	Stimulus	S 14
1869.166	0.001	1869167	Stimulus	S 17
1870.199	0.001	1870200	Stimulus	S 21
1870.75	0.001	1870751	Stimulus	S 22
1872.119	0.001	1872120	Stimulus	S 23
1872.26	0.001	1872261	Stimulus	S 25
1874.682	0.001	1874683	Stimulus	S 26
1901.812	0.001	1901813	Stimulus	S 11
1902.379	0.001	1902380	Stimulus	S 12
1903.743	0.001	1903744	Stimulus	S 13
1904.516	0.001	1904517	Stimulus	S 14
1906.378	0.001	1906379	Stimulus	S 17
1907.396	0.001	1907397	Stimulus	S 21
1907.978	0.001	1907979	Stimulus	S 22
1909.345	0.001	1909346	Stimulus	S 23
1909.548	0.001	1909549	Stimulus	S 25
1911.961	0.001	1911962	Stimulus	S 26
1912.994	0.001	1912995	Stimulus	S 11
1913.477	0.001	1913478	Stimulus	S 12
1914.84	0.001	1914841	Stimulus	S 13
1915.1	0.001	1915101	Stimulus	S 14
1917.343	0.001	1917344	Stimulus	S 16
1918.376	0.001	1918377	Stimulus	S 21
1918.843	0.001	1918844	Stimulus	S 22
1920.211	0.001	1920212	Stimulus	S 23
1920.356	0.001	1920357	Stimulus	S 25
1922.709	0.001	1922710	Stimulus	S 27
1923.742	0.001	1923743	Stimulus	S 11
1924.259	0.001	1924260	Stimulus	S 12
1925.615	0.001	1925616	Stimulus	S 13
1925.876	0.001	1925877	Stimulus	S 14
1928.092	0.001	1928093	Stimulus	S 16
1929.125	0.001	1929126	Stimulus	S 21
1929.675	0.001	1929676	Stimulus	S 22
1931.041	0.001	1931042	Stimulus	S 23
1931.548	0.001	1931549	Stimulus	S 25
1933.658	0.001	1933659	Stimulus	S 27
1934.691	0.001	1934692	Stimulus	S 21
1935.191	0.001	1935192	Stimulus	S 22
1936.532	0.001	1936533	Stimulus	S 23
1936.9	0.001	1936901	Stimulus	S 24
1939.057	0.001	1939058	Stimulus	S 26
1940.09	0.001	1940091	Stimulus	S 11
1940.607	0.001	1940608	Stimulus	S 12
1941.965	0.001	1941966	Stimulus	S 13
1943.02	0.001	1943021	Stimulus	S 14
1944.49	0.001	1944491	Stimulus	S 17
1945.523	0.001	1945524	Stimulus	S 11
1946.056	0.001	1946057	Stimulus	S 12
1947.417	0.001	1947418	Stimulus	S 13
1947.564	0.001	1947565	Stimulus	S 15
1949.889	0.001	1949890	Stimulus	S 17
1950.922	0.001	1950923	Stimulus	S 21
1951.539	0.001	1951540	Stimulus	S 22
1952.894	0.001	1952895	Stimulus	S 23
1953.228	0.001	1953229	Stimulus	S 24
1955.454	0.001	1955455	Stimulus	S 27
1956.487	0.001	1956488	Stimulus	S 11
1956.988	0.001	1956989	Stimulus	S 12
1958.345	0.001	1958346	Stimulus	S 13
1958.644	0.001	1958645	Stimulus	S 14
1960.954	0.001	1960955	Stimulus	S 16
1961.987	0.001	1961988	Stimulus	S 21
1962.537	0.001	1962538	Stimulus	S 22
1963.894	0.001	1963895	Stimulus	S 23
1964.117	0.001	1964118	Stimulus	S 25
1966.437	0.001	1966438	Stimulus	S 27
1967.47	0.001	1967471	Stimulus	S 21
1968.053	0.001	1968054	Stimulus	S 22
1969.413	0.001	1969414	Stimulus	S 23
1969.532	0.001	1969533	Stimulus	S 25
1971.886	0.001	1971887	Stimulus	S 26
1972.918	0.001	1972919	Stimulus	S 11
1973.369	0.001	1973370	Stimulus	S 12
1974.727	0.001	1974728	Stimulus	S 13
