onset	duration	sample	trial_type	response_time	stim_file	value	correct
612.5010000000	n/a	612501	FrequentVariableSOA	1766	n/a	n/a	1
614.2680000000	n/a	614268	FrequentVariableSOA	1533	n/a	n/a	1
615.8010000000	n/a	615801	FrequentVariableSOA	1783	n/a	n/a	1
617.5850000000	n/a	617585	GoVariableSOA	473	n/a	n/a	1
619.2850000000	n/a	619285	FrequentVariableSOA	1500	n/a	n/a	1
620.7850000000	n/a	620785	FrequentVariableSOA	1600	n/a	n/a	1
622.3850000000	n/a	622385	NovelVariableSOA	1700	n/a	n/a	1
624.0850000000	n/a	624085	FrequentVariableSOA	1750	n/a	n/a	1
625.8350000000	n/a	625835	FrequentVariableSOA	1683	n/a	n/a	1
627.5180000000	n/a	627518	FrequentVariableSOA	1566	n/a	n/a	1
629.0850000000	n/a	629085	FrequentVariableSOA	1500	n/a	n/a	1
630.5850000000	n/a	630585	FrequentVariableSOA	1716	n/a	n/a	1
632.3010000000	n/a	632301	NovelVariableSOA	1516	n/a	n/a	1
633.8180000000	n/a	633818	FrequentVariableSOA	1733	n/a	n/a	1
635.5510000000	n/a	635551	FrequentVariableSOA	1516	n/a	n/a	1
637.0680000000	n/a	637068	FrequentVariableSOA	1700	n/a	n/a	1
638.7680000000	n/a	638768	FrequentVariableSOA	1716	n/a	n/a	1
640.4850000000	n/a	640485	GoVariableSOA	441	n/a	n/a	1
642.1680000000	n/a	642168	FrequentVariableSOA	1666	n/a	n/a	1
643.8350000000	n/a	643835	FrequentVariableSOA	1683	n/a	n/a	1
645.5180000000	n/a	645518	NovelVariableSOA	1766	n/a	n/a	1
647.2850000000	n/a	647285	FrequentVariableSOA	1633	n/a	n/a	1
648.9180000000	n/a	648918	FrequentVariableSOA	1700	n/a	n/a	1
650.6180000000	n/a	650618	NovelVariableSOA	1500	n/a	n/a	1
652.1180000000	n/a	652118	FrequentVariableSOA	1666	n/a	n/a	1
653.7850000000	n/a	653785	FrequentVariableSOA	1733	n/a	n/a	1
655.5180000000	n/a	655518	FrequentVariableSOA	1583	n/a	n/a	1
657.1010000000	n/a	657101	FrequentVariableSOA	1600	n/a	n/a	1
658.7010000000	n/a	658701	FrequentVariableSOA	1600	n/a	n/a	1
660.3010000000	n/a	660301	GoVariableSOA	468	n/a	n/a	1
661.8840000000	n/a	661884	FrequentVariableSOA	1566	n/a	n/a	1
663.4510000000	n/a	663451	FrequentVariableSOA	1650	n/a	n/a	1
665.1010000000	n/a	665101	FrequentVariableSOA	1800	n/a	n/a	1
666.9010000000	n/a	666901	FrequentVariableSOA	1616	n/a	n/a	1
668.5180000000	n/a	668518	FrequentVariableSOA	1783	n/a	n/a	1
670.3010000000	n/a	670301	NovelVariableSOA	1733	n/a	n/a	1
672.0340000000	n/a	672034	FrequentVariableSOA	1600	n/a	n/a	1
673.6340000000	n/a	673634	GoVariableSOA	428	n/a	n/a	1
675.3010000000	n/a	675301	FrequentVariableSOA	1633	n/a	n/a	1
676.9340000000	n/a	676934	FrequentVariableSOA	1566	n/a	n/a	1
678.5010000000	n/a	678501	FrequentVariableSOA	1666	n/a	n/a	1
680.1680000000	n/a	680168	FrequentVariableSOA	1666	n/a	n/a	1
681.8340000000	n/a	681834	FrequentVariableSOA	1733	n/a	n/a	1
683.5680000000	n/a	683568	FrequentVariableSOA	1616	n/a	n/a	1
685.1840000000	n/a	685184	FrequentVariableSOA	1600	n/a	n/a	1
686.7840000000	n/a	686784	FrequentVariableSOA	1533	n/a	n/a	1
688.3180000000	n/a	688318	NovelVariableSOA	1633	n/a	n/a	1
689.9510000000	n/a	689951	FrequentVariableSOA	1716	n/a	n/a	1
691.6680000000	n/a	691668	FrequentVariableSOA	1566	n/a	n/a	1
693.2340000000	n/a	693234	GoFixedSOA	569	n/a	n/a	1
694.8680000000	n/a	694868	FrequentFixedSOA	1633	n/a	n/a	1
696.5010000000	n/a	696501	FrequentFixedSOA	1633	n/a	n/a	1
698.1340000000	n/a	698134	FrequentFixedSOA	1633	n/a	n/a	1
699.7680000000	n/a	699768	GoFixedSOA	549	n/a	n/a	1
701.4010000000	n/a	701401	FrequentFixedSOA	1633	n/a	n/a	1
703.0340000000	n/a	703034	FrequentFixedSOA	1633	n/a	n/a	1
704.6680000000	n/a	704668	FrequentFixedSOA	1633	n/a	n/a	1
706.3010000000	n/a	706301	FrequentFixedSOA	1633	n/a	n/a	1
707.9340000000	n/a	707934	GoFixedSOA	434	n/a	n/a	1
709.5680000000	n/a	709568	FrequentFixedSOA	1633	n/a	n/a	1
711.2010000000	n/a	711201	FrequentFixedSOA	1633	n/a	n/a	1
712.8340000000	n/a	712834	NovelFixedSOA	1633	n/a	n/a	1
714.4680000000	n/a	714468	FrequentFixedSOA	1633	n/a	n/a	1
716.1010000000	n/a	716101	FrequentFixedSOA	1633	n/a	n/a	1
717.7340000000	n/a	717734	GoFixedSOA	1633	n/a	n/a	0
719.3680000000	n/a	719368	FrequentFixedSOA	1633	n/a	n/a	1
721.0010000000	n/a	721001	FrequentFixedSOA	1633	n/a	n/a	1
722.6340000000	n/a	722634	FrequentFixedSOA	1633	n/a	n/a	1
724.2680000000	n/a	724268	NovelFixedSOA	1633	n/a	n/a	1
725.9010000000	n/a	725901	FrequentFixedSOA	1633	n/a	n/a	1
727.5340000000	n/a	727534	NovelFixedSOA	1633	n/a	n/a	1
729.1680000000	n/a	729168	FrequentFixedSOA	1633	n/a	n/a	1
730.8010000000	n/a	730801	FrequentFixedSOA	1633	n/a	n/a	1
732.4340000000	n/a	732434	FrequentFixedSOA	1633	n/a	n/a	1
734.0680000000	n/a	734068	GoFixedSOA	387	n/a	n/a	1
735.7010000000	n/a	735701	FrequentFixedSOA	1633	n/a	n/a	1
737.3340000000	n/a	737334	FrequentFixedSOA	1633	n/a	n/a	1
738.9680000000	n/a	738968	FrequentFixedSOA	1633	n/a	n/a	1
740.6010000000	n/a	740601	GoFixedSOA	587	n/a	n/a	1
742.2340000000	n/a	742234	FrequentFixedSOA	1633	n/a	n/a	1
743.8680000000	n/a	743868	FrequentFixedSOA	1633	n/a	n/a	1
745.5010000000	n/a	745501	NovelFixedSOA	1633	n/a	n/a	1
747.1340000000	n/a	747134	FrequentFixedSOA	1633	n/a	n/a	1
748.7680000000	n/a	748768	GoFixedSOA	530	n/a	n/a	1
750.4010000000	n/a	750401	FrequentFixedSOA	1633	n/a	n/a	1
752.0340000000	n/a	752034	FrequentFixedSOA	1633	n/a	n/a	1
753.6680000000	n/a	753668	FrequentFixedSOA	1633	n/a	n/a	1
755.3010000000	n/a	755301	FrequentFixedSOA	1633	n/a	n/a	1
756.9340000000	n/a	756934	FrequentFixedSOA	1633	n/a	n/a	1
758.5680000000	n/a	758568	FrequentFixedSOA	1633	n/a	n/a	1
760.2010000000	n/a	760201	NovelFixedSOA	1633	n/a	n/a	1
761.8340000000	n/a	761834	FrequentFixedSOA	1633	n/a	n/a	1
763.4680000000	n/a	763468	FrequentFixedSOA	1633	n/a	n/a	1
765.1010000000	n/a	765101	FrequentFixedSOA	1633	n/a	n/a	1
766.7340000000	n/a	766734	GoFixedSOA	738	n/a	n/a	1
768.3680000000	n/a	768368	FrequentFixedSOA	1633	n/a	n/a	1
770.0010000000	n/a	770001	FrequentFixedSOA	1633	n/a	n/a	1
771.6340000000	n/a	771634	FrequentFixedSOA	1633	n/a	n/a	1
773.2680000000	n/a	773268	FrequentFixedSOA	1633	n/a	n/a	1
774.9010000000	n/a	774901	NovelFixedSOA	1633	n/a	n/a	1
776.5340000000	n/a	776534	FrequentFixedSOA	1633	n/a	n/a	1
778.1680000000	n/a	778168	FrequentFixedSOA	1633	n/a	n/a	1
779.8010000000	n/a	779801	NovelFixedSOA	1633	n/a	n/a	1
781.4340000000	n/a	781434	FrequentFixedSOA	1633	n/a	n/a	1
783.0680000000	n/a	783068	NovelFixedSOA	1633	n/a	n/a	1
784.7010000000	n/a	784701	FrequentFixedSOA	1633	n/a	n/a	1
786.3340000000	n/a	786334	FrequentFixedSOA	1633	n/a	n/a	1
787.9680000000	n/a	787968	FrequentFixedSOA	1633	n/a	n/a	1
789.6010000000	n/a	789601	FrequentFixedSOA	1633	n/a	n/a	1
791.2340000000	n/a	791234	FrequentFixedSOA	1633	n/a	n/a	1
792.8680000000	n/a	792868	FrequentFixedSOA	1633	n/a	n/a	1
794.5010000000	n/a	794501	FrequentFixedSOA	1633	n/a	n/a	1
796.1340000000	n/a	796134	GoFixedSOA	524	n/a	n/a	1
797.7680000000	n/a	797768	FrequentFixedSOA	1633	n/a	n/a	1
799.4010000000	n/a	799401	GoFixedSOA	1633	n/a	n/a	0
801.0340000000	n/a	801034	FrequentFixedSOA	1633	n/a	n/a	1
802.6680000000	n/a	802668	FrequentFixedSOA	1633	n/a	n/a	1
804.3010000000	n/a	804301	NovelFixedSOA	1633	n/a	n/a	1
805.9340000000	n/a	805934	FrequentFixedSOA	1633	n/a	n/a	1
807.5680000000	n/a	807568	GoVariableSOA	618	n/a	n/a	1
809.2840000000	n/a	809284	FrequentVariableSOA	1550	n/a	n/a	1
810.8340000000	n/a	810834	FrequentVariableSOA	1716	n/a	n/a	1
812.5510000000	n/a	812551	FrequentVariableSOA	1700	n/a	n/a	1
814.2510000000	n/a	814251	GoVariableSOA	925	n/a	n/a	1
815.9510000000	n/a	815951	FrequentVariableSOA	1750	n/a	n/a	1
817.7010000000	n/a	817701	FrequentVariableSOA	1650	n/a	n/a	1
819.3510000000	n/a	819351	FrequentVariableSOA	1733	n/a	n/a	1
821.0840000000	n/a	821084	FrequentVariableSOA	1650	n/a	n/a	1
822.7340000000	n/a	822734	GoVariableSOA	544	n/a	n/a	1
824.2510000000	n/a	824251	FrequentVariableSOA	1583	n/a	n/a	1
825.8340000000	n/a	825834	FrequentVariableSOA	1750	n/a	n/a	1
827.5840000000	n/a	827584	NovelVariableSOA	1600	n/a	n/a	1
829.1840000000	n/a	829184	FrequentVariableSOA	1700	n/a	n/a	1
830.8840000000	n/a	830884	FrequentVariableSOA	1783	n/a	n/a	1
832.6680000000	n/a	832668	GoVariableSOA	575	n/a	n/a	1
834.4340000000	n/a	834434	FrequentVariableSOA	1733	n/a	n/a	1
836.1680000000	n/a	836168	FrequentVariableSOA	1800	n/a	n/a	1
837.9680000000	n/a	837968	FrequentVariableSOA	1600	n/a	n/a	1
839.5680000000	n/a	839568	NovelVariableSOA	1533	n/a	n/a	1
841.1010000000	n/a	841101	FrequentVariableSOA	1750	n/a	n/a	1
842.8510000000	n/a	842851	NovelVariableSOA	1583	n/a	n/a	1
844.4340000000	n/a	844434	FrequentVariableSOA	1566	n/a	n/a	1
846.0010000000	n/a	846001	FrequentVariableSOA	1666	n/a	n/a	1
847.6680000000	n/a	847668	FrequentVariableSOA	1700	n/a	n/a	1
849.3680000000	n/a	849368	GoVariableSOA	472	n/a	n/a	1
851.1010000000	n/a	851101	FrequentVariableSOA	1533	n/a	n/a	1
852.6340000000	n/a	852634	FrequentVariableSOA	1600	n/a	n/a	1
854.2340000000	n/a	854234	FrequentVariableSOA	1683	n/a	n/a	1
855.9180000000	n/a	855918	GoVariableSOA	460	n/a	n/a	1
857.7010000000	n/a	857701	FrequentVariableSOA	1633	n/a	n/a	1
859.3340000000	n/a	859334	FrequentVariableSOA	1666	n/a	n/a	1
861.0010000000	n/a	861001	NovelVariableSOA	1750	n/a	n/a	1
862.7510000000	n/a	862751	FrequentVariableSOA	1716	n/a	n/a	1
864.4680000000	n/a	864468	GoVariableSOA	574	n/a	n/a	1
866.1510000000	n/a	866151	FrequentVariableSOA	1683	n/a	n/a	1
867.8340000000	n/a	867834	FrequentVariableSOA	1583	n/a	n/a	1
869.4180000000	n/a	869418	FrequentVariableSOA	1750	n/a	n/a	1
871.1680000000	n/a	871168	FrequentVariableSOA	1733	n/a	n/a	1
872.9010000000	n/a	872901	FrequentVariableSOA	1583	n/a	n/a	1
874.4840000000	n/a	874484	FrequentVariableSOA	1700	n/a	n/a	1
876.1840000000	n/a	876184	NovelVariableSOA	1733	n/a	n/a	1
877.9180000000	n/a	877918	FrequentVariableSOA	1600	n/a	n/a	1
879.5180000000	n/a	879518	FrequentVariableSOA	1583	n/a	n/a	1
881.1010000000	n/a	881101	FrequentVariableSOA	1766	n/a	n/a	1
882.8680000000	n/a	882868	GoVariableSOA	1700	n/a	n/a	0
884.5680000000	n/a	884568	FrequentVariableSOA	1733	n/a	n/a	1
886.3010000000	n/a	886301	FrequentVariableSOA	1516	n/a	n/a	1
887.8180000000	n/a	887818	FrequentVariableSOA	1566	n/a	n/a	1
889.3840000000	n/a	889384	FrequentVariableSOA	1683	n/a	n/a	1
891.0680000000	n/a	891068	NovelVariableSOA	1566	n/a	n/a	1
892.6340000000	n/a	892634	FrequentVariableSOA	1516	n/a	n/a	1
894.1510000000	n/a	894151	FrequentVariableSOA	1666	n/a	n/a	1
895.8170000000	n/a	895817	NovelVariableSOA	1600	n/a	n/a	1
897.4170000000	n/a	897417	FrequentVariableSOA	1800	n/a	n/a	1
899.2170000000	n/a	899217	NovelVariableSOA	1666	n/a	n/a	1
900.8840000000	n/a	900884	FrequentVariableSOA	1600	n/a	n/a	1
902.4840000000	n/a	902484	FrequentVariableSOA	1566	n/a	n/a	1
904.0510000000	n/a	904051	FrequentVariableSOA	1650	n/a	n/a	1
905.7010000000	n/a	905701	FrequentVariableSOA	1533	n/a	n/a	1
907.2340000000	n/a	907234	FrequentVariableSOA	1516	n/a	n/a	1
908.7510000000	n/a	908751	FrequentVariableSOA	1650	n/a	n/a	1
910.4010000000	n/a	910401	FrequentVariableSOA	1616	n/a	n/a	1
912.0170000000	n/a	912017	GoVariableSOA	956	n/a	n/a	1
913.6170000000	n/a	913617	FrequentVariableSOA	1683	n/a	n/a	0
915.3010000000	n/a	915301	GoVariableSOA	493	n/a	n/a	1
916.9510000000	n/a	916951	FrequentVariableSOA	1516	n/a	n/a	1
918.4670000000	n/a	918467	FrequentVariableSOA	1650	n/a	n/a	1
920.1170000000	n/a	920117	NovelVariableSOA	1716	n/a	n/a	1
921.8340000000	n/a	921834	FrequentVariableSOA	1683	n/a	n/a	1
