onset	duration	trial_type	response_time	feedback_onset	correct/incorrect
245.71854659099998	2.5	A	0.650076066286	246.718536328	1.0
248.218481693	2.5	BL	0.7667846901500001	249.218478674	0.0
250.71838811900002	2.5	C	0.683439584654	251.718376347	1.0
253.21830903400001	2.5	B	0.666802801172	254.218296055	1.0
255.718242627	2.5	A	0.583450451268	256.718217876	1.0
258.218165354	2.5	BL	0.866809743729	259.218156298	0.0
260.718087174	2.5	A	0.600032297987	261.718060008	1.0
263.218005373	2.5	C	0.48343867910300004	264.217979112	1.0
265.717927797	2.5	B	0.383416945879	266.717901536	1.0
268.217849316	2.5	C	0.533409399621	269.217813396	1.0
270.717769024	2.5	A	0.43338494974200004	271.717730387	0.0
273.21768963700003	2.5	B	0.833403362612	274.217661867	0.0
275.717609345	2.5	C	0.600135832654	276.71753992	1.0
278.217530864	2.5	BL	0.800077877389	279.217520903	1.0
280.717436989	2.5	BL	0.900129191947	281.717427028	0.0
283.217354885	2.5	B	0.8500926680550001	284.217329228	0.0
285.717280027	2.5	A	0.600143680762	286.717265538	1.0
288.217213921	2.5	BL	0.833465543785	289.217206375	1.0
290.717135138	2.5	B	0.80007033113	291.717108576	1.0
293.21705545	2.5	BL	n/a	294.217046394	n/a
295.71697515799997	2.5	A	0.750076971837	296.71695101	1.0
298.216876755	2.5	C	0.416719188626	299.216842645	1.0
300.716816988	2.5	BL	0.800113193878	301.716812159	0.0
303.216738507	2.5	B	0.700044975702	304.21671617	0.0
305.71666063	2.5	C	0.500134625254	306.716633765	1.0
308.21658094099996	2.5	A	0.550071538531	309.21655528400004	1.0
310.716503064	2.5	C	0.566745147757	311.716474388	1.0
313.21642247	2.5	B	0.8167913308589999	314.21639802	1.0
315.71634489400003	2.5	A	0.6834317365449999	316.716318633	1.0
318.216265206	2.5	A	0.633400042259	319.216228984	1.0
320.716187026	2.5	C	0.583381025688	321.71615986	1.0
323.21610764	2.5	B	0.683415738478	324.21607654900004	1.0
325.716028555	2.5	A	0.6501285882460001	326.715991427	1.0
328.215917172	2.5	B	0.6334350569	329.215923813	1.0
330.715839295	2.5	C	0.600127380845	331.715843823	1.0
333.215792508	2.5	B	0.783397929308	334.215749042	1.0
335.71569169	2.5	BL	0.866908750642	336.715685049	0.0
338.215618642	2.5	BL	0.966799178967	339.21562649	1.0
340.715553443	2.5	C	0.650060671918	341.715528691	1.0
343.215475565	2.5	A	0.716804008573	344.215442362	1.0
345.71539678199997	2.5	C	0.566725225632	346.715361164	1.0
348.23198376	2.5	BL	0.733404871866	349.23197772300006	0.0
350.731903166	2.5	B	0.883409399619	351.731864831	1.0
353.23180295199995	2.5	BL	0.700127984544	354.231817743	1.0
355.731746204	2.5	A	0.7167566180689999	356.731708171	1.0
358.2316662140001	2.5	B	0.60013281415	359.231622144	1.0
360.73157384800004	2.5	BL	0.766776540191	361.731559359	0.0
363.231508346	2.5	BL	0.933431132844	364.231500498	0.0
365.73143077099996	2.5	A	0.56671284977	366.73140390599997	1.0
368.231336895	2.5	C	0.700133719702	369.231308823	1.0
370.731272299	2.5	BL	0.733466147483	371.73126264	1.0
373.231193818	2.5	BL	0.73356002294	374.23118476300004	0.0
375.731097226	2.5	C	0.5666929276470001	376.7310767	1.0
378.23101331199996	2.5	BL	0.833485767756	379.23102568699994	1.0
380.730955356	2.5	B	0.7667656735789999	381.730917625	0.0
383.23087657300005	2.5	A	0.550044372001	384.230850916	1.0
385.730798998	2.5	BL	n/a	386.730779981	n/a
388.230719309	2.5	BL	0.7334133236750001	389.230709348	0.0
390.730642639	2.5	B	0.9333906848989999	391.73060309699997	1.0
393.23054272699994	2.5	C	0.566719490476	394.230534879	1.0
395.730469679	2.5	BL	0.7334845603550001	396.73044070199995	0.0
398.23040357400004	2.5	A	0.733376497932	399.23037670900004	1.0
