onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
355.1201	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
355.138	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
356.1547	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
356.6713	0.8167	COLOR_NAME	43	Incongruent	żółty	yellow	czerwony	red	hit	n/a
357.4667	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
357.488	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
358.5047	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
359.0214	0.7	COLOR_NAME	44	Incongruent	zielony	green	żółty	yellow	incorrect	n/a
359.7016	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
359.7214	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
360.738	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
361.2547	0.7667	COLOR_NAME	45	Neutral	czerwony	red	Neutral	Neutral	hit	n/a
362.0003	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
362.0214	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
363.0381	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
363.5548	0.7833	COLOR_NAME	46	Neutral	żółty	yellow	Neutral	Neutral	hit	n/a
364.3149	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
364.3381	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
365.3548	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
365.8714	0.9167	COLOR_NAME	47	Incongruent	żółty	yellow	zielony	green	hit	n/a
366.7573	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
366.7881	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
367.8048	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
368.3215	0.9333	COLOR_NAME	48	Neutral	niebieski	blue	Neutral	Neutral	hit	n/a
369.2316	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
369.2548	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
370.2715	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
370.7881	0.8667	COLOR_NAME	49	Neutral	żółty	yellow	Neutral	Neutral	hit	n/a
371.6261	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
371.6548	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
372.6715	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
373.1882	2.0	COLOR_NAME	50	Incongruent	czerwony	red	zielony	green	hit	n/a
375.17	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
375.1881	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
376.2048	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
376.7215	1.1166	COLOR_NAME	51	Neutral	zielony	green	Neutral	Neutral	incorrect	n/a
377.8197	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
377.8382	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
378.8549	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
379.3715	0.8	COLOR_NAME	52	Neutral	czerwony	red	Neutral	Neutral	hit	n/a
380.1505	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
380.1715	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
381.1882	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
381.7049	0.7667	COLOR_NAME	53	Neutral	niebieski	blue	Neutral	Neutral	hit	n/a
382.4492	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
382.4716	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
383.4882	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
384.0049	1.9833	COLOR_NAME	54	Incongruent	zielony	green	niebieski	blue	hit	n/a
385.961	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
385.9882	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
387.0049	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
387.5216	0.6333	COLOR_NAME	55	Neutral	niebieski	blue	Neutral	Neutral	hit	n/a
388.1321	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
388.1549	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
389.1716	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
389.6882	1.0667	COLOR_NAME	56	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
390.7341	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
390.7549	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
391.7716	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
392.2883	0.7667	COLOR_NAME	57	Neutral	zielony	green	Neutral	Neutral	hit	n/a
393.0328	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
393.055	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
394.0716	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
394.5883	0.8167	COLOR_NAME	58	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
395.3794	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
395.405	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
396.4217	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
396.9383	0.8333	COLOR_NAME	59	Neutral	czerwony	red	Neutral	Neutral	hit	n/a
397.7419	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
397.7717	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
398.7883	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
399.305	1.2167	COLOR_NAME	60	Incongruent	czerwony	red	niebieski	blue	hit	n/a
400.5036	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
400.5217	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
401.5383	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
402.055	1.15	COLOR_NAME	61	Incongruent	zielony	green	czerwony	red	hit	n/a
403.1854	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
403.205	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
404.2217	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
404.7384	0.5666	COLOR_NAME	62	Neutral	zielony	green	Neutral	Neutral	hit	n/a
405.2767	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
405.305	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
406.3217	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
406.8384	0.45	COLOR_NAME	63	Neutral	zielony	green	Neutral	Neutral	hit	n/a
407.256	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
407.2884	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
408.3051	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
408.8218	0.8166	COLOR_NAME	64	Incongruent	czerwony	red	żółty	yellow	hit	n/a
409.6186	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
409.6384	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
410.6551	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
411.1718	0.6833	COLOR_NAME	65	Neutral	niebieski	blue	Neutral	Neutral	hit	n/a
411.8375	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
411.8551	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
412.8718	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
413.3885	0.6	COLOR_NAME	66	Incongruent	czerwony	red	żółty	yellow	hit	n/a
413.9606	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
413.9884	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
415.0051	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
415.5218	0.5167	COLOR_NAME	67	Neutral	niebieski	blue	Neutral	Neutral	hit	n/a
416.0198	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
416.0384	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
417.0551	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
417.5718	0.6167	COLOR_NAME	68	Incongruent	czerwony	red	zielony	green	hit	n/a
418.1589	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
418.1884	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
419.2051	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
419.7218	1.05	COLOR_NAME	69	Neutral	żółty	yellow	Neutral	Neutral	hit	n/a
420.745	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
420.7718	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
421.7885	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
422.3052	0.6	COLOR_NAME	70	Neutral	żółty	yellow	Neutral	Neutral	hit	n/a
422.884	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
422.9052	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
423.9219	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
424.4385	0.4167	COLOR_NAME	71	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
424.8316	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
424.8552	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
425.8718	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
426.3885	1.2167	COLOR_NAME	72	Incongruent	niebieski	blue	czerwony	red	hit	n/a
427.5773	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
427.6052	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
431.1371	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
