onset	duration	trial_type	value	sample	sample_corrected	token	run	level	stim_file	ear_ac	ear_bc
1737.4939	1	Stimulus/S  1	1	17374939	17374947	23	4	50	pips_40_500-8000.hdf5	both	none
1738.5392	1	Stimulus/S  1	1	17385392	17385400	23	5	30	pips_40_500-8000.hdf5	both	none
1739.5952	1	Stimulus/S  1	1	17395952	17395960	24	0	20	pips_40_500-8000.hdf5	both	none
1740.6406	1	Stimulus/S  1	1	17406406	17406414	24	1	40	pips_40_500-8000.hdf5	both	none
1741.6966	1	Stimulus/S  1	1	17416966	17416974	24	2	60	pips_40_500-8000.hdf5	both	none
1742.7633	1	Stimulus/S  1	1	17427633	17427641	24	3	70	pips_40_500-8000.hdf5	both	none
1743.8086	1	Stimulus/S  1	1	17438086	17438094	24	4	50	pips_40_500-8000.hdf5	both	none
1744.8539	1	Stimulus/S  1	1	17448539	17448547	24	5	30	pips_40_500-8000.hdf5	both	none
1745.91	1	Stimulus/S  1	1	17459100	17459108	25	0	20	pips_40_500-8000.hdf5	both	none
1746.9553	1	Stimulus/S  1	1	17469553	17469561	25	1	40	pips_40_500-8000.hdf5	both	none
1748.022	1	Stimulus/S  1	1	17480220	17480228	25	2	60	pips_40_500-8000.hdf5	both	none
1749.0887	1	Stimulus/S  1	1	17490887	17490895	25	3	70	pips_40_500-8000.hdf5	both	none
1750.1553	1	Stimulus/S  1	1	17501553	17501561	25	4	50	pips_40_500-8000.hdf5	both	none
1751.222	1	Stimulus/S  1	1	17512220	17512228	25	5	30	pips_40_500-8000.hdf5	both	none
1752.2887	1	Stimulus/S  1	1	17522887	17522895	26	0	20	pips_40_500-8000.hdf5	both	none
1753.3554	1	Stimulus/S  1	1	17533554	17533562	26	1	40	pips_40_500-8000.hdf5	both	none
1754.4114	1	Stimulus/S  1	1	17544114	17544122	26	2	60	pips_40_500-8000.hdf5	both	none
1755.4567	1	Stimulus/S  1	1	17554567	17554575	26	3	70	pips_40_500-8000.hdf5	both	none
1756.5127	1	Stimulus/S  1	1	17565127	17565135	26	4	50	pips_40_500-8000.hdf5	both	none
1757.5794	1	Stimulus/S  1	1	17575794	17575802	26	5	30	pips_40_500-8000.hdf5	both	none
1758.6247	1	Stimulus/S  1	1	17586247	17586255	27	0	20	pips_40_500-8000.hdf5	both	none
1759.6701	1	Stimulus/S  1	1	17596701	17596709	27	1	40	pips_40_500-8000.hdf5	both	none
1760.7368	1	Stimulus/S  1	1	17607368	17607376	27	2	60	pips_40_500-8000.hdf5	both	none
1761.8034	1	Stimulus/S  1	1	17618034	17618042	27	3	70	pips_40_500-8000.hdf5	both	none
1762.8595	1	Stimulus/S  1	1	17628595	17628603	27	4	50	pips_40_500-8000.hdf5	both	none
1763.9048	1	Stimulus/S  1	1	17639048	17639056	27	5	30	pips_40_500-8000.hdf5	both	none
1764.9608	1	Stimulus/S  1	1	17649608	17649616	28	0	20	pips_40_500-8000.hdf5	both	none
1766.0275	1	Stimulus/S  1	1	17660275	17660283	28	1	40	pips_40_500-8000.hdf5	both	none
1767.0728	1	Stimulus/S  1	1	17670728	17670736	28	2	60	pips_40_500-8000.hdf5	both	none
1768.1288	1	Stimulus/S  1	1	17681288	17681296	28	3	70	pips_40_500-8000.hdf5	both	none
1769.1955	1	Stimulus/S  1	1	17691955	17691963	28	4	50	pips_40_500-8000.hdf5	both	none
1770.2409	1	Stimulus/S  1	1	17702409	17702417	28	5	30	pips_40_500-8000.hdf5	both	none
1771.2969	1	Stimulus/S  1	1	17712969	17712977	29	0	20	pips_40_500-8000.hdf5	both	none
1772.3422	1	Stimulus/S  1	1	17723422	17723430	29	1	40	pips_40_500-8000.hdf5	both	none
1773.4089	1	Stimulus/S  1	1	17734089	17734097	29	2	60	pips_40_500-8000.hdf5	both	none
1774.4756	1	Stimulus/S  1	1	17744756	17744764	29	3	70	pips_40_500-8000.hdf5	both	none
1775.5422	1	Stimulus/S  1	1	17755422	17755430	29	4	50	pips_40_500-8000.hdf5	both	none
1776.5876	1	Stimulus/S  1	1	17765876	17765884	29	5	30	pips_40_500-8000.hdf5	both	none
1777.6436	1	Stimulus/S  1	1	17776436	17776444	30	0	20	pips_40_500-8000.hdf5	both	none
1778.7103	1	Stimulus/S  1	1	17787103	17787111	30	1	40	pips_40_500-8000.hdf5	both	none
1779.7556	1	Stimulus/S  1	1	17797556	17797564	30	2	60	pips_40_500-8000.hdf5	both	none
1780.8223	1	Stimulus/S  1	1	17808223	17808231	30	3	70	pips_40_500-8000.hdf5	both	none
1781.889	1	Stimulus/S  1	1	17818890	17818898	30	4	50	pips_40_500-8000.hdf5	both	none
1782.9557	1	Stimulus/S  1	1	17829557	17829565	30	5	30	pips_40_500-8000.hdf5	both	none
1784.0223	1	Stimulus/S  1	1	17840223	17840231	31	0	20	pips_40_500-8000.hdf5	both	none
1785.089	1	Stimulus/S  1	1	17850890	17850898	31	1	40	pips_40_500-8000.hdf5	both	none
1786.145	1	Stimulus/S  1	1	17861450	17861458	31	2	60	pips_40_500-8000.hdf5	both	none
1787.1904	1	Stimulus/S  1	1	17871904	17871912	31	3	70	pips_40_500-8000.hdf5	both	none
1788.2464	1	Stimulus/S  1	1	17882464	17882472	31	4	50	pips_40_500-8000.hdf5	both	none
1789.313	1	Stimulus/S  1	1	17893130	17893138	31	5	30	pips_40_500-8000.hdf5	both	none
1790.3584	1	Stimulus/S  1	1	17903584	17903592	32	0	20	pips_40_500-8000.hdf5	both	none
1791.4037	1	Stimulus/S  1	1	17914037	17914045	32	1	40	pips_40_500-8000.hdf5	both	none
1792.4704	1	Stimulus/S  1	1	17924704	17924712	32	2	60	pips_40_500-8000.hdf5	both	none
1793.5264	1	Stimulus/S  1	1	17935264	17935272	32	3	70	pips_40_500-8000.hdf5	both	none
1794.5718	1	Stimulus/S  1	1	17945718	17945726	32	4	50	pips_40_500-8000.hdf5	both	none
1795.6384	1	Stimulus/S  1	1	17956384	17956392	32	5	30	pips_40_500-8000.hdf5	both	none
1796.6945	1	Stimulus/S  1	1	17966945	17966953	33	0	20	pips_40_500-8000.hdf5	both	none
1797.7398	1	Stimulus/S  1	1	17977398	17977406	33	1	40	pips_40_500-8000.hdf5	both	none
1798.7958	1	Stimulus/S  1	1	17987958	17987966	33	2	60	pips_40_500-8000.hdf5	both	none
1799.8411	1	Stimulus/S  1	1	17998411	17998419	33	3	70	pips_40_500-8000.hdf5	both	none
1800.9078	1	Stimulus/S  1	1	18009078	18009086	33	4	50	pips_40_500-8000.hdf5	both	none
1801.9638	1	Stimulus/S  1	1	18019638	18019646	33	5	30	pips_40_500-8000.hdf5	both	none
1803.0092	1	Stimulus/S  1	1	18030092	18030100	34	0	20	pips_40_500-8000.hdf5	both	none
1804.0759	1	Stimulus/S  1	1	18040759	18040767	34	1	40	pips_40_500-8000.hdf5	both	none
1805.1212	1	Stimulus/S  1	1	18051212	18051220	34	2	60	pips_40_500-8000.hdf5	both	none
1806.1772	1	Stimulus/S  1	1	18061772	18061780	34	3	70	pips_40_500-8000.hdf5	both	none
1807.2439	1	Stimulus/S  1	1	18072439	18072447	34	4	50	pips_40_500-8000.hdf5	both	none
1808.2892	1	Stimulus/S  1	1	18082892	18082900	34	5	30	pips_40_500-8000.hdf5	both	none
1809.3452	1	Stimulus/S  1	1	18093452	18093460	35	0	20	pips_40_500-8000.hdf5	both	none
1810.4119	1	Stimulus/S  1	1	18104119	18104127	35	1	40	pips_40_500-8000.hdf5	both	none
1811.4786	1	Stimulus/S  1	1	18114786	18114794	35	2	60	pips_40_500-8000.hdf5	both	none
1812.5239	1	Stimulus/S  1	1	18125239	18125247	35	3	70	pips_40_500-8000.hdf5	both	none
1813.5799	1	Stimulus/S  1	1	18135799	18135807	35	4	50	pips_40_500-8000.hdf5	both	none
1814.6253	1	Stimulus/S  1	1	18146253	18146261	35	5	30	pips_40_500-8000.hdf5	both	none
1815.692	1	Stimulus/S  1	1	18156920	18156928	36	0	20	pips_40_500-8000.hdf5	both	none
1816.7586	1	Stimulus/S  1	1	18167586	18167594	36	1	40	pips_40_500-8000.hdf5	both	none
1817.8147	1	Stimulus/S  1	1	18178147	18178155	36	2	60	pips_40_500-8000.hdf5	both	none
1818.86	1	Stimulus/S  1	1	18188600	18188608	36	3	70	pips_40_500-8000.hdf5	both	none
1819.9053	1	Stimulus/S  1	1	18199053	18199061	36	4	50	pips_40_500-8000.hdf5	both	none
1820.9614	1	Stimulus/S  1	1	18209614	18209622	36	5	30	pips_40_500-8000.hdf5	both	none
1822.0067	1	Stimulus/S  1	1	18220067	18220075	37	0	20	pips_40_500-8000.hdf5	both	none
1823.0627	1	Stimulus/S  1	1	18230627	18230635	37	1	40	pips_40_500-8000.hdf5	both	none
1824.1081	1	Stimulus/S  1	1	18241081	18241089	37	2	60	pips_40_500-8000.hdf5	both	none
1825.1641	1	Stimulus/S  1	1	18251641	18251649	37	3	70	pips_40_500-8000.hdf5	both	none
1826.2094	1	Stimulus/S  1	1	18262094	18262102	37	4	50	pips_40_500-8000.hdf5	both	none
1827.2547	1	Stimulus/S  1	1	18272547	18272555	37	5	30	pips_40_500-8000.hdf5	both	none
1828.3214	1	Stimulus/S  1	1	18283214	18283222	38	0	20	pips_40_500-8000.hdf5	both	none
1829.3881	1	Stimulus/S  1	1	18293881	18293889	38	1	40	pips_40_500-8000.hdf5	both	none
1830.4548	1	Stimulus/S  1	1	18304548	18304556	38	2	60	pips_40_500-8000.hdf5	both	none
1831.5108	1	Stimulus/S  1	1	18315108	18315116	38	3	70	pips_40_500-8000.hdf5	both	none
1832.5561	1	Stimulus/S  1	1	18325561	18325569	38	4	50	pips_40_500-8000.hdf5	both	none
1833.6121	1	Stimulus/S  1	1	18336121	18336129	38	5	30	pips_40_500-8000.hdf5	both	none
1834.6788	1	Stimulus/S  1	1	18346788	18346796	39	0	20	pips_40_500-8000.hdf5	both	none
1835.7455	1	Stimulus/S  1	1	18357455	18357463	39	1	40	pips_40_500-8000.hdf5	both	none
1836.8122	1	Stimulus/S  1	1	18368122	18368130	39	2	60	pips_40_500-8000.hdf5	both	none
1837.8789	1	Stimulus/S  1	1	18378789	18378797	39	3	70	pips_40_500-8000.hdf5	both	none
1838.9455	1	Stimulus/S  1	1	18389455	18389463	39	4	50	pips_40_500-8000.hdf5	both	none
1840.0122	1	Stimulus/S  1	1	18400122	18400130	39	5	30	pips_40_500-8000.hdf5	both	none
1841.0789	1	Stimulus/S  1	1	18410789	18410797	40	0	20	pips_40_500-8000.hdf5	both	none
1842.1456	1	Stimulus/S  1	1	18421456	18421464	40	1	40	pips_40_500-8000.hdf5	both	none
1843.2122	1	Stimulus/S  1	1	18432122	18432130	40	2	60	pips_40_500-8000.hdf5	both	none
1844.2789	1	Stimulus/S  1	1	18442789	18442797	40	3	70	pips_40_500-8000.hdf5	both	none
1845.3456	1	Stimulus/S  1	1	18453456	18453464	40	4	50	pips_40_500-8000.hdf5	both	none
1846.4123	1	Stimulus/S  1	1	18464123	18464131	40	5	30	pips_40_500-8000.hdf5	both	none
1847.4576	1	Stimulus/S  1	1	18474576	18474584	41	0	20	pips_40_500-8000.hdf5	both	none
1848.5243	1	Stimulus/S  1	1	18485243	18485251	41	1	40	pips_40_500-8000.hdf5	both	none
1849.591	1	Stimulus/S  1	1	18495910	18495918	41	2	60	pips_40_500-8000.hdf5	both	none
1850.647	1	Stimulus/S  1	1	18506470	18506478	41	3	70	pips_40_500-8000.hdf5	both	none
1851.6923	1	Stimulus/S  1	1	18516923	18516931	41	4	50	pips_40_500-8000.hdf5	both	none
1852.7377	1	Stimulus/S  1	1	18527377	18527385	41	5	30	pips_40_500-8000.hdf5	both	none
1853.7937	1	Stimulus/S  1	1	18537937	18537945	42	0	20	pips_40_500-8000.hdf5	both	none
1854.839	1	Stimulus/S  1	1	18548390	18548398	42	1	40	pips_40_500-8000.hdf5	both	none
1855.895	1	Stimulus/S  1	1	18558950	18558958	42	2	60	pips_40_500-8000.hdf5	both	none
1856.9617	1	Stimulus/S  1	1	18569617	18569625	42	3	70	pips_40_500-8000.hdf5	both	none
1858.0284	1	Stimulus/S  1	1	18580284	18580292	42	4	50	pips_40_500-8000.hdf5	both	none
1859.0951	1	Stimulus/S  1	1	18590951	18590959	42	5	30	pips_40_500-8000.hdf5	both	none
1860.1404	1	Stimulus/S  1	1	18601404	18601412	43	0	20	pips_40_500-8000.hdf5	both	none
1861.1964	1	Stimulus/S  1	1	18611964	18611972	43	1	40	pips_40_500-8000.hdf5	both	none
1862.2418	1	Stimulus/S  1	1	18622418	18622426	43	2	60	pips_40_500-8000.hdf5	both	none
1863.2978	1	Stimulus/S  1	1	18632978	18632986	43	3	70	pips_40_500-8000.hdf5	both	none
1864.3644	1	Stimulus/S  1	1	18643644	18643652	43	4	50	pips_40_500-8000.hdf5	both	none
1865.4311	1	Stimulus/S  1	1	18654311	18654319	43	5	30	pips_40_500-8000.hdf5	both	none
1866.4978	1	Stimulus/S  1	1	18664978	18664986	44	0	20	pips_40_500-8000.hdf5	both	none
1867.5431	1	Stimulus/S  1	1	18675431	18675439	44	1	40	pips_40_500-8000.hdf5	both	none
1868.5885	1	Stimulus/S  1	1	18685885	18685893	44	2	60	pips_40_500-8000.hdf5	both	none
1869.6445	1	Stimulus/S  1	1	18696445	18696453	44	3	70	pips_40_500-8000.hdf5	both	none
1870.7112	1	Stimulus/S  1	1	18707112	18707120	44	4	50	pips_40_500-8000.hdf5	both	none
1871.7565	1	Stimulus/S  1	1	18717565	18717573	44	5	30	pips_40_500-8000.hdf5	both	none
1872.8232	1	Stimulus/S  1	1	18728232	18728240	45	0	20	pips_40_500-8000.hdf5	both	none
1873.8899	1	Stimulus/S  1	1	18738899	18738907	45	1	40	pips_40_500-8000.hdf5	both	none
1874.9459	1	Stimulus/S  1	1	18749459	18749467	45	2	60	pips_40_500-8000.hdf5	both	none
1876.0126	1	Stimulus/S  1	1	18760126	18760134	45	3	70	pips_40_500-8000.hdf5	both	none
1877.0579	1	Stimulus/S  1	1	18770579	18770587	45	4	50	pips_40_500-8000.hdf5	both	none
1878.1246	1	Stimulus/S  1	1	18781246	18781254	45	5	30	pips_40_500-8000.hdf5	both	none
1879.1913	1	Stimulus/S  1	1	18791913	18791921	46	0	20	pips_40_500-8000.hdf5	both	none
1880.2473	1	Stimulus/S  1	1	18802473	18802481	46	1	40	pips_40_500-8000.hdf5	both	none
1881.2926	1	Stimulus/S  1	1	18812926	18812934	46	2	60	pips_40_500-8000.hdf5	both	none
1882.3486	1	Stimulus/S  1	1	18823486	18823494	46	3	70	pips_40_500-8000.hdf5	both	none
1883.4046	1	Stimulus/S  1	1	18834046	18834054	46	4	50	pips_40_500-8000.hdf5	both	none
1884.4606	1	Stimulus/S  1	1	18844606	18844614	46	5	30	pips_40_500-8000.hdf5	both	none
1885.506	1	Stimulus/S  1	1	18855060	18855068	47	0	20	pips_40_500-8000.hdf5	both	none
1886.562	1	Stimulus/S  1	1	18865620	18865628	47	1	40	pips_40_500-8000.hdf5	both	none
1887.6287	1	Stimulus/S  1	1	18876287	18876295	47	2	60	pips_40_500-8000.hdf5	both	none
1888.6953	1	Stimulus/S  1	1	18886953	18886961	47	3	70	pips_40_500-8000.hdf5	both	none
1889.7407	1	Stimulus/S  1	1	18897407	18897415	47	4	50	pips_40_500-8000.hdf5	both	none
1890.7967	1	Stimulus/S  1	1	18907967	18907975	47	5	30	pips_40_500-8000.hdf5	both	none
1891.842	1	Stimulus/S  1	1	18918420	18918428	48	0	20	pips_40_500-8000.hdf5	both	none
1892.9087	1	Stimulus/S  1	1	18929087	18929095	48	1	40	pips_40_500-8000.hdf5	both	none
1893.9754	1	Stimulus/S  1	1	18939754	18939762	48	2	60	pips_40_500-8000.hdf5	both	none
1895.0421	1	Stimulus/S  1	1	18950421	18950429	48	3	70	pips_40_500-8000.hdf5	both	none
1896.1087	1	Stimulus/S  1	1	18961087	18961095	48	4	50	pips_40_500-8000.hdf5	both	none
1897.1648	1	Stimulus/S  1	1	18971648	18971656	48	5	30	pips_40_500-8000.hdf5	both	none
1898.2314	1	Stimulus/S  1	1	18982314	18982322	49	0	20	pips_40_500-8000.hdf5	both	none
1899.2981	1	Stimulus/S  1	1	18992981	18992989	49	1	40	pips_40_500-8000.hdf5	both	none
1900.3648	1	Stimulus/S  1	1	19003648	19003656	49	2	60	pips_40_500-8000.hdf5	both	none
1901.4101	1	Stimulus/S  1	1	19014101	19014109	49	3	70	pips_40_500-8000.hdf5	both	none
1902.4555	1	Stimulus/S  1	1	19024555	19024563	49	4	50	pips_40_500-8000.hdf5	both	none
1903.5115	1	Stimulus/S  1	1	19035115	19035123	49	5	30	pips_40_500-8000.hdf5	both	none
1904.5782	1	Stimulus/S  1	1	19045782	19045790	50	0	20	pips_40_500-8000.hdf5	both	none
1905.6448	1	Stimulus/S  1	1	19056448	19056456	50	1	40	pips_40_500-8000.hdf5	both	none
1906.7115	1	Stimulus/S  1	1	19067115	19067123	50	2	60	pips_40_500-8000.hdf5	both	none
1907.7782	1	Stimulus/S  1	1	19077782	19077790	50	3	70	pips_40_500-8000.hdf5	both	none
1908.8449	1	Stimulus/S  1	1	19088449	19088457	50	4	50	pips_40_500-8000.hdf5	both	none
1909.8902	1	Stimulus/S  1	1	19098902	19098910	50	5	30	pips_40_500-8000.hdf5	both	none
1910.9462	1	Stimulus/S  1	1	19109462	19109470	51	0	20	pips_40_500-8000.hdf5	both	none
1912.0129	1	Stimulus/S  1	1	19120129	19120137	51	1	40	pips_40_500-8000.hdf5	both	none
1913.0796	1	Stimulus/S  1	1	19130796	19130804	51	2	60	pips_40_500-8000.hdf5	both	none
1914.1463	1	Stimulus/S  1	1	19141463	19141471	51	3	70	pips_40_500-8000.hdf5	both	none
1915.1916	1	Stimulus/S  1	1	19151916	19151924	51	4	50	pips_40_500-8000.hdf5	both	none
1916.2583	1	Stimulus/S  1	1	19162583	19162591	51	5	30	pips_40_500-8000.hdf5	both	none
1917.325	1	Stimulus/S  1	1	19173250	19173258	52	0	20	pips_40_500-8000.hdf5	both	none
1918.3916	1	Stimulus/S  1	1	19183916	19183924	52	1	40	pips_40_500-8000.hdf5	both	none
1919.4583	1	Stimulus/S  1	1	19194583	19194591	52	2	60	pips_40_500-8000.hdf5	both	none
1920.525	1	Stimulus/S  1	1	19205250	19205258	52	3	70	pips_40_500-8000.hdf5	both	none
1921.5917	1	Stimulus/S  1	1	19215917	19215925	52	4	50	pips_40_500-8000.hdf5	both	none
1922.6583	1	Stimulus/S  1	1	19226583	19226591	52	5	30	pips_40_500-8000.hdf5	both	none
1923.7143	1	Stimulus/S  1	1	19237143	19237151	53	0	20	pips_40_500-8000.hdf5	both	none
1924.7597	1	Stimulus/S  1	1	19247597	19247605	53	1	40	pips_40_500-8000.hdf5	both	none
1925.8157	1	Stimulus/S  1	1	19258157	19258165	53	2	60	pips_40_500-8000.hdf5	both	none
1926.861	1	Stimulus/S  1	1	19268610	19268618	53	3	70	pips_40_500-8000.hdf5	both	none
1927.9064	1	Stimulus/S  1	1	19279064	19279072	53	4	50	pips_40_500-8000.hdf5	both	none
1928.9624	1	Stimulus/S  1	1	19289624	19289632	53	5	30	pips_40_500-8000.hdf5	both	none
1930.0291	1	Stimulus/S  1	1	19300291	19300299	54	0	20	pips_40_500-8000.hdf5	both	none
1931.0958	1	Stimulus/S  1	1	19310958	19310966	54	1	40	pips_40_500-8000.hdf5	both	none
1932.1411	1	Stimulus/S  1	1	19321411	19321419	54	2	60	pips_40_500-8000.hdf5	both	none
1933.1971	1	Stimulus/S  1	1	19331971	19331979	54	3	70	pips_40_500-8000.hdf5	both	none
1934.2425	1	Stimulus/S  1	1	19342425	19342433	54	4	50	pips_40_500-8000.hdf5	both	none
1935.3091	1	Stimulus/S  1	1	19353091	19353099	54	5	30	pips_40_500-8000.hdf5	both	none
1936.3758	1	Stimulus/S  1	1	19363758	19363766	55	0	20	pips_40_500-8000.hdf5	both	none
1937.4425	1	Stimulus/S  1	1	19374425	19374433	55	1	40	pips_40_500-8000.hdf5	both	none
1938.5092	1	Stimulus/S  1	1	19385092	19385100	55	2	60	pips_40_500-8000.hdf5	both	none
1939.5758	1	Stimulus/S  1	1	19395758	19395766	55	3	70	pips_40_500-8000.hdf5	both	none
1940.6425	1	Stimulus/S  1	1	19406425	19406433	55	4	50	pips_40_500-8000.hdf5	both	none
1941.7092	1	Stimulus/S  1	1	19417092	19417100	55	5	30	pips_40_500-8000.hdf5	both	none
1942.7759	1	Stimulus/S  1	1	19427759	19427767	56	0	20	pips_40_500-8000.hdf5	both	none
1943.8319	1	Stimulus/S  1	1	19438319	19438327	56	1	40	pips_40_500-8000.hdf5	both	none
1944.8772	1	Stimulus/S  1	1	19448772	19448780	56	2	60	pips_40_500-8000.hdf5	both	none
1945.9332	1	Stimulus/S  1	1	19459332	19459340	56	3	70	pips_40_500-8000.hdf5	both	none
1946.9786	1	Stimulus/S  1	1	19469786	19469794	56	4	50	pips_40_500-8000.hdf5	both	none
1948.0239	1	Stimulus/S  1	1	19480239	19480247	56	5	30	pips_40_500-8000.hdf5	both	none
1949.0799	1	Stimulus/S  1	1	19490799	19490807	57	0	20	pips_40_500-8000.hdf5	both	none
1950.1466	1	Stimulus/S  1	1	19501466	19501474	57	1	40	pips_40_500-8000.hdf5	both	none
1951.2133	1	Stimulus/S  1	1	19512133	19512141	57	2	60	pips_40_500-8000.hdf5	both	none
1952.28	1	Stimulus/S  1	1	19522800	19522808	57	3	70	pips_40_500-8000.hdf5	both	none
1953.3466	1	Stimulus/S  1	1	19533466	19533474	57	4	50	pips_40_500-8000.hdf5	both	none
1954.392	1	Stimulus/S  1	1	19543920	19543928	57	5	30	pips_40_500-8000.hdf5	both	none
1955.448	1	Stimulus/S  1	1	19554480	19554488	58	0	20	pips_40_500-8000.hdf5	both	none
1956.4933	1	Stimulus/S  1	1	19564933	19564941	58	1	40	pips_40_500-8000.hdf5	both	none
1957.56	1	Stimulus/S  1	1	19575600	19575608	58	2	60	pips_40_500-8000.hdf5	both	none
1958.6267	1	Stimulus/S  1	1	19586267	19586275	58	3	70	pips_40_500-8000.hdf5	both	none
1959.6934	1	Stimulus/S  1	1	19596934	19596942	58	4	50	pips_40_500-8000.hdf5	both	none
1960.76	1	Stimulus/S  1	1	19607600	19607608	58	5	30	pips_40_500-8000.hdf5	both	none
1961.8267	1	Stimulus/S  1	1	19618267	19618275	59	0	20	pips_40_500-8000.hdf5	both	none
1962.8934	1	Stimulus/S  1	1	19628934	19628942	59	1	40	pips_40_500-8000.hdf5	both	none
1963.9601	1	Stimulus/S  1	1	19639601	19639609	59	2	60	pips_40_500-8000.hdf5	both	none
1965.0161	1	Stimulus/S  1	1	19650161	19650169	59	3	70	pips_40_500-8000.hdf5	both	none
1966.0614	1	Stimulus/S  1	1	19660614	19660622	59	4	50	pips_40_500-8000.hdf5	both	none
1967.1281	1	Stimulus/S  1	1	19671281	19671289	59	5	30	pips_40_500-8000.hdf5	both	none
1968.1948	1	Stimulus/S  1	1	19681948	19681956	60	0	20	pips_40_500-8000.hdf5	both	none
1969.2615	1	Stimulus/S  1	1	19692615	19692623	60	1	40	pips_40_500-8000.hdf5	both	none
1970.3281	1	Stimulus/S  1	1	19703281	19703289	60	2	60	pips_40_500-8000.hdf5	both	none
1971.3735	1	Stimulus/S  1	1	19713735	19713743	60	3	70	pips_40_500-8000.hdf5	both	none
1972.4295	1	Stimulus/S  1	1	19724295	19724303	60	4	50	pips_40_500-8000.hdf5	both	none
1973.4748	1	Stimulus/S  1	1	19734748	19734756	60	5	30	pips_40_500-8000.hdf5	both	none
1974.5308	1	Stimulus/S  1	1	19745308	19745316	61	0	20	pips_40_500-8000.hdf5	both	none
1975.5975	1	Stimulus/S  1	1	19755975	19755983	61	1	40	pips_40_500-8000.hdf5	both	none
1976.6642	1	Stimulus/S  1	1	19766642	19766650	61	2	60	pips_40_500-8000.hdf5	both	none
1977.7309	1	Stimulus/S  1	1	19777309	19777317	61	3	70	pips_40_500-8000.hdf5	both	none
1978.7762	1	Stimulus/S  1	1	19787762	19787770	61	4	50	pips_40_500-8000.hdf5	both	none
1979.8322	1	Stimulus/S  1	1	19798322	19798330	61	5	30	pips_40_500-8000.hdf5	both	none
1980.8776	1	Stimulus/S  1	1	19808776	19808784	62	0	20	pips_40_500-8000.hdf5	both	none
1981.9442	1	Stimulus/S  1	1	19819442	19819450	62	1	40	pips_40_500-8000.hdf5	both	none
1982.9896	1	Stimulus/S  1	1	19829896	19829904	62	2	60	pips_40_500-8000.hdf5	both	none
1984.0456	1	Stimulus/S  1	1	19840456	19840464	62	3	70	pips_40_500-8000.hdf5	both	none
1985.1123	1	Stimulus/S  1	1	19851123	19851131	62	4	50	pips_40_500-8000.hdf5	both	none
1986.179	1	Stimulus/S  1	1	19861790	19861798	62	5	30	pips_40_500-8000.hdf5	both	none
1987.2243	1	Stimulus/S  1	1	19872243	19872251	63	0	20	pips_40_500-8000.hdf5	both	none
1988.2803	1	Stimulus/S  1	1	19882803	19882811	63	1	40	pips_40_500-8000.hdf5	both	none
1989.347	1	Stimulus/S  1	1	19893470	19893478	63	2	60	pips_40_500-8000.hdf5	both	none
1990.3923	1	Stimulus/S  1	1	19903923	19903931	63	3	70	pips_40_500-8000.hdf5	both	none
1991.4483	1	Stimulus/S  1	1	19914483	19914491	63	4	50	pips_40_500-8000.hdf5	both	none
1992.515	1	Stimulus/S  1	1	19925150	19925158	63	5	30	pips_40_500-8000.hdf5	both	none
1993.5817	1	Stimulus/S  1	1	19935817	19935825	64	0	20	pips_40_500-8000.hdf5	both	none
1994.627	1	Stimulus/S  1	1	19946270	19946278	64	1	40	pips_40_500-8000.hdf5	both	none
1995.683	1	Stimulus/S  1	1	19956830	19956838	64	2	60	pips_40_500-8000.hdf5	both	none
1996.7284	1	Stimulus/S  1	1	19967284	19967292	64	3	70	pips_40_500-8000.hdf5	both	none
1997.7737	1	Stimulus/S  1	1	19977737	19977745	64	4	50	pips_40_500-8000.hdf5	both	none
1998.8404	1	Stimulus/S  1	1	19988404	19988412	64	5	30	pips_40_500-8000.hdf5	both	none
1999.9178	1	Stimulus/S  1	1	19999178	19999186	65	0	20	pips_40_500-8000.hdf5	both	none
2000.9738	1	Stimulus/S  1	1	20009738	20009746	65	1	40	pips_40_500-8000.hdf5	both	none
2002.0298	1	Stimulus/S  1	1	20020298	20020306	65	2	60	pips_40_500-8000.hdf5	both	none
2003.0751	1	Stimulus/S  1	1	20030751	20030759	65	3	70	pips_40_500-8000.hdf5	both	none
2004.1418	1	Stimulus/S  1	1	20041418	20041426	65	4	50	pips_40_500-8000.hdf5	both	none
2005.1978	1	Stimulus/S  1	1	20051978	20051986	65	5	30	pips_40_500-8000.hdf5	both	none
2006.2645	1	Stimulus/S  1	1	20062645	20062653	66	0	20	pips_40_500-8000.hdf5	both	none
2007.3098	1	Stimulus/S  1	1	20073098	20073106	66	1	40	pips_40_500-8000.hdf5	both	none
2008.3658	1	Stimulus/S  1	1	20083658	20083666	66	2	60	pips_40_500-8000.hdf5	both	none
2009.4112	1	Stimulus/S  1	1	20094112	20094120	66	3	70	pips_40_500-8000.hdf5	both	none
2010.4779	1	Stimulus/S  1	1	20104779	20104787	66	4	50	pips_40_500-8000.hdf5	both	none
2011.5445	1	Stimulus/S  1	1	20115445	20115453	66	5	30	pips_40_500-8000.hdf5	both	none
2012.6112	1	Stimulus/S  1	1	20126112	20126120	67	0	20	pips_40_500-8000.hdf5	both	none
2013.6779	1	Stimulus/S  1	1	20136779	20136787	67	1	40	pips_40_500-8000.hdf5	both	none
2014.7446	1	Stimulus/S  1	1	20147446	20147454	67	2	60	pips_40_500-8000.hdf5	both	none
