onset	duration	trial_type	value	sample	sample_corrected	token	run	level	stim_file	ear_ac	ear_bc
1907.0805	1	Stimulus/S  1	1	19070805	19070813	56	3	70	pips_l40_r400_500-8000.hdf5	right	left
1908.1258	1	Stimulus/S  1	1	19081258	19081266	56	4	50	pips_l40_r400_500-8000.hdf5	right	left
1909.1818	1	Stimulus/S  1	1	19091818	19091826	56	5	30	pips_l40_r400_500-8000.hdf5	right	left
1910.2485	1	Stimulus/S  1	1	19102485	19102493	57	0	20	pips_l40_r400_500-8000.hdf5	right	left
1911.2939	1	Stimulus/S  1	1	19112939	19112947	57	1	40	pips_l40_r400_500-8000.hdf5	right	left
1912.3392	1	Stimulus/S  1	1	19123392	19123400	57	2	60	pips_l40_r400_500-8000.hdf5	right	left
1913.4059	1	Stimulus/S  1	1	19134059	19134067	57	3	70	pips_l40_r400_500-8000.hdf5	right	left
1914.4726	1	Stimulus/S  1	1	19144726	19144734	57	4	50	pips_l40_r400_500-8000.hdf5	right	left
1915.5286	1	Stimulus/S  1	1	19155286	19155294	57	5	30	pips_l40_r400_500-8000.hdf5	right	left
1916.5739	1	Stimulus/S  1	1	19165739	19165747	58	0	20	pips_l40_r400_500-8000.hdf5	right	left
1917.6406	1	Stimulus/S  1	1	19176406	19176414	58	1	40	pips_l40_r400_500-8000.hdf5	right	left
1918.7073	1	Stimulus/S  1	1	19187073	19187081	58	2	60	pips_l40_r400_500-8000.hdf5	right	left
1919.7633	1	Stimulus/S  1	1	19197633	19197641	58	3	70	pips_l40_r400_500-8000.hdf5	right	left
1920.83	1	Stimulus/S  1	1	19208300	19208308	58	4	50	pips_l40_r400_500-8000.hdf5	right	left
1921.8753	1	Stimulus/S  1	1	19218753	19218761	58	5	30	pips_l40_r400_500-8000.hdf5	right	left
1922.9313	1	Stimulus/S  1	1	19229313	19229321	59	0	20	pips_l40_r400_500-8000.hdf5	right	left
1923.998	1	Stimulus/S  1	1	19239980	19239988	59	1	40	pips_l40_r400_500-8000.hdf5	right	left
1925.0433	1	Stimulus/S  1	1	19250433	19250441	59	2	60	pips_l40_r400_500-8000.hdf5	right	left
1926.0887	1	Stimulus/S  1	1	19260887	19260895	59	3	70	pips_l40_r400_500-8000.hdf5	right	left
1927.166	1	Stimulus/S  1	1	19271660	19271668	59	4	50	pips_l40_r400_500-8000.hdf5	right	left
1928.2114	1	Stimulus/S  1	1	19282114	19282122	59	5	30	pips_l40_r400_500-8000.hdf5	right	left
1929.2567	1	Stimulus/S  1	1	19292567	19292575	60	0	20	pips_l40_r400_500-8000.hdf5	right	left
1930.3234	1	Stimulus/S  1	1	19303234	19303242	60	1	40	pips_l40_r400_500-8000.hdf5	right	left
1931.3901	1	Stimulus/S  1	1	19313901	19313909	60	2	60	pips_l40_r400_500-8000.hdf5	right	left
1932.4461	1	Stimulus/S  1	1	19324461	19324469	60	3	70	pips_l40_r400_500-8000.hdf5	right	left
1933.4914	1	Stimulus/S  1	1	19334914	19334922	60	4	50	pips_l40_r400_500-8000.hdf5	right	left
1934.5581	1	Stimulus/S  1	1	19345581	19345589	60	5	30	pips_l40_r400_500-8000.hdf5	right	left
1935.6141	1	Stimulus/S  1	1	19356141	19356149	61	0	20	pips_l40_r400_500-8000.hdf5	right	left
1936.6594	1	Stimulus/S  1	1	19366594	19366602	61	1	40	pips_l40_r400_500-8000.hdf5	right	left
1937.7155	1	Stimulus/S  1	1	19377155	19377163	61	2	60	pips_l40_r400_500-8000.hdf5	right	left
1938.7608	1	Stimulus/S  1	1	19387608	19387616	61	3	70	pips_l40_r400_500-8000.hdf5	right	left
1939.8061	1	Stimulus/S  1	1	19398061	19398069	61	4	50	pips_l40_r400_500-8000.hdf5	right	left
1940.8728	1	Stimulus/S  1	1	19408728	19408736	61	5	30	pips_l40_r400_500-8000.hdf5	right	left
1941.9502	1	Stimulus/S  1	1	19419502	19419510	62	0	20	pips_l40_r400_500-8000.hdf5	right	left
1942.9955	1	Stimulus/S  1	1	19429955	19429963	62	1	40	pips_l40_r400_500-8000.hdf5	right	left
1944.0408	1	Stimulus/S  1	1	19440408	19440416	62	2	60	pips_l40_r400_500-8000.hdf5	right	left
1945.1075	1	Stimulus/S  1	1	19451075	19451083	62	3	70	pips_l40_r400_500-8000.hdf5	right	left
1946.1635	1	Stimulus/S  1	1	19461635	19461643	62	4	50	pips_l40_r400_500-8000.hdf5	right	left
1947.2089	1	Stimulus/S  1	1	19472089	19472097	62	5	30	pips_l40_r400_500-8000.hdf5	right	left
1948.2756	1	Stimulus/S  1	1	19482756	19482764	63	0	20	pips_l40_r400_500-8000.hdf5	right	left
1949.3316	1	Stimulus/S  1	1	19493316	19493324	63	1	40	pips_l40_r400_500-8000.hdf5	right	left
1950.3769	1	Stimulus/S  1	1	19503769	19503777	63	2	60	pips_l40_r400_500-8000.hdf5	right	left
1951.4436	1	Stimulus/S  1	1	19514436	19514444	63	3	70	pips_l40_r400_500-8000.hdf5	right	left
1952.4996	1	Stimulus/S  1	1	19524996	19525004	63	4	50	pips_l40_r400_500-8000.hdf5	right	left
1953.5449	1	Stimulus/S  1	1	19535449	19535457	63	5	30	pips_l40_r400_500-8000.hdf5	right	left
1954.6116	1	Stimulus/S  1	1	19546116	19546124	64	0	20	pips_l40_r400_500-8000.hdf5	right	left
1955.657	1	Stimulus/S  1	1	19556570	19556578	64	1	40	pips_l40_r400_500-8000.hdf5	right	left
1956.713	1	Stimulus/S  1	1	19567130	19567138	64	2	60	pips_l40_r400_500-8000.hdf5	right	left
1957.7583	1	Stimulus/S  1	1	19577583	19577591	64	3	70	pips_l40_r400_500-8000.hdf5	right	left
1958.825	1	Stimulus/S  1	1	19588250	19588258	64	4	50	pips_l40_r400_500-8000.hdf5	right	left
1959.8917	1	Stimulus/S  1	1	19598917	19598925	64	5	30	pips_l40_r400_500-8000.hdf5	right	left
1960.9477	1	Stimulus/S  1	1	19609477	19609485	65	0	20	pips_l40_r400_500-8000.hdf5	right	left
1961.993	1	Stimulus/S  1	1	19619930	19619938	65	1	40	pips_l40_r400_500-8000.hdf5	right	left
1963.0597	1	Stimulus/S  1	1	19630597	19630605	65	2	60	pips_l40_r400_500-8000.hdf5	right	left
1964.1157	1	Stimulus/S  1	1	19641157	19641165	65	3	70	pips_l40_r400_500-8000.hdf5	right	left
1965.1824	1	Stimulus/S  1	1	19651824	19651832	65	4	50	pips_l40_r400_500-8000.hdf5	right	left
1966.2277	1	Stimulus/S  1	1	19662277	19662285	65	5	30	pips_l40_r400_500-8000.hdf5	right	left
1967.2837	1	Stimulus/S  1	1	19672837	19672845	66	0	20	pips_l40_r400_500-8000.hdf5	right	left
1968.3397	1	Stimulus/S  1	1	19683397	19683405	66	1	40	pips_l40_r400_500-8000.hdf5	right	left
1969.4171	1	Stimulus/S  1	1	19694171	19694179	66	2	60	pips_l40_r400_500-8000.hdf5	right	left
1970.4624	1	Stimulus/S  1	1	19704624	19704632	66	3	70	pips_l40_r400_500-8000.hdf5	right	left
1971.5291	1	Stimulus/S  1	1	19715291	19715299	66	4	50	pips_l40_r400_500-8000.hdf5	right	left
1972.5745	1	Stimulus/S  1	1	19725745	19725753	66	5	30	pips_l40_r400_500-8000.hdf5	right	left
1973.6411	1	Stimulus/S  1	1	19736411	19736419	67	0	20	pips_l40_r400_500-8000.hdf5	right	left
1974.7078	1	Stimulus/S  1	1	19747078	19747086	67	1	40	pips_l40_r400_500-8000.hdf5	right	left
1975.7745	1	Stimulus/S  1	1	19757745	19757753	67	2	60	pips_l40_r400_500-8000.hdf5	right	left
1976.8412	1	Stimulus/S  1	1	19768412	19768420	67	3	70	pips_l40_r400_500-8000.hdf5	right	left
1977.9078	1	Stimulus/S  1	1	19779078	19779086	67	4	50	pips_l40_r400_500-8000.hdf5	right	left
1978.9745	1	Stimulus/S  1	1	19789745	19789753	67	5	30	pips_l40_r400_500-8000.hdf5	right	left
1980.0305	1	Stimulus/S  1	1	19800305	19800313	68	0	20	pips_l40_r400_500-8000.hdf5	right	left
1981.0759	1	Stimulus/S  1	1	19810759	19810767	68	1	40	pips_l40_r400_500-8000.hdf5	right	left
1982.1319	1	Stimulus/S  1	1	19821319	19821327	68	2	60	pips_l40_r400_500-8000.hdf5	right	left
1983.1986	1	Stimulus/S  1	1	19831986	19831994	68	3	70	pips_l40_r400_500-8000.hdf5	right	left
1984.2439	1	Stimulus/S  1	1	19842439	19842447	68	4	50	pips_l40_r400_500-8000.hdf5	right	left
1985.2999	1	Stimulus/S  1	1	19852999	19853007	68	5	30	pips_l40_r400_500-8000.hdf5	right	left
1986.3452	1	Stimulus/S  1	1	19863452	19863460	69	0	20	pips_l40_r400_500-8000.hdf5	right	left
1987.3906	1	Stimulus/S  1	1	19873906	19873914	69	1	40	pips_l40_r400_500-8000.hdf5	right	left
1988.4573	1	Stimulus/S  1	1	19884573	19884581	69	2	60	pips_l40_r400_500-8000.hdf5	right	left
1989.5239	1	Stimulus/S  1	1	19895239	19895247	69	3	70	pips_l40_r400_500-8000.hdf5	right	left
1990.5906	1	Stimulus/S  1	1	19905906	19905914	69	4	50	pips_l40_r400_500-8000.hdf5	right	left
1991.6573	1	Stimulus/S  1	1	19916573	19916581	69	5	30	pips_l40_r400_500-8000.hdf5	right	left
1992.7133	1	Stimulus/S  1	1	19927133	19927141	70	0	20	pips_l40_r400_500-8000.hdf5	right	left
1993.78	1	Stimulus/S  1	1	19937800	19937808	70	1	40	pips_l40_r400_500-8000.hdf5	right	left
1994.8253	1	Stimulus/S  1	1	19948253	19948261	70	2	60	pips_l40_r400_500-8000.hdf5	right	left
1995.8813	1	Stimulus/S  1	1	19958813	19958821	70	3	70	pips_l40_r400_500-8000.hdf5	right	left
1996.9267	1	Stimulus/S  1	1	19969267	19969275	70	4	50	pips_l40_r400_500-8000.hdf5	right	left
1997.9934	1	Stimulus/S  1	1	19979934	19979942	70	5	30	pips_l40_r400_500-8000.hdf5	right	left
1999.06	1	Stimulus/S  1	1	19990600	19990608	71	0	20	pips_l40_r400_500-8000.hdf5	right	left
2000.1267	1	Stimulus/S  1	1	20001267	20001275	71	1	40	pips_l40_r400_500-8000.hdf5	right	left
2001.1934	1	Stimulus/S  1	1	20011934	20011942	71	2	60	pips_l40_r400_500-8000.hdf5	right	left
2002.2601	1	Stimulus/S  1	1	20022601	20022609	71	3	70	pips_l40_r400_500-8000.hdf5	right	left
2003.3267	1	Stimulus/S  1	1	20033267	20033275	71	4	50	pips_l40_r400_500-8000.hdf5	right	left
2004.3934	1	Stimulus/S  1	1	20043934	20043942	71	5	30	pips_l40_r400_500-8000.hdf5	right	left
2005.4601	1	Stimulus/S  1	1	20054601	20054609	72	0	20	pips_l40_r400_500-8000.hdf5	right	left
2006.5268	1	Stimulus/S  1	1	20065268	20065276	72	1	40	pips_l40_r400_500-8000.hdf5	right	left
2007.5828	1	Stimulus/S  1	1	20075828	20075836	72	2	60	pips_l40_r400_500-8000.hdf5	right	left
2008.6281	1	Stimulus/S  1	1	20086281	20086289	72	3	70	pips_l40_r400_500-8000.hdf5	right	left
2009.6841	1	Stimulus/S  1	1	20096841	20096849	72	4	50	pips_l40_r400_500-8000.hdf5	right	left
2010.7508	1	Stimulus/S  1	1	20107508	20107516	72	5	30	pips_l40_r400_500-8000.hdf5	right	left
2011.8175	1	Stimulus/S  1	1	20118175	20118183	73	0	20	pips_l40_r400_500-8000.hdf5	right	left
2012.8628	1	Stimulus/S  1	1	20128628	20128636	73	1	40	pips_l40_r400_500-8000.hdf5	right	left
2013.9082	1	Stimulus/S  1	1	20139082	20139090	73	2	60	pips_l40_r400_500-8000.hdf5	right	left
2014.9749	1	Stimulus/S  1	1	20149749	20149757	73	3	70	pips_l40_r400_500-8000.hdf5	right	left
2016.0415	1	Stimulus/S  1	1	20160415	20160423	73	4	50	pips_l40_r400_500-8000.hdf5	right	left
2017.1082	1	Stimulus/S  1	1	20171082	20171090	73	5	30	pips_l40_r400_500-8000.hdf5	right	left
2018.1642	1	Stimulus/S  1	1	20181642	20181650	74	0	20	pips_l40_r400_500-8000.hdf5	right	left
2019.2096	1	Stimulus/S  1	1	20192096	20192104	74	1	40	pips_l40_r400_500-8000.hdf5	right	left
2020.2656	1	Stimulus/S  1	1	20202656	20202664	74	2	60	pips_l40_r400_500-8000.hdf5	right	left
2021.3322	1	Stimulus/S  1	1	20213322	20213330	74	3	70	pips_l40_r400_500-8000.hdf5	right	left
2022.3989	1	Stimulus/S  1	1	20223989	20223997	74	4	50	pips_l40_r400_500-8000.hdf5	right	left
2023.4656	1	Stimulus/S  1	1	20234656	20234664	74	5	30	pips_l40_r400_500-8000.hdf5	right	left
2024.5109	1	Stimulus/S  1	1	20245109	20245117	75	0	20	pips_l40_r400_500-8000.hdf5	right	left
2025.567	1	Stimulus/S  1	1	20255670	20255678	75	1	40	pips_l40_r400_500-8000.hdf5	right	left
2026.6123	1	Stimulus/S  1	1	20266123	20266131	75	2	60	pips_l40_r400_500-8000.hdf5	right	left
2027.6576	1	Stimulus/S  1	1	20276576	20276584	75	3	70	pips_l40_r400_500-8000.hdf5	right	left
2028.7243	1	Stimulus/S  1	1	20287243	20287251	75	4	50	pips_l40_r400_500-8000.hdf5	right	left
2029.7803	1	Stimulus/S  1	1	20297803	20297811	75	5	30	pips_l40_r400_500-8000.hdf5	right	left
2030.8257	1	Stimulus/S  1	1	20308257	20308265	76	0	20	pips_l40_r400_500-8000.hdf5	right	left
2031.8923	1	Stimulus/S  1	1	20318923	20318931	76	1	40	pips_l40_r400_500-8000.hdf5	right	left
2032.959	1	Stimulus/S  1	1	20329590	20329598	76	2	60	pips_l40_r400_500-8000.hdf5	right	left
2034.015	1	Stimulus/S  1	1	20340150	20340158	76	3	70	pips_l40_r400_500-8000.hdf5	right	left
2035.0604	1	Stimulus/S  1	1	20350604	20350612	76	4	50	pips_l40_r400_500-8000.hdf5	right	left
2036.1164	1	Stimulus/S  1	1	20361164	20361172	76	5	30	pips_l40_r400_500-8000.hdf5	right	left
2037.1831	1	Stimulus/S  1	1	20371831	20371839	77	0	20	pips_l40_r400_500-8000.hdf5	right	left
2038.2497	1	Stimulus/S  1	1	20382497	20382505	77	1	40	pips_l40_r400_500-8000.hdf5	right	left
2039.2951	1	Stimulus/S  1	1	20392951	20392959	77	2	60	pips_l40_r400_500-8000.hdf5	right	left
2040.3511	1	Stimulus/S  1	1	20403511	20403519	77	3	70	pips_l40_r400_500-8000.hdf5	right	left
2041.3964	1	Stimulus/S  1	1	20413964	20413972	77	4	50	pips_l40_r400_500-8000.hdf5	right	left
2042.4418	1	Stimulus/S  1	1	20424418	20424426	77	5	30	pips_l40_r400_500-8000.hdf5	right	left
2043.5085	1	Stimulus/S  1	1	20435085	20435093	78	0	20	pips_l40_r400_500-8000.hdf5	right	left
2044.5751	1	Stimulus/S  1	1	20445751	20445759	78	1	40	pips_l40_r400_500-8000.hdf5	right	left
2045.6418	1	Stimulus/S  1	1	20456418	20456426	78	2	60	pips_l40_r400_500-8000.hdf5	right	left
2046.7085	1	Stimulus/S  1	1	20467085	20467093	78	3	70	pips_l40_r400_500-8000.hdf5	right	left
2047.7752	1	Stimulus/S  1	1	20477752	20477760	78	4	50	pips_l40_r400_500-8000.hdf5	right	left
2048.8312	1	Stimulus/S  1	1	20488312	20488320	78	5	30	pips_l40_r400_500-8000.hdf5	right	left
2049.8765	1	Stimulus/S  1	1	20498765	20498773	79	0	20	pips_l40_r400_500-8000.hdf5	right	left
2050.9325	1	Stimulus/S  1	1	20509325	20509333	79	1	40	pips_l40_r400_500-8000.hdf5	right	left
2051.9992	1	Stimulus/S  1	1	20519992	20520000	79	2	60	pips_l40_r400_500-8000.hdf5	right	left
2053.0659	1	Stimulus/S  1	1	20530659	20530667	79	3	70	pips_l40_r400_500-8000.hdf5	right	left
2054.1326	1	Stimulus/S  1	1	20541326	20541334	79	4	50	pips_l40_r400_500-8000.hdf5	right	left
2055.1779	1	Stimulus/S  1	1	20551779	20551787	79	5	30	pips_l40_r400_500-8000.hdf5	right	left
2056.2339	1	Stimulus/S  1	1	20562339	20562347	80	0	20	pips_l40_r400_500-8000.hdf5	right	left
2057.3006	1	Stimulus/S  1	1	20573006	20573014	80	1	40	pips_l40_r400_500-8000.hdf5	right	left
2058.3673	1	Stimulus/S  1	1	20583673	20583681	80	2	60	pips_l40_r400_500-8000.hdf5	right	left
2059.4126	1	Stimulus/S  1	1	20594126	20594134	80	3	70	pips_l40_r400_500-8000.hdf5	right	left
2060.458	1	Stimulus/S  1	1	20604580	20604588	80	4	50	pips_l40_r400_500-8000.hdf5	right	left
2061.5353	1	Stimulus/S  1	1	20615353	20615361	80	5	30	pips_l40_r400_500-8000.hdf5	right	left
2062.602	1	Stimulus/S  1	1	20626020	20626028	81	0	20	pips_l40_r400_500-8000.hdf5	right	left
2063.658	1	Stimulus/S  1	1	20636580	20636588	81	1	40	pips_l40_r400_500-8000.hdf5	right	left
2064.714	1	Stimulus/S  1	1	20647140	20647148	81	2	60	pips_l40_r400_500-8000.hdf5	right	left
2065.7807	1	Stimulus/S  1	1	20657807	20657815	81	3	70	pips_l40_r400_500-8000.hdf5	right	left
2066.8473	1	Stimulus/S  1	1	20668473	20668481	81	4	50	pips_l40_r400_500-8000.hdf5	right	left
2067.914	1	Stimulus/S  1	1	20679140	20679148	81	5	30	pips_l40_r400_500-8000.hdf5	right	left
2068.9807	1	Stimulus/S  1	1	20689807	20689815	82	0	20	pips_l40_r400_500-8000.hdf5	right	left
2070.026	1	Stimulus/S  1	1	20700260	20700268	82	1	40	pips_l40_r400_500-8000.hdf5	right	left
2071.0927	1	Stimulus/S  1	1	20710927	20710935	82	2	60	pips_l40_r400_500-8000.hdf5	right	left
2072.1487	1	Stimulus/S  1	1	20721487	20721495	82	3	70	pips_l40_r400_500-8000.hdf5	right	left
2073.1941	1	Stimulus/S  1	1	20731941	20731949	82	4	50	pips_l40_r400_500-8000.hdf5	right	left
2074.2607	1	Stimulus/S  1	1	20742607	20742615	82	5	30	pips_l40_r400_500-8000.hdf5	right	left
2075.3168	1	Stimulus/S  1	1	20753168	20753176	83	0	20	pips_l40_r400_500-8000.hdf5	right	left
2076.3621	1	Stimulus/S  1	1	20763621	20763629	83	1	40	pips_l40_r400_500-8000.hdf5	right	left
2077.4288	1	Stimulus/S  1	1	20774288	20774296	83	2	60	pips_l40_r400_500-8000.hdf5	right	left
2078.4848	1	Stimulus/S  1	1	20784848	20784856	83	3	70	pips_l40_r400_500-8000.hdf5	right	left
2079.5301	1	Stimulus/S  1	1	20795301	20795309	83	4	50	pips_l40_r400_500-8000.hdf5	right	left
2080.5755	1	Stimulus/S  1	1	20805755	20805763	83	5	30	pips_l40_r400_500-8000.hdf5	right	left
2081.6422	1	Stimulus/S  1	1	20816422	20816430	84	0	20	pips_l40_r400_500-8000.hdf5	right	left
2082.7088	1	Stimulus/S  1	1	20827088	20827096	84	1	40	pips_l40_r400_500-8000.hdf5	right	left
2083.7755	1	Stimulus/S  1	1	20837755	20837763	84	2	60	pips_l40_r400_500-8000.hdf5	right	left
2084.8315	1	Stimulus/S  1	1	20848315	20848323	84	3	70	pips_l40_r400_500-8000.hdf5	right	left
2085.8769	1	Stimulus/S  1	1	20858769	20858777	84	4	50	pips_l40_r400_500-8000.hdf5	right	left
2086.9435	1	Stimulus/S  1	1	20869435	20869443	84	5	30	pips_l40_r400_500-8000.hdf5	right	left
2088.0102	1	Stimulus/S  1	1	20880102	20880110	85	0	20	pips_l40_r400_500-8000.hdf5	right	left
2089.0662	1	Stimulus/S  1	1	20890662	20890670	85	1	40	pips_l40_r400_500-8000.hdf5	right	left
2090.1329	1	Stimulus/S  1	1	20901329	20901337	85	2	60	pips_l40_r400_500-8000.hdf5	right	left
2091.1996	1	Stimulus/S  1	1	20911996	20912004	85	3	70	pips_l40_r400_500-8000.hdf5	right	left
2092.2663	1	Stimulus/S  1	1	20922663	20922671	85	4	50	pips_l40_r400_500-8000.hdf5	right	left
2093.3116	1	Stimulus/S  1	1	20933116	20933124	85	5	30	pips_l40_r400_500-8000.hdf5	right	left
2094.3676	1	Stimulus/S  1	1	20943676	20943684	86	0	20	pips_l40_r400_500-8000.hdf5	right	left
2095.413	1	Stimulus/S  1	1	20954130	20954138	86	1	40	pips_l40_r400_500-8000.hdf5	right	left
2096.469	1	Stimulus/S  1	1	20964690	20964698	86	2	60	pips_l40_r400_500-8000.hdf5	right	left
2097.5143	1	Stimulus/S  1	1	20975143	20975151	86	3	70	pips_l40_r400_500-8000.hdf5	right	left
2098.581	1	Stimulus/S  1	1	20985810	20985818	86	4	50	pips_l40_r400_500-8000.hdf5	right	left
2099.6477	1	Stimulus/S  1	1	20996477	20996485	86	5	30	pips_l40_r400_500-8000.hdf5	right	left
2100.7143	1	Stimulus/S  1	1	21007143	21007151	87	0	20	pips_l40_r400_500-8000.hdf5	right	left
2101.7597	1	Stimulus/S  1	1	21017597	21017605	87	1	40	pips_l40_r400_500-8000.hdf5	right	left
2102.8264	1	Stimulus/S  1	1	21028264	21028272	87	2	60	pips_l40_r400_500-8000.hdf5	right	left
2103.893	1	Stimulus/S  1	1	21038930	21038938	87	3	70	pips_l40_r400_500-8000.hdf5	right	left
2104.9597	1	Stimulus/S  1	1	21049597	21049605	87	4	50	pips_l40_r400_500-8000.hdf5	right	left
2106.0157	1	Stimulus/S  1	1	21060157	21060165	87	5	30	pips_l40_r400_500-8000.hdf5	right	left
2107.0611	1	Stimulus/S  1	1	21070611	21070619	88	0	20	pips_l40_r400_500-8000.hdf5	right	left
2108.1171	1	Stimulus/S  1	1	21081171	21081179	88	1	40	pips_l40_r400_500-8000.hdf5	right	left
2109.1624	1	Stimulus/S  1	1	21091624	21091632	88	2	60	pips_l40_r400_500-8000.hdf5	right	left
2110.2291	1	Stimulus/S  1	1	21102291	21102299	88	3	70	pips_l40_r400_500-8000.hdf5	right	left
2111.2851	1	Stimulus/S  1	1	21112851	21112859	88	4	50	pips_l40_r400_500-8000.hdf5	right	left
2112.3518	1	Stimulus/S  1	1	21123518	21123526	88	5	30	pips_l40_r400_500-8000.hdf5	right	left
2113.4185	1	Stimulus/S  1	1	21134185	21134193	89	0	20	pips_l40_r400_500-8000.hdf5	right	left
2114.4851	1	Stimulus/S  1	1	21144851	21144859	89	1	40	pips_l40_r400_500-8000.hdf5	right	left
2115.5518	1	Stimulus/S  1	1	21155518	21155526	89	2	60	pips_l40_r400_500-8000.hdf5	right	left
2116.5972	1	Stimulus/S  1	1	21165972	21165980	89	3	70	pips_l40_r400_500-8000.hdf5	right	left
2117.6532	1	Stimulus/S  1	1	21176532	21176540	89	4	50	pips_l40_r400_500-8000.hdf5	right	left
2118.6985	1	Stimulus/S  1	1	21186985	21186993	89	5	30	pips_l40_r400_500-8000.hdf5	right	left
2119.7438	1	Stimulus/S  1	1	21197438	21197446	90	0	20	pips_l40_r400_500-8000.hdf5	right	left
2120.8105	1	Stimulus/S  1	1	21208105	21208113	90	1	40	pips_l40_r400_500-8000.hdf5	right	left
2121.8665	1	Stimulus/S  1	1	21218665	21218673	90	2	60	pips_l40_r400_500-8000.hdf5	right	left
2122.9119	1	Stimulus/S  1	1	21229119	21229127	90	3	70	pips_l40_r400_500-8000.hdf5	right	left
2123.9679	1	Stimulus/S  1	1	21239679	21239687	90	4	50	pips_l40_r400_500-8000.hdf5	right	left
2125.0132	1	Stimulus/S  1	1	21250132	21250140	90	5	30	pips_l40_r400_500-8000.hdf5	right	left
2126.0692	1	Stimulus/S  1	1	21260692	21260700	91	0	20	pips_l40_r400_500-8000.hdf5	right	left
2127.1359	1	Stimulus/S  1	1	21271359	21271367	91	1	40	pips_l40_r400_500-8000.hdf5	right	left
2128.2026	1	Stimulus/S  1	1	21282026	21282034	91	2	60	pips_l40_r400_500-8000.hdf5	right	left
2129.2693	1	Stimulus/S  1	1	21292693	21292701	91	3	70	pips_l40_r400_500-8000.hdf5	right	left
2130.3359	1	Stimulus/S  1	1	21303359	21303367	91	4	50	pips_l40_r400_500-8000.hdf5	right	left
2131.3813	1	Stimulus/S  1	1	21313813	21313821	91	5	30	pips_l40_r400_500-8000.hdf5	right	left
2132.4266	1	Stimulus/S  1	1	21324266	21324274	92	0	20	pips_l40_r400_500-8000.hdf5	right	left
2133.4826	1	Stimulus/S  1	1	21334826	21334834	92	1	40	pips_l40_r400_500-8000.hdf5	right	left
2134.528	1	Stimulus/S  1	1	21345280	21345288	92	2	60	pips_l40_r400_500-8000.hdf5	right	left
2135.5947	1	Stimulus/S  1	1	21355947	21355955	92	3	70	pips_l40_r400_500-8000.hdf5	right	left
2136.6613	1	Stimulus/S  1	1	21366613	21366621	92	4	50	pips_l40_r400_500-8000.hdf5	right	left
2137.728	1	Stimulus/S  1	1	21377280	21377288	92	5	30	pips_l40_r400_500-8000.hdf5	right	left
2138.7947	1	Stimulus/S  1	1	21387947	21387955	93	0	20	pips_l40_r400_500-8000.hdf5	right	left
2139.8614	1	Stimulus/S  1	1	21398614	21398622	93	1	40	pips_l40_r400_500-8000.hdf5	right	left
2140.9174	1	Stimulus/S  1	1	21409174	21409182	93	2	60	pips_l40_r400_500-8000.hdf5	right	left
2141.9627	1	Stimulus/S  1	1	21419627	21419635	93	3	70	pips_l40_r400_500-8000.hdf5	right	left
2143.0294	1	Stimulus/S  1	1	21430294	21430302	93	4	50	pips_l40_r400_500-8000.hdf5	right	left
2144.0854	1	Stimulus/S  1	1	21440854	21440862	93	5	30	pips_l40_r400_500-8000.hdf5	right	left
2145.1308	1	Stimulus/S  1	1	21451308	21451316	94	0	20	pips_l40_r400_500-8000.hdf5	right	left
2146.1974	1	Stimulus/S  1	1	21461974	21461982	94	1	40	pips_l40_r400_500-8000.hdf5	right	left
2147.2641	1	Stimulus/S  1	1	21472641	21472649	94	2	60	pips_l40_r400_500-8000.hdf5	right	left
2148.3308	1	Stimulus/S  1	1	21483308	21483316	94	3	70	pips_l40_r400_500-8000.hdf5	right	left
2149.3975	1	Stimulus/S  1	1	21493975	21493983	94	4	50	pips_l40_r400_500-8000.hdf5	right	left
2150.4641	1	Stimulus/S  1	1	21504641	21504649	94	5	30	pips_l40_r400_500-8000.hdf5	right	left
2151.5202	1	Stimulus/S  1	1	21515202	21515210	95	0	20	pips_l40_r400_500-8000.hdf5	right	left
2152.5655	1	Stimulus/S  1	1	21525655	21525663	95	1	40	pips_l40_r400_500-8000.hdf5	right	left
2153.6108	1	Stimulus/S  1	1	21536108	21536116	95	2	60	pips_l40_r400_500-8000.hdf5	right	left
2154.6775	1	Stimulus/S  1	1	21546775	21546783	95	3	70	pips_l40_r400_500-8000.hdf5	right	left
2155.7442	1	Stimulus/S  1	1	21557442	21557450	95	4	50	pips_l40_r400_500-8000.hdf5	right	left
2156.8002	1	Stimulus/S  1	1	21568002	21568010	95	5	30	pips_l40_r400_500-8000.hdf5	right	left
2157.8455	1	Stimulus/S  1	1	21578455	21578463	96	0	20	pips_l40_r400_500-8000.hdf5	right	left
2158.9016	1	Stimulus/S  1	1	21589016	21589024	96	1	40	pips_l40_r400_500-8000.hdf5	right	left
2159.9682	1	Stimulus/S  1	1	21599682	21599690	96	2	60	pips_l40_r400_500-8000.hdf5	right	left
2161.0349	1	Stimulus/S  1	1	21610349	21610357	96	3	70	pips_l40_r400_500-8000.hdf5	right	left
2162.0803	1	Stimulus/S  1	1	21620803	21620811	96	4	50	pips_l40_r400_500-8000.hdf5	right	left
2163.1363	1	Stimulus/S  1	1	21631363	21631371	96	5	30	pips_l40_r400_500-8000.hdf5	right	left
2164.1816	1	Stimulus/S  1	1	21641816	21641824	97	0	20	pips_l40_r400_500-8000.hdf5	right	left
2165.2483	1	Stimulus/S  1	1	21652483	21652491	97	1	40	pips_l40_r400_500-8000.hdf5	right	left
