onset	duration	eventnumber	hunger_condition	stimfilename	blockno	trialno	is_faststream	stim	food_idx	letter	letter_idx	istarget	image_number	response	keypressed	rt	correct	time_stimon	time_stimoff
143557.5	0.1000086	1691	satiated	stimuli/foods\fries.jpg	3	19	1	fries	1	B	0	0	52	0		0	0	606.8592399	606.9592485
143595	0.0999433	1692	satiated	stimuli/foods\almonds.jpg	3	19	1	almonds	1	G	4	0	0	0		0	0	607.009279	607.1092223
143632.5	0.0999858	1693	satiated	stimuli/non_foods\non-food_inanimate_nettle.jpg	3	19	1	non-food_inanimate_nettle	0	L	8	0	197	0		0	0	607.1592378	607.2592236
143670	0.0999853	1694	satiated	stimuli/non_foods\non-food_animate_young_girl.jpg	3	19	1	non-food_animate_young_girl	0	M	9	0	157	0		0	0	607.3092388	607.4092241
143707.5	0.0999887	1695	satiated	stimuli/non_foods\non-food_animate_young_boy.jpg	3	19	1	non-food_animate_young_boy	0	K	7	0	156	0		0	0	607.4592331	607.5592218
143745	0.0999992	1696	satiated	stimuli/non_foods\non-food_animate_owl.jpg	3	19	1	non-food_animate_owl	0	D	2	0	132	0		0	0	607.6092332	607.7092324
143782.5	0.0999817	1697	satiated	stimuli/foods\toasted_bread_with_tomatoes.jpg	3	19	1	toasted_bread_with_tomatoes	1	X	17	0	275	0		0	0	607.7592356	607.8592173
143820	0.0999835	1698	satiated	stimuli/non_foods\non-food_animate_squirrel.jpg	3	19	1	non-food_animate_squirrel	0	G	4	0	150	0		0	0	607.909234	608.0092175
143857.5	0.0999573	1699	satiated	stimuli/non_foods\non-food_animate_sea_lion.jpg	3	19	1	non-food_animate_sea_lion	0	C	1	0	143	0		0	0	608.059259	608.1592163
143895	0.0999849	1700	satiated	stimuli/foods\lemon.jpg	3	19	1	lemon	1	T	14	0	72	0		0	0	608.209231	608.3092159
143932.5	0.0999883	1701	satiated	stimuli/non_foods\non-food_animate_elephant.jpg	3	19	1	non-food_animate_elephant	0	X	17	0	111	0		0	0	608.359228	608.4592163
143970	0.0999854	1702	satiated	stimuli/non_foods\non-food_inanimate_leaf.jpg	3	19	1	non-food_inanimate_leaf	0	J	6	0	192	0		0	0	608.5092322	608.6092176
144007.5	0.0999933	1703	satiated	stimuli/foods\brie.jpg	3	19	1	brie	1	L	8	0	12	0		0	0	608.6592307	608.759224
144045	0.0999465	1704	satiated	stimuli/foods\cinnamon.jpg	3	19	1	cinnamon	1	R	12	0	30	0		0	0	608.8092656	608.9092121
144082.5	0.100008	1705	satiated	stimuli/foods\croissant.jpg	3	19	1	croissant	1	O	22	1	40	0		0	0	608.9592031	609.0592111
144120	0.0999871	1706	satiated	stimuli/foods\hazelnuts.jpg	3	19	1	hazelnuts	1	C	1	0	65	0		0	0	609.1092222	609.2092093
144157.5	0.099945	1707	satiated	stimuli/foods\baked_lamb_with_potatoes.jpg	3	19	1	baked_lamb_with_potatoes	1	B	0	0	8	0		0	0	609.2592671	609.3592121
144195	0.0999686	1708	satiated	stimuli/non_foods\non-food_animate_lion.jpg	3	19	1	non-food_animate_lion	0	F	3	0	125	0		0	0	609.4092386	609.5092072
144232.5	0.0999859	1709	satiated	stimuli/foods\risotto_with_peas_and_asparagus_tips.jpg	3	19	1	risotto_with_peas_and_asparagus_tips	1	L	8	0	259	1	a	0.6065312	1	609.5592215	609.6592074
144270	0.0999865	1710	satiated	stimuli/foods\lentils.jpg	3	19	1	lentils	1	C	1	0	74	0		0	0	609.7092229	609.8092094
144307.5	0.0999835	1711	satiated	stimuli/foods\oregano.jpg	3	19	1	oregano	1	F	3	0	231	0		0	0	609.859221	609.9592045
144345	0.0999854	1712	satiated	stimuli/foods\raw_ham.jpg	3	19	1	raw_ham	1	W	16	0	253	0		0	0	610.0092209	610.1092063
144382.5	0.0999846	1713	satiated	stimuli/foods\taco.jpg	3	19	1	taco	1	Z	18	0	274	0		0	0	610.1592149	610.2591995
144420	0.0999852	1714	satiated	stimuli/non_foods\non-food_animate_cow.jpg	3	19	1	non-food_animate_cow	0	G	4	0	103	0		0	0	610.3092176	610.4092028
144457.5	0.1000232	1715	satiated	stimuli/non_foods\non-food_inanimate_lighter.jpg	3	19	1	non-food_inanimate_lighter	0	M	9	0	193	0		0	0	610.4592213	610.5592445
144495	0.0999575	1716	satiated	stimuli/foods\raisins.jpg	3	19	1	raisins	1	F	3	0	252	0		0	0	610.609244	610.7092015
144532.5	0.0999882	1717	satiated	stimuli/non_foods\non-food_inanimate_drum_set.jpg	3	19	1	non-food_inanimate_drum_set	0	T	14	0	179	0		0	0	610.7592139	610.8592021
144570	0.0999841	1718	satiated	stimuli/foods\prawn.jpg	3	19	1	prawn	1	W	16	0	249	0		0	0	610.9092115	611.0091956
144607.5	0.0999849	1719	satiated	stimuli/foods\artichoke.jpg	3	19	1	artichoke	1	B	0	0	3	0		0	0	611.0592114	611.1591963
144645	0.0999803	1720	satiated	stimuli/foods\cauliflower.jpg	3	19	1	cauliflower	1	R	12	0	20	0		0	0	611.2092163	611.3091966
144682.5	0.0999856	1721	satiated	stimuli/foods\chilli.jpg	3	19	1	chilli	1	D	2	0	25	0		0	0	611.3592076	611.4591932
144720	0.0999658	1722	satiated	stimuli/non_foods\non-food_inanimate_sun_flower.jpg	3	19	1	non-food_inanimate_sun_flower	0	Z	18	0	216	0		0	0	611.5092053	611.6091711
144757.5	0.0999851	1723	satiated	stimuli/non_foods\non-food_animate_seal.jpg	3	19	1	non-food_animate_seal	0	V	15	0	146	0		0	0	611.6592075	611.7591926
144795	0.0999865	1724	satiated	stimuli/foods\rice_cake.jpg	3	19	1	rice_cake	1	D	2	0	258	0		0	0	611.8092054	611.9091919
144832.5	0.0999853	1725	satiated	stimuli/non_foods\non-food_animate_runner.jpg	3	19	1	non-food_animate_runner	0	X	17	0	142	0		0	0	611.9592084	612.0591937
144870	0.0999912	1726	satiated	stimuli/non_foods\non-food_inanimate_moss.jpg	3	19	1	non-food_inanimate_moss	0	F	3	0	194	0		0	0	612.1092048	612.209196
144907.5	0.0999789	1727	satiated	stimuli/foods\potato_chips.jpg	3	19	1	potato_chips	1	P	11	0	247	0		0	0	612.2592272	612.3592061
144945	0.0999653	1728	satiated	stimuli/non_foods\non-food_inanimate_bush.jpg	3	19	1	non-food_inanimate_bush	0	B	0	0	167	0		0	0	612.4092223	612.5091876
144982.5	0.0999797	1729	satiated	stimuli/non_foods\non-food_animate_penguin.jpg	3	19	1	non-food_animate_penguin	0	P	11	0	135	0		0	0	612.5592024	612.6591821
145020	0.0999807	1730	satiated	stimuli/foods\lamb_chops.jpg	3	19	1	lamb_chops	1	F	3	0	70	0		0	0	612.709203	612.8091837
145057.5	0.099986	1731	satiated	stimuli/non_foods\non-food_inanimate_soccer_ball.jpg	3	19	1	non-food_inanimate_soccer_ball	0	R	12	0	210	0		0	0	612.8591969	612.9591829
145095	0.0999848	1732	satiated	stimuli/foods\lemon_meringue_pie.jpg	3	19	1	lemon_meringue_pie	1	G	4	0	73	0		0	0	613.0092008	613.1091856
145132.5	0.0999858	1733	satiated	stimuli/non_foods\non-food_inanimate_skateboard.jpg	3	19	1	non-food_inanimate_skateboard	0	K	7	0	208	0		0	0	613.1591949	613.2591807
145170	0.0999851	1734	satiated	stimuli/foods\oven-roasted_tomatoes.jpg	3	19	1	oven-roasted_tomatoes	1	N	10	0	232	0		0	0	613.3091993	613.4091844
145207.5	0.0999608	1735	satiated	stimuli/foods\papaya.jpg	3	19	1	papaya	1	M	9	0	235	0		0	0	613.4591982	613.559159
145245	0.099988	1736	satiated	stimuli/foods\frankfurter_and_provolone_salad.jpg	3	19	1	frankfurter_and_provolone_salad	1	J	6	0	49	0		0	0	613.6091902	613.7091782
145282.5	0.0999866	1737	satiated	stimuli/non_foods\non-food_animate_raccoon.jpg	3	19	1	non-food_animate_raccoon	0	T	14	0	139	0		0	0	613.7591909	613.8591775
145320	0.0999936	1738	satiated	stimuli/non_foods\non-food_inanimate_folding_chair.jpg	3	19	1	non-food_inanimate_folding_chair	0	N	10	0	182	0		0	0	613.9091926	614.0091862
145357.5	0.0999626	1739	satiated	stimuli/non_foods\non-food_animate_fox.jpg	3	19	1	non-food_animate_fox	0	P	11	0	112	0		0	0	614.059213	614.1591756
145395	0.0999835	1740	satiated	stimuli/foods\wafer.jpg	3	19	1	wafer	1	N	10	0	277	0		0	0	614.2091937	614.3091772
145432.5	0.0999855	1741	satiated	stimuli/non_foods\non-food_animate_bee.jpg	3	19	1	non-food_animate_bee	0	X	17	0	95	0		0	0	614.3591866	614.4591721
145470	0.0999877	1742	satiated	stimuli/non_foods\non-food_animate_killer_whale.jpg	3	19	1	non-food_animate_killer_whale	0	V	15	0	123	0		0	0	614.5091871	614.6091748
145507.5	0.0999857	1743	satiated	stimuli/non_foods\non-food_animate_woman.jpg	3	19	1	non-food_animate_woman	0	K	7	0	154	0		0	0	614.6591873	614.759173
145545	0.0999842	1744	satiated	stimuli/non_foods\non-food_animate_slug.jpg	3	19	1	non-food_animate_slug	0	F	3	0	148	0		0	0	614.8091858	614.90917
145582.5	0.0999905	1745	satiated	stimuli/non_foods\non-food_inanimate_cap.jpg	3	19	1	non-food_inanimate_cap	0	H	5	0	171	0		0	0	614.9591821	615.0591726
145620	0.0999832	1746	satiated	stimuli/foods\orange.jpg	3	19	1	orange	1	T	14	0	230	0		0	0	615.1091851	615.2091683
145657.5	0.0999905	1747	satiated	stimuli/non_foods\non-food_inanimate_headphones.jpg	3	19	1	non-food_inanimate_headphones	0	D	2	0	188	0		0	0	615.2591794	615.3591699
145695	0.0999873	1748	satiated	stimuli/non_foods\non-food_animate_cat.jpg	3	19	1	non-food_animate_cat	0	K	7	0	98	0		0	0	615.40918	615.5091673
145732.5	0.099985	1749	satiated	stimuli/foods\meatballs.jpg	3	19	1	meatballs	1	R	12	0	81	0		0	0	615.55918	615.659165
145770	0.0999971	1750	satiated	stimuli/non_foods\non-food_inanimate_towel.jpg	3	19	1	non-food_inanimate_towel	0	C	1	0	221	0		0	0	615.7091794	615.8091765
145807.5	0.0999725	1751	satiated	stimuli/non_foods\non-food_animate_horse.jpg	3	19	1	non-food_animate_horse	0	J	6	0	119	0		0	0	615.8591912	615.9591637
145845	0.0999767	1752	satiated	stimuli/foods\fruit_flan.jpg	3	19	1	fruit_flan	1	K	7	0	53	0		0	0	616.0091772	616.1091539
145882.5	0.0999845	1753	satiated	stimuli/non_foods\non-food_inanimate_table.jpg	3	19	1	non-food_inanimate_table	0	C	1	0	217	0		0	0	616.159179	616.2591635
145920	0.0999864	1754	satiated	stimuli/foods\salmon.jpg	3	19	1	salmon	1	L	8	0	264	0		0	0	616.3091753	616.4091617
145957.5	0.0999917	1755	satiated	stimuli/non_foods\non-food_inanimate_bowling_ball.jpg	3	19	1	non-food_inanimate_bowling_ball	0	E	20	1	162	0		0	0	616.4591701	616.5591618
145995	0.0999844	1756	satiated	stimuli/non_foods\non-food_animate_giraffe.jpg	3	19	1	non-food_animate_giraffe	0	F	3	0	115	0		0	0	616.6091738	616.7091582
146032.5	0.0999859	1757	satiated	stimuli/foods\rice.jpg	3	19	1	rice	1	H	5	0	257	0		0	0	616.7591708	616.8591567
146070	0.0999626	1758	satiated	stimuli/non_foods\non-food_animate_iguana.jpg	3	19	1	non-food_animate_iguana	0	J	6	0	121	0		0	0	616.9091972	617.0091598
146107.5	0.0999925	1759	satiated	stimuli/non_foods\non-food_inanimate_cactus_pot_plant.jpg	3	19	1	non-food_inanimate_cactus_pot_plant	0	R	12	0	169	1	a	0.6918137	1	617.0591634	617.1591559
146145	0.0999886	1760	satiated	stimuli/non_foods\non-food_animate_alligator.jpg	3	19	1	non-food_animate_alligator	0	T	14	0	90	0		0	0	617.2091689	617.3091575
146182.5	0.0999883	1761	satiated	stimuli/foods\figs.jpg	3	19	1	figs	1	F	3	0	48	0		0	0	617.3591679	617.4591562
146220	0.0999944	1762	satiated	stimuli/non_foods\non-food_animate_camel.jpg	3	19	1	non-food_animate_camel	0	S	13	0	97	0		0	0	617.5091652	617.6091596
146257.5	0.0999431	1763	satiated	stimuli/non_foods\non-food_animate_eagle.jpg	3	19	1	non-food_animate_eagle	0	V	15	0	110	0		0	0	617.6592089	617.759152
146295	0.0999825	1764	satiated	stimuli/non_foods\non-food_animate_peacock.jpg	3	19	1	non-food_animate_peacock	0	R	12	0	134	0		0	0	617.8091669	617.9091494
146332.5	0.099985	1765	satiated	stimuli/non_foods\non-food_animate_snail.jpg	3	19	1	non-food_animate_snail	0	N	10	0	149	0		0	0	617.9591643	618.0591493
146370	0.0999894	1766	satiated	stimuli/non_foods\non-food_animate_deer.jpg	3	19	1	non-food_animate_deer	0	M	9	0	105	0		0	0	618.1091589	618.2091483
146407.5	0.099981	1767	satiated	stimuli/non_foods\non-food_inanimate_grass.jpg	3	19	1	non-food_inanimate_grass	0	D	2	0	184	0		0	0	618.2591632	618.3591442
146445	0.0999855	1768	satiated	stimuli/non_foods\non-food_inanimate_chair.jpg	3	19	1	non-food_inanimate_chair	0	V	15	0	172	0		0	0	618.4091629	618.5091484
146482.5	0.0999815	1769	satiated	stimuli/foods\donut.jpg	3	19	1	donut	1	L	8	0	44	0		0	0	618.559162	618.6591435
146520	0.0999682	1770	satiated	stimuli/foods\chocolate_pralines.jpg	3	19	1	chocolate_pralines	1	R	12	0	28	0		0	0	618.7091733	618.8091415
146557.5	0.0999809	1771	satiated	stimuli/non_foods\non-food_inanimate_bamboo.jpg	3	19	1	non-food_inanimate_bamboo	0	B	0	0	159	0		0	0	618.8591586	618.9591395
146595	0.0999855	1772	satiated	stimuli/foods\omelette.jpg	3	19	1	omelette	1	H	5	0	228	0		0	0	619.0091573	619.1091428
146632.5	0.0999887	1773	satiated	stimuli/foods\cinnamon_sroll.jpg	3	19	1	cinnamon_sroll	1	T	14	0	31	0		0	0	619.1591545	619.2591432
146670	0.0999956	1774	satiated	stimuli/non_foods\non-food_inanimate_skirt.jpg	3	19	1	non-food_inanimate_skirt	0	D	2	0	209	0		0	0	619.3091602	619.4091558
146707.5	0.099966	1775	satiated	stimuli/non_foods\non-food_animate_butterfly.jpg	3	19	1	non-food_animate_butterfly	0	X	17	0	96	0		0	0	619.4591738	619.5591398
146745	0.0999862	1776	satiated	stimuli/foods\coconut.jpg	3	19	1	coconut	1	F	3	0	33	0		0	0	619.6091525	619.7091387
146782.5	0.0999875	1777	satiated	stimuli/foods\chocolate_chip_cookies.jpg	3	19	1	chocolate_chip_cookies	1	G	4	0	27	0		0	0	619.7591499	619.8591374
146820	0.099984	1778	satiated	stimuli/foods\pumpkin.jpg	3	19	1	pumpkin	1	M	9	0	250	0		0	0	619.9091556	620.0091396
146857.5	0.0999862	1779	satiated	stimuli/non_foods\non-food_inanimate_bed.jpg	3	19	1	non-food_inanimate_bed	0	S	13	0	160	0		0	0	620.0591494	620.1591356
146895	0.0999848	1780	satiated	stimuli/foods\lollies.jpg	3	19	1	lollies	1	N	10	0	78	0		0	0	620.2091467	620.3091315
146932.5	0.0999887	1781	satiated	stimuli/non_foods\non-food_animate_german_shepherd.jpg	3	19	1	non-food_animate_german_shepherd	0	W	16	0	114	0		0	0	620.3591467	620.4591354
146970	0.0999842	1782	satiated	stimuli/non_foods\non-food_animate_caterpillar.jpg	3	19	1	non-food_animate_caterpillar	0	J	6	0	99	0		0	0	620.5091485	620.6091327
147007.5	0.0999836	1783	satiated	stimuli/foods\mango.jpg	3	19	1	mango	1	D	2	0	80	0		0	0	620.6591447	620.7591283
147045	0.0999851	1784	satiated	stimuli/foods\cereal.jpg	3	19	1	cereal	1	I	21	1	22	0		0	0	620.8091449	620.90913
147082.5	0.0999737	1785	satiated	stimuli/foods\red_beans.jpg	3	19	1	red_beans	1	B	0	0	255	0		0	0	620.9591452	621.0591189
147120	0.1000023	1786	satiated	stimuli/non_foods\non-food_animate_chicken.jpg	3	19	1	non-food_animate_chicken	0	J	6	0	101	0		0	0	621.1091464	621.2091487
147157.5	0.0999512	1787	satiated	stimuli/foods\asparagus.jpg	3	19	1	asparagus	1	B	0	0	4	0		0	0	621.2591779	621.3591291
147195	0.0999846	1788	satiated	stimuli/foods\spring_onions.jpg	3	19	1	spring_onions	1	N	10	0	269	0		0	0	621.40914	621.5091246
147232.5	0.0999872	1789	satiated	stimuli/foods\apple.jpg	3	19	1	apple	1	G	4	0	1	0		0	0	621.5591394	621.6591266
147270	0.0999849	1790	satiated	stimuli/foods\fruit_salad.jpg	3	19	1	fruit_salad	1	D	2	0	55	0		0	0	621.7091388	621.8091237
147307.5	0.0999944	1791	satiated	stimuli/non_foods\non-food_animate_mammoth.jpg	3	19	1	non-food_animate_mammoth	0	T	14	0	128	0		0	0	621.8591312	621.9591256
147345	0.099978	1792	satiated	stimuli/foods\minestrone_soup.jpg	3	19	1	minestrone_soup	1	D	2	0	82	0		0	0	622.0091404	622.1091184
147382.5	0.0999864	1793	satiated	stimuli/non_foods\non-food_inanimate_jeans.jpg	3	19	1	non-food_inanimate_jeans	0	N	10	0	191	0		0	0	622.159133	622.2591194
147420	0.0999613	1794	satiated	stimuli/foods\onion.jpg	3	19	1	onion	1	X	17	0	229	0		0	0	622.3091532	622.4091145
147457.5	0.0999893	1795	satiated	stimuli/foods\strawberry.jpg	3	19	1	strawberry	1	S	13	0	272	0		0	0	622.4591317	622.559121
147495	0.0999867	1796	satiated	stimuli/non_foods\non-food_animate_swan.jpg	3	19	1	non-food_animate_swan	0	V	15	0	152	0		0	0	622.6091308	622.7091175
147532.5	0.0999937	1797	satiated	stimuli/non_foods\non-food_inanimate_suitcase.jpg	3	19	1	non-food_inanimate_suitcase	0	W	16	0	215	0		0	0	622.759132	622.8591257
147570	0.0999776	1798	satiated	stimuli/non_foods\non-food_animate_baby_sitting.jpg	3	19	1	non-food_animate_baby_sitting	0	Z	18	0	93	0		0	0	622.9091415	623.0091191
147607.5	0.0999902	1799	satiated	stimuli/foods\peach.jpg	3	19	1	peach	1	N	10	0	238	0		0	0	623.0591255	623.1591157
147645	0.0999831	1800	satiated	stimuli/foods\clams.jpg	3	19	1	clams	1	Z	18	0	32	0		0	0	623.2091311	623.3091142
147682.5	0.0999876	1801	satiated	stimuli/non_foods\non-food_animate_lizard.jpg	3	19	1	non-food_animate_lizard	0	C	1	0	126	0		0	0	623.3591239	623.4591115
147720	0.0999857	1802	satiated	stimuli/non_foods\non-food_animate_dragonfly.jpg	3	19	1	non-food_animate_dragonfly	0	V	15	0	108	0		0	0	623.509126	623.6091117
147757.5	0.0999843	1803	satiated	stimuli/foods\linguine_with_clams.jpg	3	19	1	linguine_with_clams	1	M	9	0	77	0		0	0	623.6591232	623.7591075
147795	0.0999889	1804	satiated	stimuli/foods\spaghetti_with_meat_sauce.jpg	3	19	1	spaghetti_with_meat_sauce	1	H	5	0	267	0		0	0	623.8091212	623.9091101
147832.5	0.1000033	1805	satiated	stimuli/foods\oyster.jpg	3	19	1	oyster	1	B	0	0	233	0		0	0	623.9591243	624.0591276
147870	0.0999843	1806	satiated	stimuli/foods\fried_calamari.jpg	3	19	1	fried_calamari	1	Z	18	0	50	0		0	0	624.1091221	624.2091064
147907.5	0.0999882	1807	satiated	stimuli/non_foods\non-food_inanimate_scissors.jpg	3	19	1	non-food_inanimate_scissors	0	C	1	0	205	0		0	0	624.2591202	624.3591084
147945	0.0999826	1808	satiated	stimuli/non_foods\non-food_inanimate_watering_can.jpg	3	19	1	non-food_inanimate_watering_can	0	G	4	0	225	0		0	0	624.4091204	624.509103
147982.5	0.0999899	1809	satiated	stimuli/non_foods\non-food_inanimate_socks.jpg	3	19	1	non-food_inanimate_socks	0	N	10	0	211	0		0	0	624.5591242	624.6591141
148020	0.0999634	1810	satiated	stimuli/foods\chocolate_bar.jpg	3	19	1	chocolate_bar	1	T	14	0	26	0		0	0	624.7091419	624.8091053
148057.5	0.0999837	1811	satiated	stimuli/non_foods\non-food_inanimate_fern.jpg	3	19	1	non-food_inanimate_fern	0	H	5	0	180	0		0	0	624.8591167	624.9591004
148095	0.0999894	1812	satiated	stimuli/non_foods\non-food_animate_pigeon.jpg	3	19	1	non-food_animate_pigeon	0	J	6	0	136	0		0	0	625.0091151	625.1091045
148132.5	0.0999833	1813	satiated	stimuli/foods\watermelon.jpg	3	19	1	watermelon	1	R	12	0	279	0		0	0	625.1591169	625.2591002
148170	0.0999847	1814	satiated	stimuli/non_foods\non-food_animate_ram.jpg	3	19	1	non-food_animate_ram	0	N	10	0	140	0		0	0	625.3091116	625.4090963
148207.5	0.1000055	1815	satiated	stimuli/non_foods\non-food_animate_student_female.jpg	3	19	1	non-food_animate_student_female	0	M	9	0	151	0		0	0	625.4591061	625.5591116
148245	0.0999842	1816	satiated	stimuli/non_foods\non-food_animate_baby_crawling.jpg	3	19	1	non-food_animate_baby_crawling	0	H	5	0	92	0		0	0	625.6091111	625.7090953
148282.5	0.1000109	1817	satiated	stimuli/non_foods\non-food_inanimate_bucket.jpg	3	19	1	non-food_inanimate_bucket	0	P	11	0	165	0		0	0	625.7591099	625.8591208
148320	0.0999825	1818	satiated	stimuli/non_foods\non-food_inanimate_orchid.jpg	3	19	1	non-food_inanimate_orchid	0	Z	18	0	198	0		0	0	625.9091111	626.0090936
148357.5	0.0999905	1819	satiated	stimuli/foods\blackberry.jpg	3	19	1	blackberry	1	S	13	0	11	0		0	0	626.0591049	626.1590954
151440.75	0.0999902	1820	satiated	stimuli/foods\wafer.jpg	4	20	0	wafer	1		NaN	0	277	NaN	a	0.414429	NaN	638.3923574	638.4923476
151803.25	0.09998	1821	satiated	stimuli/foods\pea_pod.jpg	4	20	0	pea_pod	1		NaN	0	237	NaN	f	0.4764357	NaN	639.8423516	639.9423316
152232.5	0.099992	1822	satiated	stimuli/foods\cinnamon_sroll.jpg	4	20	0	cinnamon_sroll	1		NaN	0	31	NaN	a	0.3207786	NaN	641.5590104	641.6590024
152632.5	0.0999845	1823	satiated	stimuli/foods\ice_cream.jpg	4	20	0	ice_cream	1		NaN	0	68	NaN	a	0.3878108	NaN	643.1589947	643.2589792
153065.75	0.0999948	1824	satiated	stimuli/foods\fruit_pie.jpg	4	20	0	fruit_pie	1		NaN	0	54	NaN	a	0.3014488	NaN	644.8923371	644.9923319
153361.5	0.099985	1825	satiated	stimuli/foods\frankfurter_and_provolone_salad.jpg	4	20	0	frankfurter_and_provolone_salad	1		NaN	0	49	NaN	a	0.27415	NaN	646.0756419	646.1756269
153657.5	0.0999871	1826	satiated	stimuli/foods\bagel.jpg	4	20	0	bagel	1		NaN	0	6	NaN	a	0.3368601	NaN	647.258964	647.3589511
153974	0.0999675	1827	satiated	stimuli/foods\risotto_with_peas_and_asparagus_tips.jpg	4	20	0	risotto_with_peas_and_asparagus_tips	1		NaN	0	259	NaN	a	0.2281895	NaN	648.5256367	648.6256042
154274	0.0999812	1828	satiated	stimuli/foods\smoked_ham.jpg	4	20	0	smoked_ham	1		NaN	0	266	NaN	a	0.2611819	NaN	649.7256195	649.8256007
154624	0.0999534	1829	satiated	stimuli/foods\risotto_with_zucchini.jpg	4	20	0	risotto_with_zucchini	1		NaN	0	260	NaN	a	0.2612343	NaN	651.1256364	651.2255898
155028.25	0.0999671	1830	satiated	stimuli/foods\salami.jpg	4	20	0	salami	1		NaN	0	263	NaN	a	0.3185856	NaN	652.7422779	652.842245
155440.75	0.0999826	1831	satiated	stimuli/foods\grilled_chicken_breast.jpg	4	20	0	grilled_chicken_breast	1		NaN	0	63	NaN	a	0.2215903	NaN	654.3922495	654.4922321
155828.25	0.0999818	1832	satiated	stimuli/foods\pear.jpg	4	20	0	pear	1		NaN	0	239	NaN	f	0.3856076	NaN	655.9422407	656.0422225
156145	0.100008	1833	satiated	stimuli/foods\fries.jpg	4	20	0	fries	1		NaN	0	52	NaN	a	0.4289148	NaN	657.2089	657.308908
156478.25	0.1000011	1834	satiated	stimuli/foods\chilli.jpg	4	20	0	chilli	1		NaN	0	25	NaN	f	0.4345494	NaN	658.5422217	658.6422228
156865.75	0.0999837	1835	satiated	stimuli/foods\mandarin.jpg	4	20	0	mandarin	1		NaN	0	79	NaN	f	0.3446327	NaN	660.0922104	660.1921941
157278.25	0.099982	1836	satiated	stimuli/foods\lamb_chops.jpg	4	20	0	lamb_chops	1		NaN	0	70	NaN	a	0.2779418	NaN	661.7421998	661.8421818
157670	0.099984	1837	satiated	stimuli/foods\chestnut.jpg	4	20	0	chestnut	1		NaN	0	24	NaN	a	0.3980015	NaN	663.308857	663.408841
158095	0.0999726	1838	satiated	stimuli/foods\potato_chips.jpg	4	20	0	potato_chips	1		NaN	0	247	NaN	a	0.3510065	NaN	665.0088533	665.1088259
158486.5	0.0999789	1839	satiated	stimuli/foods\hazelnuts.jpg	4	20	0	hazelnuts	1		NaN	0	65	NaN	a	0.3153607	NaN	666.5755038	666.6754827
159645	0.0999805	1840	satiated	stimuli/foods\brownie.jpg	4	21	0	brownie	1		NaN	0	14	NaN	a	0.3050483	NaN	671.2088025	671.308783
160053.25	0.0999857	1841	satiated	stimuli/foods\apple.jpg	4	21	0	apple	1		NaN	0	1	NaN	f	0.2117532	NaN	672.84212	672.9421057
160399	0.0999833	1842	satiated	stimuli/foods\waffle.jpg	4	21	0	waffle	1		NaN	0	278	NaN	a	0.348431	NaN	674.2254476	674.3254309
160774	0.0999759	1843	satiated	stimuli/foods\oven-roasted_tomatoes.jpg	4	21	0	oven-roasted_tomatoes	1		NaN	0	232	NaN	a	0.3414506	NaN	675.725446	675.8254219
161149	0.0999592	1844	satiated	stimuli/foods\fried_calamari.jpg	4	21	0	fried_calamari	1		NaN	0	50	NaN	a	0.3184628	NaN	677.2254569	677.3254161
161494.75	0.0999839	1845	satiated	stimuli/foods\papaya.jpg	4	21	0	papaya	1		NaN	0	235	NaN	a	0.3821269	NaN	678.6087518	678.7087357
161815.75	0.0999826	1846	satiated	stimuli/foods\omelette.jpg	4	21	0	omelette	1		NaN	0	228	NaN	a	0.5878125	NaN	679.8920757	679.9920583
162299	0.0999864	1847	satiated	stimuli/foods\carrot.jpg	4	21	0	carrot	1		NaN	0	19	NaN	f	0.4104809	NaN	681.825396	681.9253824
162694.75	0.0999899	1848	satiated	stimuli/foods\lentils.jpg	4	21	0	lentils	1		NaN	0	74	NaN	a	0.3211889	NaN	683.4087156	683.5087055
163019.75	0.0999936	1849	satiated	stimuli/foods\mushroom.jpg	4	21	0	mushroom	1		NaN	0	85	NaN	f	0.4621817	NaN	684.7087108	684.8087044
163411.5	0.0999884	1850	satiated	stimuli/foods\almonds.jpg	4	21	0	almonds	1		NaN	0	0	NaN	a	0.3925491	NaN	686.2753638	686.3753522
163732.25	0.0999902	1851	satiated	stimuli/foods\grapes.jpg	4	21	0	grapes	1		NaN	0	60	NaN	a	0.4611757	NaN	687.5586897	687.6586799
164115.75	0.0999845	1852	satiated	stimuli/foods\banana.jpg	4	21	0	banana	1		NaN	0	9	NaN	f	0.536875	NaN	689.0920134	689.1919979
164582.25	0.0999836	1853	satiated	stimuli/foods\red_cabbage.jpg	4	21	0	red_cabbage	1		NaN	0	256	NaN	f	0.3942003	NaN	690.9586687	691.0586523
164911.5	0.0999858	1854	satiated	stimuli/foods\prawn.jpg	4	21	0	prawn	1		NaN	0	249	NaN	f	0.3835707	NaN	692.2753256	692.3753114
165274	0.0999794	1855	satiated	stimuli/foods\lollies.jpg	4	21	0	lollies	1		NaN	0	78	NaN	a	0.4346264	NaN	693.7253162	693.8252956
165619.75	0.0999519	1856	satiated	stimuli/foods\oyster.jpg	4	21	0	oyster	1		NaN	0	233	NaN	a	0.6632539	NaN	695.108669	695.2086209
166090.75	0.099982	1857	satiated	stimuli/foods\kiwi.jpg	4	21	0	kiwi	1		NaN	0	69	NaN	a	0.6499705	NaN	696.9919598	697.0919418
