onset	duration	sample	trial_type	response_time	stim_file	value
318.3180000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
319.7520000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
320.3820000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
321.1880000000	n/a	n/a	FB: 0	n/a	n/a	S 10
323.5380000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
325.1100000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
325.9820000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
326.7900000000	n/a	n/a	FB: +1	n/a	n/a	S 11
329.1420000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
330.6220000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
331.6340000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
332.4460000000	n/a	n/a	FB: 0	n/a	n/a	S 10
334.7960000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
336.3180000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
337.3500000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
338.1660000000	n/a	n/a	FB: 0	n/a	n/a	S 10
340.5180000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
341.9260000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
342.7100000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
343.5200000000	n/a	n/a	FB: 0	n/a	n/a	S 10
345.8720000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
347.3040000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
347.9940000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
348.8080000000	n/a	n/a	FB: 0	n/a	n/a	S 10
351.1600000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
352.6300000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
353.4540000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
354.2620000000	n/a	n/a	FB: 0	n/a	n/a	S 10
356.6140000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
358.0820000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
358.9980000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
359.8160000000	n/a	n/a	FB: +1	n/a	n/a	S 11
362.1680000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
363.5880000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
364.4260000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
365.2360000000	n/a	n/a	FB: 0	n/a	n/a	S 10
367.5880000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
369.0040000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
369.6700000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
370.4740000000	n/a	n/a	FB: +1	n/a	n/a	S 11
372.8260000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
374.3460000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
375.7700000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
376.5780000000	n/a	n/a	FB: 0	n/a	n/a	S 10
378.9300000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
380.4340000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
381.1100000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
381.9160000000	n/a	n/a	FB: 0	n/a	n/a	S 10
384.2680000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
385.7540000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
386.9500000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
387.7540000000	n/a	n/a	FB: 0	n/a	n/a	S 10
390.1060000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
391.6420000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
392.3460000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
393.1580000000	n/a	n/a	FB: 0	n/a	n/a	S 10
395.5100000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
396.9440000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
398.1780000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
398.9960000000	n/a	n/a	FB: 0	n/a	n/a	S 10
401.3480000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
402.7700000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
403.4620000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
404.2660000000	n/a	n/a	FB: +1	n/a	n/a	S 11
406.6180000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
408.0320000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
408.7380000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
409.5540000000	n/a	n/a	FB: 0	n/a	n/a	S 10
411.9060000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
413.4280000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
414.1860000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
414.9920000000	n/a	n/a	FB: +1	n/a	n/a	S 11
417.3440000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
418.7840000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
420.3220000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
421.1300000000	n/a	n/a	FB: 0	n/a	n/a	S 10
423.4820000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
424.9640000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
425.7940000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
426.6000000000	n/a	n/a	FB: 0	n/a	n/a	S 10
428.9520000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
430.3660000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
431.5060000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
432.3220000000	n/a	n/a	FB: +1	n/a	n/a	S 11
434.6740000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
436.1140000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
437.5060000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
438.3100000000	n/a	n/a	FB: 0	n/a	n/a	S 10
440.6620000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
442.1160000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
442.9980000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
443.8140000000	n/a	n/a	FB: +1	n/a	n/a	S 11
446.1660000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
447.6300000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
449.1180000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
449.9360000000	n/a	n/a	FB: +1	n/a	n/a	S 11
452.2860000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
453.8340000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
454.7980000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
455.6060000000	n/a	n/a	FB: 0	n/a	n/a	S 10
457.9580000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
459.4800000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
460.9940000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
461.8100000000	n/a	n/a	FB: 0	n/a	n/a	S 10
464.1620000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
465.6220000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
466.3020000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
467.1140000000	n/a	n/a	FB: +1	n/a	n/a	S 11
469.4660000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
470.8680000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
472.2480000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
473.0520000000	n/a	n/a	FB: 0	n/a	n/a	S 10
475.4040000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
476.8500000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
477.8120000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
478.6240000000	n/a	n/a	FB: 0	n/a	n/a	S 10
480.9760000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
482.4160000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
483.2880000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
484.0940000000	n/a	n/a	FB: +1	n/a	n/a	S 11
486.4460000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
487.9480000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
488.7120000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
489.5320000000	n/a	n/a	FB: +1	n/a	n/a	S 11
491.8840000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
493.4360000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
494.1720000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
494.9860000000	n/a	n/a	FB: 0	n/a	n/a	S 10
500.7240000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
502.2700000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
503.0240000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
503.8440000000	n/a	n/a	FB: +1	n/a	n/a	S 11
506.1940000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
507.6100000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
508.3400000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
509.1480000000	n/a	n/a	FB: +1	n/a	n/a	S 11
511.4980000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
513.0360000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
514.2280000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
515.0360000000	n/a	n/a	FB: +1	n/a	n/a	S 11
517.3860000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
518.8220000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
520.1640000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
520.9720000000	n/a	n/a	FB: 0	n/a	n/a	S 10
523.3240000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
524.8160000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
525.7720000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
526.5780000000	n/a	n/a	FB: 0	n/a	n/a	S 10
528.9280000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
530.5040000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
531.2080000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
532.0140000000	n/a	n/a	FB: +1	n/a	n/a	S 11
534.3660000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
535.7900000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
537.1480000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
537.9520000000	n/a	n/a	FB: 0	n/a	n/a	S 10
540.3040000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
541.7420000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
542.9280000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
543.7400000000	n/a	n/a	FB: +1	n/a	n/a	S 11
546.0920000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
547.6500000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
548.5960000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
549.4120000000	n/a	n/a	FB: 0	n/a	n/a	S 10
551.7620000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
553.3420000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
554.1040000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
554.9160000000	n/a	n/a	FB: +1	n/a	n/a	S 11
557.2680000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
558.7460000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
559.9880000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
560.8040000000	n/a	n/a	FB: +1	n/a	n/a	S 11
563.1560000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
564.6880000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
565.5920000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
566.4080000000	n/a	n/a	FB: +1	n/a	n/a	S 11
568.7600000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
570.2820000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
571.7080000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
572.5120000000	n/a	n/a	FB: +1	n/a	n/a	S 11
574.8640000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
576.3120000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
577.2000000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
578.0160000000	n/a	n/a	FB: +1	n/a	n/a	S 11
580.3680000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
581.8780000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
583.3160000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
584.1220000000	n/a	n/a	FB: 0	n/a	n/a	S 10
586.4720000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
587.9940000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
589.1640000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
589.9760000000	n/a	n/a	FB: +1	n/a	n/a	S 11
592.3280000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
593.9280000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
594.8720000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
595.6800000000	n/a	n/a	FB: +1	n/a	n/a	S 11
598.0320000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
599.5300000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
601.0920000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
601.9020000000	n/a	n/a	FB: +1	n/a	n/a	S 11
604.2540000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
605.8440000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
606.7760000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
607.5900000000	n/a	n/a	FB: 0	n/a	n/a	S 10
609.9400000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
611.4960000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
612.1680000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
612.9760000000	n/a	n/a	FB: +1	n/a	n/a	S 11
615.3280000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
616.7700000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
617.8960000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
618.7140000000	n/a	n/a	FB: +1	n/a	n/a	S 11
621.0660000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
622.6580000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
623.4080000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
624.2180000000	n/a	n/a	FB: +1	n/a	n/a	S 11
626.5700000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
628.1660000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
629.2860000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
630.1060000000	n/a	n/a	FB: +1	n/a	n/a	S 11
632.4580000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
634.0500000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
634.8580000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
635.6780000000	n/a	n/a	FB: +1	n/a	n/a	S 11
638.0300000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
639.6300000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
640.8660000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
641.6820000000	n/a	n/a	FB: 0	n/a	n/a	S 10
644.0340000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
645.5940000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
646.5060000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
647.3200000000	n/a	n/a	FB: 0	n/a	n/a	S 10
649.6720000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
651.1680000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
652.5540000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
653.3740000000	n/a	n/a	FB: +1	n/a	n/a	S 11
655.7260000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
657.2400000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
658.0340000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
658.8460000000	n/a	n/a	FB: +1	n/a	n/a	S 11
661.1960000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
662.7780000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
664.1820000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
665.0000000000	n/a	n/a	FB: 0	n/a	n/a	S 10
667.3520000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
668.7720000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
670.1980000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
671.0040000000	n/a	n/a	FB: +1	n/a	n/a	S 11
673.3560000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
674.8420000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
675.6340000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
676.4420000000	n/a	n/a	FB: 0	n/a	n/a	S 10
678.7940000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
680.2840000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
681.0700000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
681.8800000000	n/a	n/a	FB: +1	n/a	n/a	S 11
684.2320000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
685.7120000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
686.7900000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
687.6000000000	n/a	n/a	FB: 0	n/a	n/a	S 10
689.9520000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
691.4020000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
692.0900000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
692.9040000000	n/a	n/a	FB: 0	n/a	n/a	S 10
695.2560000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
696.8180000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
698.0260000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
698.8420000000	n/a	n/a	FB: +1	n/a	n/a	S 11
701.1940000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
702.7500000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
704.0940000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
704.8980000000	n/a	n/a	FB: 0	n/a	n/a	S 10
707.2480000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
708.6840000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
709.5420000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
710.3520000000	n/a	n/a	FB: 0	n/a	n/a	S 10
712.7040000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
714.2660000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
715.6940000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
716.5060000000	n/a	n/a	FB: +1	n/a	n/a	S 11
718.8580000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
720.2920000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
721.3340000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
722.1440000000	n/a	n/a	FB: +1	n/a	n/a	S 11
724.4960000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
725.9440000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
727.0820000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
727.8980000000	n/a	n/a	FB: +1	n/a	n/a	S 11
733.2360000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
734.7980000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
736.1060000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
736.9220000000	n/a	n/a	FB: 0	n/a	n/a	S 10
739.2740000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
740.7760000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
741.5580000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
742.3760000000	n/a	n/a	FB: 0	n/a	n/a	S 10
744.7280000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
746.2140000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
747.2500000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
748.0640000000	n/a	n/a	FB: +1	n/a	n/a	S 11
750.4160000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
751.8440000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
752.7620000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
753.5680000000	n/a	n/a	FB: +1	n/a	n/a	S 11
755.9200000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
757.4400000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
758.7620000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
759.5720000000	n/a	n/a	FB: +1	n/a	n/a	S 11
761.9240000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
763.4660000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
764.2660000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
765.0760000000	n/a	n/a	FB: +1	n/a	n/a	S 11
767.4280000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
768.9360000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
770.4460000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
771.2640000000	n/a	n/a	FB: 0	n/a	n/a	S 10
773.6160000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
775.1660000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
776.2940000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
777.1020000000	n/a	n/a	FB: +1	n/a	n/a	S 11
779.4540000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
781.0320000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
781.7180000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
782.5240000000	n/a	n/a	FB: 0	n/a	n/a	S 10
784.8740000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
786.2840000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
787.0680000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
787.8780000000	n/a	n/a	FB: +1	n/a	n/a	S 11
790.2300000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
791.7540000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
792.6880000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
793.4980000000	n/a	n/a	FB: 0	n/a	n/a	S 10
795.8500000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
797.2700000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
798.0040000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
798.8180000000	n/a	n/a	FB: 0	n/a	n/a	S 10
