onset	duration	trial_type	value	sample	n_simultaneous_stimuli	snr	EEG_trigger_start	EEG_trigger_end	file_clicks	file_story1	file_story2	file_story3	file_story4	file_story5
3977.5771	10	speech	1	39775771	5	-6 dB	1	2	n/a	speech/alice/alice_101_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_078_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_020_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_073_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_159_peaky_diotic_regress.hdf5
3987.6467	10	speech	1	39876467	3	-3 dB	1	2	n/a	speech/alice/alice_231_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_254_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_088_peaky_diotic_regress.hdf5	n/a
3997.7376	10	speech	1	39977376	1	clean	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_166_peaky_diotic_regress.hdf5	n/a	n/a
4007.8072	10	speech	1	40078072	2	0 dB	1	2	n/a	speech/alice/alice_290_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_330_peaky_diotic_regress.hdf5	n/a	n/a
4017.8768	10	speech	1	40178768	5	-6 dB	1	2	n/a	speech/alice/alice_320_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_021_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_255_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_037_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_043_peaky_diotic_regress.hdf5
4027.9677	10	speech	1	40279677	5	-6 dB	1	2	n/a	speech/alice/alice_393_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_175_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_321_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_282_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_119_peaky_diotic_regress.hdf5
4038.0586	10	speech	1	40380586	1	clean	1	2	n/a	speech/alice/alice_212_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
4048.1282	10	speech	1	40481282	2	0 dB	1	2	n/a	speech/alice/alice_356_peaky_diotic_regress.hdf5	n/a	n/a	speech/timemachine/timemachine_222_peaky_diotic_regress.hdf5	n/a
4058.1978	10	speech	1	40581978	3	-3 dB	1	2	n/a	speech/alice/alice_277_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_000_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_299_peaky_diotic_regress.hdf5	n/a
4068.2887	10	speech	1	40682887	2	0 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_074_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_206_peaky_diotic_regress.hdf5	n/a
4078.3583	10	speech	1	40783583	3	-3 dB	1	2	n/a	speech/alice/alice_225_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_228_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_152_peaky_diotic_regress.hdf5	n/a
4088.4492	10	speech	1	40884492	5	-6 dB	1	2	n/a	speech/alice/alice_300_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_326_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_100_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_136_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_143_peaky_diotic_regress.hdf5
4098.5188	10	speech	1	40985188	1	clean	1	2	n/a	speech/alice/alice_383_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
4108.6097	10	speech	1	41086097	2	0 dB	1	2	n/a	speech/alice/alice_133_peaky_diotic_regress.hdf5	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_063_peaky_diotic_regress.hdf5
4118.7007	10	speech	1	41187007	3	-3 dB	1	2	n/a	speech/alice/alice_331_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_007_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_040_peaky_diotic_regress.hdf5
4128.7703	10	speech	1	41287703	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_102_peaky_diotic_regress.hdf5
4138.8398	10	speech	1	41388398	5	-6 dB	1	2	n/a	speech/alice/alice_095_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_179_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_355_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_087_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_261_peaky_diotic_regress.hdf5
4148.9094	10	speech	1	41489094	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_167_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_238_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_188_peaky_diotic_regress.hdf5
4159.0003	10	speech	1	41590003	5	-6 dB	1	2	n/a	speech/alice/alice_187_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_176_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_008_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_129_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_310_peaky_diotic_regress.hdf5
4169.0699	10	speech	1	41690699	1	clean	1	2	n/a	n/a	speech/peterpan/peterpan_036_peaky_diotic_regress.hdf5	n/a	n/a	n/a
4179.1395	10	speech	1	41791395	2	0 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_300_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_338_peaky_diotic_regress.hdf5	n/a
4189.2304	10	speech	1	41892304	3	-3 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_136_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_067_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_138_peaky_diotic_regress.hdf5
4199.3	10	speech	1	41993000	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_244_peaky_diotic_regress.hdf5
4209.3696	10	speech	1	42093696	2	0 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_027_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_084_peaky_diotic_regress.hdf5
4219.4605	10	speech	1	42194605	5	-6 dB	1	2	n/a	speech/alice/alice_082_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_149_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_387_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_170_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_265_peaky_diotic_regress.hdf5
4229.5301	10	speech	1	42295301	3	-3 dB	1	2	n/a	speech/alice/alice_369_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_317_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_275_peaky_diotic_regress.hdf5
4239.621	10	speech	1	42396210	5	-6 dB	1	2	n/a	speech/alice/alice_240_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_053_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_246_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_068_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_098_peaky_diotic_regress.hdf5
4249.712	10	speech	1	42497120	2	0 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_141_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_156_peaky_diotic_regress.hdf5
4259.7815	10	speech	1	42597815	1	clean	1	2	n/a	speech/alice/alice_128_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
4269.8511	10	speech	1	42698511	1	clean	1	2	n/a	n/a	speech/peterpan/peterpan_084_peaky_diotic_regress.hdf5	n/a	n/a	n/a
4279.9421	10	speech	1	42799421	5	-6 dB	1	2	n/a	speech/alice/alice_243_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_182_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_224_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_343_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_158_peaky_diotic_regress.hdf5
4290.0116	10	speech	1	42900116	3	-3 dB	1	2	n/a	speech/alice/alice_344_peaky_diotic_regress.hdf5	n/a	n/a	speech/timemachine/timemachine_080_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_232_peaky_diotic_regress.hdf5
4300.0812	10	speech	1	43000812	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_394_peaky_diotic_regress.hdf5	n/a	n/a	speech/wizardofoz/wizardofoz_238_peaky_diotic_regress.hdf5
4310.1508	10	speech	1	43101508	1	clean	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_313_peaky_diotic_regress.hdf5	n/a	n/a
4320.2204	10	speech	1	43202204	2	0 dB	1	2	n/a	speech/alice/alice_388_peaky_diotic_regress.hdf5	n/a	n/a	speech/timemachine/timemachine_376_peaky_diotic_regress.hdf5	n/a
4330.3113	10	speech	1	43303113	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_302_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_036_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_160_peaky_diotic_regress.hdf5
4340.3809	10	speech	1	43403809	5	-6 dB	1	2	n/a	speech/alice/alice_184_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_274_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_080_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_214_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_113_peaky_diotic_regress.hdf5
4350.4718	10	speech	1	43504718	3	-3 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_101_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_385_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_321_peaky_diotic_regress.hdf5
4360.5414	10	speech	1	43605414	1	clean	1	2	n/a	speech/alice/alice_337_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
4370.6323	10	speech	1	43706323	5	-6 dB	1	2	n/a	speech/alice/alice_080_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_238_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_263_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_267_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_381_peaky_diotic_regress.hdf5
4380.7019	10	speech	1	43807019	2	0 dB	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_318_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_100_peaky_diotic_regress.hdf5
4390.7715	10	speech	1	43907715	3	-3 dB	1	2	n/a	speech/alice/alice_247_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_357_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_102_peaky_diotic_regress.hdf5	n/a
4400.8624	10	speech	1	44008624	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_361_peaky_diotic_regress.hdf5	n/a	n/a	speech/wizardofoz/wizardofoz_383_peaky_diotic_regress.hdf5
4410.932	10	speech	1	44109320	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_218_peaky_diotic_regress.hdf5
4421.0016	10	speech	1	44210016	5	-6 dB	1	2	n/a	speech/alice/alice_302_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_109_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_093_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_167_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_327_peaky_diotic_regress.hdf5
4431.0925	10	speech	1	44310925	3	-3 dB	1	2	n/a	speech/alice/alice_050_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_373_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_131_peaky_diotic_regress.hdf5
4441.1621	10	speech	1	44411621	2	0 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_183_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_039_peaky_diotic_regress.hdf5	n/a
4451.2317	10	speech	1	44512317	1	clean	1	2	n/a	speech/alice/alice_153_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
4461.3013	10	speech	1	44613013	5	-6 dB	1	2	n/a	speech/alice/alice_305_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_181_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_287_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_322_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_104_peaky_diotic_regress.hdf5
4471.3922	10	speech	1	44713922	2	0 dB	1	2	n/a	speech/alice/alice_244_peaky_diotic_regress.hdf5	n/a	n/a	speech/timemachine/timemachine_200_peaky_diotic_regress.hdf5	n/a
4481.4618	10	speech	1	44814618	5	-6 dB	1	2	n/a	speech/alice/alice_236_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_055_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_202_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_216_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_251_peaky_diotic_regress.hdf5
4491.5314	10	speech	1	44915314	1	clean	1	2	n/a	speech/alice/alice_121_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
4501.6223	10	speech	1	45016223	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_355_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_312_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_325_peaky_diotic_regress.hdf5
4511.6919	10	speech	1	45116919	1	clean	1	2	n/a	speech/alice/alice_049_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
4521.7615	10	speech	1	45217615	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_106_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_334_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_012_peaky_diotic_regress.hdf5
4531.8524	10	speech	1	45318524	2	0 dB	1	2	n/a	speech/alice/alice_060_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_317_peaky_diotic_regress.hdf5	n/a	n/a	n/a
4541.922	10	speech	1	45419220	5	-6 dB	1	2	n/a	speech/alice/alice_215_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_144_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_034_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_096_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_185_peaky_diotic_regress.hdf5
4551.9916	10	speech	1	45519916	1	clean	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_244_peaky_diotic_regress.hdf5	n/a
4562.0825	10	speech	1	45620825	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_100_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_279_peaky_diotic_regress.hdf5	n/a
4572.1521	10	speech	1	45721521	3	-3 dB	1	2	n/a	speech/alice/alice_262_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_200_peaky_diotic_regress.hdf5	n/a	n/a	speech/wizardofoz/wizardofoz_194_peaky_diotic_regress.hdf5
4582.243	10	speech	1	45822430	5	-6 dB	1	2	n/a	speech/alice/alice_394_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_195_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_149_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_213_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_017_peaky_diotic_regress.hdf5
4592.3339	10	speech	1	45923339	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_253_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_329_peaky_diotic_regress.hdf5	n/a	n/a
4602.4035	10	speech	1	46024035	3	-3 dB	1	2	n/a	speech/alice/alice_141_peaky_diotic_regress.hdf5	n/a	n/a	speech/timemachine/timemachine_131_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_368_peaky_diotic_regress.hdf5
4612.4944	10	speech	1	46124944	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_283_peaky_diotic_regress.hdf5
4622.564	10	speech	1	46225640	5	-6 dB	1	2	n/a	speech/alice/alice_232_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_091_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_175_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_178_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_103_peaky_diotic_regress.hdf5
4632.6549	10	speech	1	46326549	3	-3 dB	1	2	n/a	speech/alice/alice_378_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_272_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_065_peaky_diotic_regress.hdf5
4642.7458	10	speech	1	46427458	5	-6 dB	1	2	n/a	speech/alice/alice_267_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_129_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_281_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_349_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_230_peaky_diotic_regress.hdf5
4652.8154	10	speech	1	46528154	2	0 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_304_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_393_peaky_diotic_regress.hdf5
4662.885	10	speech	1	46628850	1	clean	1	2	n/a	n/a	speech/peterpan/peterpan_161_peaky_diotic_regress.hdf5	n/a	n/a	n/a
4672.9759	10	speech	1	46729759	5	-6 dB	1	2	n/a	speech/alice/alice_108_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_393_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_332_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_364_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_101_peaky_diotic_regress.hdf5
4683.0455	10	speech	1	46830455	1	clean	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_381_peaky_diotic_regress.hdf5	n/a	n/a
4693.1151	10	speech	1	46931151	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_112_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_368_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_317_peaky_diotic_regress.hdf5	n/a
4703.206	10	speech	1	47032060	2	0 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_201_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_353_peaky_diotic_regress.hdf5	n/a
4713.2756	10	speech	1	47132756	2	0 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_010_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_393_peaky_diotic_regress.hdf5	n/a
4723.3452	10	speech	1	47233452	3	-3 dB	1	2	n/a	speech/alice/alice_299_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_231_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_032_peaky_diotic_regress.hdf5
4733.4361	10	speech	1	47334361	5	-6 dB	1	2	n/a	speech/alice/alice_056_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_334_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_127_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_335_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_209_peaky_diotic_regress.hdf5
4743.5057	10	speech	1	47435057	1	clean	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_370_peaky_diotic_regress.hdf5	n/a
4753.5753	10	speech	1	47535753	2	0 dB	1	2	n/a	speech/alice/alice_324_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_089_peaky_diotic_regress.hdf5	n/a	n/a
4763.6662	10	speech	1	47636662	3	-3 dB	1	2	n/a	speech/alice/alice_257_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_386_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_287_peaky_diotic_regress.hdf5	n/a
4773.7358	10	speech	1	47737358	5	-6 dB	1	2	n/a	speech/alice/alice_255_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_307_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_159_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_378_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_365_peaky_diotic_regress.hdf5
4783.8267	10	speech	1	47838267	1	clean	1	2	n/a	speech/alice/alice_071_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
4793.8963	10	speech	1	47938963	1	clean	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_360_peaky_diotic_regress.hdf5	n/a	n/a
4803.9872	10	speech	1	48039872	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_057_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_083_peaky_diotic_regress.hdf5	n/a	n/a
4814.0568	10	speech	1	48140568	3	-3 dB	1	2	n/a	speech/alice/alice_295_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_333_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_210_peaky_diotic_regress.hdf5
4824.1264	10	speech	1	48241264	5	-6 dB	1	2	n/a	speech/alice/alice_292_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_332_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_013_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_123_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_302_peaky_diotic_regress.hdf5
4834.196	10	speech	1	48341960	3	-3 dB	1	2	n/a	speech/alice/alice_062_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_110_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_228_peaky_diotic_regress.hdf5	n/a
4844.2656	10	speech	1	48442656	2	0 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_192_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_383_peaky_diotic_regress.hdf5	n/a
4854.3565	10	speech	1	48543565	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_237_peaky_diotic_regress.hdf5
4864.4474	10	speech	1	48644474	5	-6 dB	1	2	n/a	speech/alice/alice_159_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_033_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_114_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_055_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_289_peaky_diotic_regress.hdf5
4874.517	10	speech	1	48745170	2	0 dB	1	2	n/a	speech/alice/alice_033_peaky_diotic_regress.hdf5	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_165_peaky_diotic_regress.hdf5
4884.5866	10	speech	1	48845866	1	clean	1	2	n/a	n/a	speech/peterpan/peterpan_316_peaky_diotic_regress.hdf5	n/a	n/a	n/a
4894.6562	10	speech	1	48946562	3	-3 dB	1	2	n/a	speech/alice/alice_177_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_128_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_223_peaky_diotic_regress.hdf5
4904.7471	10	speech	1	49047471	5	-6 dB	1	2	n/a	speech/alice/alice_066_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_115_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_164_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_049_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_091_peaky_diotic_regress.hdf5
4914.8167	10	speech	1	49148167	1	clean	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_180_peaky_diotic_regress.hdf5	n/a	n/a
4924.9076	10	speech	1	49249076	3	-3 dB	1	2	n/a	speech/alice/alice_288_peaky_diotic_regress.hdf5	n/a	n/a	speech/timemachine/timemachine_374_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_303_peaky_diotic_regress.hdf5
4934.9772	10	speech	1	49349772	5	-6 dB	1	2	n/a	speech/alice/alice_011_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_011_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_340_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_201_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_126_peaky_diotic_regress.hdf5
4945.0681	10	speech	1	49450681	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_001_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_011_peaky_diotic_regress.hdf5	n/a	n/a
4955.1377	10	speech	1	49551377	1	clean	1	2	n/a	n/a	speech/peterpan/peterpan_321_peaky_diotic_regress.hdf5	n/a	n/a	n/a
4965.2073	10	speech	1	49652073	3	-3 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_035_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_363_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_340_peaky_diotic_regress.hdf5
4975.2982	10	speech	1	49752982	5	-6 dB	1	2	n/a	speech/alice/alice_124_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_128_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_041_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_162_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_201_peaky_diotic_regress.hdf5
4985.3678	10	speech	1	49853678	2	0 dB	1	2	n/a	speech/alice/alice_046_peaky_diotic_regress.hdf5	n/a	n/a	speech/timemachine/timemachine_314_peaky_diotic_regress.hdf5	n/a
4995.4374	10	speech	1	49954374	3	-3 dB	1	2	n/a	speech/alice/alice_002_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_261_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_005_peaky_diotic_regress.hdf5	n/a
5005.5069	10	speech	1	50055069	1	clean	1	2	n/a	speech/alice/alice_218_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
5015.5765	10	speech	1	50155765	5	-6 dB	1	2	n/a	speech/alice/alice_160_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_288_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_345_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_350_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_350_peaky_diotic_regress.hdf5
5025.6674	10	speech	1	50256674	2	0 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_262_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_388_peaky_diotic_regress.hdf5
5035.737	10	speech	1	50357370	1	clean	1	2	n/a	n/a	speech/peterpan/peterpan_111_peaky_diotic_regress.hdf5	n/a	n/a	n/a
5045.8066	10	speech	1	50458066	5	-6 dB	1	2	n/a	speech/alice/alice_326_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_363_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_216_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_277_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_182_peaky_diotic_regress.hdf5
5055.8975	10	speech	1	50558975	3	-3 dB	1	2	n/a	speech/alice/alice_068_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_228_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_228_peaky_diotic_regress.hdf5
