onset	duration	Subject	event	firstRESP	firstRT	firstACC	TrialType	BlocksInRun	MainBlocksInRun	SubTrial	firstON	RandomDelay	PatternDelay	ScaningOnset	Run	Condition	TrialOnset	TrialDuration	BlockOnset	BlockDuration	RestOnset	RestDuration
258.727	0.5	1	4	4.0	374	1	R	5	5.0	21	292701	7.0	n/a	33974	3	RandomLow	258.727	0.5	246.0	52.9	298.9	7.1
259.34	0.5	1	1	1.0	354	1	P	5	5.0	22	293314	n/a	0.0	33974	3	PatternHigh	259.34	0.5	246.0	52.9	298.9	7.1
259.97	0.5	1	3	3.0	305	1	R	5	5.0	23	293944	10.0	n/a	33974	3	RandomLow	259.97	0.5	246.0	52.9	298.9	7.1
260.584	0.5	1	2	2.0	284	1	P	5	5.0	24	294558	n/a	4.0	33974	3	PatternHigh	260.584	0.5	246.0	52.9	298.9	7.1
261.214	0.5	1	3	3.0	327	1	R	5	5.0	25	295188	14.0	n/a	33974	3	RandomLow	261.214	0.5	246.0	52.9	298.9	7.1
261.827	0.5	1	3	3.0	396	1	P	5	5.0	26	295801	n/a	7.0	33974	3	PatternHigh	261.827	0.5	246.0	52.9	298.9	7.1
262.441	0.5	1	1	1.0	308	1	R	5	5.0	27	296415	1.0	n/a	33974	3	RandomLow	262.441	0.5	246.0	52.9	298.9	7.1
263.071	0.5	1	4	4.0	315	1	P	5	5.0	28	297045	n/a	11.0	33974	3	PatternHigh	263.071	0.5	246.0	52.9	298.9	7.1
263.684	0.5	1	3	3.0	373	1	R	5	5.0	29	297658	4.0	n/a	33974	3	RandomLow	263.684	0.5	246.0	52.9	298.9	7.1
264.314	0.5	1	1	1.0	306	1	P	5	5.0	30	298288	n/a	14.0	33974	3	PatternHigh	264.314	0.5	246.0	52.9	298.9	7.1
264.928	0.5	1	1	1.0	420	1	R	5	5.0	31	298902	8.0	n/a	33974	3	RandomLow	264.928	0.5	246.0	52.9	298.9	7.1
265.541	0.5	1	2	2.0	338	1	P	5	5.0	32	299515	n/a	1.0	33974	3	PatternHigh	265.541	0.5	246.0	52.9	298.9	7.1
266.171	0.5	1	3	3.0	285	1	R	5	5.0	33	300145	11.0	n/a	33974	3	RandomLow	266.171	0.5	246.0	52.9	298.9	7.1
266.784	0.5	1	3	3.0	404	1	P	5	5.0	34	300758	n/a	4.0	33974	3	PatternHigh	266.784	0.5	246.0	52.9	298.9	7.1
267.414	0.5	1	3	3.0	323	1	R	5	5.0	35	301388	14.0	n/a	33974	3	RandomLow	267.414	0.5	246.0	52.9	298.9	7.1
268.028	0.5	1	4	4.0	328	1	P	5	5.0	36	302002	n/a	8.0	33974	3	PatternHigh	268.028	0.5	246.0	52.9	298.9	7.1
268.641	0.5	1	4	4.0	319	1	R	5	5.0	37	302615	1.0	n/a	33974	3	RandomHigh	268.641	0.5	246.0	52.9	298.9	7.1
269.271	0.5	1	1	1.0	331	1	P	5	5.0	38	303245	n/a	11.0	33974	3	PatternHigh	269.271	0.5	246.0	52.9	298.9	7.1
269.885	0.5	1	1	1.0	339	1	R	5	5.0	39	303859	5.0	n/a	33974	3	RandomHigh	269.885	0.5	246.0	52.9	298.9	7.1
270.515	0.5	1	2	2.0	421	1	P	5	5.0	40	304489	n/a	15.0	33974	3	PatternHigh	270.515	0.5	246.0	52.9	298.9	7.1
271.128	0.5	1	4	n/a	0	0	R	5	5.0	41	305102	8.0	n/a	33974	3	RandomLow	271.128	0.5	246.0	52.9	298.9	7.1
271.742	0.5	1	3	4.0	14	0	P	5	5.0	42	305716	n/a	2.0	33974	3	PatternHigh	271.742	0.5	246.0	52.9	298.9	7.1
272.372	0.5	1	2	1.0	220	0	R	5	5.0	43	306346	12.0	n/a	33974	3	RandomLow	272.372	0.5	246.0	52.9	298.9	7.1
272.985	0.5	1	4	4.0	391	1	P	5	5.0	44	306959	n/a	5.0	33974	3	PatternHigh	272.985	0.5	246.0	52.9	298.9	7.1
273.615	0.5	1	4	4.0	377	1	R	5	5.0	45	307589	15.0	n/a	33974	3	RandomLow	273.615	0.5	246.0	52.9	298.9	7.1
274.229	0.5	1	1	1.0	334	1	P	5	5.0	46	308203	n/a	9.0	33974	3	PatternHigh	274.229	0.5	246.0	52.9	298.9	7.1
274.842	0.5	1	2	2.0	312	1	R	5	5.0	47	308816	2.0	n/a	33974	3	RandomLow	274.842	0.5	246.0	52.9	298.9	7.1
275.472	0.5	1	2	2.0	355	1	P	5	5.0	48	309446	n/a	12.0	33974	3	PatternHigh	275.472	0.5	246.0	52.9	298.9	7.1
276.085	0.5	1	3	3.0	279	1	R	5	5.0	49	310059	5.0	n/a	33974	3	RandomHigh	276.085	0.5	246.0	52.9	298.9	7.1
276.715	0.5	1	3	3.0	369	1	P	5	5.0	50	310689	n/a	15.0	33974	3	PatternHigh	276.715	0.5	246.0	52.9	298.9	7.1
277.329	0.5	1	2	2.0	375	1	R	5	5.0	51	311303	9.0	n/a	33974	3	RandomLow	277.329	0.5	246.0	52.9	298.9	7.1
277.942	0.5	1	4	4.0	294	1	P	5	5.0	52	311916	n/a	2.0	33974	3	PatternHigh	277.942	0.5	246.0	52.9	298.9	7.1
278.572	0.5	1	4	4.0	276	1	R	5	5.0	53	312546	12.0	n/a	33974	3	RandomLow	278.572	0.5	246.0	52.9	298.9	7.1
279.186	0.5	1	1	1.0	289	1	P	5	5.0	54	313160	n/a	6.0	33974	3	PatternHigh	279.186	0.5	246.0	52.9	298.9	7.1
279.816	0.5	1	2	2.0	372	1	R	5	5.0	55	313790	16.0	n/a	33974	3	RandomLow	279.816	0.5	246.0	52.9	298.9	7.1
280.429	0.5	1	2	2.0	320	1	P	5	5.0	56	314403	n/a	9.0	33974	3	PatternHigh	280.429	0.5	246.0	52.9	298.9	7.1
281.043	0.5	1	1	1.0	345	1	R	5	5.0	57	315017	3.0	n/a	33974	3	RandomLow	281.043	0.5	246.0	52.9	298.9	7.1
281.673	0.5	1	3	3.0	303	1	P	5	5.0	58	315647	n/a	13.0	33974	3	PatternHigh	281.673	0.5	246.0	52.9	298.9	7.1
282.286	0.5	1	1	1.0	342	1	R	5	5.0	59	316260	6.0	n/a	33974	3	RandomLow	282.286	0.5	246.0	52.9	298.9	7.1
282.916	0.5	1	4	4.0	308	1	P	5	5.0	60	316890	n/a	16.0	33974	3	PatternHigh	282.916	0.5	246.0	52.9	298.9	7.1
283.529	0.5	1	2	2.0	257	1	R	5	5.0	61	317503	9.0	n/a	33974	3	RandomHigh	283.529	0.5	246.0	52.9	298.9	7.1
284.143	0.5	1	1	1.0	311	1	P	5	5.0	62	318117	n/a	3.0	33974	3	PatternHigh	284.143	0.5	246.0	52.9	298.9	7.1
284.773	0.5	1	2	2.0	374	1	R	5	5.0	63	318747	13.0	n/a	33974	3	RandomLow	284.773	0.5	246.0	52.9	298.9	7.1
285.386	0.5	1	2	2.0	349	1	P	5	5.0	64	319360	n/a	6.0	33974	3	PatternHigh	285.386	0.5	246.0	52.9	298.9	7.1
286.0	0.5	1	1	1.0	312	1	R	5	5.0	65	319974	0.0	n/a	33974	3	RandomLow	286.0	0.5	246.0	52.9	298.9	7.1
286.63	0.5	1	3	3.0	308	1	P	5	5.0	66	320604	n/a	10.0	33974	3	PatternHigh	286.63	0.5	246.0	52.9	298.9	7.1
287.243	0.5	1	2	2.0	261	1	R	5	5.0	67	321217	3.0	n/a	33974	3	RandomHigh	287.243	0.5	246.0	52.9	298.9	7.1
287.873	0.5	1	4	4.0	303	1	P	5	5.0	68	321847	n/a	13.0	33974	3	PatternHigh	287.873	0.5	246.0	52.9	298.9	7.1
288.487	0.5	1	4	4.0	342	1	R	5	5.0	69	322461	7.0	n/a	33974	3	RandomLow	288.487	0.5	246.0	52.9	298.9	7.1
289.1	0.5	1	1	1.0	295	1	P	5	5.0	70	323074	n/a	0.0	33974	3	PatternHigh	289.1	0.5	246.0	52.9	298.9	7.1
289.73	0.5	1	1	1.0	330	1	R	5	5.0	71	323704	10.0	n/a	33974	3	RandomHigh	289.73	0.5	246.0	52.9	298.9	7.1
290.343	0.5	1	2	2.0	387	1	P	5	5.0	72	324317	n/a	3.0	33974	3	PatternHigh	290.343	0.5	246.0	52.9	298.9	7.1
290.973	0.5	1	3	3.0	211	1	R	5	5.0	73	324947	13.0	n/a	33974	3	RandomLow	290.973	0.5	246.0	52.9	298.9	7.1
291.587	0.5	1	3	2.0	181	0	P	5	5.0	74	325561	n/a	7.0	33974	3	PatternHigh	291.587	0.5	246.0	52.9	298.9	7.1
292.2	0.5	1	1	1.0	417	1	R	5	5.0	75	326174	0.0	n/a	33974	3	RandomLow	292.2	0.5	246.0	52.9	298.9	7.1
292.83	0.5	1	4	4.0	363	1	P	5	5.0	76	326804	n/a	10.0	33974	3	PatternHigh	292.83	0.5	246.0	52.9	298.9	7.1
293.444	0.5	1	4	4.0	277	1	R	5	5.0	77	327418	4.0	n/a	33974	3	RandomLow	293.444	0.5	246.0	52.9	298.9	7.1
294.074	0.5	1	1	1.0	270	1	P	5	5.0	78	328048	n/a	14.0	33974	3	PatternHigh	294.074	0.5	246.0	52.9	298.9	7.1
294.687	0.5	1	4	4.0	391	1	R	5	5.0	79	328661	7.0	n/a	33974	3	RandomLow	294.687	0.5	246.0	52.9	298.9	7.1
295.301	0.5	1	2	2.0	363	1	P	5	5.0	80	329275	n/a	1.0	33974	3	PatternHigh	295.301	0.5	246.0	52.9	298.9	7.1
295.931	0.5	1	3	3.0	309	1	R	5	5.0	81	329905	11.0	n/a	33974	3	RandomLow	295.931	0.5	246.0	52.9	298.9	7.1
296.544	0.5	1	3	3.0	357	1	P	5	5.0	82	330518	n/a	4.0	33974	3	PatternHigh	296.544	0.5	246.0	52.9	298.9	7.1
297.174	0.5	1	1	1.0	318	1	R	5	5.0	83	331148	14.0	n/a	33974	3	RandomLow	297.174	0.5	246.0	52.9	298.9	7.1
297.788	0.5	1	4	4.0	298	1	P	5	5.0	84	331762	n/a	8.0	33974	3	PatternHigh	297.788	0.5	246.0	52.9	298.9	7.1
298.401	0.5	1	3	3.0	460	1	R	5	5.0	85	332375	1.0	n/a	33974	3	RandomLow	298.401	0.5	246.0	52.9	298.9	7.1
306.342	0.5	1	2	2.0	418	1	Prac	6	6.0	1	340316	14.0	n/a	33974	3	n/a	306.342	0.5	306.0	52.9	358.9	7.1
306.956	0.5	1	2	2.0	300	1	Prac	6	6.0	2	340930	8.0	n/a	33974	3	n/a	306.956	0.5	306.0	52.9	358.9	7.1
307.569	0.5	1	1	1.0	244	1	Prac	6	6.0	3	341543	1.0	n/a	33974	3	n/a	307.569	0.5	306.0	52.9	358.9	7.1
308.199	0.5	1	1	1.0	315	1	Prac	6	6.0	4	342173	11.0	n/a	33974	3	n/a	308.199	0.5	306.0	52.9	358.9	7.1
308.813	0.5	1	4	4.0	322	1	Prac	6	6.0	5	342787	5.0	n/a	33974	3	n/a	308.813	0.5	306.0	52.9	358.9	7.1
309.443	0.5	1	1	1.0	387	1	P	6	6.0	6	343417	n/a	15.0	33974	3	n/a	309.443	0.5	306.0	52.9	358.9	7.1
310.056	0.5	1	2	2.0	439	1	R	6	6.0	7	344030	8.0	n/a	33974	3	n/a	310.056	0.5	306.0	52.9	358.9	7.1
310.67	0.5	1	2	2.0	376	1	P	6	6.0	8	344644	n/a	2.0	33974	3	PatternHigh	310.67	0.5	306.0	52.9	358.9	7.1
311.3	0.5	1	3	3.0	344	1	R	6	6.0	9	345274	12.0	n/a	33974	3	RandomHigh	311.3	0.5	306.0	52.9	358.9	7.1
311.913	0.5	1	3	3.0	314	1	P	6	6.0	10	345887	n/a	5.0	33974	3	PatternHigh	311.913	0.5	306.0	52.9	358.9	7.1
312.543	0.5	1	3	3.0	303	1	R	6	6.0	11	346517	15.0	n/a	33974	3	RandomLow	312.543	0.5	306.0	52.9	358.9	7.1
313.156	0.5	1	4	4.0	325	1	P	6	6.0	12	347130	n/a	8.0	33974	3	PatternHigh	313.156	0.5	306.0	52.9	358.9	7.1
313.77	0.5	1	3	3.0	362	1	R	6	6.0	13	347744	2.0	n/a	33974	3	RandomLow	313.77	0.5	306.0	52.9	358.9	7.1
314.4	0.5	1	1	1.0	274	1	P	6	6.0	14	348374	n/a	12.0	33974	3	PatternHigh	314.4	0.5	306.0	52.9	358.9	7.1
315.013	0.5	1	1	1.0	267	1	R	6	6.0	15	348987	5.0	n/a	33974	3	RandomLow	315.013	0.5	306.0	52.9	358.9	7.1
315.643	0.5	1	2	2.0	319	1	P	6	6.0	16	349617	n/a	15.0	33974	3	PatternHigh	315.643	0.5	306.0	52.9	358.9	7.1
316.257	0.5	1	4	4.0	379	1	R	6	6.0	17	350231	9.0	n/a	33974	3	RandomLow	316.257	0.5	306.0	52.9	358.9	7.1
316.87	0.5	1	3	3.0	341	1	P	6	6.0	18	350844	n/a	2.0	33974	3	PatternHigh	316.87	0.5	306.0	52.9	358.9	7.1
317.5	0.5	1	3	3.0	318	1	R	6	6.0	19	351474	12.0	n/a	33974	3	RandomLow	317.5	0.5	306.0	52.9	358.9	7.1
318.114	0.5	1	4	4.0	338	1	P	6	6.0	20	352088	n/a	6.0	33974	3	PatternHigh	318.114	0.5	306.0	52.9	358.9	7.1
318.744	0.5	1	2	2.0	298	1	R	6	6.0	21	352718	16.0	n/a	33974	3	RandomLow	318.744	0.5	306.0	52.9	358.9	7.1
319.357	0.5	1	1	1.0	239	1	P	6	6.0	22	353331	n/a	9.0	33974	3	PatternHigh	319.357	0.5	306.0	52.9	358.9	7.1
319.971	0.5	1	3	3.0	289	1	R	6	6.0	23	353945	3.0	n/a	33974	3	RandomHigh	319.971	0.5	306.0	52.9	358.9	7.1
320.601	0.5	1	2	2.0	324	1	P	6	6.0	24	354575	n/a	13.0	33974	3	PatternHigh	320.601	0.5	306.0	52.9	358.9	7.1
321.214	0.5	1	3	4.0	302	0	R	6	6.0	25	355188	6.0	n/a	33974	3	RandomLow	321.214	0.5	306.0	52.9	358.9	7.1
321.844	0.5	1	3	3.0	409	1	P	6	6.0	26	355818	n/a	16.0	33974	3	PatternHigh	321.844	0.5	306.0	52.9	358.9	7.1
322.457	0.5	1	1	1.0	354	1	R	6	6.0	27	356431	9.0	n/a	33974	3	RandomLow	322.457	0.5	306.0	52.9	358.9	7.1
323.071	0.5	1	4	4.0	291	1	P	6	6.0	28	357045	n/a	3.0	33974	3	PatternHigh	323.071	0.5	306.0	52.9	358.9	7.1
323.701	0.5	1	3	3.0	392	1	R	6	6.0	29	357675	13.0	n/a	33974	3	RandomLow	323.701	0.5	306.0	52.9	358.9	7.1
324.314	0.5	1	1	1.0	267	1	P	6	6.0	30	358288	n/a	6.0	33974	3	PatternHigh	324.314	0.5	306.0	52.9	358.9	7.1
324.928	0.5	1	3	3.0	336	1	R	6	6.0	31	358902	0.0	n/a	33974	3	RandomLow	324.928	0.5	306.0	52.9	358.9	7.1
325.558	0.5	1	2	2.0	290	1	P	6	6.0	32	359532	n/a	10.0	33974	3	PatternHigh	325.558	0.5	306.0	52.9	358.9	7.1
326.171	0.5	1	1	1.0	298	1	R	6	6.0	33	360145	3.0	n/a	33974	3	RandomLow	326.171	0.5	306.0	52.9	358.9	7.1
326.801	0.5	1	3	3.0	282	1	P	6	6.0	34	360775	n/a	13.0	33974	3	PatternHigh	326.801	0.5	306.0	52.9	358.9	7.1
327.415	0.5	1	4	4.0	326	1	R	6	6.0	35	361389	7.0	n/a	33974	3	RandomLow	327.415	0.5	306.0	52.9	358.9	7.1
328.028	0.5	1	4	4.0	389	1	P	6	6.0	36	362002	n/a	0.0	33974	3	PatternHigh	328.028	0.5	306.0	52.9	358.9	7.1
328.658	0.5	1	4	4.0	349	1	R	6	6.0	37	362632	10.0	n/a	33974	3	RandomLow	328.658	0.5	306.0	52.9	358.9	7.1
329.271	0.5	1	1	1.0	329	1	P	6	6.0	38	363245	n/a	3.0	33974	3	PatternHigh	329.271	0.5	306.0	52.9	358.9	7.1
329.901	0.5	1	4	4.0	418	1	R	6	6.0	39	363875	13.0	n/a	33974	3	RandomLow	329.901	0.5	306.0	52.9	358.9	7.1
330.515	0.5	1	2	2.0	304	1	P	6	6.0	40	364489	n/a	7.0	33974	3	PatternHigh	330.515	0.5	306.0	52.9	358.9	7.1
331.128	0.5	1	1	1.0	313	1	R	6	6.0	41	365102	0.0	n/a	33974	3	RandomHigh	331.128	0.5	306.0	52.9	358.9	7.1
331.758	0.5	1	3	3.0	343	1	P	6	6.0	42	365732	n/a	10.0	33974	3	PatternHigh	331.758	0.5	306.0	52.9	358.9	7.1
332.372	0.5	1	4	4.0	347	1	R	6	6.0	43	366346	4.0	n/a	33974	3	RandomLow	332.372	0.5	306.0	52.9	358.9	7.1
333.002	0.5	1	4	4.0	422	1	P	6	6.0	44	366976	n/a	14.0	33974	3	PatternHigh	333.002	0.5	306.0	52.9	358.9	7.1
333.615	0.5	1	1	1.0	349	1	R	6	6.0	45	367589	7.0	n/a	33974	3	RandomHigh	333.615	0.5	306.0	52.9	358.9	7.1
334.229	0.5	1	1	1.0	340	1	P	6	6.0	46	368203	n/a	1.0	33974	3	PatternHigh	334.229	0.5	306.0	52.9	358.9	7.1
334.859	0.5	1	2	2.0	397	1	R	6	6.0	47	368833	11.0	n/a	33974	3	RandomHigh	334.859	0.5	306.0	52.9	358.9	7.1
335.472	0.5	1	2	2.0	452	1	P	6	6.0	48	369446	n/a	4.0	33974	3	PatternHigh	335.472	0.5	306.0	52.9	358.9	7.1
336.102	0.5	1	2	2.0	355	1	R	6	6.0	49	370076	14.0	n/a	33974	3	RandomLow	336.102	0.5	306.0	52.9	358.9	7.1
336.715	0.5	1	3	3.0	324	1	P	6	6.0	50	370689	n/a	7.0	33974	3	PatternHigh	336.715	0.5	306.0	52.9	358.9	7.1
337.329	0.5	1	2	1.0	355	0	R	6	6.0	51	371303	1.0	n/a	33974	3	RandomLow	337.329	0.5	306.0	52.9	358.9	7.1
337.959	0.5	1	4	4.0	381	1	P	6	6.0	52	371933	n/a	11.0	33974	3	PatternHigh	337.959	0.5	306.0	52.9	358.9	7.1
338.572	0.5	1	4	4.0	359	1	R	6	6.0	53	372546	4.0	n/a	33974	3	RandomLow	338.572	0.5	306.0	52.9	358.9	7.1
339.202	0.5	1	1	1.0	308	1	P	6	6.0	54	373176	n/a	14.0	33974	3	PatternHigh	339.202	0.5	306.0	52.9	358.9	7.1
339.816	0.5	1	3	3.0	330	1	R	6	6.0	55	373790	8.0	n/a	33974	3	RandomLow	339.816	0.5	306.0	52.9	358.9	7.1
340.429	0.5	1	2	2.0	333	1	P	6	6.0	56	374403	n/a	1.0	33974	3	PatternHigh	340.429	0.5	306.0	52.9	358.9	7.1
341.059	0.5	1	1	1.0	443	1	R	6	6.0	57	375033	11.0	n/a	33974	3	RandomLow	341.059	0.5	306.0	52.9	358.9	7.1
341.673	0.5	1	3	3.0	386	1	P	6	6.0	58	375647	n/a	5.0	33974	3	PatternHigh	341.673	0.5	306.0	52.9	358.9	7.1
342.303	0.5	1	1	1.0	352	1	R	6	6.0	59	376277	15.0	n/a	33974	3	RandomLow	342.303	0.5	306.0	52.9	358.9	7.1
342.916	0.5	1	4	4.0	306	1	P	6	6.0	60	376890	n/a	8.0	33974	3	PatternHigh	342.916	0.5	306.0	52.9	358.9	7.1
343.53	0.5	1	3	3.0	403	1	R	6	6.0	61	377504	2.0	n/a	33974	3	RandomLow	343.53	0.5	306.0	52.9	358.9	7.1
344.16	0.5	1	1	1.0	331	1	P	6	6.0	62	378134	n/a	12.0	33974	3	PatternHigh	344.16	0.5	306.0	52.9	358.9	7.1
344.773	0.5	1	1	1.0	384	1	R	6	6.0	63	378747	5.0	n/a	33974	3	RandomLow	344.773	0.5	306.0	52.9	358.9	7.1
345.403	0.5	1	2	2.0	425	1	P	6	6.0	64	379377	n/a	15.0	33974	3	PatternHigh	345.403	0.5	306.0	52.9	358.9	7.1
346.016	0.5	1	4	4.0	356	1	R	6	6.0	65	379990	8.0	n/a	33974	3	RandomLow	346.016	0.5	306.0	52.9	358.9	7.1
346.63	0.5	1	3	3.0	412	1	P	6	6.0	66	380604	n/a	2.0	33974	3	PatternHigh	346.63	0.5	306.0	52.9	358.9	7.1
347.26	0.5	1	3	3.0	453	1	R	6	6.0	67	381234	12.0	n/a	33974	3	RandomLow	347.26	0.5	306.0	52.9	358.9	7.1
347.873	0.5	1	4	4.0	389	1	P	6	6.0	68	381847	n/a	5.0	33974	3	PatternHigh	347.873	0.5	306.0	52.9	358.9	7.1
348.503	0.5	1	4	4.0	379	1	R	6	6.0	69	382477	15.0	n/a	33974	3	RandomHigh	348.503	0.5	306.0	52.9	358.9	7.1
349.117	0.5	1	1	1.0	306	1	P	6	6.0	70	383091	n/a	9.0	33974	3	PatternHigh	349.117	0.5	306.0	52.9	358.9	7.1
349.73	0.5	1	2	2.0	346	1	R	6	6.0	71	383704	2.0	n/a	33974	3	RandomLow	349.73	0.5	306.0	52.9	358.9	7.1
350.36	0.5	1	2	2.0	386	1	P	6	6.0	72	384334	n/a	12.0	33974	3	PatternHigh	350.36	0.5	306.0	52.9	358.9	7.1
350.974	0.5	1	3	3.0	403	1	R	6	6.0	73	384948	6.0	n/a	33974	3	RandomHigh	350.974	0.5	306.0	52.9	358.9	7.1
351.604	0.5	1	3	3.0	367	1	P	6	6.0	74	385578	n/a	16.0	33974	3	PatternHigh	351.604	0.5	306.0	52.9	358.9	7.1
352.217	0.5	1	4	4.0	323	1	R	6	6.0	75	386191	9.0	n/a	33974	3	RandomHigh	352.217	0.5	306.0	52.9	358.9	7.1
352.83	0.5	1	4	4.0	357	1	P	6	6.0	76	386804	n/a	2.0	33974	3	PatternHigh	352.83	0.5	306.0	52.9	358.9	7.1
353.46	0.5	1	1	1.0	311	1	R	6	6.0	77	387434	12.0	n/a	33974	3	RandomHigh	353.46	0.5	306.0	52.9	358.9	7.1
354.074	0.5	1	1	1.0	378	1	P	6	6.0	78	388048	n/a	6.0	33974	3	PatternHigh	354.074	0.5	306.0	52.9	358.9	7.1
354.704	0.5	1	4	4.0	468	1	R	6	6.0	79	388678	16.0	n/a	33974	3	RandomLow	354.704	0.5	306.0	52.9	358.9	7.1
355.317	0.5	1	2	2.0	396	1	P	6	6.0	80	389291	n/a	9.0	33974	3	PatternHigh	355.317	0.5	306.0	52.9	358.9	7.1
355.931	0.5	1	1	1.0	370	1	R	6	6.0	81	389905	3.0	n/a	33974	3	RandomHigh	355.931	0.5	306.0	52.9	358.9	7.1
356.561	0.5	1	3	3.0	319	1	P	6	6.0	82	390535	n/a	13.0	33974	3	PatternHigh	356.561	0.5	306.0	52.9	358.9	7.1
357.174	0.5	1	3	3.0	376	1	R	6	6.0	83	391148	6.0	n/a	33974	3	RandomLow	357.174	0.5	306.0	52.9	358.9	7.1
357.788	0.5	1	4	n/a	0	0	P	6	6.0	84	391762	n/a	0.0	33974	3	PatternHigh	357.788	0.5	306.0	52.9	358.9	7.1
358.418	0.5	1	4	4.0	420	1	R	6	6.0	85	392392	10.0	n/a	33974	3	RandomHigh	358.418	0.5	306.0	52.9	358.9	7.1
366.326	0.5	1	4	4.0	362	1	Prac	7	7.0	1	400300	6.0	n/a	33974	3	n/a	366.326	0.5	366.0	52.9	418.9	7.1
366.956	0.5	1	3	3.0	406	1	Prac	7	7.0	2	400930	16.0	n/a	33974	3	n/a	366.956	0.5	366.0	52.9	418.9	7.1
367.569	0.5	1	4	4.0	333	1	Prac	7	7.0	3	401543	9.0	n/a	33974	3	n/a	367.569	0.5	366.0	52.9	418.9	7.1
368.183	0.5	1	1	1.0	345	1	Prac	7	7.0	4	402157	3.0	n/a	33974	3	n/a	368.183	0.5	366.0	52.9	418.9	7.1
368.813	0.5	1	2	2.0	287	1	Prac	7	7.0	5	402787	13.0	n/a	33974	3	n/a	368.813	0.5	366.0	52.9	418.9	7.1
369.426	0.5	1	1	1.0	317	1	P	7	7.0	6	403400	n/a	6.0	33974	3	n/a	369.426	0.5	366.0	52.9	418.9	7.1
370.04	0.5	1	3	3.0	288	1	R	7	7.0	7	404014	0.0	n/a	33974	3	n/a	370.04	0.5	366.0	52.9	418.9	7.1
370.67	0.5	1	2	2.0	279	1	P	7	7.0	8	404644	n/a	10.0	33974	3	PatternHigh	370.67	0.5	366.0	52.9	418.9	7.1
371.283	0.5	1	1	1.0	352	1	R	7	7.0	9	405257	3.0	n/a	33974	3	RandomLow	371.283	0.5	366.0	52.9	418.9	7.1
371.913	0.5	1	3	3.0	264	1	P	7	7.0	10	405887	n/a	13.0	33974	3	PatternHigh	371.913	0.5	366.0	52.9	418.9	7.1
372.527	0.5	1	1	1.0	340	1	R	7	7.0	11	406501	7.0	n/a	33974	3	RandomLow	372.527	0.5	366.0	52.9	418.9	7.1
373.14	0.5	1	4	4.0	308	1	P	7	7.0	12	407114	n/a	0.0	33974	3	PatternHigh	373.14	0.5	366.0	52.9	418.9	7.1
373.77	0.5	1	4	4.0	391	1	R	7	7.0	13	407744	10.0	n/a	33974	3	RandomLow	373.77	0.5	366.0	52.9	418.9	7.1
374.384	0.5	1	1	1.0	326	1	P	7	7.0	14	408358	n/a	4.0	33974	3	PatternHigh	374.384	0.5	366.0	52.9	418.9	7.1
375.013	0.5	1	2	2.0	361	1	R	7	7.0	15	408987	13.0	n/a	33974	3	RandomLow	375.013	0.5	366.0	52.9	418.9	7.1
375.627	0.5	1	2	2.0	307	1	P	7	7.0	16	409601	n/a	7.0	33974	3	PatternHigh	375.627	0.5	366.0	52.9	418.9	7.1
376.24	0.5	1	2	2.0	304	1	R	7	7.0	17	410214	0.0	n/a	33974	3	RandomLow	376.24	0.5	366.0	52.9	418.9	7.1
376.87	0.5	1	3	3.0	327	1	P	7	7.0	18	410844	n/a	10.0	33974	3	PatternHigh	376.87	0.5	366.0	52.9	418.9	7.1
377.484	0.5	1	3	3.0	340	1	R	7	7.0	19	411458	4.0	n/a	33974	3	RandomHigh	377.484	0.5	366.0	52.9	418.9	7.1
378.114	0.5	1	4	4.0	269	1	P	7	7.0	20	412088	n/a	14.0	33974	3	PatternHigh	378.114	0.5	366.0	52.9	418.9	7.1
378.727	0.5	1	4	4.0	363	1	R	7	7.0	21	412701	7.0	n/a	33974	3	RandomHigh	378.727	0.5	366.0	52.9	418.9	7.1
379.341	0.5	1	1	1.0	316	1	P	7	7.0	22	413315	n/a	1.0	33974	3	PatternHigh	379.341	0.5	366.0	52.9	418.9	7.1
379.971	0.5	1	4	3.0	340	0	R	7	7.0	23	413945	11.0	n/a	33974	3	RandomLow	379.971	0.5	366.0	52.9	418.9	7.1
380.584	0.5	1	2	2.0	327	1	P	7	7.0	24	414558	n/a	4.0	33974	3	PatternHigh	380.584	0.5	366.0	52.9	418.9	7.1
381.214	0.5	1	3	3.0	312	1	R	7	7.0	25	415188	14.0	n/a	33974	3	RandomLow	381.214	0.5	366.0	52.9	418.9	7.1
381.827	0.5	1	3	3.0	383	1	P	7	7.0	26	415801	n/a	7.0	33974	3	PatternHigh	381.827	0.5	366.0	52.9	418.9	7.1
382.441	0.5	1	4	4.0	318	1	R	7	7.0	27	416415	1.0	n/a	33974	3	RandomHigh	382.441	0.5	366.0	52.9	418.9	7.1
383.071	0.5	1	4	4.0	281	1	P	7	7.0	28	417045	n/a	11.0	33974	3	PatternHigh	383.071	0.5	366.0	52.9	418.9	7.1
383.684	0.5	1	1	1.0	288	1	R	7	7.0	29	417658	4.0	n/a	33974	3	RandomHigh	383.684	0.5	366.0	52.9	418.9	7.1
384.314	0.5	1	1	1.0	316	1	P	7	7.0	30	418288	n/a	14.0	33974	3	PatternHigh	384.314	0.5	366.0	52.9	418.9	7.1
384.928	0.5	1	4	4.0	357	1	R	7	7.0	31	418902	8.0	n/a	33974	3	RandomLow	384.928	0.5	366.0	52.9	418.9	7.1
