onset	duration	Subject	event	firstRESP	firstRT	firstACC	TrialType	BlocksInRun	MainBlocksInRun	SubTrial	firstON	RandomDelay	PatternDelay	ScaningOnset	Run	Condition	TrialOnset	TrialDuration	BlockOnset	BlockDuration	RestOnset	RestDuration
131.915	0.5	1	3	3.0	298	1	P	3	3.0	10	168423	n/a	15.0	36508	2	PatternHigh	131.915	0.5	126.0	52.9	178.9	7.1
132.528	0.5	1	2	2.0	318	1	R	3	3.0	11	169036	8.0	n/a	36508	2	RandomHigh	132.528	0.5	126.0	52.9	178.9	7.1
133.141	0.5	1	4	4.0	411	1	P	3	3.0	12	169649	n/a	1.0	36508	2	PatternHigh	133.141	0.5	126.0	52.9	178.9	7.1
133.771	0.5	1	3	3.0	333	1	R	3	3.0	13	170279	11.0	n/a	36508	2	RandomHigh	133.771	0.5	126.0	52.9	178.9	7.1
134.385	0.5	1	1	1.0	299	1	P	3	3.0	14	170893	n/a	5.0	36508	2	PatternHigh	134.385	0.5	126.0	52.9	178.9	7.1
135.015	0.5	1	1	1.0	368	1	R	3	3.0	15	171523	15.0	n/a	36508	2	RandomLow	135.015	0.5	126.0	52.9	178.9	7.1
135.628	0.5	1	2	2.0	359	1	P	3	3.0	16	172136	n/a	8.0	36508	2	PatternHigh	135.628	0.5	126.0	52.9	178.9	7.1
136.242	0.5	1	2	2.0	332	1	R	3	3.0	17	172750	2.0	n/a	36508	2	RandomHigh	136.242	0.5	126.0	52.9	178.9	7.1
136.872	0.5	1	3	3.0	271	1	P	3	3.0	18	173380	n/a	12.0	36508	2	PatternHigh	136.872	0.5	126.0	52.9	178.9	7.1
137.485	0.5	1	3	3.0	309	1	R	3	3.0	19	173993	5.0	n/a	36508	2	RandomHigh	137.485	0.5	126.0	52.9	178.9	7.1
138.115	0.5	1	4	4.0	288	1	P	3	3.0	20	174623	n/a	15.0	36508	2	PatternHigh	138.115	0.5	126.0	52.9	178.9	7.1
138.729	0.5	1	4	4.0	329	1	R	3	3.0	21	175237	9.0	n/a	36508	2	RandomHigh	138.729	0.5	126.0	52.9	178.9	7.1
139.342	0.5	1	1	1.0	349	1	P	3	3.0	22	175850	n/a	2.0	36508	2	PatternHigh	139.342	0.5	126.0	52.9	178.9	7.1
139.972	0.5	1	2	2.0	364	1	R	3	3.0	23	176480	12.0	n/a	36508	2	RandomLow	139.972	0.5	126.0	52.9	178.9	7.1
140.585	0.5	1	2	2.0	402	1	P	3	3.0	24	177093	n/a	5.0	36508	2	PatternHigh	140.585	0.5	126.0	52.9	178.9	7.1
141.215	0.5	1	4	4.0	341	1	R	3	3.0	25	177723	15.0	n/a	36508	2	RandomLow	141.215	0.5	126.0	52.9	178.9	7.1
141.829	0.5	1	3	3.0	349	1	P	3	3.0	26	178337	n/a	9.0	36508	2	PatternHigh	141.829	0.5	126.0	52.9	178.9	7.1
142.442	0.5	1	2	2.0	469	1	R	3	3.0	27	178950	2.0	n/a	36508	2	RandomLow	142.442	0.5	126.0	52.9	178.9	7.1
143.072	0.5	1	4	4.0	365	1	P	3	3.0	28	179580	n/a	12.0	36508	2	PatternHigh	143.072	0.5	126.0	52.9	178.9	7.1
143.686	0.5	1	3	3.0	373	1	R	3	3.0	29	180194	6.0	n/a	36508	2	RandomHigh	143.686	0.5	126.0	52.9	178.9	7.1
144.299	0.5	1	1	1.0	270	1	P	3	3.0	30	180807	n/a	-1.0	36508	2	PatternHigh	144.299	0.5	126.0	52.9	178.9	7.1
144.929	0.5	1	3	3.0	279	1	R	3	3.0	31	181437	9.0	n/a	36508	2	RandomLow	144.929	0.5	126.0	52.9	178.9	7.1
145.543	0.5	1	2	2.0	287	1	P	3	3.0	32	182051	n/a	3.0	36508	2	PatternHigh	145.543	0.5	126.0	52.9	178.9	7.1
146.173	0.5	1	1	1.0	303	1	R	3	3.0	33	182681	13.0	n/a	36508	2	RandomLow	146.173	0.5	126.0	52.9	178.9	7.1
146.786	0.5	1	3	3.0	266	1	P	3	3.0	34	183294	n/a	6.0	36508	2	PatternHigh	146.786	0.5	126.0	52.9	178.9	7.1
147.416	0.5	1	1	1.0	328	1	R	3	3.0	35	183924	16.0	n/a	36508	2	RandomLow	147.416	0.5	126.0	52.9	178.9	7.1
148.029	0.5	1	4	4.0	356	1	P	3	3.0	36	184537	n/a	9.0	36508	2	PatternHigh	148.029	0.5	126.0	52.9	178.9	7.1
148.643	0.5	1	2	2.0	285	1	R	3	3.0	37	185151	3.0	n/a	36508	2	RandomHigh	148.643	0.5	126.0	52.9	178.9	7.1
149.273	0.5	1	1	1.0	363	1	P	3	3.0	38	185781	n/a	13.0	36508	2	PatternHigh	149.273	0.5	126.0	52.9	178.9	7.1
149.886	0.5	1	4	4.0	361	1	R	3	3.0	39	186394	6.0	n/a	36508	2	RandomLow	149.886	0.5	126.0	52.9	178.9	7.1
150.5	0.5	1	2	2.0	260	1	P	3	3.0	40	187008	n/a	0.0	36508	2	PatternHigh	150.5	0.5	126.0	52.9	178.9	7.1
151.13	0.5	1	4	4.0	401	1	R	3	3.0	41	187638	10.0	n/a	36508	2	RandomLow	151.13	0.5	126.0	52.9	178.9	7.1
151.743	0.5	1	3	3.0	359	1	P	3	3.0	42	188251	n/a	3.0	36508	2	PatternHigh	151.743	0.5	126.0	52.9	178.9	7.1
152.373	0.5	1	3	3.0	322	1	R	3	3.0	43	188881	13.0	n/a	36508	2	RandomLow	152.373	0.5	126.0	52.9	178.9	7.1
152.987	0.5	1	4	4.0	339	1	P	3	3.0	44	189495	n/a	7.0	36508	2	PatternHigh	152.987	0.5	126.0	52.9	178.9	7.1
153.6	0.5	1	3	3.0	295	1	R	3	3.0	45	190108	0.0	n/a	36508	2	RandomLow	153.6	0.5	126.0	52.9	178.9	7.1
154.23	0.5	1	1	1.0	298	1	P	3	3.0	46	190738	n/a	10.0	36508	2	PatternHigh	154.23	0.5	126.0	52.9	178.9	7.1
154.844	0.5	1	4	4.0	344	1	R	3	3.0	47	191352	4.0	n/a	36508	2	RandomHigh	154.844	0.5	126.0	52.9	178.9	7.1
155.474	0.5	1	2	2.0	315	1	P	3	3.0	48	191982	n/a	14.0	36508	2	PatternHigh	155.474	0.5	126.0	52.9	178.9	7.1
156.087	0.5	1	4	4.0	374	1	R	3	3.0	49	192595	7.0	n/a	36508	2	RandomLow	156.087	0.5	126.0	52.9	178.9	7.1
156.7	0.5	1	3	3.0	368	1	P	3	3.0	50	193208	n/a	0.0	36508	2	PatternHigh	156.7	0.5	126.0	52.9	178.9	7.1
157.33	0.5	1	4	4.0	317	1	R	3	3.0	51	193838	10.0	n/a	36508	2	RandomLow	157.33	0.5	126.0	52.9	178.9	7.1
157.944	0.5	1	4	4.0	380	1	P	3	3.0	52	194452	n/a	4.0	36508	2	PatternHigh	157.944	0.5	126.0	52.9	178.9	7.1
158.574	0.5	1	1	1.0	399	1	R	3	3.0	53	195082	14.0	n/a	36508	2	RandomHigh	158.574	0.5	126.0	52.9	178.9	7.1
159.187	0.5	1	1	1.0	344	1	P	3	3.0	54	195695	n/a	7.0	36508	2	PatternHigh	159.187	0.5	126.0	52.9	178.9	7.1
159.801	0.5	1	4	4.0	329	1	R	3	3.0	55	196309	1.0	n/a	36508	2	RandomLow	159.801	0.5	126.0	52.9	178.9	7.1
160.431	0.5	1	2	2.0	302	1	P	3	3.0	56	196939	n/a	11.0	36508	2	PatternHigh	160.431	0.5	126.0	52.9	178.9	7.1
161.044	0.5	1	2	2.0	356	1	R	3	3.0	57	197552	4.0	n/a	36508	2	RandomLow	161.044	0.5	126.0	52.9	178.9	7.1
161.674	0.5	1	3	3.0	303	1	P	3	3.0	58	198182	n/a	14.0	36508	2	PatternHigh	161.674	0.5	126.0	52.9	178.9	7.1
162.288	0.5	1	4	4.0	273	1	R	3	3.0	59	198796	8.0	n/a	36508	2	RandomLow	162.288	0.5	126.0	52.9	178.9	7.1
162.901	0.5	1	4	4.0	338	1	P	3	3.0	60	199409	n/a	1.0	36508	2	PatternHigh	162.901	0.5	126.0	52.9	178.9	7.1
163.531	0.5	1	4	4.0	278	1	R	3	3.0	61	200039	11.0	n/a	36508	2	RandomLow	163.531	0.5	126.0	52.9	178.9	7.1
164.144	0.5	1	1	1.0	341	1	P	3	3.0	62	200652	n/a	4.0	36508	2	PatternHigh	164.144	0.5	126.0	52.9	178.9	7.1
164.774	0.5	1	1	1.0	315	1	R	3	3.0	63	201282	14.0	n/a	36508	2	RandomHigh	164.774	0.5	126.0	52.9	178.9	7.1
165.388	0.5	1	2	2.0	351	1	P	3	3.0	64	201896	n/a	8.0	36508	2	PatternHigh	165.388	0.5	126.0	52.9	178.9	7.1
166.001	0.5	1	3	3.0	331	1	R	3	3.0	65	202509	1.0	n/a	36508	2	RandomLow	166.001	0.5	126.0	52.9	178.9	7.1
166.631	0.5	1	3	3.0	347	1	P	3	3.0	66	203139	n/a	11.0	36508	2	PatternHigh	166.631	0.5	126.0	52.9	178.9	7.1
167.245	0.5	1	4	4.0	303	1	R	3	3.0	67	203753	5.0	n/a	36508	2	RandomHigh	167.245	0.5	126.0	52.9	178.9	7.1
167.875	0.5	1	4	4.0	363	1	P	3	3.0	68	204383	n/a	15.0	36508	2	PatternHigh	167.875	0.5	126.0	52.9	178.9	7.1
168.488	0.5	1	1	1.0	329	1	R	3	3.0	69	204996	8.0	n/a	36508	2	RandomHigh	168.488	0.5	126.0	52.9	178.9	7.1
169.102	0.5	1	1	1.0	351	1	P	3	3.0	70	205610	n/a	2.0	36508	2	PatternHigh	169.102	0.5	126.0	52.9	178.9	7.1
169.732	0.5	1	2	2.0	400	1	R	3	3.0	71	206240	12.0	n/a	36508	2	RandomHigh	169.732	0.5	126.0	52.9	178.9	7.1
170.345	0.5	1	2	2.0	336	1	P	3	3.0	72	206853	n/a	5.0	36508	2	PatternHigh	170.345	0.5	126.0	52.9	178.9	7.1
170.975	0.5	1	4	4.0	437	1	R	3	3.0	73	207483	15.0	n/a	36508	2	RandomLow	170.975	0.5	126.0	52.9	178.9	7.1
171.589	0.5	1	3	3.0	415	1	P	3	3.0	74	208097	n/a	9.0	36508	2	PatternHigh	171.589	0.5	126.0	52.9	178.9	7.1
172.202	0.5	1	1	1.0	344	1	R	3	3.0	75	208710	2.0	n/a	36508	2	RandomHigh	172.202	0.5	126.0	52.9	178.9	7.1
172.832	0.5	1	4	4.0	319	1	P	3	3.0	76	209340	n/a	12.0	36508	2	PatternHigh	172.832	0.5	126.0	52.9	178.9	7.1
173.445	0.5	1	4	4.0	374	1	R	3	3.0	77	209953	5.0	n/a	36508	2	RandomLow	173.445	0.5	126.0	52.9	178.9	7.1
174.075	0.5	1	1	1.0	320	1	P	3	3.0	78	210583	n/a	15.0	36508	2	PatternHigh	174.075	0.5	126.0	52.9	178.9	7.1
174.689	0.5	1	4	4.0	326	1	R	3	3.0	79	211197	9.0	n/a	36508	2	RandomLow	174.689	0.5	126.0	52.9	178.9	7.1
175.302	0.5	1	2	2.0	326	1	P	3	3.0	80	211810	n/a	2.0	36508	2	PatternHigh	175.302	0.5	126.0	52.9	178.9	7.1
175.932	0.5	1	2	2.0	329	1	R	3	3.0	81	212440	12.0	n/a	36508	2	RandomLow	175.932	0.5	126.0	52.9	178.9	7.1
176.546	0.5	1	3	3.0	351	1	P	3	3.0	82	213054	n/a	6.0	36508	2	PatternHigh	176.546	0.5	126.0	52.9	178.9	7.1
177.176	0.5	1	4	4.0	348	1	R	3	3.0	83	213684	16.0	n/a	36508	2	RandomLow	177.176	0.5	126.0	52.9	178.9	7.1
177.789	0.5	1	4	4.0	388	1	P	3	3.0	84	214297	n/a	9.0	36508	2	PatternHigh	177.789	0.5	126.0	52.9	178.9	7.1
178.403	0.5	1	3	3.0	407	1	R	3	3.0	85	214911	3.0	n/a	36508	2	RandomLow	178.403	0.5	126.0	52.9	178.9	7.1
186.327	0.5	1	2	n/a	0	0	Prac	4	4.0	1	222835	7.0	n/a	36508	2	n/a	186.327	0.5	186.0	52.9	238.9	7.1
186.941	0.5	1	4	4.0	311	1	Prac	4	4.0	2	223449	1.0	n/a	36508	2	n/a	186.941	0.5	186.0	52.9	238.9	7.1
187.571	0.5	1	2	2.0	284	1	Prac	4	4.0	3	224079	11.0	n/a	36508	2	n/a	187.571	0.5	186.0	52.9	238.9	7.1
188.184	0.5	1	4	4.0	311	1	Prac	4	4.0	4	224692	4.0	n/a	36508	2	n/a	188.184	0.5	186.0	52.9	238.9	7.1
188.814	0.5	1	3	3.0	370	1	Prac	4	4.0	5	225322	14.0	n/a	36508	2	n/a	188.814	0.5	186.0	52.9	238.9	7.1
189.428	0.5	1	1	1.0	256	1	P	4	4.0	6	225936	n/a	8.0	36508	2	n/a	189.428	0.5	186.0	52.9	238.9	7.1
190.041	0.5	1	4	4.0	269	1	R	4	4.0	7	226549	1.0	n/a	36508	2	n/a	190.041	0.5	186.0	52.9	238.9	7.1
190.671	0.5	1	2	2.0	297	1	P	4	4.0	8	227179	n/a	11.0	36508	2	PatternHigh	190.671	0.5	186.0	52.9	238.9	7.1
191.285	0.5	1	4	4.0	305	1	R	4	4.0	9	227793	5.0	n/a	36508	2	RandomLow	191.285	0.5	186.0	52.9	238.9	7.1
191.915	0.5	1	3	3.0	326	1	P	4	4.0	10	228423	n/a	15.0	36508	2	PatternHigh	191.915	0.5	186.0	52.9	238.9	7.1
192.528	0.5	1	4	4.0	300	1	R	4	4.0	11	229036	8.0	n/a	36508	2	RandomLow	192.528	0.5	186.0	52.9	238.9	7.1
193.141	0.5	1	4	4.0	374	1	P	4	4.0	12	229649	n/a	1.0	36508	2	PatternHigh	193.141	0.5	186.0	52.9	238.9	7.1
193.771	0.5	1	2	2.0	298	1	R	4	4.0	13	230279	11.0	n/a	36508	2	RandomLow	193.771	0.5	186.0	52.9	238.9	7.1
194.385	0.5	1	1	1.0	284	1	P	4	4.0	14	230893	n/a	5.0	36508	2	PatternHigh	194.385	0.5	186.0	52.9	238.9	7.1
195.015	0.5	1	3	3.0	271	1	R	4	4.0	15	231523	15.0	n/a	36508	2	RandomHigh	195.015	0.5	186.0	52.9	238.9	7.1
195.628	0.5	1	2	2.0	318	1	P	4	4.0	16	232136	n/a	8.0	36508	2	PatternHigh	195.628	0.5	186.0	52.9	238.9	7.1
196.242	0.5	1	3	3.0	356	1	R	4	4.0	17	232750	2.0	n/a	36508	2	RandomLow	196.242	0.5	186.0	52.9	238.9	7.1
196.872	0.5	1	3	3.0	305	1	P	4	4.0	18	233380	n/a	12.0	36508	2	PatternHigh	196.872	0.5	186.0	52.9	238.9	7.1
197.485	0.5	1	1	1.0	307	1	R	4	4.0	19	233993	5.0	n/a	36508	2	RandomLow	197.485	0.5	186.0	52.9	238.9	7.1
198.115	0.5	1	4	4.0	320	1	P	4	4.0	20	234623	n/a	15.0	36508	2	PatternHigh	198.115	0.5	186.0	52.9	238.9	7.1
198.729	0.5	1	4	4.0	388	1	R	4	4.0	21	235237	9.0	n/a	36508	2	RandomLow	198.729	0.5	186.0	52.9	238.9	7.1
199.342	0.5	1	1	1.0	453	1	P	4	4.0	22	235850	n/a	2.0	36508	2	PatternHigh	199.342	0.5	186.0	52.9	238.9	7.1
199.972	0.5	1	4	4.0	352	1	R	4	4.0	23	236480	12.0	n/a	36508	2	RandomLow	199.972	0.5	186.0	52.9	238.9	7.1
200.586	0.5	1	2	2.0	294	1	P	4	4.0	24	237094	n/a	6.0	36508	2	PatternHigh	200.586	0.5	186.0	52.9	238.9	7.1
201.216	0.5	1	2	2.0	267	1	R	4	4.0	25	237724	16.0	n/a	36508	2	RandomLow	201.216	0.5	186.0	52.9	238.9	7.1
201.829	0.5	1	3	3.0	312	1	P	4	4.0	26	238337	n/a	9.0	36508	2	PatternHigh	201.829	0.5	186.0	52.9	238.9	7.1
202.442	0.5	1	4	4.0	310	1	R	4	4.0	27	238950	2.0	n/a	36508	2	RandomLow	202.442	0.5	186.0	52.9	238.9	7.1
203.072	0.5	1	4	4.0	398	1	P	4	4.0	28	239580	n/a	12.0	36508	2	PatternHigh	203.072	0.5	186.0	52.9	238.9	7.1
203.686	0.5	1	2	2.0	315	1	R	4	4.0	29	240194	6.0	n/a	36508	2	RandomLow	203.686	0.5	186.0	52.9	238.9	7.1
204.316	0.5	1	1	1.0	303	1	P	4	4.0	30	240824	n/a	16.0	36508	2	PatternHigh	204.316	0.5	186.0	52.9	238.9	7.1
204.929	0.5	1	3	3.0	297	1	R	4	4.0	31	241437	9.0	n/a	36508	2	RandomHigh	204.929	0.5	186.0	52.9	238.9	7.1
205.543	0.5	1	2	2.0	398	1	P	4	4.0	32	242051	n/a	3.0	36508	2	PatternHigh	205.543	0.5	186.0	52.9	238.9	7.1
206.173	0.5	1	4	4.0	290	1	R	4	4.0	33	242681	13.0	n/a	36508	2	RandomHigh	206.173	0.5	186.0	52.9	238.9	7.1
206.786	0.5	1	3	3.0	320	1	P	4	4.0	34	243294	n/a	6.0	36508	2	PatternHigh	206.786	0.5	186.0	52.9	238.9	7.1
207.4	0.5	1	4	4.0	374	1	R	4	4.0	35	243908	0.0	n/a	36508	2	RandomLow	207.4	0.5	186.0	52.9	238.9	7.1
208.03	0.5	1	4	4.0	359	1	P	4	4.0	36	244538	n/a	10.0	36508	2	PatternHigh	208.03	0.5	186.0	52.9	238.9	7.1
208.643	0.5	1	3	3.0	426	1	R	4	4.0	37	245151	3.0	n/a	36508	2	RandomLow	208.643	0.5	186.0	52.9	238.9	7.1
209.273	0.5	1	1	1.0	354	1	P	4	4.0	38	245781	n/a	13.0	36508	2	PatternHigh	209.273	0.5	186.0	52.9	238.9	7.1
209.886	0.5	1	4	4.0	315	1	R	4	4.0	39	246394	6.0	n/a	36508	2	RandomHigh	209.886	0.5	186.0	52.9	238.9	7.1
210.5	0.5	1	2	2.0	278	1	P	4	4.0	40	247008	n/a	0.0	36508	2	PatternHigh	210.5	0.5	186.0	52.9	238.9	7.1
211.13	0.5	1	3	3.0	322	1	R	4	4.0	41	247638	10.0	n/a	36508	2	RandomLow	211.13	0.5	186.0	52.9	238.9	7.1
211.743	0.5	1	3	3.0	366	1	P	4	4.0	42	248251	n/a	3.0	36508	2	PatternHigh	211.743	0.5	186.0	52.9	238.9	7.1
212.373	0.5	1	3	3.0	411	1	R	4	4.0	43	248881	13.0	n/a	36508	2	RandomLow	212.373	0.5	186.0	52.9	238.9	7.1
212.987	0.5	1	4	4.0	439	1	P	4	4.0	44	249495	n/a	7.0	36508	2	PatternHigh	212.987	0.5	186.0	52.9	238.9	7.1
213.6	0.5	1	4	4.0	401	1	R	4	4.0	45	250108	0.0	n/a	36508	2	RandomHigh	213.6	0.5	186.0	52.9	238.9	7.1
214.23	0.5	1	1	1.0	309	1	P	4	4.0	46	250738	n/a	10.0	36508	2	PatternHigh	214.23	0.5	186.0	52.9	238.9	7.1
214.844	0.5	1	2	2.0	378	1	R	4	4.0	47	251352	4.0	n/a	36508	2	RandomLow	214.844	0.5	186.0	52.9	238.9	7.1
215.474	0.5	1	2	2.0	394	1	P	4	4.0	48	251982	n/a	14.0	36508	2	PatternHigh	215.474	0.5	186.0	52.9	238.9	7.1
216.087	0.5	1	1	1.0	431	1	R	4	4.0	49	252595	7.0	n/a	36508	2	RandomLow	216.087	0.5	186.0	52.9	238.9	7.1
216.7	0.5	1	3	3.0	316	1	P	4	4.0	50	253208	n/a	0.0	36508	2	PatternHigh	216.7	0.5	186.0	52.9	238.9	7.1
217.33	0.5	1	4	4.0	348	1	R	4	4.0	51	253838	10.0	n/a	36508	2	RandomLow	217.33	0.5	186.0	52.9	238.9	7.1
217.944	0.5	1	4	4.0	349	1	P	4	4.0	52	254452	n/a	4.0	36508	2	PatternHigh	217.944	0.5	186.0	52.9	238.9	7.1
218.574	0.5	1	1	1.0	345	1	R	4	4.0	53	255082	14.0	n/a	36508	2	RandomHigh	218.574	0.5	186.0	52.9	238.9	7.1
219.187	0.5	1	1	1.0	317	1	P	4	4.0	54	255695	n/a	7.0	36508	2	PatternHigh	219.187	0.5	186.0	52.9	238.9	7.1
219.801	0.5	1	2	2.0	395	1	R	4	4.0	55	256309	1.0	n/a	36508	2	RandomHigh	219.801	0.5	186.0	52.9	238.9	7.1
220.431	0.5	1	2	2.0	356	1	P	4	4.0	56	256939	n/a	11.0	36508	2	PatternHigh	220.431	0.5	186.0	52.9	238.9	7.1
221.044	0.5	1	1	1.0	410	1	R	4	4.0	57	257552	4.0	n/a	36508	2	RandomLow	221.044	0.5	186.0	52.9	238.9	7.1
221.674	0.5	1	3	3.0	346	1	P	4	4.0	58	258182	n/a	14.0	36508	2	PatternHigh	221.674	0.5	186.0	52.9	238.9	7.1
222.288	0.5	1	4	4.0	302	1	R	4	4.0	59	258796	8.0	n/a	36508	2	RandomLow	222.288	0.5	186.0	52.9	238.9	7.1
222.901	0.5	1	4	4.0	327	1	P	4	4.0	60	259409	n/a	1.0	36508	2	PatternHigh	222.901	0.5	186.0	52.9	238.9	7.1
223.531	0.5	1	3	3.0	408	1	R	4	4.0	61	260039	11.0	n/a	36508	2	RandomLow	223.531	0.5	186.0	52.9	238.9	7.1
224.145	0.5	1	1	1.0	363	1	P	4	4.0	62	260653	n/a	5.0	36508	2	PatternHigh	224.145	0.5	186.0	52.9	238.9	7.1
224.775	0.5	1	3	3.0	445	1	R	4	4.0	63	261283	15.0	n/a	36508	2	RandomLow	224.775	0.5	186.0	52.9	238.9	7.1
225.388	0.5	1	2	2.0	408	1	P	4	4.0	64	261896	n/a	8.0	36508	2	PatternHigh	225.388	0.5	186.0	52.9	238.9	7.1
226.001	0.5	1	3	3.0	342	1	R	4	4.0	65	262509	1.0	n/a	36508	2	RandomLow	226.001	0.5	186.0	52.9	238.9	7.1
226.631	0.5	1	3	3.0	365	1	P	4	4.0	66	263139	n/a	11.0	36508	2	PatternHigh	226.631	0.5	186.0	52.9	238.9	7.1
227.245	0.5	1	1	1.0	289	1	R	4	4.0	67	263753	5.0	n/a	36508	2	RandomLow	227.245	0.5	186.0	52.9	238.9	7.1
227.875	0.5	1	4	4.0	305	1	P	4	4.0	68	264383	n/a	15.0	36508	2	PatternHigh	227.875	0.5	186.0	52.9	238.9	7.1
228.488	0.5	1	4	4.0	350	1	R	4	4.0	69	264996	8.0	n/a	36508	2	RandomLow	228.488	0.5	186.0	52.9	238.9	7.1
229.102	0.5	1	1	1.0	330	1	P	4	4.0	70	265610	n/a	2.0	36508	2	PatternHigh	229.102	0.5	186.0	52.9	238.9	7.1
229.732	0.5	1	1	1.0	361	1	R	4	4.0	71	266240	12.0	n/a	36508	2	RandomHigh	229.732	0.5	186.0	52.9	238.9	7.1
230.345	0.5	1	2	2.0	378	1	P	4	4.0	72	266853	n/a	5.0	36508	2	PatternHigh	230.345	0.5	186.0	52.9	238.9	7.1
230.975	0.5	1	1	1.0	462	1	R	4	4.0	73	267483	15.0	n/a	36508	2	RandomLow	230.975	0.5	186.0	52.9	238.9	7.1
231.589	0.5	1	3	3.0	371	1	P	4	4.0	74	268097	n/a	9.0	36508	2	PatternHigh	231.589	0.5	186.0	52.9	238.9	7.1
232.202	0.5	1	1	1.0	310	1	R	4	4.0	75	268710	2.0	n/a	36508	2	RandomLow	232.202	0.5	186.0	52.9	238.9	7.1
232.832	0.5	1	4	4.0	325	1	P	4	4.0	76	269340	n/a	12.0	36508	2	PatternHigh	232.832	0.5	186.0	52.9	238.9	7.1
233.445	0.5	1	4	4.0	335	1	R	4	4.0	77	269953	5.0	n/a	36508	2	RandomLow	233.445	0.5	186.0	52.9	238.9	7.1
234.075	0.5	1	1	1.0	310	1	P	4	4.0	78	270583	n/a	15.0	36508	2	PatternHigh	234.075	0.5	186.0	52.9	238.9	7.1
234.689	0.5	1	1	1.0	367	1	R	4	4.0	79	271197	9.0	n/a	36508	2	RandomHigh	234.689	0.5	186.0	52.9	238.9	7.1
235.302	0.5	1	2	2.0	440	1	P	4	4.0	80	271810	n/a	2.0	36508	2	PatternHigh	235.302	0.5	186.0	52.9	238.9	7.1
235.932	0.5	1	3	3.0	329	1	R	4	4.0	81	272440	12.0	n/a	36508	2	RandomLow	235.932	0.5	186.0	52.9	238.9	7.1
236.546	0.5	1	3	3.0	354	1	P	4	4.0	82	273054	n/a	6.0	36508	2	PatternHigh	236.546	0.5	186.0	52.9	238.9	7.1
237.176	0.5	1	3	3.0	341	1	R	4	4.0	83	273684	16.0	n/a	36508	2	RandomLow	237.176	0.5	186.0	52.9	238.9	7.1
237.789	0.5	1	4	4.0	313	1	P	4	4.0	84	274297	n/a	9.0	36508	2	PatternHigh	237.789	0.5	186.0	52.9	238.9	7.1
238.403	0.5	1	4	4.0	412	1	R	4	4.0	85	274911	3.0	n/a	36508	2	RandomHigh	238.403	0.5	186.0	52.9	238.9	7.1
246.327	0.5	1	4	4.0	317	1	Prac	5	5.0	1	282835	7.0	n/a	36508	2	n/a	246.327	0.5	246.0	52.9	298.9	7.1
246.941	0.5	1	1	1.0	381	1	Prac	5	5.0	2	283449	1.0	n/a	36508	2	n/a	246.941	0.5	246.0	52.9	298.9	7.1
247.571	0.5	1	4	4.0	364	1	Prac	5	5.0	3	284079	11.0	n/a	36508	2	n/a	247.571	0.5	246.0	52.9	298.9	7.1
248.184	0.5	1	2	2.0	284	1	Prac	5	5.0	4	284692	4.0	n/a	36508	2	n/a	248.184	0.5	246.0	52.9	298.9	7.1
248.814	0.5	1	2	2.0	375	1	Prac	5	5.0	5	285322	14.0	n/a	36508	2	n/a	248.814	0.5	246.0	52.9	298.9	7.1
249.428	0.5	1	1	1.0	332	1	P	5	5.0	6	285936	n/a	8.0	36508	2	n/a	249.428	0.5	246.0	52.9	298.9	7.1
250.041	0.5	1	3	3.0	243	1	R	5	5.0	7	286549	1.0	n/a	36508	2	n/a	250.041	0.5	246.0	52.9	298.9	7.1
250.671	0.5	1	2	2.0	278	1	P	5	5.0	8	287179	n/a	11.0	36508	2	PatternHigh	250.671	0.5	246.0	52.9	298.9	7.1
251.285	0.5	1	1	1.0	299	1	R	5	5.0	9	287793	5.0	n/a	36508	2	RandomLow	251.285	0.5	246.0	52.9	298.9	7.1
251.915	0.5	1	3	3.0	333	1	P	5	5.0	10	288423	n/a	15.0	36508	2	PatternHigh	251.915	0.5	246.0	52.9	298.9	7.1
252.528	0.5	1	2	2.0	311	1	R	5	5.0	11	289036	8.0	n/a	36508	2	RandomHigh	252.528	0.5	246.0	52.9	298.9	7.1
253.142	0.5	1	4	4.0	288	1	P	5	5.0	12	289650	n/a	2.0	36508	2	PatternHigh	253.142	0.5	246.0	52.9	298.9	7.1
253.772	0.5	1	2	4.0	213	0	R	5	5.0	13	290280	12.0	n/a	36508	2	RandomLow	253.772	0.5	246.0	52.9	298.9	7.1
254.385	0.5	1	1	1.0	346	1	P	5	5.0	14	290893	n/a	5.0	36508	2	PatternHigh	254.385	0.5	246.0	52.9	298.9	7.1
255.015	0.5	1	3	3.0	357	1	R	5	5.0	15	291523	15.0	n/a	36508	2	RandomHigh	255.015	0.5	246.0	52.9	298.9	7.1
255.628	0.5	1	2	2.0	321	1	P	5	5.0	16	292136	n/a	8.0	36508	2	PatternHigh	255.628	0.5	246.0	52.9	298.9	7.1
256.242	0.5	1	2	2.0	354	1	R	5	5.0	17	292750	2.0	n/a	36508	2	RandomLow	256.242	0.5	246.0	52.9	298.9	7.1
256.872	0.5	1	3	3.0	386	1	P	5	5.0	18	293380	n/a	12.0	36508	2	PatternHigh	256.872	0.5	246.0	52.9	298.9	7.1
257.485	0.5	1	2	1.0	287	0	R	5	5.0	19	293993	5.0	n/a	36508	2	RandomLow	257.485	0.5	246.0	52.9	298.9	7.1
258.115	0.5	1	4	4.0	389	1	P	5	5.0	20	294623	n/a	15.0	36508	2	PatternHigh	258.115	0.5	246.0	52.9	298.9	7.1
