onset	duration	Subject	event	firstRESP	firstRT	firstACC	TrialType	BlocksInRun	MainBlocksInRun	SubTrial	firstON	RandomDelay	PatternDelay	ScaningOnset	Run	Condition	TrialOnset	TrialDuration	BlockOnset	BlockDuration	RestOnset	RestDuration
259.976	0.5	1	3	3.0	353	1	Prac	5	n/a	23	334753	16.0	n/a	74777	1	n/a	259.976	0.5	246.0	52.9	298.9	7.1
260.589	0.5	1	4	4.0	388	1	Prac	5	n/a	24	335366	9.0	n/a	74777	1	n/a	260.589	0.5	246.0	52.9	298.9	7.1
261.203	0.5	1	4	4.0	357	1	Prac	5	n/a	25	335980	3.0	n/a	74777	1	n/a	261.203	0.5	246.0	52.9	298.9	7.1
261.833	0.5	1	3	3.0	331	1	Prac	5	n/a	26	336610	13.0	n/a	74777	1	n/a	261.833	0.5	246.0	52.9	298.9	7.1
262.446	0.5	1	4	4.0	307	1	Prac	5	n/a	27	337223	6.0	n/a	74777	1	n/a	262.446	0.5	246.0	52.9	298.9	7.1
263.076	0.5	1	2	n/a	0	0	Prac	5	n/a	28	337853	16.0	n/a	74777	1	n/a	263.076	0.5	246.0	52.9	298.9	7.1
263.689	0.5	1	1	1.0	392	1	Prac	5	n/a	29	338466	9.0	n/a	74777	1	n/a	263.689	0.5	246.0	52.9	298.9	7.1
264.303	0.5	1	3	3.0	296	1	Prac	5	n/a	30	339080	3.0	n/a	74777	1	n/a	264.303	0.5	246.0	52.9	298.9	7.1
264.933	0.5	1	3	3.0	387	1	Prac	5	n/a	31	339710	13.0	n/a	74777	1	n/a	264.933	0.5	246.0	52.9	298.9	7.1
265.546	0.5	1	1	1.0	362	1	Prac	5	n/a	32	340323	6.0	n/a	74777	1	n/a	265.546	0.5	246.0	52.9	298.9	7.1
266.16	0.5	1	4	4.0	364	1	Prac	5	n/a	33	340937	0.0	n/a	74777	1	n/a	266.16	0.5	246.0	52.9	298.9	7.1
266.79	0.5	1	3	3.0	366	1	Prac	5	n/a	34	341567	10.0	n/a	74777	1	n/a	266.79	0.5	246.0	52.9	298.9	7.1
267.403	0.5	1	3	3.0	321	1	Prac	5	n/a	35	342180	3.0	n/a	74777	1	n/a	267.403	0.5	246.0	52.9	298.9	7.1
268.033	0.5	1	2	2.0	403	1	Prac	5	n/a	36	342810	13.0	n/a	74777	1	n/a	268.033	0.5	246.0	52.9	298.9	7.1
268.647	0.5	1	2	2.0	353	1	Prac	5	n/a	37	343424	7.0	n/a	74777	1	n/a	268.647	0.5	246.0	52.9	298.9	7.1
269.26	0.5	1	3	3.0	347	1	Prac	5	n/a	38	344037	0.0	n/a	74777	1	n/a	269.26	0.5	246.0	52.9	298.9	7.1
269.89	0.5	1	4	4.0	294	1	Prac	5	n/a	39	344667	10.0	n/a	74777	1	n/a	269.89	0.5	246.0	52.9	298.9	7.1
270.503	0.5	1	4	4.0	413	1	Prac	5	n/a	40	345280	3.0	n/a	74777	1	n/a	270.503	0.5	246.0	52.9	298.9	7.1
271.133	0.5	1	4	4.0	385	1	Prac	5	n/a	41	345910	13.0	n/a	74777	1	n/a	271.133	0.5	246.0	52.9	298.9	7.1
271.747	0.5	1	1	1.0	370	1	Prac	5	n/a	42	346524	7.0	n/a	74777	1	n/a	271.747	0.5	246.0	52.9	298.9	7.1
272.36	0.5	1	1	1.0	360	1	Prac	5	n/a	43	347137	0.0	n/a	74777	1	n/a	272.36	0.5	246.0	52.9	298.9	7.1
272.99	0.5	1	1	1.0	308	1	Prac	5	n/a	44	347767	10.0	n/a	74777	1	n/a	272.99	0.5	246.0	52.9	298.9	7.1
273.604	0.5	1	3	3.0	313	1	Prac	5	n/a	45	348381	4.0	n/a	74777	1	n/a	273.604	0.5	246.0	52.9	298.9	7.1
274.234	0.5	1	4	4.0	398	1	Prac	5	n/a	46	349011	14.0	n/a	74777	1	n/a	274.234	0.5	246.0	52.9	298.9	7.1
274.847	0.5	1	3	3.0	377	1	Prac	5	n/a	47	349624	7.0	n/a	74777	1	n/a	274.847	0.5	246.0	52.9	298.9	7.1
275.461	0.5	1	2	2.0	391	1	Prac	5	n/a	48	350238	1.0	n/a	74777	1	n/a	275.461	0.5	246.0	52.9	298.9	7.1
276.091	0.5	1	1	1.0	305	1	Prac	5	n/a	49	350868	11.0	n/a	74777	1	n/a	276.091	0.5	246.0	52.9	298.9	7.1
276.704	0.5	1	4	4.0	308	1	Prac	5	n/a	50	351481	4.0	n/a	74777	1	n/a	276.704	0.5	246.0	52.9	298.9	7.1
277.334	0.5	1	2	2.0	282	1	Prac	5	n/a	51	352111	14.0	n/a	74777	1	n/a	277.334	0.5	246.0	52.9	298.9	7.1
277.948	0.5	1	2	2.0	392	1	Prac	5	n/a	52	352725	8.0	n/a	74777	1	n/a	277.948	0.5	246.0	52.9	298.9	7.1
278.561	0.5	1	4	4.0	325	1	Prac	5	n/a	53	353338	1.0	n/a	74777	1	n/a	278.561	0.5	246.0	52.9	298.9	7.1
279.191	0.5	1	4	4.0	410	1	Prac	5	n/a	54	353968	11.0	n/a	74777	1	n/a	279.191	0.5	246.0	52.9	298.9	7.1
279.804	0.5	1	2	2.0	350	1	Prac	5	n/a	55	354581	4.0	n/a	74777	1	n/a	279.804	0.5	246.0	52.9	298.9	7.1
280.434	0.5	1	2	2.0	343	1	Prac	5	n/a	56	355211	14.0	n/a	74777	1	n/a	280.434	0.5	246.0	52.9	298.9	7.1
281.048	0.5	1	2	2.0	310	1	Prac	5	n/a	57	355825	8.0	n/a	74777	1	n/a	281.048	0.5	246.0	52.9	298.9	7.1
281.661	0.5	1	3	3.0	295	1	Prac	5	n/a	58	356438	1.0	n/a	74777	1	n/a	281.661	0.5	246.0	52.9	298.9	7.1
282.291	0.5	1	1	1.0	286	1	Prac	5	n/a	59	357068	11.0	n/a	74777	1	n/a	282.291	0.5	246.0	52.9	298.9	7.1
282.905	0.5	1	1	1.0	368	1	Prac	5	n/a	60	357682	5.0	n/a	74777	1	n/a	282.905	0.5	246.0	52.9	298.9	7.1
283.535	0.5	1	2	1.0	186	0	Prac	5	n/a	61	358312	15.0	n/a	74777	1	n/a	283.535	0.5	246.0	52.9	298.9	7.1
284.148	0.5	1	2	n/a	0	0	Prac	5	n/a	62	358925	8.0	n/a	74777	1	n/a	284.148	0.5	246.0	52.9	298.9	7.1
284.762	0.5	1	3	3.0	389	1	Prac	5	n/a	63	359539	2.0	n/a	74777	1	n/a	284.762	0.5	246.0	52.9	298.9	7.1
285.392	0.5	1	1	1.0	364	1	Prac	5	n/a	64	360169	12.0	n/a	74777	1	n/a	285.392	0.5	246.0	52.9	298.9	7.1
286.005	0.5	1	1	1.0	288	1	Prac	5	n/a	65	360782	5.0	n/a	74777	1	n/a	286.005	0.5	246.0	52.9	298.9	7.1
286.635	0.5	1	1	1.0	354	1	Prac	5	n/a	66	361412	15.0	n/a	74777	1	n/a	286.635	0.5	246.0	52.9	298.9	7.1
287.248	0.5	1	3	3.0	316	1	Prac	5	n/a	67	362025	8.0	n/a	74777	1	n/a	287.248	0.5	246.0	52.9	298.9	7.1
287.862	0.5	1	3	3.0	318	1	Prac	5	n/a	68	362639	2.0	n/a	74777	1	n/a	287.862	0.5	246.0	52.9	298.9	7.1
288.492	0.5	1	3	3.0	302	1	Prac	5	n/a	69	363269	12.0	n/a	74777	1	n/a	288.492	0.5	246.0	52.9	298.9	7.1
289.105	0.5	1	2	2.0	408	1	Prac	5	n/a	70	363882	5.0	n/a	74777	1	n/a	289.105	0.5	246.0	52.9	298.9	7.1
289.735	0.5	1	1	1.0	346	1	Prac	5	n/a	71	364512	15.0	n/a	74777	1	n/a	289.735	0.5	246.0	52.9	298.9	7.1
290.349	0.5	1	4	4.0	279	1	Prac	5	n/a	72	365126	9.0	n/a	74777	1	n/a	290.349	0.5	246.0	52.9	298.9	7.1
290.962	0.5	1	2	2.0	281	1	Prac	5	n/a	73	365739	2.0	n/a	74777	1	n/a	290.962	0.5	246.0	52.9	298.9	7.1
291.592	0.5	1	2	2.0	364	1	Prac	5	n/a	74	366369	12.0	n/a	74777	1	n/a	291.592	0.5	246.0	52.9	298.9	7.1
292.206	0.5	1	1	1.0	374	1	Prac	5	n/a	75	366983	6.0	n/a	74777	1	n/a	292.206	0.5	246.0	52.9	298.9	7.1
292.836	0.5	1	4	4.0	346	1	Prac	5	n/a	76	367613	16.0	n/a	74777	1	n/a	292.836	0.5	246.0	52.9	298.9	7.1
293.449	0.5	1	3	3.0	370	1	Prac	5	n/a	77	368226	9.0	n/a	74777	1	n/a	293.449	0.5	246.0	52.9	298.9	7.1
294.063	0.5	1	3	3.0	350	1	Prac	5	n/a	78	368840	3.0	n/a	74777	1	n/a	294.063	0.5	246.0	52.9	298.9	7.1
294.693	0.5	1	1	1.0	376	1	Prac	5	n/a	79	369470	13.0	n/a	74777	1	n/a	294.693	0.5	246.0	52.9	298.9	7.1
295.306	0.5	1	4	4.0	395	1	Prac	5	n/a	80	370083	6.0	n/a	74777	1	n/a	295.306	0.5	246.0	52.9	298.9	7.1
295.936	0.5	1	4	4.0	341	1	Prac	5	n/a	81	370713	16.0	n/a	74777	1	n/a	295.936	0.5	246.0	52.9	298.9	7.1
296.549	0.5	1	1	4.0	191	0	Prac	5	n/a	82	371326	9.0	n/a	74777	1	n/a	296.549	0.5	246.0	52.9	298.9	7.1
297.163	0.5	1	3	n/a	0	0	Prac	5	n/a	83	371940	3.0	n/a	74777	1	n/a	297.163	0.5	246.0	52.9	298.9	7.1
297.793	0.5	1	2	n/a	0	0	Prac	5	n/a	84	372570	13.0	n/a	74777	1	n/a	297.793	0.5	246.0	52.9	298.9	7.1
298.406	0.5	1	3	3.0	418	1	Prac	5	n/a	85	373183	6.0	n/a	74777	1	n/a	298.406	0.5	246.0	52.9	298.9	7.1
306.331	0.5	1	2	2.0	344	1	Prac	6	1.0	1	381108	11.0	n/a	74777	1	n/a	306.331	0.5	306.0	52.9	358.9	7.1
306.945	0.5	1	3	3.0	324	1	Prac	6	1.0	2	381722	5.0	n/a	74777	1	n/a	306.945	0.5	306.0	52.9	358.9	7.1
307.575	0.5	1	1	1.0	287	1	Prac	6	1.0	3	382352	15.0	n/a	74777	1	n/a	307.575	0.5	306.0	52.9	358.9	7.1
308.188	0.5	1	1	1.0	352	1	Prac	6	1.0	4	382965	8.0	n/a	74777	1	n/a	308.188	0.5	306.0	52.9	358.9	7.1
308.801	0.5	1	4	4.0	307	1	Prac	6	1.0	5	383578	1.0	n/a	74777	1	n/a	308.801	0.5	306.0	52.9	358.9	7.1
309.431	0.5	1	1	1.0	361	1	P	6	1.0	6	384208	n/a	11.0	74777	1	n/a	309.431	0.5	306.0	52.9	358.9	7.1
310.045	0.5	1	2	2.0	356	1	R	6	1.0	7	384822	5.0	n/a	74777	1	n/a	310.045	0.5	306.0	52.9	358.9	7.1
310.675	0.5	1	2	2.0	346	1	P	6	1.0	8	385452	n/a	15.0	74777	1	PatternHigh	310.675	0.5	306.0	52.9	358.9	7.1
311.288	0.5	1	1	1.0	333	1	R	6	1.0	9	386065	8.0	n/a	74777	1	RandomLow	311.288	0.5	306.0	52.9	358.9	7.1
311.902	0.5	1	3	3.0	273	1	P	6	1.0	10	386679	n/a	2.0	74777	1	PatternHigh	311.902	0.5	306.0	52.9	358.9	7.1
312.532	0.5	1	2	2.0	362	1	R	6	1.0	11	387309	12.0	n/a	74777	1	RandomHigh	312.532	0.5	306.0	52.9	358.9	7.1
313.145	0.5	1	4	4.0	323	1	P	6	1.0	12	387922	n/a	5.0	74777	1	PatternHigh	313.145	0.5	306.0	52.9	358.9	7.1
313.775	0.5	1	3	3.0	413	1	R	6	1.0	13	388552	15.0	n/a	74777	1	RandomHigh	313.775	0.5	306.0	52.9	358.9	7.1
314.389	0.5	1	1	1.0	338	1	P	6	1.0	14	389166	n/a	9.0	74777	1	PatternHigh	314.389	0.5	306.0	52.9	358.9	7.1
315.002	0.5	1	1	1.0	400	1	R	6	1.0	15	389779	2.0	n/a	74777	1	RandomLow	315.002	0.5	306.0	52.9	358.9	7.1
315.632	0.5	1	2	2.0	359	1	P	6	1.0	16	390409	n/a	12.0	74777	1	PatternHigh	315.632	0.5	306.0	52.9	358.9	7.1
316.245	0.5	1	3	3.0	251	1	R	6	1.0	17	391022	5.0	n/a	74777	1	RandomLow	316.245	0.5	306.0	52.9	358.9	7.1
316.875	0.5	1	3	3.0	391	1	P	6	1.0	18	391652	n/a	15.0	74777	1	PatternHigh	316.875	0.5	306.0	52.9	358.9	7.1
317.489	0.5	1	3	3.0	327	1	R	6	1.0	19	392266	9.0	n/a	74777	1	RandomLow	317.489	0.5	306.0	52.9	358.9	7.1
318.102	0.5	1	4	4.0	302	1	P	6	1.0	20	392879	n/a	2.0	74777	1	PatternHigh	318.102	0.5	306.0	52.9	358.9	7.1
318.732	0.5	1	3	2.0	272	0	R	6	1.0	21	393509	12.0	n/a	74777	1	RandomLow	318.732	0.5	306.0	52.9	358.9	7.1
319.346	0.5	1	1	1.0	368	1	P	6	1.0	22	394123	n/a	6.0	74777	1	PatternHigh	319.346	0.5	306.0	52.9	358.9	7.1
319.976	0.5	1	2	2.0	383	1	R	6	1.0	23	394753	16.0	n/a	74777	1	RandomLow	319.976	0.5	306.0	52.9	358.9	7.1
320.589	0.5	1	2	2.0	340	1	P	6	1.0	24	395366	n/a	9.0	74777	1	PatternHigh	320.589	0.5	306.0	52.9	358.9	7.1
321.203	0.5	1	1	1.0	381	1	R	6	1.0	25	395980	3.0	n/a	74777	1	RandomLow	321.203	0.5	306.0	52.9	358.9	7.1
321.833	0.5	1	3	3.0	279	1	P	6	1.0	26	396610	n/a	13.0	74777	1	PatternHigh	321.833	0.5	306.0	52.9	358.9	7.1
322.446	0.5	1	1	1.0	342	1	R	6	1.0	27	397223	6.0	n/a	74777	1	RandomLow	322.446	0.5	306.0	52.9	358.9	7.1
323.06	0.5	1	4	4.0	314	1	P	6	1.0	28	397837	n/a	0.0	74777	1	PatternHigh	323.06	0.5	306.0	52.9	358.9	7.1
323.69	0.5	1	1	1.0	444	1	R	6	1.0	29	398467	10.0	n/a	74777	1	RandomLow	323.69	0.5	306.0	52.9	358.9	7.1
324.303	0.5	1	1	1.0	365	1	P	6	1.0	30	399080	n/a	3.0	74777	1	PatternHigh	324.303	0.5	306.0	52.9	358.9	7.1
324.933	0.5	1	2	1.0	349	0	R	6	1.0	31	399710	13.0	n/a	74777	1	RandomHigh	324.933	0.5	306.0	52.9	358.9	7.1
325.546	0.5	1	2	n/a	0	0	P	6	1.0	32	400323	n/a	6.0	74777	1	PatternHigh	325.546	0.5	306.0	52.9	358.9	7.1
326.16	0.5	1	2	n/a	0	0	R	6	1.0	33	400937	0.0	n/a	74777	1	RandomLow	326.16	0.5	306.0	52.9	358.9	7.1
326.79	0.5	1	3	3.0	359	1	P	6	1.0	34	401567	n/a	10.0	74777	1	PatternHigh	326.79	0.5	306.0	52.9	358.9	7.1
327.403	0.5	1	1	1.0	325	1	R	6	1.0	35	402180	3.0	n/a	74777	1	RandomLow	327.403	0.5	306.0	52.9	358.9	7.1
328.033	0.5	1	4	4.0	299	1	P	6	1.0	36	402810	n/a	13.0	74777	1	PatternHigh	328.033	0.5	306.0	52.9	358.9	7.1
328.647	0.5	1	2	2.0	267	1	R	6	1.0	37	403424	7.0	n/a	74777	1	RandomHigh	328.647	0.5	306.0	52.9	358.9	7.1
329.26	0.5	1	1	1.0	345	1	P	6	1.0	38	404037	n/a	0.0	74777	1	PatternHigh	329.26	0.5	306.0	52.9	358.9	7.1
329.89	0.5	1	1	1.0	326	1	R	6	1.0	39	404667	10.0	n/a	74777	1	RandomLow	329.89	0.5	306.0	52.9	358.9	7.1
330.504	0.5	1	2	2.0	439	1	P	6	1.0	40	405281	n/a	4.0	74777	1	PatternHigh	330.504	0.5	306.0	52.9	358.9	7.1
331.134	0.5	1	1	1.0	361	1	R	6	1.0	41	405911	14.0	n/a	74777	1	RandomLow	331.134	0.5	306.0	52.9	358.9	7.1
331.747	0.5	1	3	n/a	0	0	P	6	1.0	42	406524	n/a	7.0	74777	1	PatternHigh	331.747	0.5	306.0	52.9	358.9	7.1
332.36	0.5	1	4	4.0	359	1	R	6	1.0	43	407137	0.0	n/a	74777	1	RandomLow	332.36	0.5	306.0	52.9	358.9	7.1
332.99	0.5	1	4	4.0	398	1	P	6	1.0	44	407767	n/a	10.0	74777	1	PatternHigh	332.99	0.5	306.0	52.9	358.9	7.1
333.604	0.5	1	1	1.0	360	1	R	6	1.0	45	408381	4.0	n/a	74777	1	RandomHigh	333.604	0.5	306.0	52.9	358.9	7.1
334.234	0.5	1	1	1.0	409	1	P	6	1.0	46	409011	n/a	14.0	74777	1	PatternHigh	334.234	0.5	306.0	52.9	358.9	7.1
334.847	0.5	1	3	3.0	330	1	R	6	1.0	47	409624	7.0	n/a	74777	1	RandomLow	334.847	0.5	306.0	52.9	358.9	7.1
335.461	0.5	1	2	2.0	299	1	P	6	1.0	48	410238	n/a	1.0	74777	1	PatternHigh	335.461	0.5	306.0	52.9	358.9	7.1
336.091	0.5	1	1	1.0	329	1	R	6	1.0	49	410868	11.0	n/a	74777	1	RandomLow	336.091	0.5	306.0	52.9	358.9	7.1
336.704	0.5	1	3	3.0	387	1	P	6	1.0	50	411481	n/a	4.0	74777	1	PatternHigh	336.704	0.5	306.0	52.9	358.9	7.1
337.334	0.5	1	3	3.0	370	1	R	6	1.0	51	412111	14.0	n/a	74777	1	RandomLow	337.334	0.5	306.0	52.9	358.9	7.1
337.948	0.5	1	4	4.0	355	1	P	6	1.0	52	412725	n/a	8.0	74777	1	PatternHigh	337.948	0.5	306.0	52.9	358.9	7.1
338.561	0.5	1	2	2.0	331	1	R	6	1.0	53	413338	1.0	n/a	74777	1	RandomLow	338.561	0.5	306.0	52.9	358.9	7.1
339.191	0.5	1	1	1.0	289	1	P	6	1.0	54	413968	n/a	11.0	74777	1	PatternHigh	339.191	0.5	306.0	52.9	358.9	7.1
339.805	0.5	1	4	4.0	356	1	R	6	1.0	55	414582	5.0	n/a	74777	1	RandomLow	339.805	0.5	306.0	52.9	358.9	7.1
340.435	0.5	1	2	2.0	345	1	P	6	1.0	56	415212	n/a	15.0	74777	1	PatternHigh	340.435	0.5	306.0	52.9	358.9	7.1
341.048	0.5	1	3	3.0	348	1	R	6	1.0	57	415825	8.0	n/a	74777	1	RandomLow	341.048	0.5	306.0	52.9	358.9	7.1
341.661	0.5	1	3	3.0	365	1	P	6	1.0	58	416438	n/a	1.0	74777	1	PatternHigh	341.661	0.5	306.0	52.9	358.9	7.1
342.291	0.5	1	1	3.0	185	0	R	6	1.0	59	417068	11.0	n/a	74777	1	RandomLow	342.291	0.5	306.0	52.9	358.9	7.1
342.905	0.5	1	4	4.0	370	1	P	6	1.0	60	417682	n/a	5.0	74777	1	PatternHigh	342.905	0.5	306.0	52.9	358.9	7.1
343.535	0.5	1	4	4.0	469	1	R	6	1.0	61	418312	15.0	n/a	74777	1	RandomLow	343.535	0.5	306.0	52.9	358.9	7.1
344.148	0.5	1	1	1.0	369	1	P	6	1.0	62	418925	n/a	8.0	74777	1	PatternHigh	344.148	0.5	306.0	52.9	358.9	7.1
344.762	0.5	1	1	1.0	368	1	R	6	1.0	63	419539	2.0	n/a	74777	1	RandomHigh	344.762	0.5	306.0	52.9	358.9	7.1
345.392	0.5	1	2	2.0	377	1	P	6	1.0	64	420169	n/a	12.0	74777	1	PatternHigh	345.392	0.5	306.0	52.9	358.9	7.1
346.005	0.5	1	2	2.0	367	1	R	6	1.0	65	420782	5.0	n/a	74777	1	RandomHigh	346.005	0.5	306.0	52.9	358.9	7.1
346.635	0.5	1	3	3.0	278	1	P	6	1.0	66	421412	n/a	15.0	74777	1	PatternHigh	346.635	0.5	306.0	52.9	358.9	7.1
347.249	0.5	1	2	2.0	438	1	R	6	1.0	67	422026	9.0	n/a	74777	1	RandomLow	347.249	0.5	306.0	52.9	358.9	7.1
347.862	0.5	1	4	4.0	316	1	P	6	1.0	68	422639	n/a	2.0	74777	1	PatternHigh	347.862	0.5	306.0	52.9	358.9	7.1
348.492	0.5	1	2	2.0	356	1	R	6	1.0	69	423269	12.0	n/a	74777	1	RandomLow	348.492	0.5	306.0	52.9	358.9	7.1
349.105	0.5	1	1	1.0	277	1	P	6	1.0	70	423882	n/a	5.0	74777	1	PatternHigh	349.105	0.5	306.0	52.9	358.9	7.1
349.735	0.5	1	3	3.0	293	1	R	6	1.0	71	424512	15.0	n/a	74777	1	RandomHigh	349.735	0.5	306.0	52.9	358.9	7.1
350.349	0.5	1	2	2.0	351	1	P	6	1.0	72	425126	n/a	9.0	74777	1	PatternHigh	350.349	0.5	306.0	52.9	358.9	7.1
350.962	0.5	1	4	4.0	296	1	R	6	1.0	73	425739	2.0	n/a	74777	1	RandomHigh	350.962	0.5	306.0	52.9	358.9	7.1
351.592	0.5	1	3	3.0	337	1	P	6	1.0	74	426369	n/a	12.0	74777	1	PatternHigh	351.592	0.5	306.0	52.9	358.9	7.1
352.206	0.5	1	1	1.0	302	1	R	6	1.0	75	426983	6.0	n/a	74777	1	RandomHigh	352.206	0.5	306.0	52.9	358.9	7.1
352.836	0.5	1	4	4.0	308	1	P	6	1.0	76	427613	n/a	16.0	74777	1	PatternHigh	352.836	0.5	306.0	52.9	358.9	7.1
353.449	0.5	1	2	2.0	287	1	R	6	1.0	77	428226	9.0	n/a	74777	1	RandomHigh	353.449	0.5	306.0	52.9	358.9	7.1
354.063	0.5	1	1	1.0	289	1	P	6	1.0	78	428840	n/a	3.0	74777	1	PatternHigh	354.063	0.5	306.0	52.9	358.9	7.1
354.693	0.5	1	3	3.0	275	1	R	6	1.0	79	429470	13.0	n/a	74777	1	RandomHigh	354.693	0.5	306.0	52.9	358.9	7.1
355.306	0.5	1	2	2.0	370	1	P	6	1.0	80	430083	n/a	6.0	74777	1	PatternHigh	355.306	0.5	306.0	52.9	358.9	7.1
355.936	0.5	1	4	4.0	318	1	R	6	1.0	81	430713	16.0	n/a	74777	1	RandomHigh	355.936	0.5	306.0	52.9	358.9	7.1
356.549	0.5	1	3	3.0	377	1	P	6	1.0	82	431326	n/a	9.0	74777	1	PatternHigh	356.549	0.5	306.0	52.9	358.9	7.1
357.163	0.5	1	2	2.0	401	1	R	6	1.0	83	431940	3.0	n/a	74777	1	RandomLow	357.163	0.5	306.0	52.9	358.9	7.1
357.793	0.5	1	4	4.0	412	1	P	6	1.0	84	432570	n/a	13.0	74777	1	PatternHigh	357.793	0.5	306.0	52.9	358.9	7.1
358.406	0.5	1	4	4.0	485	1	R	6	1.0	85	433183	6.0	n/a	74777	1	RandomLow	358.406	0.5	306.0	52.9	358.9	7.1
366.315	0.5	1	2	2.0	321	1	Prac	7	2.0	1	441092	3.0	n/a	74777	1	n/a	366.315	0.5	366.0	52.9	418.9	7.1
366.945	0.5	1	4	4.0	439	1	Prac	7	2.0	2	441722	13.0	n/a	74777	1	n/a	366.945	0.5	366.0	52.9	418.9	7.1
367.558	0.5	1	3	3.0	389	1	Prac	7	2.0	3	442335	6.0	n/a	74777	1	n/a	367.558	0.5	366.0	52.9	418.9	7.1
368.172	0.5	1	2	2.0	363	1	Prac	7	2.0	4	442949	0.0	n/a	74777	1	n/a	368.172	0.5	366.0	52.9	418.9	7.1
368.802	0.5	1	1	1.0	330	1	Prac	7	2.0	5	443579	10.0	n/a	74777	1	n/a	368.802	0.5	366.0	52.9	418.9	7.1
369.415	0.5	1	1	1.0	345	1	P	7	2.0	6	444192	n/a	3.0	74777	1	n/a	369.415	0.5	366.0	52.9	418.9	7.1
370.045	0.5	1	4	4.0	350	1	R	7	2.0	7	444822	13.0	n/a	74777	1	n/a	370.045	0.5	366.0	52.9	418.9	7.1
370.658	0.5	1	2	2.0	289	1	P	7	2.0	8	445435	n/a	6.0	74777	1	PatternHigh	370.658	0.5	366.0	52.9	418.9	7.1
371.272	0.5	1	4	4.0	295	1	R	7	2.0	9	446049	0.0	n/a	74777	1	RandomLow	371.272	0.5	366.0	52.9	418.9	7.1
371.902	0.5	1	3	3.0	310	1	P	7	2.0	10	446679	n/a	10.0	74777	1	PatternHigh	371.902	0.5	366.0	52.9	418.9	7.1
372.515	0.5	1	1	1.0	301	1	R	7	2.0	11	447292	3.0	n/a	74777	1	RandomHigh	372.515	0.5	366.0	52.9	418.9	7.1
373.145	0.5	1	4	4.0	359	1	P	7	2.0	12	447922	n/a	13.0	74777	1	PatternHigh	373.145	0.5	366.0	52.9	418.9	7.1
373.759	0.5	1	2	2.0	285	1	R	7	2.0	13	448536	7.0	n/a	74777	1	RandomHigh	373.759	0.5	366.0	52.9	418.9	7.1
374.372	0.5	1	1	1.0	306	1	P	7	2.0	14	449149	n/a	0.0	74777	1	PatternHigh	374.372	0.5	366.0	52.9	418.9	7.1
375.002	0.5	1	4	4.0	271	1	R	7	2.0	15	449779	10.0	n/a	74777	1	RandomLow	375.002	0.5	366.0	52.9	418.9	7.1
375.616	0.5	1	2	2.0	301	1	P	7	2.0	16	450393	n/a	4.0	74777	1	PatternHigh	375.616	0.5	366.0	52.9	418.9	7.1
376.246	0.5	1	1	1.0	350	1	R	7	2.0	17	451023	14.0	n/a	74777	1	RandomHigh	376.246	0.5	366.0	52.9	418.9	7.1
376.859	0.5	1	3	3.0	292	1	P	7	2.0	18	451636	n/a	7.0	74777	1	PatternHigh	376.859	0.5	366.0	52.9	418.9	7.1
377.472	0.5	1	1	1.0	344	1	R	7	2.0	19	452249	0.0	n/a	74777	1	RandomLow	377.472	0.5	366.0	52.9	418.9	7.1
378.102	0.5	1	4	4.0	267	1	P	7	2.0	20	452879	n/a	10.0	74777	1	PatternHigh	378.102	0.5	366.0	52.9	418.9	7.1
378.716	0.5	1	2	2.0	263	1	R	7	2.0	21	453493	4.0	n/a	74777	1	RandomHigh	378.716	0.5	366.0	52.9	418.9	7.1
379.346	0.5	1	1	1.0	314	1	P	7	2.0	22	454123	n/a	14.0	74777	1	PatternHigh	379.346	0.5	366.0	52.9	418.9	7.1
379.959	0.5	1	4	4.0	292	1	R	7	2.0	23	454736	7.0	n/a	74777	1	RandomLow	379.959	0.5	366.0	52.9	418.9	7.1
380.573	0.5	1	2	2.0	295	1	P	7	2.0	24	455350	n/a	1.0	74777	1	PatternHigh	380.573	0.5	366.0	52.9	418.9	7.1
381.203	0.5	1	1	1.0	312	1	R	7	2.0	25	455980	11.0	n/a	74777	1	RandomHigh	381.203	0.5	366.0	52.9	418.9	7.1
381.816	0.5	1	3	3.0	284	1	P	7	2.0	26	456593	n/a	4.0	74777	1	PatternHigh	381.816	0.5	366.0	52.9	418.9	7.1
382.446	0.5	1	3	3.0	425	1	R	7	2.0	27	457223	14.0	n/a	74777	1	RandomLow	382.446	0.5	366.0	52.9	418.9	7.1
383.06	0.5	1	4	4.0	328	1	P	7	2.0	28	457837	n/a	8.0	74777	1	PatternHigh	383.06	0.5	366.0	52.9	418.9	7.1
383.673	0.5	1	4	4.0	439	1	R	7	2.0	29	458450	1.0	n/a	74777	1	RandomHigh	383.673	0.5	366.0	52.9	418.9	7.1
384.303	0.5	1	1	1.0	385	1	P	7	2.0	30	459080	n/a	11.0	74777	1	PatternHigh	384.303	0.5	366.0	52.9	418.9	7.1
384.916	0.5	1	3	3.0	320	1	R	7	2.0	31	459693	4.0	n/a	74777	1	RandomLow	384.916	0.5	366.0	52.9	418.9	7.1
385.547	0.5	1	2	2.0	277	1	P	7	2.0	32	460324	n/a	15.0	74777	1	PatternHigh	385.547	0.5	366.0	52.9	418.9	7.1
386.16	0.5	1	3	n/a	0	0	R	7	2.0	33	460937	8.0	n/a	74777	1	RandomLow	386.16	0.5	366.0	52.9	418.9	7.1
