onset	duration	eventnumber	sequencenumber	condition	streamnumber	stimnumber	objectstimnumber	letterstimnumber	objecttarget	lettertarget	is2back	objectstim	letterstim	response	rt	correct	time_stimon	time_stimoff
951.05	0.2	1897	52	1	25	25	5	13	0	0	0	stim006_stimuli_original_animals_fish_2.png	U	0	0	0	997.331291344046	997.531260819058
951.45	0.2	1898	52	1	25	26	10	3	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	D	0	0	0	997.731276617938	997.931697141263
951.85	0.2	1899	52	1	25	27	2	2	0	1	0	stim003_stimuli_original_animals_birds_3.png	C	0	0	0	998.131309922377	998.331310605048
952.25	0.2	1900	52	1	25	28	11	1	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	B	0	0	0	998.531318602007	998.731321722764
952.65	0.2	1901	52	1	25	29	4	2	0	1	1	stim005_stimuli_original_animals_fish_1.png	C	0	0	0	998.931329475919	999.13130919094
953.05	0.2	1902	52	1	25	30	14	12	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	T	NaN	999.523088310874	1	999.331320357422	999.531322015333
953.45	0.2	1903	52	1	25	31	13	9	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	L	0	0	0	999.73133659517	999.931365803612
953.85	0.2	1904	52	1	25	32	12	6	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	G	0	0	0	1000.13136916817	1000.33134620127
954.25	0.2	1905	52	1	25	33	0	15	0	0	0	stim001_stimuli_original_animals_birds_1.png	Y	0	0	0	1000.5313773602	1000.73138291907
954.65	0.2	1906	52	1	25	34	6	0	0	0	0	stim007_stimuli_original_animals_fish_3.png	A	0	0	0	1000.93138750267	1001.13136258532
955.05	0.2	1907	52	1	25	35	3	4	0	0	0	stim004_stimuli_original_animals_birds_4.png	E	0	0	0	1001.33140276518	1001.53140856785
962.484	0.2	1908	53	0	42	0	10	11	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	R	0	0	0	1008.76492872459	1008.96492233677
962.884	0.2	1909	53	0	42	1	13	5	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	F	0	0	0	1009.16492765184	1009.36496027361
963.284	0.2	1910	53	0	42	2	12	14	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	V	0	0	0	1009.56494096387	1009.7654087863
963.684	0.2	1911	53	0	42	3	7	13	0	0	0	stim008_stimuli_original_animals_fish_4.png	U	0	0	0	1009.96495671399	1010.16495471474
964.084	0.2	1912	53	0	42	4	2	10	0	0	0	stim003_stimuli_original_animals_birds_3.png	Q	0	0	0	1010.36496393074	1010.56496339437
964.484	0.2	1913	53	0	42	5	12	9	1	0	0	stim013_stimuli_original_vehicles_planes_1.png	L	0	0	0	1010.7649855323	1010.9650088893
964.884	0.2	1914	53	0	42	6	4	3	0	0	0	stim005_stimuli_original_animals_fish_1.png	D	0	0	0	1011.16501713009	1011.36499416319
965.284	0.2	1915	53	0	42	7	12	1	1	0	1	stim013_stimuli_original_vehicles_planes_1.png	B	NaN	1011.55760862463	1	1011.56502971068	1011.76503746383
965.684	0.2	1916	53	0	42	8	0	8	0	0	0	stim001_stimuli_original_animals_birds_1.png	K	0	0	0	1011.96503765887	1012.16503980439
966.084	0.2	1917	53	0	42	9	15	10	0	1	0	stim016_stimuli_original_vehicles_planes_4.png	Q	0	0	0	1012.36502342037	1012.56505872405
966.484	0.2	1918	53	0	42	10	9	15	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	Y	0	0	0	1012.76506282005	1012.9650508246
966.884	0.2	1919	53	0	42	11	8	10	0	1	0	stim009_stimuli_original_vehicles_boats_1.png	Q	0	0	0	1013.16509831877	1013.36507559568
967.284	0.2	1920	53	0	42	12	5	4	0	0	0	stim006_stimuli_original_animals_fish_2.png	E	0	0	0	1013.56507652218	1013.76505940672
967.684	0.2	1921	53	0	42	13	6	12	0	0	0	stim007_stimuli_original_animals_fish_3.png	T	0	0	0	1013.96510007422	1014.16508125208
968.084	0.2	1922	53	0	42	14	14	7	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	J	0	0	0	1014.36511265481	1014.56511553176
968.484	0.2	1923	53	0	42	15	1	2	0	0	0	stim002_stimuli_original_animals_birds_2.png	C	0	0	0	1014.76512352872	1014.96512445519
968.884	0.2	1924	53	0	42	16	11	0	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	A	0	0	0	1015.16514049788	1015.36514166818
969.284	0.2	1925	53	0	42	17	3	6	0	0	0	stim004_stimuli_original_animals_birds_4.png	G	0	0	0	1015.56513576797	1015.76515205449
969.684	0.2	1926	53	0	42	18	6	3	0	0	0	stim007_stimuli_original_animals_fish_3.png	D	0	0	0	1015.96512981903	1016.16513025787
970.084	0.2	1927	53	0	42	19	0	11	0	0	0	stim001_stimuli_original_animals_birds_1.png	R	0	0	0	1016.36516775584	1016.56515234706
970.484	0.2	1928	53	0	42	20	2	1	0	0	0	stim003_stimuli_original_animals_birds_3.png	B	0	0	0	1016.76514986018	1016.96516102669
970.884	0.2	1929	53	0	42	21	7	14	0	0	0	stim008_stimuli_original_animals_fish_4.png	V	0	0	0	1017.1651899913	1017.36518043396
971.284	0.2	1930	53	0	42	22	12	6	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	G	0	0	0	1017.56520159665	1017.76518228691
971.684	0.2	1931	53	0	42	23	4	5	0	0	0	stim005_stimuli_original_animals_fish_1.png	F	0	0	0	1017.96519808579	1018.16521607895
972.084	0.2	1932	53	0	42	24	10	8	1	0	0	stim011_stimuli_original_vehicles_boats_3.png	K	0	0	0	1018.36520822829	1018.56520208428
972.484	0.2	1933	53	0	42	25	15	9	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	L	0	0	0	1018.76520715552	1018.96524245921
972.884	0.2	1934	53	0	42	26	10	15	1	0	1	stim011_stimuli_original_vehicles_boats_3.png	Y	0	0	0	1019.16521900467	1019.36525455216
973.284	0.2	1935	53	0	42	27	8	0	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	A	0	0	0	1019.56525840436	1019.76523543746
973.684	0.2	1936	53	0	42	28	1	12	0	1	0	stim002_stimuli_original_animals_birds_2.png	T	0	0	0	1019.96525391826	1020.16527556858
974.084	0.2	1937	53	0	42	29	3	4	0	0	0	stim004_stimuli_original_animals_birds_4.png	E	0	0	0	1020.36574851105	1020.56527303296
974.484	0.2	1938	53	0	42	30	9	12	0	1	0	stim010_stimuli_original_vehicles_boats_2.png	T	0	0	0	1020.76527883564	1020.96529560976
974.884	0.2	1939	53	0	42	31	10	2	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	C	0	0	0	1021.16531018959	1021.3652920989
975.284	0.2	1940	53	0	42	32	13	7	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	J	0	0	0	1021.56530204634	1021.76529834041
975.684	0.2	1941	53	0	42	33	14	12	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	T	0	0	0	1021.96529756024	1022.16530238767
976.084	0.2	1942	53	0	42	34	5	13	0	0	0	stim006_stimuli_original_animals_fish_2.png	U	0	0	0	1022.36535865901	1022.5653205759
976.484	0.2	1943	53	0	42	35	11	10	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	Q	0	0	0	1022.76531808902	1022.96531852789
981.767	0.2	1944	54	1	12	0	10	10	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	Q	0	0	0	1028.04883195547	1028.24883702671
982.167	0.2	1945	54	1	12	1	15	6	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	G	0	0	0	1028.44882381221	1028.64883010252
982.567	0.2	1946	54	1	12	2	3	2	0	0	0	stim004_stimuli_original_animals_birds_4.png	C	0	0	0	1028.84882371471	1029.04885755552
982.967	0.2	1947	54	1	12	3	1	13	0	0	0	stim002_stimuli_original_animals_birds_2.png	U	0	0	0	1029.24883580767	1029.4488355151
983.367	0.2	1948	54	1	12	4	8	1	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	B	0	0	0	1029.64888179023	1029.84888466718
983.768	0.2	1949	54	1	12	5	4	7	1	1	0	stim005_stimuli_original_animals_fish_1.png	J	0	0	0	1030.04935297725	1030.2488684782
984.167	0.2	1950	54	1	12	6	11	12	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	T	0	0	0	1030.44888305804	1030.64888398451
984.567	0.2	1951	54	1	12	7	4	7	1	1	1	stim005_stimuli_original_animals_fish_1.png	J	0	0	0	1030.84891075484	1031.04891509464
984.967	0.2	1952	54	1	12	8	2	5	0	0	0	stim003_stimuli_original_animals_birds_3.png	F	0	0	0	1031.24892138495	1031.44890670758
985.367	0.2	1953	54	1	12	9	9	9	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	L	NaN	1031.64156359195	1	1031.64892591981	1031.84892538344
985.767	0.2	1954	54	1	12	10	6	7	0	0	0	stim007_stimuli_original_animals_fish_3.png	J	0	0	0	1032.04893557468	1032.24894040212
986.167	0.2	1955	54	1	12	11	4	4	0	0	0	stim005_stimuli_original_animals_fish_1.png	E	0	0	0	1032.44894839908	1032.64896492939
986.567	0.2	1956	54	1	12	12	0	11	0	0	0	stim001_stimuli_original_animals_birds_1.png	R	0	0	0	1032.84893440441	1033.04896751378
986.967	0.2	1957	54	1	12	13	7	14	0	0	0	stim008_stimuli_original_animals_fish_4.png	V	0	0	0	1033.2489745355	1033.4489659534
987.367	0.2	1958	54	1	12	14	12	3	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	D	0	0	0	1033.64895688367	1033.84898974924
987.767	0.2	1959	54	1	12	15	13	8	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	K	0	0	0	1034.04901115576	1034.24898575078
988.167	0.2	1960	54	1	12	16	5	0	0	0	0	stim006_stimuli_original_animals_fish_2.png	A	0	0	0	1034.44900471918	1034.64900418281
988.567	0.2	1961	54	1	12	17	14	15	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	Y	0	0	0	1034.8490258331	1035.04902992913
988.968	0.2	1962	54	1	12	18	15	14	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	V	0	0	0	1035.24903719465	1035.44921390808
989.368	0.2	1963	54	1	12	19	0	5	0	0	0	stim001_stimuli_original_animals_birds_1.png	F	0	0	0	1035.64903222094	1035.84905070171
989.768	0.2	1964	54	1	12	20	8	13	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	U	0	0	0	1036.04905626058	1036.2490627947
990.168	0.2	1965	54	1	12	21	3	12	0	0	0	stim004_stimuli_original_animals_birds_4.png	T	0	0	0	1036.4490720107	1036.64907659433
990.568	0.2	1966	54	1	12	22	14	7	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	J	0	0	0	1036.84907971512	1037.04908283587
990.968	0.2	1967	54	1	12	23	11	0	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	A	0	0	0	1037.24909327095	1037.44908420122
991.368	0.2	1968	54	1	12	24	4	4	0	0	0	stim005_stimuli_original_animals_fish_1.png	E	NaN	1037.64158992341	0	1037.6491324268	1037.84909873229
991.768	0.2	1969	54	1	12	25	7	6	0	0	0	stim008_stimuli_original_animals_fish_4.png	G	0	0	0	1038.04912160165	1038.24912569765
992.168	0.2	1970	54	1	12	26	9	9	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	L	0	0	0	1038.44913076889	1038.64913510872
992.568	0.2	1971	54	1	12	27	5	2	0	0	0	stim006_stimuli_original_animals_fish_2.png	C	0	0	0	1038.84913115899	1039.04912672166
992.968	0.2	1972	54	1	12	28	7	4	1	1	0	stim008_stimuli_original_animals_fish_4.png	E	0	0	0	1039.2491512977	1039.44915612513
993.368	0.2	1973	54	1	12	29	12	11	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	R	0	0	0	1039.64914339824	1039.8491460314
993.768	0.2	1974	54	1	12	30	7	4	1	1	1	stim008_stimuli_original_animals_fish_4.png	E	0	0	0	1040.04915402835	1040.24917202155
994.168	0.2	1975	54	1	12	31	1	8	0	0	0	stim002_stimuli_original_animals_birds_2.png	K	NaN	1040.64095455481	1	1040.44918806423	1040.64919557358
994.568	0.2	1976	54	1	12	32	13	1	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	B	0	0	0	1040.84918723526	1041.04917889697
994.968	0.2	1977	54	1	12	33	2	3	0	0	0	stim003_stimuli_original_animals_birds_3.png	D	0	0	0	1041.24921029969	1041.44918465088
995.368	0.2	1978	54	1	12	34	6	15	0	0	0	stim007_stimuli_original_animals_fish_3.png	Y	0	0	0	1041.64922824409	1041.84922453819
995.768	0.2	1979	54	1	12	35	10	10	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	Q	0	0	0	1042.04923058467	1042.24923663115
999.401	0.2	1980	55	0	8	0	2	14	0	0	0	stim003_stimuli_original_animals_birds_3.png	V	0	0	0	1045.68265994661	1045.88267257597
999.801	0.2	1981	55	0	8	1	1	6	0	0	0	stim002_stimuli_original_animals_birds_2.png	G	0	0	0	1046.0826952015	1046.28268052416
1000.201	0.2	1982	55	0	8	2	15	7	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	J	0	0	0	1046.48269266589	1046.68266457898
1000.601	0.2	1983	55	0	8	3	3	2	0	0	0	stim004_stimuli_original_animals_birds_4.png	C	0	0	0	1046.8826813531	1047.08268398626
1001.001	0.2	1984	55	0	8	4	13	3	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	D	0	0	0	1047.28269222705	1047.48270607545
1001.401	0.2	1985	55	0	8	5	12	9	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	L	0	0	0	1047.68272431241	1047.88271573032
1001.801	0.2	1986	55	0	8	6	5	8	1	0	0	stim006_stimuli_original_animals_fish_2.png	K	0	0	0	1048.08273567396	1048.28273440615
1002.201	0.2	1987	55	0	8	7	0	13	0	0	0	stim001_stimuli_original_animals_birds_1.png	U	0	0	0	1048.48274410979	1048.68274869342
1002.601	0.2	1988	55	0	8	8	5	4	1	0	1	stim006_stimuli_original_animals_fish_2.png	E	0	0	0	1048.88274791322	1049.08276103021
1003.001	0.2	1989	55	0	8	9	14	7	0	1	0	stim015_stimuli_original_vehicles_planes_3.png	J	0	0	0	1049.28276634525	1049.48277678032
1003.401	0.2	1990	55	0	8	10	4	5	0	0	0	stim005_stimuli_original_animals_fish_1.png	F	0	0	0	1049.68277941347	1049.88278058375
1003.801	0.2	1991	55	0	8	11	8	7	0	1	0	stim009_stimuli_original_vehicles_boats_1.png	J	0	0	0	1050.08278955595	1050.28279413958
1004.201	0.2	1992	55	0	8	12	10	10	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	Q	0	0	0	1050.48280189274	1050.68279209157
1004.601	0.2	1993	55	0	8	13	9	11	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	R	0	0	0	1050.88280398949	1051.08279979596
1005.001	0.2	1994	55	0	8	14	5	12	0	0	0	stim006_stimuli_original_animals_fish_2.png	T	0	0	0	1051.28282681011	1051.48282724895
1005.401	0.2	1995	55	0	8	15	11	0	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	A	0	0	0	1051.68282817546	1051.88282983334
1005.801	0.2	1996	55	0	8	16	7	1	0	0	0	stim008_stimuli_original_animals_fish_4.png	B	0	0	0	1052.08283831793	1052.2828438768
1006.201	0.2	1997	55	0	8	17	6	15	0	0	0	stim007_stimuli_original_animals_fish_3.png	Y	0	0	0	1052.48286308901	1052.68287352409
1006.601	0.2	1998	55	0	8	18	15	6	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	G	0	0	0	1052.88287079343	1053.08287245131
1007.001	0.2	1999	55	0	8	19	1	7	0	0	0	stim002_stimuli_original_animals_birds_2.png	J	0	0	0	1053.28288166734	1053.48288551954
1007.401	0.2	2000	55	0	8	20	0	11	0	0	0	stim001_stimuli_original_animals_birds_1.png	R	0	0	0	1053.68289595461	1053.88289712489
1007.802	0.2	2001	55	0	8	21	12	5	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	F	0	0	0	1054.08342004838	1054.2829126312
1008.201	0.2	2002	55	0	8	22	11	9	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	L	0	0	0	1054.48291916531	1054.68292131083
1008.601	0.2	2003	55	0	8	23	10	10	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	Q	0	0	0	1054.8829266259	1055.08290048948
1009.001	0.2	2004	55	0	8	24	7	8	1	0	0	stim008_stimuli_original_animals_fish_4.png	K	0	0	0	1055.2829079988	1055.48291136339
1009.401	0.2	2005	55	0	8	25	5	4	0	0	0	stim006_stimuli_original_animals_fish_2.png	E	0	0	0	1055.68295300612	1055.88295271355
1009.801	0.2	2006	55	0	8	26	7	14	1	0	1	stim008_stimuli_original_animals_fish_4.png	V	0	0	0	1056.08296046671	1056.28293774361
1010.201	0.2	2007	55	0	8	27	4	5	0	1	0	stim005_stimuli_original_animals_fish_1.png	F	NaN	1056.67471710735	1	1056.48294842249	1056.68295081184
1010.601	0.2	2008	55	0	8	28	13	0	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	A	0	0	0	1056.88295344496	1057.08298582293
1011.001	0.2	2009	55	0	8	29	8	5	0	1	0	stim009_stimuli_original_vehicles_boats_1.png	F	0	0	0	1057.28299845228	1057.48299669687
1011.401	0.2	2010	55	0	8	30	9	12	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	T	0	0	0	1057.68298835855	1057.8830104965
1011.801	0.2	2011	55	0	8	31	3	13	0	0	0	stim004_stimuli_original_animals_birds_4.png	U	0	0	0	1058.08301191058	1058.28300527896
1012.201	0.2	2012	55	0	8	32	2	3	0	0	0	stim003_stimuli_original_animals_birds_3.png	D	0	0	0	1058.48303058645	1058.68303248816
1012.601	0.2	2013	55	0	8	33	7	15	0	0	0	stim008_stimuli_original_animals_fish_4.png	Y	0	0	0	1058.88302683175	1059.08302824586
1013.001	0.2	2014	55	0	8	34	6	1	0	0	0	stim007_stimuli_original_animals_fish_3.png	B	0	0	0	1059.28303502378	1059.48350455289
1013.401	0.2	2015	55	0	8	35	14	2	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	C	0	0	0	1059.68306979106	1059.88306632897
1016.435	0.2	2016	56	1	42	0	10	11	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	R	0	0	0	1062.71648832783	1062.91648462194
1016.835	0.2	2017	56	1	42	1	13	5	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	F	0	0	0	1063.11649847034	1063.3165018349
1017.235	0.2	2018	56	1	42	2	12	14	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	V	0	0	0	1063.51650885664	1063.71651051452
1017.635	0.2	2019	56	1	42	3	7	13	0	0	0	stim008_stimuli_original_animals_fish_4.png	U	0	0	0	1063.91651997436	1064.11649456937
1018.035	0.2	2020	56	1	42	4	2	10	0	0	0	stim003_stimuli_original_animals_birds_3.png	Q	0	0	0	1064.31653084827	1064.51653348142
1018.435	0.2	2021	56	1	42	5	12	9	1	0	0	stim013_stimuli_original_vehicles_planes_1.png	L	0	0	0	1064.71653977173	1064.91654362393
1018.835	0.2	2022	56	1	42	6	4	3	0	0	0	stim005_stimuli_original_animals_fish_1.png	D	0	0	0	1065.11654967041	1065.31655474164
1019.235	0.2	2023	56	1	42	7	12	1	1	0	0	stim013_stimuli_original_vehicles_planes_1.png	B	0	0	0	1065.51656688339	1065.71657000415
1019.635	0.2	2024	56	1	42	8	0	8	0	0	0	stim001_stimuli_original_animals_birds_1.png	K	0	0	0	1065.91657483159	1066.11657868378
1020.035	0.2	2025	56	1	42	9	15	10	0	1	0	stim016_stimuli_original_vehicles_planes_4.png	Q	0	0	0	1066.31656863881	1066.51659297105
1020.435	0.2	2026	56	1	42	10	9	15	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	Y	0	0	0	1066.71659999277	1066.91702441705
1020.835	0.2	2027	56	1	42	11	8	10	0	1	1	stim009_stimuli_original_vehicles_boats_1.png	Q	0	0	0	1067.11660989147	1067.31659716458
1021.235	0.2	2028	56	1	42	12	5	4	0	0	0	stim006_stimuli_original_animals_fish_2.png	E	NaN	1067.70839432644	1	1067.51662588539	1067.71662705566
1021.635	0.2	2029	56	1	42	13	6	12	0	0	0	stim007_stimuli_original_animals_fish_3.png	T	0	0	0	1067.91663212693	1068.11663695436
1022.035	0.2	2030	56	1	42	14	14	7	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	J	0	0	0	1068.31664080656	1068.51664880352
1022.435	0.2	2031	56	1	42	15	1	2	0	0	0	stim002_stimuli_original_animals_birds_2.png	C	0	0	0	1068.71665826335	1068.91665772695
1022.835	0.2	2032	56	1	42	16	11	0	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	A	0	0	0	1069.11666426106	1069.31666689421
1023.235	0.2	2033	56	1	42	17	3	6	0	0	0	stim004_stimuli_original_animals_birds_4.png	G	0	0	0	1069.51668683786	1069.71668581385
1023.635	0.2	2034	56	1	42	18	6	3	0	0	0	stim007_stimuli_original_animals_fish_3.png	D	0	0	0	1069.91669039748	1070.11666840583
1024.035	0.2	2035	56	1	42	19	0	11	0	0	0	stim001_stimuli_original_animals_birds_1.png	R	0	0	0	1070.31668493614	1070.5166878131
1024.435	0.2	2036	56	1	42	20	2	1	0	0	0	stim003_stimuli_original_animals_birds_3.png	B	0	0	0	1070.7167111701	1070.91671331562
1024.835	0.2	2037	56	1	42	21	7	14	0	0	0	stim008_stimuli_original_animals_fish_4.png	V	0	0	0	1071.11672277545	1071.31673321052
1025.235	0.2	2038	56	1	42	22	12	6	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	G	0	0	0	1071.51673389316	1071.7167114139
1025.635	0.2	2039	56	1	42	23	4	5	0	0	0	stim005_stimuli_original_animals_fish_1.png	F	0	0	0	1071.91672721278	1072.11674788786
1026.035	0.2	2040	56	1	42	24	10	8	1	0	0	stim011_stimuli_original_vehicles_boats_3.png	K	0	0	0	1072.31673516097	1072.51674462081
1026.435	0.2	2041	56	1	42	25	15	9	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	L	0	0	0	1072.71675091112	1072.91677353668
1026.835	0.2	2042	56	1	42	26	10	15	1	0	0	stim011_stimuli_original_vehicles_boats_3.png	Y	0	0	0	1073.11677763268	1073.31678075343
1027.235	0.2	2043	56	1	42	27	8	0	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	A	0	0	0	1073.51678850659	1073.71677065972
1027.635	0.2	2044	56	1	42	28	1	12	0	1	0	stim002_stimuli_original_animals_birds_2.png	T	0	0	0	1073.91679986814	1074.11680445177
1028.035	0.2	2045	56	1	42	29	3	4	0	0	0	stim004_stimuli_original_animals_birds_4.png	E	0	0	0	1074.31681659349	1074.51681410664
1028.435	0.2	2046	56	1	42	30	9	12	0	1	1	stim010_stimuli_original_vehicles_boats_2.png	T	0	0	0	1074.71682405408	1074.91682303007
1028.835	0.2	2047	56	1	42	31	10	2	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	C	0	0	0	1075.11683346514	1075.31683512306
1029.235	0.2	2048	56	1	42	32	13	7	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	J	NaN	1075.70861326772	1	1075.51684628954	1075.71685623698
1029.635	0.2	2049	56	1	42	33	14	12	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	T	0	0	0	1075.91685643204	1076.11687003664
1030.035	0.2	2050	56	1	42	34	5	13	0	0	0	stim006_stimuli_original_animals_fish_2.png	U	0	0	0	1076.316868525	1076.5168553105
1030.435	0.2	2051	56	1	42	35	11	10	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	Q	0	0	0	1076.71688110559	1076.9168652092
1034.235	0.2	2052	57	0	45	0	6	7	0	0	0	stim007_stimuli_original_animals_fish_3.png	J	0	0	0	1080.51699623265	1080.71698082384
1034.635	0.2	2053	57	0	45	1	15	8	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	K	0	0	0	1080.91698882083	1081.1169797511
1035.035	0.2	2054	57	0	45	2	5	12	0	0	0	stim006_stimuli_original_animals_fish_2.png	T	0	0	0	1081.31698774805	1081.5170269527
1035.435	0.2	2055	57	0	45	3	11	4	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	E	0	0	0	1081.717008862	1081.91702636753
1035.835	0.2	2056	57	0	45	4	14	14	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	V	0	0	0	1082.11703582737	1082.31702578239
1036.235	0.2	2057	57	0	45	5	7	2	0	0	0	stim008_stimuli_original_animals_fish_4.png	C	0	0	0	1082.51705620988	1082.71705128491
1036.635	0.2	2058	57	0	45	6	10	13	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	U	0	0	0	1082.91706781523	1083.11705069977
1037.035	0.2	2059	57	0	45	7	9	15	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	Y	0	0	0	1083.31707210629	1083.51707303277
1037.435	0.2	2060	57	0	45	8	15	9	1	0	0	stim016_stimuli_original_vehicles_planes_4.png	L	0	0	0	1083.71710614214	1083.91706537714
1037.835	0.2	2061	57	0	45	9	8	3	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	D	0	0	0	1084.11707386171	1084.31710575204
1038.235	0.2	2062	57	0	45	10	15	10	1	0	1	stim016_stimuli_original_vehicles_planes_4.png	Q	0	0	0	1084.51709058706	1084.7170876126
1038.635	0.2	2063	57	0	45	11	2	15	0	1	0	stim003_stimuli_original_animals_birds_3.png	Y	0	0	0	1084.9171141391	1085.11708775887
1039.035	0.2	2064	57	0	45	12	0	11	0	0	0	stim001_stimuli_original_animals_birds_1.png	R	0	0	0	1085.31713208352	1085.51711009187
1039.436	0.2	2065	57	0	45	13	1	15	0	1	0	stim002_stimuli_original_animals_birds_2.png	Y	0	0	0	1085.7173189882	1085.91714680963
1039.835	0.2	2066	57	0	45	14	12	0	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	A	0	0	0	1086.11715041802	1086.31712671972
1040.235	0.2	2067	57	0	45	15	13	1	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	B	0	0	0	1086.5171376424	1086.71713661839
1040.635	0.2	2068	57	0	45	16	3	5	0	0	0	stim004_stimuli_original_animals_birds_4.png	F	0	0	0	1086.91717143444	1087.11714919898
1041.035	0.2	2069	57	0	45	17	4	6	0	0	0	stim005_stimuli_original_animals_fish_1.png	G	0	0	0	1087.31716207214	1087.51715909765
1041.435	0.2	2070	57	0	45	18	6	4	0	0	0	stim007_stimuli_original_animals_fish_3.png	E	0	0	0	1087.71716514413	1087.91719947258
1041.835	0.2	2071	57	0	45	19	5	3	0	0	0	stim006_stimuli_original_animals_fish_2.png	D	0	0	0	1088.11721063909	1088.31718669695
1042.235	0.2	2072	57	0	45	20	1	13	0	0	0	stim002_stimuli_original_animals_birds_2.png	U	0	0	0	1088.51719396247	1088.71720025278
1042.635	0.2	2073	57	0	45	21	0	12	0	0	0	stim001_stimuli_original_animals_birds_1.png	T	0	0	0	1088.91723043643	1089.11721697813
1043.035	0.2	2074	57	0	45	22	15	1	1	0	0	stim016_stimuli_original_vehicles_planes_4.png	B	0	0	0	1089.3172398475	1089.51721346728
1043.435	0.2	2075	57	0	45	23	11	0	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	A	0	0	0	1089.7172402376	1089.91724043264
1043.835	0.2	2076	57	0	45	24	15	2	1	0	1	stim016_stimuli_original_vehicles_planes_4.png	C	0	0	0	1090.11725038008	1090.31724764942
1044.235	0.2	2077	57	0	45	25	10	15	0	1	0	stim011_stimuli_original_vehicles_boats_3.png	Y	NaN	1090.70907504371	1	1090.517285635	1090.71728778054
1044.635	0.2	2078	57	0	45	26	3	8	0	0	0	stim004_stimuli_original_animals_birds_4.png	K	0	0	0	1090.9172955337	1091.11775823613
