onset	duration	trial_type	response	response_time	stim_id	stim_version	stim_events	stim_slides	trial_id	run_id	stim_redcross	subsequent_response_type
114.077	3.5	genericItem	1	1.129	10328	1	3	28	344	4	1	n/a
118.131	3.5	controlItem	n/a	n/a	10329	1	3	29	345	4	n/a	controlTrue
122.05	3.5	criticalItem	n/a	n/a	20330	2	3	30	346	4	n/a	criticalFalse
126.024	3.5	controlItem	n/a	n/a	10331	1	3	31	347	4	n/a	controlTrue
130.058	3.5	criticalItem	n/a	n/a	20332	2	3	32	348	4	n/a	criticalFalse
134.024	3.5	genericItem	n/a	n/a	10333	1	3	33	349	4	n/a	n/a
138.025	3.5	genericItem	n/a	n/a	10334	1	3	34	350	4	n/a	n/a
142.024	3.5	genericItem	n/a	n/a	10335	1	3	35	351	4	n/a	n/a
146.069	3.5	criticalItem	n/a	n/a	20336	2	3	36	352	4	n/a	criticalFalse
150.024	3.5	genericItem	n/a	n/a	10337	1	3	37	353	4	n/a	n/a
154.122	3.5	genericItem	1	0.652	10338	1	3	38	354	4	1	n/a
158.024	3.5	genericItem	n/a	n/a	10339	1	3	39	355	4	n/a	n/a
162.024	3.5	genericItem	n/a	n/a	10340	1	3	40	356	4	n/a	n/a
166.056	3.5	criticalItem	n/a	n/a	20341	2	3	41	357	4	n/a	criticalTrue
170.117	3.5	controlItem	n/a	n/a	10342	1	3	42	358	4	n/a	controlFoil1
174.025	3.5	genericItem	n/a	n/a	10343	1	3	43	359	4	n/a	n/a
178.024	3.5	criticalItem	n/a	n/a	20344	2	3	44	360	4	n/a	criticalFalse
182.025	3.5	controlItem	n/a	n/a	10345	1	3	45	361	4	n/a	controlTrue
186.049	3.5	genericItem	n/a	n/a	10346	1	3	46	362	4	n/a	n/a
190.058	3.5	criticalItem	n/a	n/a	20347	2	3	47	363	4	n/a	criticalFalse
194.024	3.5	controlItem	n/a	n/a	10348	1	3	48	364	4	n/a	controlTrue
198.024	3.5	genericItem	n/a	n/a	10349	1	3	49	365	4	n/a	n/a
202.024	3.5	controlItem	n/a	n/a	10350	1	3	50	366	4	n/a	controlFoil1
206.046	n/a	n/a	n/a	n/a	90300	9	3	0	367	4	n/a	n/a
210.072	n/a	n/a	n/a	n/a	80900	8	9	0	368	4	n/a	n/a
214.139	3.5	genericItem	1	0.655	10901	1	9	1	369	4	1	n/a
218.023	3.5	genericItem	n/a	n/a	10902	1	9	2	370	4	n/a	n/a
222.025	3.5	controlItem	n/a	n/a	10903	1	9	3	371	4	n/a	controlTrue
226.053	3.5	criticalItem	n/a	n/a	10904	1	9	4	372	4	n/a	criticalFalse
230.025	3.5	controlItem	n/a	n/a	10905	1	9	5	373	4	n/a	controlFoil2
234.076	3.5	genericItem	n/a	n/a	10906	1	9	6	374	4	n/a	n/a
238.059	3.5	genericItem	n/a	n/a	10907	1	9	7	375	4	n/a	n/a
242.093	3.5	criticalItem	n/a	n/a	10908	1	9	8	376	4	n/a	criticalTrue
246.12	3.5	controlItem	n/a	n/a	10909	1	9	9	377	4	n/a	controlTrue
250.123	3.5	criticalItem	n/a	n/a	10910	1	9	10	378	4	n/a	criticalFalse
254.024	3.5	controlItem	n/a	n/a	10911	1	9	11	379	4	n/a	controlTrue
258.077	3.5	genericItem	n/a	n/a	10912	1	9	12	380	4	n/a	n/a
262.042	3.5	criticalItem	n/a	n/a	10913	1	9	13	381	4	n/a	criticalFalse
266.024	3.5	genericItem	n/a	n/a	10914	1	9	14	382	4	n/a	n/a
270.063	3.5	controlItem	n/a	n/a	10915	1	9	15	383	4	n/a	controlFoil1
274.026	3.5	genericItem	n/a	n/a	10916	1	9	16	384	4	n/a	n/a
278.024	3.5	controlItem	n/a	n/a	10917	1	9	17	385	4	n/a	controlTrue
282.075	3.5	genericItem	n/a	n/a	10918	1	9	18	386	4	n/a	n/a
286.023	3.5	criticalItem	n/a	n/a	10919	1	9	19	387	4	n/a	criticalFoil
290.082	3.5	genericItem	n/a	n/a	10920	1	9	20	388	4	n/a	n/a
294.087	3.5	genericItem	n/a	n/a	10921	1	9	21	389	4	n/a	n/a
298.076	3.5	criticalItem	n/a	n/a	10922	1	9	22	390	4	n/a	criticalFoil
302.064	3.5	controlItem	n/a	n/a	10923	1	9	23	391	4	n/a	controlFoil1
306.108	3.5	criticalItem	n/a	n/a	10924	1	9	24	392	4	n/a	criticalFalse
310.091	3.5	genericItem	n/a	n/a	10925	1	9	25	393	4	n/a	n/a
314.057	3.5	criticalItem	n/a	n/a	10926	1	9	26	394	4	n/a	criticalFalse
318.024	3.5	genericItem	n/a	n/a	10927	1	9	27	395	4	n/a	n/a
322.024	3.5	criticalItem	n/a	n/a	10928	1	9	28	396	4	n/a	criticalTrue
326.065	3.5	genericItem	1	0.698	10929	1	9	29	397	4	1	n/a
330.025	3.5	genericItem	n/a	n/a	10930	1	9	30	398	4	n/a	n/a
334.123	3.5	controlItem	n/a	n/a	10931	1	9	31	399	4	n/a	controlFoil2
338.113	3.5	genericItem	n/a	n/a	10932	1	9	32	400	4	n/a	n/a
342.133	3.5	genericItem	1	0.722	10933	1	9	33	401	4	1	n/a
346.052	3.5	genericItem	n/a	n/a	10934	1	9	34	402	4	n/a	n/a
350.024	3.5	criticalItem	n/a	n/a	10935	1	9	35	403	4	n/a	criticalFalse
354.024	3.5	genericItem	n/a	n/a	10936	1	9	36	404	4	n/a	n/a
358.123	3.5	genericItem	n/a	n/a	10937	1	9	37	405	4	n/a	n/a
362.024	3.5	genericItem	n/a	n/a	10938	1	9	38	406	4	n/a	n/a
366.024	3.5	genericItem	1	0.606	10939	1	9	39	407	4	1	n/a
370.053	3.5	genericItem	n/a	n/a	10940	1	9	40	408	4	n/a	n/a
374.024	3.5	criticalItem	n/a	n/a	10941	1	9	41	409	4	n/a	criticalFoil
378.072	3.5	genericItem	n/a	n/a	10942	1	9	42	410	4	n/a	n/a
382.024	3.5	controlItem	n/a	n/a	10943	1	9	43	411	4	n/a	controlTrue
386.023	3.5	genericItem	n/a	n/a	10944	1	9	44	412	4	n/a	n/a
390.104	3.5	controlItem	n/a	n/a	10945	1	9	45	413	4	n/a	controlFoil2
394.023	3.5	genericItem	n/a	n/a	10946	1	9	46	414	4	n/a	n/a
398.024	3.5	controlItem	n/a	n/a	10947	1	9	47	415	4	n/a	controlTrue
402.04	3.5	genericItem	n/a	n/a	10948	1	9	48	416	4	n/a	n/a
406.052	3.5	criticalItem	n/a	n/a	10949	1	9	49	417	4	n/a	criticalFalse
410.111	3.5	controlItem	n/a	n/a	10950	1	9	50	418	4	n/a	controlTrue
414.053	n/a	n/a	n/a	n/a	90900	9	9	0	419	4	n/a	n/a
418.023	n/a	n/a	n/a	n/a	90000	5	0	0	420	4	n/a	n/a
