onset	duration	modality	hand_ori	finger	touch_side	mov_num	target	run_num	block_num	trial_num_per_run	trial_num_per_block
1356.2686	2.8023	1	1	1	2	23	2	3	4	132	14
1358.894	2.8023	1	1	2	1	8	1	3	4	133	15
1361.5195	2.8023	1	1	1	2	12	1	3	4	134	16
1364.1445	2.8023	1	1	2	1	9	1	3	4	135	17
1366.77	2.8023	1	1	1	2	11	1	3	4	136	18
1369.395	2.8023	1	1	1	2	11	1	3	4	137	19
1372.0205	2.8023	1	1	1	2	22	2	3	4	138	20
1374.646	2.8023	1	1	2	1	9	1	3	4	139	21
1377.271	2.8023	1	1	2	1	7	1	3	4	140	22
1379.1045	2.8023	2	1	2	1	0	1	3	4	141	23
1381.73	2.8023	2	1	1	2	0	1	3	4	142	24
1384.3555	2.8023	2	1	2	1	0	1	3	4	143	25
1386.9805	2.8023	2	1	1	2	0	2	3	4	144	26
1389.606	2.8023	2	1	2	1	0	1	3	4	145	27
1392.2314	2.8023	2	1	1	2	0	1	3	4	146	28
1394.8564	2.8023	2	1	2	1	0	1	3	4	147	29
1397.4819	2.8023	2	1	1	2	0	1	3	4	148	30
1400.1074	2.8023	2	1	1	2	0	1	3	4	149	31
1402.7324	2.8023	2	1	1	2	0	1	3	4	150	32
1406.1494	2.8023	1	1	1	2	11	1	3	4	151	33
1408.7749	2.8023	1	1	1	2	10	1	3	4	152	34
1411.4004	2.8023	1	1	2	1	7	1	3	4	153	35
1414.0254	2.8023	1	1	1	2	10	1	3	4	154	36
1416.6509	2.8023	1	1	1	2	24	2	3	4	155	37
1419.2764	2.8023	1	1	2	1	8	1	3	4	156	38
1421.9014	2.8023	1	1	2	1	8	1	3	4	157	39
1424.5269	2.8023	1	1	2	1	9	1	3	4	158	40
1427.1523	2.8023	1	1	2	1	19	2	3	4	159	41
1429.7773	2.8023	1	1	1	2	10	1	3	4	160	42
1432.4028	2.8023	1	1	1	2	10	1	3	4	161	43
1443.0625	2.8023	2	1	2	1	0	1	4	1	1	1
1444.9126	2.8023	2	1	1	2	0	1	4	1	2	2
1447.5381	2.8023	2	1	1	2	0	1	4	1	3	3
1450.1631	2.8023	2	1	1	2	0	2	4	1	4	4
1452.7886	2.8023	2	1	2	1	0	1	4	1	5	5
1455.4141	2.8023	2	1	2	1	0	1	4	1	6	6
1458.0391	2.8023	2	1	2	1	0	1	4	1	7	7
1460.6646	2.8023	2	1	1	2	0	1	4	1	8	8
1463.29	2.8023	2	1	2	1	0	2	4	1	9	9
1465.915	2.8023	2	1	1	2	0	1	4	1	10	10
1468.5405	2.8023	2	1	1	2	0	1	4	1	11	11
1471.9575	2.8023	1	1	1	2	11	1	4	1	12	12
1474.583	2.8023	1	1	1	2	12	1	4	1	13	13
1477.208	2.8023	1	1	2	1	9	1	4	1	14	14
1479.8335	2.8023	1	1	2	1	7	1	4	1	15	15
1482.459	2.8023	1	1	2	1	7	1	4	1	16	16
1485.084	2.8023	1	1	1	2	12	1	4	1	17	17
1487.7095	2.8023	1	1	1	2	22	2	4	1	18	18
1490.335	2.8023	1	1	1	2	10	1	4	1	19	19
1492.96	2.8023	1	1	2	1	7	1	4	1	20	20
1495.5854	2.8023	1	1	1	2	12	1	4	1	21	21
1497.4189	2.8023	2	1	1	2	0	1	4	1	22	22
1500.0444	2.8023	2	1	1	2	0	1	4	1	23	23
1502.6694	2.8023	2	1	2	1	0	1	4	1	24	24
1505.2949	2.8023	2	1	1	2	0	1	4	1	25	25
1507.9204	2.8023	2	1	2	1	0	1	4	1	26	26
1510.5454	2.8023	2	1	2	1	0	1	4	1	27	27
1513.1709	2.8023	2	1	2	1	0	2	4	1	28	28
1515.7964	2.8023	2	1	2	1	0	1	4	1	29	29
1518.4214	2.8023	2	1	1	2	0	1	4	1	30	30
1521.0469	2.8023	2	1	1	2	0	1	4	1	31	31
1524.4639	2.8023	1	1	2	1	7	1	4	1	32	32
1527.0894	2.8023	1	1	2	1	7	1	4	1	33	33
1529.7144	2.8023	1	1	2	1	9	1	4	1	34	34
1532.3398	2.8023	1	1	2	1	19	2	4	1	35	35
1534.9653	2.8023	1	1	1	2	11	1	4	1	36	36
1537.5903	2.8023	1	1	1	2	11	1	4	1	37	37
1540.2158	2.8023	1	1	2	1	7	1	4	1	38	38
1542.8413	2.8023	1	1	1	2	10	1	4	1	39	39
1545.4668	2.8023	1	1	1	2	24	2	4	1	40	40
1548.0918	2.8023	1	1	1	2	10	1	4	1	41	41
1550.7173	2.8023	1	1	1	2	11	1	4	1	42	42
1559.5933	2.8023	2	2	1	1	0	1	4	2	43	1
1561.4434	2.8023	2	2	1	1	0	1	4	2	44	2
1564.0688	2.8023	2	2	1	1	0	1	4	2	45	3
1566.6938	2.8023	2	2	2	2	0	1	4	2	46	4
1569.3193	2.8023	2	2	1	1	0	1	4	2	47	5
1571.9448	2.8023	2	2	2	2	0	1	4	2	48	6
1574.5698	2.8023	2	2	1	1	0	1	4	2	49	7
1577.1953	2.8023	2	2	1	1	0	1	4	2	50	8
1579.8203	2.8023	2	2	1	1	0	1	4	2	51	9
1582.4458	2.8023	2	2	1	1	0	2	4	2	52	10
1585.8628	2.8023	1	2	1	1	5	1	4	2	53	11
1588.4883	2.8023	1	2	1	1	6	1	4	2	54	12
1591.1138	2.8023	1	2	2	2	1	1	4	2	55	13
1593.7388	2.8023	1	2	1	1	17	2	4	2	56	14
1596.3643	2.8023	1	2	2	2	3	1	4	2	57	15
1598.9893	2.8023	1	2	1	1	6	1	4	2	58	16
1601.6147	2.8023	1	2	2	2	1	1	4	2	59	17
1604.2402	2.8023	1	2	2	2	13	2	4	2	60	18
1606.8657	2.8023	1	2	2	2	1	1	4	2	61	19
1609.4907	2.8023	1	2	1	1	5	1	4	2	62	20
1612.1162	2.8023	1	2	2	2	1	1	4	2	63	21
1613.9497	2.8023	2	2	2	2	0	1	4	2	64	22
1616.5752	2.8023	2	2	1	1	0	1	4	2	65	23
1619.2002	2.8023	2	2	2	2	0	1	4	2	66	24
1621.8257	2.8023	2	2	1	1	0	1	4	2	67	25
1624.4507	2.8023	2	2	1	1	0	1	4	2	68	26
1627.0762	2.8023	2	2	2	2	0	2	4	2	69	27
1629.7017	2.8023	2	2	2	2	0	1	4	2	70	28
1632.3267	2.8023	2	2	2	2	0	1	4	2	71	29
1634.9521	2.8023	2	2	1	1	0	1	4	2	72	30
1637.5776	2.8023	2	2	1	1	0	1	4	2	73	31
1640.9946	2.8023	1	2	1	1	5	1	4	2	74	32
1643.6201	2.8023	1	2	2	2	2	1	4	2	75	33
1646.2451	2.8023	1	2	1	1	4	1	4	2	76	34
1648.8706	2.8023	1	2	1	1	5	1	4	2	77	35
1651.4961	2.8023	1	2	1	1	4	1	4	2	78	36
1654.1211	2.8023	1	2	2	2	3	1	4	2	79	37
1656.7466	2.8023	1	2	1	1	18	2	4	2	80	38
1659.3716	2.8023	1	2	1	1	4	1	4	2	81	39
1661.9971	2.8023	1	2	1	1	6	1	4	2	82	40
1664.6226	2.8023	1	2	1	1	6	1	4	2	83	41
1675.9238	2.8023	2	1	2	1	0	1	4	3	84	1
1677.7739	2.8023	2	1	2	1	0	1	4	3	85	2
1680.3994	2.8023	2	1	1	2	0	1	4	3	86	3
1683.0244	2.8023	2	1	2	1	0	2	4	3	87	4
1685.6499	2.8023	2	1	2	1	0	1	4	3	88	5
1688.2754	2.8023	2	1	1	2	0	1	4	3	89	6
1690.9004	2.8023	2	1	2	1	0	1	4	3	90	7
1693.5259	2.8023	2	1	2	1	0	1	4	3	91	8
1696.1514	2.8023	2	1	1	2	0	1	4	3	92	9
1698.7764	2.8023	2	1	2	1	0	2	4	3	93	10
1701.4019	2.8023	2	1	2	1	0	1	4	3	94	11
1704.8188	2.8023	1	1	1	2	10	1	4	3	95	12
1707.4443	2.8023	1	1	1	2	12	1	4	3	96	13
1710.0698	2.8023	1	1	2	1	9	1	4	3	97	14
1712.6953	2.8023	1	1	1	2	12	1	4	3	98	15
1715.3203	2.8023	1	1	2	1	8	1	4	3	99	16
1717.9453	2.8023	1	1	2	1	8	1	4	3	100	17
1720.5708	2.8023	1	1	2	1	8	1	4	3	101	18
1723.1963	2.8023	1	1	2	1	19	2	4	3	102	19
1725.8213	2.8023	1	1	1	2	11	1	4	3	103	20
1728.4468	2.8023	1	1	2	1	8	1	4	3	104	21
1730.2803	2.8023	2	1	1	2	0	1	4	3	105	22
1732.9058	2.8023	2	1	1	2	0	1	4	3	106	23
1735.5308	2.8023	2	1	1	2	0	1	4	3	107	24
1738.1563	2.8023	2	1	2	1	0	1	4	3	108	25
1740.7817	2.8023	2	1	2	1	0	1	4	3	109	26
1743.4067	2.8023	2	1	1	2	0	2	4	3	110	27
1746.0322	2.8023	2	1	2	1	0	1	4	3	111	28
1748.6577	2.8023	2	1	1	2	0	1	4	3	112	29
1751.2827	2.8023	2	1	1	2	0	1	4	3	113	30
1753.9082	2.8023	2	1	2	1	0	1	4	3	114	31
1757.3252	2.8023	1	1	2	1	9	1	4	3	115	32
1759.9507	2.8023	1	1	1	2	12	1	4	3	116	33
1762.5757	2.8023	1	1	2	1	19	2	4	3	117	34
1765.2012	2.8023	1	1	2	1	8	1	4	3	118	35
1767.8267	2.8023	1	1	2	1	9	1	4	3	119	36
1770.4517	2.8023	1	1	1	2	11	1	4	3	120	37
1773.0771	2.8023	1	1	1	2	10	1	4	3	121	38
1775.7026	2.8023	1	1	1	2	24	2	4	3	122	39
1778.3276	2.8023	1	1	1	2	10	1	4	3	123	40
1780.9531	2.8023	1	1	2	1	9	1	4	3	124	41
1783.5786	2.8023	1	1	2	1	8	1	4	3	125	42
1792.7378	2.8023	2	2	2	2	0	1	4	4	126	1
1794.5879	2.8023	2	2	2	2	0	1	4	4	127	2
1797.2134	2.8023	2	2	2	2	0	1	4	4	128	3
1799.8389	2.8023	2	2	1	1	0	1	4	4	129	4
1802.4639	2.8023	2	2	2	2	0	1	4	4	130	5
1805.0894	2.8023	2	2	1	1	0	1	4	4	131	6
1807.7148	2.8023	2	2	1	1	0	2	4	4	132	7
1810.3398	2.8023	2	2	1	1	0	1	4	4	133	8
1812.9653	2.8023	2	2	2	2	0	1	4	4	134	9
1815.5908	2.8023	2	2	2	2	0	1	4	4	135	10
1819.0078	2.8023	1	2	2	2	2	1	4	4	136	11
1821.6333	2.8023	1	2	2	2	3	1	4	4	137	12
1824.2583	2.8023	1	2	2	2	3	1	4	4	138	13
1826.8838	2.8023	1	2	1	1	4	1	4	4	139	14
1829.5088	2.8023	1	2	2	2	2	1	4	4	140	15
1832.1343	2.8023	1	2	1	1	17	2	4	4	141	16
1834.7598	2.8023	1	2	2	2	2	1	4	4	142	17
1837.3848	2.8023	1	2	2	2	2	1	4	4	143	18
1840.0103	2.8023	1	2	1	1	6	1	4	4	144	19
1842.6357	2.8023	1	2	1	1	5	1	4	4	145	20
1844.4692	2.8023	2	2	1	1	0	1	4	4	146	21
1847.0942	2.8023	2	2	1	1	0	2	4	4	147	22
1849.7197	2.8023	2	2	2	2	0	1	4	4	148	23
1852.3452	2.8023	2	2	2	2	0	1	4	4	149	24
1854.9702	2.8023	2	2	2	2	0	1	4	4	150	25
1857.5957	2.8023	2	2	2	2	0	2	4	4	151	26
1860.2212	2.8023	2	2	1	1	0	1	4	4	152	27
1862.8462	2.8023	2	2	1	1	0	1	4	4	153	28
1865.4717	2.8023	2	2	2	2	0	1	4	4	154	29
1868.0967	2.8023	2	2	2	2	0	1	4	4	155	30
1870.7222	2.8023	2	2	2	2	0	1	4	4	156	31
1874.1392	2.8023	1	2	2	2	1	1	4	4	157	32
1876.7646	2.8023	1	2	1	1	17	2	4	4	158	33
1879.3901	2.8023	1	2	2	2	3	1	4	4	159	34
1882.0151	2.8023	1	2	2	2	3	1	4	4	160	35
1884.6406	2.8023	1	2	1	1	4	1	4	4	161	36
1887.2661	2.8023	1	2	1	1	5	1	4	4	162	37
1889.8911	2.8023	1	2	1	1	4	1	4	4	163	38
1892.5166	2.8023	1	2	2	2	2	1	4	4	164	39
1895.1421	2.8023	1	2	1	1	6	1	4	4	165	40
1897.7671	2.8023	1	2	2	2	1	1	4	4	166	41
