onset	duration	trial_type	stim_file
269.47695180005394	1.058089500060305	fixation	fixation.png
270.5381608000025	3.020368500147015	shoppingcart	shoppingcart2.png
273.5608934001066	0.9178150000516324	fixation	fixation.png
274.48175060004	3.0263582000043243	seabird	seabird2.png
277.5105920000933	1.2489944999106228	fixation	fixation.png
278.76267280010507	3.029500999953598	cat	cat2.png
281.7943204001058	1.517875799909234	fixation	fixation.png
283.3153739001136	3.0269128000363708	squirrel	squirrel2.png
286.3443232001737	0.8469559999648482	fixation	fixation.png
287.19449040014297	3.030266299843788	food	food2.png
290.22679790016264	1.5897123999893663	fixation	fixation.png
291.81983319995925	3.022246100008488	fence	fence3.png
294.84412120003253	0.7084977000486106	fixation	fixation.png
