onset	duration	trial_type	expression	face_id	face_age	face_sex	face_eth	average_attractiveness	catch	rating_score	response_hand	subject_attractiveness	subject_dominance	subject_trustworthiness
66.0217564870859	1.2333235029286698	12STIM117neutral	neutral	117.0	26.0	male	white	-0.3279029801106999	0.0	n/a	n/a	0.99	1.1849999999999998	1.3625
71.02164872491994	1.2333241066380651	13STIM009smiling	smiling	9.0	22.0	female	white	1.4875084760240722	0.0	n/a	n/a	0.7375	-1.7225000000000001	2.5075000000000003
76.01321158120301	1.2416489603670016	14STIM043neutral	neutral	43.0	20.0	male	black	-0.5147309600501232	0.0	n/a	n/a	0.5775000000000001	-1.1400000000000001	0.5625
81.02143953953828	1.2333228992192744	15STIM141neutral	neutral	141.0	23.0	male	white	-0.4968431747367742	1.0	n/a	n/a	-2.9225000000000003	-0.5475	-0.7125000000000001
83.76307385994687	2.4916052668831985	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
85.44950980288604	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-2.0	right	n/a	n/a	n/a
90.02124876730022	1.2333253140577654	16STIM038neutral	neutral	38.0	40.0	female	west_asian	-1.5454649004393208	0.0	n/a	n/a	-0.9400000000000001	0.29249999999999987	-0.265
95.0128249051945	1.2416399047224331	17STIM130neutral	neutral	130.0	19.0	male	white	-0.8800392867827389	0.0	n/a	n/a	-3.245	-0.75	-1.47
100.0210368652256	1.233323502928215	18STIM027neutral	neutral	27.0	26.0	female	white	1.7279998119035427	1.0	n/a	n/a	0.13249999999999987	0.6524999999999999	1.1575
102.75432942803629	2.499947326336041	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
104.00440617462073	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.0	left	n/a	n/a	n/a
109.02084760226126	1.2333219936544992	19STIM018neutral	neutral	18.0	19.0	male	white	0.12724177952895632	0.0	n/a	n/a	-2.3825	-3.4375	1.7249999999999999
114.02074104751455	1.233322899218365	20STIM034neutral	neutral	34.0	24.0	female	east_asian	-0.216998711167937	0.0	n/a	n/a	-0.7174999999999999	0.9900000000000001	-0.18999999999999997
125.27048877235892	1.233338897523936	21STIM136smiling	smiling	136.0	54.0	female	white	-0.8371086020307014	0.0	n/a	n/a	0.36750000000000005	0.6125	0.5425
130.26213977024642	1.2415668558587643	22STIM082smiling	smiling	82.0	20.0	male	black	-0.017848034679318187	0.0	n/a	n/a	1.0475	-0.46499999999999997	0.6725
135.2702931704439	1.2333216917995742	23STIM018smiling	smiling	18.0	19.0	male	white	0.12724177952895632	1.0	n/a	n/a	-2.3825	-3.4375	1.7249999999999999
138.00358422398085	2.4999470244811164	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
140.69530866314244	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-3.0	right	n/a	n/a	n/a
144.27010149264197	1.2333102213169695	24STIM124smiling	smiling	124.0	28.0	female	white	2.5492479109564083	0.0	n/a	n/a	1.7275000000000003	1.7074999999999998	0.9674999999999998
149.2699979564427	1.2333225973643491	25STIM102neutral	neutral	102.0	31.0	female	white	-0.9416527695287187	0.0	n/a	n/a	-2.83	0.9999999999999998	0.81
154.26989230725985	1.2333232010741997	26STIM100smiling	smiling	100.0	19.0	female	white	1.1726834545091294	1.0	n/a	n/a	-0.45499999999999996	-1.54	2.6975
157.00318275708696	2.4999461189172507	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
158.31158479508989	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.0	right	n/a	n/a	n/a
163.26969881832838	1.2333247103479152	27STIM126smiling	smiling	126.0	25.0	female	black	0.7326439358007447	0.0	n/a	n/a	0.13750000000000007	1.4100000000000001	1.5274999999999999
168.26959830067835	1.2333192769610832	28STIM024neutral	neutral	24.0	47.0	male	east_asian	-0.9527829470570249	0.0	n/a	n/a	-1.3075	-2.9625000000000004	2.4699999999999998
173.269495066334	1.2333165602676672	29STIM066smiling	smiling	66.0	22.0	female	west_asian	0.6948808334725636	0.0	n/a	n/a	2.125	2.1400000000000006	2.13
178.2693827763455	1.2333222955094243	30STIM039smiling	smiling	39.0	27.0	female	white	1.055021577781323	0.0	n/a	n/a	-2.2675	1.3649999999999998	-0.9924999999999998
183.2692774290176	1.2333235029291243	31STIM101smiling	smiling	101.0	37.0	male	white	0.7731895825110024	0.0	n/a	n/a	1.1725	0.9775000000000003	0.72
188.2691714779808	1.2333238047831399	32STIM070neutral	neutral	70.0	31.0	male	west_asian	-1.1698214088589922	0.0	n/a	n/a	-0.18000000000000005	0.4325000000000001	-0.11499999999999999
193.26906522508807	1.2333241066380651	33STIM061smiling	smiling	61.0	40.0	male	black	-0.7154716618999283	1.0	n/a	n/a	-1.1075	1.635	1.065
196.0023614101569	2.4999452133524755	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
197.4191462278264	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.0	left	n/a	n/a	n/a
202.2605221303343	1.2416773347185879	34STIM024smiling	smiling	24.0	47.0	male	east_asian	-0.9527829470570249	0.0	n/a	n/a	-1.3075	-2.9625000000000004	2.4699999999999998
207.26877906673096	1.2333171639775171	35STIM124neutral	neutral	124.0	28.0	female	white	2.5492479109564083	0.0	n/a	n/a	1.7275000000000003	1.7074999999999998	0.9674999999999998
212.2686622489205	1.233309315753104	36STIM130smiling	smiling	130.0	19.0	male	white	-0.8800392867827389	0.0	n/a	n/a	-3.245	-0.75	-1.47
217.26855961828602	1.2333213899455586	37STIM121neutral	neutral	121.0	34.0	male	white	-0.47339030065927235	0.0	n/a	n/a	1.44	0.6775	1.94
222.26023899052458	1.241537575942857	38STIM117smiling	smiling	117.0	26.0	male	white	-0.3279029801106999	0.0	n/a	n/a	0.99	1.1849999999999998	1.3625
227.26004399231945	1.241614247063808	39STIM006neutral	neutral	6.0	31.0	female	west_asian	-0.7591973593325595	0.0	n/a	n/a	0.375	1.4275	0.3524999999999998
