onset	duration	trial_type	stim_name	task_probe	response_time	response_accuracy
68.02141358002518	0.38330610099865225	face	adult-97.jpg	0.0	n/a	n/a
68.52140558087285	0.3833036861601613	face	adult-50.jpg	0.0	n/a	n/a
69.02139063905952	0.38330881769206826	face	adult-50.jpg	1.0	0.6250818403846097	hit
69.5213802250687	0.3833091195469933	face	adult-117.jpg	0.0	n/a	n/a
69.64647247944413	0.1	response	n/a	n/a	n/a	n/a
70.02136015172437	0.3833160622070864	face	adult-102.jpg	0.0	n/a	n/a
70.52136362305464	0.38330610099865225	face	adult-38.jpg	0.0	n/a	n/a
71.02135441648306	0.3833003657573499	face	adult-99.jpg	0.0	n/a	n/a
71.5213376635411	0.3833070065629727	face	adult-36.jpg	0.0	n/a	n/a
72.02133056995308	0.3833042898700114	place	house-98.jpg	0.0	n/a	n/a
72.52131713741439	0.38330881769206826	place	house-82.jpg	0.0	n/a	n/a
73.02130762898787	0.3833368901891845	place	house-114.jpg	0.0	n/a	n/a
73.52132257080075	0.3833130436592001	place	house-65.jpg	0.0	n/a	n/a
74.02128770657055	0.3833076102728228	place	house-23.jpg	0.0	n/a	n/a
74.52126944435442	0.3833118362404093	place	house-27.jpg	0.0	n/a	n/a
75.02126597302411	0.3833082139826729	place	house-60.jpg	0.0	n/a	n/a
75.5212579738718	0.3833042898700114	place	house-60.jpg	1.0	0.428408340731508	hit
75.9496663146033	0.1	response	n/a	n/a	n/a	n/a
76.02123427826973	0.3833151566427659	place	house-52.jpg	0.0	n/a	n/a
76.52123412734227	0.38330519543433184	place	house-4.jpg	0.0	n/a	n/a
77.02122643004441	0.3833030824507659	place	house-36.jpg	0.0	n/a	n/a
77.52121420492496	0.3833042898700114	place	house-144.jpg	0.0	n/a	n/a
78.02120318722426	0.3833045917249365	place	house-83.jpg	0.0	n/a	n/a
78.52119035839496	0.3833070065634274	place	house-50.jpg	0.0	n/a	n/a
79.02118115182338	0.3833214955939184	place	house-68.jpg	0.0	n/a	n/a
79.52117979347669	0.383285876726859	place	house-84.jpg	0.0	n/a	n/a
80.02115700343894	0.3833543977680165	place	house-115.jpg	0.0	n/a	n/a
80.52116681372036	0.3833187789005024	place	house-96.jpg	0.0	n/a	n/a
81.02117300174359	0.3832728969700838	place	house-99.jpg	0.0	n/a	n/a
81.52112878001434	0.3833027805958409	place	house-34.jpg	0.0	n/a	n/a
82.02111504562072	0.3833073084178977	place	house-34.jpg	1.0	0.49216520755091153	hit
82.52110161308202	0.3833094214014636	place	house-104.jpg	0.0	n/a	n/a
82.51328025317163	0.1	response	n/a	n/a	n/a	n/a
83.02110387699305	0.3832961397897634	place	house-19.jpg	0.0	n/a	n/a
83.52108259622902	0.3833073084178977	place	house-22.jpg	0.0	n/a	n/a
84.02107308780249	0.3833076102728228	face	adult-91.jpg	0.0	n/a	n/a
84.52106569235956	0.3833027805962956	face	adult-47.jpg	0.0	n/a	n/a
85.02105195796594	0.3833073084178977	face	adult-63.jpg	0.0	n/a	n/a
85.52104576994225	0.3833039880155411	face	adult-126.jpg	0.0	n/a	n/a
86.02103233740354	0.3833073084178977	face	adult-43.jpg	0.0	n/a	n/a
86.52102614937985	0.38330066761227505	face	adult-43.jpg	1.0	0.5751067584992597	hit
87.02100969829279	0.3833387013182801	face	adult-8.jpg	0.0	n/a	n/a
87.09613290787911	0.1	response	n/a	n/a	n/a	n/a
87.52102916792818	0.3833085158371432	face	adult-133.jpg	0.0	n/a	n/a
88.02102539474298	0.38330338430569105	face	adult-61.jpg	0.0	n/a	n/a
88.52101679188081	0.3833000639028796	face	adult-59.jpg	0.0	n/a	n/a
89.02101633909888	0.3832901026939908	face	adult-94.jpg	0.0	n/a	n/a
89.52099203978695	0.3833027805958409	face	adult-17.jpg	0.0	n/a	n/a
90.02098464434403	0.3832680672931019	body	body-126.jpg	0.0	n/a	n/a
90.52093468737348	0.38330821398221815	body	body-104.jpg	0.0	n/a	n/a
91.02091974556059	0.383312741804275	body	body-112.jpg	0.0	n/a	n/a
91.52091536866556	0.3833051954347866	body	body-108.jpg	0.0	n/a	n/a
92.0209064639489	0.3832925175324817	body	body-95.jpg	0.0	n/a	n/a
92.52088276834637	0.3833184770460321	body	body-119.jpg	0.0	n/a	n/a
93.02088201370951	0.38330610099865225	body	body-40.jpg	0.0	n/a	n/a
93.5208764293957	0.38330247874091583	body	body-93.jpg	0.0	n/a	n/a
94.02086178943728	0.3833064028535773	body	body-93.jpg	1.0	0.4907636956809256	hit
94.52084775318872	0.3833112325305592	body	body-11.jpg	0.0	n/a	n/a
94.5116254851182	0.1	response	n/a	n/a	n/a	n/a
95.02084126331057	0.3832876878554998	body	body-105.jpg	0.0	n/a	n/a
95.52082903819063	0.3833070065634274	body	body-70.jpg	0.0	n/a	n/a
102.02073863267607	0.3832593135039133	body	body-46.jpg	0.0	n/a	n/a
102.52068263860927	0.3833064028535773	body	body-123.jpg	0.0	n/a	n/a
103.0206728283283	0.3833045917244817	body	body-55.jpg	0.0	n/a	n/a
103.52066090506331	0.3833067047085024	body	body-54.jpg	0.0	n/a	n/a
104.02065139663681	0.38330519543433184	body	body-125.jpg	0.0	n/a	n/a
104.52064188821032	0.3833030824507659	body	body-125.jpg	1.0	0.45841693453758126	hit
104.9790588227479	0.1	response	n/a	n/a	n/a	n/a
105.02062392784956	0.383312741804275	body	body-59.jpg	0.0	n/a	n/a
105.5206246824864	0.3832985546287091	body	body-5.jpg	0.0	n/a	n/a
106.02060642027071	0.3833070065629727	body	body-10.jpg	0.0	n/a	n/a
106.52059781740854	0.3833039880150864	body	body-57.jpg	0.0	n/a	n/a
107.02058378116	0.3833094214014636	body	body-38.jpg	0.0	n/a	n/a
107.52055616144527	0.3833260234159752	body	body-110.jpg	0.0	n/a	n/a
108.02056023648493	0.3833429272854119	face	adult-87.jpg	0.0	n/a	n/a
108.52058634692594	0.3833067047085024	face	adult-76.jpg	0.0	n/a	n/a
109.02058287559566	0.3832686710024973	face	adult-54.jpg	0.0	n/a	n/a
109.5205413705594	0.3832991583385592	face	adult-54.jpg	1.0	0.4417485120825262	hit
109.96228988264193	0.1	response	n/a	n/a	n/a	n/a
110.02052461761788	0.3833054972892569	face	adult-108.jpg	0.0	n/a	n/a
110.52051420362706	0.3833027805958409	face	adult-31.jpg	0.0	n/a	n/a
111.02050288407145	0.3833054972892569	face	adult-72.jpg	0.0	n/a	n/a
111.52049548862895	0.3833030824507659	face	adult-42.jpg	0.0	n/a	n/a
112.02047752826776	0.3833091195469933	face	adult-51.jpg	0.0	n/a	n/a
112.52047254766329	0.3833030824507659	face	adult-116.jpg	0.0	n/a	n/a
113.02046002068892	0.3832949323709727	face	adult-41.jpg	0.0	n/a	n/a
113.52044779556944	0.3833070065629727	face	adult-58.jpg	0.0	n/a	n/a
114.02043798528804	0.3833094214019184	character	word-85.jpg	0.0	n/a	n/a
114.52042666573288	0.3833048935794068	character	word-130.jpg	0.0	n/a	n/a
115.02042500553124	0.3833281363999959	character	word-50.jpg	0.0	n/a	n/a
115.52043602323192	0.38330881769206826	character	word-47.jpg	0.0	n/a	n/a
116.0204319481918	0.383268671002952	character	word-116.jpg	0.0	n/a	n/a
116.52038742460807	0.3833027805958409	character	word-3.jpg	0.0	n/a	n/a
117.02037610505249	0.3833045917249365	character	word-64.jpg	0.0	n/a	n/a
117.52036297436872	0.3833067047080476	character	word-99.jpg	0.0	n/a	n/a
118.02035618263515	0.3833030824507659	character	word-90.jpg	0.0	n/a	n/a
118.52034757977344	0.38330247874091583	character	word-35.jpg	0.0	n/a	n/a
119.02032750642866	0.38331274180472974	character	word-35.jpg	1.0	0.6250869719165024	hit
119.52032463880778	0.3833021768864455	character	word-87.jpg	0.0	n/a	n/a
119.64541447834516	0.1	response	n/a	n/a	n/a	n/a
120.02031060255922	0.3833070065634274	object	car-97.jpg	0.0	n/a	n/a
120.5203019996975	0.3833039880150864	object	car-114.jpg	0.0	n/a	n/a
121.0202976228029	0.3832973472090089	object	car-44.jpg	0.0	n/a	n/a
121.52028268098957	0.3833039880155411	object	car-128.jpg	0.0	n/a	n/a
122.02027196514427	0.3833344753506936	object	car-110.jpg	0.0	n/a	n/a
122.52028781252147	0.3833073084178977	object	car-67.jpg	0.0	n/a	n/a
123.02028192635271	0.3833024787413706	object	car-7.jpg	0.0	n/a	n/a
123.5202748327647	0.3833003657573499	object	car-4.jpg	0.0	n/a	n/a
124.02026804103158	0.3832644450353655	object	car-131.jpg	0.0	n/a	n/a
124.52020299132073	0.383318175191107	object	car-131.jpg	1.0	0.4905025912726302	hit
125.02020253853834	0.3833100251113137	object	car-112.jpg	0.0	n/a	n/a
125.01070558259336	0.1	response	n/a	n/a	n/a	n/a
125.52019725607944	0.3833027805958409	object	car-28.jpg	0.0	n/a	n/a
126.02017989942806	0.383310326965784	body	body-113.jpg	0.0	n/a	n/a
126.52017582438792	0.3833021768864455	body	body-77.jpg	0.0	n/a	n/a
127.02016239184923	0.3833073084178977	body	body-76.jpg	0.0	n/a	n/a
127.5201519778584	0.3833097232563887	body	body-141.jpg	0.0	n/a	n/a
128.02014669539906	0.3833000639028796	body	body-109.jpg	0.0	n/a	n/a
128.52013265915048	0.383305799144182	body	body-129.jpg	0.0	n/a	n/a
129.0201228488695	0.3833039880150864	body	body-114.jpg	0.0	n/a	n/a
129.52010579407258	0.3833106288211639	body	body-118.jpg	0.0	n/a	n/a
130.02010020975877	0.383318175191107	body	body-12.jpg	0.0	n/a	n/a
130.52013839439178	0.3832828581789727	body	body-49.jpg	0.0	n/a	n/a
131.02011168024134	0.3833054972892569	body	body-144.jpg	0.0	n/a	n/a
131.52010307737964	0.3833018750315205	body	body-26.jpg	0.0	n/a	n/a
132.02009175782405	0.3833018750315205	body	body-101.jpg	0.0	n/a	n/a
132.52007923084966	0.38330610099865225	body	body-7.jpg	0.0	n/a	n/a
133.02006821314944	0.38330338430523625	body	body-102.jpg	0.0	n/a	n/a
133.52005930843234	0.3833021768864455	body	body-137.jpg	0.0	n/a	n/a
134.0200528185542	0.3832680672931019	body	body-124.jpg	0.0	n/a	n/a
134.52000648384137	0.38330338430523625	body	body-83.jpg	0.0	n/a	n/a
135.01999456057638	0.3833048935794068	body	body-133.jpg	0.0	n/a	n/a
135.51998233545646	0.38330519543433184	body	body-136.jpg	0.0	n/a	n/a
136.01997433630413	0.383305799144182	body	body-82.jpg	0.0	n/a	n/a
136.51995758336216	0.3833082139826729	body	body-4.jpg	0.0	n/a	n/a
137.0199544138868	0.3833030824507659	body	body-139.jpg	0.0	n/a	n/a
137.51994641473448	0.3832991583381045	body	body-56.jpg	0.0	n/a	n/a
138.01993056735728	0.3833036861601613	place	house-97.jpg	0.0	n/a	n/a
138.51992287005942	0.3833042898700114	place	house-58.jpg	0.0	n/a	n/a
139.01990732453714	0.3833079121272931	place	house-86.jpg	0.0	n/a	n/a
139.51989932538436	0.3833021768864455	place	house-141.jpg	0.0	n/a	n/a
140.01989917445735	0.38332572156105016	place	house-122.jpg	0.0	n/a	n/a
140.51991562554443	0.3832991583381045	place	house-122.jpg	1.0	0.46677770898799054	hit
140.98669333453242	0.1	response	n/a	n/a	n/a	n/a
141.01990581526297	0.383298252773784	place	house-133.jpg	0.0	n/a	n/a
141.519876988129	0.3833151566427659	place	house-124.jpg	0.0	n/a	n/a
142.01987200752455	0.38330881769206826	place	house-30.jpg	0.0	n/a	n/a
142.51990355135192	0.3832366743931743	place	house-24.jpg	0.0	n/a	n/a
143.0198264274486	0.3833045917249365	place	house-139.jpg	0.0	n/a	n/a
143.51980937265216	0.3833097232563887	place	house-47.jpg	0.0	n/a	n/a
144.01980318462847	0.3833039880150864	object	car-73.jpg	0.0	n/a	n/a
144.51979578918554	0.3833012713221251	object	car-73.jpg	1.0	0.566738739532866	hit
145.01978356406607	0.3833048935794068	object	car-52.jpg	0.0	n/a	n/a
145.0865345287184	0.1	response	n/a	n/a	n/a	n/a
145.51977164080108	0.383305799144182	object	car-60.jpg	0.0	n/a	n/a
146.01975941568162	0.3833054972888021	object	car-58.jpg	0.0	n/a	n/a
146.51975081281944	0.383295536080368	object	car-50.jpg	0.0	n/a	n/a
147.01973647471598	0.38330066761227505	object	car-129.jpg	0.0	n/a	n/a
147.51973028669272	0.38331726962633184	object	car-135.jpg	0.0	n/a	n/a
148.01971926899202	0.38330610099865225	object	car-45.jpg	0.0	n/a	n/a
148.51970885500126	0.3833344753506936	object	car-27.jpg	0.0	n/a	n/a
149.019733758023	0.3833015731765954	object	car-68.jpg	0.0	n/a	n/a
149.51973934233683	0.3832849711620838	object	car-118.jpg	0.0	n/a	n/a
156.01958343432898	0.3833021768859908	object	car-10.jpg	0.0	n/a	n/a
156.51957634074097	0.383298252773784	object	car-65.jpg	0.0	n/a	n/a
157.01956049336331	0.3833064028535773	object	car-69.jpg	0.0	n/a	n/a
157.51954706082458	0.38330821398221815	object	car-123.jpg	0.0	n/a	n/a
158.01954389134926	0.3833000639024249	object	car-38.jpg	0.0	n/a	n/a
158.51952291244015	0.38330911954653857	object	car-126.jpg	0.0	n/a	n/a
159.01952789304414	0.3832925175324817	object	car-62.jpg	0.0	n/a	n/a
159.51950993268338	0.3833003657573499	object	car-62.jpg	1.0	0.5250477609766051	hit
160.01949982054703	0.3832695765672725	object	car-49.jpg	0.0	n/a	n/a
160.04455769365998	0.1	response	n/a	n/a	n/a	n/a
160.51945348583422	0.3833039880150864	object	car-78.jpg	0.0	n/a	n/a
161.0194373366021	0.3833133455141251	object	car-86.jpg	0.0	n/a	n/a
161.5194329597075	0.3833054972892569	object	car-32.jpg	0.0	n/a	n/a
162.01942284757115	0.3833070065634274	place	house-132.jpg	0.0	n/a	n/a
162.51941937624088	0.3832973472094636	place	house-134.jpg	0.0	n/a	n/a
163.019404434428	0.3833021768864455	place	house-53.jpg	0.0	n/a	n/a
163.51939220930853	0.3833045917244817	place	house-78.jpg	0.0	n/a	n/a
164.01937877676937	0.3833012713221251	place	house-94.jpg	0.0	n/a	n/a
164.51936413681142	0.3833227030131639	place	house-5.jpg	0.0	n/a	n/a
165.01936398588396	0.3832985546287091	place	house-135.jpg	0.0	n/a	n/a
165.51934874221615	0.38330519543433184	place	house-143.jpg	0.0	n/a	n/a
166.01934044120893	0.3833341734957685	place	house-57.jpg	0.0	n/a	n/a
166.51936262753725	0.3832991583381045	place	house-26.jpg	0.0	n/a	n/a
167.01935221354643	0.3832991583381045	place	house-66.jpg	0.0	n/a	n/a
167.5193390828622	0.3833024787413706	place	house-120.jpg	0.0	n/a	n/a
168.01932293363006	0.38330791212774784	character	word-89.jpg	0.0	n/a	n/a
168.51933878100772	0.3832843674526885	character	word-128.jpg	0.0	n/a	n/a
169.01930844459957	0.38330338430523625	character	word-63.jpg	0.0	n/a	n/a
169.51929953988247	0.383268671002952	character	word-54.jpg	0.0	n/a	n/a
170.0192519977504	0.3833067047085024	character	word-43.jpg	0.0	n/a	n/a
170.51924731900093	0.3833000639028796	character	word-100.jpg	0.0	n/a	n/a
171.01923056605938	0.3833057991437272	character	word-75.jpg	0.0	n/a	n/a
171.51921562424602	0.3833100251113137	character	word-7.jpg	0.0	n/a	n/a
172.01921879372185	0.3832973472090089	character	word-141.jpg	0.0	n/a	n/a
172.51920022965126	0.3833048935794068	character	word-33.jpg	0.0	n/a	n/a
173.01918860824117	0.3833057991437272	character	word-68.jpg	0.0	n/a	n/a
173.5191769868311	0.38330881769206826	character	word-111.jpg	0.0	n/a	n/a
174.01917230808158	0.3832988564831794	character	word-83.jpg	0.0	n/a	n/a
174.51914710320492	0.3833148547882956	character	word-102.jpg	0.0	n/a	n/a
175.01914151889102	0.3833091195469933	character	word-127.jpg	0.0	n/a	n/a
175.5191268789331	0.3833459458332982	character	word-142.jpg	0.0	n/a	n/a
176.01915812090556	0.3833054972892569	character	word-114.jpg	0.0	n/a	n/a
176.51915012175323	0.38330066761227505	character	word-17.jpg	0.0	n/a	n/a
177.0191372929239	0.38330519543433184	character	word-123.jpg	0.0	n/a	n/a
177.51912657707817	0.3833054972892569	character	word-48.jpg	0.0	n/a	n/a
178.0191173705066	0.38330066761227505	character	word-92.jpg	0.0	n/a	n/a
178.51909971200033	0.3833097232563887	character	word-115.jpg	0.0	n/a	n/a
179.02743105560742	0.37496736194907504	character	word-143.jpg	0.0	n/a	n/a
179.519084317405	0.3833067047085024	character	word-27.jpg	0.0	n/a	n/a
186.01894953923372	0.38330066761227505	place	house-125.jpg	0.0	n/a	n/a
186.51893972895232	0.3832991583381045	place	house-64.jpg	0.0	n/a	n/a
187.01892810754228	0.3833027805958409	place	house-112.jpg	0.0	n/a	n/a
187.51891708984203	0.3833000639024249	place	house-126.jpg	0.0	n/a	n/a
188.0189048647221	0.3833024787413706	place	house-42.jpg	0.0	n/a	n/a
188.51889746927918	0.3832671617287815	place	house-127.jpg	0.0	n/a	n/a
189.0188447956157	0.3833097232563887	place	house-110.jpg	0.0	n/a	n/a
189.5188422298497	0.3833012713216704	place	house-74.jpg	0.0	n/a	n/a
190.0188300047298	0.3833039880150864	place	house-138.jpg	0.0	n/a	n/a
190.51881808146527	0.38330610099865225	place	house-48.jpg	0.0	n/a	n/a
191.0188079693289	0.3833030824507659	place	house-123.jpg	0.0	n/a	n/a
191.5187987627573	0.3833027805958409	place	house-33.jpg	0.0	n/a	n/a
198.01869477377613	0.383268671002952	character	word-134.jpg	0.0	n/a	n/a
198.51864783535396	0.3833057991437272	character	word-28.jpg	0.0	n/a	n/a
199.01863923249172	0.3833027805958409	character	word-25.jpg	0.0	n/a	n/a
199.51862097027612	0.3833124399498047	character	word-26.jpg	0.0	n/a	n/a
200.0186156878167	0.383305799144182	character	word-26.jpg	1.0	0.5417463689132092	hit
200.51861432946998	0.38329583793574784	character	word-10.jpg	0.0	n/a	n/a
200.5603620567299	0.1	response	n/a	n/a	n/a	n/a
201.01859667096411	0.3833018750315205	character	word-46.jpg	0.0	n/a	n/a
201.51858686068272	0.3832898008390657	character	word-105.jpg	0.0	n/a	n/a
202.01857252257923	0.38330610099910706	character	word-125.jpg	0.0	n/a	n/a
202.51856271229823	0.3833070065629727	character	word-45.jpg	0.0	n/a	n/a
203.01854656306614	0.38331093067563415	character	word-138.jpg	0.0	n/a	n/a
203.51854218617112	0.38330519543433184	character	word-78.jpg	0.0	n/a	n/a
204.01851969798827	0.3833489643811845	place	house-12.jpg	0.0	n/a	n/a
204.51855727891143	0.38329885648363415	place	house-38.jpg	0.0	n/a	n/a
205.01854595935632	0.3833012713221251	place	house-51.jpg	0.0	n/a	n/a
205.5185340360913	0.38330157317705016	place	house-29.jpg	0.0	n/a	n/a
206.01852422581032	0.3833015731765954	place	house-1.jpg	0.0	n/a	n/a
206.5185083784327	0.3833054972892569	place	house-103.jpg	0.0	n/a	n/a
207.0185049071024	0.38330066761227505	place	house-13.jpg	0.0	n/a	n/a
207.5184969079501	0.3832668598738565	place	house-56.jpg	0.0	n/a	n/a
208.0184490639631	0.3833021768864455	place	house-20.jpg	0.0	n/a	n/a
208.51844015924644	0.3833027805958409	place	house-111.jpg	0.0	n/a	n/a
209.01843034896498	0.3833024787413706	place	house-44.jpg	0.0	n/a	n/a
209.5184060496531	0.3833130436596548	place	house-25.jpg	0.0	n/a	n/a
210.01842189703075	0.3832882915648952	body	body-45.jpg	0.0	n/a	n/a
210.51839276804185	0.3833067047080476	body	body-121.jpg	0.0	n/a	n/a
211.01838567445384	0.3833030824507659	body	body-106.jpg	0.0	n/a	n/a
211.5183725437696	0.38330338430569105	body	body-21.jpg	0.0	n/a	n/a
212.018363337198	0.38330338430569105	body	body-6.jpg	0.0	n/a	n/a
