onset	duration	sub_id	trial_type	smid_id
282.0494556000004	2.1662226999997074	sub-02	cross	b13_p237_11
284.21567830000004	7.212685499999452	sub-02	stimulus	b13_p237_11
291.4283637999995	4.325045620000992	sub-02	decision	b13_p237_11
295.7553346000004	2.169697199999973	sub-02	cross	b2_p28_18
297.9250318000004	7.210431599999538	sub-02	stimulus	b2_p28_18
305.13546339999994	4.3284814200001165	sub-02	decision	b2_p28_18
309.4664546000004	2.1707280000000537	sub-02	cross	b15_p323_15
311.6371826000004	7.207844199999045	sub-02	stimulus	b15_p323_15
318.84502679999946	4.319527320000589	sub-02	decision	b15_p323_15
323.1667103	2.1721202999995057	sub-02	cross	b15_p295_16
325.3388305999995	7.206514500000821	sub-02	stimulus	b15_p295_16
332.5453451000003	4.320302619999438	sub-02	decision	b15_p295_16
336.8675043000003	2.16506709999976	sub-02	cross	b15_p467_16
339.03257140000005	7.214755599999989	sub-02	stimulus	b15_p467_16
346.24732700000004	4.323261020000018	sub-02	decision	b15_p467_16
350.57249760000013	2.167800299999726	sub-02	cross	b13_p218_1
352.74029789999986	7.211991699999999	sub-02	stimulus	b13_p218_1
359.95228959999986	4.323277220000591	sub-02	decision	b13_p218_1
364.2793777999996	2.1750715000007403	sub-02	cross	b15_p313_3
366.4544493000003	7.207973199999287	sub-02	stimulus	b15_p313_3
373.6624224999996	4.325227620000533	sub-02	decision	b15_p313_3
377.9895772	2.1750607000003583	sub-02	cross	b15_p446_4
380.16463790000034	7.214668899999197	sub-02	stimulus	b15_p446_4
387.37930679999954	4.319085320000795	sub-02	decision	b15_p446_4
391.7009134	2.1734605000001466	sub-02	cross	b11_p158_9
393.87437390000014	7.212014599999748	sub-02	stimulus	b11_p158_9
401.0863884999999	4.323085720000108	sub-02	decision	b11_p158_9
405.4147245000004	2.174898899999789	sub-02	cross	b15_p447_17
407.58962340000016	7.207001300000229	sub-02	stimulus	b15_p447_17
414.7966247000004	4.325700200000028	sub-02	decision	b15_p447_17
