onset	duration	sub_id	trial_type	smid_id
186.13771670000008	2.174396800000068	sub-02	cross	b15_p297_10
188.31211350000007	7.214890100000048	sub-02	stimulus	b15_p297_10
195.52700360000017	4.3299346199995625	sub-02	decision	b15_p297_10
199.8619619000001	2.1738037000004624	sub-02	cross	b10_p146_6
202.03576560000056	7.207864699999845	sub-02	stimulus	b10_p146_6
209.2436303000004	4.320408919999295	sub-02	decision	b10_p146_6
213.56595900000048	2.1644055999995544	sub-02	cross	b999_p492_1
215.73036460000003	7.211477800000466	sub-02	stimulus	b999_p492_1
222.9418424000005	4.321146519999616	sub-02	decision	b999_p492_1
227.26546120000057	2.170863399999689	sub-02	cross	b10_p127_20
229.43632460000023	7.207685800000036	sub-02	stimulus	b10_p127_20
236.6440104000003	4.325600720000125	sub-02	decision	b10_p127_20
240.971525	2.1734794000003603	sub-02	cross	b2_p44_12
243.1450044000003	7.206220299999472	sub-02	stimulus	b2_p44_12
250.35122469999976	4.328763720000552	sub-02	decision	b2_p44_12
254.6824794000004	2.1662449999993214	sub-02	cross	b15_p394_12
256.8487243999997	7.212533400000439	sub-02	stimulus	b15_p394_12
264.06125780000013	4.329830320000042	sub-02	decision	b15_p394_12
268.39628679999976	2.172387800000365	sub-02	cross	b15_p454_5
270.5686746000001	7.209191199999623	sub-02	stimulus	b15_p454_5
277.77786579999974	4.325576320000778	sub-02	decision	b15_p454_5
282.1053917999998	2.165004700000395	sub-02	cross	b4_p53_10
284.2703965000002	7.207747100000006	sub-02	stimulus	b4_p53_10
291.4781436000002	4.325459919999616	sub-02	decision	b4_p53_10
295.80544160000056	2.1648631999995587	sub-02	cross	b11_p166_19
297.9703048000001	7.208452900000452	sub-02	stimulus	b11_p166_19
305.1787577000006	4.329560619999143	sub-02	decision	b11_p166_19
309.5134201000002	2.173413600000345	sub-02	cross	b11_p164_19
311.68683370000053	7.20827849999921	sub-02	stimulus	b11_p164_19
318.89511219999974	4.330005220000771	sub-02	decision	b11_p164_19
323.2288505000006	2.174566499999969	sub-02	cross	b999_p478_2
325.40341700000056	7.208534599999211	sub-02	stimulus	b999_p478_2
332.61195159999977	4.32050001999994	sub-02	decision	b999_p478_2
336.9346991000001	2.175784000000021	sub-02	cross	b15_p432_2
339.1104831000001	7.20855800000038	sub-02	stimulus	b15_p432_2
346.3190411000005	4.328893620000031	sub-02	decision	b15_p432_2
350.6505588000001	2.169686899999647	sub-02	cross	b10_p146_17
352.82024569999976	7.208918300000732	sub-02	stimulus	b10_p146_17
360.0291640000005	4.325361419999695	sub-02	decision	b10_p146_17
364.35637940000015	2.168515399999592	sub-02	cross	b13_p216_10
366.5248947999997	7.211338200000796	sub-02	stimulus	b13_p216_10
373.7362330000005	4.322867319999659	sub-02	decision	b13_p216_10
378.0642760999999	2.173516599999857	sub-02	cross	b7_p97_15
380.2377926999998	7.208210800000415	sub-02	stimulus	b7_p97_15
387.4460035000002	4.325581319999856	sub-02	decision	b7_p97_15
391.7733460999998	2.1668475000005856	sub-02	cross	b15_p384_2
393.9401936000004	7.212494100000185	sub-02	stimulus	b15_p384_2
401.15268770000057	4.319021619999603	sub-02	decision	b15_p384_2
405.4735375999997	2.1758796000005987	sub-02	cross	b9_p120_10
407.6494172000002	7.213744900000393	sub-02	stimulus	b9_p120_10
414.86316210000064	4.325860099999545	sub-02	decision	b9_p120_10
