onset	duration	value	sample	trial_type	stim_file
304.18	1	1	304180	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
305.181	1	1	305181	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
306.181	1	1	306181	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
307.181	1	1	307181	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
308.182	1	1	308182	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
309.182	1	1	309182	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
310.183	1	1	310183	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
311.183	1	1	311183	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
312.184	1	1	312184	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
313.184	1	1	313184	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
314.185	1	1	314185	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
315.185	1	1	315185	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
316.186	1	1	316186	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
317.186	1	1	317186	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
318.187	1	1	318187	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
319.187	1	1	319187	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
320.188	1	1	320188	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
321.188	1	1	321188	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
322.189	1	1	322189	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
323.189	1	1	323189	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
324.19	1	1	324190	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
325.19	1	1	325190	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
326.191	1	1	326191	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
327.191	1	1	327191	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
328.192	1	1	328192	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
329.192	1	1	329192	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
330.193	1	1	330193	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
331.193	1	1	331193	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
332.194	1	1	332194	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
333.194	1	1	333194	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
334.195	1	1	334195	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
335.195	1	1	335195	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
336.196	1	1	336196	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
337.196	1	1	337196	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
338.197	1	1	338197	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
339.197	1	1	339197	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
340.197	1	1	340197	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
341.198	1	1	341198	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
342.198	1	1	342198	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
343.199	1	1	343199	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
344.199	1	1	344199	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
345.2	1	1	345200	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
346.2	1	1	346200	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
347.201	1	1	347201	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
348.201	1	1	348201	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
349.202	1	1	349202	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
350.202	1	1	350202	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
351.203	1	1	351203	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
352.203	1	1	352203	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
353.204	1	1	353204	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
354.204	1	1	354204	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
355.205	1	1	355205	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
356.205	1	1	356205	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
357.206	1	1	357206	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
358.206	1	1	358206	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
359.207	1	1	359207	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
360.207	1	1	360207	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
361.208	1	1	361208	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
362.208	1	1	362208	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
363.209	1	1	363209	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
364.209	1	1	364209	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
365.21	1	1	365210	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
366.21	1	1	366210	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
367.211	1	1	367211	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
368.211	1	1	368211	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
369.212	1	1	369212	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
370.212	1	1	370212	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
371.213	1	1	371213	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
372.213	1	1	372213	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
373.213	1	1	373213	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
374.214	1	1	374214	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
375.214	1	1	375214	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
376.215	1	1	376215	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
377.215	1	1	377215	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
378.216	1	1	378216	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
379.216	1	1	379216	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
380.217	1	1	380217	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
381.217	1	1	381217	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
382.218	1	1	382218	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
383.218	1	1	383218	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
384.219	1	1	384219	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
385.219	1	1	385219	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
386.22	1	1	386220	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
387.22	1	1	387220	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
388.221	1	1	388221	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
389.221	1	1	389221	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
390.222	1	1	390222	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
391.222	1	1	391222	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
392.223	1	1	392223	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
393.223	1	1	393223	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
394.224	1	1	394224	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
395.224	1	1	395224	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
396.225	1	1	396225	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
397.225	1	1	397225	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
398.226	1	1	398226	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
399.226	1	1	399226	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
400.227	1	1	400227	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
401.227	1	1	401227	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
402.228	1	1	402228	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
403.228	1	1	403228	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
404.229	1	1	404229	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
405.229	1	1	405229	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
406.23	1	1	406230	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
407.23	1	1	407230	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
408.23	1	1	408230	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
409.231	1	1	409231	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
410.231	1	1	410231	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
411.232	1	1	411232	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
412.232	1	1	412232	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
413.233	1	1	413233	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
414.233	1	1	414233	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
415.234	1	1	415234	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
416.234	1	1	416234	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
417.235	1	1	417235	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
418.235	1	1	418235	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
419.236	1	1	419236	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
420.236	1	1	420236	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
421.237	1	1	421237	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
422.237	1	1	422237	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
423.238	1	1	423238	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
424.238	1	1	424238	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
425.239	1	1	425239	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
426.239	1	1	426239	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
427.24	1	1	427240	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
428.24	1	1	428240	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
429.241	1	1	429241	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
430.241	1	1	430241	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
431.242	1	1	431242	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
432.242	1	1	432242	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
433.243	1	1	433243	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
434.243	1	1	434243	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
435.244	1	1	435244	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
436.244	1	1	436244	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
437.245	1	1	437245	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
438.245	1	1	438245	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
439.246	1	1	439246	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
440.246	1	1	440246	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
441.246	1	1	441246	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
442.247	1	1	442247	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
443.247	1	1	443247	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
444.248	1	1	444248	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
445.248	1	1	445248	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
446.249	1	1	446249	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
447.249	1	1	447249	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
448.25	1	1	448250	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
449.25	1	1	449250	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
450.251	1	1	450251	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
451.251	1	1	451251	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
452.252	1	1	452252	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
453.252	1	1	453252	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
454.253	1	1	454253	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
455.253	1	1	455253	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
456.254	1	1	456254	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
457.254	1	1	457254	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
458.255	1	1	458255	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
459.255	1	1	459255	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
460.256	1	1	460256	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
461.256	1	1	461256	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
462.257	1	1	462257	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
463.257	1	1	463257	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
464.258	1	1	464258	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
465.258	1	1	465258	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
466.259	1	1	466259	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
467.259	1	1	467259	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
468.26	1	1	468260	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
469.26	1	1	469260	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
470.261	1	1	470261	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
471.261	1	1	471261	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
472.262	1	1	472262	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
473.262	1	1	473262	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
474.262	1	1	474262	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
475.263	1	1	475263	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
476.263	1	1	476263	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
477.264	1	1	477264	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
478.264	1	1	478264	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
479.265	1	1	479265	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
480.265	1	1	480265	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
481.266	1	1	481266	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
482.266	1	1	482266	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
483.267	1	1	483267	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
484.267	1	1	484267	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
485.268	1	1	485268	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
486.268	1	1	486268	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
487.269	1	1	487269	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
488.269	1	1	488269	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
489.27	1	1	489270	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
490.27	1	1	490270	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
491.271	1	1	491271	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
492.271	1	1	492271	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
493.272	1	1	493272	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
494.272	1	1	494272	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
495.273	1	1	495273	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
496.273	1	1	496273	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
497.274	1	1	497274	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
498.274	1	1	498274	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
499.275	1	1	499275	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
500.275	1	1	500275	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
501.276	1	1	501276	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
502.276	1	1	502276	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
503.277	1	1	503277	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
504.277	1	1	504277	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
505.278	1	1	505278	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
506.278	1	1	506278	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
507.279	1	1	507279	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
508.279	1	1	508279	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
509.279	1	1	509279	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
510.28	1	1	510280	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
511.28	1	1	511280	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
512.281	1	1	512281	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
513.281	1	1	513281	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
514.282	1	1	514282	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
515.282	1	1	515282	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
516.283	1	1	516283	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
517.283	1	1	517283	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
518.284	1	1	518284	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
519.284	1	1	519284	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
520.285	1	1	520285	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
521.285	1	1	521285	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
522.286	1	1	522286	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
523.286	1	1	523286	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
524.287	1	1	524287	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
525.287	1	1	525287	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
526.288	1	1	526288	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
527.288	1	1	527288	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
528.289	1	1	528289	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
529.289	1	1	529289	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
530.29	1	1	530290	audiobook 1s	audiobooks/pilot/task-audiobook1_run-02_stim.wav
