onset	duration	value	sample	trial_idx	val	del	is_cued	rev_opts	del_pres_displaytime	del_pres_triggertime	del_pres_triggercode	val_pres_displaytime	val_pres_triggertime	val_pres_triggercode	choice_displaytime	choice_triggertime	choice_triggercode	choice	choice_time	viv_displaytime	viv_triggertime	viv_triggercode	viv	viv_time
1045.14990234375	0.0	100	2140467	76	77	7	1	1	722956.905428	722956.9059005	80	722960.1279571	722960.128431	40	722963.5856493	722963.5861651	100	del	722967.1444651	722967.6544022	722967.6547213	120.0	2.0	722968.929764
1049.21826171875	0.0	120	2148799	76	77	7	1	1	722956.905428	722956.9059005	80	722960.1279571	722960.128431	40	722963.5856493	722963.5861651	100	del	722967.1444651	722967.6544022	722967.6547213	120.0	2.0	722968.929764
1052.70654296875	0.0	80	2155943	77	60	180	1	0	722971.1424909	722971.142916	80	722974.5354443	722974.5359382	40	722977.7466429	722977.7471164	100	imm	722980.4882555	722981.0009025	722981.0013546	120.0	1.0	722983.1847622
1056.09912109375	0.0	40	2162891	77	60	180	1	0	722971.1424909	722971.142916	80	722974.5354443	722974.5359382	40	722977.7466429	722977.7471164	100	imm	722980.4882555	722981.0009025	722981.0013546	120.0	1.0	722983.1847622
1059.310546875	0.0	100	2169468	77	60	180	1	0	722971.1424909	722971.142916	80	722974.5354443	722974.5359382	40	722977.7466429	722977.7471164	100	imm	722980.4882555	722981.0009025	722981.0013546	120.0	1.0	722983.1847622
1062.564453125	0.0	120	2176132	77	60	180	1	0	722971.1424909	722971.142916	80	722974.5354443	722974.5359382	40	722977.7466429	722977.7471164	100	imm	722980.4882555	722981.0009025	722981.0013546	120.0	1.0	722983.1847622
1067.1650390625	0.0	80	2185554	78	73	180	1	0	722985.6016262	722985.6019644	80	722988.9865568	722988.9869469	40	722992.1884716	722992.1889863	100	imm	722993.4484537	722993.9600024	722993.9604603	120.0	2.0	722994.6081463
1070.55029296875	0.0	40	2192487	78	73	180	1	0	722985.6016262	722985.6019644	80	722988.9865568	722988.9869469	40	722992.1884716	722992.1889863	100	imm	722993.4484537	722993.9600024	722993.9604603	120.0	2.0	722994.6081463
1073.751953125	0.0	100	2199044	78	73	180	1	0	722985.6016262	722985.6019644	80	722988.9865568	722988.9869469	40	722992.1884716	722992.1889863	100	imm	722993.4484537	722993.9600024	722993.9604603	120.0	2.0	722994.6081463
1075.5234375	0.0	120	2202672	78	73	180	1	0	722985.6016262	722985.6019644	80	722988.9865568	722988.9869469	40	722992.1884716	722992.1889863	100	imm	722993.4484537	722993.9600024	722993.9604603	120.0	2.0	722994.6081463
1078.29296875	0.0	80	2208344	79	87	340	1	1	722996.7294748	722996.729998	80	723000.1326969	723000.1331452	40	723003.6203746	723003.6208414	100	imm	723006.3687518	723006.878202	723006.8785136	120.0	3.0	723007.4248604
1081.69580078125	0.0	40	2215313	79	87	340	1	1	722996.7294748	722996.729998	80	723000.1326969	723000.1331452	40	723003.6203746	723003.6208414	100	imm	723006.3687518	723006.878202	723006.8785136	120.0	3.0	723007.4248604
1085.18359375	0.0	100	2222456	79	87	340	1	1	722996.7294748	722996.729998	80	723000.1326969	723000.1331452	40	723003.6203746	723003.6208414	100	imm	723006.3687518	723006.878202	723006.8785136	120.0	3.0	723007.4248604
1088.44140625	0.0	120	2229128	79	87	340	1	1	722996.7294748	722996.729998	80	723000.1326969	723000.1331452	40	723003.6203746	723003.6208414	100	imm	723006.3687518	723006.878202	723006.8785136	120.0	3.0	723007.4248604
1091.1669921875	0.0	80	2234710	80	50	340	1	1	723009.6041001	723009.6045406	80	723012.94772	723012.9482376	40	723016.1805494	723016.1810111	100	imm	723017.4881088	723018.0014259	723018.00196	120.0	2.0	723018.4079764
1094.5107421875	0.0	40	2241558	80	50	340	1	1	723009.6041001	723009.6045406	80	723012.94772	723012.9482376	40	723016.1805494	723016.1810111	100	imm	723017.4881088	723018.0014259	723018.00196	120.0	2.0	723018.4079764
1097.74365234375	0.0	100	2248179	80	50	340	1	1	723009.6041001	723009.6045406	80	723012.94772	723012.9482376	40	723016.1805494	723016.1810111	100	imm	723017.4881088	723018.0014259	723018.00196	120.0	2.0	723018.4079764
1099.564453125	0.0	120	2251908	80	50	340	1	1	723009.6041001	723009.6045406	80	723012.94772	723012.9482376	40	723016.1805494	723016.1810111	100	imm	723017.4881088	723018.0014259	723018.00196	120.0	2.0	723018.4079764
1129.96923828125	0.0	80	2314177	81	67	340	1	1	723048.4072243	723048.4077015	80	723051.7979193	723051.7982598	40	723054.895111	723054.8955939	100	imm	723055.9042113	723056.4143583	723056.4147074	120.0	2.0	723057.2654005
1133.35986328125	0.0	40	2321121	81	67	340	1	1	723048.4072243	723048.4077015	80	723051.7979193	723051.7982598	40	723054.895111	723054.8955939	100	imm	723055.9042113	723056.4143583	723056.4147074	120.0	2.0	723057.2654005
1136.45703125	0.0	100	2327464	81	67	340	1	1	723048.4072243	723048.4077015	80	723051.7979193	723051.7982598	40	723054.895111	723054.8955939	100	imm	723055.9042113	723056.4143583	723056.4147074	120.0	2.0	723057.2654005
1137.97607421875	0.0	120	2330575	81	67	340	1	1	723048.4072243	723048.4077015	80	723051.7979193	723051.7982598	40	723054.895111	723054.8955939	100	imm	723055.9042113	723056.4143583	723056.4147074	120.0	2.0	723057.2654005
1141.2744140625	0.0	80	2337330	82	93	340	1	0	723059.7124382	723059.7129298	80	723063.2150492	723063.215549	40	723066.485312	723066.4858212	100	imm	723067.8652554	723068.3769592	723068.3773585	120.0	2.0	723069.2882956
1144.77685546875	0.0	40	2344503	82	93	340	1	0	723059.7124382	723059.7129298	80	723063.2150492	723063.215549	40	723066.485312	723066.4858212	100	imm	723067.8652554	723068.3769592	723068.3773585	120.0	2.0	723069.2882956
1148.046875	0.0	100	2351200	82	93	340	1	0	723059.7124382	723059.7129298	80	723063.2150492	723063.215549	40	723066.485312	723066.4858212	100	imm	723067.8652554	723068.3769592	723068.3773585	120.0	2.0	723069.2882956
1149.9384765625	0.0	120	2355074	82	93	340	1	0	723059.7124382	723059.7129298	80	723063.2150492	723063.215549	40	723066.485312	723066.4858212	100	imm	723067.8652554	723068.3769592	723068.3773585	120.0	2.0	723069.2882956
1153.3076171875	0.0	80	2361974	83	100	120	0	1	723071.746107	723071.7465312	80	723075.0479372	723075.0484397	40	723078.1388611	723078.1393729	100	imm	723079.3598229	nan	nan	nan	nan	nan
1156.609375	0.0	40	2368736	83	100	120	0	1	723071.746107	723071.7465312	80	723075.0479372	723075.0484397	40	723078.1388611	723078.1393729	100	imm	723079.3598229	nan	nan	nan	nan	nan
1159.7001953125	0.0	100	2375066	83	100	120	0	1	723071.746107	723071.7465312	80	723075.0479372	723075.0484397	40	723078.1388611	723078.1393729	100	imm	723079.3598229	nan	nan	nan	nan	nan
1163.53955078125	0.0	80	2382929	84	83	7	1	0	723081.9783383	723081.9788212	80	723085.1900007	723085.1905021	40	723088.5779478	723088.5784513	100	del	723091.1205044	723091.6324507	723091.6329055	120.0	1.0	723092.5213568
1166.7509765625	0.0	40	2389506	84	83	7	1	0	723081.9783383	723081.9788212	80	723085.1900007	723085.1905021	40	723088.5779478	723088.5784513	100	del	723091.1205044	723091.6324507	723091.6329055	120.0	1.0	723092.5213568
1170.13916015625	0.0	100	2396445	84	83	7	1	0	723081.9783383	723081.9788212	80	723085.1900007	723085.1905021	40	723088.5779478	723088.5784513	100	del	723091.1205044	723091.6324507	723091.6329055	120.0	1.0	723092.5213568
1173.193359375	0.0	120	2402700	84	83	7	1	0	723081.9783383	723081.9788212	80	723085.1900007	723085.1905021	40	723088.5779478	723088.5784513	100	del	723091.1205044	723091.6324507	723091.6329055	120.0	1.0	723092.5213568
1176.50830078125	0.0	80	2409489	85	83	30	0	1	723094.9475331	723094.9480259	80	723098.3506316	723098.3511852	40	723101.5239999	723101.5244745	100	imm	723104.7118345	nan	nan	nan	nan	nan
1179.91162109375	0.0	40	2416459	85	83	30	0	1	723094.9475331	723094.9480259	80	723098.3506316	723098.3511852	40	723101.5239999	723101.5244745	100	imm	723104.7118345	nan	nan	nan	nan	nan
1183.0849609375	0.0	100	2422958	85	83	30	0	1	723094.9475331	723094.9480259	80	723098.3506316	723098.3511852	40	723101.5239999	723101.5244745	100	imm	723104.7118345	nan	nan	nan	nan	nan
1189.05712890625	0.0	80	2435189	86	60	1470	0	1	723107.4966653	723107.4971547	80	723110.5499018	723110.5504355	40	723113.6192019	723113.6197412	100	imm	723117.5852809	nan	nan	nan	nan	nan
1192.1103515625	0.0	40	2441442	86	60	1470	0	1	723107.4966653	723107.4971547	80	723110.5499018	723110.5504355	40	723113.6192019	723113.6197412	100	imm	723117.5852809	nan	nan	nan	nan	nan
1195.1796875	0.0	100	2447728	86	60	1470	0	1	723107.4966653	723107.4971547	80	723110.5499018	723110.5504355	40	723113.6192019	723113.6197412	100	imm	723117.5852809	nan	nan	nan	nan	nan
1201.73193359375	0.0	80	2461147	87	70	180	1	0	723120.1715335	723120.1719924	80	723123.5189796	723123.5194252	40	723126.7823966	723126.782936	100	imm	723129.6169472	723130.1286618	723130.1291283	120.0	1.0	723130.9765263
1205.0791015625	0.0	40	2468002	87	70	180	1	0	723120.1715335	723120.1719924	80	723123.5189796	723123.5194252	40	723126.7823966	723126.782936	100	imm	723129.6169472	723130.1286618	723130.1291283	120.0	1.0	723130.9765263
1208.3427734375	0.0	100	2474686	87	70	180	1	0	723120.1715335	723120.1719924	80	723123.5189796	723123.5194252	40	723126.7823966	723126.782936	100	imm	723129.6169472	723130.1286618	723130.1291283	120.0	1.0	723130.9765263
1211.6884765625	0.0	120	2481538	87	70	180	1	0	723120.1715335	723120.1719924	80	723123.5189796	723123.5194252	40	723126.7823966	723126.782936	100	imm	723129.6169472	723130.1286618	723130.1291283	120.0	1.0	723130.9765263
1214.646484375	0.0	80	2487596	88	50	906	1	1	723133.086542	723133.0870119	80	723136.3417765	723136.342211	40	723139.4287598	723139.4293111	100	imm	723140.9360562	723141.4472556	723141.447623	120.0	1.0	723142.2803654
1217.90185546875	0.0	40	2494263	88	50	906	1	1	723133.086542	723133.0870119	80	723136.3417765	723136.342211	40	723139.4287598	723139.4293111	100	imm	723140.9360562	723141.4472556	723141.447623	120.0	1.0	723142.2803654
1220.98876953125	0.0	100	2500585	88	50	906	1	1	723133.086542	723133.0870119	80	723136.3417765	723136.342211	40	723139.4287598	723139.4293111	100	imm	723140.9360562	723141.4472556	723141.447623	120.0	1.0	723142.2803654
1223.0068359375	0.0	120	2504718	88	50	906	1	1	723133.086542	723133.0870119	80	723136.3417765	723136.342211	40	723139.4287598	723139.4293111	100	imm	723140.9360562	723141.4472556	723141.447623	120.0	1.0	723142.2803654
1225.8837890625	0.0	80	2510610	89	87	906	1	0	723144.3242054	723144.3247104	80	723147.7572177	723147.7576714	40	723151.0537088	723151.0541689	100	imm	723153.0322542	723153.5436181	723153.5439966	120.0	1.0	723154.4956942
1229.31689453125	0.0	40	2517641	89	87	906	1	0	723144.3242054	723144.3247104	80	723147.7572177	723147.7576714	40	723151.0537088	723151.0541689	100	imm	723153.0322542	723153.5436181	723153.5439966	120.0	1.0	723154.4956942
1232.61328125	0.0	100	2524392	89	87	906	1	0	723144.3242054	723144.3247104	80	723147.7572177	723147.7576714	40	723151.0537088	723151.0541689	100	imm	723153.0322542	723153.5436181	723153.5439966	120.0	1.0	723154.4956942
1235.10302734375	0.0	120	2529491	89	87	906	1	0	723144.3242054	723144.3247104	80	723147.7572177	723147.7576714	40	723151.0537088	723151.0541689	100	imm	723153.0322542	723153.5436181	723153.5439966	120.0	1.0	723154.4956942
1238.53466796875	0.0	80	2536519	90	93	30	0	0	723156.9754441	723156.9759124	80	723160.3319275	723160.3323429	40	723163.6379231	723163.6384745	100	del	723165.3038008	nan	nan	nan	nan	nan
1241.89111328125	0.0	40	2543393	90	93	30	0	0	723156.9754441	723156.9759124	80	723160.3319275	723160.3323429	40	723163.6379231	723163.6384745	100	del	723165.3038008	nan	nan	nan	nan	nan
1245.197265625	0.0	100	2550164	90	93	30	0	0	723156.9754441	723156.9759124	80	723160.3319275	723160.3323429	40	723163.6379231	723163.6384745	100	del	723165.3038008	nan	nan	nan	nan	nan
1249.78857421875	0.0	80	2559567	91	67	250	0	1	723168.2296383	723168.2301259	80	723171.6767849	723171.6772493	40	723175.18755	723175.1890532	100	imm	723175.6959842	nan	nan	nan	nan	nan
1253.23583984375	0.0	40	2566627	91	67	250	0	1	723168.2296383	723168.2301259	80	723171.6767849	723171.6772493	40	723175.18755	723175.1890532	100	imm	723175.6959842	nan	nan	nan	nan	nan
1256.74658203125	0.0	100	2573817	91	67	250	0	1	723168.2296383	723168.2301259	80	723171.6767849	723171.6772493	40	723175.18755	723175.1890532	100	imm	723175.6959842	nan	nan	nan	nan	nan
1259.77099609375	0.0	80	2580011	92	57	7	1	0	723178.212135	723178.2124968	80	723181.6506515	723181.6509463	40	723184.9703702	723184.9708364	100	imm	723186.4404603	723186.9505417	723186.9509048	120.0	1.0	723191.1442637
1263.20947265625	0.0	40	2587053	92	57	7	1	0	723178.212135	723178.2124968	80	723181.6506515	723181.6509463	40	723184.9703702	723184.9708364	100	imm	723186.4404603	723186.9505417	723186.9509048	120.0	1.0	723191.1442637
1266.52880859375	0.0	100	2593851	92	57	7	1	0	723178.212135	723178.2124968	80	723181.6506515	723181.6509463	40	723184.9703702	723184.9708364	100	imm	723186.4404603	723186.9505417	723186.9509048	120.0	1.0	723191.1442637
1268.50927734375	0.0	120	2597907	92	57	7	1	0	723178.212135	723178.2124968	80	723181.6506515	723181.6509463	40	723184.9703702	723184.9708364	100	imm	723186.4404603	723186.9505417	723186.9509048	120.0	1.0	723191.1442637
1275.21240234375	0.0	80	2611635	93	100	30	0	0	723193.6537301	723193.6542474	80	723196.9258821	723196.9263811	40	723200.178775	723200.1792286	100	del	723202.1356566	nan	nan	nan	nan	nan
1278.484375	0.0	40	2618336	93	100	30	0	0	723193.6537301	723193.6542474	80	723196.9258821	723196.9263811	40	723200.178775	723200.1792286	100	del	723202.1356566	nan	nan	nan	nan	nan
1281.7373046875	0.0	100	2624998	93	100	30	0	0	723193.6537301	723193.6542474	80	723196.9258821	723196.9263811	40	723200.178775	723200.1792286	100	del	723202.1356566	nan	nan	nan	nan	nan
1286.60986328125	0.0	80	2634977	94	77	560	0	0	723205.0516421	723205.0521372	80	723208.1738563	723208.1742475	40	723211.4317122	723211.432014	100	imm	723212.3205308	nan	nan	nan	nan	nan
1289.73193359375	0.0	40	2641371	94	77	560	0	0	723205.0516421	723205.0521372	80	723208.1738563	723208.1742475	40	723211.4317122	723211.432014	100	imm	723212.3205308	nan	nan	nan	nan	nan
1292.98974609375	0.0	100	2648043	94	77	560	0	0	723205.0516421	723205.0521372	80	723208.1738563	723208.1742475	40	723211.4317122	723211.432014	100	imm	723212.3205308	nan	nan	nan	nan	nan
1296.84619140625	0.0	80	2655941	95	60	250	0	0	723215.2883543	723215.2888003	80	723218.5830954	723218.58353	40	723222.0190361	723222.0195768	100	imm	723224.3769671	nan	nan	nan	nan	nan
1300.14111328125	0.0	40	2662689	95	60	250	0	0	723215.2883543	723215.2888003	80	723218.5830954	723218.58353	40	723222.0190361	723222.0195768	100	imm	723224.3769671	nan	nan	nan	nan	nan
1303.57666015625	0.0	100	2669725	95	60	250	0	0	723215.2883543	723215.2888003	80	723218.5830954	723218.58353	40	723222.0190361	723222.0195768	100	imm	723224.3769671	nan	nan	nan	nan	nan
1308.82177734375	0.0	80	2680467	96	50	120	0	0	723227.2643349	723227.2648399	80	723230.5650896	723230.5656156	40	723233.7023229	723233.7028194	100	imm	723235.2734107	nan	nan	nan	nan	nan
1312.12255859375	0.0	40	2687227	96	50	120	0	0	723227.2643349	723227.2648399	80	723230.5650896	723230.5656156	40	723233.7023229	723233.7028194	100	imm	723235.2734107	nan	nan	nan	nan	nan
1315.259765625	0.0	100	2693652	96	50	120	0	0	723227.2643349	723227.2648399	80	723230.5650896	723230.5656156	40	723233.7023229	723233.7028194	100	imm	723235.2734107	nan	nan	nan	nan	nan
1319.68017578125	0.0	80	2702705	97	87	68	1	0	723238.1227927	723238.1231427	80	723241.1720776	723241.1725799	40	723244.4978815	723244.4984062	100	imm	723245.3039823	723245.8147157	723245.8151548	120.0	1.0	723246.8796024
1322.7294921875	0.0	40	2708950	97	87	68	1	0	723238.1227927	723238.1231427	80	723241.1720776	723241.1725799	40	723244.4978815	723244.4984062	100	imm	723245.3039823	723245.8147157	723245.8151548	120.0	1.0	723246.8796024
1326.05517578125	0.0	100	2715761	97	87	68	1	0	723238.1227927	723238.1231427	80	723241.1720776	723241.1725799	40	723244.4978815	723244.4984062	100	imm	723245.3039823	723245.8147157	723245.8151548	120.0	1.0	723246.8796024
1327.3720703125	0.0	120	2718458	97	87	68	1	0	723238.1227927	723238.1231427	80	723241.1720776	723241.1725799	40	723244.4978815	723244.4984062	100	imm	723245.3039823	723245.8147157	723245.8151548	120.0	1.0	723246.8796024
1330.78369140625	0.0	80	2725445	98	90	68	1	0	723249.2264829	723249.2269922	80	723252.5990068	723252.5994507	40	723256.0578684	723256.0583714	100	del	723257.5595719	723258.0697346	723258.0700083	120.0	4.0	723259.2956525
1334.15625	0.0	40	2732352	98	90	68	1	0	723249.2264829	723249.2269922	80	723252.5990068	723252.5994507	40	723256.0578684	723256.0583714	100	del	723257.5595719	723258.0697346	723258.0700083	120.0	4.0	723259.2956525
1337.61474609375	0.0	100	2739435	98	90	68	1	0	723249.2264829	723249.2269922	80	723252.5990068	723252.5994507	40	723256.0578684	723256.0583714	100	del	723257.5595719	723258.0697346	723258.0700083	120.0	4.0	723259.2956525
1339.62646484375	0.0	120	2743555	98	90	68	1	0	723249.2264829	723249.2269922	80	723252.5990068	723252.5994507	40	723256.0578684	723256.0583714	100	del	723257.5595719	723258.0697346	723258.0700083	120.0	4.0	723259.2956525
1343.3603515625	0.0	80	2751202	99	70	560	0	0	723261.8035668	723261.8040391	80	723265.1958287	723265.1963019	40	723268.4972019	723268.4977004	100	imm	723270.1356055	nan	nan	nan	nan	nan
1346.75244140625	0.0	40	2758149	99	70	560	0	0	723261.8035668	723261.8040391	80	723265.1958287	723265.1963019	40	723268.4972019	723268.4977004	100	imm	723270.1356055	nan	nan	nan	nan	nan
1350.0537109375	0.0	100	2764910	99	70	560	0	0	723261.8035668	723261.8040391	80	723265.1958287	723265.1963019	40	723268.4972019	723268.4977004	100	imm	723270.1356055	nan	nan	nan	nan	nan
1354.67333984375	0.0	80	2774371	100	73	340	1	1	723273.1169537	723273.1173865	80	723276.4146082	723276.4150808	40	723279.4371518	723279.4376429	100	imm	723280.4875951	723280.997242	723280.9975795	120.0	2.0	723282.0476737
1357.97119140625	0.0	40	2781125	100	73	340	1	1	723273.1169537	723273.1173865	80	723276.4146082	723276.4150808	40	723279.4371518	723279.4376429	100	imm	723280.4875951	723280.997242	723280.9975795	120.0	2.0	723282.0476737
1360.99365234375	0.0	100	2787315	100	73	340	1	1	723273.1169537	723273.1173865	80	723276.4146082	723276.4150808	40	723279.4371518	723279.4376429	100	imm	723280.4875951	723280.997242	723280.9975795	120.0	2.0	723282.0476737
1362.55322265625	0.0	120	2790509	100	73	340	1	1	723273.1169537	723273.1173865	80	723276.4146082	723276.4150808	40	723279.4371518	723279.4376429	100	imm	723280.4875951	723280.997242	723280.9975795	120.0	2.0	723282.0476737
1386.98046875	0.0	80	2840536	101	50	68	1	0	723305.4248412	723305.4253365	80	723308.8640587	723308.8645715	40	723312.1192716	723312.1197694	100	imm	723313.6877496	723314.1991807	723314.1995983	120.0	1.0	723315.9836092
1390.41943359375	0.0	40	2847579	101	50	68	1	0	723305.4248412	723305.4253365	80	723308.8640587	723308.8645715	40	723312.1192716	723312.1197694	100	imm	723313.6877496	723314.1991807	723314.1995983	120.0	1.0	723315.9836092
1393.6748046875	0.0	100	2854246	101	50	68	1	0	723305.4248412	723305.4253365	80	723308.8640587	723308.8645715	40	723312.1192716	723312.1197694	100	imm	723313.6877496	723314.1991807	723314.1995983	120.0	1.0	723315.9836092
1395.75439453125	0.0	120	2858505	101	50	68	1	0	723305.4248412	723305.4253365	80	723308.8640587	723308.8645715	40	723312.1192716	723312.1197694	100	imm	723313.6877496	723314.1991807	723314.1995983	120.0	1.0	723315.9836092
1399.97705078125	0.0	80	2867153	102	73	250	0	1	723318.4218011	723318.4223139	80	723321.5347761	723321.5354068	40	723324.8245762	723324.8251369	100	imm	723326.2234336	nan	nan	nan	nan	nan
1403.09033203125	0.0	40	2873529	102	73	250	0	1	723318.4218011	723318.4223139	80	723321.5347761	723321.5354068	40	723324.8245762	723324.8251369	100	imm	723326.2234336	nan	nan	nan	nan	nan
1406.3798828125	0.0	100	2880266	102	73	250	0	1	723318.4218011	723318.4223139	80	723321.5347761	723321.5354068	40	723324.8245762	723324.8251369	100	imm	723326.2234336	nan	nan	nan	nan	nan
1410.6103515625	0.0	80	2888930	103	67	30	0	1	723329.0552871	723329.0557555	80	723332.0793	723332.079747	40	723335.39966	723335.4001643	100	del	723335.8162402	nan	nan	nan	nan	nan
1413.63427734375	0.0	40	2895123	103	67	30	0	1	723329.0552871	723329.0557555	80	723332.0793	723332.079747	40	723335.39966	723335.4001643	100	del	723335.8162402	nan	nan	nan	nan	nan
1416.95458984375	0.0	100	2901923	103	67	30	0	1	723329.0552871	723329.0557555	80	723332.0793	723332.079747	40	723335.39966	723335.4001643	100	del	723335.8162402	nan	nan	nan	nan	nan
1420.06982421875	0.0	80	2908303	104	90	1470	0	1	723338.5150201	723338.5154681	80	723341.547644	723341.5481282	40	723344.8055005	723344.8061387	100	imm	723346.0168525	nan	nan	nan	nan	nan
1423.1025390625	0.0	40	2914514	104	90	1470	0	1	723338.5150201	723338.5154681	80	723341.547644	723341.5481282	40	723344.8055005	723344.8061387	100	imm	723346.0168525	nan	nan	nan	nan	nan
1426.3603515625	0.0	100	2921186	104	90	1470	0	1	723338.5150201	723338.5154681	80	723341.547644	723341.5481282	40	723344.8055005	723344.8061387	100	imm	723346.0168525	nan	nan	nan	nan	nan
1430.1845703125	0.0	80	2929018	105	90	7	1	1	723348.6298057	723348.6301449	80	723351.6989337	723351.6993933	40	723354.8149124	723354.8154358	100	del	723356.2951936	723356.8082153	723356.8086333	120.0	4.0	723357.1358648
1433.25341796875	0.0	40	2935303	105	90	7	1	1	723348.6298057	723348.6301449	80	723351.6989337	723351.6993933	40	723354.8149124	723354.8154358	100	del	723356.2951936	723356.8082153	723356.8086333	120.0	4.0	723357.1358648
1436.36962890625	0.0	100	2941685	105	90	7	1	1	723348.6298057	723348.6301449	80	723351.6989337	723351.6993933	40	723354.8149124	723354.8154358	100	del	723356.2951936	723356.8082153	723356.8086333	120.0	4.0	723357.1358648
1438.36279296875	0.0	120	2945767	105	90	7	1	1	723348.6298057	723348.6301449	80	723351.6989337	723351.6993933	40	723354.8149124	723354.8154358	100	del	723356.2951936	723356.8082153	723356.8086333	120.0	4.0	723357.1358648
1440.775390625	0.0	80	2950708	106	53	7	1	0	723359.2212948	723359.2216048	80	723362.3235931	723362.3241329	40	723365.3592502	723365.3597543	100	imm	723367.8472907	723368.3567878	723368.357097	120.0	2.0	723368.9440147
1443.8779296875	0.0	40	2957062	106	53	7	1	0	723359.2212948	723359.2216048	80	723362.3235931	723362.3241329	40	723365.3592502	723365.3597543	100	imm	723367.8472907	723368.3567878	723368.357097	120.0	2.0	723368.9440147
1446.91357421875	0.0	100	2963279	106	53	7	1	0	723359.2212948	723359.2216048	80	723362.3235931	723362.3241329	40	723365.3592502	723365.3597543	100	imm	723367.8472907	723368.3567878	723368.357097	120.0	2.0	723368.9440147
1449.91064453125	0.0	120	2969417	106	53	7	1	0	723359.2212948	723359.2216048	80	723362.3235931	723362.3241329	40	723365.3592502	723365.3597543	100	imm	723367.8472907	723368.3567878	723368.357097	120.0	2.0	723368.9440147
1452.8310546875	0.0	80	2975398	107	63	1470	0	0	723371.2770207	723371.2773655	80	723374.4253549	723374.4258003	40	723377.7085431	723377.7089616	100	imm	723378.7199848	nan	nan	nan	nan	nan
1455.9794921875	0.0	40	2981846	107	63	1470	0	0	723371.2770207	723371.2773655	80	723374.4253549	723374.4258003	40	723377.7085431	723377.7089616	100	imm	723378.7199848	nan	nan	nan	nan	nan
1459.26220703125	0.0	100	2988569	107	63	1470	0	0	723371.2770207	723371.2773655	80	723374.4253549	723374.4258003	40	723377.7085431	723377.7089616	100	imm	723378.7199848	nan	nan	nan	nan	nan
1463.140625	0.0	80	2996512	108	50	7	1	1	723381.5866274	723381.5871495	80	723384.8437606	723384.8442302	40	723388.1249405	723388.1254083	100	imm	723388.9439241	723389.4577263	723389.4582192	120.0	2.0	723391.1996475
1466.3974609375	0.0	40	3003182	108	50	7	1	1	723381.5866274	723381.5871495	80	723384.8437606	723384.8442302	40	723388.1249405	723388.1254083	100	imm	723388.9439241	723389.4577263	723389.4582192	120.0	2.0	723391.1996475
1469.6787109375	0.0	100	3009902	108	50	7	1	1	723381.5866274	723381.5871495	80	723384.8437606	723384.8442302	40	723388.1249405	723388.1254083	100	imm	723388.9439241	723389.4577263	723389.4582192	120.0	2.0	723391.1996475
1471.01123046875	0.0	120	3012631	108	50	7	1	1	723381.5866274	723381.5871495	80	723384.8437606	723384.8442302	40	723388.1249405	723388.1254083	100	imm	723388.9439241	723389.4577263	723389.4582192	120.0	2.0	723391.1996475
1474.98974609375	0.0	80	3020779	109	100	250	0	1	723393.4361296	723393.4364989	80	723396.5056025	723396.5061115	40	723399.7639257	723399.764389	100	imm	723401.6637772	nan	nan	nan	nan	nan
1478.05908203125	0.0	40	3027065	109	100	250	0	1	723393.4361296	723393.4364989	80	723396.5056025	723396.5061115	40	723399.7639257	723399.764389	100	imm	723401.6637772	nan	nan	nan	nan	nan
1481.3173828125	0.0	100	3033738	109	100	250	0	1	723393.4361296	723393.4364989	80	723396.5056025	723396.5061115	40	723399.7639257	723399.764389	100	imm	723401.6637772	nan	nan	nan	nan	nan
1486.16015625	0.0	80	3043656	110	90	906	1	0	723404.6069208	723404.6073183	80	723408.0518871	723408.0523838	40	723411.2001181	723411.2006434	100	imm	723411.98315	723412.494235	723412.494671	120.0	1.0	723414.2878223
1489.60498046875	0.0	40	3050711	110	90	906	1	0	723404.6069208	723404.6073183	80	723408.0518871	723408.0523838	40	723411.2001181	723411.2006434	100	imm	723411.98315	723412.494235	723412.494671	120.0	1.0	723414.2878223
1492.7529296875	0.0	100	3057158	110	90	906	1	0	723404.6069208	723404.6073183	80	723408.0518871	723408.0523838	40	723411.2001181	723411.2006434	100	imm	723411.98315	723412.494235	723412.494671	120.0	1.0	723414.2878223
1494.04736328125	0.0	120	3059809	110	90	906	1	0	723404.6069208	723404.6073183	80	723408.0518871	723408.0523838	40	723411.2001181	723411.2006434	100	imm	723411.98315	723412.494235	723412.494671	120.0	1.0	723414.2878223
1497.962890625	0.0	80	3067828	111	60	906	1	1	723416.4100155	723416.4105365	80	723419.7007707	723419.7012653	40	723423.0344769	723423.0349278	100	imm	723424.8232743	723425.3341617	723425.3345669	120.0	1.0	723426.423381
1501.25341796875	0.0	40	3074567	111	60	906	1	1	723416.4100155	723416.4105365	80	723419.7007707	723419.7012653	40	723423.0344769	723423.0349278	100	imm	723424.8232743	723425.3341617	723425.3345669	120.0	1.0	723426.423381
1504.58740234375	0.0	100	3081395	111	60	906	1	1	723416.4100155	723416.4105365	80	723419.7007707	723419.7012653	40	723423.0344769	723423.0349278	100	imm	723424.8232743	723425.3341617	723425.3345669	120.0	1.0	723426.423381
1506.88671875	0.0	120	3086104	111	60	906	1	1	723416.4100155	723416.4105365	80	723419.7007707	723419.7012653	40	723423.0344769	723423.0349278	100	imm	723424.8232743	723425.3341617	723425.3345669	120.0	1.0	723426.423381
