onset	duration	trial_type	electrodes_involved_onset	electrodes_involved_offset	sample_start	sample_end	electrical_stimulation_type	electrical_stimulation_site	electrical_stimulation_site_num	electrical_stimulation_current	notes	status	status_description
3346.300781	0.0002	electrical_stimulation	n/a	n/a	6853224	n/a	biphasic	RS10-RS11	52-53	6.0 mA	n/a	bad	n/a
3350.289551	0.0002	electrical_stimulation	n/a	n/a	6861393	n/a	biphasic	RS10-RS11	52-53	6.0 mA	n/a	good	n/a
3397.999512	0.0002	electrical_stimulation	n/a	n/a	6959103	n/a	biphasic	RS11-RS12	53-54	6.0 mA	n/a	good	n/a
3401.022949	0.0002	electrical_stimulation	n/a	n/a	6965295	n/a	biphasic	RS11-RS12	53-54	6.0 mA	n/a	good	Artifact fixed when referencing to RN5
3403.849121	0.0002	electrical_stimulation	n/a	n/a	6971083	n/a	biphasic	RS11-RS12	53-54	6.0 mA	n/a	good	n/a
3406.940918	0.0002	electrical_stimulation	n/a	n/a	6977415	n/a	biphasic	RS11-RS12	53-54	6.0 mA	n/a	good	artifact fixed when referencing to RN5
3410.282227	0.0002	electrical_stimulation	n/a	n/a	6984258	n/a	biphasic	RS11-RS12	53-54	6.0 mA	n/a	good	n/a
3414.134766	0.0002	electrical_stimulation	n/a	n/a	6992148	n/a	biphasic	RS11-RS12	53-54	6.0 mA	n/a	good	artifacts fixed when referencing to RN5
3416.730957	0.0002	electrical_stimulation	n/a	n/a	6997465	n/a	biphasic	RS11-RS12	53-54	6.0 mA	n/a	good	n/a
3419.681641	0.0002	electrical_stimulation	n/a	n/a	7003508	n/a	biphasic	RS11-RS12	53-54	6.0 mA	n/a	good	n/a
3422.877441	0.0002	electrical_stimulation	n/a	n/a	7010053	n/a	biphasic	RS11-RS12	53-54	6.0 mA	n/a	good	n/a
3426.89209	0.0002	electrical_stimulation	n/a	n/a	7018275	n/a	biphasic	RS11-RS12	53-54	6.0 mA	n/a	good	n/a
3465.596191	0.0002	electrical_stimulation	n/a	n/a	7097541	n/a	biphasic	RN1-RN2	29-30	6.0 mA	n/a	bad	n/a
3468.666992	0.0002	electrical_stimulation	n/a	n/a	7103830	n/a	biphasic	RN1-RN2	29-30	6.0 mA	n/a	bad	n/a
3471.716797	0.0002	electrical_stimulation	n/a	n/a	7110076	n/a	biphasic	RN1-RN2	29-30	6.0 mA	n/a	good	n/a
3474.714844	0.0002	electrical_stimulation	n/a	n/a	7116216	n/a	biphasic	RN1-RN2	29-30	6.0 mA	n/a	good	artifact fixed when referencing to RX1
3477.503418	0.0002	electrical_stimulation	n/a	n/a	7121927	n/a	biphasic	RN1-RN2	29-30	6.0 mA	n/a	good	n/a
3480.496094	0.0002	electrical_stimulation	n/a	n/a	7128056	n/a	biphasic	RN1-RN2	29-30	6.0 mA	n/a	good	n/a
3483.692383	0.0002	electrical_stimulation	n/a	n/a	7134602	n/a	biphasic	RN1-RN2	29-30	6.0 mA	n/a	good	artifacts fixed when referencing to RN5
3487.648926	0.0002	electrical_stimulation	n/a	n/a	7142705	n/a	biphasic	RN1-RN2	29-30	6.0 mA	n/a	good	artifacts fixed when referencing to RX1
3491.768066	0.0002	electrical_stimulation	n/a	n/a	7151141	n/a	biphasic	RN1-RN2	29-30	6.0 mA	n/a	good	artifacts fixed when referencing to RX1
3495.40625	0.0002	electrical_stimulation	n/a	n/a	7158592	n/a	biphasic	RN1-RN2	29-30	6.0 mA	n/a	good	fixed when referencing to RX1
3517.080078	0.0002	electrical_stimulation	n/a	n/a	7202980	n/a	biphasic	RN2-RN3	30-31	6.0 mA	n/a	bad	bad channels
3521.646484	0.0002	electrical_stimulation	n/a	n/a	7212332	n/a	biphasic	RN2-RN3	30-31	6.0 mA	n/a	good	n/a
3525.780273	0.0002	electrical_stimulation	n/a	n/a	7220798	n/a	biphasic	RN2-RN3	30-31	6.0 mA	n/a	good	n/a
3529.825684	0.0002	electrical_stimulation	n/a	n/a	7229083	n/a	biphasic	RN2-RN3	30-31	6.0 mA	n/a	good	n/a
3534.001953	0.0002	electrical_stimulation	n/a	n/a	7237636	n/a	biphasic	RN2-RN3	30-31	6.0 mA	n/a	good	n/a
3536.916016	0.0002	electrical_stimulation	n/a	n/a	7243604	n/a	biphasic	RN2-RN3	30-31	6.0 mA	n/a	good	n/a
3540.252441	0.0002	electrical_stimulation	n/a	n/a	7250437	n/a	biphasic	RN2-RN3	30-31	6.0 mA	n/a	good	n/a
3543.099121	0.0002	electrical_stimulation	n/a	n/a	7256267	n/a	biphasic	RN2-RN3	30-31	6.0 mA	n/a	good	n/a
3545.992188	0.0002	electrical_stimulation	n/a	n/a	7262192	n/a	biphasic	RN2-RN3	30-31	6.0 mA	n/a	good	n/a
3549.302734	0.0002	electrical_stimulation	n/a	n/a	7268972	n/a	biphasic	RN2-RN3	30-31	6.0 mA	n/a	good	n/a
3572.998047	0.0002	electrical_stimulation	n/a	n/a	7317500	n/a	biphasic	RN3-RN4	31-32	6.0 mA	n/a	bad	bad channels
3576.257324	0.0002	electrical_stimulation	n/a	n/a	7324175	n/a	biphasic	RN3-RN4	31-32	6.0 mA	n/a	good	noise fixed when referencing to RX1
3579.499512	0.0002	electrical_stimulation	n/a	n/a	7330815	n/a	biphasic	RN3-RN4	31-32	6.0 mA	n/a	good	noise fixed when referencing to RX1
3581.683594	0.0002	electrical_stimulation	n/a	n/a	7335288	n/a	biphasic	RN3-RN4	31-32	6.0 mA	n/a	good	noise fixed when referencing to RX1
3584.170898	0.0002	electrical_stimulation	n/a	n/a	7340382	n/a	biphasic	RN3-RN4	31-32	6.0 mA	n/a	good	noise fixed when referencing to RX1
3586.887207	0.0002	electrical_stimulation	n/a	n/a	7345945	n/a	biphasic	RN3-RN4	31-32	6.0 mA	n/a	good	noise fixed when referencing to RX1
3590.035645	0.0002	electrical_stimulation	n/a	n/a	7352393	n/a	biphasic	RN3-RN4	31-32	6.0 mA	n/a	good	noise fixed when referencing to RX1
3593.101074	0.0002	electrical_stimulation	n/a	n/a	7358671	n/a	biphasic	RN3-RN4	31-32	6.0 mA	n/a	good	artifacts fixed when referencing to RX1
3595.812012	0.0002	electrical_stimulation	n/a	n/a	7364223	n/a	biphasic	RN3-RN4	31-32	6.0 mA	n/a	good	noise fixed when referencing to RX1
3600.624023	0.0002	electrical_stimulation	n/a	n/a	7374078	n/a	biphasic	RN3-RN4	31-32	6.0 mA	n/a	good	artifact fixed when referencing to RX1
3603.611328	0.0002	electrical_stimulation	n/a	n/a	7380196	n/a	biphasic	RN3-RN4	31-32	6.0 mA	n/a	good	artifact fixed when referencing to RX1
3631.706055	0.0002	electrical_stimulation	n/a	n/a	7437734	n/a	biphasic	RN7-RN8	35-36	6.0 mA	n/a	bad	bad channels
3636.357422	0.0002	electrical_stimulation	n/a	n/a	7447260	n/a	biphasic	RN7-RN8	35-36	6.0 mA	n/a	good	artifact fixed when referencing to RX1
3640.188965	0.0002	electrical_stimulation	n/a	n/a	7455107	n/a	biphasic	RN7-RN8	35-36	6.0 mA	n/a	good	artifact fixed when referencing to RX1
3644.15625	0.0002	electrical_stimulation	n/a	n/a	7463232	n/a	biphasic	RN7-RN8	35-36	6.0 mA	n/a	good	artifact fixed when referencing to RX1
3655.85498	0.0002	electrical_stimulation	n/a	n/a	7487191	n/a	biphasic	RN7-RN8	35-36	6.0 mA	n/a	good	n/a
3659.092773	0.0002	electrical_stimulation	n/a	n/a	7493822	n/a	biphasic	RN7-RN8	35-36	6.0 mA	n/a	good	artifact fixed when referencing to RX1
3662.74707	0.0002	electrical_stimulation	n/a	n/a	7501306	n/a	biphasic	RN7-RN8	35-36	6.0 mA	n/a	bad	n/a
3665.494629	0.0002	electrical_stimulation	n/a	n/a	7506933	n/a	biphasic	RN7-RN8	35-36	6.0 mA	n/a	good	artifact fixed when referencing to RX1
3668.695313	0.0002	electrical_stimulation	n/a	n/a	7513488	n/a	biphasic	RN7-RN8	35-36	6.0 mA	n/a	good	artifact fixed when referencing to RN5
3672.475098	0.0002	electrical_stimulation	n/a	n/a	7521229	n/a	biphasic	RN7-RN8	35-36	6.0 mA	n/a	good	n/a
3697.612793	0.0002	electrical_stimulation	n/a	n/a	7572711	n/a	biphasic	RN8-RN9	36-37	6.0 mA	n/a	good	n/a
3700.774902	0.0002	electrical_stimulation	n/a	n/a	7579187	n/a	biphasic	RN8-RN9	36-37	6.0 mA	n/a	good	n/a
3703.756836	0.0002	electrical_stimulation	n/a	n/a	7585294	n/a	biphasic	RN8-RN9	36-37	6.0 mA	n/a	good	n/a
3706.671387	0.0002	electrical_stimulation	n/a	n/a	7591263	n/a	biphasic	RN8-RN9	36-37	6.0 mA	n/a	good	n/a
3710.039063	0.0002	electrical_stimulation	n/a	n/a	7598160	n/a	biphasic	RN8-RN9	36-37	6.0 mA	n/a	good	n/a
3715.138672	0.0002	electrical_stimulation	n/a	n/a	7608604	n/a	biphasic	RN8-RN9	36-37	6.0 mA	n/a	good	n/a
3718.29248	0.0002	electrical_stimulation	n/a	n/a	7615063	n/a	biphasic	RN8-RN9	36-37	6.0 mA	n/a	bad	artifacts fixed when referencing to RX1
3721.868164	0.0002	electrical_stimulation	n/a	n/a	7622386	n/a	biphasic	RN8-RN9	36-37	6.0 mA	n/a	good	n/a
3725.574707	0.0002	electrical_stimulation	n/a	n/a	7629977	n/a	biphasic	RN8-RN9	36-37	6.0 mA	n/a	bad	artifacts fixed when referencing to RX1
3730.131348	0.0002	electrical_stimulation	n/a	n/a	7639309	n/a	biphasic	RN8-RN9	36-37	6.0 mA	n/a	good	n/a
3754.523926	0.0002	electrical_stimulation	n/a	n/a	7689265	n/a	biphasic	RN9-RN10	37-38	6.0 mA	n/a	bad	bad channels
3757.388672	0.0002	electrical_stimulation	n/a	n/a	7695132	n/a	biphasic	RN9-RN10	37-38	6.0 mA	n/a	good	n/a
3759.614746	0.0002	electrical_stimulation	n/a	n/a	7699691	n/a	biphasic	RN9-RN10	37-38	6.0 mA	n/a	good	n/a
3762.435059	0.0002	electrical_stimulation	n/a	n/a	7705467	n/a	biphasic	RN9-RN10	37-38	6.0 mA	n/a	good	n/a
3764.838379	0.0002	electrical_stimulation	n/a	n/a	7710389	n/a	biphasic	RN9-RN10	37-38	6.0 mA	n/a	good	n/a
3767.554688	0.0002	electrical_stimulation	n/a	n/a	7715952	n/a	biphasic	RN9-RN10	37-38	6.0 mA	n/a	good	n/a
3770.609863	0.0002	electrical_stimulation	n/a	n/a	7722209	n/a	biphasic	RN9-RN10	37-38	6.0 mA	n/a	good	n/a
3773.503418	0.0002	electrical_stimulation	n/a	n/a	7728135	n/a	biphasic	RN9-RN10	37-38	6.0 mA	n/a	good	n/a
3776.349609	0.0002	electrical_stimulation	n/a	n/a	7733964	n/a	biphasic	RN9-RN10	37-38	6.0 mA	n/a	good	artifacts fixed when referencing to RX1
3779.222168	0.0002	electrical_stimulation	n/a	n/a	7739847	n/a	biphasic	RN9-RN10	37-38	6.0 mA	n/a	good	artifacts fixed when referencing to RX1
3806.987793	0.0002	electrical_stimulation	n/a	n/a	7796711	n/a	biphasic	RN10-RN11	38-39	6.0 mA	n/a	good	artifacts fixed when referencing to RN5
3809.644531	0.0002	electrical_stimulation	n/a	n/a	7802152	n/a	biphasic	RN10-RN11	38-39	6.0 mA	n/a	good	n/a
3812.141113	0.0002	electrical_stimulation	n/a	n/a	7807265	n/a	biphasic	RN10-RN11	38-39	6.0 mA	n/a	good	n/a
3814.940918	0.0002	electrical_stimulation	n/a	n/a	7812999	n/a	biphasic	RN10-RN11	38-39	6.0 mA	n/a	good	artifacts fixed when referencing to RN5
3817.411621	0.0002	electrical_stimulation	n/a	n/a	7818059	n/a	biphasic	RN10-RN11	38-39	6.0 mA	n/a	good	artifacts fixed when referencing to RN5
3820.759277	0.0002	electrical_stimulation	n/a	n/a	7824915	n/a	biphasic	RN10-RN11	38-39	6.0 mA	n/a	good	n/a
3823.32373	0.0002	electrical_stimulation	n/a	n/a	7830167	n/a	biphasic	RN10-RN11	38-39	6.0 mA	n/a	good	n/a
3826.186035	0.0002	electrical_stimulation	n/a	n/a	7836029	n/a	biphasic	RN10-RN11	38-39	6.0 mA	n/a	good	n/a
3828.782227	0.0002	electrical_stimulation	n/a	n/a	7841346	n/a	biphasic	RN10-RN11	38-39	6.0 mA	n/a	good	n/a
3832.035645	0.0002	electrical_stimulation	n/a	n/a	7848009	n/a	biphasic	RN10-RN11	38-39	6.0 mA	n/a	good	n/a
3857.201172	0.0002	electrical_stimulation	n/a	n/a	7899548	n/a	biphasic	RN11-RN12	39-40	6.0 mA	n/a	good	n/a
3863.118164	0.0002	electrical_stimulation	n/a	n/a	7911666	n/a	biphasic	RN11-RN12	39-40	6.0 mA	n/a	good	n/a
3865.391113	0.0002	electrical_stimulation	n/a	n/a	7916321	n/a	biphasic	RN11-RN12	39-40	6.0 mA	n/a	bad	n/a
3868.373535	0.0002	electrical_stimulation	n/a	n/a	7922429	n/a	biphasic	RN11-RN12	39-40	6.0 mA	n/a	good	artifacts fixed when referencing to RN5
3875.791504	0.0002	electrical_stimulation	n/a	n/a	7937621	n/a	biphasic	RN11-RN12	39-40	6.0 mA	n/a	good	n/a
3879.821777	0.0002	electrical_stimulation	n/a	n/a	7945875	n/a	biphasic	RN11-RN12	39-40	6.0 mA	n/a	good	n/a
3883.731934	0.0002	electrical_stimulation	n/a	n/a	7953883	n/a	biphasic	RN11-RN12	39-40	6.0 mA	n/a	bad	n/a
3887.178223	0.0002	electrical_stimulation	n/a	n/a	7960941	n/a	biphasic	RN11-RN12	39-40	6.0 mA	n/a	good	n/a
3890.561035	0.0002	electrical_stimulation	n/a	n/a	7967869	n/a	biphasic	RN11-RN12	39-40	6.0 mA	n/a	good	n/a
3928.530762	0.0002	electrical_stimulation	n/a	n/a	8045631	n/a	biphasic	RC1-RC2	15-16	6.0 mA	n/a	bad	bad channels
3931.68457	0.0002	electrical_stimulation	n/a	n/a	8052090	n/a	biphasic	RC1-RC2	15-16	6.0 mA	n/a	good	n/a
3934.588379	0.0002	electrical_stimulation	n/a	n/a	8058037	n/a	biphasic	RC1-RC2	15-16	6.0 mA	n/a	good	n/a
3937.27832	0.0002	electrical_stimulation	n/a	n/a	8063546	n/a	biphasic	RC1-RC2	15-16	6.0 mA	n/a	good	n/a
3940.479492	0.0002	electrical_stimulation	n/a	n/a	8070102	n/a	biphasic	RC1-RC2	15-16	6.0 mA	n/a	good	n/a
3945.051758	0.0002	electrical_stimulation	n/a	n/a	8079466	n/a	biphasic	RC1-RC2	15-16	6.0 mA	n/a	good	artifacts fixed when referencing to RN5
3948.685059	0.0002	electrical_stimulation	n/a	n/a	8086907	n/a	biphasic	RC1-RC2	15-16	6.0 mA	n/a	good	n/a
3952.449219	0.0002	electrical_stimulation	n/a	n/a	8094616	n/a	biphasic	RC1-RC2	15-16	6.0 mA	n/a	good	n/a
3956.265625	0.0002	electrical_stimulation	n/a	n/a	8102432	n/a	biphasic	RC1-RC2	15-16	6.0 mA	n/a	good	artifacts fixed when referencing to RN5
3960.123535	0.0002	electrical_stimulation	n/a	n/a	8110333	n/a	biphasic	RC1-RC2	15-16	6.0 mA	n/a	good	n/a
3980.691406	0.0002	electrical_stimulation	n/a	n/a	8152456	n/a	biphasic	RC2-RC3	16-17	6.0 mA	n/a	bad	n/a
3984.022461	0.0002	electrical_stimulation	n/a	n/a	8159278	n/a	biphasic	RC2-RC3	16-17	6.0 mA	n/a	good	n/a
3987.353516	0.0002	electrical_stimulation	n/a	n/a	8166100	n/a	biphasic	RC2-RC3	16-17	6.0 mA	n/a	good	n/a
3991.279785	0.0002	electrical_stimulation	n/a	n/a	8174141	n/a	biphasic	RC2-RC3	16-17	6.0 mA	n/a	good	n/a
3994.809082	0.0002	electrical_stimulation	n/a	n/a	8181369	n/a	biphasic	RC2-RC3	16-17	6.0 mA	n/a	good	n/a
3998.155762	0.0002	electrical_stimulation	n/a	n/a	8188223	n/a	biphasic	RC2-RC3	16-17	6.0 mA	n/a	good	n/a
4001.685059	0.0002	electrical_stimulation	n/a	n/a	8195451	n/a	biphasic	RC2-RC3	16-17	6.0 mA	n/a	good	n/a
4005.553711	0.0002	electrical_stimulation	n/a	n/a	8203374	n/a	biphasic	RC2-RC3	16-17	6.0 mA	n/a	good	n/a
4009.745117	0.0002	electrical_stimulation	n/a	n/a	8211958	n/a	biphasic	RC2-RC3	16-17	6.0 mA	n/a	good	artifact fixed when referencing to RN5
4013.864258	0.0002	electrical_stimulation	n/a	n/a	8220394	n/a	biphasic	RC2-RC3	16-17	6.0 mA	n/a	good	n/a
4038.34668	0.0002	electrical_stimulation	n/a	n/a	8270534	n/a	biphasic	RC3-RC4	17-18	6.0 mA	n/a	good	n/a
4041.395996	0.0002	electrical_stimulation	n/a	n/a	8276779	n/a	biphasic	RC3-RC4	17-18	6.0 mA	n/a	good	n/a
4044.388672	0.0002	electrical_stimulation	n/a	n/a	8282908	n/a	biphasic	RC3-RC4	17-18	6.0 mA	n/a	good	n/a
4047.839844	0.0002	electrical_stimulation	n/a	n/a	8289976	n/a	biphasic	RC3-RC4	17-18	6.0 mA	n/a	good	n/a
4053.631836	0.0002	electrical_stimulation	n/a	n/a	8301838	n/a	biphasic	RC3-RC4	17-18	6.0 mA	n/a	good	n/a
4056.33252	0.0002	electrical_stimulation	n/a	n/a	8307369	n/a	biphasic	RC3-RC4	17-18	6.0 mA	n/a	good	n/a
4059.194336	0.0002	electrical_stimulation	n/a	n/a	8313230	n/a	biphasic	RC3-RC4	17-18	6.0 mA	n/a	good	n/a
4062.072266	0.0002	electrical_stimulation	n/a	n/a	8319124	n/a	biphasic	RC3-RC4	17-18	6.0 mA	n/a	good	n/a
4065.236816	0.0002	electrical_stimulation	n/a	n/a	8325605	n/a	biphasic	RC3-RC4	17-18	6.0 mA	n/a	good	artifact fixed when referencing to RN5
4068.839355	0.0002	electrical_stimulation	n/a	n/a	8332983	n/a	biphasic	RC3-RC4	17-18	6.0 mA	n/a	good	n/a
4095.157227	0.0002	electrical_stimulation	n/a	n/a	8386882	n/a	biphasic	RC4-RC5	18-19	6.0 mA	n/a	good	n/a
4098.994141	0.0002	electrical_stimulation	n/a	n/a	8394740	n/a	biphasic	RC4-RC5	18-19	6.0 mA	n/a	good	artifact fixed when referencing to RN5
4102.033203	0.0002	electrical_stimulation	n/a	n/a	8400964	n/a	biphasic	RC4-RC5	18-19	6.0 mA	n/a	good	n/a
4105.666992	0.0002	electrical_stimulation	n/a	n/a	8408406	n/a	biphasic	RC4-RC5	18-19	6.0 mA	n/a	good	n/a
4109.290527	0.0002	electrical_stimulation	n/a	n/a	8415827	n/a	biphasic	RC4-RC5	18-19	6.0 mA	n/a	good	n/a
4112.68457	0.0002	electrical_stimulation	n/a	n/a	8422778	n/a	biphasic	RC4-RC5	18-19	6.0 mA	n/a	good	n/a
4115.796875	0.0002	electrical_stimulation	n/a	n/a	8429152	n/a	biphasic	RC4-RC5	18-19	6.0 mA	n/a	good	n/a
4118.97168	0.0002	electrical_stimulation	n/a	n/a	8435654	n/a	biphasic	RC4-RC5	18-19	6.0 mA	n/a	good	n/a
4121.844238	0.0002	electrical_stimulation	n/a	n/a	8441537	n/a	biphasic	RC4-RC5	18-19	6.0 mA	n/a	good	artifact fixed when referencing to RN5
4125.472656	0.0002	electrical_stimulation	n/a	n/a	8448968	n/a	biphasic	RC4-RC5	18-19	6.0 mA	n/a	good	n/a
4146.556641	0.0002	electrical_stimulation	n/a	n/a	8492148	n/a	biphasic	RC5-RC6	19-20	6.0 mA	n/a	bad	bad channels
4150.779297	0.0002	electrical_stimulation	n/a	n/a	8500796	n/a	biphasic	RC5-RC6	19-20	6.0 mA	n/a	good	n/a
4155.069824	0.0002	electrical_stimulation	n/a	n/a	8509583	n/a	biphasic	RC5-RC6	19-20	6.0 mA	n/a	good	artifact fixed when referencing to RN5
4161.675293	0.0002	electrical_stimulation	n/a	n/a	8523111	n/a	biphasic	RC5-RC6	19-20	6.0 mA	n/a	good	artifact fixed when referencing to RN5
4164.151367	0.0002	electrical_stimulation	n/a	n/a	8528182	n/a	biphasic	RC5-RC6	19-20	6.0 mA	n/a	good	n/a
4167.748535	0.0002	electrical_stimulation	n/a	n/a	8535549	n/a	biphasic	RC5-RC6	19-20	6.0 mA	n/a	good	n/a
4170.605469	0.0002	electrical_stimulation	n/a	n/a	8541400	n/a	biphasic	RC5-RC6	19-20	6.0 mA	n/a	good	n/a
4173.816895	0.0002	electrical_stimulation	n/a	n/a	8547977	n/a	biphasic	RC5-RC6	19-20	6.0 mA	n/a	good	n/a
4176.830566	0.0002	electrical_stimulation	n/a	n/a	8554149	n/a	biphasic	RC5-RC6	19-20	6.0 mA	n/a	good	n/a
4180.229492	0.0002	electrical_stimulation	n/a	n/a	8561110	n/a	biphasic	RC5-RC6	19-20	6.0 mA	n/a	good	n/a
4182.825684	0.0002	electrical_stimulation	n/a	n/a	8566427	n/a	biphasic	RC5-RC6	19-20	6.0 mA	n/a	good	n/a
4201.193848	0.0002	electrical_stimulation	n/a	n/a	8604045	n/a	biphasic	RC6-RC7	20-21	6.0 mA	n/a	good	n/a
4204.290039	0.0002	electrical_stimulation	n/a	n/a	8610386	n/a	biphasic	RC6-RC7	20-21	6.0 mA	n/a	good	n/a
4207.772461	0.0002	electrical_stimulation	n/a	n/a	8617518	n/a	biphasic	RC6-RC7	20-21	6.0 mA	n/a	good	n/a
4210.869629	0.0002	electrical_stimulation	n/a	n/a	8623861	n/a	biphasic	RC6-RC7	20-21	6.0 mA	n/a	good	n/a
4213.543945	0.0002	electrical_stimulation	n/a	n/a	8629338	n/a	biphasic	RC6-RC7	20-21	6.0 mA	n/a	good	artifact fixed when referencing to RN5
4216.567383	0.0002	electrical_stimulation	n/a	n/a	8635530	n/a	biphasic	RC6-RC7	20-21	6.0 mA	n/a	good	artifact fixed when referencing to RN5
4219.533691	0.0002	electrical_stimulation	n/a	n/a	8641605	n/a	biphasic	RC6-RC7	20-21	6.0 mA	n/a	good	n/a
4222.641113	0.0002	electrical_stimulation	n/a	n/a	8647969	n/a	biphasic	RC6-RC7	20-21	6.0 mA	n/a	good	n/a
4226.13916	0.0002	electrical_stimulation	n/a	n/a	8655133	n/a	biphasic	RC6-RC7	20-21	6.0 mA	n/a	good	n/a
4228.766602	0.0002	electrical_stimulation	n/a	n/a	8660514	n/a	biphasic	RC6-RC7	20-21	6.0 mA	n/a	good	n/a
4255.178711	0.0002	electrical_stimulation	n/a	n/a	8714606	n/a	biphasic	RC9-RC10	23-24	6.0 mA	n/a	bad	n/a
4258.342773	0.0002	electrical_stimulation	n/a	n/a	8721086	n/a	biphasic	RC9-RC10	23-24	6.0 mA	n/a	good	n/a
4261.377441	0.0002	electrical_stimulation	n/a	n/a	8727301	n/a	biphasic	RC9-RC10	23-24	6.0 mA	n/a	good	n/a
4265.052246	0.0002	electrical_stimulation	n/a	n/a	8734827	n/a	biphasic	RC9-RC10	23-24	6.0 mA	n/a	good	n/a
4268.603027	0.0002	electrical_stimulation	n/a	n/a	8742099	n/a	biphasic	RC9-RC10	23-24	6.0 mA	n/a	good	n/a
4271.813965	0.0002	electrical_stimulation	n/a	n/a	8748675	n/a	biphasic	RC9-RC10	23-24	6.0 mA	n/a	good	n/a
4274.681641	0.0002	electrical_stimulation	n/a	n/a	8754548	n/a	biphasic	RC9-RC10	23-24	6.0 mA	n/a	good	n/a
4277.371582	0.0002	electrical_stimulation	n/a	n/a	8760057	n/a	biphasic	RC9-RC10	23-24	6.0 mA	n/a	good	n/a
4280.546387	0.0002	electrical_stimulation	n/a	n/a	8766559	n/a	biphasic	RC9-RC10	23-24	6.0 mA	n/a	good	n/a
4284.128418	0.0002	electrical_stimulation	n/a	n/a	8773895	n/a	biphasic	RC9-RC10	23-24	6.0 mA	n/a	good	n/a
4306.770508	0.0002	electrical_stimulation	n/a	n/a	8820266	n/a	biphasic	RC10-RC11	24-25	6.0 mA	n/a	good	n/a
4309.325195	0.0002	electrical_stimulation	n/a	n/a	8825498	n/a	biphasic	RC10-RC11	24-25	6.0 mA	n/a	good	n/a
4311.73877	0.0002	electrical_stimulation	n/a	n/a	8830441	n/a	biphasic	RC10-RC11	24-25	6.0 mA	n/a	good	n/a
4314.418457	0.0002	electrical_stimulation	n/a	n/a	8835929	n/a	biphasic	RC10-RC11	24-25	6.0 mA	n/a	good	n/a
4317.035645	0.0002	electrical_stimulation	n/a	n/a	8841289	n/a	biphasic	RC10-RC11	24-25	6.0 mA	n/a	good	n/a
4319.726074	0.0002	electrical_stimulation	n/a	n/a	8846799	n/a	biphasic	RC10-RC11	24-25	6.0 mA	n/a	good	n/a
4322.702637	0.0002	electrical_stimulation	n/a	n/a	8852895	n/a	biphasic	RC10-RC11	24-25	6.0 mA	n/a	good	n/a
4325.580566	0.0002	electrical_stimulation	n/a	n/a	8858789	n/a	biphasic	RC10-RC11	24-25	6.0 mA	n/a	good	n/a
4327.796387	0.0002	electrical_stimulation	n/a	n/a	8863327	n/a	biphasic	RC10-RC11	24-25	6.0 mA	n/a	good	n/a
4330.846191	0.0002	electrical_stimulation	n/a	n/a	8869573	n/a	biphasic	RC10-RC11	24-25	6.0 mA	n/a	good	n/a
4352.944336	0.0002	electrical_stimulation	n/a	n/a	8914830	n/a	biphasic	RC11-RC12	25-26	6.0 mA	n/a	bad	n/a
4355.949219	0.0002	electrical_stimulation	n/a	n/a	8920984	n/a	biphasic	RC11-RC12	25-26	6.0 mA	n/a	good	n/a
4358.816406	0.0002	electrical_stimulation	n/a	n/a	8926856	n/a	biphasic	RC11-RC12	25-26	6.0 mA	n/a	good	artifact fixed when referencing to RN5
4361.77832	0.0002	electrical_stimulation	n/a	n/a	8932922	n/a	biphasic	RC11-RC12	25-26	6.0 mA	n/a	good	artifact fixed when referencing to RN6
4364.587891	0.0002	electrical_stimulation	n/a	n/a	8938676	n/a	biphasic	RC11-RC12	25-26	6.0 mA	n/a	good	n/a
4367.351074	0.0002	electrical_stimulation	n/a	n/a	8944335	n/a	biphasic	RC11-RC12	25-26	6.0 mA	n/a	good	n/a
4370.254395	0.0002	electrical_stimulation	n/a	n/a	8950281	n/a	biphasic	RC11-RC12	25-26	6.0 mA	n/a	good	n/a
4372.73584	0.0002	electrical_stimulation	n/a	n/a	8955363	n/a	biphasic	RC11-RC12	25-26	6.0 mA	n/a	good	n/a
4375.817383	0.0002	electrical_stimulation	n/a	n/a	8961674	n/a	biphasic	RC11-RC12	25-26	6.0 mA	n/a	good	artifact fixed when referencing to RN6
4378.575195	0.0002	electrical_stimulation	n/a	n/a	8967322	n/a	biphasic	RC11-RC12	25-26	6.0 mA	n/a	good	n/a
4399.197266	0.0002	electrical_stimulation	n/a	n/a	9009556	n/a	biphasic	RC12-RC13	26-27	6.0 mA	n/a	bad	bad channels
4402.010254	0.0002	electrical_stimulation	n/a	n/a	9015317	n/a	biphasic	RC12-RC13	26-27	6.0 mA	n/a	good	n/a
4405.05957	0.0002	electrical_stimulation	n/a	n/a	9021562	n/a	biphasic	RC12-RC13	26-27	6.0 mA	n/a	good	artifact fixed when referencing to RN6
4407.635254	0.0002	electrical_stimulation	n/a	n/a	9026837	n/a	biphasic	RC12-RC13	26-27	6.0 mA	n/a	good	artifact fixed when referencing to RN7
4410.476563	0.0002	electrical_stimulation	n/a	n/a	9032656	n/a	biphasic	RC12-RC13	26-27	6.0 mA	n/a	good	artifact fixed when referencing to RN8
4413.88623	0.0002	electrical_stimulation	n/a	n/a	9039639	n/a	biphasic	RC12-RC13	26-27	6.0 mA	n/a	good	artifact fixed when referencing to RN9
4417.514648	0.0002	electrical_stimulation	n/a	n/a	9047070	n/a	biphasic	RC12-RC13	26-27	6.0 mA	n/a	bad	n/a
