onset	duration	trial_type	event_value	event_sample
203.40833333333333	0.0	Probe3	133	244090
205.39083333333335	0.0	stimulus22	22	246469
206.32416666666666	0.0	CueLeftOrient	127	247589
207.95666666666668	0.0	Probe2	132	249548
209.9225	0.0	stimulus56	56	251907
210.8225	0.0	CueLeftSF	126	252987
212.38833333333332	0.0	Probe3	133	254866
214.27083333333334	0.0	stimulus6	6	257125
215.20416666666668	0.0	CueRightOrient	129	258245
216.78666666666666	0.0	Probe1	131	260144
219.06916666666666	0.0	stimulus14	14	262883
219.98583333333335	0.0	CueLeftOrient	127	263983
221.56833333333333	0.0	Probe8	140	265882
223.5675	0.0	stimulus60	60	268281
224.45083333333332	0.0	CueLeftOrient	127	269341
226.1	0.0	Probe2	132	271320
228.16583333333332	0.0	stimulus33	33	273799
229.115	0.0	CueRightOrient	129	274938
230.68166666666667	0.0	Probe4	134	276818
232.73083333333332	0.0	stimulus75	75	279277
233.61333333333334	0.0	CueLeftSF	126	280336
235.21333333333334	0.0	Probe4	134	282256
237.91166666666666	0.0	stimulus13	13	285494
238.77833333333334	0.0	CueRightOrient	129	286534
240.34416666666667	0.0	Probe4	134	288413
242.16083333333333	0.0	stimulus36	36	290593
243.06	0.0	CueLeftSF	126	291672
244.6925	0.0	Probe6	136	293631
246.62583333333333	0.0	stimulus14	14	295951
247.55833333333334	0.0	CueLeftSF	126	297070
249.12416666666667	0.0	Probe4	134	298949
250.9575	0.0	stimulus1	1	301149
251.87333333333333	0.0	CueLeftSF	126	302248
253.4725	0.0	Probe2	132	304167
