onset	duration	trial_type	event_value	event_sample
275.4225	0.0	Probe2	132	330507
277.30583333333334	0.0	stimulus8	8	332767
278.1558333333333	0.0	CueLeftOrient	127	333787
279.755	0.0	Probe8	140	335706
281.92083333333335	0.0	stimulus48	48	338305
282.80333333333334	0.0	CueRightSF	128	339364
284.3691666666667	0.0	Probe2	132	341243
286.4691666666667	0.0	stimulus6	6	343763
287.36833333333334	0.0	CueRightOrient	129	344842
288.9683333333333	0.0	Probe4	134	346762
