onset	duration	trial_type	event_value	event_sample
174.32	0.0	stimulus4	4	209184
175.21916666666667	0.0	CueLeftOrient	127	210263
176.81833333333333	0.0	Probe5	135	212182
178.9675	0.0	stimulus51	51	214761
179.83416666666668	0.0	CueRightOrient	129	215801
181.43333333333334	0.0	Probe1	131	217720
183.3825	0.0	stimulus39	39	220059
184.2825	0.0	CueRightSF	128	221139
185.915	0.0	Probe7	138	223098
188.91416666666666	0.0	stimulus36	36	226697
189.78083333333333	0.0	CueLeftOrient	127	227737
191.41333333333333	0.0	Probe7	138	229696
193.32916666666668	0.0	stimulus20	20	231995
194.22916666666666	0.0	CueRightOrient	129	233075
195.81166666666667	0.0	Probe8	140	234974
197.79416666666665	0.0	stimulus15	15	237353
198.6775	0.0	CueLeftSF	126	238413
200.32666666666665	0.0	Probe2	132	240392
202.3425	0.0	stimulus17	17	242811
203.20916666666668	0.0	CueRightOrient	129	243851
204.775	0.0	Probe5	135	245730
207.67416666666668	0.0	stimulus80	80	249209
208.59	0.0	CueRightSF	128	250308
210.18916666666667	0.0	Probe2	132	252227
212.10583333333332	0.0	stimulus5	5	254527
213.055	0.0	CueLeftSF	126	255666
214.67083333333332	0.0	Probe3	133	257605
216.60416666666666	0.0	stimulus60	60	259925
217.55333333333334	0.0	CueRightOrient	129	261064
219.16916666666665	0.0	Probe4	134	263003
221.33583333333334	0.0	stimulus90	90	265603
222.285	0.0	CueLeftSF	126	266742
223.90083333333334	0.0	Probe4	134	268681
227.46666666666667	0.0	stimulus2	2	272960
228.3325	0.0	CueRightSF	128	273999
229.9325	0.0	Probe2	132	275919
231.88166666666666	0.0	stimulus25	25	278258
232.73083333333332	0.0	CueLeftSF	126	279277
234.33083333333335	0.0	Probe2	132	281197
236.38	0.0	stimulus88	88	283656
237.24583333333334	0.0	CueRightOrient	129	284695
238.8625	0.0	Probe5	135	286635
240.795	0.0	stimulus33	33	288954
241.66083333333333	0.0	CueRightSF	128	289993
243.24416666666667	0.0	Probe2	132	291893
246.45916666666668	0.0	stimulus95	95	295751
247.37583333333333	0.0	CueRightOrient	129	296851
249.025	0.0	Probe1	131	298830
251.4575	0.0	stimulus26	26	301749
252.3575	0.0	CueRightOrient	129	302829
253.99	0.0	Probe7	138	304788
256.58916666666664	0.0	stimulus96	96	307907
257.455	0.0	CueRightSF	128	308946
259.0883333333333	0.0	Probe8	140	310906
261.0541666666667	0.0	stimulus24	24	313265
261.9533333333333	0.0	CueLeftSF	126	314344
263.58666666666664	0.0	Probe7	138	316304
265.68583333333333	0.0	stimulus48	48	318823
266.635	0.0	CueRightSF	128	319962
268.25083333333333	0.0	Probe4	134	321901
270.35083333333336	0.0	stimulus125	125	324421
271.2	0.0	CueRightOrient	129	325440
272.81583333333333	0.0	Probe8	140	327379
274.9325	0.0	stimulus18	18	329919
275.84833333333336	0.0	CueLeftOrient	127	331018
277.4475	0.0	Probe3	133	332937
279.2808333333333	0.0	stimulus44	44	335137
280.2133333333333	0.0	CueLeftSF	126	336256
281.84583333333336	0.0	Probe1	131	338215
283.79583333333335	0.0	stimulus36	36	340555
284.6616666666667	0.0	CueRightOrient	129	341594
286.2941666666667	0.0	Probe3	133	343553
288.91	0.0	stimulus24	24	346692
289.81	0.0	CueRightSF	128	347772
291.4425	0.0	Probe7	138	349731
293.35833333333335	0.0	stimulus115	115	352030
294.2916666666667	0.0	CueLeftOrient	127	353150
295.8575	0.0	Probe4	134	355029
298.42333333333335	0.0	stimulus48	48	358108
299.37333333333333	0.0	CueRightOrient	129	359248
300.93916666666667	0.0	Probe8	140	361127
303.77166666666665	0.0	stimulus10	10	364526
304.65416666666664	0.0	CueLeftSF	126	365585
306.30333333333334	0.0	Probe7	138	367564
308.4033333333333	0.0	stimulus16	16	370084
309.31916666666666	0.0	CueRightSF	128	371183
310.885	0.0	Probe2	132	373062
314.0175	0.0	stimulus54	54	376821
314.9008333333333	0.0	CueLeftSF	126	377881
316.46666666666664	0.0	Probe4	134	379760
318.61583333333334	0.0	stimulus42	42	382339
319.49916666666667	0.0	CueLeftSF	126	383399
321.115	0.0	Probe1	131	385338
325.63	0.0	stimulus12	12	390756
326.5625	0.0	CueLeftOrient	127	391875
328.1791666666667	0.0	Probe5	135	393815
330.8283333333333	0.0	stimulus100	100	396994
331.7608333333333	0.0	CueRightOrient	129	398113
333.37666666666667	0.0	Probe8	140	400052
336.1091666666667	0.0	stimulus92	92	403331
337.0258333333333	0.0	CueLeftSF	126	404431
338.60833333333335	0.0	Probe4	134	406330
341.7075	0.0	stimulus100	100	410049
342.62333333333333	0.0	CueLeftOrient	127	411148
344.2725	0.0	Probe2	132	413127
347.255	0.0	stimulus18	18	416706
348.18833333333333	0.0	CueLeftSF	126	417826
349.8375	0.0	Probe5	135	419805
352.75333333333333	0.0	stimulus10	10	423304
353.6191666666667	0.0	CueLeftSF	126	424343
355.2191666666667	0.0	Probe1	131	426263
