onset	duration	trial_type	event_value	event_sample
186.955	0.0	Probe1	131	224346
188.8875	0.0	stimulus20	20	226665
189.77083333333334	0.0	CueLeftOrient	127	227725
191.42	0.0	Probe2	132	229704
193.23583333333335	0.0	stimulus1	1	231883
194.11916666666667	0.0	CueLeftSF	126	232943
195.70166666666665	0.0	Probe2	132	234842
197.8675	0.0	stimulus24	24	237441
198.81666666666666	0.0	CueRightOrient	129	238580
200.43333333333334	0.0	Probe7	138	240520
202.4325	0.0	stimulus84	84	242919
203.33166666666668	0.0	CueRightSF	128	243998
204.915	0.0	Probe8	140	245898
206.78083333333333	0.0	stimulus4	4	248137
207.68083333333334	0.0	CueRightSF	128	249217
209.28	0.0	Probe3	133	251136
212.695	0.0	stimulus4	4	255234
213.595	0.0	CueRightSF	128	256314
215.1775	0.0	Probe4	134	258213
217.24333333333334	0.0	stimulus48	48	260692
218.14333333333335	0.0	CueRightOrient	129	261772
219.77583333333334	0.0	Probe1	131	263731
222.15833333333333	0.0	stimulus44	44	266590
223.025	0.0	CueRightOrient	129	267630
224.6075	0.0	Probe6	136	269529
229.4725	0.0	stimulus60	60	275367
230.33833333333334	0.0	CueRightOrient	129	276406
231.93833333333333	0.0	Probe2	132	278326
233.87083333333334	0.0	stimulus12	12	280645
234.77	0.0	CueRightSF	128	281724
236.33666666666667	0.0	Probe4	134	283604
240.21833333333333	0.0	stimulus45	45	288262
241.10083333333333	0.0	CueRightOrient	129	289321
242.7175	0.0	Probe6	136	291261
244.78333333333333	0.0	stimulus92	92	293740
245.65	0.0	CueRightOrient	129	294780
247.2825	0.0	Probe1	131	296739
249.115	0.0	stimulus18	18	298938
250.04833333333335	0.0	CueRightSF	128	300058
251.66416666666666	0.0	Probe7	138	301997
253.66333333333333	0.0	stimulus24	24	304396
254.51333333333332	0.0	CueRightOrient	129	305416
256.1125	0.0	Probe7	138	307335
258.1116666666667	0.0	stimulus8	8	309734
259.01166666666666	0.0	CueLeftOrient	127	310814
260.5775	0.0	Probe6	136	312693
262.52666666666664	0.0	stimulus8	8	315032
263.4433333333333	0.0	CueRightOrient	129	316132
265.0425	0.0	Probe2	132	318051
266.90833333333336	0.0	stimulus44	44	320290
267.775	0.0	CueRightOrient	129	321330
269.3408333333333	0.0	Probe7	138	323209
271.69	0.0	stimulus100	100	326028
272.58916666666664	0.0	CueRightSF	128	327107
274.1558333333333	0.0	Probe8	140	328987
276.055	0.0	stimulus48	48	331266
276.93833333333333	0.0	CueRightSF	128	332326
278.5708333333333	0.0	Probe1	131	334285
282.3525	0.0	stimulus24	24	338823
283.3025	0.0	CueRightOrient	129	339963
284.86833333333334	0.0	Probe7	138	341842
288.00083333333333	0.0	stimulus15	15	345601
288.93333333333334	0.0	CueRightOrient	129	346720
290.56583333333333	0.0	Probe1	131	348679
