onset	duration	trial_type	event_value	event_sample
210.59666666666666	0.0	Probe8	140	252716
212.56333333333333	0.0	stimulus15	15	255076
213.44583333333333	0.0	CueLeftSF	126	256135
215.01166666666666	0.0	Probe2	132	258014
218.24416666666667	0.0	stimulus22	22	261893
219.14416666666668	0.0	CueRightOrient	129	262973
220.72666666666666	0.0	Probe3	133	264872
222.5425	0.0	stimulus40	40	267051
223.42583333333334	0.0	CueRightOrient	129	268111
224.99166666666667	0.0	Probe4	134	269990
227.04083333333332	0.0	stimulus34	34	272449
227.9075	0.0	CueLeftOrient	127	273489
229.54	0.0	Probe7	138	275448
231.85583333333332	0.0	stimulus85	85	278227
232.7725	0.0	CueRightSF	128	279327
234.37166666666667	0.0	Probe5	135	281246
236.2875	0.0	stimulus20	20	283545
237.22083333333333	0.0	CueRightSF	128	284665
238.80333333333334	0.0	Probe2	132	286564
240.63583333333332	0.0	stimulus1	1	288763
241.5025	0.0	CueRightOrient	129	289803
243.15166666666667	0.0	Probe2	132	291782
245.93416666666667	0.0	stimulus92	92	295121
246.81666666666666	0.0	CueLeftSF	126	296180
248.4	0.0	Probe7	138	298080
250.36583333333334	0.0	stimulus40	40	300439
251.315	0.0	CueLeftSF	126	301578
252.93166666666667	0.0	Probe7	138	303518
254.88083333333333	0.0	stimulus48	48	305857
255.79666666666665	0.0	CueRightOrient	129	306956
257.36333333333334	0.0	Probe2	132	308836
259.9625	0.0	stimulus17	17	311955
260.8616666666667	0.0	CueRightSF	128	313034
262.4941666666667	0.0	Probe4	134	314993
264.74333333333334	0.0	stimulus120	120	317692
265.66	0.0	CueRightSF	128	318792
267.2925	0.0	Probe4	134	320751
270.30833333333334	0.0	stimulus48	48	324370
271.1741666666667	0.0	CueLeftSF	126	325409
272.82416666666666	0.0	Probe7	138	327389
275.70666666666665	0.0	stimulus16	16	330848
276.60583333333335	0.0	CueLeftOrient	127	331927
278.18833333333333	0.0	Probe3	133	333826
280.9375	0.0	stimulus18	18	337125
281.8375	0.0	CueLeftOrient	127	338205
283.4033333333333	0.0	Probe4	134	340084
285.28583333333336	0.0	stimulus50	50	342343
286.23583333333335	0.0	CueLeftOrient	127	343483
287.885	0.0	Probe2	132	345462
290.58416666666665	0.0	stimulus36	36	348701
291.51666666666665	0.0	CueLeftOrient	127	349820
293.1166666666667	0.0	Probe2	132	351740
297.115	0.0	stimulus38	38	356538
298.0316666666667	0.0	CueRightSF	128	357638
299.5975	0.0	Probe7	138	359517
301.41333333333336	0.0	stimulus12	12	361696
302.3466666666667	0.0	CueLeftSF	126	362816
303.9125	0.0	Probe5	135	364695
305.96166666666664	0.0	stimulus30	30	367154
306.81083333333333	0.0	CueLeftOrient	127	368173
308.4275	0.0	Probe5	135	370113
310.36	0.0	stimulus24	24	372432
311.22583333333336	0.0	CueLeftOrient	127	373471
312.8258333333333	0.0	Probe2	132	375391
314.65833333333336	0.0	stimulus10	10	377590
315.59166666666664	0.0	CueLeftSF	126	378710
317.2241666666667	0.0	Probe6	136	380669
319.22333333333336	0.0	stimulus18	18	383068
320.1566666666667	0.0	CueLeftOrient	127	384188
321.7391666666667	0.0	Probe1	131	386087
