onset	duration	eventnumber	hunger_condition	stimfilename	blockno	trialno	is_faststream	stim	food_idx	letter	letter_idx	istarget	image_number	response	keypressed	rt	correct	time_stimon	time_stimoff
155975.25	0.0999885	1287	hunger	stimuli/foods\baked_lamb_with_potatoes.jpg	3	16	1	baked_lamb_with_potatoes	1	W	16	0	8	0	NaN	0	0	628.7583031	628.8582916
156012.75	0.0999959	1288	hunger	stimuli/foods\cannoli.jpg	3	16	1	cannoli	1	S	13	0	17	0	NaN	0	0	628.9083104	629.0083063
156050.25	0.0999557	1289	hunger	stimuli/non_foods\non-food_inanimate_tulip.jpg	3	16	1	non-food_inanimate_tulip	0	Z	18	0	224	0	NaN	0	0	629.0583301	629.1582858
156087.75	0.09999	1290	hunger	stimuli/non_foods\non-food_animate_cow.jpg	3	16	1	non-food_animate_cow	0	T	14	0	103	0	NaN	0	0	629.208296	629.308286
156125.25	0.0999772	1291	hunger	stimuli/foods\bagel.jpg	3	16	1	bagel	1	M	9	0	6	0	NaN	0	0	629.3582994	629.4582766
156162.75	0.0999567	1292	hunger	stimuli/non_foods\non-food_inanimate_nest.jpg	3	16	1	non-food_inanimate_nest	0	F	3	0	196	0	NaN	0	0	629.5082982	629.6082549
156200.25	0.0999833	1293	hunger	stimuli/non_foods\non-food_animate_young_boy.jpg	3	16	1	non-food_animate_young_boy	0	J	6	0	156	0	NaN	0	0	629.6582983	629.7582816
156237.75	0.0999845	1294	hunger	stimuli/foods\pear.jpg	3	16	1	pear	1	C	1	0	239	0	NaN	0	0	629.8082959	629.9082804
156275.25	0.1000067	1295	hunger	stimuli/non_foods\non-food_inanimate_leaf.jpg	3	16	1	non-food_inanimate_leaf	0	T	14	0	192	0	NaN	0	0	629.958293	630.0582997
156312.75	0.0999659	1296	hunger	stimuli/foods\radish.jpg	3	16	1	radish	1	H	5	0	251	0	NaN	0	0	630.1083098	630.2082757
156350.25	0.0999833	1297	hunger	stimuli/non_foods\non-food_inanimate_briefcase.jpg	3	16	1	non-food_inanimate_briefcase	0	W	16	0	163	0	NaN	0	0	630.2582947	630.358278
156387.75	0.0999834	1298	hunger	stimuli/foods\gnocchi.jpg	3	16	1	gnocchi	1	R	12	0	58	0	NaN	0	0	630.408292	630.5082754
156425.25	0.0999921	1299	hunger	stimuli/foods\meatballs.jpg	3	16	1	meatballs	1	M	9	0	81	0	NaN	0	0	630.5582864	630.6582785
156462.75	0.1000019	1300	hunger	stimuli/foods\avocado.jpg	3	16	1	avocado	1	F	3	0	5	0	NaN	0	0	630.7082888	630.8082907
156500.25	0.0999691	1301	hunger	stimuli/foods\pumpkin.jpg	3	16	1	pumpkin	1	L	8	0	250	0	NaN	0	0	630.8583046	630.9582737
156537.75	0.0999859	1302	hunger	stimuli/foods\watermelon.jpg	3	16	1	watermelon	1	F	3	0	279	0	NaN	0	0	631.0082837	631.1082696
156575.25	0.0999851	1303	hunger	stimuli/non_foods\non-food_inanimate_rack.jpg	3	16	1	non-food_inanimate_rack	0	Z	18	0	202	0	NaN	0	0	631.1582878	631.2582729
156612.75	0.0999852	1304	hunger	stimuli/non_foods\non-food_inanimate_construction_helment.jpg	3	16	1	non-food_inanimate_construction_helment	0	K	7	0	175	0	NaN	0	0	631.3082834	631.4082686
156650.25	0.0999833	1305	hunger	stimuli/non_foods\non-food_animate_german_shepherd.jpg	3	16	1	non-food_animate_german_shepherd	0	P	11	0	114	0	NaN	0	0	631.4582831	631.5582664
156687.75	0.0999886	1306	hunger	stimuli/non_foods\non-food_inanimate_pine_cone.jpg	3	16	1	non-food_inanimate_pine_cone	0	D	2	0	200	0	NaN	0	0	631.6082822	631.7082708
156725.25	0.0999955	1307	hunger	stimuli/foods\lettuce.jpg	3	16	1	lettuce	1	S	13	0	75	0	NaN	0	0	631.7582792	631.8582747
156762.75	0.0999854	1308	hunger	stimuli/non_foods\non-food_inanimate_button.jpg	3	16	1	non-food_inanimate_button	0	T	14	0	168	0	NaN	0	0	631.9082793	632.0082647
156800.25	0.0999808	1309	hunger	stimuli/foods\croissant.jpg	3	16	1	croissant	1	L	8	0	40	0	NaN	0	0	632.0582821	632.1582629
156837.75	0.0999865	1310	hunger	stimuli/non_foods\non-food_inanimate_tent.jpg	3	16	1	non-food_inanimate_tent	0	G	4	0	219	0	NaN	0	0	632.2082738	632.3082603
156875.25	0.0999982	1311	hunger	stimuli/foods\ice_cream.jpg	3	16	1	ice_cream	1	X	17	0	68	0	NaN	0	0	632.3582778	632.458276
156912.75	0.0999404	1312	hunger	stimuli/non_foods\non-food_animate_deer.jpg	3	16	1	non-food_animate_deer	0	J	6	0	105	0	NaN	0	0	632.5083174	632.6082578
156950.25	0.0999903	1313	hunger	stimuli/non_foods\non-food_inanimate_hammer.jpg	3	16	1	non-food_inanimate_hammer	0	C	1	0	186	0	NaN	0	0	632.6582697	632.75826
156987.75	0.0999853	1314	hunger	stimuli/foods\mortadella.jpg	3	16	1	mortadella	1	N	10	0	83	0	NaN	0	0	632.8082736	632.9082589
157025.25	0.0999849	1315	hunger	stimuli/non_foods\non-food_inanimate_ring.jpg	3	16	1	non-food_inanimate_ring	0	W	16	0	203	0	NaN	0	0	632.9582708	633.0582557
157062.75	0.0999801	1316	hunger	stimuli/non_foods\non-food_animate_peacock.jpg	3	16	1	non-food_animate_peacock	0	Z	18	0	134	0	NaN	0	0	633.1082697	633.2082498
157100.25	0.0999894	1317	hunger	stimuli/foods\lemon_meringue_pie.jpg	3	16	1	lemon_meringue_pie	1	F	3	0	73	0	NaN	0	0	633.2582653	633.3582547
157137.75	0.0999851	1318	hunger	stimuli/foods\fennel.jpg	3	16	1	fennel	1	W	16	0	47	0	NaN	0	0	633.4082664	633.5082515
157175.25	0.0999835	1319	hunger	stimuli/foods\orange.jpg	3	16	1	orange	1	Z	18	0	230	0	NaN	0	0	633.5582707	633.6582542
157212.75	0.0999869	1320	hunger	stimuli/foods\rice.jpg	3	16	1	rice	1	L	8	0	257	0	NaN	0	0	633.7082648	633.8082517
157250.25	0.0999895	1321	hunger	stimuli/foods\corncob.jpg	3	16	1	corncob	1	C	1	0	37	0	NaN	0	0	633.8582651	633.9582546
157287.75	0.0999837	1322	hunger	stimuli/foods\broccoli.jpg	3	16	1	broccoli	1	Z	18	0	13	0	NaN	0	0	634.0082653	634.108249
157325.25	0.099985	1323	hunger	stimuli/foods\artichoke.jpg	3	16	1	artichoke	1	K	7	0	3	0	NaN	0	0	634.158261	634.258246
157362.75	0.0999213	1324	hunger	stimuli/non_foods\non-food_inanimate_broom.jpg	3	16	1	non-food_inanimate_broom	0	G	4	0	164	0	NaN	0	0	634.3083263	634.4082476
157400.25	0.0999836	1325	hunger	stimuli/non_foods\non-food_animate_iguana.jpg	3	16	1	non-food_animate_iguana	0	D	2	0	121	0	NaN	0	0	634.4582589	634.5582425
157437.75	0.0999868	1326	hunger	stimuli/non_foods\non-food_inanimate_moss.jpg	3	16	1	non-food_inanimate_moss	0	T	14	0	194	0	NaN	0	0	634.60826	634.7082468
157475.25	0.0999852	1327	hunger	stimuli/foods\waffle.jpg	3	16	1	waffle	1	Z	18	0	278	0	NaN	0	0	634.7582593	634.8582445
157512.75	0.0999854	1328	hunger	stimuli/foods\savory_pie.jpg	3	16	1	savory_pie	1	C	1	0	265	0	NaN	0	0	634.9082553	635.0082407
157550.25	0.0999874	1329	hunger	stimuli/non_foods\non-food_inanimate_guitar.jpg	3	16	1	non-food_inanimate_guitar	0	N	10	0	185	0	NaN	0	0	635.0582541	635.1582415
157587.75	0.0999821	1330	hunger	stimuli/non_foods\non-food_animate_tortoise.jpg	3	16	1	non-food_animate_tortoise	0	L	8	0	153	0	NaN	0	0	635.2082574	635.3082395
157625.25	0.0999672	1331	hunger	stimuli/non_foods\non-food_animate_clown.jpg	3	16	1	non-food_animate_clown	0	N	10	0	102	0	NaN	0	0	635.3582715	635.4582387
157662.75	0.0999854	1332	hunger	stimuli/non_foods\non-food_inanimate_towel.jpg	3	16	1	non-food_inanimate_towel	0	G	4	0	221	0	NaN	0	0	635.5082544	635.6082398
157700.25	0.0999866	1333	hunger	stimuli/foods\fries.jpg	3	16	1	fries	1	U	23	1	52	0	NaN	0	0	635.6582493	635.7582359
157737.75	0.099987	1334	hunger	stimuli/foods\garlic.jpg	3	16	1	garlic	1	B	0	0	56	0	NaN	0	0	635.8082505	635.9082375
157775.25	0.1000045	1335	hunger	stimuli/foods\risotto_with_peas_and_asparagus_tips.jpg	3	16	1	risotto_with_peas_and_asparagus_tips	1	L	8	0	259	0	NaN	0	0	635.958251	636.0582555
157812.75	0.0999427	1336	hunger	stimuli/foods\fruit_flan.jpg	3	16	1	fruit_flan	1	G	4	0	53	0	NaN	0	0	636.1082901	636.2082328
157850.25	0.0999857	1337	hunger	stimuli/non_foods\non-food_inanimate_headphones.jpg	3	16	1	non-food_inanimate_headphones	0	L	8	0	188	0	NaN	0	0	636.2582469	636.3582326
157887.75	0.0999851	1338	hunger	stimuli/foods\potato_chips.jpg	3	16	1	potato_chips	1	W	16	0	247	0	NaN	0	0	636.4082464	636.5082315
157925.25	0.0999856	1339	hunger	stimuli/non_foods\non-food_animate_alligator.jpg	3	16	1	non-food_animate_alligator	0	X	17	0	90	0	NaN	0	0	636.5582445	636.6582301
157962.75	0.0999872	1340	hunger	stimuli/non_foods\non-food_inanimate_folding_chair.jpg	3	16	1	non-food_inanimate_folding_chair	0	S	13	0	182	0	NaN	0	0	636.7082462	636.8082334
158000.25	0.0999835	1341	hunger	stimuli/foods\cereal.jpg	3	16	1	cereal	1	C	1	0	22	0	NaN	0	0	636.8582418	636.9582253
158037.75	0.0999881	1342	hunger	stimuli/foods\beetroots.jpg	3	16	1	beetroots	1	Z	18	0	10	0	NaN	0	0	637.0082412	637.1082293
158075.25	0.0999679	1343	hunger	stimuli/non_foods\non-food_inanimate_bicycle.jpg	3	16	1	non-food_inanimate_bicycle	0	G	4	0	161	0	NaN	0	0	637.1582562	637.2582241
158112.75	0.0999824	1344	hunger	stimuli/non_foods\non-food_animate_ram.jpg	3	16	1	non-food_animate_ram	0	R	12	0	140	0	NaN	0	0	637.3082421	637.4082245
158150.25	0.0999845	1345	hunger	stimuli/non_foods\non-food_animate_cat.jpg	3	16	1	non-food_animate_cat	0	V	15	0	98	0	NaN	0	0	637.4582401	637.5582246
158187.75	0.0999855	1346	hunger	stimuli/foods\tomato.jpg	3	16	1	tomato	1	D	2	0	276	0	NaN	0	0	637.6082359	637.7082214
158225.25	0.1000208	1347	hunger	stimuli/non_foods\non-food_animate_ladybug.jpg	3	16	1	non-food_animate_ladybug	0	T	14	0	124	0	NaN	0	0	637.7582389	637.8582597
158262.75	0.0999644	1348	hunger	stimuli/non_foods\non-food_animate_hummingbird.jpg	3	16	1	non-food_animate_hummingbird	0	F	3	0	120	0	NaN	0	0	637.9082565	638.0082209
158300.25	0.0999798	1349	hunger	stimuli/foods\rockmelon.jpg	3	16	1	rockmelon	1	V	15	0	262	0	NaN	0	0	638.0582367	638.1582165
158337.75	0.0999901	1350	hunger	stimuli/foods\stew_with_potatoes_and_carrots.jpg	3	16	1	stew_with_potatoes_and_carrots	1	K	7	0	271	0	NaN	0	0	638.2082298	638.3082199
158375.25	0.0999846	1351	hunger	stimuli/non_foods\non-food_animate_sea_turtle.jpg	3	16	1	non-food_animate_sea_turtle	0	L	8	0	144	0	NaN	0	0	638.358231	638.4582156
158412.75	0.0999877	1352	hunger	stimuli/foods\pork_and_rice.jpg	3	16	1	pork_and_rice	1	M	9	0	245	0	NaN	0	0	638.5082299	638.6082176
158450.25	0.0999864	1353	hunger	stimuli/foods\figs.jpg	3	16	1	figs	1	J	6	0	48	0	NaN	0	0	638.6582312	638.7582176
158487.75	0.0999864	1354	hunger	stimuli/foods\apple.jpg	3	16	1	apple	1	Z	18	0	1	0	NaN	0	0	638.8082272	638.9082136
158525.25	0.0999726	1355	hunger	stimuli/foods\pineapple.jpg	3	16	1	pineapple	1	F	3	0	243	0	NaN	0	0	638.9582419	639.0582145
158562.75	0.0999837	1356	hunger	stimuli/non_foods\non-food_animate_woman.jpg	3	16	1	non-food_animate_woman	0	B	0	0	154	0	NaN	0	0	639.1082259	639.2082096
158600.25	0.0999835	1357	hunger	stimuli/foods\baked_cod_with_carrots_and_green_beans.jpg	3	16	1	baked_cod_with_carrots_and_green_beans	1	J	6	0	7	0	NaN	0	0	639.2582262	639.3582097
158637.75	0.099982	1358	hunger	stimuli/non_foods\non-food_inanimate_orchid.jpg	3	16	1	non-food_inanimate_orchid	0	R	12	0	198	0	NaN	0	0	639.4082255	639.5082075
158675.25	0.1000031	1359	hunger	stimuli/non_foods\non-food_animate_camel.jpg	3	16	1	non-food_animate_camel	0	D	2	0	97	0	NaN	0	0	639.5582296	639.6582327
158712.75	0.0999506	1360	hunger	stimuli/non_foods\non-food_animate_Asian_man.jpg	3	16	1	non-food_animate_Asian_man	0	B	0	0	88	0	NaN	0	0	639.7082583	639.8082089
158750.25	0.0999852	1361	hunger	stimuli/foods\cupcake.jpg	3	16	1	cupcake	1	P	11	0	42	0	NaN	0	0	639.8582217	639.9582069
158787.75	0.0999865	1362	hunger	stimuli/foods\coffee_beans.jpg	3	16	1	coffee_beans	1	V	15	0	34	0	NaN	0	0	640.008218	640.1082045
158825.25	0.0999903	1363	hunger	stimuli/foods\cinnamon.jpg	3	16	1	cinnamon	1	F	3	0	30	0	NaN	0	0	640.1582161	640.2582064
158862.75	0.0999817	1364	hunger	stimuli/non_foods\non-food_inanimate_sun_flower.jpg	3	16	1	non-food_inanimate_sun_flower	0	J	6	0	216	0	NaN	0	0	640.308218	640.4081997
158900.25	0.0999851	1365	hunger	stimuli/non_foods\non-food_inanimate_chandelier.jpg	3	16	1	non-food_inanimate_chandelier	0	U	23	1	173	0	NaN	0	0	640.4582132	640.5581983
158937.75	0.0999946	1366	hunger	stimuli/non_foods\non-food_animate_ant.jpg	3	16	1	non-food_animate_ant	0	L	8	0	91	0	NaN	0	0	640.6082162	640.7082108
158975.25	0.0999648	1367	hunger	stimuli/non_foods\non-food_animate_chicken.jpg	3	16	1	non-food_animate_chicken	0	N	10	0	101	0	NaN	0	0	640.7582349	640.8581997
159012.75	0.0999861	1368	hunger	stimuli/foods\oven-roasted_tomatoes.jpg	3	16	1	oven-roasted_tomatoes	1	G	4	0	232	0	NaN	0	0	640.9082114	641.0081975
159050.25	0.0999838	1369	hunger	stimuli/non_foods\non-food_inanimate_desk.jpg	3	16	1	non-food_inanimate_desk	0	S	13	0	178	0	NaN	0	0	641.058212	641.1581958
159087.75	0.0999836	1370	hunger	stimuli/foods\hotdog.jpg	3	16	1	hotdog	1	M	9	0	67	0	NaN	0	0	641.2082082	641.3081918
159125.25	0.0999725	1371	hunger	stimuli/foods\peas.jpg	3	16	1	peas	1	X	17	0	240	0	NaN	0	0	641.3582373	641.4582098
159162.75	0.0999601	1372	hunger	stimuli/foods\blackberry.jpg	3	16	1	blackberry	1	J	6	0	11	0	NaN	0	0	641.5082317	641.6081918
159200.25	0.0999961	1373	hunger	stimuli/foods\fruit_pie.jpg	3	16	1	fruit_pie	1	G	4	0	54	0	NaN	0	0	641.6582054	641.7582015
159237.75	0.0999808	1374	hunger	stimuli/foods\museli_bars.jpg	3	16	1	museli_bars	1	Z	18	0	84	0	NaN	0	0	641.80821	641.9081908
159275.25	0.0999866	1375	hunger	stimuli/non_foods\non-food_animate_dolphin.jpg	3	16	1	non-food_animate_dolphin	0	J	6	0	106	0	NaN	0	0	641.9582012	642.0581878
159312.75	0.099985	1376	hunger	stimuli/non_foods\non-food_animate_seal.jpg	3	16	1	non-food_animate_seal	0	C	1	0	146	0	NaN	0	0	642.1082046	642.2081896
159350.25	0.0999799	1377	hunger	stimuli/non_foods\non-food_inanimate_teddy_bear.jpg	3	16	1	non-food_inanimate_teddy_bear	0	G	4	0	218	0	NaN	0	0	642.2582066	642.3581865
159387.75	0.1000025	1378	hunger	stimuli/non_foods\non-food_inanimate_watering_can.jpg	3	16	1	non-food_inanimate_watering_can	0	T	14	0	225	0	NaN	0	0	642.4082005	642.508203
159425.25	0.0999751	1379	hunger	stimuli/non_foods\non-food_animate_cheetah.jpg	3	16	1	non-food_animate_cheetah	0	K	7	0	100	0	NaN	0	0	642.5582115	642.6581866
159462.75	0.0999908	1380	hunger	stimuli/non_foods\non-food_animate_slug.jpg	3	16	1	non-food_animate_slug	0	Z	18	0	148	0	NaN	0	0	642.7081969	642.8081877
159500.25	0.0999872	1381	hunger	stimuli/non_foods\non-food_inanimate_canoe.jpg	3	16	1	non-food_inanimate_canoe	0	A	19	1	170	0	NaN	0	0	642.8581974	642.9581846
159537.75	0.0999948	1382	hunger	stimuli/foods\spring_onions.jpg	3	16	1	spring_onions	1	W	16	0	269	0	NaN	0	0	643.0081997	643.1081945
159575.25	0.0999588	1383	hunger	stimuli/non_foods\non-food_inanimate_fern.jpg	3	16	1	non-food_inanimate_fern	0	G	4	0	180	0	NaN	0	0	643.1582215	643.2581803
159612.75	0.0999714	1384	hunger	stimuli/foods\cooked_prawn.jpg	3	16	1	cooked_prawn	1	L	8	0	36	0	NaN	0	0	643.30821	643.4081814
159650.25	0.0999886	1385	hunger	stimuli/foods\cucumber.jpg	3	16	1	cucumber	1	V	15	0	41	0	NaN	0	0	643.4581927	643.5581813
159687.75	0.0999868	1386	hunger	stimuli/foods\prawn.jpg	3	16	1	prawn	1	G	4	0	249	0	NaN	0	0	643.608191	643.7081778
159725.25	0.0999823	1387	hunger	stimuli/non_foods\non-food_animate_caterpillar.jpg	3	16	1	non-food_animate_caterpillar	0	F	3	0	99	0	NaN	0	0	643.7581932	643.8581755
159762.75	0.0999864	1388	hunger	stimuli/non_foods\non-food_animate_parrot.jpg	3	16	1	non-food_animate_parrot	0	Z	18	0	133	0	NaN	0	0	643.9081881	644.0081745
159800.25	0.0999838	1389	hunger	stimuli/non_foods\non-food_inanimate_stapler.jpg	3	16	1	non-food_inanimate_stapler	0	M	9	0	213	0	NaN	0	0	644.0581932	644.158177
159837.75	0.0999836	1390	hunger	stimuli/foods\asparagus.jpg	3	16	1	asparagus	1	T	14	0	4	0	NaN	0	0	644.20819	644.3081736
159875.25	0.0999902	1391	hunger	stimuli/foods\cooked_ham.jpg	3	16	1	cooked_ham	1	C	1	0	35	0	NaN	0	0	644.3581847	644.4581749
159912.75	0.0999791	1392	hunger	stimuli/non_foods\non-food_animate_gorilla.jpg	3	16	1	non-food_animate_gorilla	0	B	0	0	116	0	NaN	0	0	644.5081892	644.6081683
159950.25	0.0999846	1393	hunger	stimuli/foods\hazelnuts.jpg	3	16	1	hazelnuts	1	C	1	0	65	0	NaN	0	0	644.6581861	644.7581707
159987.75	0.0999847	1394	hunger	stimuli/foods\cinnamon_sroll.jpg	3	16	1	cinnamon_sroll	1	D	2	0	31	0	NaN	0	0	644.8081856	644.9081703
160025.25	0.0999408	1395	hunger	stimuli/non_foods\non-food_inanimate_wrench.jpg	3	16	1	non-food_inanimate_wrench	0	L	8	0	227	0	NaN	0	0	644.9582258	645.0581666
160062.75	0.0999507	1396	hunger	stimuli/foods\potato_and_green_bean_salad.jpg	3	16	1	potato_and_green_bean_salad	1	R	12	0	246	0	NaN	0	0	645.1082169	645.2081676
160100.25	0.0999815	1397	hunger	stimuli/foods\cauliflower.jpg	3	16	1	cauliflower	1	B	0	0	20	0	NaN	0	0	645.2581819	645.3581634
160137.75	0.0999883	1398	hunger	stimuli/foods\potatoes.jpg	3	16	1	potatoes	1	M	9	0	248	0	NaN	0	0	645.4081784	645.5081667
160175.25	0.0999828	1399	hunger	stimuli/non_foods\non-food_animate_yellow_bug.jpg	3	16	1	non-food_animate_yellow_bug	0	B	0	0	155	0	NaN	0	0	645.5581788	645.6581616
161533.5	0.0999566	1400	hunger	stimuli/non_foods\non-food_inanimate_speakers.jpg	3	17	1	non-food_inanimate_speakers	0	K	7	0	212	0	NaN	0	0	650.9915001	651.0914567
161571	0.0999823	1401	hunger	stimuli/foods\fruit_salad.jpg	3	17	1	fruit_salad	1	S	13	0	55	0	NaN	0	0	651.1414701	651.2414524
161608.5	0.099984	1402	hunger	stimuli/foods\strawberry.jpg	3	17	1	strawberry	1	C	1	0	272	0	NaN	0	0	651.2914705	651.3914545
161646	0.09998	1403	hunger	stimuli/non_foods\non-food_animate_polar_bear.jpg	3	17	1	non-food_animate_polar_bear	0	J	6	0	137	0	NaN	0	0	651.4414719	651.5414519
161683.5	0.0999846	1404	hunger	stimuli/non_foods\non-food_animate_grasshopper.jpg	3	17	1	non-food_animate_grasshopper	0	S	13	0	117	0	NaN	0	0	651.5914648	651.6914494
161721	0.0999876	1405	hunger	stimuli/non_foods\non-food_inanimate_hay.jpg	3	17	1	non-food_inanimate_hay	0	D	2	0	187	0	NaN	0	0	651.7414642	651.8414518
161758.5	0.0999835	1406	hunger	stimuli/non_foods\non-food_inanimate_chair.jpg	3	17	1	non-food_inanimate_chair	0	W	16	0	172	0	NaN	0	0	651.891465	651.9914485
161796	0.0999886	1407	hunger	stimuli/non_foods\non-food_inanimate_soccer_ball.jpg	3	17	1	non-food_inanimate_soccer_ball	0	X	17	0	210	0	NaN	0	0	652.0414623	652.1414509
161833.5	0.0999842	1408	hunger	stimuli/foods\clams.jpg	3	17	1	clams	1	C	1	0	32	0	NaN	0	0	652.1914633	652.2914475
161871	0.0999842	1409	hunger	stimuli/foods\raw_ham.jpg	3	17	1	raw_ham	1	J	6	0	253	0	NaN	0	0	652.3414615	652.4414457
161908.5	0.0999813	1410	hunger	stimuli/non_foods\non-food_inanimate_padlock.jpg	3	17	1	non-food_inanimate_padlock	0	M	9	0	199	0	NaN	0	0	652.4914624	652.5914437
161946	0.0999985	1411	hunger	stimuli/non_foods\non-food_animate_lion.jpg	3	17	1	non-food_animate_lion	0	L	8	0	125	0	NaN	0	0	652.6414691	652.7414676
161983.5	0.0999745	1412	hunger	stimuli/non_foods\non-food_animate_raccoon.jpg	3	17	1	non-food_animate_raccoon	0	K	7	0	139	0	NaN	0	0	652.7914991	652.8914736
162021	0.0999845	1413	hunger	stimuli/non_foods\non-food_animate_pigeon.jpg	3	17	1	non-food_animate_pigeon	0	U	23	1	136	0	NaN	0	0	652.9414559	653.0414404
162058.5	0.0999842	1414	hunger	stimuli/non_foods\non-food_animate_swan.jpg	3	17	1	non-food_animate_swan	0	W	16	0	152	0	NaN	0	0	653.0914567	653.1914409
162096	0.0999834	1415	hunger	stimuli/foods\almonds.jpg	3	17	1	almonds	1	P	11	0	0	0	NaN	0	0	653.2414575	653.3414409
162133.5	0.0999814	1416	hunger	stimuli/foods\lamb_chops.jpg	3	17	1	lamb_chops	1	N	10	0	70	0	NaN	0	0	653.391456	653.4914374
162171	0.0999868	1417	hunger	stimuli/non_foods\non-food_animate_dachshund.jpg	3	17	1	non-food_animate_dachshund	0	V	15	0	104	0	NaN	0	0	653.5414529	653.6414397
162208.5	0.0999831	1418	hunger	stimuli/foods\brussel_sprouts.jpg	3	17	1	brussel_sprouts	1	Z	18	0	15	0	NaN	0	0	653.6914513	653.7914344
162246	0.0999661	1419	hunger	stimuli/non_foods\non-food_inanimate_short_sleeved_shirt.jpg	3	17	1	non-food_inanimate_short_sleeved_shirt	0	B	0	0	207	0	NaN	0	0	653.8414706	653.9414367
162283.5	0.0999873	1420	hunger	stimuli/non_foods\non-food_animate_runner.jpg	3	17	1	non-food_animate_runner	0	T	14	0	142	0	NaN	0	0	653.9914521	654.0914394
162321	0.0999843	1421	hunger	stimuli/non_foods\non-food_inanimate_table.jpg	3	17	1	non-food_inanimate_table	0	W	16	0	217	0	NaN	0	0	654.1414471	654.2414314
162358.5	0.0999966	1422	hunger	stimuli/non_foods\non-food_animate_monkey.jpg	3	17	1	non-food_animate_monkey	0	R	12	0	130	0	NaN	0	0	654.2914431	654.3914397
162396	0.1000133	1423	hunger	stimuli/foods\eggplant.jpg	3	17	1	eggplant	1	V	15	0	46	0	NaN	0	0	654.4414323	654.5414456
162433.5	0.0999605	1424	hunger	stimuli/foods\spaghetti_with_meat_sauce.jpg	3	17	1	spaghetti_with_meat_sauce	1	X	17	0	267	0	NaN	0	0	654.5914686	654.6914291
162471	0.0999905	1425	hunger	stimuli/foods\steak.jpg	3	17	1	steak	1	V	15	0	270	0	NaN	0	0	654.7414473	654.8414378
162508.5	0.099983	1426	hunger	stimuli/foods\chocolate_pudding.jpg	3	17	1	chocolate_pudding	1	M	9	0	29	0	NaN	0	0	654.8914434	654.9914264
162546	0.0999932	1427	hunger	stimuli/foods\roasted_chicken.jpg	3	17	1	roasted_chicken	1	D	2	0	261	0	NaN	0	0	655.041442	655.1414352
162583.5	0.0999981	1428	hunger	stimuli/foods\chocolate_chip_cookies.jpg	3	17	1	chocolate_chip_cookies	1	R	12	0	27	0	NaN	0	0	655.1914453	655.2914434
162621	0.0999845	1429	hunger	stimuli/foods\oyster.jpg	3	17	1	oyster	1	G	4	0	233	0	NaN	0	0	655.341439	655.4414235
162658.5	0.0999984	1430	hunger	stimuli/non_foods\non-food_inanimate_drum_set.jpg	3	17	1	non-food_inanimate_drum_set	0	T	14	0	179	0	NaN	0	0	655.4914425	655.5914409
162696	0.0999726	1431	hunger	stimuli/foods\lollies.jpg	3	17	1	lollies	1	J	6	0	78	0	NaN	0	0	655.6414477	655.7414203
162733.5	0.0999876	1432	hunger	stimuli/foods\raw_sausage.jpg	3	17	1	raw_sausage	1	H	5	0	254	0	NaN	0	0	655.7914366	655.8914242
162771	0.0999822	1433	hunger	stimuli/non_foods\non-food_animate_owl.jpg	3	17	1	non-food_animate_owl	0	W	16	0	132	0	NaN	0	0	655.9414374	656.0414196
162808.5	0.099996	1434	hunger	stimuli/non_foods\non-food_inanimate_nettle.jpg	3	17	1	non-food_inanimate_nettle	0	L	8	0	197	0	NaN	0	0	656.0914326	656.1914286
162846	0.0999767	1435	hunger	stimuli/foods\salami.jpg	3	17	1	salami	1	M	9	0	263	0	NaN	0	0	656.2414431	656.3414198
162883.5	0.099975	1436	hunger	stimuli/non_foods\non-food_animate_butterfly.jpg	3	17	1	non-food_animate_butterfly	0	V	15	0	96	0	NaN	0	0	656.3914438	656.4914188
162921	0.0999865	1437	hunger	stimuli/foods\honey.jpg	3	17	1	honey	1	X	17	0	66	0	NaN	0	0	656.5414342	656.6414207
162958.5	0.0999847	1438	hunger	stimuli/non_foods\non-food_animate_killer_whale.jpg	3	17	1	non-food_animate_killer_whale	0	P	11	0	123	0	NaN	0	0	656.6914299	656.7914146
162996	0.0999886	1439	hunger	stimuli/non_foods\non-food_animate_lizard.jpg	3	17	1	non-food_animate_lizard	0	W	16	0	126	0	NaN	0	0	656.8414247	656.9414133
163033.5	0.0999862	1440	hunger	stimuli/non_foods\non-food_inanimate_fire_extinguisher.jpg	3	17	1	non-food_inanimate_fire_extinguisher	0	S	13	0	181	0	NaN	0	0	656.9914283	657.0914145
163071	0.0999914	1441	hunger	stimuli/non_foods\non-food_animate_mammoth.jpg	3	17	1	non-food_animate_mammoth	0	B	0	0	128	0	NaN	0	0	657.1414216	657.241413
163108.5	0.0999875	1442	hunger	stimuli/non_foods\non-food_inanimate_buds.jpg	3	17	1	non-food_inanimate_buds	0	C	1	0	166	0	NaN	0	0	657.2914255	657.391413
163146	0.0999839	1443	hunger	stimuli/non_foods\non-food_inanimate_grass.jpg	3	17	1	non-food_inanimate_grass	0	F	3	0	184	0	NaN	0	0	657.4414271	657.541411
163183.5	0.0999855	1444	hunger	stimuli/non_foods\non-food_animate_baby_sitting.jpg	3	17	1	non-food_animate_baby_sitting	0	K	7	0	93	0	NaN	0	0	657.591422	657.6914075
163221	0.0999866	1445	hunger	stimuli/foods\raisins.jpg	3	17	1	raisins	1	R	12	0	252	0	NaN	0	0	657.7414223	657.8414089
