onset	duration	event_value	event_name
318.201171875	0.1	15	reaction_correct
318.857421875	0.1	10	trial_end
321.412109375	0.1	9	fixation_on
323.068359375	0.1	3	cue_center
328.162109375	0.1	13	target_center
328.541015625	0.1	15	reaction_correct
329.1640625	0.1	10	trial_end
331.845703125	0.1	9	fixation_on
333.740234375	0.1	3	cue_center
336.3203125	0.1	13	target_center
336.640625	0.1	15	reaction_correct
337.330078125	0.1	10	trial_end
339.89453125	0.1	9	fixation_on
341.3515625	0.1	1	cue_left
345.462890625	0.1	11	target_left
345.810546875	0.1	15	reaction_correct
346.478515625	0.1	10	trial_end
349.15625	0.1	9	fixation_on
350.66796875	0.1	1	cue_left
355.775390625	0.1	11	target_left
356.103515625	0.1	15	reaction_correct
356.779296875	0.1	10	trial_end
359.25390625	0.1	9	fixation_on
361.017578125	0.1	1	cue_left
366.125	0.1	11	target_left
366.541015625	0.1	15	reaction_correct
367.134765625	0.1	10	trial_end
369.94921875	0.1	9	fixation_on
371.109375	0.1	2	cue_right
372.21875	0.1	12	target_right
372.7109375	0.1	15	reaction_correct
373.228515625	0.1	10	trial_end
375.375	0.1	9	fixation_on
376.546875	0.1	1	cue_left
378.654296875	0.1	11	target_left
379.0859375	0.1	15	reaction_correct
379.65625	0.1	10	trial_end
381.748046875	0.1	9	fixation_on
382.93359375	0.1	3	cue_center
386.986328125	0.1	13	target_center
387.2890625	0.1	15	reaction_correct
387.998046875	0.1	10	trial_end
390.447265625	0.1	9	fixation_on
392.22265625	0.1	1	cue_left
396.328125	0.1	11	target_left
396.69140625	0.1	15	reaction_correct
397.33984375	0.1	10	trial_end
399.849609375	0.1	9	fixation_on
401.408203125	0.1	1	cue_left
404.537109375	0.1	11	target_left
404.9375	0.1	15	reaction_correct
405.54296875	0.1	10	trial_end
407.78125	0.1	9	fixation_on
409.40234375	0.1	3	cue_center
411.716796875	0.1	13	target_center
412.087890625	0.1	15	reaction_correct
412.7265625	0.1	10	trial_end
414.81640625	0.1	9	fixation_on
416.203125	0.1	2	cue_right
420.31640625	0.1	12	target_right
420.75	0.1	15	reaction_correct
421.326171875	0.1	10	trial_end
423.87890625	0.1	9	fixation_on
424.986328125	0.1	2	cue_right
429.111328125	0.1	12	target_right
429.458984375	0.1	15	reaction_correct
430.130859375	0.1	10	trial_end
432.8671875	0.1	9	fixation_on
434.232421875	0.1	2	cue_right
436.3515625	0.1	12	target_right
436.751953125	0.1	15	reaction_correct
437.353515625	0.1	10	trial_end
439.78125	0.1	9	fixation_on
440.82421875	0.1	2	cue_right
441.935546875	0.1	12	target_right
442.505859375	0.1	15	reaction_correct
442.94140625	0.1	10	trial_end
445.853515625	0.1	9	fixation_on
447.814453125	0.1	2	cue_right
451.927734375	0.1	12	target_right
452.32421875	0.1	15	reaction_correct
452.9296875	0.1	10	trial_end
455.5625	0.1	9	fixation_on
457.240234375	0.1	1	cue_left
459.353515625	0.1	11	target_left
460.373046875	0.1	10	trial_end
462.98046875	0.1	9	fixation_on
464.818359375	0.1	3	cue_center
466.59765625	0.1	13	target_center
466.982421875	0.1	15	reaction_correct
467.603515625	0.1	10	trial_end
469.69921875	0.1	9	fixation_on
471.00390625	0.1	2	cue_right
474.125	0.1	12	target_right
474.443359375	0.1	15	reaction_correct
475.150390625	0.1	10	trial_end
478.080078125	0.1	9	fixation_on
479.951171875	0.1	3	cue_center
484.001953125	0.1	13	target_center
484.298828125	0.1	15	reaction_correct
485.009765625	0.1	10	trial_end
487.955078125	0.1	9	fixation_on
489.671875	0.1	3	cue_center
491.693359375	0.1	13	target_center
492.033203125	0.1	15	reaction_correct
492.701171875	0.1	10	trial_end
495.478515625	0.1	9	fixation_on
496.71875	0.1	2	cue_right
500.84765625	0.1	12	target_right
501.22265625	0.1	15	reaction_correct
501.861328125	0.1	10	trial_end
504.27734375	0.1	9	fixation_on
505.896484375	0.1	1	cue_left
510.013671875	0.1	11	target_left
510.416015625	0.1	15	reaction_correct
511.01953125	0.1	10	trial_end
513.50390625	0.1	9	fixation_on
515.248046875	0.1	3	cue_center
520.28515625	0.1	13	target_center
520.62109375	0.1	15	reaction_correct
521.296875	0.1	10	trial_end
523.822265625	0.1	9	fixation_on
525.2109375	0.1	2	cue_right
530.34375	0.1	12	target_right
530.859375	0.1	15	reaction_correct
531.345703125	0.1	10	trial_end
533.88671875	0.1	9	fixation_on
535.041015625	0.1	2	cue_right
536.166015625	0.1	12	target_right
536.791015625	0.1	15	reaction_correct
537.185546875	0.1	10	trial_end
539.771484375	0.1	9	fixation_on
541.078125	0.1	2	cue_right
546.19140625	0.1	12	target_right
546.505859375	0.1	15	reaction_correct
547.2109375	0.1	10	trial_end
549.908203125	0.1	9	fixation_on
551.4609375	0.1	2	cue_right
556.580078125	0.1	12	target_right
556.951171875	0.1	15	reaction_correct
557.58984375	0.1	10	trial_end
560.59375	0.1	9	fixation_on
561.763671875	0.1	1	cue_left
566.880859375	0.1	11	target_left
567.259765625	0.1	15	reaction_correct
567.8828125	0.1	10	trial_end
570.75	0.1	9	fixation_on
572.728515625	0.1	1	cue_left
575.837890625	0.1	11	target_left
576.23828125	0.1	15	reaction_correct
576.83984375	0.1	10	trial_end
579.31640625	0.1	9	fixation_on
580.986328125	0.1	2	cue_right
583.09765625	0.1	12	target_right
583.517578125	0.1	15	reaction_correct
584.1015625	0.1	10	trial_end
586.37109375	0.1	9	fixation_on
588.0859375	0.1	3	cue_center
590.232421875	0.1	13	target_center
590.564453125	0.1	15	reaction_correct
591.2421875	0.1	10	trial_end
594.009765625	0.1	9	fixation_on
595.71484375	0.1	3	cue_center
598.830078125	0.1	13	target_center
599.123046875	0.1	15	reaction_correct
599.83203125	0.1	10	trial_end
602.419921875	0.1	9	fixation_on
603.9375	0.1	1	cue_left
606.046875	0.1	11	target_left
606.4140625	0.1	15	reaction_correct
607.056640625	0.1	10	trial_end
610.03125	0.1	9	fixation_on
611.125	0.1	1	cue_left
612.23828125	0.1	11	target_left
612.84765625	0.1	15	reaction_correct
613.244140625	0.1	10	trial_end
615.265625	0.1	9	fixation_on
616.693359375	0.1	2	cue_right
618.82421875	0.1	12	target_right
619.224609375	0.1	15	reaction_correct
619.830078125	0.1	10	trial_end
622.005859375	0.1	9	fixation_on
623.8984375	0.1	1	cue_left
625.015625	0.1	11	target_left
625.5234375	0.1	15	reaction_correct
626.017578125	0.1	10	trial_end
628.3515625	0.1	9	fixation_on
630	0.1	1	cue_left
635.12890625	0.1	11	target_left
635.517578125	0.1	15	reaction_correct
636.1328125	0.1	10	trial_end
638.20703125	0.1	9	fixation_on
639.619140625	0.1	1	cue_left
641.732421875	0.1	11	target_left
642.35546875	0.1	15	reaction_correct
642.73828125	0.1	10	trial_end
645.58203125	0.1	9	fixation_on
647.2421875	0.1	1	cue_left
650.353515625	0.1	11	target_left
650.775390625	0.1	15	reaction_correct
651.3671875	0.1	10	trial_end
654.25	0.1	9	fixation_on
655.681640625	0.1	2	cue_right
658.787109375	0.1	12	target_right
659.28515625	0.1	15	reaction_correct
659.794921875	0.1	10	trial_end
662.240234375	0.1	9	fixation_on
664.19140625	0.1	1	cue_left
668.302734375	0.1	11	target_left
668.693359375	0.1	15	reaction_correct
669.314453125	0.1	10	trial_end
671.861328125	0.1	9	fixation_on
673.443359375	0.1	2	cue_right
675.56640625	0.1	12	target_right
676.09375	0.1	15	reaction_correct
676.57421875	0.1	10	trial_end
678.66796875	0.1	9	fixation_on
680.29296875	0.1	2	cue_right
683.40234375	0.1	12	target_right
683.759765625	0.1	15	reaction_correct
684.4140625	0.1	10	trial_end
686.6875	0.1	9	fixation_on
688.560546875	0.1	2	cue_right
693.669921875	0.1	12	target_right
694.037109375	0.1	15	reaction_correct
694.681640625	0.1	10	trial_end
697.19921875	0.1	9	fixation_on
699.048828125	0.1	2	cue_right
700.185546875	0.1	12	target_right
700.755859375	0.1	15	reaction_correct
701.1875	0.1	10	trial_end
703.92578125	0.1	9	fixation_on
705.875	0.1	1	cue_left
706.990234375	0.1	11	target_left
707.4375	0.1	15	reaction_correct
708.005859375	0.1	10	trial_end
710.537109375	0.1	9	fixation_on
712.48828125	0.1	2	cue_right
713.607421875	0.1	12	target_right
714.009765625	0.1	15	reaction_correct
714.61328125	0.1	10	trial_end
721.880859375	0.1	5	run_end
