onset	duration	event_value	event_name
208.46484375	0.1	15	reaction_correct
208.85546875	0.1	10	trial_end
211.458984375	0.1	9	fixation_on
213.12109375	0.1	1	cue_left
214.23828125	0.1	11	target_left
214.763671875	0.1	15	reaction_correct
215.248046875	0.1	10	trial_end
218.13671875	0.1	9	fixation_on
220.052734375	0.1	1	cue_left
221.162109375	0.1	11	target_left
221.77734375	0.1	15	reaction_correct
222.166015625	0.1	10	trial_end
224.740234375	0.1	9	fixation_on
225.84375	0.1	2	cue_right
227.95703125	0.1	12	target_right
228.7265625	0.1	15	reaction_correct
228.958984375	0.1	10	trial_end
231.51171875	0.1	9	fixation_on
232.95703125	0.1	2	cue_right
238.064453125	0.1	12	target_right
238.515625	0.1	15	reaction_correct
239.06640625	0.1	10	trial_end
241.970703125	0.1	9	fixation_on
243.1484375	0.1	3	cue_center
245.580078125	0.1	13	target_center
245.892578125	0.1	15	reaction_correct
246.58203125	0.1	10	trial_end
249.375	0.1	9	fixation_on
250.787109375	0.1	2	cue_right
252.927734375	0.1	12	target_right
253.45703125	0.1	15	reaction_correct
253.935546875	0.1	10	trial_end
256.22265625	0.1	9	fixation_on
257.283203125	0.1	1	cue_left
262.404296875	0.1	11	target_left
262.802734375	0.1	15	reaction_correct
263.41015625	0.1	10	trial_end
265.9609375	0.1	9	fixation_on
267.28125	0.1	1	cue_left
269.392578125	0.1	11	target_left
269.7734375	0.1	15	reaction_correct
270.400390625	0.1	10	trial_end
273.02734375	0.1	9	fixation_on
274.56640625	0.1	2	cue_right
279.677734375	0.1	12	target_right
280.013671875	0.1	15	reaction_correct
280.6953125	0.1	10	trial_end
282.73046875	0.1	9	fixation_on
284.05078125	0.1	1	cue_left
285.171875	0.1	11	target_left
285.9375	0.1	15	reaction_correct
286.17578125	0.1	10	trial_end
288.94140625	0.1	9	fixation_on
290.267578125	0.1	2	cue_right
294.373046875	0.1	12	target_right
294.8125	0.1	15	reaction_correct
295.376953125	0.1	10	trial_end
298.11328125	0.1	9	fixation_on
299.197265625	0.1	2	cue_right
304.3125	0.1	12	target_right
304.6875	0.1	15	reaction_correct
305.318359375	0.1	10	trial_end
307.720703125	0.1	9	fixation_on
309.61328125	0.1	2	cue_right
311.73828125	0.1	12	target_right
312.162109375	0.1	15	reaction_correct
312.75	0.1	10	trial_end
315.212890625	0.1	9	fixation_on
316.724609375	0.1	1	cue_left
319.845703125	0.1	11	target_left
320.267578125	0.1	15	reaction_correct
320.861328125	0.1	10	trial_end
323.744140625	0.1	9	fixation_on
324.85546875	0.1	3	cue_center
329.20703125	0.1	13	target_center
329.505859375	0.1	15	reaction_correct
330.21484375	0.1	10	trial_end
332.9140625	0.1	9	fixation_on
334.435546875	0.1	1	cue_left
336.544921875	0.1	11	target_left
337.0234375	0.1	15	reaction_correct
337.556640625	0.1	10	trial_end
339.744140625	0.1	9	fixation_on
340.962890625	0.1	1	cue_left
346.08203125	0.1	11	target_left
346.453125	0.1	15	reaction_correct
347.0859375	0.1	10	trial_end
349.38671875	0.1	9	fixation_on
351.359375	0.1	3	cue_center
356.255859375	0.1	13	target_center
356.67578125	0.1	15	reaction_correct
357.263671875	0.1	10	trial_end
360.15625	0.1	9	fixation_on
361.365234375	0.1	3	cue_center
365.634765625	0.1	13	target_center
365.98828125	0.1	15	reaction_correct
366.642578125	0.1	10	trial_end
369.392578125	0.1	9	fixation_on
370.7890625	0.1	1	cue_left
375.90234375	0.1	11	target_left
376.54296875	0.1	15	reaction_correct
376.9140625	0.1	10	trial_end
379.890625	0.1	9	fixation_on
380.927734375	0.1	1	cue_left
383.044921875	0.1	11	target_left
383.62109375	0.1	15	reaction_correct
384.048828125	0.1	10	trial_end
386.408203125	0.1	9	fixation_on
388.419921875	0.1	1	cue_left
391.533203125	0.1	11	target_left
391.8671875	0.1	15	reaction_correct
392.541015625	0.1	10	trial_end
395.357421875	0.1	9	fixation_on
396.88671875	0.1	3	cue_center
399.23828125	0.1	13	target_center
399.77734375	0.1	15	reaction_correct
400.248046875	0.1	10	trial_end
402.59375	0.1	9	fixation_on
403.95703125	0.1	2	cue_right
408.078125	0.1	12	target_right
408.376953125	0.1	15	reaction_correct
409.08203125	0.1	10	trial_end
411.3359375	0.1	9	fixation_on
413.10546875	0.1	1	cue_left
414.21875	0.1	11	target_left
414.6015625	0.1	15	reaction_correct
415.220703125	0.1	10	trial_end
417.640625	0.1	9	fixation_on
419.15625	0.1	2	cue_right
424.26953125	0.1	12	target_right
424.6328125	0.1	15	reaction_correct
425.27734375	0.1	10	trial_end
427.77734375	0.1	9	fixation_on
429.623046875	0.1	3	cue_center
433.794921875	0.1	13	target_center
434.12109375	0.1	15	reaction_correct
434.80078125	0.1	10	trial_end
437.23046875	0.1	9	fixation_on
438.828125	0.1	1	cue_left
441.962890625	0.1	11	target_left
442.578125	0.1	15	reaction_correct
442.970703125	0.1	10	trial_end
445.076171875	0.1	9	fixation_on
446.154296875	0.1	1	cue_left
450.26953125	0.1	11	target_left
450.609375	0.1	15	reaction_correct
451.2734375	0.1	10	trial_end
453.3359375	0.1	9	fixation_on
454.376953125	0.1	1	cue_left
458.486328125	0.1	11	target_left
458.943359375	0.1	15	reaction_correct
459.494140625	0.1	10	trial_end
461.87890625	0.1	9	fixation_on
463.3984375	0.1	2	cue_right
464.515625	0.1	12	target_right
465.017578125	0.1	15	reaction_correct
465.5234375	0.1	10	trial_end
467.96875	0.1	9	fixation_on
469.16796875	0.1	2	cue_right
474.2890625	0.1	12	target_right
474.625	0.1	15	reaction_correct
475.291015625	0.1	10	trial_end
477.4296875	0.1	9	fixation_on
478.486328125	0.1	2	cue_right
481.59765625	0.1	12	target_right
481.900390625	0.1	15	reaction_correct
482.603515625	0.1	10	trial_end
484.78125	0.1	9	fixation_on
486.556640625	0.1	3	cue_center
489.255859375	0.1	13	target_center
489.63671875	0.1	15	reaction_correct
490.267578125	0.1	10	trial_end
492.6171875	0.1	9	fixation_on
494.466796875	0.1	1	cue_left
496.58203125	0.1	11	target_left
497.12890625	0.1	15	reaction_correct
497.5859375	0.1	10	trial_end
500.27734375	0.1	9	fixation_on
502.03125	0.1	3	cue_center
505.5703125	0.1	13	target_center
505.853515625	0.1	15	reaction_correct
506.58203125	0.1	10	trial_end
509.439453125	0.1	9	fixation_on
511.408203125	0.1	2	cue_right
512.54296875	0.1	12	target_right
513.2109375	0.1	15	reaction_correct
513.568359375	0.1	10	trial_end
515.634765625	0.1	9	fixation_on
517.078125	0.1	2	cue_right
519.193359375	0.1	12	target_right
519.5859375	0.1	15	reaction_correct
520.205078125	0.1	10	trial_end
522.20703125	0.1	9	fixation_on
523.43359375	0.1	1	cue_left
526.546875	0.1	11	target_left
526.88671875	0.1	15	reaction_correct
527.556640625	0.1	10	trial_end
529.86328125	0.1	9	fixation_on
531.59375	0.1	1	cue_left
536.701171875	0.1	11	target_left
537.04296875	0.1	15	reaction_correct
537.7109375	0.1	10	trial_end
539.76171875	0.1	9	fixation_on
541.431640625	0.1	2	cue_right
544.556640625	0.1	12	target_right
544.908203125	0.1	15	reaction_correct
545.5703125	0.1	10	trial_end
547.892578125	0.1	9	fixation_on
549.103515625	0.1	2	cue_right
550.208984375	0.1	12	target_right
550.78125	0.1	15	reaction_correct
551.2265625	0.1	10	trial_end
553.755859375	0.1	9	fixation_on
555.107421875	0.1	1	cue_left
559.23046875	0.1	11	target_left
559.63671875	0.1	15	reaction_correct
560.248046875	0.1	10	trial_end
562.927734375	0.1	9	fixation_on
564.744140625	0.1	2	cue_right
565.86328125	0.1	12	target_right
566.869140625	0.1	10	trial_end
569.033203125	0.1	9	fixation_on
570.287109375	0.1	3	cue_center
571.80078125	0.1	13	target_center
572.10546875	0.1	15	reaction_correct
572.806640625	0.1	10	trial_end
574.91796875	0.1	9	fixation_on
576.572265625	0.1	2	cue_right
581.69140625	0.1	12	target_right
582.095703125	0.1	15	reaction_correct
582.69921875	0.1	10	trial_end
584.91015625	0.1	9	fixation_on
586.34375	0.1	2	cue_right
590.458984375	0.1	12	target_right
590.798828125	0.1	15	reaction_correct
591.478515625	0.1	10	trial_end
594.26953125	0.1	9	fixation_on
595.361328125	0.1	3	cue_center
596.626953125	0.1	13	target_center
597.083984375	0.1	15	reaction_correct
597.6328125	0.1	10	trial_end
599.83984375	0.1	9	fixation_on
600.87109375	0.1	1	cue_left
602.994140625	0.1	11	target_left
604.00390625	0.1	10	trial_end
604.595703125	0.1	14	reaction_wrong
606.392578125	0.1	9	fixation_on
607.841796875	0.1	3	cue_center
610.609375	0.1	13	target_center
610.958984375	0.1	15	reaction_correct
611.611328125	0.1	10	trial_end
613.9296875	0.1	9	fixation_on
615.78125	0.1	3	cue_center
617.828125	0.1	13	target_center
618.13671875	0.1	15	reaction_correct
618.833984375	0.1	10	trial_end
621.47265625	0.1	9	fixation_on
623.154296875	0.1	3	cue_center
627.20703125	0.1	13	target_center
627.49609375	0.1	15	reaction_correct
628.216796875	0.1	10	trial_end
630.96875	0.1	9	fixation_on
632.787109375	0.1	3	cue_center
634.822265625	0.1	13	target_center
635.166015625	0.1	15	reaction_correct
635.84375	0.1	10	trial_end
638.43359375	0.1	9	fixation_on
640.154296875	0.1	2	cue_right
644.271484375	0.1	12	target_right
644.6015625	0.1	15	reaction_correct
645.27734375	0.1	10	trial_end
647.890625	0.1	9	fixation_on
648.927734375	0.1	2	cue_right
651.072265625	0.1	12	target_right
651.458984375	0.1	15	reaction_correct
652.08203125	0.1	10	trial_end
655.02734375	0.1	9	fixation_on
656.408203125	0.1	2	cue_right
659.533203125	0.1	12	target_right
659.923828125	0.1	15	reaction_correct
660.54296875	0.1	10	trial_end
663.25390625	0.1	9	fixation_on
664.638671875	0.1	2	cue_right
667.744140625	0.1	12	target_right
668.13671875	0.1	15	reaction_correct
668.74609375	0.1	10	trial_end
671.23828125	0.1	9	fixation_on
672.9140625	0.1	1	cue_left
678.03515625	0.1	11	target_left
678.357421875	0.1	15	reaction_correct
679.048828125	0.1	10	trial_end
681.4921875	0.1	9	fixation_on
683.466796875	0.1	2	cue_right
687.59375	0.1	12	target_right
688.03125	0.1	15	reaction_correct
688.603515625	0.1	10	trial_end
690.8125	0.1	9	fixation_on
691.943359375	0.1	2	cue_right
695.06640625	0.1	12	target_right
695.669921875	0.1	15	reaction_correct
696.08203125	0.1	10	trial_end
698.634765625	0.1	9	fixation_on
699.73828125	0.1	3	cue_center
702.283203125	0.1	13	target_center
702.67578125	0.1	15	reaction_correct
703.287109375	0.1	10	trial_end
705.79296875	0.1	9	fixation_on
707.630859375	0.1	1	cue_left
709.751953125	0.1	11	target_left
710.359375	0.1	15	reaction_correct
710.771484375	0.1	10	trial_end
713.45703125	0.1	9	fixation_on
715.185546875	0.1	1	cue_left
720.302734375	0.1	11	target_left
720.7421875	0.1	15	reaction_correct
721.306640625	0.1	10	trial_end
724.138671875	0.1	9	fixation_on
726.1015625	0.1	1	cue_left
729.21484375	0.1	11	target_left
729.580078125	0.1	15	reaction_correct
730.234375	0.1	10	trial_end
733.197265625	0.1	9	fixation_on
734.544921875	0.1	3	cue_center
737.865234375	0.1	13	target_center
738.5	0.1	15	reaction_correct
738.873046875	0.1	10	trial_end
746.533203125	0.1	5	run_end
