onset	duration	eventnumber	sequencenumber	condition	streamnumber	stimnumber	objectstimnumber	letterstimnumber	objecttarget	lettertarget	is2back	objectstim	letterstim	response	rt	correct	time_stimon	time_stimoff
378.361	0.2	461	12	1	21	29	6	2	0	1	0	stim007_stimuli_original_animals_fish_3.png	C	0	0	0	408.216093099967	408.416092899977
378.761	0.2	462	12	1	21	30	9	9	1	0	0	stim010_stimuli_original_vehicles_boats_2.png	L	0	0	0	408.616101199994	408.816101300006
379.161	0.2	463	12	1	21	31	2	2	0	1	1	stim003_stimuli_original_animals_birds_3.png	C	0	0	0	409.016111999983	409.216085999971
379.561	0.2	464	12	1	21	32	11	8	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	K	0	0	0	409.416125599993	409.616127300018
379.961	0.2	465	12	1	21	33	1	14	0	0	0	stim002_stimuli_original_animals_birds_2.png	V	NaN	409.808659399976	1	409.816149599967	410.016136799997
380.361	0.2	466	12	1	21	34	15	7	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	J	0	0	0	410.216144300008	410.416147499986
380.761	0.2	467	12	1	21	35	4	5	0	0	0	stim005_stimuli_original_animals_fish_1.png	F	0	0	0	410.616158300021	410.816153299995
396.062	0.2	468	13	0	41	0	0	10	0	0	0	stim001_stimuli_original_animals_birds_1.png	Q	0	0	0	425.916533800017	426.116534799978
396.462	0.2	469	13	0	41	1	4	15	0	0	0	stim005_stimuli_original_animals_fish_1.png	Y	0	0	0	426.316565699992	426.516542600002
396.862	0.2	470	13	0	41	2	14	12	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	T	0	0	0	426.71655110002	426.916554900003
397.262	0.2	471	13	0	41	3	7	13	0	0	0	stim008_stimuli_original_animals_fish_4.png	U	0	0	0	427.116566199984	427.316563199973
397.662	0.2	472	13	0	41	4	3	8	1	0	0	stim004_stimuli_original_animals_birds_4.png	K	0	0	0	427.516573500005	427.716573000012
398.062	0.2	473	13	0	41	5	12	14	0	1	0	stim013_stimuli_original_vehicles_planes_1.png	V	0	0	0	427.916584099992	428.116584500007
398.462	0.2	474	13	0	41	6	3	3	1	0	1	stim004_stimuli_original_animals_birds_4.png	D	0	0	0	428.316595199984	428.516593599983
398.862	0.2	475	13	0	41	7	5	14	0	1	0	stim006_stimuli_original_animals_fish_2.png	V	0	0	0	428.716604400019	428.916606399987
399.262	0.2	476	13	0	41	8	1	5	0	0	0	stim002_stimuli_original_animals_birds_2.png	F	0	0	0	429.116618599975	429.316617199976
399.662	0.2	477	13	0	41	9	9	1	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	B	0	0	0	429.51662770001	429.716626400012
400.062	0.2	478	13	0	41	10	3	2	0	0	0	stim004_stimuli_original_animals_birds_4.png	C	0	0	0	429.916636399983	430.116636499995
400.462	0.2	479	13	0	41	11	10	11	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	R	NaN	430.519666999986	1	430.31664819998	430.516648499994
400.862	0.2	480	13	0	41	12	11	0	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	A	0	0	0	430.716683899984	430.916677400004
401.262	0.2	481	13	0	41	13	6	14	0	0	0	stim007_stimuli_original_animals_fish_3.png	V	0	0	0	431.11669689999	431.316697300004
401.662	0.2	482	13	0	41	14	8	6	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	G	0	0	0	431.516715399979	431.716706599982
402.062	0.2	483	13	0	41	15	13	9	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	L	0	0	0	431.916716700012	432.11671729997
402.462	0.2	484	13	0	41	16	15	4	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	E	0	0	0	432.316727700003	432.516753499978
402.862	0.2	485	13	0	41	17	2	7	0	0	0	stim003_stimuli_original_animals_birds_3.png	J	0	0	0	432.716742300021	432.916739000008
403.262	0.2	486	13	0	41	18	7	2	0	0	0	stim008_stimuli_original_animals_fish_4.png	C	0	0	0	433.116752100002	433.316753699968
403.662	0.2	487	13	0	41	19	4	15	0	0	0	stim005_stimuli_original_animals_fish_1.png	Y	0	0	0	433.51675999997	433.716753199988
404.062	0.2	488	13	0	41	20	9	13	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	U	0	0	0	433.916770000011	434.116772899986
404.462	0.2	489	13	0	41	21	6	8	0	0	0	stim007_stimuli_original_animals_fish_3.png	K	0	0	0	434.316784099967	434.516783599975
404.862	0.2	490	13	0	41	22	14	6	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	G	NaN	434.908609699982	0	434.716791899991	434.916794599965
405.262	0.2	491	13	0	41	23	0	11	0	0	0	stim001_stimuli_original_animals_birds_1.png	R	0	0	0	435.116803699988	435.31680249999
405.662	0.2	492	13	0	41	24	11	10	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	Q	0	0	0	435.516811100009	435.716804099968
406.062	0.2	493	13	0	41	25	2	3	0	0	0	stim003_stimuli_original_animals_birds_3.png	D	0	0	0	435.916823000007	436.116822900018
406.462	0.2	494	13	0	41	26	1	9	0	0	0	stim002_stimuli_original_animals_birds_2.png	L	0	0	0	436.316817399987	436.516833300004
406.862	0.2	495	13	0	41	27	5	1	0	0	0	stim006_stimuli_original_animals_fish_2.png	B	0	0	0	436.716844899987	436.916844299994
407.262	0.2	496	13	0	41	28	14	5	1	0	0	stim015_stimuli_original_vehicles_planes_3.png	F	0	0	0	437.116857799992	437.31685589999
407.662	0.2	497	13	0	41	29	3	3	0	1	0	stim004_stimuli_original_animals_birds_4.png	D	0	0	0	437.516866100021	437.716866499977
408.062	0.2	498	13	0	41	30	14	12	1	0	1	stim015_stimuli_original_vehicles_planes_3.png	T	0	0	0	437.916880799981	438.116875200009
408.462	0.2	499	13	0	41	31	8	3	0	1	0	stim009_stimuli_original_vehicles_boats_1.png	D	0	0	0	438.316904300009	438.516888000013
408.862	0.2	500	13	0	41	32	13	7	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	J	0	0	0	438.716899799998	438.916896799987
409.262	0.2	501	13	0	41	33	12	14	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	V	0	0	0	439.116909899982	439.316907499975
409.662	0.2	502	13	0	41	34	15	4	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	E	0	0	0	439.516916499997	439.716917300015
410.062	0.2	503	13	0	41	35	10	0	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	A	NaN	440.108730099979	1	439.916914900008	440.116913200007
418.262	0.2	504	14	1	4	0	1	4	0	0	0	stim002_stimuli_original_animals_birds_2.png	E	0	0	0	448.117144500022	448.3171401
418.662	0.2	505	14	1	4	1	8	15	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	Y	0	0	0	448.517155800015	448.717138900014
419.062	0.2	506	14	1	4	2	15	11	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	R	0	0	0	448.917166300002	449.11715960002
419.462	0.2	507	14	1	4	3	12	12	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	T	0	0	0	449.317181200022	449.517176299996
419.862	0.2	508	14	1	4	4	4	1	0	0	0	stim005_stimuli_original_animals_fish_1.png	B	0	0	0	449.717176700011	449.917189900007
420.262	0.2	509	14	1	4	5	14	2	1	0	0	stim015_stimuli_original_vehicles_planes_3.png	C	0	0	0	450.117198000022	450.317203100014
420.662	0.2	510	14	1	4	6	10	8	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	K	0	0	0	450.517207600002	450.717206600006
421.062	0.2	511	14	1	4	7	14	3	1	0	0	stim015_stimuli_original_vehicles_planes_3.png	D	0	0	0	450.917219499999	451.117219200009
421.462	0.2	512	14	1	4	8	13	4	0	1	0	stim014_stimuli_original_vehicles_planes_2.png	E	0	0	0	451.317229599983	451.517229799996
421.862	0.2	513	14	1	4	9	11	14	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	V	0	0	0	451.717256799981	451.917239199975
422.262	0.2	514	14	1	4	10	9	4	0	1	1	stim010_stimuli_original_vehicles_boats_2.png	E	0	0	0	452.117251400021	452.317235299968
422.662	0.2	515	14	1	4	11	7	5	0	0	0	stim008_stimuli_original_animals_fish_4.png	F	NaN	452.709050400008	1	452.517262000008	452.717260900012
423.062	0.2	516	14	1	4	12	14	6	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	G	0	0	0	452.917298200016	453.117275199969
423.462	0.2	517	14	1	4	13	0	9	0	0	0	stim001_stimuli_original_animals_birds_1.png	L	0	0	0	453.317281599971	453.517283099995
423.862	0.2	518	14	1	4	14	3	0	0	0	0	stim004_stimuli_original_animals_birds_4.png	A	0	0	0	453.717293399968	453.917285099975
424.262	0.2	519	14	1	4	15	5	10	0	0	0	stim006_stimuli_original_animals_fish_2.png	Q	0	0	0	454.11730480002	454.317315599998
424.662	0.2	520	14	1	4	16	6	13	0	0	0	stim007_stimuli_original_animals_fish_3.png	U	0	0	0	454.517314099998	454.717314700014
425.062	0.2	521	14	1	4	17	2	7	0	0	0	stim003_stimuli_original_animals_birds_3.png	J	0	0	0	454.917323499976	455.117322199978
425.462	0.2	522	14	1	4	18	7	2	0	0	0	stim008_stimuli_original_animals_fish_4.png	C	0	0	0	455.31733390002	455.517335399985
425.862	0.2	523	14	1	4	19	13	6	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	G	NaN	455.909131199995	0	455.717345900019	455.917328300013
426.262	0.2	524	14	1	4	20	10	5	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	F	0	0	0	456.117341200006	456.317342199967
426.662	0.2	525	14	1	4	21	0	3	0	0	0	stim001_stimuli_original_animals_birds_1.png	D	0	0	0	456.517349399976	456.71736499999
427.062	0.2	526	14	1	4	22	9	0	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	A	0	0	0	456.917377599981	457.117376499984
427.462	0.2	527	14	1	4	23	6	14	0	0	0	stim007_stimuli_original_animals_fish_3.png	V	0	0	0	457.317399399995	457.517395099974
427.862	0.2	528	14	1	4	24	5	7	0	0	0	stim006_stimuli_original_animals_fish_2.png	J	0	0	0	457.717425299983	457.917398399964
428.262	0.2	529	14	1	4	25	4	9	1	0	0	stim005_stimuli_original_animals_fish_1.png	L	0	0	0	458.11741180002	458.317409800016
428.662	0.2	530	14	1	4	26	14	11	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	R	0	0	0	458.517405199993	458.717406100011
429.062	0.2	531	14	1	4	27	4	13	1	0	0	stim005_stimuli_original_animals_fish_1.png	U	0	0	0	458.9174336	459.117405099969
429.462	0.2	532	14	1	4	28	3	14	0	1	0	stim004_stimuli_original_animals_birds_4.png	V	0	0	0	459.317441100022	459.517437000002
429.862	0.2	533	14	1	4	29	8	10	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	Q	0	0	0	459.717435500002	459.917451000016
430.262	0.2	534	14	1	4	30	2	14	0	1	1	stim003_stimuli_original_animals_birds_3.png	V	0	0	0	460.117463500006	460.317458399979
430.662	0.2	535	14	1	4	31	1	4	0	0	0	stim002_stimuli_original_animals_birds_2.png	E	0	0	0	460.517471199972	460.717470099975
431.062	0.2	536	14	1	4	32	12	12	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	T	0	0	0	460.917485999991	461.117466299969
431.462	0.2	537	14	1	4	33	11	15	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	Y	0	0	0	461.317504199978	461.517497699999
431.863	0.2	538	14	1	4	34	15	8	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	K	0	0	0	461.717520800012	461.91750370001
432.262	0.2	539	14	1	4	35	4	1	0	0	0	stim005_stimuli_original_animals_fish_1.png	B	0	0	0	462.117512699973	462.317497699987
443.296	0.2	540	15	0	16	0	12	14	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	V	0	0	0	473.151116999972	473.351109999989
443.696	0.2	541	15	0	16	1	6	2	0	0	0	stim007_stimuli_original_animals_fish_3.png	C	0	0	0	473.551122199977	473.751119299966
444.096	0.2	542	15	0	16	2	8	0	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	A	0	0	0	473.951130700007	474.151130600017
444.496	0.2	543	15	0	16	3	7	13	0	0	0	stim008_stimuli_original_animals_fish_4.png	U	0	0	0	474.3511421	474.55114180001
444.896	0.2	544	15	0	16	4	5	5	1	0	0	stim006_stimuli_original_animals_fish_2.png	F	0	0	0	474.751153499994	474.951158399985
445.296	0.2	545	15	0	16	5	1	15	0	0	0	stim002_stimuli_original_animals_birds_2.png	Y	0	0	0	475.151164199982	475.351162699983
445.696	0.2	546	15	0	16	6	5	1	1	0	1	stim006_stimuli_original_animals_fish_2.png	B	0	0	0	475.55117370002	475.751172899967
446.096	0.2	547	15	0	16	7	3	11	0	0	0	stim004_stimuli_original_animals_birds_4.png	R	0	0	0	475.951183600002	476.15118450002
446.496	0.2	548	15	0	16	8	14	10	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	Q	0	0	0	476.35119299998	476.551195200009
446.896	0.2	549	15	0	16	9	10	8	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	K	0	0	0	476.75121040002	476.951208300015
447.296	0.2	550	15	0	16	10	0	9	0	0	0	stim001_stimuli_original_animals_birds_1.png	L	0	0	0	477.15121500002	477.35121350002
447.696	0.2	551	15	0	16	11	4	11	0	1	0	stim005_stimuli_original_animals_fish_1.png	R	0	0	0	477.551225300005	477.751223900006
448.096	0.2	552	15	0	16	12	11	12	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	T	0	0	0	477.951235999994	478.151236000005
448.496	0.2	553	15	0	16	13	5	11	0	1	0	stim006_stimuli_original_animals_fish_2.png	R	0	0	0	478.35124649998	478.551247199997
448.896	0.2	554	15	0	16	14	9	4	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	E	0	0	0	478.751257599972	478.95125719998
449.296	0.2	555	15	0	16	15	2	3	0	0	0	stim003_stimuli_original_animals_birds_3.png	D	0	0	0	479.151268700021	479.351290499966
449.696	0.2	556	15	0	16	16	13	7	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	J	0	0	0	479.551277699997	479.751276499999
450.096	0.2	557	15	0	16	17	15	6	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	G	0	0	0	479.951293599966	480.151287399989
450.496	0.2	558	15	0	16	18	6	15	0	0	0	stim007_stimuli_original_animals_fish_3.png	Y	0	0	0	480.35129999998	480.551299599989
450.896	0.2	559	15	0	16	19	7	13	0	0	0	stim008_stimuli_original_animals_fish_4.png	U	0	0	0	480.751309100015	480.95130939997
451.296	0.2	560	15	0	16	20	3	2	0	0	0	stim004_stimuli_original_animals_birds_4.png	C	0	0	0	481.1513194	481.351319900015
451.696	0.2	561	15	0	16	21	4	9	0	0	0	stim005_stimuli_original_animals_fish_1.png	L	0	0	0	481.551329299982	481.751331500011
452.096	0.2	562	15	0	16	22	11	5	1	0	0	stim012_stimuli_original_vehicles_boats_4.png	F	0	0	0	481.95134129998	482.151352700021
452.496	0.2	563	15	0	16	23	12	11	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	R	0	0	0	482.351352399972	482.551352099981
452.896	0.2	564	15	0	16	24	11	4	1	0	1	stim012_stimuli_original_vehicles_boats_4.png	E	0	0	0	482.751363599964	482.951363499975
453.296	0.2	565	15	0	16	25	9	0	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	A	NaN	483.343169300002	1	483.151372799999	483.351373700018
453.696	0.2	566	15	0	16	26	8	10	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	Q	0	0	0	483.551384199993	483.751386400021
454.096	0.2	567	15	0	16	27	10	14	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	V	0	0	0	483.951394399977	484.151393799984
454.496	0.2	568	15	0	16	28	11	3	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	D	0	0	0	484.351402600005	484.551404599973
454.896	0.2	569	15	0	16	29	1	5	0	1	0	stim002_stimuli_original_animals_birds_2.png	F	0	0	0	484.751415000006	484.951413600007
455.296	0.2	570	15	0	16	30	15	1	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	B	0	0	0	485.151424899988	485.351425600005
455.696	0.2	571	15	0	16	31	5	5	0	1	0	stim006_stimuli_original_animals_fish_2.png	F	0	0	0	485.551439100003	485.751434699981
456.096	0.2	572	15	0	16	32	13	7	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	J	0	0	0	485.951446799969	486.151446299977
456.496	0.2	573	15	0	16	33	0	8	0	0	0	stim001_stimuli_original_animals_birds_1.png	K	0	0	0	486.35145680001	486.551457799971
456.896	0.2	574	15	0	16	34	2	6	0	0	0	stim003_stimuli_original_animals_birds_3.png	G	0	0	0	486.751466499991	486.951466900005
457.296	0.2	575	15	0	16	35	14	12	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	T	0	0	0	487.151477899984	487.351477899996
461.397	0.2	576	16	1	35	0	1	8	0	0	0	stim002_stimuli_original_animals_birds_2.png	K	0	0	0	491.251590900007	491.451586299983
461.797	0.2	577	16	1	35	1	6	3	0	0	0	stim007_stimuli_original_animals_fish_3.png	D	0	0	0	491.65160089999	491.851596599969
462.197	0.2	578	16	1	35	2	9	9	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	L	0	0	0	492.051608000009	492.251607100014
462.597	0.2	579	16	1	35	3	3	11	0	0	0	stim004_stimuli_original_animals_birds_4.png	R	0	0	0	492.451637699967	492.651616999996
462.997	0.2	580	16	1	35	4	15	5	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	F	0	0	0	492.851627699973	493.051635099982
463.397	0.2	581	16	1	35	5	12	1	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	B	0	0	0	493.251639399969	493.451637699967
463.797	0.2	582	16	1	35	6	7	4	0	0	0	stim008_stimuli_original_animals_fish_4.png	E	0	0	0	493.651649200008	493.851653799997
464.197	0.2	583	16	1	35	7	14	0	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	A	0	0	0	494.051663699967	494.251659500005
464.597	0.2	584	16	1	35	8	2	13	0	0	0	stim003_stimuli_original_animals_birds_3.png	U	0	0	0	494.451668799971	494.651673000015
464.997	0.2	585	16	1	35	9	5	2	0	1	0	stim006_stimuli_original_animals_fish_2.png	C	0	0	0	494.851681099972	495.051696999988
465.397	0.2	586	16	1	35	10	14	7	1	0	0	stim015_stimuli_original_vehicles_planes_3.png	J	0	0	0	495.251691500016	495.451689900015
465.797	0.2	587	16	1	35	11	11	2	0	1	1	stim012_stimuli_original_vehicles_boats_4.png	C	0	0	0	495.651709800004	495.851700800005
466.197	0.2	588	16	1	35	12	14	10	1	0	0	stim015_stimuli_original_vehicles_planes_3.png	Q	0	0	0	496.051714500005	496.251711299992
466.597	0.2	589	16	1	35	13	8	6	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	G	NaN	496.444295699999	1	496.451725099992	496.651723799994
466.997	0.2	590	16	1	35	14	0	2	0	0	0	stim001_stimuli_original_animals_birds_1.png	C	0	0	0	496.8517689	497.051750199986
467.397	0.2	591	16	1	35	15	13	15	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	Y	0	0	0	497.251785999979	497.451743200014
467.797	0.2	592	16	1	35	16	4	12	0	0	0	stim005_stimuli_original_animals_fish_1.png	T	0	0	0	497.651765200018	497.851781699981
468.197	0.2	593	16	1	35	17	10	14	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	V	0	0	0	498.051770999969	498.251779599988
468.597	0.2	594	16	1	35	18	14	10	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	Q	0	0	0	498.451790499967	498.651775599981
468.997	0.2	595	16	1	35	19	12	4	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	E	0	0	0	498.851797299983	499.05180429999
469.397	0.2	596	16	1	35	20	15	13	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	U	0	0	0	499.25180779997	499.451808999991
469.797	0.2	597	16	1	35	21	2	0	0	0	0	stim003_stimuli_original_animals_birds_3.png	A	NaN	499.843630200019	0	499.651822999993	499.85184800002
470.197	0.2	598	16	1	35	22	6	8	0	0	0	stim007_stimuli_original_animals_fish_3.png	K	0	0	0	500.051830900018	500.251831699978
470.597	0.2	599	16	1	35	23	10	14	0	1	0	stim011_stimuli_original_vehicles_boats_3.png	V	0	0	0	500.451870399993	500.651826700021
470.997	0.2	600	16	1	35	24	2	11	1	0	0	stim003_stimuli_original_animals_birds_3.png	R	0	0	0	500.851849699975	501.051837300009
471.397	0.2	601	16	1	35	25	7	14	0	1	1	stim008_stimuli_original_animals_fish_4.png	V	0	0	0	501.251864399994	501.451850200014
471.797	0.2	602	16	1	35	26	2	5	1	0	0	stim003_stimuli_original_animals_birds_3.png	F	0	0	0	501.65187110001	501.851872199972
472.197	0.2	603	16	1	35	27	13	2	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	C	NaN	502.252099699981	1	502.051882700005	502.251891699969
472.597	0.2	604	16	1	35	28	0	14	0	0	0	stim001_stimuli_original_animals_birds_1.png	V	0	0	0	502.451905199967	502.651883199986
472.997	0.2	605	16	1	35	29	4	7	0	0	0	stim005_stimuli_original_animals_fish_1.png	J	0	0	0	502.851901999966	503.051897700003
473.397	0.2	606	16	1	35	30	1	12	0	0	0	stim002_stimuli_original_animals_birds_2.png	T	0	0	0	503.251914099965	503.45190320001
473.797	0.2	607	16	1	35	31	5	15	0	0	0	stim006_stimuli_original_animals_fish_2.png	Y	0	0	0	503.651925200014	503.851913399994
474.197	0.2	608	16	1	35	32	11	3	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	D	0	0	0	504.051936400007	504.251932899992
474.597	0.2	609	16	1	35	33	9	9	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	L	0	0	0	504.451943999971	504.65193459997
474.997	0.2	610	16	1	35	34	3	6	0	0	0	stim004_stimuli_original_animals_birds_4.png	G	0	0	0	504.851959899999	505.051967300009
475.397	0.2	611	16	1	35	35	8	1	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	B	0	0	0	505.251983499969	505.45196570002
486.664	0.2	612	17	0	47	0	14	0	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	A	0	0	0	516.518917599984	516.718913799967
487.064	0.2	613	17	0	47	1	6	15	0	0	0	stim007_stimuli_original_animals_fish_3.png	Y	0	0	0	516.918934400019	517.118925300019
487.464	0.2	614	17	0	47	2	9	4	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	E	0	0	0	517.318936399999	517.518934799999
487.864	0.2	615	17	0	47	3	5	11	0	0	0	stim006_stimuli_original_animals_fish_2.png	R	0	0	0	517.718945499975	517.918946199992
488.264	0.2	616	17	0	47	4	10	3	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	D	0	0	0	518.118959199986	518.318957599986
488.664	0.2	617	17	0	47	5	4	1	0	0	0	stim005_stimuli_original_animals_fish_1.png	B	0	0	0	518.519004100002	518.718966600019
489.064	0.2	618	17	0	47	6	7	8	0	0	0	stim008_stimuli_original_animals_fish_4.png	K	0	0	0	518.918983499985	519.118978400016
489.464	0.2	619	17	0	47	7	8	2	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	C	0	0	0	519.318988299987	519.51899979997
489.864	0.2	620	17	0	47	8	1	13	0	0	0	stim002_stimuli_original_animals_birds_2.png	U	0	0	0	519.718999099976	519.918997999979
490.264	0.2	621	17	0	47	9	11	10	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	Q	0	0	0	520.119009600021	520.319008899969
490.664	0.2	622	17	0	47	10	8	1	1	1	0	stim009_stimuli_original_vehicles_boats_1.png	B	0	0	0	520.519019900006	520.719023399986
491.064	0.2	623	17	0	47	11	13	5	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	F	0	0	0	520.919033700018	521.119057199976
491.464	0.2	624	17	0	47	12	8	1	1	1	1	stim009_stimuli_original_vehicles_boats_1.png	B	0	0	0	521.319041899987	521.519040099985
491.864	0.2	625	17	0	47	13	0	12	0	0	0	stim001_stimuli_original_animals_birds_1.png	T	NaN	521.71165870002	1	521.719089200022	521.919058099971
492.264	0.2	626	17	0	47	14	15	7	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	J	0	0	0	522.119061900012	522.31906140002
492.664	0.2	627	17	0	47	15	3	14	0	0	0	stim004_stimuli_original_animals_birds_4.png	V	0	0	0	522.519072299998	522.719073800021
493.064	0.2	628	17	0	47	16	12	6	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	G	0	0	0	522.9190848	523.1190833
493.464	0.2	629	17	0	47	17	2	9	0	0	0	stim003_stimuli_original_animals_birds_3.png	L	0	0	0	523.319094799983	523.519093899988
493.864	0.2	630	17	0	47	18	9	2	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	C	0	0	0	523.719121599977	523.919103599968
494.264	0.2	631	17	0	47	19	6	12	0	0	0	stim007_stimuli_original_animals_fish_3.png	T	0	0	0	524.119114700006	524.319118499989
494.664	0.2	632	17	0	47	20	14	3	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	D	0	0	0	524.519123599981	524.719123499992
495.064	0.2	633	17	0	47	21	7	15	0	0	0	stim008_stimuli_original_animals_fish_4.png	Y	0	0	0	524.919135599979	525.119137100002
495.464	0.2	634	17	0	47	22	12	0	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	A	0	0	0	525.319146799971	525.519144499965
495.864	0.2	635	17	0	47	23	1	8	1	1	0	stim002_stimuli_original_animals_birds_2.png	K	0	0	0	525.719156000006	525.919155500014
496.264	0.2	636	17	0	47	24	5	13	0	0	0	stim006_stimuli_original_animals_fish_2.png	U	0	0	0	526.119170699967	526.319171899988
496.664	0.2	637	17	0	47	25	1	8	1	1	1	stim002_stimuli_original_animals_birds_2.png	K	0	0	0	526.519177299982	526.719177099993
497.064	0.2	638	17	0	47	26	10	11	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	R	0	0	0	526.919191499997	527.119188599987
497.464	0.2	639	17	0	47	27	13	1	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	B	NaN	527.311763399979	1	527.319199599966	527.519201299991
497.864	0.2	640	17	0	47	28	2	8	0	0	0	stim003_stimuli_original_animals_birds_3.png	K	0	0	0	527.719210300012	527.919209000014
498.264	0.2	641	17	0	47	29	8	7	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	J	0	0	0	528.119220199995	528.319221100013
498.664	0.2	642	17	0	47	30	1	4	0	0	0	stim002_stimuli_original_animals_birds_2.png	E	0	0	0	528.5192637	528.719229599985
499.064	0.2	643	17	0	47	31	3	10	0	0	0	stim004_stimuli_original_animals_birds_4.png	Q	0	0	0	528.919241299969	529.119257999992
499.464	0.2	644	17	0	47	32	11	5	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	F	0	0	0	529.319255499984	529.519262699992
499.864	0.2	645	17	0	47	33	4	9	0	0	0	stim005_stimuli_original_animals_fish_1.png	L	0	0	0	529.719262300001	529.919262200012
500.264	0.2	646	17	0	47	34	15	6	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	G	0	0	0	530.119272899989	530.319272399996
500.664	0.2	647	17	0	47	35	0	14	0	0	0	stim001_stimuli_original_animals_birds_1.png	V	0	0	0	530.519284099981	530.719283699989
506.298	0.2	648	18	1	36	0	7	15	0	0	0	stim008_stimuli_original_animals_fish_4.png	Y	0	0	0	536.152768499975	536.352771800011
506.698	0.2	649	18	1	36	1	14	11	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	R	0	0	0	536.552778500016	536.752776100009
507.098	0.2	650	18	1	36	2	3	13	0	0	0	stim004_stimuli_original_animals_birds_4.png	U	0	0	0	536.952788199997	537.152787800005
507.498	0.2	651	18	1	36	3	9	1	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	B	0	0	0	537.352800099994	537.552800400008
