onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
166.32899999999998	4.8	5	1	1.736	blackcross.bmp	blackcross.bmp
171.138	4.8	5	1	1.952	blackcross.bmp	blackcross.bmp
175.94799999999998	4.0	5	1	2.178	blackcross.bmp	blackcross.bmp
179.956	4.8	5	1	2.312	blackcross.bmp	blackcross.bmp
184.765	4.0	2	0	0.959	twear.bmp	zear.bmp
188.773	4.4	1	1	0.669	pritz.bmp	vitz.bmp
193.182	4.0	2	0	1.09	spomb.bmp	clomb.bmp
197.19	4.8	1	1	1.12	snerge.bmp	gerge.bmp
202.0	4.8	5	1	1.406	blackcross.bmp	blackcross.bmp
206.809	4.4	6	1	1.25	v.bmp	m.bmp
211.218	4.8	4	1	1.14	shwarp.bmp	larm.bmp
216.027	4.0	2	0	1.302	larp.bmp	swarp.bmp
220.035	4.8	6	1	1.094	k.bmp	l.bmp
224.845	4.0	4	1	1.092	sull.bmp	trow.bmp
228.85299999999998	4.4	3	0	1.753	rith.bmp	nyth.bmp
233.261	4.4	4	1	1.055	palve.bmp	smove.bmp
237.67	4.0	2	0	0.952	shwarm.bmp	varm.bmp
241.67799999999997	4.0	4	1	1.618	zarp.bmp	twarm.bmp
245.686	4.8	5	1	1.323	blackcross.bmp	blackcross.bmp
250.496	4.8	4	1	0.887	glown.bmp	stomb.bmp
255.30499999999998	4.0	5	1	1.346	blackcross.bmp	blackcross.bmp
259.31300000000005	4.4	2	0	1.128	nearth.bmp	fearth.bmp
263.72200000000004	4.4	1	1	1.046	flirk.bmp	slirk.bmp
268.13	4.8	3	1	1.17	poat.bmp	wote.bmp
272.94	4.4	4	1	1.14	smow.bmp	vomb.bmp
277.34900000000005	4.4	5	1	1.949	blackcross.bmp	blackcross.bmp
281.757	4.0	3	0	1.602	twapse.bmp	praps.bmp
285.76500000000004	4.4	5	1	1.306	blackcross.bmp	blackcross.bmp
290.17400000000004	4.8	2	0	0.936	vose.bmp	plose.bmp
294.98400000000004	4.0	6	1	0.812	y.bmp	z.bmp
298.992	4.4	2	0	0.8	sworth.bmp	horth.bmp
303.40000000000003	4.4	5	1	0.63	blackcross.bmp	blackcross.bmp
307.809	4.8	4	1	1.65	plear.bmp	zour.bmp
312.619	4.4	2	1	1.945	tood.bmp	plood.bmp
317.02700000000004	4.4	1	1	1.032	sprune.bmp	yune.bmp
321.43600000000004	4.0	6	1	1.21	h.bmp	p.bmp
325.444	4.8	1	1	0.83	sterb.bmp	cherb.bmp
330.25300000000004	4.0	3	1	0.732	britz.bmp	swits.bmp
334.261	4.4	5	1	1.662	blackcross.bmp	blackcross.bmp
338.67	4.0	2	0	0.998	shrase.bmp	flase.bmp
342.678	4.0	1	1	0.899	brith.bmp	spith.bmp
346.68600000000004	4.8	5	1	1.325	blackcross.bmp	blackcross.bmp
351.495	4.4	5	1	1.331	blackcross.bmp	blackcross.bmp
355.904	4.8	1	1	0.763	yoat.bmp	zoat.bmp
360.714	4.8	2	0	1.287	grost.bmp	nost.bmp
365.523	5.2	5	1	1.301	blackcross.bmp	blackcross.bmp
