onset	duration	trial_type	response	response_time	condition
303.021	0.5	77.0	0.0	0.0	coco/000000371365.jpg
306.021	0.5	112.0	0.0	0.0	coco/000000534876.jpg
309.021	0.5	84.0	0.0	0.0	coco/000000404064.jpg
312.02	0.5	79.0	0.0	0.0	coco/000000388940.jpg
315.02	0.5	46.0	0.0	0.0	coco/000000201644.jpg
318.02	0.5	35.0	0.0	0.0	coco/000000142346.jpg
321.02	0.5	100.0	0.0	0.0	coco/000000471755.jpg
324.003	0.5	1000.0	0.0	0.0	n/a
327.019	0.5	31.0	0.0	0.0	coco/000000129362.jpg
330.019	0.5	64.0	0.0	0.0	coco/000000314313.jpg
333.0019999999999	0.5	1000.0	0.0	0.0	n/a
336.0180000000001	0.5	66.0	0.0	0.0	coco/000000334658.jpg
339.0180000000001	0.5	103.0	0.0	0.0	coco/000000482326.jpg
342.0180000000001	0.5	70.0	0.0	0.0	coco/000000353055.jpg
345.017	0.5	2000.0	1.0	0.8675072193145752	n/a
348.017	0.5	56.0	0.0	0.0	coco/000000254567.jpg
351.017	0.5	2000.0	1.0	0.8439972400665283	n/a
354.017	0.5	72.0	0.0	0.0	coco/000000354491.jpg
357.016	0.5	1000.0	0.0	0.0	n/a
360.016	0.5	47.0	0.0	0.0	coco/000000213095.jpg
363.016	0.5	91.0	0.0	0.0	coco/000000429215.jpg
366.016	0.5	99.0	0.0	0.0	coco/000000470762.jpg
369.015	0.5	48.0	0.0	0.0	coco/000000218561.jpg
372.015	0.5	57.0	0.0	0.0	coco/000000256617.jpg
375.015	0.5	104.0	0.0	0.0	coco/000000485822.jpg
378.015	0.5	22.0	0.0	0.0	coco/000000097882.jpg
381.014	0.5	2.0	0.0	0.0	coco/000000010948.jpg
384.014	0.5	1000.0	0.0	0.0	n/a
387.014	0.5	63.0	0.0	0.0	coco/000000308095.jpg
390.014	0.5	76.0	0.0	0.0	coco/000000367742.jpg
393.013	0.5	54.0	0.0	0.0	coco/000000246218.jpg
396.013	0.5	30.0	0.0	0.0	coco/000000128557.jpg
399.013	0.5	58.0	0.0	0.0	coco/000000273362.jpg
402.012	0.5	82.0	0.0	0.0	coco/000000399489.jpg
405.012	0.5	86.0	0.0	0.0	coco/000000411329.jpg
408.012	0.5	42.0	0.0	0.0	coco/000000182366.jpg
411.012	0.5	2000.0	0.0	0.0	n/a
414.011	0.5	111.0	0.0	0.0	coco/000000532175.jpg
417.011	0.5	17.0	0.0	0.0	coco/000000064681.jpg
420.011	0.5	92.0	0.0	0.0	coco/000000443718.jpg
423.011	0.5	13.0	0.0	0.0	coco/000000045672.jpg
426.01	0.5	106.0	0.0	0.0	coco/000000501506.jpg
429.01	0.5	80.0	0.0	0.0	coco/000000394766.jpg
432.01	0.5	81.0	0.0	0.0	coco/000000395396.jpg
435.01	0.5	2000.0	1.0	0.939471960067749	n/a
438.009	0.5	21.0	0.0	0.0	coco/000000084120.jpg
441.009	0.5	62.0	0.0	0.0	coco/000000302282.jpg
444.009	0.5	109.0	0.0	0.0	coco/000000526204.jpg
447.008	0.5	45.0	0.0	0.0	coco/000000201308.jpg
