onset	duration	trial_type	response	response_time	condition
150.017	0.5	51.0	0.0	0.0	coco/000000231778.jpg
153.017	0.5	95.0	0.0	0.0	coco/000000447242.jpg
156.017	0.5	8.0	0.0	0.0	coco/000000025045.jpg
159.016	0.5	119.0	0.0	0.0	coco/000000565004.jpg
162.016	0.5	100.0	0.0	0.0	coco/000000471755.jpg
165.016	0.5	112.0	0.0	0.0	coco/000000534876.jpg
168.016	0.5	89.0	0.0	0.0	coco/000000419406.jpg
171.015	0.5	2000.0	1.0	0.8698501586914062	n/a
174.015	0.5	6.0	0.0	0.0	coco/000000023047.jpg
177.015	0.5	26.0	0.0	0.0	coco/000000112614.jpg
180.015	0.5	21.0	0.0	0.0	coco/000000084120.jpg
183.014	0.5	56.0	0.0	0.0	coco/000000254567.jpg
186.014	0.5	2000.0	0.0	0.0	n/a
189.014	0.5	102.0	0.0	0.0	coco/000000480447.jpg
192.013	0.5	50.0	0.0	0.0	coco/000000228274.jpg
195.013	0.5	2000.0	0.0	0.0	n/a
198.013	0.5	91.0	0.0	0.0	coco/000000429215.jpg
201.013	0.5	103.0	0.0	0.0	coco/000000482326.jpg
204.012	0.5	110.0	0.0	0.0	coco/000000531414.jpg
207.012	0.5	83.0	0.0	0.0	coco/000000399981.jpg
210.012	0.5	42.0	0.0	0.0	coco/000000182366.jpg
213.012	0.5	45.0	0.0	0.0	coco/000000201308.jpg
216.011	0.5	68.0	0.0	0.0	coco/000000346377.jpg
219.011	0.5	2000.0	0.0	0.0	n/a
222.011	0.5	99.0	0.0	0.0	coco/000000470762.jpg
225.01	0.5	2000.0	1.0	0.8985877037048341	n/a
228.01	0.5	27.0	0.0	0.0	coco/000000115749.jpg
231.01	0.5	107.0	0.0	0.0	coco/000000510721.jpg
234.01	0.5	78.0	0.0	0.0	coco/000000384594.jpg
237.009	0.5	1000.0	0.0	0.0	n/a
240.009	0.5	81.0	0.0	0.0	coco/000000395396.jpg
243.009	0.5	118.0	0.0	0.0	coco/000000558900.jpg
246.009	0.5	106.0	0.0	0.0	coco/000000501506.jpg
249.008	0.5	1000.0	0.0	0.0	n/a
252.008	0.5	19.0	0.0	0.0	coco/000000069480.jpg
255.008	0.5	1000.0	0.0	0.0	n/a
258.008	0.5	18.0	0.0	0.0	coco/000000065781.jpg
261.007	0.5	117.0	0.0	0.0	coco/000000556154.jpg
264.007	0.5	90.0	0.0	0.0	coco/000000426445.jpg
267.007	0.5	1000.0	0.0	0.0	n/a
270.006	0.5	101.0	0.0	0.0	coco/000000476299.jpg
273.006	0.5	3.0	0.0	0.0	coco/000000012179.jpg
276.006	0.5	2000.0	0.0	0.0	n/a
279.006	0.5	76.0	0.0	0.0	coco/000000367742.jpg
282.005	0.5	2000.0	0.0	0.0	n/a
285.005	0.5	22.0	0.0	0.0	coco/000000097882.jpg
288.005	0.5	1000.0	0.0	0.0	n/a
291.005	0.5	108.0	0.0	0.0	coco/000000524991.jpg
294.021	0.5	10.0	0.0	0.0	coco/000000029114.jpg
297.021	0.5	44.0	0.0	0.0	coco/000000194564.jpg
300.02	0.5	61.0	0.0	0.0	coco/000000299307.jpg
303.02	0.5	52.0	0.0	0.0	coco/000000238980.jpg
306.02	0.5	53.0	0.0	0.0	coco/000000244157.jpg
309.003	0.5	1000.0	0.0	0.0	n/a
312.019	0.5	30.0	0.0	0.0	coco/000000128557.jpg
315.019	0.5	46.0	0.0	0.0	coco/000000201644.jpg
318.019	0.5	16.0	0.0	0.0	coco/000000061624.jpg
321.002	0.5	1000.0	0.0	0.0	n/a
324.018	0.5	37.0	0.0	0.0	coco/000000161578.jpg
327.018	0.5	65.0	0.0	0.0	coco/000000314356.jpg
330.0180000000001	0.5	11.0	0.0	0.0	coco/000000030357.jpg
333.017	0.5	39.0	0.0	0.0	coco/000000171936.jpg
336.017	0.5	87.0	0.0	0.0	coco/000000413250.jpg
339.017	0.5	77.0	0.0	0.0	coco/000000371365.jpg
342.017	0.5	7.0	0.0	0.0	coco/000000024081.jpg
345.016	0.5	73.0	0.0	0.0	coco/000000359519.jpg
348.016	0.5	64.0	0.0	0.0	coco/000000314313.jpg
351.016	0.5	28.0	0.0	0.0	coco/000000119849.jpg
354.016	0.5	120.0	0.0	0.0	coco/000000566021.jpg
357.015	0.5	71.0	0.0	0.0	coco/000000353098.jpg
360.015	0.5	15.0	0.0	0.0	coco/000000060604.jpg
363.015	0.5	98.0	0.0	0.0	coco/000000466532.jpg
366.015	0.5	41.0	0.0	0.0	coco/000000179477.jpg
369.014	0.5	114.0	0.0	0.0	coco/000000540056.jpg
372.014	0.5	113.0	0.0	0.0	coco/000000536366.jpg
375.014	0.5	2000.0	0.0	0.0	n/a
378.013	0.5	2.0	0.0	0.0	coco/000000010948.jpg
381.013	0.5	1000.0	0.0	0.0	n/a
384.013	0.5	86.0	0.0	0.0	coco/000000411329.jpg
387.013	0.5	17.0	0.0	0.0	coco/000000064681.jpg
390.012	0.5	55.0	0.0	0.0	coco/000000252576.jpg
393.012	0.5	1.0	0.0	0.0	coco/000000007665.jpg
396.012	0.5	2000.0	1.0	0.817272424697876	n/a
399.012	0.5	80.0	0.0	0.0	coco/000000394766.jpg
402.011	0.5	1000.0	0.0	0.0	n/a
405.011	0.5	20.0	0.0	0.0	coco/000000075324.jpg
408.011	0.5	48.0	0.0	0.0	coco/000000218561.jpg
411.011	0.5	69.0	0.0	0.0	coco/000000348368.jpg
414.01	0.5	1000.0	0.0	0.0	n/a
417.01	0.5	67.0	0.0	0.0	coco/000000345701.jpg
420.01	0.5	1000.0	0.0	0.0	n/a
423.009	0.5	92.0	0.0	0.0	coco/000000443718.jpg
426.009	0.5	70.0	0.0	0.0	coco/000000353055.jpg
429.009	0.5	33.0	0.0	0.0	coco/000000131780.jpg
432.009	0.5	49.0	0.0	0.0	coco/000000222964.jpg
435.008	0.5	38.0	0.0	0.0	coco/000000170439.jpg
438.008	0.5	72.0	0.0	0.0	coco/000000354491.jpg
441.008	0.5	60.0	0.0	0.0	coco/000000283431.jpg
444.008	0.5	97.0	0.0	0.0	coco/000000451024.jpg
447.007	0.5	5.0	0.0	0.0	coco/000000020106.jpg
