onset	duration	trial_type	response	response_time	condition
198.014	0.5	50.0	0.0	0.0	coco/000000228274.jpg
201.013	0.5	2000.0	1.0	0.9405066967010498	n/a
204.013	0.5	49.0	0.0	0.0	coco/000000222964.jpg
207.013	0.5	85.0	0.0	0.0	coco/000000404262.jpg
210.013	0.5	1000.0	0.0	0.0	n/a
213.012	0.5	66.0	0.0	0.0	coco/000000334658.jpg
216.012	0.5	78.0	0.0	0.0	coco/000000384594.jpg
219.012	0.5	19.0	0.0	0.0	coco/000000069480.jpg
222.012	0.5	18.0	0.0	0.0	coco/000000065781.jpg
225.011	0.5	2000.0	1.0	0.8546116352081299	n/a
228.011	0.5	37.0	0.0	0.0	coco/000000161578.jpg
231.011	0.5	31.0	0.0	0.0	coco/000000129362.jpg
234.011	0.5	1000.0	0.0	0.0	n/a
237.01	0.5	108.0	0.0	0.0	coco/000000524991.jpg
240.01	0.5	23.0	0.0	0.0	coco/000000102607.jpg
243.01	0.5	96.0	0.0	0.0	coco/000000448701.jpg
246.01	0.5	2000.0	1.0	1.056466817855835	n/a
249.009	0.5	89.0	0.0	0.0	coco/000000419406.jpg
252.009	0.5	2000.0	1.0	0.9049408435821532	n/a
255.009	0.5	38.0	0.0	0.0	coco/000000170439.jpg
258.009	0.5	102.0	0.0	0.0	coco/000000480447.jpg
261.008	0.5	33.0	0.0	0.0	coco/000000131780.jpg
264.008	0.5	117.0	0.0	0.0	coco/000000556154.jpg
267.008	0.5	107.0	0.0	0.0	coco/000000510721.jpg
270.008	0.5	76.0	0.0	0.0	coco/000000367742.jpg
273.007	0.5	94.0	0.0	0.0	coco/000000444495.jpg
276.007	0.5	39.0	0.0	0.0	coco/000000171936.jpg
279.007	0.5	51.0	0.0	0.0	coco/000000231778.jpg
282.006	0.5	87.0	0.0	0.0	coco/000000413250.jpg
285.006	0.5	86.0	0.0	0.0	coco/000000411329.jpg
288.006	0.5	2000.0	1.0	0.8360192775726318	n/a
291.006	0.5	74.0	0.0	0.0	coco/000000361051.jpg
294.005	0.5	1000.0	0.0	0.0	n/a
297.005	0.5	28.0	0.0	0.0	coco/000000119849.jpg
300.005	0.5	2000.0	1.0	1.101041555404663	n/a
303.005	0.5	91.0	0.0	0.0	coco/000000429215.jpg
306.004	0.5	1000.0	0.0	0.0	n/a
309.021	0.5	83.0	0.0	0.0	coco/000000399981.jpg
312.021	0.5	112.0	0.0	0.0	coco/000000534876.jpg
315.004	0.5	1000.0	0.0	0.0	n/a
318.02	0.5	67.0	0.0	0.0	coco/000000345701.jpg
321.003	0.5	1000.0	0.0	0.0	n/a
324.02	0.5	119.0	0.0	0.0	coco/000000565004.jpg
327.019	0.5	42.0	0.0	0.0	coco/000000182366.jpg
330.019	0.5	61.0	0.0	0.0	coco/000000299307.jpg
333.019	0.5	60.0	0.0	0.0	coco/000000283431.jpg
336.019	0.5	27.0	0.0	0.0	coco/000000115749.jpg
339.0180000000001	0.5	55.0	0.0	0.0	coco/000000252576.jpg
342.0180000000001	0.5	53.0	0.0	0.0	coco/000000244157.jpg
345.0180000000001	0.5	115.0	0.0	0.0	coco/000000540890.jpg
348.017	0.5	20.0	0.0	0.0	coco/000000075324.jpg
351.017	0.5	84.0	0.0	0.0	coco/000000404064.jpg
354.017	0.5	36.0	0.0	0.0	coco/000000155543.jpg
357.017	0.5	2000.0	1.0	0.8653075695037842	n/a
360.016	0.5	22.0	0.0	0.0	coco/000000097882.jpg
363.016	0.5	106.0	0.0	0.0	coco/000000501506.jpg
366.016	0.5	75.0	0.0	0.0	coco/000000363403.jpg
369.016	0.5	46.0	0.0	0.0	coco/000000201644.jpg
372.015	0.5	43.0	0.0	0.0	coco/000000188631.jpg
375.015	0.5	2000.0	1.0	0.8988876342773438	n/a
378.015	0.5	63.0	0.0	0.0	coco/000000308095.jpg
381.015	0.5	92.0	0.0	0.0	coco/000000443718.jpg
384.014	0.5	54.0	0.0	0.0	coco/000000246218.jpg
387.014	0.5	79.0	0.0	0.0	coco/000000388940.jpg
390.014	0.5	10.0	0.0	0.0	coco/000000029114.jpg
393.014	0.5	48.0	0.0	0.0	coco/000000218561.jpg
396.013	0.5	110.0	0.0	0.0	coco/000000531414.jpg
399.013	0.5	105.0	0.0	0.0	coco/000000495388.jpg
402.013	0.5	1000.0	0.0	0.0	n/a
405.013	0.5	81.0	0.0	0.0	coco/000000395396.jpg
408.012	0.5	71.0	0.0	0.0	coco/000000353098.jpg
411.012	0.5	52.0	0.0	0.0	coco/000000238980.jpg
414.012	0.5	98.0	0.0	0.0	coco/000000466532.jpg
417.012	0.5	30.0	0.0	0.0	coco/000000128557.jpg
420.011	0.5	2000.0	1.0	1.0786414146423342	n/a
423.011	0.5	5.0	0.0	0.0	coco/000000020106.jpg
426.011	0.5	1000.0	0.0	0.0	n/a
429.011	0.5	24.0	0.0	0.0	coco/000000102858.jpg
432.01	0.5	41.0	0.0	0.0	coco/000000179477.jpg
435.01	0.5	6.0	0.0	0.0	coco/000000023047.jpg
438.01	0.5	9.0	0.0	0.0	coco/000000026393.jpg
441.01	0.5	17.0	0.0	0.0	coco/000000064681.jpg
444.009	0.5	2000.0	1.0	0.8566930294036865	n/a
447.009	0.5	80.0	0.0	0.0	coco/000000394766.jpg
