onset	duration	 sample	trial_type	response_time	value
246.3386	0.1493	282	KEYPRESS	0.3006	1
247.3386	0	283	TRIGGER	1.0489	12
248.1775	2.1311	283	DOT_FLIP	N/A	1
248.2053	0	284	TRIGGER	1.3211	12
248.5219	0.1667	284	KEYPRESS	0.3529	1
249.0879	0	285	TRIGGER	1.5984	12
249.3553	1.1769	285	DOT_FLIP	N/A	0
249.7053	0.1499	285	KEYPRESS	0.3594	1
249.9553	0	286	TRIGGER	1.8709	12
250.2220	0.8751	286	DOT_FLIP	N/A	1
250.6053	0.1500	286	KEYPRESS	0.3842	1
250.8219	0	287	TRIGGER	2.1432	12
251.7041	0	288	TRIGGER	2.4203	12
252.5714	0	289	TRIGGER	2.6928	12
253.2214	2.9888	289	DOT_FLIP	N/A	0
253.4547	0	290	TRIGGER	2.9703	12
253.5552	0.1162	290	KEYPRESS	0.3452	1
254.3214	0	291	TRIGGER	3.2426	12
255.2047	0	292	TRIGGER	3.5201	12
255.8047	2.5859	292	DOT_FLIP	N/A	1
256.0707	0	293	TRIGGER	3.7921	12
256.2041	0.1332	293	KEYPRESS	0.4083	1
256.9540	0	294	TRIGGER	4.0696	12
257.8208	0	295	TRIGGER	4.3419	12
258.4887	2.6834	295	DOT_FLIP	N/A	0
258.7041	0	296	TRIGGER	4.6194	12
258.8707	0.1499	296	KEYPRESS	0.3914	1
259.5708	0	297	TRIGGER	4.8917	12
260.4376	0	298	TRIGGER	5.1640	12
260.8874	2.4071	298	DOT_FLIP	N/A	1
261.3202	0	299	TRIGGER	5.4413	12
261.3378	0.1490	299	KEYPRESS	0.4514	1
261.9702	1.0735	299	DOT_FLIP	N/A	0
264.9203	2.9603	299	DOT_FLIP	N/A	1
265.2036	0	299	FINISH	N/A	98.64 %
265.2868	0.1670	299	KEYPRESS	0.3666	1
