onset	duration	trial_type	outcome	initiation_time	completion_time
249.8273947080006	0.2	instruction_jackpot	success	0.3469723337318555	1.8026367500006013
253.0345621249999	n/a	go_jackpot	success	0.3469723337318555	1.8026367500006013
258.86185541600025	0.2	instruction_standard	too_slow	0.3563611104985398	4.358283125000526
262.06885887499993	n/a	go_standard	too_slow	0.3563611104985398	4.358283125000526
271.4531638750004	0.2	instruction_standard	too_slow	0.3600143416135211	1.9704287499998827
275.6622533330001	n/a	go_standard	too_slow	0.3600143416135211	1.9704287499998827
283.52623633300027	0.2	instruction_robber	success	0.3934943824765469	1.8192504580001696
284.73005683300016	n/a	go_robber	success	0.3934943824765469	1.8192504580001696
291.57583758300007	0.2	instruction_standard	success	0.3678927247247543	1.451938125000197
292.7791547910001	n/a	go_standard	success	0.3678927247247543	1.451938125000197
299.25842775	0.2	instruction_jackpot	success	0.3243299545484888	1.503204167000149
301.46251429099993	n/a	go_jackpot	success	0.3243299545484888	1.503204167000149
307.99214783299976	0.2	instruction_standard	success	0.3553363664624385	1.5526596660001817
312.2004287500004	n/a	go_standard	success	0.3553363664624385	1.5526596660001817
318.7791448750004	0.2	instruction_standard	success	0.3556023450710199	1.819172083000012
322.98833670800013	n/a	go_standard	success	0.3556023450710199	1.819172083000012
328.8322799580001	0.2	instruction_standard	success	0.3666364538286757	1.602541792000011
333.0410274579999	n/a	go_standard	success	0.3666364538286757	1.602541792000011
338.66895666599976	0.2	instruction_standard	success	0.37202149049034	1.4027812499998618
341.875182666	n/a	go_standard	success	0.37202149049034	1.4027812499998618
348.33820154099976	0.2	instruction_robber	success	0.3511855025565182	1.7193955840002673
349.54029254099987	n/a	go_robber	success	0.3511855025565182	1.7193955840002673
355.28416395800014	0.2	instruction_standard	too_slow	0.4057603746506402	1.9371020409998887
356.4871457500003	n/a	go_standard	too_slow	0.4057603746506402	1.9371020409998887
363.4499965410005	0.2	instruction_standard	too_slow	0.3650532179239008	3.1060477499995613
364.6530373330006	n/a	go_standard	too_slow	0.3650532179239008	3.1060477499995613
372.7847341659999	0.2	instruction_jackpot	too_slow	0.3374021069819832	1.987002457999552
373.9879189580006	n/a	go_jackpot	too_slow	0.3374021069819832	1.987002457999552
379.9988092499998	0.2	instruction_jackpot	success	0.3343290763052664	1.802554500000042
382.20423458300047	n/a	go_jackpot	success	0.3343290763052664	1.802554500000042
388.032085375	0.2	instruction_standard	success	0.0981927469970287	1.5020814999998038
389.2344997910004	n/a	go_standard	success	0.0981927469970287	1.5020814999998038
395.76307766599984	0.2	instruction_standard	too_slow	0.3537154604605916	2.07110804200056
396.9658750409999	n/a	go_standard	too_slow	0.3537154604605916	2.07110804200056
403.0607753330005	0.2	instruction_robber	success	0.3280952226105569	1.5697714159996394
405.2658523750006	n/a	go_robber	success	0.3280952226105569	1.5697714159996394
410.86009600000034	0.2	instruction_standard	success	0.4176908712932459	1.5859314999997878
412.06197925000015	n/a	go_standard	success	0.4176908712932459	1.5859314999997878
417.6734804160005	0.2	instruction_standard	success	0.3629761621320426	1.7025175829994623
421.8817384580007	n/a	go_standard	success	0.3629761621320426	1.7025175829994623
427.6087487499999	0.2	instruction_standard	success	0.3416231017777136	1.5531929580001815
429.8140028750004	n/a	go_standard	success	0.3416231017777136	1.5531929580001815
435.3916631660004	0.2	instruction_standard	success	0.3099365524203676	1.3683498749996943
438.5979767500002	n/a	go_standard	success	0.3099365524203676	1.3683498749996943
444.9929000000002	0.2	instruction_standard	success	0.302892060408567	1.4855700410007555
449.2020121249998	n/a	go_standard	success	0.302892060408567	1.4855700410007555
455.71378416600055	0.2	instruction_standard	success	0.2938527766516472	1.6201207089998206
458.9209032910003	n/a	go_standard	success	0.2938527766516472	1.6201207089998206
464.5646391250002	0.2	instruction_standard	success	0.3954755785786119	1.636004750000211
467.7713556660001	n/a	go_standard	success	0.3954755785786119	1.636004750000211
473.4320695000006	0.2	instruction_standard	success	0.4393197301811824	1.85336366699994
474.63475783300055	n/a	go_standard	success	0.4393197301811824	1.85336366699994
480.5132202499999	0.2	instruction_standard	success	0.3598882128889045	1.6354675419997875
483.7197459160007	n/a	go_standard	success	0.3598882128889045	1.6354675419997875
489.3797851250001	0.2	instruction_standard	success	0.2952569288648874	1.552103874999375
493.5889402910007	n/a	go_standard	success	0.2952569288648874	1.552103874999375
499.16581425	0.2	instruction_standard	success	0.3272153192552878	1.8027386250005293
503.3749196250001	n/a	go_standard	success	0.3272153192552878	1.8027386250005293
509.2026691250003	0.2	instruction_jackpot	success	0.3198926216216478	1.284754833000079
513.411164958	n/a	go_jackpot	success	0.3198926216216478	1.284754833000079
518.72063325	0.2	instruction_standard	success	0.3425308497115793	1.669111540999438
521.9275991250006	n/a	go_standard	success	0.3425308497115793	1.669111540999438
527.6213604579998	0.2	instruction_standard	too_slow	0.3370268698348582	2.337883292000697
529.8264912909999	n/a	go_standard	too_slow	0.3370268698348582	2.337883292000697
537.1909233329998	0.2	instruction_standard	success	0.4052898712852766	1.5857683750000433
539.3951659160002	n/a	go_standard	success	0.4052898712852766	1.5857683750000433
546.0074658330004	0.2	instruction_standard	success	0.3557823599849143	1.5692423330001477
547.2101969579999	n/a	go_standard	success	0.3557823599849143	1.5692423330001477
553.8061673330003	0.2	instruction_standard	success	0.3642787240590905	1.502449540999805
555.0090270000001	n/a	go_standard	success	0.3642787240590905	1.502449540999805
560.5357287500001	0.2	instruction_standard	success	0.3236797082622615	1.5864064999996117
564.7445472500003	n/a	go_standard	success	0.3236797082622615	1.5864064999996117
571.3578432499999	0.2	instruction_standard	success	0.3424921989509357	1.3531677500004662
573.5619018329999	n/a	go_standard	success	0.3424921989509357	1.3531677500004662
578.9394454580006	0.2	instruction_robber	success	0.3535922176235999	1.63634408300004
582.1455841249999	n/a	go_robber	success	0.3535922176235999	1.63634408300004
587.8067525000006	0.2	instruction_standard	too_slow	0.3728935970088969	2.8391717079994123
589.0088250830004	n/a	go_standard	too_slow	0.3728935970088969	2.8391717079994123
596.873616416	0.2	instruction_robber	too_slow	0.348188477915869	1.886117957999886
599.0788585	n/a	go_robber	too_slow	0.348188477915869	1.886117957999886
604.9898561250002	0.2	instruction_standard	success	0.332200135135281	1.5530390840003747
607.1944586660002	n/a	go_standard	success	0.332200135135281	1.5530390840003747
612.7716100409998	0.2	instruction_standard	too_slow	0.3747870070720864	1.9370913330003527
615.9778383749999	n/a	go_standard	too_slow	0.3747870070720864	1.9370913330003527
622.941583416	0.2	instruction_robber	too_slow	0.3569793415675804	2.019616458999735
627.1507657910006	n/a	go_robber	too_slow	0.3569793415675804	2.019616458999735
633.529085958	0.2	instruction_standard	too_slow	0.4415421388889626	2.003924375000679
636.73570475	n/a	go_standard	too_slow	0.4415421388889626	2.003924375000679
643.7653402080005	0.2	instruction_standard	success	0.3613364812151758	1.803079833000084
645.9704892500004	n/a	go_standard	success	0.3613364812151758	1.803079833000084
651.7977916660002	0.2	instruction_standard	success	0.4191226839337787	1.869735166999817
653.000599041	n/a	go_standard	success	0.4191226839337787	1.869735166999817
658.8950680830003	0.2	instruction_standard	success	0.342359412822816	1.5029400419998638
662.1020881660006	n/a	go_standard	success	0.342359412822816	1.5029400419998638
668.6307630830006	0.2	instruction_standard	success	0.3557930136387313	1.669762874999833
671.8370948330003	n/a	go_standard	success	0.3557930136387313	1.669762874999833
678.5338837079998	0.2	instruction_standard	success	0.3548560830830638	1.5856679169992276
682.7421827080007	n/a	go_standard	success	0.3548560830830638	1.5856679169992276
689.354668166	0.2	instruction_robber	success	0.3871475994055799	1.3357497080005487
690.557916625	n/a	go_robber	success	0.3871475994055799	1.3357497080005487
695.9174196660006	0.2	instruction_standard	success	0.3552594841070231	1.453252333999444
699.1239532910004	n/a	go_standard	success	0.3552594841070231	1.453252333999444
704.6009988750002	0.2	instruction_standard	too_slow	0.3448979158699785	1.9194750420001585
705.8043700830003	n/a	go_standard	too_slow	0.3448979158699785	1.9194750420001585
712.7512877079998	0.2	instruction_standard	success	0.4032616879318311	1.5190685419993315
713.9537120410005	n/a	go_standard	success	0.4032616879318311	1.5190685419993315
720.499852125	0.2	instruction_standard	success	0.3642749456616911	1.6190626249999696
722.7041066660004	n/a	go_standard	success	0.3642749456616911	1.6190626249999696
729.3502086660001	0.2	instruction_standard	success	0.3410734595134954	1.669972874999985
733.5587207500002	n/a	go_standard	success	0.3410734595134954	1.669972874999985
740.2551593329999	0.2	instruction_standard	success	0.3872864354353851	1.602631959000064
741.4572457909999	n/a	go_standard	success	0.3872864354353851	1.602631959000064
747.0852682080003	0.2	instruction_standard	success	0.3753799532412358	1.5859479169994302
750.2914334160005	n/a	go_standard	success	0.3753799532412358	1.5859479169994302
756.9034794580002	0.2	instruction_jackpot	success	0.3399923692122684	1.5531128330003412
761.1126422500001	n/a	go_jackpot	success	0.3399923692122684	1.5531128330003412
766.6894331250005	0.2	instruction_standard	success	0.3556335479878498	1.6694150410003203
770.8982676249998	n/a	go_standard	success	0.3556335479878498	1.6694150410003203
777.5940628750004	0.2	instruction_standard	success	0.4488258309950197	1.86986454199996
779.7989386660001	n/a	go_standard	success	0.4488258309950197	1.86986454199996
785.693321791	0.2	instruction_standard	success	0.5106608648649171	1.5528472500000134
786.8965721250006	n/a	go_standard	success	0.5106608648649171	1.5528472500000134
793.4753103330004	0.2	instruction_standard	too_slow	0.3630731685666433	1.8865263340003369
795.6800509160003	n/a	go_standard	too_slow	0.3630731685666433	1.8865263340003369
801.5912211250006	0.2	instruction_standard	success	0.3250756160550736	1.485412916999849
805.8002574580005	n/a	go_standard	success	0.3250756160550736	1.485412916999849
812.3121432910002	0.2	instruction_standard	success	0.3142910463022872	1.3692641249999724
816.5212720830004	n/a	go_standard	success	0.3142910463022872	1.3692641249999724
821.9152241250003	0.2	instruction_standard	success	0.3579161853903088	1.4188261249992138
824.1191881660006	n/a	go_standard	success	0.3579161853903088	1.4188261249992138
829.5626700829998	0.2	instruction_standard	success	0.5419791666664651	1.8208222499997648
830.7652122500003	n/a	go_standard	success	0.5419791666664651	1.8208222499997648
837.6125562910001	0.2	instruction_standard	too_slow	0.4058382476937368	1.9196791669992308
838.8148120410006	n/a	go_standard	too_slow	0.4058382476937368	1.9196791669992308
845.7618887500003	0.2	instruction_standard	success	0.3489959257658483	1.4686197499995617
846.9641279160005	n/a	go_standard	success	0.3489959257658483	1.4686197499995617
853.4603556660004	0.2	instruction_standard	success	0.3477355780779589	1.7024817079991408
854.6626123330007	n/a	go_standard	success	0.3477355780779589	1.7024817079991408
860.3898356660002	0.2	instruction_standard	success	0.3942131971901972	1.4700157079996643
861.5924543330002	n/a	go_standard	success	0.3942131971901972	1.4700157079996643
867.0869519580001	0.2	instruction_standard	success	0.4027027414273334	1.8370948749998208
868.289180666	n/a	go_standard	success	0.4027027414273334	1.8370948749998208
874.1499055000004	0.2	instruction_standard	success	0.4556167230982737	1.56943904200034
875.3530659580001	n/a	go_standard	success	0.4556167230982737	1.56943904200034
881.9492989159999	0.2	instruction_standard	success	0.3755044242523127	1.6190341669998816
883.1516830830005	n/a	go_standard	success	0.3755044242523127	1.6190341669998816
