onset	duration	event_value	event_name
602.97265625	0.1	11	target_left
603.228515625	0.1	15	reaction_correct
603.974609375	0.1	10	trial_end
606.376953125	0.1	9	fixation_on
608.203125	0.1	2	cue_right
609.318359375	0.1	12	target_right
609.626953125	0.1	15	reaction_correct
610.322265625	0.1	10	trial_end
612.81640625	0.1	9	fixation_on
614.455078125	0.1	1	cue_left
615.564453125	0.1	11	target_left
615.908203125	0.1	15	reaction_correct
616.576171875	0.1	10	trial_end
618.96484375	0.1	9	fixation_on
620.32421875	0.1	1	cue_left
623.43359375	0.1	11	target_left
623.7421875	0.1	15	reaction_correct
624.439453125	0.1	10	trial_end
626.642578125	0.1	9	fixation_on
627.884765625	0.1	2	cue_right
633.0078125	0.1	12	target_right
633.291015625	0.1	15	reaction_correct
634.021484375	0.1	10	trial_end
636.25390625	0.1	9	fixation_on
638.03515625	0.1	2	cue_right
640.16015625	0.1	11	target_left
640.509765625	0.1	15	reaction_correct
641.166015625	0.1	10	trial_end
643.560546875	0.1	9	fixation_on
644.591796875	0.1	1	cue_left
645.703125	0.1	11	target_left
646.041015625	0.1	15	reaction_correct
646.70703125	0.1	10	trial_end
649.287109375	0.1	9	fixation_on
650.908203125	0.1	2	cue_right
654.03125	0.1	12	target_right
654.37890625	0.1	15	reaction_correct
655.0546875	0.1	10	trial_end
657.970703125	0.1	9	fixation_on
659.435546875	0.1	1	cue_left
661.5546875	0.1	11	target_left
661.89453125	0.1	15	reaction_correct
662.564453125	0.1	10	trial_end
665.451171875	0.1	9	fixation_on
666.85546875	0.1	2	cue_right
670.98046875	0.1	12	target_right
671.26953125	0.1	15	reaction_correct
671.984375	0.1	10	trial_end
674.208984375	0.1	9	fixation_on
675.6796875	0.1	1	cue_left
680.798828125	0.1	11	target_left
681.08203125	0.1	15	reaction_correct
681.802734375	0.1	10	trial_end
683.8359375	0.1	9	fixation_on
685.33203125	0.1	2	cue_right
687.4453125	0.1	11	target_left
687.91015625	0.1	15	reaction_correct
688.4609375	0.1	10	trial_end
691.126953125	0.1	9	fixation_on
692.564453125	0.1	1	cue_left
694.68359375	0.1	12	target_right
695.08984375	0.1	15	reaction_correct
695.697265625	0.1	10	trial_end
697.861328125	0.1	9	fixation_on
699.193359375	0.1	2	cue_right
702.3125	0.1	12	target_right
702.6015625	0.1	15	reaction_correct
703.330078125	0.1	10	trial_end
706.03515625	0.1	9	fixation_on
708.044921875	0.1	2	cue_right
712.1640625	0.1	11	target_left
712.544921875	0.1	15	reaction_correct
713.166015625	0.1	10	trial_end
715.62109375	0.1	9	fixation_on
717.462890625	0.1	2	cue_right
722.580078125	0.1	11	target_left
723.0078125	0.1	15	reaction_correct
723.583984375	0.1	10	trial_end
730.806640625	0.1	5	run_end
