onset	duration	event_value	event_name
481.802734375	0.1	12	target_right
482.1171875	0.1	15	reaction_correct
482.814453125	0.1	10	trial_end
485.4921875	0.1	9	fixation_on
486.9375	0.1	2	cue_right
491.068359375	0.1	11	target_left
491.466796875	0.1	15	reaction_correct
492.0703125	0.1	10	trial_end
494.384765625	0.1	9	fixation_on
495.705078125	0.1	1	cue_left
499.818359375	0.1	11	target_left
500.236328125	0.1	15	reaction_correct
500.83203125	0.1	10	trial_end
503.412109375	0.1	9	fixation_on
504.55078125	0.1	1	cue_left
505.654296875	0.1	11	target_left
505.94921875	0.1	15	reaction_correct
506.669921875	0.1	10	trial_end
509.044921875	0.1	9	fixation_on
510.59765625	0.1	1	cue_left
513.7109375	0.1	12	target_right
514.171875	0.1	15	reaction_correct
514.71484375	0.1	10	trial_end
517.646484375	0.1	9	fixation_on
519.400390625	0.1	1	cue_left
521.51953125	0.1	11	target_left
521.853515625	0.1	15	reaction_correct
522.52734375	0.1	10	trial_end
524.798828125	0.1	9	fixation_on
526.69140625	0.1	1	cue_left
530.796875	0.1	11	target_left
531.099609375	0.1	15	reaction_correct
531.802734375	0.1	10	trial_end
533.82421875	0.1	9	fixation_on
535.365234375	0.1	2	cue_right
539.482421875	0.1	12	target_right
539.81640625	0.1	15	reaction_correct
540.484375	0.1	10	trial_end
543.275390625	0.1	9	fixation_on
544.533203125	0.1	2	cue_right
547.650390625	0.1	12	target_right
548.001953125	0.1	15	reaction_correct
548.662109375	0.1	10	trial_end
551.365234375	0.1	9	fixation_on
553.021484375	0.1	2	cue_right
554.142578125	0.1	12	target_right
554.423828125	0.1	15	reaction_correct
555.1640625	0.1	10	trial_end
557.494140625	0.1	9	fixation_on
559.1640625	0.1	2	cue_right
561.26953125	0.1	12	target_right
561.568359375	0.1	15	reaction_correct
562.2890625	0.1	10	trial_end
564.56640625	0.1	9	fixation_on
566.3203125	0.1	2	cue_right
567.4453125	0.1	12	target_right
567.755859375	0.1	15	reaction_correct
568.447265625	0.1	10	trial_end
570.978515625	0.1	9	fixation_on
572.36328125	0.1	2	cue_right
577.478515625	0.1	12	target_right
577.8125	0.1	15	reaction_correct
578.484375	0.1	10	trial_end
580.849609375	0.1	9	fixation_on
582.43359375	0.1	2	cue_right
587.564453125	0.1	12	target_right
587.83984375	0.1	15	reaction_correct
588.57421875	0.1	10	trial_end
591.4765625	0.1	9	fixation_on
592.767578125	0.1	2	cue_right
594.896484375	0.1	12	target_right
595.20703125	0.1	15	reaction_correct
595.90625	0.1	10	trial_end
598.546875	0.1	9	fixation_on
599.939453125	0.1	1	cue_left
604.046875	0.1	11	target_left
604.32421875	0.1	15	reaction_correct
605.0625	0.1	10	trial_end
607.296875	0.1	9	fixation_on
608.5859375	0.1	1	cue_left
613.720703125	0.1	11	target_left
614.0234375	0.1	15	reaction_correct
614.732421875	0.1	10	trial_end
617.099609375	0.1	9	fixation_on
618.30078125	0.1	2	cue_right
620.421875	0.1	12	target_right
620.7109375	0.1	15	reaction_correct
621.42578125	0.1	10	trial_end
624.333984375	0.1	9	fixation_on
625.3984375	0.1	1	cue_left
627.505859375	0.1	12	target_right
628.05859375	0.1	15	reaction_correct
628.517578125	0.1	10	trial_end
631.25	0.1	9	fixation_on
632.74609375	0.1	2	cue_right
635.853515625	0.1	11	target_left
636.255859375	0.1	15	reaction_correct
636.8828125	0.1	10	trial_end
639.68359375	0.1	9	fixation_on
641.0390625	0.1	2	cue_right
642.154296875	0.1	12	target_right
642.58984375	0.1	15	reaction_correct
643.162109375	0.1	10	trial_end
645.3046875	0.1	9	fixation_on
647.10546875	0.1	1	cue_left
652.228515625	0.1	12	target_right
652.59765625	0.1	15	reaction_correct
653.2421875	0.1	10	trial_end
655.66015625	0.1	9	fixation_on
657.1796875	0.1	1	cue_left
661.3125	0.1	11	target_left
661.61328125	0.1	15	reaction_correct
662.322265625	0.1	10	trial_end
665.244140625	0.1	9	fixation_on
667.142578125	0.1	2	cue_right
670.265625	0.1	12	target_right
670.58203125	0.1	15	reaction_correct
671.26953125	0.1	10	trial_end
673.28125	0.1	9	fixation_on
674.384765625	0.1	2	cue_right
677.5078125	0.1	11	target_left
677.955078125	0.1	15	reaction_correct
678.521484375	0.1	10	trial_end
680.87109375	0.1	9	fixation_on
681.958984375	0.1	1	cue_left
686.072265625	0.1	12	target_right
686.43359375	0.1	15	reaction_correct
687.076171875	0.1	10	trial_end
689.095703125	0.1	9	fixation_on
690.505859375	0.1	2	cue_right
694.61328125	0.1	12	target_right
694.865234375	0.1	15	reaction_correct
695.62109375	0.1	10	trial_end
697.775390625	0.1	9	fixation_on
698.88671875	0.1	1	cue_left
704.015625	0.1	11	target_left
704.294921875	0.1	15	reaction_correct
705.017578125	0.1	10	trial_end
707.8828125	0.1	9	fixation_on
709.5390625	0.1	1	cue_left
710.6640625	0.1	11	target_left
710.951171875	0.1	15	reaction_correct
711.6796875	0.1	10	trial_end
719.283203125	0.1	5	run_end
