onset	duration	event_value	event_name
370.337890625	0.1	10	trial_end
375.1015625	0.1	9	fixation_on
376.607421875	0.1	1	cue_left
379.830078125	0.1	11	target_left
380.28125	0.1	15	reaction_correct
380.8359375	0.1	10	trial_end
385.69921875	0.1	9	fixation_on
387.4140625	0.1	1	cue_left
389.638671875	0.1	11	target_left
390.115234375	0.1	15	reaction_correct
390.6484375	0.1	10	trial_end
395.23828125	0.1	9	fixation_on
396.775390625	0.1	1	cue_left
406.921875	0.1	11	target_left
407.34765625	0.1	15	reaction_correct
407.927734375	0.1	10	trial_end
412.888671875	0.1	9	fixation_on
413.974609375	0.1	2	cue_right
425.474609375	0.1	12	target_right
425.986328125	0.1	15	reaction_correct
426.482421875	0.1	10	trial_end
431.107421875	0.1	9	fixation_on
432.900390625	0.1	1	cue_left
453.044921875	0.1	11	target_left
453.4375	0.1	15	reaction_correct
454.056640625	0.1	10	trial_end
458.248046875	0.1	9	fixation_on
459.732421875	0.1	1	cue_left
473.806640625	0.1	11	target_left
474.1875	0.1	15	reaction_correct
474.818359375	0.1	10	trial_end
479.69140625	0.1	9	fixation_on
480.8515625	0.1	2	cue_right
483.1640625	0.1	12	target_right
483.765625	0.1	15	reaction_correct
484.171875	0.1	10	trial_end
489.015625	0.1	9	fixation_on
490.23046875	0.1	2	cue_right
493.759765625	0.1	12	target_right
494.296875	0.1	15	reaction_correct
494.7734375	0.1	10	trial_end
499.44140625	0.1	9	fixation_on
500.93359375	0.1	1	cue_left
521.048828125	0.1	11	target_left
521.5	0.1	15	reaction_correct
522.052734375	0.1	10	trial_end
526.572265625	0.1	9	fixation_on
527.703125	0.1	2	cue_right
530.62109375	0.1	12	target_right
531.1015625	0.1	15	reaction_correct
531.626953125	0.1	10	trial_end
536.095703125	0.1	9	fixation_on
537.236328125	0.1	2	cue_right
540.11328125	0.1	12	target_right
540.60546875	0.1	15	reaction_correct
541.115234375	0.1	10	trial_end
545.20703125	0.1	9	fixation_on
547.087890625	0.1	1	cue_left
567.205078125	0.1	11	target_left
567.59375	0.1	15	reaction_correct
568.22265625	0.1	10	trial_end
573.068359375	0.1	9	fixation_on
575.037109375	0.1	2	cue_right
583.783203125	0.1	12	target_right
584.18359375	0.1	15	reaction_correct
584.78515625	0.1	10	trial_end
589.708984375	0.1	9	fixation_on
591.66796875	0.1	1	cue_left
611.794921875	0.1	11	target_left
612.23046875	0.1	15	reaction_correct
612.798828125	0.1	10	trial_end
617.537109375	0.1	9	fixation_on
618.97265625	0.1	2	cue_right
634.19921875	0.1	12	target_right
634.62109375	0.1	15	reaction_correct
635.201171875	0.1	10	trial_end
639.884765625	0.1	9	fixation_on
641.62890625	0.1	2	cue_right
651.533203125	0.1	12	target_right
651.88671875	0.1	15	reaction_correct
652.552734375	0.1	10	trial_end
657.001953125	0.1	9	fixation_on
658.470703125	0.1	1	cue_left
678.607421875	0.1	11	target_left
679.083984375	0.1	15	reaction_correct
679.62109375	0.1	10	trial_end
684.36328125	0.1	9	fixation_on
685.63671875	0.1	2	cue_right
688.80078125	0.1	12	target_right
689.328125	0.1	15	reaction_correct
689.806640625	0.1	10	trial_end
694.720703125	0.1	9	fixation_on
696.302734375	0.1	1	cue_left
716.416015625	0.1	11	target_left
716.775390625	0.1	15	reaction_correct
717.435546875	0.1	10	trial_end
722.23046875	0.1	9	fixation_on
723.53515625	0.1	2	cue_right
728.037109375	0.1	12	target_right
728.796875	0.1	15	reaction_correct
729.041015625	0.1	10	trial_end
733.50390625	0.1	9	fixation_on
735.02734375	0.1	1	cue_left
755.15234375	0.1	11	target_left
755.4921875	0.1	15	reaction_correct
756.1640625	0.1	10	trial_end
760.630859375	0.1	9	fixation_on
762.439453125	0.1	1	cue_left
773.23828125	0.1	11	target_left
773.76171875	0.1	15	reaction_correct
774.2421875	0.1	10	trial_end
783.439453125	0.1	5	run_end
