onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	jitter	response	counterbalance	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
306.1985083041436	2.0	BASELINE	1.5754742619974422	StimuliTable-1776-Mapping-Run5.xlsx	27	folyadék	elegendő	8	1	2	1438	8	3	3	9296	8	4	1	2.65	4.85	5.45	6.5	1.0
318.1981115329254	2.0	DISTANT	1.3594444998016115	StimuliTable-1776-Mapping-Run5.xlsx	42	kirándulás	mielőbbi	10	2	2	1896	10	4	4	1499	8	4	1	2.05	3.85	3.35	5.25	0.63326329
330.1987198813076	2.0	DISTANT	0.8632063981349347	StimuliTable-1776-Mapping-Run5.xlsx	56	monitor	digitális	10	4	2	3644	7	3	3	11798	9	4	1	1.65	6.1	6.45	5.5	0.7256274220000001
340.19822756737267	2.0	BASELINE	1.4314493829806452	StimuliTable-1776-Mapping-Run5.xlsx	92	útlezárás	helyszíni	8	4	2	1291	9	4	3	4087	9	3	7	3.75	6.6	6.45	6.5	1.0
350.1977334604162	2.0	DISTANT	1.2152328898446283	StimuliTable-1776-Mapping-Run5.xlsx	15	csecsemő	tevékeny	8	1	2	2039	8	3	2	403	8	3	2	2.4	4.65	4.65	4.15	0.655481756
358.1981391967711	2.0	DISTANT	0.9914721083114272	StimuliTable-1776-Mapping-Run5.xlsx	63	napsütés	hosszas	6	4	2	3340	8	3	2	1776	7	2	7	2.9	5.35	6.4	6.35	0.72304523
368.1976612270446	2.0	BASELINE	1.3511765970033591	StimuliTable-1776-Mapping-Run5.xlsx	31	helyezés	végleges	8	4	2	5834	8	3	4	7802	8	3	3	2.95	4.45	3.65	5.2	1.0
376.20106311121344	2.0	DISTANT	1.1718190999890794	StimuliTable-1776-Mapping-Run5.xlsx	53	mellény	kamionos	6	1	2	909	7	2	5	543	8	4	7	1.4	6.25	5.7	6.1	0.629222572
386.2145735682716	2.0	BASELINE	0.8228379362481064	StimuliTable-1776-Mapping-Run5.xlsx	45	kolostor	hajdani	8	4	2	1099	8	3	4	1367	7	3	7	2.3	4.65	5.65	5.75	1.0
398.2141683442096	2.0	DISTANT	0.91875539348257	StimuliTable-1776-Mapping-Run5.xlsx	55	mikrofon	köztéri	10	4	2	1847	8	3	1	615	7	3	2	1.65	5.9	5.5	5.45	0.60200268
408.2146801252966	2.0	CLOSE	1.4385297897315468	StimuliTable-1776-Mapping-Run5.xlsx	67	osztályzat	átlagos	8	3	2	1028	10	3	3	10804	7	3	7	3.35	5.85	5.35	6.5	0.816440403
416.21808610780863	2.0	BASELINE	1.5231816594896372	StimuliTable-1776-Mapping-Run5.xlsx	52	matrica	fizetős	6	4	2	1479	7	3	2	2152	7	3	2	2.75	5.8	5.4	5.6	1.0
428.2306898055904	2.0	CLOSE	1.469890597189078	StimuliTable-1776-Mapping-Run5.xlsx	21	díszlet	művészi	10	3	2	1420	7	2	3	2366	7	3	1	1.7	5.7	5.8	6.05	0.82010299
436.2340973249811	2.0	CLOSE	1.0584805942053208	StimuliTable-1776-Mapping-Run5.xlsx	57	műalkotás	reneszánsz	6	4	2	784	9	4	1	1591	10	3	3	2.25	6.25	6.1	6.6	0.743859231
444.24750686024345	2.0	DISTANT	1.1573634616506752	StimuliTable-1776-Mapping-Run5.xlsx	54	menetrend	naprakész	6	4	2	4833	9	3	2	816	9	3	1	2.3	5.35	4.4	6.1	0.7033958440000001
452.2479225863208	2.0	CLOSE	1.5571923044335565	StimuliTable-1776-Mapping-Run5.xlsx	14	boríték	szavazási	6	2	2	1364	7	3	3	407	9	4	7	3.5	6.65	6.65	6.85	0.75406909
462.26441740844166	2.0	BASELINE	1.300750023117871	StimuliTable-1776-Mapping-Run5.xlsx	28	gorilla	érzékeny	8	2	2	659	7	3	2	3895	8	3	3	3.1	4.0	4.3	4.9	1.0
474.2670380452109	2.0	CLOSE	1.3052943215079722	StimuliTable-1776-Mapping-Run5.xlsx	73	repülőjegy	hatályos	10	2	2	590	10	4	0	4539	8	3	2	2.8	3.75	3.4	3.7	0.8210387229999999
482.2804360538721	2.0	CLOSE	1.812119990376232	StimuliTable-1776-Mapping-Run5.xlsx	38	kerékpár	intelligens	6	2	2	3466	8	3	3	2053	11	4	1	1.9	3.15	2.8	3.4	0.787231982
492.2809421997299	2.0	DISTANT	1.2758295118401293	StimuliTable-1776-Mapping-Run5.xlsx	16	csengőhang	általános	8	1	2	2279	10	3	1	25132	9	4	3	2.4	5.65	4.6	5.45	0.712553442
502.2974500853306	2.0	BASELINE	1.2274679925540113	StimuliTable-1776-Mapping-Run5.xlsx	44	kollégium	főiskolai	8	4	2	3139	9	4	3	1294	9	5	2	2.5	6.6	6.2	6.45	1.0
512.2969518800237	2.0	DISTANT	1.6592109196353704	StimuliTable-1776-Mapping-Run5.xlsx	94	vacsora	ügyészségi	8	2	2	2517	7	3	1	1538	10	4	4	2.2	4.95	4.9	4.5	0.6062234639999999
524.3135670910924	2.0	BASELINE	1.0108083656523377	StimuliTable-1776-Mapping-Run5.xlsx	91	újságcikk	botrányos	10	4	2	503	9	3	0	1508	9	3	4	3.75	5.45	5.65	6.55	1.0
534.3170837289726	2.0	DISTANT	1.4952829306712374	StimuliTable-1776-Mapping-Run5.xlsx	96	ventilátor	nagyobbik	8	1	2	1165	10	4	3	1603	9	3	1	1.75	5.9	6.55	6.3	0.7033834459999999
544.3305762557648	2.0	CLOSE	1.210152732586721	StimuliTable-1776-Mapping-Run5.xlsx	13	bölcsőde	környékbeli	8	2	2	1219	8	3	1	1283	11	4	2	1.5	6.15	6.3	6.45	0.7846326231999999
556.334185362597	2.0	CLOSE	1.4384652407679823	StimuliTable-1776-Mapping-Run5.xlsx	93	útmutatás	szellemi	10	2	2	703	9	4	2	6915	8	3	7	3.0	2.9	2.85	5.0	0.7834023237000001
568.3467936710222	2.0	BASELINE	1.6014772491835174	StimuliTable-1776-Mapping-Run5.xlsx	95	végállomás	ideiglenes	10	4	2	893	10	4	4	4073	10	5	1	2.95	4.15	3.65	4.7	1.0
576.3501991412413	2.0	CLOSE	1.5498393576053786	StimuliTable-1776-Mapping-Run5.xlsx	78	szemüveg	ideális	6	2	2	1594	8	3	4	3414	7	4	1	1.9	5.3	5.0	5.5	0.84095335
586.3637126720641	2.0	DISTANT	1.6007720773486651	StimuliTable-1776-Mapping-Run5.xlsx	66	oroszlán	jelentéktelen	8	1	2	1351	8	3	3	1068	13	5	3	4.0	3.05	3.55	3.15	0.658192992
594.3671176299831	2.0	DISTANT	1.1092603943689028	StimuliTable-1776-Mapping-Run5.xlsx	30	háziorvos	részmunkaidős	6	4	2	2011	9	4	4	365	13	5	1	2.05	5.7	4.75	5.75	0.6547772288
606.3797374650094	2.0	CLOSE	0.960106690217799	StimuliTable-1776-Mapping-Run5.xlsx	55	mikrofon	távközlési	10	4	2	1847	8	3	1	3781	10	4	8	1.75	3.85	3.55	4.2	0.7811700109999999
616.38325794509	2.0	BASELINE	1.0765522553338087	StimuliTable-1776-Mapping-Run5.xlsx	82	találmány	forradalmi	8	4	2	1346	9	3	4	2505	10	4	3	2.9	4.5	4.35	6.45	1.0
626.3967381768452	2.0	DISTANT	1.2874613890890032	StimuliTable-1776-Mapping-Run5.xlsx	72	rémálom	erőszakos	8	1	2	769	7	3	1	4257	9	4	1	6.5	4.55	5.7	6.0	0.626735747
638.3963455039702	2.0	CLOSE	1.6314635735034244	StimuliTable-1776-Mapping-Run5.xlsx	42	kirándulás	tegnapi	10	3	2	1896	10	4	4	6241	7	3	8	2.15	6.7	5.15	6.1	0.839792311
646.3967512403251	2.0	DISTANT	1.007473848068912	StimuliTable-1776-Mapping-Run5.xlsx	57	műalkotás	posztmodern	6	4	2	784	9	4	1	346	11	3	1	2.75	5.65	4.95	6.05	0.619737864
