onset	duration	trial_type	response_time	stim_list	itemno	noun	adjective	jitter	response	counterbalance	noun_freq	noun_char	noun_syll	noun_phon	adj_freq	adj_char	adj_syll	adj_phon	arousal	concreteness	imageability	meaningfulness	cosine
154.1018070380378	2.0	BASELINE	1.5397709997414497	StimuliTable-1776-Mapping-Run8.xlsx	19	diáklány	ártatlan	10	4	2	819	8	3	4	2035	8	3	5	2.8	5.3	5.35	6.6	1.0
164.1153269725255	2.0	DISTANT	1.5027631823977572	StimuliTable-1776-Mapping-Run8.xlsx	33	iránytű	funkcionális	8	3	2	794	7	3	2	570	12	5	1	1.75	4.9	4.85	4.9	0.6793020959999999
172.1187229653151	2.0	CLOSE	1.483134917834832	StimuliTable-1776-Mapping-Run8.xlsx	21	díszlet	művészi	6	3	2	1420	7	2	3	2366	7	3	1	1.7	5.7	5.8	6.05	0.82010299
184.13132512621812	2.0	CLOSE	1.9181544733583	StimuliTable-1776-Mapping-Run8.xlsx	95	végállomás	átmeneti	10	3	2	893	10	4	4	6049	8	4	7	3.4	3.25	3.15	4.3	0.847806394
196.1319232287351	2.0	BASELINE	0.9581297500772052	StimuliTable-1776-Mapping-Run8.xlsx	26	fejfájás	kellemetlen	10	4	2	1351	8	3	4	3486	11	4	1	5.85	5.5	5.25	6.7	1.0
208.1315466931046	2.0	CLOSE	1.1578419436627885	StimuliTable-1776-Mapping-Run8.xlsx	17	csillagász	türelmes	10	2	2	606	10	3	4	495	8	3	7	2.2	4.5	4.55	5.3	0.7566338779999999
218.1310436210115	2.0	DISTANT	0.814091807580553	StimuliTable-1776-Mapping-Run8.xlsx	57	műalkotás	posztmodern	8	4	2	784	9	4	1	346	11	3	1	2.75	5.65	4.95	6.05	0.619737864
230.13164710260756	2.0	DISTANT	1.3258549600141123	StimuliTable-1776-Mapping-Run8.xlsx	76	szakadék	kedvezőtlen	10	2	2	1478	8	3	4	3202	11	4	2	3.95	2.85	3.3	2.35	0.659476936
240.14815883040865	2.0	CLOSE	1.0135009796358645	StimuliTable-1776-Mapping-Run8.xlsx	83	tananyag	közoktatási	8	4	2	1192	8	3	3	2515	11	5	5	4.3	5.05	4.0	6.25	0.8000201579999999
248.14857532492897	2.0	BASELINE	0.9092326280660928	StimuliTable-1776-Mapping-Run8.xlsx	78	szemüveg	kényelmes	6	4	2	1594	8	3	4	3437	9	3	8	2.15	6.1	6.05	6.7	1.0
256.1479805523195	2.0	BASELINE	1.181477623154933	StimuliTable-1776-Mapping-Run8.xlsx	92	útlezárás	helyszíni	6	4	2	1291	9	4	3	4087	9	3	7	3.75	6.6	6.45	6.5	1.0
268.1485889007017	2.0	CLOSE	1.5012234846581125	StimuliTable-1776-Mapping-Run8.xlsx	16	csengőhang	változatos	10	1	2	2279	10	3	1	2172	10	4	6	2.55	4.0	4.4	5.35	0.843068182
280.1481982769983	2.0	BASELINE	0.8294675248253043	StimuliTable-1776-Mapping-Run8.xlsx	44	kollégium	főiskolai	10	4	2	3139	9	4	3	1294	9	5	2	2.5	6.6	6.2	6.45	1.0
290.1476898258261	2.0	DISTANT	1.253182814703905	StimuliTable-1776-Mapping-Run8.xlsx	29	hangszer	vezérkari	8	4	2	1828	8	2	3	996	9	4	6	1.6	4.65	4.05	4.85	0.6304627660000001
300.1642117994997	2.0	DISTANT	1.692823768767994	StimuliTable-1776-Mapping-Run8.xlsx	81	szőnyeg	templomi	8	3	2	1303	7	2	1	410	8	3	8	1.9	6.4	6.05	6.5	0.613664091
308.16458679825155	2.0	BASELINE	0.8364119176840177	StimuliTable-1776-Mapping-Run8.xlsx	67	osztályzat	közepes	6	4	2	1028	10	3	3	4363	7	3	8	4.55	6.45	6.4	6.95	1.0
320.16421615399304	2.0	CLOSE	1.5167344473520643	StimuliTable-1776-Mapping-Run8.xlsx	79	szerszám	alattomos	10	1	2	812	8	2	4	304	9	4	1	3.2	2.5	2.4	2.45	0.781269133
328.16462163419783	2.0	DISTANT	1.3165278906672029	StimuliTable-1776-Mapping-Run8.xlsx	66	oroszlán	jelentéktelen	6	1	2	1351	8	3	3	1068	13	5	3	4.0	3.05	3.55	3.15	0.658192992
340.1642302420587	2.0	DISTANT	1.756844303541584	StimuliTable-1776-Mapping-Run8.xlsx	42	kirándulás	mielőbbi	10	2	2	1896	10	4	4	1499	8	4	1	2.05	3.85	3.35	5.25	0.63326329
350.1647371563522	2.0	BASELINE	1.10854753813328	StimuliTable-1776-Mapping-Run8.xlsx	28	gorilla	érzékeny	8	2	2	659	7	3	2	3895	8	3	3	3.1	4.0	4.3	4.9	1.0
362.18035621294985	2.0	CLOSE	1.5081291993701598	StimuliTable-1776-Mapping-Run8.xlsx	18	csomagolás	tetszetős	10	1	2	1577	10	4	4	725	9	3	1	2.1	5.45	6.35	6.25	0.890869737
370.1807624615976	2.0	DISTANT	1.467838606069563	StimuliTable-1776-Mapping-Run8.xlsx	26	fejfájás	sérüléses	6	1	2	1351	8	3	4	330	9	4	6	4.75	5.5	5.3	5.6	0.629661381
382.19737101285136	2.0	DISTANT	0.955445076644537	StimuliTable-1776-Mapping-Run8.xlsx	45	kolostor	puritán	10	4	2	1099	8	3	4	301	7	3	1	3.35	5.3	4.6	5.05	0.734071612
392.2008638290863	2.0	CLOSE	1.479920789199241	StimuliTable-1776-Mapping-Run8.xlsx	91	újságcikk	döbbenetes	8	4	2	503	9	3	0	999	10	4	6	4.35	4.9	4.45	6.6	0.7505655290000001
404.2134723936615	2.0	CLOSE	1.2267505256750155	StimuliTable-1776-Mapping-Run8.xlsx	27	folyadék	optimális	10	2	2	1438	8	3	3	1679	9	4	2	1.8	3.5	3.45	3.25	0.841039181
414.2169800664051	2.0	BASELINE	0.9671635314734884	StimuliTable-1776-Mapping-Run8.xlsx	30	háziorvos	elégedetlen	8	4	2	2011	9	4	4	2000	11	5	3	4.1	5.6	5.2	5.6	1.0
422.23040087212576	2.0	BASELINE	1.0901223945766103	StimuliTable-1776-Mapping-Run8.xlsx	13	bölcsőde	szomszédos	6	4	2	1219	8	3	1	5450	10	3	7	1.7	6.1	5.1	6.55	1.0
430.23080660848063	2.0	DISTANT	1.3138468032775563	StimuliTable-1776-Mapping-Run8.xlsx	59	műemlék	vulkáni	6	2	2	1457	7	3	1	474	7	3	3	2.8	4.85	4.6	5.0	0.654830635
440.2472991252798	2.0	DISTANT	1.2814760094261146	StimuliTable-1776-Mapping-Run8.xlsx	82	találmány	kapitalista	8	3	2	1346	9	3	4	357	11	5	1	3.35	4.65	3.95	5.1	0.6249907020000001
450.24681116583815	2.0	CLOSE	1.3131782604250477	StimuliTable-1776-Mapping-Run8.xlsx	77	szélvihar	váratlan	8	4	2	490	9	3	0	2782	8	3	8	4.2	6.1	5.9	6.65	0.850282848
460.2633249428181	2.0	DISTANT	1.4327826264925534	StimuliTable-1776-Mapping-Run8.xlsx	17	csillagász	tisztességes	8	2	2	606	10	3	4	3762	12	4	7	1.35	4.4	3.5	5.45	0.601381719
468.26372068945057	2.0	BASELINE	1.8165585001916045	StimuliTable-1776-Mapping-Run8.xlsx	81	szőnyeg	használati	6	3	2	1303	7	2	1	1806	10	4	5	1.9	3.55	4.25	3.8	1.0
480.2633333956619	2.0	CLOSE	1.544840654984	StimuliTable-1776-Mapping-Run8.xlsx	92	útlezárás	félpályás	10	4	2	1291	9	4	3	1206	9	3	2	2.95	6.3	6.3	6.3	0.78665024
490.2638502996778	2.0	BASELINE	1.2085502789050224	StimuliTable-1776-Mapping-Run8.xlsx	32	horgász	tradicionális	8	1	2	707	7	2	2	850	13	6	1	2.1	4.65	5.0	4.65	1.0
500.27934871118487	2.0	CLOSE	1.408150024093629	StimuliTable-1776-Mapping-Run8.xlsx	28	gorilla	problémás	8	2	2	659	7	3	2	1593	9	3	8	3.3	4.7	4.55	4.65	0.775599658
510.2798502463993	2.0	DISTANT	1.5598308714688756	StimuliTable-1776-Mapping-Run8.xlsx	52	matrica	kedvezményes	8	2	2	1479	7	3	2	3115	12	4	6	1.9	5.2	5.8	6.1	0.701929092
520.2963793921735	2.0	BASELINE	1.2553493033992709	StimuliTable-1776-Mapping-Run8.xlsx	39	készpénz	csekély	8	4	2	3600	8	2	3	3258	7	2	2	4.95	4.5	5.7	6.15	1.0
528.2967843600927	2.0	CLOSE	1.7751969575911062	StimuliTable-1776-Mapping-Run8.xlsx	38	kerékpár	intelligens	6	1	2	3466	8	3	3	2053	11	4	1	1.9	3.15	2.8	3.4	0.787231982
540.29637145163	2.0	CLOSE	1.4154978479855345	StimuliTable-1776-Mapping-Run8.xlsx	15	csecsemő	normális	10	1	2	2039	8	3	2	4470	8	3	4	2.95	4.65	4.75	4.45	0.7993261220000001
552.2999851691056	2.0	BASELINE	1.3079323762503918	StimuliTable-1776-Mapping-Run8.xlsx	43	kolbász	tonnányi	10	4	2	867	7	2	2	533	8	3	1	2.6	6.05	5.95	6.15	1.0
560.3123867671529	2.0	DISTANT	1.4707468955675722	StimuliTable-1776-Mapping-Run8.xlsx	44	kollégium	közüzemi	6	1	2	3139	9	4	3	1019	8	4	4	2.75	4.6	4.35	3.9	0.6578273179999999
568.3128191427604	2.0	CLOSE	0.918480035797984	StimuliTable-1776-Mapping-Run8.xlsx	63	napsütés	zavartalan	6	4	2	3340	8	3	2	1197	10	4	1	2.75	5.95	6.1	5.75	0.824103177
576.3132033627917	2.0	BASELINE	1.1027429980385932	StimuliTable-1776-Mapping-Run8.xlsx	53	mellény	sportos	6	1	2	909	7	2	5	700	7	2	7	1.45	5.9	6.0	6.0	1.0
588.3128199112034	2.0	DISTANT	1.3185655375636998	StimuliTable-1776-Mapping-Run8.xlsx	89	tudomány	genetikai	10	2	2	3986	8	3	5	1398	9	5	2	2.4	4.8	2.6	5.45	0.662602782
596.3122171980431	2.0	CLOSE	0.8868292702973122	StimuliTable-1776-Mapping-Run8.xlsx	88	törmelék	bontási	6	4	2	730	8	3	1	388	7	3	8	2.1	6.2	5.95	6.35	0.8136036990000001
608.3128204234963	2.0	BASELINE	1.2545096545582055	StimuliTable-1776-Mapping-Run8.xlsx	72	rémálom	szomorú	10	2	2	769	7	3	1	3745	7	3	3	5.8	4.8	4.45	5.5	1.0
620.3124336419933	2.0	DISTANT	1.574821344082011	StimuliTable-1776-Mapping-Run8.xlsx	93	útmutatás	lelkiismereti	10	2	2	703	9	4	2	476	13	6	6	3.5	3.7	2.5	5.05	0.6710424423
628.3128396344982	2.0	BASELINE	0.9265473757404834	StimuliTable-1776-Mapping-Run8.xlsx	54	menetrend	szokásos	6	4	2	4833	9	3	2	8246	8	3	6	1.7	5.4	4.45	6.65	1.0
638.312342197627	2.0	DISTANT	0.9748489567064098	StimuliTable-1776-Mapping-Run8.xlsx	55	mikrofon	köztéri	8	4	2	1847	8	3	1	615	7	3	2	1.65	5.9	5.5	5.45	0.60200268
646.3127620220475	2.0	CLOSE	1.1587884056716575	StimuliTable-1776-Mapping-Run8.xlsx	66	oroszlán	csendes	6	4	2	1351	8	3	3	2305	7	2	7	2.15	5.45	5.7	6.3	0.851599276
