onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
345.4365	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
345.4582	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
346.4749	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
346.9916	0.75	COLOR_NAME	43	Neutral	niebieski	blue	Neutral	Neutral	hit	n/a
347.7079	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
347.7416	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
348.7583	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
349.2749	0.7667	COLOR_NAME	44	Incongruent	czerwony	red	żółty	yellow	hit	n/a
350.0114	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
350.0416	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
351.0583	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
351.575	1.2667	COLOR_NAME	45	Neutral	zielony	green	Neutral	Neutral	hit	n/a
352.8107	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
352.8416	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
353.8583	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
354.375	0.7667	COLOR_NAME	46	Incongruent	czerwony	red	żółty	yellow	hit	n/a
355.1142	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
355.1417	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
356.1584	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
356.675	1.2334	COLOR_NAME	47	Neutral	zielony	green	Neutral	Neutral	hit	n/a
357.8815	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
357.9084	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
358.925	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
359.4417	0.85	COLOR_NAME	48	Neutral	niebieski	blue	Neutral	Neutral	hit	n/a
360.2649	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
360.2917	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
361.3084	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
361.8251	0.8	COLOR_NAME	49	Neutral	zielony	green	Neutral	Neutral	hit	n/a
362.6004	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
362.6251	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
363.6418	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
364.1584	0.9167	COLOR_NAME	50	Incongruent	czerwony	red	niebieski	blue	hit	n/a
365.0477	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
365.0751	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
366.0918	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
366.6085	0.8	COLOR_NAME	51	Incongruent	zielony	green	czerwony	red	hit	n/a
367.3832	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
367.4085	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
368.4252	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
368.9418	0.6667	COLOR_NAME	52	Neutral	zielony	green	Neutral	Neutral	hit	n/a
369.5907	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
369.6085	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
370.6252	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
371.1418	1.0667	COLOR_NAME	53	Neutral	czerwony	red	Neutral	Neutral	hit	n/a
372.182	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
372.2085	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
373.2252	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
373.7419	0.75	COLOR_NAME	54	Incongruent	zielony	green	czerwony	red	hit	n/a
374.4695	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
374.4919	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
375.5086	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
376.0252	0.7833	COLOR_NAME	55	Incongruent	niebieski	blue	żółty	yellow	hit	n/a
376.7889	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
376.8086	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
377.8253	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
378.3419	0.5	COLOR_NAME	56	Neutral	niebieski	blue	Neutral	Neutral	hit	n/a
378.8204	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
378.8419	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
379.8586	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
380.3753	0.4167	COLOR_NAME	57	Incongruent	niebieski	blue	żółty	yellow	hit	n/a
380.772	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
380.792	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
381.8086	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
382.3253	0.6833	COLOR_NAME	58	Neutral	czerwony	red	Neutral	Neutral	hit	n/a
382.9794	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
383.0087	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
384.0253	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
384.542	0.85	COLOR_NAME	59	Incongruent	niebieski	blue	czerwony	red	hit	n/a
385.3628	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
385.392	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
386.4087	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
386.9254	0.8	COLOR_NAME	60	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
387.6983	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
387.7254	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
388.7421	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
389.2587	0.95	COLOR_NAME	61	Neutral	czerwony	red	Neutral	Neutral	hit	n/a
390.1777	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
390.2087	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
391.2254	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
391.7421	0.7333	COLOR_NAME	62	Incongruent	żółty	yellow	czerwony	red	hit	n/a
392.4491	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
392.4754	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
393.4921	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
394.0088	1.45	COLOR_NAME	63	Incongruent	czerwony	red	niebieski	blue	hit	n/a
395.4404	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
395.4588	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
396.4755	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
396.9921	0.9667	COLOR_NAME	64	Incongruent	zielony	green	niebieski	blue	hit	n/a
397.9358	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
397.9588	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
398.9755	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
399.4922	0.7667	COLOR_NAME	65	Neutral	żółty	yellow	Neutral	Neutral	hit	n/a
400.2393	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
400.2588	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
401.2755	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
401.7922	0.5167	COLOR_NAME	66	Neutral	żółty	yellow	Neutral	Neutral	hit	n/a
402.2868	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
402.3089	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
403.3255	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
403.8422	0.7667	COLOR_NAME	67	Incongruent	niebieski	blue	żółty	yellow	hit	n/a
404.5902	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
404.6089	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
405.6256	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
406.1422	0.5333	COLOR_NAME	68	Neutral	niebieski	blue	Neutral	Neutral	hit	n/a
406.6537	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
406.6756	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
407.6923	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
408.2089	0.65	COLOR_NAME	69	Neutral	czerwony	red	Neutral	Neutral	hit	n/a
408.8291	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
408.859	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
409.8756	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
410.3923	0.8333	COLOR_NAME	70	Neutral	zielony	green	Neutral	Neutral	hit	n/a
411.1966	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
411.2256	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
412.2423	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
412.759	0.5667	COLOR_NAME	71	Neutral	czerwony	red	Neutral	Neutral	incorrect	n/a
413.2921	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
413.3257	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
414.3423	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
414.859	0.8	COLOR_NAME	72	Neutral	żółty	yellow	Neutral	Neutral	hit	n/a
415.6275	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
415.659	1.0334	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
418.4108	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
