onset	duration	trial_type	sample	value
589.7803020116692	0.0	Illegal_Incorrect_2	1199914	540
593.974923540685	0.0	Legal_Correct_2	1208448	534
598.0810716838065	0.0	Legal_Correct_2	1216802	534
602.1803385635807	0.0	Illegal_Incorrect_2	1225142	540
605.8760684999143	0.0	Legal_Correct_2	1232661	534
609.8789976928256	0.0	Illegal_Incorrect_2	1240805	540
613.7796909731478	0.0	Legal_Correct_2	1248741	534
617.8765002588693	0.0	Legal_Incorrect_2	1257076	538
621.875005782486	0.0	Legal_Correct_2	1265211	534
625.8789180130184	0.0	Legal_Incorrect_2	1273357	538
630.0799292865711	0.0	Legal_Correct_2	1281904	534
634.0799093666193	0.0	Legal_Incorrect_2	1290042	538
637.8793497719736	0.0	Legal_Incorrect_2	1297772	538
641.9791081705582	0.0	Legal_Correct_2	1306113	534
646.1747127371951	0.0	Illegal_Correct_2	1314649	536
649.9795598494652	0.0	Legal_Incorrect_2	1322390	538
654.1800796042073	0.0	Legal_Correct_2	1330936	534
657.9805030471827	0.0	Illegal_Incorrect_2	1338668	540
662.0787868893357	0.0	Legal_Incorrect_2	1347006	538
666.0787669693839	0.0	Legal_Correct_2	1355144	534
669.774988424528	0.0	Legal_Correct_2	1362664	534
673.6796138553344	0.0	Legal_Incorrect_2	1370608	538
677.4790542606887	0.0	Illegal_Incorrect_2	1378338	540
681.5783211404629	0.0	Legal_Correct_2	1386678	534
685.3753039517644	0.0	Legal_Correct_2	1394403	534
689.0749660385821	0.0	Legal_Incorrect_2	1401930	538
692.9786084317676	0.0	Legal_Correct_2	1409872	534
697.0788583491628	0.0	Legal_Incorrect_2	1418214	538
701.1741930784527	0.0	Illegal_Correct_2	1426546	536
705.0739033211539	0.0	Legal_Incorrect_2	1434480	538
709.0792901081179	0.0	Legal_Correct_2	1442629	534
713.1790485067027	0.0	Legal_Incorrect_2	1450970	538
717.3776021862027	0.0	Legal_Correct_2	1459512	534
721.2738717972303	0.0	Legal_Incorrect_2	1467439	538
725.276309471331	0.0	Legal_Correct_2	1475582	534
729.4783037825049	0.0	Legal_Incorrect_2	1484131	538
733.1769828317016	0.0	Illegal_Incorrect_2	1491656	540
736.9778977934874	0.0	Legal_Correct_2	1499389	534
740.7783212364626	0.0	Legal_Correct_2	1507121	534
744.7778097977003	0.0	Legal_Incorrect_2	1515258	538
748.4735397340338	0.0	Illegal_Incorrect_2	1522777	540
752.6770086016392	0.0	Legal_Correct_2	1531329	534
756.6779717193084	0.0	Legal_Incorrect_2	1539469	538
760.4783951622837	0.0	Legal_Correct_2	1547201	534
764.1726505421857	0.0	Legal_Incorrect_2	1554717	538
768.076292935371	0.0	Legal_Correct_2	1562659	534
771.8762248595358	0.0	Legal_Incorrect_2	1570390	538
776.076744614278	0.0	Legal_Correct_2	1578936	534
779.7734575882326	0.0	Legal_Correct_2	1586457	534
783.7768782999545	0.0	Legal_Incorrect_2	1594602	538
787.9734659042125	0.0	Illegal_Incorrect_2	1603140	540
791.8766167785874	0.0	Legal_Correct_2	1611081	534
795.6760571839416	0.0	Legal_Incorrect_2	1618811	538
799.7787646953894	0.0	Legal_Correct_2	1627158	534
803.4720370376704	0.0	Legal_Incorrect_2	1634672	538
807.6769804617073	0.0	Legal_Correct_2	1643227	534
868.1613192096075	0.0	Legal_Correct_3	1766283	544
872.1593332144137	0.0	Legal_Incorrect_3	1774417	548
876.3608360067768	0.0	Illegal_Correct_3	1782965	546
880.4605944053616	0.0	Illegal_Incorrect_3	1791306	550
884.1582904169372	0.0	Legal_Correct_3	1798829	544
887.9572393034808	0.0	Illegal_Incorrect_3	1806558	550
891.9601684963923	0.0	Illegal_Incorrect_3	1814702	550
896.161179769945	0.0	Legal_Correct_3	1823249	544
900.1591937747511	0.0	Legal_Correct_3	1831383	544
904.0598870550733	0.0	Illegal_Incorrect_3	1839319	550
907.7556169914069	0.0	Legal_Correct_3	1846838	544
911.4547875594141	0.0	Legal_Incorrect_3	1854364	548
915.5550374768093	0.0	Legal_Incorrect_3	1862706	548
919.2551910824376	0.0	Legal_Correct_3	1870234	544
923.1612910696756	0.0	Illegal_Incorrect_3	1878181	550
927.1563559616186	0.0	Legal_Correct_3	1886309	544
931.3593333104134	0.0	Legal_Correct_3	1894860	544
935.4600747466191	0.0	Legal_Incorrect_3	1903203	548
939.6601029825508	0.0	Legal_Incorrect_3	1911748	548
943.8542329927561	0.0	Legal_Correct_3	1920281	544
947.8596197797201	0.0	Legal_Correct_3	1928430	544
951.5548581972431	0.0	Legal_Incorrect_3	1935948	548
955.254520284061	0.0	Illegal_Incorrect_3	1943475	550
959.0593673963309	0.0	Legal_Correct_3	1951216	544
963.0583644387581	0.0	Illegal_Incorrect_3	1959352	550
967.2583926746897	0.0	Legal_Correct_3	1967897	544
970.9551056486443	0.0	Legal_Incorrect_3	1975418	548
975.1575914786287	0.0	Legal_Correct_3	1983968	544
978.8538129337727	0.0	Legal_Correct_3	1991488	544
982.9589780392731	0.0	Legal_Incorrect_3	1999840	548
986.8581967631638	0.0	Legal_Incorrect_3	2007773	548
990.55638429355	0.0	Illegal_Correct_3	2015297	546
994.5583304488404	0.0	Legal_Incorrect_3	2023439	548
998.3587538918156	0.0	Legal_Correct_3	2031171	544
1002.4585122904002	0.0	Illegal_Incorrect_3	2039512	550
1006.3547819014278	0.0	Legal_Correct_3	2047439	544
1010.253509106508	0.0	Legal_Correct_3	2055371	544
1014.0539325494832	0.0	Illegal_Incorrect_3	2063103	550
1017.8587796617533	0.0	Legal_Incorrect_3	2070844	548
1021.9585380603379	0.0	Legal_Correct_3	2079185	544
1025.8587398218497	0.0	Legal_Correct_3	2087120	544
1029.652773520288	0.0	Legal_Incorrect_3	2094839	548
1033.4571291137474	0.0	Illegal_Correct_3	2102579	546
1037.6576488684898	0.0	Illegal_Incorrect_3	2111125	550
1041.5578506300014	0.0	Legal_Incorrect_3	2119060	548
1045.2535805663351	0.0	Legal_Correct_3	2126579	544
1048.9522596155318	0.0	Legal_Incorrect_3	2134104	548
1052.7531745773176	0.0	Legal_Correct_3	2141837	544
1056.5531065014823	0.0	Legal_Correct_3	2149568	544
1060.353038425647	0.0	Legal_Incorrect_3	2157299	548
1064.457712012337	0.0	Legal_Correct_3	2165650	544
1068.6572487294582	0.0	Legal_Incorrect_3	2174194	548
1072.3529786657916	0.0	Legal_Correct_3	2181713	544
1076.355907858703	0.0	Legal_Incorrect_3	2189857	548
1080.554461538203	0.0	Legal_Incorrect_3	2198399	548
1084.7569473681874	0.0	Legal_Correct_3	2206949	544
1088.8517905786669	0.0	Legal_Correct_3	2215280	544
1092.6576207285577	0.0	Illegal_Incorrect_3	2223023	550
1096.8581404833	0.0	Illegal_Correct_3	2231569	546
1100.8556629692955	0.0	Illegal_Incorrect_3	2239702	550
1104.5509013868186	0.0	Illegal_Incorrect_3	2247220	550
1108.452577704762	0.0	Legal_Correct_3	2255158	544
1112.252018110116	0.0	Legal_Incorrect_3	2262888	548
1116.453029383669	0.0	Legal_Correct_3	2271435	544
1120.5562284139273	0.0	Legal_Correct_3	2279783	544
1124.2509753126396	0.0	Legal_Incorrect_3	2287300	548
1128.2558705807933	0.0	Legal_Correct_3	2295448	544
1132.2524100291678	0.0	Legal_Incorrect_3	2303579	548
1136.2558307408897	0.0	Legal_Correct_3	2311724	544
1140.4558589768212	0.0	Legal_Incorrect_3	2320269	548
1144.2508757128808	0.0	Legal_Incorrect_3	2327990	548
1148.3555492995706	0.0	Legal_Correct_3	2336341	544
1152.2557510610825	0.0	Legal_Correct_3	2344276	544
1156.25523962232	0.0	Legal_Incorrect_3	2352413	548
1160.1554413838319	0.0	Legal_Incorrect_3	2360348	548
1164.1549299450696	0.0	Legal_Correct_3	2368485	544
1168.2551798624647	0.0	Legal_Incorrect_3	2376827	548
1171.9509097987982	0.0	Legal_Correct_3	2384346	544
1175.8555352296048	0.0	Legal_Correct_3	2392290	544
1179.6544841161485	0.0	Legal_Incorrect_3	2400019	548
1183.7552255523542	0.0	Legal_Correct_3	2408362	544
1187.8549839509387	0.0	Legal_Incorrect_3	2416703	548
1191.954250830713	0.0	Legal_Correct_3	2425043	544
1196.1557536230762	0.0	Legal_Incorrect_3	2433591	548
1200.0530062717248	0.0	Legal_Correct_3	2441520	544
1203.9512419579944	0.0	Illegal_Incorrect_3	2449451	550
1207.8548843511799	0.0	Legal_Incorrect_3	2457393	548
1211.6538332377236	0.0	Legal_Correct_3	2465122	544
1215.5540349992352	0.0	Illegal_Incorrect_3	2473057	550
1219.65379339782	0.0	Illegal_Correct_3	2481398	546
