onset	duration	trial_type	stim	stimulus_side	sub
210.554	5	5_acc	c22.jpg	1	182
3.1	5	5_inacc	c3.jpg	2	184
14.1	5	5_acc	c14.jpg	1	184
22.3	5	5_acc	c7.jpg	1	184
31.9	5	1_inacc	c21.jpg	2	184
41.8	5	1_inacc	c2.jpg	1	184
52.1	5	5_inacc	c23.jpg	1	184
59.5	5	5_acc	c24.jpg	2	184
69.5	5	1_inacc	c19.jpg	1	184
77.3	5	1_inacc	c17.jpg	2	184
88.3	5	1_acc	c13.jpg	1	184
95.4	5	1_inacc	c16.jpg	1	184
106.1	5	5_inacc	c22.jpg	1	184
116.4	5	5_inacc	c12.jpg	1	184
125.6	5	1_acc	c10.jpg	2	184
134.5	5	1_inacc	c8.jpg	2	184
141.9	5	1_inacc	c11.jpg	1	184
151.5	5	1_inacc	c18.jpg	2	184
159.6	5	5_inacc	c15.jpg	1	184
167.4	5	1_inacc	c1.jpg	2	184
175.9	5	1_inacc	c6.jpg	1	184
185.1	5	5_acc	c20.jpg	2	184
193.6	5	5_inacc	c9.jpg	2	184
202.5	5	5_inacc	c5.jpg	2	184
209.5	5	5_inacc	c4.jpg	2	184
3.03	5	5_acc	c16.jpg	1	186
13.71	5	1_inacc	c20.jpg	2	186
21.12	5	5_inacc	c18.jpg	2	186
28.53	5	5_inacc	c8.jpg	2	186
35.57	5	5_inacc	c13.jpg	1	186
44.79	5	1_inacc	c15.jpg	2	186
55.49	5	5_inacc	c1.jpg	2	186
66.53	5	1_inacc	c7.jpg	1	186
77.57	5	1_inacc	c9.jpg	2	186
84.61	5	5_inacc	c10.jpg	2	186
92.74	5	1_inacc	c12.jpg	1	186
101.59	5	5_inacc	c11.jpg	1	186
111.54	5	5_inacc	c19.jpg	2	186
121.85	5	5_inacc	c6.jpg	1	186
130.7	5	5_acc	c17.jpg	1	186
139.19	5	1_inacc	c4.jpg	1	186
148.42	5	5_inacc	c21.jpg	2	186
158.01	5	1_acc	c5.jpg	1	186
167.95	5	1_inacc	c22.jpg	1	186
176.1	5	5_inacc	c2.jpg	1	186
183.87	5	1_inacc	c23.jpg	2	186
192.37	5	1_acc	c14.jpg	2	186
201.97	5	1_acc	c3.jpg	1	186
209.74	5	1_inacc	c24.jpg	2	186
3.05	5	1_acc	c1.jpg	2	188
12.28	5	1_inacc	c18.jpg	1	188
21.15	5	5_inacc	c24.jpg	2	188
31.83	5	1_inacc	c10.jpg	2	188
39.6	5	1_inacc	c17.jpg	2	188
50.28	5	5_inacc	c12.jpg	2	188
58.42	5	5_inacc	c22.jpg	1	188
68.01	5	5_inacc	c4.jpg	2	188
77.23	5	5_acc	c20.jpg	1	188
86.09	5	5_acc	c15.jpg	1	188
93.85	5	1_acc	c19.jpg	2	188
101.98	5	1_inacc	c8.jpg	1	188
111.94	5	1_acc	c13.jpg	1	188
121.53	5	1_acc	c21.jpg	2	188
128.95	5	1_inacc	c2.jpg	1	188
139.99	5	5_acc	c23.jpg	2	188
148.5	5	5_inacc	c14.jpg	1	188
155.9	5	5_acc	c7.jpg	1	188
166.95	5	5_inacc	c3.jpg	2	188
177.27	5	5_acc	c9.jpg	2	188
187.22	5	1_acc	c6.jpg	2	188
197.54	5	1_acc	c16.jpg	1	188
206.03	5	1_acc	c11.jpg	1	188
213.08	5	5_acc	c5.jpg	1	188
3.04	5	5_acc	c12.jpg	2	191
13.38	5	1_acc	c1.jpg	1	191
22.6	5	1_acc	c13.jpg	2	191
30.38	5	5_inacc	c5.jpg	2	191
38.16	5	5_acc	c24.jpg	2	191
47.75	5	1_acc	c10.jpg	1	191
58.42	5	5_inacc	c7.jpg	1	191
68.38	5	5_acc	c22.jpg	2	191
75.79	5	5_acc	c23.jpg	1	191
86.83	5	5_inacc	c4.jpg	1	191
94.97	5	1_acc	c6.jpg	1	191
106.01	5	1_acc	c16.jpg	2	191
113.06	5	1_acc	c2.jpg	2	191
120.47	5	5_acc	c14.jpg	1	191
131.15	5	1_inacc	c11.jpg	1	191
140.02	5	1_acc	c18.jpg	1	191
149.61	5	1_acc	c21.jpg	1	191
159.92	5	5_acc	c15.jpg	2	191
168.78	5	5_acc	c9.jpg	1	191
175.84	5	1_acc	c19.jpg	2	191
185.81	5	5_acc	c3.jpg	1	191
195.04	5	1_acc	c8.jpg	2	191
203.54	5	1_acc	c17.jpg	2	191
211.69	5	5_acc	c20.jpg	2	191
3.044	5	1_acc	c19.jpg	2	193
14.093	5	1_acc	c6.jpg	2	193
23.695	5	1_inacc	c13.jpg	1	193
32.192	5	5_acc	c24.jpg	2	193
40.692	5	5_acc	c20.jpg	1	193
47.739	5	5_acc	c15.jpg	1	193
58.052	5	5_acc	c23.jpg	1	193
68.736	5	1_inacc	c16.jpg	1	193
76.885	5	1_inacc	c1.jpg	2	193
87.205	5	5_acc	c5.jpg	2	193
94.616	5	5_acc	c12.jpg	1	193
102.771	5	5_acc	c3.jpg	2	193
111.629	5	5_acc	c22.jpg	1	193
121.577	5	1_acc	c17.jpg	2	193
130.803	5	1_inacc	c18.jpg	1	193
141.492	5	5_acc	c4.jpg	2	193
151.08	5	5_acc	c7.jpg	2	193
158.849	5	1_inacc	c8.jpg	2	193
167.702	5	5_inacc	c9.jpg	1	193
178.741	5	1_acc	c21.jpg	1	193
188.689	5	1_inacc	c11.jpg	1	193
196.458	5	1_acc	c10.jpg	1	193
203.517	5	1_inacc	c2.jpg	2	193
210.919	5	5_miss	c14.jpg	2	193
3.071	5	5_acc	c22.jpg	2	197
13.776	5	5_inacc	c24.jpg	1	197
24.106	5	1_acc	c17.jpg	1	197
31.517	5	1_inacc	c16.jpg	2	197
42.207	5	1_acc	c2.jpg	1	197
51.081	5	5_inacc	c7.jpg	1	197
58.499	5	5_acc	c20.jpg	1	197
67.369	5	5_inacc	c4.jpg	2	197
75.145	5	1_inacc	c10.jpg	1	197
84.377	5	1_inacc	c8.jpg	2	197
93.963	5	1_acc	c19.jpg	1	197
102.106	5	1_inacc	c6.jpg	1	197
112.435	5	1_inacc	c21.jpg	2	197
123.496	5	5_inacc	c15.jpg	1	197
133.107	5	1_acc	c1.jpg	2	197
140.179	5	5_inacc	c14.jpg	1	197
147.229	5	5_inacc	c5.jpg	2	197
158.274	5	5_inacc	c12.jpg	2	197
166.802	5	5_inacc	c3.jpg	2	197
176.767	5	5_inacc	c23.jpg	1	197
186.002	5	1_acc	c18.jpg	2	197
193.792	5	1_acc	c11.jpg	2	197
202.297	5	5_inacc	c9.jpg	2	197
210.435	5	1_acc	c13.jpg	1	197
3.05	5	1_acc	c15.jpg	2	202
12.29	5	1_acc	c5.jpg	2	202
20.07	5	5_inacc	c16.jpg	1	202
28.57	5	1_acc	c24.jpg	2	202
36.7	5	5_acc	c6.jpg	2	202
46.3	5	1_acc	c9.jpg	1	202
53.34	5	5_acc	c8.jpg	1	202
61.14	5	1_acc	c12.jpg	1	202
71.48	5	5_inacc	c13.jpg	2	202
80.34	5	5_acc	c18.jpg	2	202
91.39	5	1_inacc	c7.jpg	2	202
102.08	5	1_acc	c20.jpg	1	202
109.5	5	1_acc	c22.jpg	2	202
118.36	5	5_acc	c10.jpg	1	202
128.68	5	5_inacc	c21.jpg	1	202
137.91	5	1_inacc	c14.jpg	1	202
147.88	5	1_acc	c3.jpg	2	202
156.38	5	5_acc	c11.jpg	2	202
163.78	5	5_inacc	c17.jpg	1	202
173.74	5	1_acc	c4.jpg	1	202
184.78	5	5_acc	c19.jpg	2	202
192.93	5	5_acc	c2.jpg	1	202
199.98	5	5_inacc	c1.jpg	2	202
210.67	5	1_acc	c23.jpg	1	202
3	5	1_acc	c5.jpg	2	203
13.3	5	1_acc	c7.jpg	2	203
20.4	5	5_acc	c18.jpg	2	203
28.1	5	5_acc	c17.jpg	2	203
37.4	5	1_inacc	c22.jpg	1	203
45.5	5	1_inacc	c20.jpg	1	203
55.5	5	5_acc	c8.jpg	1	203
63.9	5	1_inacc	c23.jpg	2	203
73.6	5	5_acc	c1.jpg	1	203
82.4	5	1_inacc	c12.jpg	2	203
90.2	5	5_acc	c6.jpg	2	203
100.5	5	5_acc	c10.jpg	2	203
110.1	5	5_acc	c13.jpg	2	203
120	5	5_acc	c16.jpg	2	203
127.4	5	1_inacc	c3.jpg	1	203
135.9	5	1_acc	c24.jpg	1	203
145.2	5	1_acc	c9.jpg	2	203
152.6	5	1_acc	c14.jpg	2	203
163.3	5	5_acc	c2.jpg	1	203
174.3	5	1_inacc	c4.jpg	1	203
183.1	5	5_inacc	c21.jpg	1	203
191.3	5	5_acc	c19.jpg	1	203
198.3	5	5_acc	c11.jpg	1	203
209	5	1_inacc	c15.jpg	1	203
3.05	5	5_inacc	c1.jpg	2	204
10.46	5	5_acc	c8.jpg	1	204
21.15	5	1_acc	c3.jpg	2	204
30.37	5	5_acc	c6.jpg	2	204
39.96	5	5_inacc	c13.jpg	1	204
48.82	5	1_acc	c24.jpg	2	204
59.85	5	1_acc	c20.jpg	1	204
69.43	5	1_acc	c4.jpg	1	204
78.29	5	5_acc	c17.jpg	2	204
86.43	5	5_acc	c2.jpg	2	204
97.46	5	5_acc	c21.jpg	2	204
106.68	5	5_acc	c10.jpg	1	204
116.63	5	5_acc	c19.jpg	1	204
125.11	5	1_acc	c7.jpg	1	204
135.42	5	1_acc	c12.jpg	2	204
146.1	5	5_acc	c18.jpg	2	204
153.87	5	1_acc	c22.jpg	2	204
161.63	5	1_acc	c15.jpg	1	204
168.67	5	5_acc	c11.jpg	1	204
178.98	5	1_acc	c9.jpg	2	204
187.49	5	1_acc	c14.jpg	2	204
195.62	5	1_inacc	c23.jpg	1	204
203.02	5	5_acc	c16.jpg	1	204
210.05	5	1_acc	c5.jpg	1	204
3.06	5	5_inacc	c15.jpg	1	205
10.86	5	1_inacc	c13.jpg	1	205
19.72	5	1_acc	c8.jpg	1	205
30.76	5	1_acc	c6.jpg	1	205
39.27	5	1_inacc	c19.jpg	1	205
47.04	5	5_acc	c9.jpg	1	205
58.09	5	5_acc	c22.jpg	2	205
68.05	5	5_acc	c5.jpg	1	205
75.09	5	1_inacc	c17.jpg	1	205
84.67	5	1_acc	c11.jpg	2	205
92.11	5	5_acc	c3.jpg	2	205
101.71	5	1_acc	c21.jpg	2	205
108.75	5	1_acc	c10.jpg	2	205
119.44	5	5_inacc	c24.jpg	1	205
128.31	5	1_acc	c1.jpg	2	205
138.63	5	5_acc	c12.jpg	2	205
146.05	5	1_acc	c16.jpg	1	205
155.33	5	1_inacc	c18.jpg	2	205
165.3	5	5_inacc	c4.jpg	1	205
175.62	5	5_inacc	c23.jpg	2	205
183.76	5	5_inacc	c14.jpg	1	205
192.98	5	5_inacc	c20.jpg	2	205
201.49	5	5_inacc	c7.jpg	2	205
212.19	5	1_inacc	c2.jpg	2	205
3	5	5_acc	c17.jpg	2	212
10.8	5	5_acc	c13.jpg	2	212
20.3	5	5_inacc	c21.jpg	1	212
27.8	5	5_acc	c1.jpg	1	212
36.6	5	1_acc	c7.jpg	1	212
43.7	5	1_acc	c12.jpg	2	212
53.6	5	5_acc	c19.jpg	2	212
63.6	5	1_acc	c20.jpg	2	212
71.3	5	5_acc	c2.jpg	1	212
82	5	5_acc	c10.jpg	2	212
91.2	5	1_acc	c14.jpg	2	212
102.3	5	1_acc	c23.jpg	1	212
113	5	1_inacc	c3.jpg	1	212
121.4	5	1_acc	c24.jpg	1	212
131	5	5_acc	c18.jpg	1	212
142.1	5	5_acc	c11.jpg	1	212
150.2	5	5_acc	c8.jpg	2	212
158.7	5	1_acc	c5.jpg	2	212
169	5	5_acc	c16.jpg	1	212
176.1	5	1_inacc	c9.jpg	1	212
184.9	5	1_inacc	c22.jpg	2	212
194.1	5	5_acc	c6.jpg	2	212
204.5	5	1_acc	c4.jpg	2	212
212.6	5	1_inacc	c15.jpg	1	212
3.1	5	5_inacc	c16.jpg	2	220
13	5	1_inacc	c5.jpg	2	220
23.7	5	1_inacc	c20.jpg	2	220
32.6	5	1_inacc	c9.jpg	2	220
41.1	5	1_inacc	c12.jpg	1	220
48.9	5	5_inacc	c2.jpg	1	220
59.9	5	1_inacc	c15.jpg	1	220
70.2	5	1_inacc	c4.jpg	1	220
77.6	5	5_acc	c1.jpg	1	220
85.4	5	5_inacc	c17.jpg	1	220
93.9	5	5_inacc	c13.jpg	2	220
102.8	5	5_inacc	c21.jpg	2	220
113.1	5	1_acc	c22.jpg	1	220
122.3	5	5_acc	c11.jpg	2	220
131.6	5	5_miss	c8.jpg	1	220
142.3	5	1_acc	c7.jpg	2	220
152.2	5	5_inacc	c18.jpg	2	220
161.8	5	1_inacc	c24.jpg	1	220
168.9	5	1_inacc	c14.jpg	2	220
179.9	5	5_acc	c6.jpg	1	220
187	5	5_inacc	c19.jpg	2	220
195.1	5	5_acc	c10.jpg	1	220
202.5	5	1_inacc	c3.jpg	1	220
212.1	5	1_acc	c23.jpg	2	220
3	5	5_miss	c10.jpg	2	221
11.2	5	5_inacc	c2.jpg	1	221
22.2	5	1_inacc	c15.jpg	2	221
31.5	5	1_inacc	c20.jpg	1	221
41.1	5	1_inacc	c3.jpg	1	221
51	5	5_inacc	c13.jpg	2	221
59.5	5	5_acc	c21.jpg	1	221
66.6	5	1_inacc	c14.jpg	1	221
74.7	5	1_inacc	c9.jpg	1	221
81.8	5	5_acc	c11.jpg	1	221
92.1	5	5_inacc	c19.jpg	1	221
101	5	1_inacc	c5.jpg	2	221
108.7	5	5_acc	c18.jpg	2	221
116.5	5	5_inacc	c8.jpg	2	221
126.1	5	5_inacc	c16.jpg	1	221
135.3	5	1_acc	c7.jpg	2	221
142.7	5	5_inacc	c1.jpg	2	221
153.4	5	5_acc	c6.jpg	1	221
163.4	5	1_inacc	c12.jpg	2	221
171.9	5	1_inacc	c4.jpg	1	221
182.6	5	1_inacc	c23.jpg	2	221
193.6	5	1_inacc	c22.jpg	1	221
202.5	5	1_inacc	c24.jpg	2	221
212.8	5	5_inacc	c17.jpg	2	221
3.05	5	5_acc	c3.jpg	2	223
14.11	5	5_acc	c4.jpg	2	223
23.35	5	1_inacc	c2.jpg	1	223
30.75	5	1_acc	c13.jpg	2	223
38.91	5	1_inacc	c1.jpg	1	223
48.86	5	1_acc	c21.jpg	2	223
57.36	5	5_acc	c15.jpg	2	223
65.86	5	1_inacc	c11.jpg	2	223
76.9	5	1_inacc	c8.jpg	2	223
87.23	5	5_acc	c20.jpg	1	223
95.37	5	5_acc	c12.jpg	1	223
102.78	5	5_inacc	c22.jpg	2	223
113.1	5	1_acc	c6.jpg	1	223
123.77	5	5_acc	c14.jpg	2	223
134.46	5	1_acc	c19.jpg	1	223
141.51	5	1_acc	c10.jpg	1	223
151.09	5	1_acc	c18.jpg	1	223
158.87	5	5_inacc	c9.jpg	2	223
168.46	5	5_acc	c7.jpg	1	223
176.24	5	5_acc	c23.jpg	1	223
185.1	5	5_acc	c24.jpg	1	223
192.14	5	5_acc	c5.jpg	1	223
202.09	5	1_acc	c16.jpg	2	223
210.96	5	1_acc	c17.jpg	2	223
3	5	1_inacc	c3.jpg	1	224
11.5	5	5_inacc	c16.jpg	1	224
20	5	1_acc	c20.jpg	2	224
30.7	5	5_acc	c19.jpg	2	224
41.4	5	5_inacc	c8.jpg	2	224
48.8	5	1_inacc	c23.jpg	1	224
55.8	5	1_inacc	c12.jpg	1	224
64	5	1_acc	c7.jpg	2	224
72.8	5	5_acc	c13.jpg	1	224
83.2	5	5_inacc	c17.jpg	1	224
92	5	5_acc	c18.jpg	2	224
99.8	5	5_acc	c6.jpg	1	224
106.8	5	1_inacc	c14.jpg	2	224
114.2	5	5_inacc	c1.jpg	1	224
123.5	5	1_inacc	c24.jpg	2	224
133.8	5	5_inacc	c2.jpg	2	224
141.9	5	1_inacc	c4.jpg	1	224
151.1	5	1_acc	c22.jpg	2	224
161.1	5	5_inacc	c10.jpg	1	224
172.1	5	5_inacc	c21.jpg	2	224
181.7	5	1_inacc	c9.jpg	1	224
191.3	5	1_inacc	c5.jpg	1	224
202.3	5	5_acc	c11.jpg	2	224
212.3	5	1_inacc	c15.jpg	2	224
3	5	5_inacc	c12.jpg	1	226
13.4	5	5_inacc	c20.jpg	2	226
20.8	5	5_inacc	c4.jpg	2	226
28.9	5	1_inacc	c1.jpg	2	226
36.3	5	5_inacc	c14.jpg	2	226
44.1	5	1_inacc	c8.jpg	1	226
54.1	5	1_inacc	c16.jpg	1	226
62.6	5	5_inacc	c5.jpg	1	226
71.1	5	1_acc	c10.jpg	1	226
79.9	5	5_inacc	c15.jpg	1	226
89.5	5	5_inacc	c23.jpg	2	226
100.2	5	1_acc	c6.jpg	1	226
111.2	5	1_acc	c21.jpg	1	226
119	5	5_acc	c3.jpg	1	226
128.2	5	5_inacc	c24.jpg	1	226
139.3	5	1_inacc	c2.jpg	2	226
147.4	5	1_acc	c19.jpg	2	226
154.5	5	5_inacc	c22.jpg	2	226
161.5	5	1_acc	c17.jpg	2	226
171.8	5	1_inacc	c11.jpg	2	226
181.1	5	5_acc	c9.jpg	2	226
189.9	5	1_acc	c18.jpg	2	226
199.5	5	1_inacc	c13.jpg	1	226
210.2	5	5_inacc	c7.jpg	1	226
3.1	5	1_acc	c17.jpg	1	227
12	5	1_inacc	c19.jpg	1	227
19.7	5	1_acc	c10.jpg	2	227
26.8	5	1_acc	c13.jpg	1	227
37.8	5	5_acc	c5.jpg	1	227
46.7	5	5_inacc	c22.jpg	1	227
53.8	5	5_inacc	c12.jpg	1	227
63.4	5	5_acc	c23.jpg	1	227
74	5	5_inacc	c20.jpg	2	227
82.5	5	5_acc	c24.jpg	2	227
90.7	5	5_acc	c7.jpg	1	227
98.5	5	5_inacc	c9.jpg	2	227
105.9	5	1_acc	c8.jpg	1	227
116.5	5	1_acc	c6.jpg	1	227
126.5	5	1_acc	c2.jpg	2	227
135	5	1_acc	c16.jpg	2	227
142.4	5	1_acc	c18.jpg	1	227
150.5	5	1_acc	c21.jpg	2	227
160.9	5	5_acc	c4.jpg	2	227
171.9	5	1_acc	c11.jpg	2	227
181.5	5	5_acc	c15.jpg	1	227
190.7	5	5_inacc	c14.jpg	2	227
201.1	5	5_acc	c3.jpg	2	227
211	5	1_acc	c1.jpg	2	227
3	5	1_acc	c14.jpg	2	229
11.9	5	1_inacc	c20.jpg	2	229
21.5	5	5_inacc	c18.jpg	2	229
28.5	5	1_acc	c4.jpg	1	229
36.7	5	5_inacc	c16.jpg	2	229
47.7	5	5_inacc	c1.jpg	2	229
57	5	1_inacc	c23.jpg	1	229
67.6	5	5_inacc	c8.jpg	1	229
75.1	5	5_inacc	c10.jpg	1	229
84.6	5	1_acc	c9.jpg	1	229
93.9	5	1_acc	c7.jpg	2	229
101.3	5	1_acc	c3.jpg	2	229
111.2	5	1_inacc	c24.jpg	1	229
119	5	1_acc	c22.jpg	2	229
127.5	5	5_acc	c11.jpg	1	229
135.3	5	1_acc	c15.jpg	2	229
145.6	5	1_acc	c12.jpg	1	229
156.7	5	5_inacc	c6.jpg	2	229
165.5	5	1_inacc	c5.jpg	1	229
172.6	5	5_acc	c19.jpg	1	229
180.7	5	5_acc	c17.jpg	2	229
189.2	5	5_acc	c21.jpg	1	229
199.9	5	5_inacc	c13.jpg	2	229
210.2	5	5_inacc	c2.jpg	1	229
3.1	5	1_acc	p14.jpg	1	105
13.4	5	5_inacc	p17.jpg	1	105
21.5	5	5_acc	p5.jpg	1	105
30.8	5	1_acc	p6.jpg	2	105
38.6	5	1_acc	p7.jpg	1	105
47.1	5	5_acc	p20.jpg	2	105
54.8	5	5_acc	p21.jpg	2	105
64.4	5	5_inacc	p22.jpg	2	105
74.4	5	1_acc	p4.jpg	2	105
85.1	5	1_acc	p3.jpg	1	105
96.2	5	1_acc	p10.jpg	2	105
105.4	5	5_acc	p19.jpg	2	105
115.7	5	5_acc	p15.jpg	1	105
126.8	5	5_acc	p1.jpg	2	105
137.5	5	1_inacc	p9.jpg	1	105
147.4	5	5_acc	p24.jpg	1	105
154.9	5	1_acc	p8.jpg	1	105
161.9	5	5_acc	p18.jpg	1	105
170.8	5	5_acc	p16.jpg	2	105
179.3	5	5_acc	p12.jpg	1	105
186.3	5	1_acc	p11.jpg	1	105
194.5	5	1_acc	p2.jpg	2	105
201.9	5	1_inacc	p13.jpg	2	105
211.5	5	1_acc	p23.jpg	2	105
3.07	5	5_acc	p22.jpg	1	106
13.82	5	5_inacc	p20.jpg	1	106
20.88	5	5_acc	p21.jpg	2	106
30.48	5	1_inacc	p14.jpg	1	106
41.18	5	1_inacc	p10.jpg	2	106
50.06	5	1_inacc	p8.jpg	1	106
57.48	5	5_inacc	p16.jpg	2	106
66.74	5	1_acc	p2.jpg	2	106
76.35	5	1_inacc	p23.jpg	2	106
84.87	5	1_acc	p4.jpg	2	106
95.94	5	1_acc	p3.jpg	2	106
106.27	5	1_inacc	p7.jpg	1	106
115.5	5	5_acc	p24.jpg	1	106
124.01	5	5_inacc	p12.jpg	1	106
131.44	5	5_inacc	p1.jpg	2	106
142.51	5	5_acc	p15.jpg	1	106
151.39	5	1_acc	p6.jpg	1	106
159.56	5	5_miss	p19.jpg	2	106
167.72	5	5_inacc	p18.jpg	2	106
175.51	5	1_acc	p9.jpg	2	106
185.49	5	5_acc	p5.jpg	2	106
195.46	5	1_inacc	p13.jpg	1	106
203.25	5	1_acc	p11.jpg	1	106
210.3	5	5_inacc	p17.jpg	1	106
3.04	5	5_acc	p3.jpg	2	111
12.64	5	1_acc	p12.jpg	2	111
23.69	5	1_inacc	p17.jpg	2	111
34.37	5	1_acc	p21.jpg	2	111
42.15	5	5_acc	p6.jpg	2	111
49.56	5	1_acc	p24.jpg	1	111
59.51	5	5_inacc	p13.jpg	2	111
70.55	5	1_inacc	p20.jpg	2	111
77.61	5	1_inacc	p16.jpg	2	111
87.93	5	5_acc	p8.jpg	1	111
96.07	5	1_acc	p22.jpg	1	111
105.29	5	1_inacc	p15.jpg	1	111
112.69	5	5_acc	p10.jpg	1	111
123.37	5	5_acc	p11.jpg	2	111
131.87	5	5_acc	p9.jpg	1	111
142.2	5	1_acc	p19.jpg	1	111
151.06	5	1_acc	p5.jpg	2	111
160.65	5	5_inacc	p14.jpg	2	111
167.69	5	1_acc	p1.jpg	1	111
176.2	5	5_acc	p4.jpg	1	111
183.98	5	5_inacc	p23.jpg	1	111
193.21	5	5_acc	p7.jpg	1	111
203.18	5	1_inacc	p18.jpg	1	111
211.31	5	5_acc	p2.jpg	2	111
3.05	5	1_inacc	p20.jpg	1	114
13.76	5	1_acc	p16.jpg	1	114
22.63	5	5_acc	p11.jpg	2	114
32.95	5	5_acc	p7.jpg	1	114
40.37	5	1_inacc	p1.jpg	2	114
48.52	5	1_inacc	p15.jpg	2	114
58.86	5	1_inacc	p22.jpg	2	114
66.64	5	5_acc	p2.jpg	1	114
75.14	5	5_acc	p3.jpg	1	114
84.37	5	1_acc	p17.jpg	1	114
91.79	5	1_acc	p19.jpg	1	114
101.38	5	5_acc	p13.jpg	1	114
109.17	5	1_inacc	p5.jpg	2	114
117.68	5	5_inacc	p23.jpg	2	114
125.82	5	5_acc	p14.jpg	2	114
134.69	5	1_inacc	p21.jpg	2	114
144.65	5	5_acc	p9.jpg	2	114
154.25	5	5_inacc	p10.jpg	1	114
164.95	5	1_acc	p18.jpg	1	114
174.18	5	5_inacc	p8.jpg	2	114
184.15	5	5_acc	p6.jpg	2	114
195.21	5	1_acc	p24.jpg	1	114
202.27	5	5_acc	p4.jpg	1	114
209.33	5	1_inacc	p12.jpg	2	114
3.061	5	5_acc	p9.jpg	2	115
11.974	5	5_acc	p7.jpg	1	115
21.97	5	5_acc	p4.jpg	1	115
29.4	5	1_acc	p15.jpg	1	115
38.64	5	1_inacc	p19.jpg	2	115
46.425	5	1_acc	p1.jpg	1	115
57.482	5	1_acc	p17.jpg	1	115
66.382	5	1_acc	p24.jpg	2	115
73.802	5	5_inacc	p11.jpg	1	115
80.865	5	5_acc	p6.jpg	2	115
91.565	5	5_acc	p10.jpg	2	115
102.637	5	1_acc	p12.jpg	2	115
112.253	5	5_acc	p3.jpg	1	115
120.791	5	1_acc	p18.jpg	2	115
128.939	5	5_acc	p13.jpg	2	115
138.189	5	5_acc	p8.jpg	1	115
146.365	5	5_acc	p2.jpg	2	115
154.151	5	1_acc	p22.jpg	1	115
164.879	5	1_acc	p5.jpg	1	115
171.951	5	5_acc	p14.jpg	2	115
182.289	5	1_acc	p20.jpg	1	115
192.262	5	5_acc	p23.jpg	1	115
201.88	5	1_acc	p16.jpg	2	115
212.21	5	1_acc	p21.jpg	2	115
3	5	1_acc	p15.jpg	2	118
13.4	5	1_acc	p24.jpg	1	118
21.1	5	5_acc	p8.jpg	2	118
32.2	5	1_acc	p16.jpg	2	118
39.6	5	5_acc	p6.jpg	1	118
49.6	5	5_acc	p14.jpg	2	118
58.4	5	1_inacc	p1.jpg	1	118
65.5	5	1_acc	p17.jpg	1	118
75.4	5	5_inacc	p13.jpg	1	118
85.8	5	1_acc	p18.jpg	2	118
96.8	5	5_acc	p4.jpg	1	118
107.5	5	1_acc	p12.jpg	2	118
116.7	5	5_acc	p11.jpg	1	118
126.3	5	5_acc	p3.jpg	1	118
134.8	5	5_acc	p9.jpg	1	118
142.2	5	1_inacc	p20.jpg	1	118
151.1	5	1_acc	p21.jpg	2	118
160.7	5	5_inacc	p23.jpg	2	118
167.8	5	5_acc	p7.jpg	2	118
175.9	5	5_miss	p2.jpg	2	118
183.7	5	1_acc	p19.jpg	2	118
192.2	5	1_acc	p5.jpg	1	118
200.3	5	5_acc	p10.jpg	2	118
209.6	5	1_acc	p22.jpg	1	118
3	5	1_acc	p16.jpg	1	121
13	5	1_acc	p21.jpg	1	121
22.2	5	5_acc	p9.jpg	2	121
30.3	5	5_acc	p23.jpg	2	121
37.8	5	1_acc	p18.jpg	2	121
45.5	5	1_inacc	p19.jpg	1	121
55.8	5	5_acc	p11.jpg	1	121
65.1	5	1_acc	p24.jpg	1	121
74	5	1_acc	p17.jpg	2	121
82.5	5	1_acc	p1.jpg	2	121
93.5	5	5_acc	p2.jpg	1	121
104.6	5	1_acc	p15.jpg	2	121
114.1	5	5_inacc	p14.jpg	2	121
123	5	5_inacc	p8.jpg	1	121
133.3	5	1_acc	p12.jpg	2	121
140.4	5	5_acc	p6.jpg	1	121
148.2	5	5_acc	p4.jpg	2	121
158.8	5	5_acc	p7.jpg	2	121
168.8	5	5_acc	p10.jpg	1	121
175.8	5	5_acc	p3.jpg	2	121
184.4	5	1_inacc	p20.jpg	2	121
195	5	1_acc	p5.jpg	1	121
203.2	5	5_miss	p13.jpg	1	121
212.8	5	1_acc	p22.jpg	1	121
3	5	1_inacc	p16.jpg	2	122
11.5	5	5_inacc	p13.jpg	1	122
22.6	5	5_acc	p4.jpg	1	122
29.6	5	1_acc	p24.jpg	2	122
38.5	5	1_acc	p20.jpg	2	122
48.1	5	5_inacc	p3.jpg	2	122
57.3	5	1_acc	p12.jpg	1	122
68.4	5	1_inacc	p1.jpg	2	122
78.7	5	5_acc	p9.jpg	1	122
86.8	5	1_inacc	p15.jpg	2	122
96.8	5	5_inacc	p14.jpg	1	122
105.7	5	5_acc	p2.jpg	1	122
116.3	5	1_acc	p18.jpg	1	122
125.6	5	5_acc	p23.jpg	2	122
135.9	5	1_inacc	p19.jpg	2	122
144	5	1_inacc	p21.jpg	1	122
154.7	5	5_acc	p11.jpg	2	122
164.7	5	1_inacc	p17.jpg	1	122
172.4	5	5_acc	p7.jpg	1	122
180.2	5	1_inacc	p5.jpg	1	122
187.6	5	1_acc	p22.jpg	1	122
194.7	5	5_inacc	p10.jpg	2	122
204.3	5	5_inacc	p8.jpg	2	122
211.7	5	5_acc	p6.jpg	2	122
3.05	5	5_acc	p9.jpg	1	125
