onset	duration	trial_type	stim	response	response_time	sub
160.4	6	5	p17.jpg	5	1.37218	173
168.8	6	5	p21.jpg	5	1.277945	173
179.4	6	1	p8.jpg	3	1.539086	173
187.8	6	5	p15.jpg	5	1.490035	173
198.7	6	1	p10.jpg	3	1.513541	173
206.8	6	1	p9.jpg	3	1.643542	173
215.9	6	1	p7.jpg	2	1.229627	173
226.9	6	5	p1.jpg	5	1.280598	173
234.9	6	5	p18.jpg	5	1.611533	173
3.03	6	5	c16.jpg	6	4.319046	174
15.09	6	1	c3.jpg	1	2.268306	174
26.76	6	5	c19.jpg	5	3.196101	174
37.71	6	5	c1.jpg	2	2.265539	174
46.49	6	5	c2.jpg	1	2.960303	174
57.06	6	1	c4.jpg	1	1.434368	174
68.37	6	5	c10.jpg	6	3.58636	174
78.21	6	5	c6.jpg	6	2.621002	174
86.61	6	1	c22.jpg	1	1.613547	174
96.1	6	1	c23.jpg	2	3.276508	174
104.14	6	1	c14.jpg	1	2.533871	174
113.26	6	5	c18.jpg	4	4.808644	174
124.56	6	1	c5.jpg	1	1.63238	174
135.51	6	1	c15.jpg	1	1.253937	174
147.54	6	5	c17.jpg	7	1.674674	174
157.03	6	1	c24.jpg	1	1.554389	174
166.88	6	5	c8.jpg	6	3.410529	174
178.55	6	5	c21.jpg	5	4.606981	174
188.76	6	5	c11.jpg	4	4.7687	174
197.88	6	1	c12.jpg	1	1.525252	174
206.64	6	1	c9.jpg	3	3.663754	174
217.23	6	1	c7.jpg	2	3.449029	174
225.62	6	1	c20.jpg	1	1.623207	174
235.85	6	5	c13.jpg	4	3.521024	174
3.03	6	1	p15.jpg	2	2.49691	175
12.55	6	5	p11.jpg	4	2.674661	175
24.23	6	5	p6.jpg	3	3.061764	175
34.09	6	1	p21.jpg	3	1.95291	175
45.41	6	1	p12.jpg	1	1.726447	175
53.81	6	5	p7.jpg	3	2.007927	175
62.93	6	5	p23.jpg	3	2.732793	175
74.25	6	1	p19.jpg	2	1.891976	175
83.01	6	5	p3.jpg	4	2.24851	175
93.96	6	5	p13.jpg	4	2.030599	175
106.01	6	5	p2.jpg	4	1.998271	175
114.05	6	5	p14.jpg	1	2.399152	175
124.64	6	5	p4.jpg	4	2.507113	175
134.13	6	5	p9.jpg	2	2.164545	175
144.35	6	5	p10.jpg	5	1.85032	175
152.76	6	5	p8.jpg	3	2.076235	175
161.52	6	1	p5.jpg	1	3.981652	175
169.56	6	1	p18.jpg	1	2.268668	175
178.7	6	1	p1.jpg	1	1.355438	175
189.64	6	1	p24.jpg	1	2.419978	175
201.68	6	1	p22.jpg	2	2.633357	175
211.9	6	1	p17.jpg	1	1.267259	175
223.58	6	1	p16.jpg	1	1.537514	175
234.17	6	1	p20.jpg	2	2.332607	175
3.03	6	5	c12.jpg	3	2.980227	176
12.2	6	1	c19.jpg	2	2.038858	176
23.87	6	1	c17.jpg	2	2.335439	176
35.2	6	1	c1.jpg	3	1.771895	176
43.96	6	5	c22.jpg	4	3.273678	176
52.72	6	5	c7.jpg	4	1.814425	176
62.2	6	1	c8.jpg	2	2.83512	176
72.78	6	5	c5.jpg	3	3.856405	176
84.45	6	5	c14.jpg	5	2.62958	176
96.49	6	1	c21.jpg	3	2.806709	176
105.98	6	5	c24.jpg	3	4.055511	176
117.29	6	1	c11.jpg	3	2.981051	176
127.51	6	5	c23.jpg	4	2.845819	176
138.09	6	1	c18.jpg	4	2.483105	176
146.49	6	1	c13.jpg	2	1.600606	176
158.53	6	5	c15.jpg	4	2.882319	176
168.75	6	5	c3.jpg	6	2.437456	176
179.69	6	1	c10.jpg	4	3.00045	176
190.63	6	1	c6.jpg	3	4.32747	176
199.77	6	1	c2.jpg	1	7.05E-04	176
209.63	6	5	c9.jpg	2	4.64E-04	176
219.48	6	5	c4.jpg	4	2.12372	176
227.52	6	1	c16.jpg	4	4.17E-04	176
235.59	6	5	c20.jpg	5	2.4042	176
3.034	6	5	c22.jpg	3	2.207025	178
11.099	6	1	c2.jpg	2	2.184237	178
21.327	6	1	c8.jpg	1	1.383807	178
33.366	6	5	c20.jpg	4	2.312051	178
44.307	6	1	c11.jpg	1	2.494287	178
52.712	6	5	c15.jpg	6	1.814578	178
64.741	6	1	c10.jpg	1	1.94413	178
74.23	6	5	c5.jpg	6	1.8038	178
85.9	6	5	c4.jpg	4	1.392275	178
96.477	6	1	c21.jpg	1	2.326081	178
106.33	6	5	c12.jpg	6	1.432101	178
117.631	6	1	c13.jpg	1	1.988522	178
128.207	6	1	c18.jpg	1	2.076891	178
136.241	6	1	c19.jpg	2	2.185585	178
147.918	6	5	c7.jpg	2	1.432739	178
156.676	6	1	c16.jpg	2	1.904873	178
167.978	6	1	c17.jpg	1	1.583432	178
178.916	6	5	c14.jpg	3	1.621412	178
188.403	6	1	c6.jpg	1	1.420123	178
197.541	6	1	c1.jpg	1	1.259732	178
206.324	6	5	c3.jpg	2	1.650861	178
216.172	6	5	c23.jpg	4	1.961015	178
224.563	6	5	c9.jpg	2	1.448081	178
234.777	6	5	c24.jpg	6	1.287919	178
3.03	6	5	c10.jpg	1	1.838133	181
11.08	6	1	c14.jpg	1	1.446471	181
21.31	6	1	c5.jpg	1	1.514873	181
29.71	6	5	c21.jpg	1	1.415978	181
39.94	6	1	c3.jpg	1	1.842921	181
49.07	6	1	c9.jpg	1	2.501987	181
58.92	6	1	c23.jpg	1	2.071992	181
68.41	6	5	c16.jpg	1	1.624864	181
77.53	6	1	c22.jpg	2	1.053	181
88.47	6	5	c11.jpg	2	2.063046	181
96.87	6	1	c20.jpg	1	1.937767	181
107.45	6	1	c15.jpg	3	1.683474	181
119.48	6	1	c12.jpg	2	1.560969	181
131.15	6	5	c13.jpg	1	2.268292	181
140.65	6	5	c2.jpg	3	1.682445	181
151.6	6	5	c8.jpg	5	1.879684	181
162.92	6	1	c4.jpg	2	1.768864	181
174.21	6	5	c18.jpg	3	1.555237	181
184.08	6	5	c17.jpg	4	1.238362	181
192.85	6	5	c19.jpg	4	1.817289	181
204.52	6	1	c7.jpg	1	1.741562	181
212.57	6	5	c1.jpg	2	1.587258	181
224.61	6	1	c24.jpg	1	1.673932	181
233.37	6	5	c6.jpg	6	1.836593	181
3.031	6	1	p16.jpg	6	0.004377881	182
14.363	6	1	p24.jpg	2	3.90113	182
25.315	6	1	p20.jpg	2	2.318972	182
36.997	6	5	p11.jpg	5	2.178666	182
45.408	6	5	p14.jpg	5	2.000535	182
55.628	6	1	p17.jpg	3	4.183891	182
64.389	6	1	p19.jpg	1	1.554993	182
72.795	6	1	p15.jpg	1	1.424578	182
84.843	6	5	p3.jpg	7	1.233772	182
96.531	6	1	p12.jpg	2	2.416031	182
105.663	6	1	p1.jpg	1	2.369356	182
113.698	6	5	p23.jpg	4	2.187298	182
121.733	6	1	p5.jpg	2	2.157404	182
131.591	6	5	p8.jpg	5	2.800231	182
142.9	6	5	p13.jpg	4	1.388612	182
152.03	6	1	p18.jpg	2	2.38692	182
161.523	6	5	p7.jpg	4	2.253741	182
173.565	6	5	p10.jpg	3	2.077254	182
183.426	6	5	p2.jpg	5	1.830274	182
192.199	6	5	p6.jpg	5	1.754071	182
201.695	6	5	p4.jpg	6	1.863431	182
212.642	6	1	p21.jpg	3	1.914847	182
222.872	6	1	p22.jpg	2	2.41217	182
233.456	6	5	p9.jpg	7	2.036212	182
3.03	6	5	c9.jpg	5	2.699962	183
12.18	6	1	c8.jpg	2	3.141058	183
22.03	6	5	c14.jpg	6	3.180306	183
31.88	6	5	c7.jpg	5	2.713997	183
42.82	6	1	c6.jpg	5	4.019417	183
54.13	6	1	c13.jpg	5	3.458175	183
64.35	6	1	c1.jpg	4	3.697812	183
73.47	6	5	c4.jpg	3	4.009908	183
84.77	6	5	c22.jpg	3	3.346408	183
94.26	6	5	c23.jpg	7	1.405671	183
105.93	6	5	c15.jpg	3	3.098034	183
114.32	6	1	c10.jpg	4	2.275111	183
123.8	6	1	c17.jpg	1	2.452841	183
132.2	6	5	c20.jpg	5	2.37347	183
142.42	6	5	c24.jpg	4	2.443928	183
151.18	6	1	c11.jpg	3	2.512747	183
159.94	6	1	c18.jpg	4	2.82713	183
171.6	6	1	c19.jpg	5	2.766418	183
183.63	6	5	c12.jpg	4	2.213339	183
194.21	6	5	c5.jpg	6	2.431019	183
202.24	6	1	c21.jpg	2	2.015875	183
213.18	6	1	c16.jpg	4	1.876513	183
223.76	6	1	c2.jpg	5	4.017097	183
231.8	6	5	c3.jpg	4	2.202946	183
3	6	5	p8.jpg	5	0.002669989	184
14.7	6	1	p16.jpg	1	2.361999	184
24.2	6	5	p3.jpg	6	2.82348	184
35.1	6	1	p18.jpg	5	7.62E-04	184
46.4	6	5	p6.jpg	1	2.009363	184
55.9	6	5	p23.jpg	5	1.613952	184
67.2	6	5	p11.jpg	3	4.131082	184
76	6	5	p13.jpg	4	2.321597	184
85.1	6	1	p12.jpg	1	3.580717	184
95.4	6	1	p24.jpg	4	2.076293	184
106.3	6	1	p15.jpg	1	3.166125	184
114.3	6	5	p7.jpg	5	2.821723	184
122.4	6	1	p5.jpg	1	2.636797	184
131.1	6	1	p1.jpg	5	4.377684	184
143.2	6	5	p2.jpg	5	5.33E-04	184
153.8	6	1	p20.jpg	5	1.37626	184
164.4	6	1	p22.jpg	2	2.087465	184
173.5	6	5	p4.jpg	3	2.933795	184
183.7	6	5	p14.jpg	4	2.840627	184
193.6	6	5	p10.jpg	1	1.76763	184
205.6	6	1	p21.jpg	4	2.440646	184
217.3	6	1	p17.jpg	5	4.57E-04	184
225.7	6	5	p9.jpg	3	2.943926	184
234.1	6	1	p19.jpg	3	1.959292	184
3.03	6	5	c12.jpg	3	3.507867	185
14.72	6	5	c22.jpg	5	2.354885	185
23.85	6	5	c7.jpg	2	2.707839	185
35.16	6	5	c15.jpg	4	2.946295	185
43.56	6	1	c21.jpg	2	3.66362	185
54.88	6	1	c1.jpg	1	3.79859	185
65.09	6	5	c20.jpg	5	2.581669	185
73.12	6	1	c13.jpg	2	1.906034	185
82.25	6	5	c23.jpg	7	2.118999	185
91.01	6	5	c14.jpg	2	4.100857	185
103.05	6	5	c24.jpg	3	2.022942	185
113.98	6	1	c16.jpg	2	2.092805	185
122.38	6	1	c11.jpg	1	1.161611	185
133.32	6	5	c4.jpg	6	3.372198	185
143.18	6	5	c5.jpg	7	1.673395	185
152.69	6	1	c2.jpg	2	2.052181	185
163.27	6	1	c18.jpg	1	2.203895	185
172.76	6	1	c6.jpg	1	2.043718	185
184.44	6	5	c3.jpg	6	2.268903	185
195.02	6	1	c10.jpg	1	2.563213	185
207.06	6	1	c19.jpg	2	3.799931	185
216.92	6	1	c8.jpg	1	1.798024	185
225.68	6	5	c9.jpg	4	3.690311	185
235.9	6	1	c17.jpg	1	0.8948593	185
3.03	6	1	p6.jpg	6	3.065296	186
14.73	6	5	p1.jpg	5	3.951423	186
26.78	6	1	p8.jpg	3	3.210846	186
37	6	5	p21.jpg	NA	NA	186
48.32	6	5	p5.jpg	5	3.413772	186
56.72	6	1	p13.jpg	4	5.861942	186
67.3	6	1	p2.jpg	4	2.95503	186
76.07	6	5	p15.jpg	6	4.041915	186
84.84	6	5	p22.jpg	NA	NA	186
93.97	6	1	p11.jpg	3	4.005802	186
103.83	6	5	p24.jpg	4	4.342399	186
113.32	6	5	p18.jpg	5	2.357977	186
123.56	6	1	p7.jpg	NA	NA	186
134.87	6	1	p9.jpg	3	2.936734	186
144	6	5	p19.jpg	4	2.657965	186
154.95	6	5	p20.jpg	NA	NA	186
165.54	6	1	p14.jpg	4	2.294642	186
173.94	6	5	p16.jpg	5	3.145788	186
185.61	6	5	p12.jpg	5	3.010066	186
195.47	6	1	p23.jpg	4	4.596543	186
203.51	6	1	p10.jpg	4	2.738164	186
213.01	6	1	p3.jpg	2	3.070802	186
225.05	6	5	p17.jpg	5	5.110979	186
233.1	6	1	p4.jpg	4	3.029042	186
3.03	6	1	c4.jpg	6	2.919198	187
12.53	6	1	c24.jpg	1	2.516194	187
20.57	6	1	c22.jpg	3	2.954571	187
31.88	6	5	c13.jpg	4	2.299966	187
42.46	6	5	c6.jpg	4	1.897415	187
51.22	6	1	c5.jpg	6	3.129068	187
63.25	6	1	c14.jpg	3	3.053562	187
73.83	6	1	c9.jpg	4	3.855552	187
82.24	6	5	c19.jpg	5	3.885802	187
91.73	6	1	c20.jpg	1	3.858063	187
103.41	6	1	c3.jpg	2	2.673024	187
113.63	6	5	c8.jpg	5	2.215338	187
122.03	6	5	c1.jpg	3	4.859196	187
132.26	6	1	c15.jpg	1	3.4546	187
141.39	6	1	c23.jpg	1	4.266764	187
150.16	6	5	c10.jpg	2	2.479423	187
161.1	6	5	c16.jpg	2	1.635637	187
172.77	6	1	c7.jpg	1	4.085991	187
183.73	6	5	c2.jpg	2	3.744313	187
195.76	6	5	c17.jpg	3	1.963196	187
207.08	6	1	c12.jpg	1	3.681606	187
216.92	6	5	c21.jpg	3	2.249891	187
224.96	6	5	c11.jpg	3	2.309306	187
234.81	6	5	c18.jpg	1	1.990972	187
3.03	6	5	p23.jpg	2	2.487724	188
12.54	6	1	p24.jpg	NA	NA	188
23.13	6	5	p8.jpg	5	3.027699	188
35.17	6	5	p13.jpg	5	2.509371	188
43.57	6	1	p12.jpg	NA	NA	188
53.43	6	5	p9.jpg	4	1.873269	188
64.74	6	1	p19.jpg	NA	NA	188
76.78	6	5	p7.jpg	1	2.07738	188
84.83	6	1	p20.jpg	1	2.729355	188
93.96	6	1	p15.jpg	1	1.473116	188
104.19	6	5	p2.jpg	2	2.764857	188
113.31	6	1	p17.jpg	2	2.272856	188
124.63	6	5	p14.jpg	3	1.969298	188
136.31	6	5	p3.jpg	3	1.863528	188
145.1	6	1	p1.jpg	1	1.669704	188
156.78	6	1	p22.jpg	1	2.430619	188
166.27	6	5	p10.jpg	6	2.776508	188
176.85	6	1	p16.jpg	1	1.417686	188
187.81	6	1	p18.jpg	1	2.038568	188
196.21	6	1	p21.jpg	1	1.427566	188
204.25	6	5	p6.jpg	6	1.605743	188
214.48	6	1	p5.jpg	1	1.322666	188
223.26	6	5	p11.jpg	4	2.704052	188
234.21	6	5	p4.jpg	4	2.061252	188
3.03	6	5	c24.jpg	4	1.724227	190
13.99	6	1	c13.jpg	1	2.26664	190
23.48	6	1	c8.jpg	1	1.86132	190
35.17	6	1	c2.jpg	1	2.049917	190
43.93	6	5	c5.jpg	1	1.860193	190
53.42	6	1	c11.jpg	2	2.792529	190
61.46	6	1	c1.jpg	1	2.918085	190
72.05	6	1	c19.jpg	1	3.296051	190
83	6	1	c10.jpg	1	3.536501	190
94.31	6	1	c21.jpg	1	2.374841	190
103.45	6	1	c18.jpg	1	2.455438	190
115.48	6	5	c7.jpg	1	3.258474	190
126.79	6	1	c17.jpg	2	2.865604	190
137.03	6	5	c3.jpg	4	2.7601	190
146.15	6	1	c6.jpg	1	3.496435	190
154.55	6	5	c23.jpg	2	2.269099	190
164.4	6	5	c4.jpg	2	3.093652	190
176.08	6	5	c15.jpg	2	5.486768	190
184.48	6	1	c16.jpg	1	2.903825	190
194.33	6	5	c20.jpg	2	1.608885	190
204.91	6	5	c14.jpg	2	2.432592	190
213.68	6	5	c9.jpg	3	2.397417	190
221.72	6	5	c12.jpg	3	4.797524	190
231.94	6	5	c22.jpg	2	4.1921	190
3.04	6	1	p5.jpg	1	1.358396	191
11.1	6	5	p7.jpg	4	1.777114	191
21.32	6	1	p17.jpg	1	1.151726	191
31.17	6	1	p12.jpg	1	1.015622	191
42.12	6	5	p13.jpg	6	1.576766	191
51.98	6	5	p10.jpg	5	1.741053	191
61.1	6	1	p15.jpg	1	0.9448522	191
71.68	6	5	p23.jpg	7	2.146394	191
80.45	6	1	p19.jpg	1	1.065667	191
89.95	6	1	p16.jpg	1	0.9746841	191
101.63	6	5	p2.jpg	7	1.484648	191
111.13	6	1	p20.jpg	1	1.178043	191
119.54	6	1	p18.jpg	1	1.301774	191
129.76	6	1	p22.jpg	1	0.9873391	191
138.53	6	5	p4.jpg	5	1.78577	191
149.49	6	5	p8.jpg	6	1.463292	191
161.17	6	1	p24.jpg	1	1.610236	191
172.49	6	5	p3.jpg	5	1.53344	191
184.52	6	1	p21.jpg	1	1.063929	191
196.56	6	5	p9.jpg	6	1.355877	191
204.6	6	5	p6.jpg	7	1.42269	191
215.18	6	5	p14.jpg	4	1.876045	191
223.59	6	1	p1.jpg	1	2.47358	191
232.73	6	5	p11.jpg	5	1.182509	191
3	6	5	c21.jpg	6	2.701272	192
14.7	6	1	c5.jpg	1	3.262777	192
23.8	6	5	c16.jpg	5	4.098395	192
34.4	6	1	c12.jpg	2	3.419364	192
43.9	6	1	c24.jpg	1	1.833861	192
52.3	6	1	c20.jpg	1	2.201681	192
64.4	6	1	c14.jpg	2	2.048811	192
74.2	6	5	c13.jpg	4	2.475109	192
82.3	6	5	c2.jpg	3	2.768722	192
91.4	6	5	c1.jpg	4	1.687184	192
101.3	6	1	c9.jpg	1	2.075314	192
110	6	5	c6.jpg	5	2.596711	192
118.4	6	1	c15.jpg	1	1.603434	192
126.5	6	5	c11.jpg	3	2.187545	192
137.4	6	5	c18.jpg	3	1.972385	192
146.2	6	1	c4.jpg	1	1.476704	192
157.1	6	5	c10.jpg	5	3.315893	192
167.3	6	1	c22.jpg	2	3.133772	192
178.6	6	1	c7.jpg	1	1.487935	192
188.9	6	1	c23.jpg	1	1.408873	192
199.4	6	5	c19.jpg	4	1.927374	192
208.9	6	5	c8.jpg	4	1.446803	192
220.2	6	5	c17.jpg	4	1.842838	192
232.3	6	1	c3.jpg	1	1.361558	192
3.03	6	1	p20.jpg	3	3.520422	193
14.363	6	1	p18.jpg	3	3.958156	193
24.584	6	1	p12.jpg	2	4.0891	193
34.074	6	5	p3.jpg	3	1.68622	193
44.292	6	5	p14.jpg	4	2.690137	193
55.965	6	1	p19.jpg	3	2.834867	193
67.639	6	5	p8.jpg	4	2.225884	193
76.406	6	5	p10.jpg	4	2.749835	193
86.992	6	5	p11.jpg	3	1.874834	193
95.03	6	1	p1.jpg	3	1.763538	193
103.794	6	1	p22.jpg	2	2.046371	193
111.839	6	5	p6.jpg	3	1.759499	193
120.236	6	5	p2.jpg	4	2.357868	193
130.091	6	1	p16.jpg	3	2.832677	193
139.222	6	1	p24.jpg	2	1.723998	193
147.622	6	1	p15.jpg	2	1.468577	193
159.66	6	1	p17.jpg	3	1.685474	193
170.239	6	5	p13.jpg	4	2.522141	193
181.184	6	5	p7.jpg	4	2.195853	193
190.675	6	5	p23.jpg	5	1.237117	193
202.715	6	5	p9.jpg	4	1.90911	193
211.847	6	1	p5.jpg	3	2.004447	193
222.791	6	5	p4.jpg	4	2.345324	193
234.105	6	1	p21.jpg	3	3.776888	193
3.03	6	5	c18.jpg	2	1.58539	194
11.08	6	1	c14.jpg	2	1.910497	194
22.76	6	5	c11.jpg	6	1.905109	194
32.25	6	1	c23.jpg	5	1.455237	194
41.38	6	5	c1.jpg	5	1.65348	194
51.24	6	5	c21.jpg	7	1.801402	194
62.19	6	1	c12.jpg	4	2.207411	194
72.04	6	5	c13.jpg	6	1.39071	194
82.26	6	1	c5.jpg	3	1.672339	194
94.31	6	1	c3.jpg	3	1.299103	194
102.34	6	1	c7.jpg	4	1.192304	194
110.74	6	1	c4.jpg	5	1.463615	194
120.23	6	1	c20.jpg	3	1.461469	194
131.54	6	5	c16.jpg	4	1.759608	194
142.13	6	5	c8.jpg	5	1.058721	194
154.16	6	5	c6.jpg	6	1.050499	194
162.57	6	1	c22.jpg	5	1.070721	194
173.51	6	1	c15.jpg	4	1.570291	194
182.27	6	5	c10.jpg	5	1.696698	194
193.58	6	1	c24.jpg	4	1.084408	194
203.8	6	1	c9.jpg	4	1.554203	194
214.38	6	5	c19.jpg	6	1.547506	194
223.15	6	5	c17.jpg	7	1.264706	194
232.28	6	5	c2.jpg	5	0.7278121	194
3.03	6	5	c21.jpg	4	4.41472	195
14.35	6	1	c24.jpg	1	2.19984	195
23.85	6	5	c19.jpg	5	3.02402	195
35.88	6	1	c15.jpg	1	1.734308	195
47.2	6	5	c1.jpg	4	2.486772	195
58.87	6	1	c4.jpg	1	1.830469	195
70.54	6	5	c11.jpg	3	2.429543	195
78.57	6	5	c17.jpg	4	1.492403	195
88.07	6	5	c2.jpg	2	2.987238	195
98.65	6	1	c20.jpg	3	1.084337	195
108.51	6	1	c3.jpg	3	2.18514	195
117.64	6	1	c9.jpg	3	2.180539	195
128.59	6	1	c7.jpg	3	1.832358	195
136.98	6	1	c12.jpg	2	2.043009	195
147.56	6	5	c6.jpg	5	2.894306	195
157.78	6	1	c14.jpg	3	1.415205	195
168.01	6	5	c13.jpg	3	1.346468	195
177.85	6	5	c8.jpg	5	1.476116	195
186.26	6	5	c18.jpg	5	1.30439	195
195.03	6	5	c10.jpg	4	1.327574	195
205.97	6	1	c5.jpg	2	1.48823	195
214.02	6	1	c22.jpg	1	1.027604	195
222.78	6	5	c16.jpg	2	0.9589972	195
231.9	6	1	c23.jpg	1	1.063123	195
3.03	6	1	c2.jpg	2	3.861932	196
13.99	6	5	c5.jpg	4	2.515	196
24.23	6	5	c14.jpg	4	2.56608	196
33	6	5	c20.jpg	7	2.403524	196
42.13	6	5	c22.jpg	6	1.3924	196
53.43	6	5	c7.jpg	5	2.95324	196
64.37	6	5	c12.jpg	5	2.549725	196
76.4	6	1	c18.jpg	3	3.591261	196
86.62	6	5	c23.jpg	5	2.028614	196
94.65	6	1	c17.jpg	3	1.934577	196
105.23	6	5	c9.jpg	6	1.774721	196
114.71	6	1	c10.jpg	3	2.664236	196
123.83	6	5	c4.jpg	6	1.61942	196
134.41	6	1	c13.jpg	2	2.271893	196
144.27	6	5	c15.jpg	6	1.97967	196
154.13	6	1	c1.jpg	5	3.863736	196
165.44	6	5	c3.jpg	5	3.022295	196
177.12	6	1	c21.jpg	4	2.517239	196
185.16	6	5	c24.jpg	6	1.554771	196
193.56	6	1	c11.jpg	3	2.360809	196
202.32	6	1	c8.jpg	2	2.351388	196
213.99	6	1	c6.jpg	2	1.676073	196
222.38	6	1	c16.jpg	2	2.98621	196
231.87	6	1	c19.jpg	2	3.617387	196
3.031	6	5	p3.jpg	3	2.73173	197
13.639	6	1	p18.jpg	1	2.676388	197
23.499	6	5	p8.jpg	3	1.761353	197
32.631	6	1	p17.jpg	2	2.631822	197
41.761	6	1	p16.jpg	2	1.834479	197
51.982	6	5	p7.jpg	4	1.75523	197
63.307	6	5	p23.jpg	2	1.865134	197
71.344	6	5	p11.jpg	5	1.70318	197
80.117	6	1	p12.jpg	2	2.546113	197
88.152	6	5	p13.jpg	3	1.628755	197
98.012	6	5	p9.jpg	5	1.722848	197
109.695	6	1	p1.jpg	1	1.626633	197
120.285	6	1	p24.jpg	1	1.657396	197
131.238	6	5	p2.jpg	4	1.623926	197
143.28	6	1	p21.jpg	2	1.200672	197
152.779	6	1	p22.jpg	3	1.899	197
161.196	6	5	p4.jpg	3	1.30636	197
170.703	6	1	p5.jpg	3	1.748057	197
182.026	6	1	p19.jpg	2	2.395377	197
193.711	6	5	p6.jpg	3	1.701432	197
204.663	6	5	p10.jpg	5	1.607333	197
214.89	6	5	p14.jpg	2	1.619047	197
223.288	6	1	p15.jpg	1	1.879972	197
235.341	6	1	p20.jpg	1	2.115069	197
3.02	6	1	c7.jpg	4	2.472206	201
13.26	6	5	c16.jpg	5	2.747367	201
23.5	6	1	c3.jpg	1	3.228663	201
32.63	6	1	c5.jpg	1	2.21068	201
44.67	6	5	c18.jpg	4	2.800146	201
55.98	6	5	c6.jpg	5	1.334406	201
65.84	6	5	c11.jpg	5	1.331296	201
74.6	6	5	c19.jpg	4	2.321378	201
82.63	6	1	c15.jpg	1	2.302415	201
91.4	6	5	c21.jpg	3	2.211338	201
101.99	6	1	c12.jpg	2	2.22359	201
113.66	6	5	c17.jpg	4	2.201435	201
125.34	6	5	c2.jpg	2	2.578572	201
134.83	6	5	c10.jpg	5	1.761759	201
146.87	6	5	c8.jpg	1	2.829645	201
157.81	6	1	c22.jpg	1	2.216983	201
167.66	6	1	c24.jpg	2	2.620656	201
178.97	6	5	c13.jpg	3	2.755762	201
187.36	6	1	c23.jpg	1	3.403041	201
195.77	6	5	c1.jpg	5	2.558802	201
204.89	6	1	c20.jpg	1	2.770375	201
214.38	6	1	c9.jpg	2	3.07677	201
224.96	6	1	c14.jpg	1	2.590092	201
235.9	6	1	c4.jpg	1	1.511999	201
3.03	6	5	p19.jpg	5	1.751812	202
12.54	6	1	p6.jpg	2	2.893257	202
20.58	6	1	p10.jpg	4	1.874247	202
31.18	6	1	p23.jpg	3	2.567986	202
43.22	6	5	p17.jpg	5	1.905176	202
54.9	6	5	p1.jpg	6	2.820541	202
63.3	6	1	p3.jpg	1	2.623947	202
72.8	6	5	p22.jpg	3	1.374675	202
82.66	6	1	p9.jpg	2	2.622076	202
91.06	6	5	p18.jpg	6	2.550066	202
100.19	6	1	p13.jpg	1	2.100822	202
111.51	6	5	p12.jpg	5	1.894118	202
121.74	6	5	p21.jpg	6	2.088309	202
132.69	6	1	p8.jpg	1	2.203176	202
142.91	6	5	p5.jpg	7	2.178814	202
151.68	6	5	p16.jpg	6	2.186581	202
163.72	6	1	p14.jpg	2	1.874982	202
172.48	6	5	p24.jpg	3	2.242136	202
180.52	6	1	p11.jpg	1	1.288392	202
192.2	6	5	p20.jpg	4	1.815383	202
203.52	6	1	p4.jpg	1	1.476499	202
212.66	6	1	p7.jpg	1	1.357647	202
223.61	6	1	p2.jpg	2	2.175692	202
233.46	6	5	p15.jpg	4	2.585585	202
3.1	6	1	p11.jpg	5	0.002595219	203
11.1	6	1	p8.jpg	1	3.406144	203
21.7	6	5	p24.jpg	2	1.434684	203
33	6	1	p2.jpg	1	1.00247	203
44.7	6	5	p15.jpg	3	3.398744	203
54.2	6	1	p7.jpg	1	1.136146	203
65.1	6	5	p17.jpg	2	1.61812	203
77.2	6	1	p3.jpg	1	1.401532	203
86	6	5	p19.jpg	2	1.970175	203
95.8	6	1	p9.jpg	2	2.615971	203
104.9	6	1	p13.jpg	NA	NA	203
116.3	6	5	p22.jpg	1	3.182974	203
126.8	6	1	p4.jpg	1	1.464155	203
138.9	6	5	p20.jpg	2	4.859845	203
147.3	6	1	p10.jpg	1	2.343634	203
155.7	6	5	p1.jpg	2	1.826039	203
165.9	6	1	p23.jpg	1	1.946731	203
176.1	6	5	p12.jpg	5	5.265756	203
185.3	6	1	p14.jpg	2	1.508915	203
194.8	6	5	p5.jpg	3	1.899866	203
203.5	6	5	p16.jpg	3	2.091247	203
214.5	6	5	p21.jpg	3	2.085506	203
222.5	6	1	p6.jpg	2	1.79846	203
232.4	6	5	p18.jpg	2	1.17684	203
3.03	6	1	p2.jpg	6	2.622292	204
12.55	6	5	p5.jpg	5	1.882857	204
22.78	6	5	p16.jpg	6	3.323387	204
31.18	6	5	p21.jpg	5	4.74E-04	204
40.31	6	1	p23.jpg	2	1.552397	204
51.63	6	1	p11.jpg	3	1.881064	204
61.85	6	1	p8.jpg	2	2.601455	204
70.98	6	1	p13.jpg	4	2.161502	204
79.02	6	5	p1.jpg	6	1.765869	204
89.61	6	5	p20.jpg	4	2.483013	204
99.46	6	5	p24.jpg	3	2.684137	204
110.41	6	1	p7.jpg	1	2.694801	204
120.99	6	5	p19.jpg	4	1.906164	204
129.03	6	5	p15.jpg	4	2.131927	204
140.35	6	1	p10.jpg	3	2.587259	204
152.38	6	1	p14.jpg	3	2.359153	204
164.06	6	5	p18.jpg	4	2.296778	204
175.73	6	1	p4.jpg	3	2.460343	204
184.13	6	5	p12.jpg	3	1.580617	204
192.89	6	1	p6.jpg	4	2.147666	204
202.76	6	1	p9.jpg	1	2.712716	204
