onset	duration	trial_type	stim	response	response_time	sub
162.57	6	5	p18.jpg	6	1.754381	174
173.52	6	5	p17.jpg	5	1.919327	174
183.73	6	1	p9.jpg	1	1.526603	174
195.05	6	1	p6.jpg	3	3.585965	174
204.2	6	5	p12.jpg	5	2.540098	174
216.24	6	1	p8.jpg	1	1.311213	174
224.64	6	1	p3.jpg	1	1.454339	174
234.5	6	5	p24.jpg	4	3.043032	174
3.03	6	5	c22.jpg	4	2.366232	175
13.26	6	1	c13.jpg	1	3.493944	175
22.39	6	5	c4.jpg	3	2.320188	175
33.34	6	1	c10.jpg	1	1.657594	175
42.1	6	1	c8.jpg	1	1.418164	175
52.68	6	5	c20.jpg	2	2.54753	175
62.16	6	5	c15.jpg	4	1.738433	175
72.75	6	1	c2.jpg	1	1.43526	175
84.42	6	1	c6.jpg	1	1.489984	175
92.83	6	5	c5.jpg	6	1.356842	175
101.24	6	5	c3.jpg	2	2.478662	175
110.37	6	5	c12.jpg	2	2.736675	175
121.67	6	5	c9.jpg	3	2.11945	175
129.71	6	5	c24.jpg	3	1.876293	175
141.4	6	1	c1.jpg	1	1.910949	175
150.88	6	1	c17.jpg	1	1.284871	175
162.92	6	1	c11.jpg	1	1.231749	175
174.24	6	5	c14.jpg	4	1.968664	175
186.28	6	5	c7.jpg	2	2.360609	175
196.13	6	1	c21.jpg	1	1.891434	175
207.08	6	1	c19.jpg	1	1.702699	175
217.3	6	1	c18.jpg	1	1.324941	175
225.33	6	5	c23.jpg	2	1.466112	175
234.1	6	1	c16.jpg	1	1.837899	175
3.03	6	1	p24.jpg	2	3.16342	176
11.81	6	1	p17.jpg	2	2.105124	176
23.85	6	1	p18.jpg	3	3.603911	176
32.26	6	5	p8.jpg	5	2.470027	176
43.21	6	5	p10.jpg	3	4.119237	176
52.34	6	5	p6.jpg	3	3.265133	176
62.56	6	5	p23.jpg	3	3.500293	176
71.32	6	5	p4.jpg	4	2.360905	176
83	6	5	p7.jpg	4	2.858069	176
93.58	6	5	p9.jpg	4	2.5867	176
103.44	6	5	p11.jpg	4	2.563074	176
114.78	6	5	p13.jpg	4	3.191819	176
122.82	6	5	p2.jpg	4	2.132866	176
131.22	6	1	p22.jpg	3	2.826253	176
140.72	6	5	p14.jpg	5	5.779814	176
150.21	6	1	p19.jpg	3	3.060948	176
161.16	6	5	p3.jpg	4	4.547328	176
173.25	6	1	p21.jpg	2	3.349989	176
184.55	6	1	p1.jpg	4	2.998297	176
192.63	6	1	p20.jpg	4	4.451029	176
202.5	6	1	p16.jpg	4	2.857431	176
213.09	6	1	p5.jpg	4	5.495258	176
223.32	6	1	p12.jpg	4	3.600024	176
232.45	6	1	p15.jpg	2	2.638299	176
3.032	6	5	p9.jpg	5	2.887287	178
15.086	6	1	p22.jpg	1	1.318918	178
23.501	6	1	p24.jpg	1	2.379331	178
35.539	6	1	p19.jpg	3	2.583066	178
43.583	6	1	p1.jpg	2	2.605144	178
54.897	6	5	p8.jpg	4	2.333105	178
66.569	6	5	p10.jpg	6	1.992742	178
74.973	6	5	p13.jpg	5	1.720255	178
84.462	6	1	p15.jpg	2	2.19832	178
96.142	6	5	p4.jpg	5	1.737951	178
104.177	6	5	p14.jpg	5	1.666976	178
112.942	6	1	p16.jpg	1	1.397879	178
122.067	6	5	p7.jpg	5	1.759001	178
133.011	6	5	p23.jpg	3	2.092342	178
143.594	6	5	p2.jpg	4	1.506305	178
153.457	6	5	p6.jpg	4	1.623071	178
163.677	6	5	p3.jpg	5	3.188207	178
174.986	6	1	p5.jpg	1	1.285857	178
185.565	6	1	p21.jpg	3	1.573887	178
195.443	6	1	p12.jpg	1	1.219743	178
204.207	6	1	p17.jpg	2	3.018233	178
214.426	6	1	p18.jpg	1	1.346536	178
223.924	6	1	p20.jpg	2	1.308956	178
234.869	6	5	p11.jpg	5	1.305326	178
3.031	6	1	c8.jpg	2	1.982749	182
13.629	6	5	c20.jpg	4	2.436069	182
25.303	6	5	c24.jpg	4	1.835416	182
36.612	6	5	c23.jpg	3	2.469924	182
48.653	6	1	c17.jpg	1	2.417013	182
60.326	6	5	c4.jpg	5	1.956715	182
70.539	6	1	c18.jpg	1	1.809361	182
78.59	6	1	c2.jpg	2	1.444727	182
89.896	6	1	c21.jpg	1	1.439042	182
99.025	6	1	c10.jpg	2	1.64722	182
111.059	6	5	c22.jpg	4	1.529191	182
121.641	6	1	c6.jpg	3	2.615595	182
131.132	6	1	c11.jpg	2	2.090392	182
141.354	6	5	c14.jpg	6	2.149755	182
150.126	6	5	c5.jpg	7	1.209721	182
158.169	6	5	c3.jpg	5	2.406505	182
168.018	6	1	c19.jpg	2	1.78186	182
176.417	6	5	c7.jpg	4	2.566585	182
185.904	6	1	c16.jpg	3	1.922224	182
194.667	6	5	c12.jpg	5	1.425877	182
205.606	6	1	c13.jpg	1	2.327959	182
215.465	6	5	c15.jpg	3	2.47732	182
223.864	6	5	c9.jpg	6	1.286782	182
233.003	6	1	c1.jpg	2	2.137788	182
3.03	6	1	p1.jpg	5	2.64798	183
12.9	6	5	p4.jpg	5	2.032569	183
22.76	6	5	p9.jpg	6	1.960703	183
33.36	6	5	p10.jpg	2	2.371296	183
41.76	6	1	p15.jpg	2	2.063612	183
52.35	6	1	p18.jpg	3	2.056599	183
64.38	6	1	p16.jpg	3	2.209142	183
76.05	6	1	p24.jpg	1	1.845067	183
84.46	6	5	p7.jpg	4	2.20052	183
94.69	6	1	p17.jpg	2	2.668978	183
104.19	6	5	p8.jpg	6	2.205854	183
113.68	6	5	p6.jpg	2	2.053551	183
121.72	6	1	p19.jpg	2	2.016368	183
130.48	6	1	p20.jpg	1	2.102228	183
139.62	6	5	p13.jpg	5	2.458517	183
151.3	6	1	p22.jpg	3	2.064401	183
159.34	6	1	p5.jpg	3	2.294803	183
169.57	6	5	p14.jpg	5	1.655719	183
180.52	6	5	p2.jpg	5	1.828984	183
192.57	6	5	p11.jpg	7	2.296859	183
201.33	6	5	p3.jpg	4	2.048647	183
210.46	6	5	p23.jpg	2	2.323092	183
221.77	6	1	p12.jpg	3	1.979029	183
233.09	6	1	p21.jpg	4	3.891001	183
3.1	6	1	c13.jpg	5	0.8244458	184
12.6	6	5	c12.jpg	5	2.16184	184
23.2	6	1	c6.jpg	1	1.689139	184
31.6	6	5	c9.jpg	2	0.925238	184
40.3	6	1	c21.jpg	3	1.664163	184
49.1	6	5	c5.jpg	5	1.827827	184
57.5	6	5	c3.jpg	2	3.290147	184
68.4	6	5	c14.jpg	3	2.216746	184
77.9	6	1	c19.jpg	2	2.241375	184
88.9	6	5	c22.jpg	2	1.788618	184
96.9	6	5	c7.jpg	3	2.645951	184
108.6	6	1	c8.jpg	2	4.476306	184
120.3	6	1	c17.jpg	5	1.092538	184
130.8	6	1	c10.jpg	5	2.249123	184
142.2	6	1	c1.jpg	1	1.135477	184
152	6	5	c24.jpg	2	0.8429882	184
161.9	6	1	c16.jpg	5	2.252192	184
171	6	1	c2.jpg	5	1.351532	184
181.2	6	1	c18.jpg	4	1.498388	184
193.3	6	5	c15.jpg	2	1.758173	184
205.3	6	5	c23.jpg	4	3.887253	184
216.6	6	5	c4.jpg	2	2.241638	184
225.7	6	1	c11.jpg	5	1.210052	184
233.8	6	5	c20.jpg	5	2.410776	184
3.03	6	1	p20.jpg	2	5.005526	185
14.35	6	1	p19.jpg	2	2.120571	185
22.75	6	5	p2.jpg	4	1.583971	185
31.16	6	1	p18.jpg	2	1.640503	185
39.21	6	1	p5.jpg	1	1.998699	185
47.97	6	1	p21.jpg	2	1.794706	185
58.55	6	5	p9.jpg	4	2.374456	185
68.77	6	5	p11.jpg	5	1.798213	185
80.82	6	1	p24.jpg	2	1.967863	185
92.5	6	5	p6.jpg	6	1.918501	185
104.17	6	1	p16.jpg	3	2.664651	185
114.04	6	5	p23.jpg	2	2.504872	185
124.63	6	1	p12.jpg	3	3.793908	185
135.58	6	5	p8.jpg	4	1.925375	185
144.35	6	5	p13.jpg	2	2.357609	185
154.22	6	1	p1.jpg	3	1.611841	185
166.27	6	5	p10.jpg	3	3.04427	185
177.23	6	5	p14.jpg	3	1.966165	185
186.73	6	1	p22.jpg	2	2.291037	185
195.86	6	5	p4.jpg	5	1.953023	185
207.18	6	5	p3.jpg	5	1.96468	185
215.22	6	5	p7.jpg	4	2.552677	185
224.36	6	1	p15.jpg	2	2.384637	185
233.86	6	1	p17.jpg	2	3.192	185
3.02	6	1	c9.jpg	5	1.339316	186
13.62	6	5	c13.jpg	3	0.9662055	186
23.12	6	1	c14.jpg	4	0.6061209	186
34.79	6	5	c17.jpg	6	1.191191	186
46.83	6	5	c21.jpg	4	0.7118448	186
56.67	6	1	c15.jpg	4	2.169862	186
65.43	6	1	c22.jpg	4	1.916767	186
73.47	6	1	c3.jpg	5	3.598503	186
84.78	6	5	c10.jpg	3	0.6287043	186
96.08	6	5	c16.jpg	4	0.7682612	186
106.3	6	5	c11.jpg	5	1.462656	186
117.24	6	1	c5.jpg	4	4.313003	186
126.36	6	1	c12.jpg	6	1.339386	186
136.58	6	1	c4.jpg	NA	NA	186
146.44	6	5	c6.jpg	3	2.332637	186
155.22	6	5	c2.jpg	5	1.84145	186
163.62	6	5	c18.jpg	5	3.54025	186
171.66	6	1	c23.jpg	4	1.492899	186
183.69	6	5	c8.jpg	5	3.006833	186
192.83	6	1	c24.jpg	3	1.982335	186
202.31	6	1	c7.jpg	6	1.45553	186
213.27	6	5	c19.jpg	5	1.548467	186
224.95	6	5	c1.jpg	5	3.78E-04	186
235.53	6	1	c20.jpg	7	1.158039	186
3.03	6	5	p12.jpg	6	2.680135	187
11.45	6	5	p19.jpg	1	1.844019	187
19.5	6	5	p22.jpg	2	2.277572	187
31.54	6	1	p8.jpg	1	2.885963	187
41.04	6	1	p9.jpg	2	1.698735	187
50.17	6	1	p7.jpg	1	1.829238	187
62.21	6	1	p2.jpg	1	3.042018	187
73.53	6	1	p6.jpg	2	2.608166	187
83.75	6	1	p23.jpg	1	1.48379	187
94.34	6	1	p14.jpg	2	2.032538	187
106.03	6	1	p13.jpg	2	2.378541	187
115.88	6	5	p17.jpg	3	1.745093	187
126.83	6	1	p4.jpg	1	1.924897	187
135.23	6	5	p21.jpg	3	2.237984	187
145.45	6	1	p10.jpg	2	2.610958	187
156.41	6	1	p3.jpg	3	1.706743	187
165.18	6	5	p18.jpg	2	2.433457	187
174.31	6	5	p16.jpg	3	2.196448	187
184.18	6	1	p11.jpg	3	1.920699	187
192.22	6	5	p24.jpg	3	2.017751	187
203.9	6	5	p5.jpg	2	1.690618	187
214.51	6	5	p15.jpg	3	2.070237	187
223.27	6	5	p1.jpg	3	1.447951	187
234.58	6	5	p20.jpg	3	2.032833	187
3.02	6	5	c9.jpg	4	3.025809	188
11.79	6	1	c19.jpg	1	2.756735	188
23.11	6	5	c14.jpg	4	3.073539	188
35.15	6	5	c15.jpg	3	2.105471	188
46.45	6	5	c20.jpg	4	3.028155	188
56.67	6	5	c4.jpg	4	2.546428	188
67.64	6	5	c23.jpg	3	2.39477	188
76.04	6	1	c8.jpg	1	2.314327	188
86.26	6	1	c6.jpg	1	1.424219	188
96.86	6	5	c3.jpg	3	3.954176	188
106.73	6	1	c1.jpg	2	2.63661	188
117.67	6	5	c5.jpg	3	2.160185	188
127.16	6	1	c13.jpg	1	2.330877	188
135.93	6	1	c21.jpg	1	1.198439	188
147.61	6	1	c11.jpg	1	1.412334	188
156.02	6	1	c2.jpg	1	5.077819	188
165.15	6	1	c18.jpg	1	1.316142	188
177.19	6	1	c17.jpg	1	1.11191	188
186.68	6	5	c7.jpg	1	2.638519	188
194.72	6	1	c16.jpg	1	1.71585	188
204.58	6	5	c22.jpg	4	2.910229	188
216.25	6	1	c10.jpg	3	2.218302	188
224.29	6	5	c12.jpg	3	2.232763	188
234.88	6	5	c24.jpg	3	1.642553	188
3.04	6	1	p22.jpg	2	5.296164	190
14	6	5	p14.jpg	1	3.625053	190
26.04	6	1	p19.jpg	2	2.408326	190
34.44	6	1	p17.jpg	5	4.607059	190
44.3	6	5	p13.jpg	2	2.375069	190
55.25	6	5	p2.jpg	2	2.881502	190
64.02	6	1	p5.jpg	3	2.086986	190
74.24	6	5	p4.jpg	5	3.470909	190
84.09	6	5	p3.jpg	2	4.418516	190
92.12	6	1	p15.jpg	2	2.771461	190
100.16	6	5	p9.jpg	2	3.134004	190
109.65	6	1	p24.jpg	2	3.667549	190
120.24	6	1	p21.jpg	2	3.757196	190
129.74	6	5	p7.jpg	2	4.092216	190
140.32	6	1	p20.jpg	2	3.462285	190
149.09	6	1	p1.jpg	2	3.078934	190
158.22	6	1	p18.jpg	5	2.387937	190
169.89	6	5	p8.jpg	5	3.79054	190
181.2	6	1	p16.jpg	2	2.129595	190
193.23	6	5	p10.jpg	3	2.049824	190
203.46	6	5	p23.jpg	3	2.520283	190
212.58	6	5	p11.jpg	3	2.0574	190
224.27	6	5	p6.jpg	2	3.147445	190
232.67	6	1	p12.jpg	3	2.710487	190
3.03	6	5	c14.jpg	4	1.721151	191
11.45	6	5	c15.jpg	4	1.718243	191
23.48	6	1	c8.jpg	1	1.041426	191
35.16	6	1	c18.jpg	1	0.942242	191
45.74	6	5	c20.jpg	7	1.515661	191
56.32	6	5	c5.jpg	4	1.894134	191
64.37	6	1	c1.jpg	1	1.111429	191
72.76	6	1	c19.jpg	1	0.8642579	191
81.52	6	5	c7.jpg	5	1.791187	191
92.83	6	1	c17.jpg	1	0.8186723	191
101.96	6	1	c13.jpg	1	0.8515771	191
114.01	6	5	c3.jpg	4	1.925491	191
123.49	6	5	c24.jpg	5	1.477213	191
134.43	6	1	c11.jpg	1	0.9004744	191
144.65	6	1	c10.jpg	1	0.8303956	191
154.5	6	5	c12.jpg	5	1.53388	191
164.72	6	1	c6.jpg	1	1.070893	191
175.67	6	1	c21.jpg	1	0.9030983	191
185.15	6	5	c23.jpg	5	1.79354	191
193.92	6	5	c4.jpg	5	1.033777	191
205.6	6	1	c16.jpg	1	1.27609	191
213.63	6	5	c22.jpg	6	1.461656	191
222.76	6	5	c9.jpg	7	1.0048	191
232.62	6	1	c2.jpg	1	1.212942	191
3	6	1	p23.jpg	1	2.413066	192
14.4	6	5	p12.jpg	4	1.782828	192
24.6	6	5	p20.jpg	2	1.751247	192
35.2	6	1	p13.jpg	1	1.587145	192
46.9	6	1	p2.jpg	1	3.550267	192
56	6	1	p14.jpg	3	1.831936	192
64	6	1	p3.jpg	1	1.01847	192
73.5	6	1	p6.jpg	2	1.841716	192
83.7	6	1	p10.jpg	4	2.199528	192
95.8	6	5	p5.jpg	NA	NA	192
107.5	6	5	p16.jpg	6	1.778361	192
115.9	6	5	p15.jpg	6	2.097543	192
125	6	5	p17.jpg	4	2.618327	192
136	6	1	p11.jpg	1	2.051176	192
146.5	6	1	p4.jpg	1	0.8774516	192
156.4	6	1	p7.jpg	2	1.682109	192
167.4	6	1	p9.jpg	1	0.979169	192
176.1	6	5	p24.jpg	4	1.753193	192
184.9	6	5	p21.jpg	3	1.334535	192
196.2	6	5	p22.jpg	3	2.437507	192
206.1	6	1	p8.jpg	1	1.200464	192
214.5	6	5	p1.jpg	5	2.327726	192
222.5	6	5	p18.jpg	5	2.24337	192
234.6	6	5	p19.jpg	3	3.182569	192
3.026	6	1	c16.jpg	3	2.278632	193
15.075	6	5	c5.jpg	4	1.295143	193
23.476	6	5	c7.jpg	4	2.280096	193
31.516	6	1	c17.jpg	4	1.528438	193
42.095	6	1	c10.jpg	3	1.504189	193
53.405	6	5	c24.jpg	4	1.821907	193
63.983	6	5	c9.jpg	4	1.659302	193
72.747	6	1	c8.jpg	4	1.706568	193
82.971	6	5	c3.jpg	5	1.636745	193
93.92	6	1	c19.jpg	3	2.509106	193
102.692	6	1	c2.jpg	5	1.602264	193
111.089	6	1	c11.jpg	4	1.48019	193
120.946	6	5	c14.jpg	4	1.277338	193
132.976	6	5	c20.jpg	5	2.528917	193
142.472	6	5	c23.jpg	5	2.359521	193
152.341	6	1	c1.jpg	4	3.760249	193
164.011	6	5	c15.jpg	5	2.763631	193
175.68	6	1	c18.jpg	5	1.588382	193
186.626	6	5	c4.jpg	5	1.75831	193
196.846	6	5	c22.jpg	5	3.798416	193
208.147	6	1	c21.jpg	2	2.675596	193
217.637	6	1	c13.jpg	1	2.069393	193
225.676	6	5	c12.jpg	4	2.771051	193
234.804	6	1	c6.jpg	2	2.300196	193
3.04	6	1	p8.jpg	4	1.801356	194
12.56	6	5	p20.jpg	6	1.735597	194
22.05	6	1	p14.jpg	4	1.417493	194
31.18	6	1	p10.jpg	5	1.482907	194
43.22	6	5	p12.jpg	6	1.282247	194
55.26	6	5	p22.jpg	3	1.584273	194
66.57	6	1	p9.jpg	4	0.963512	194
77.51	6	1	p4.jpg	3	1.50051	194
88.82	6	1	p7.jpg	3	1.053469	194
96.87	6	1	p3.jpg	3	0.8679411	194
108.55	6	5	p18.jpg	4	0.8868827	194
119.5	6	1	p23.jpg	5	0.659533	194
129.35	6	5	p5.jpg	5	0.7703483	194
139.93	6	5	p24.jpg	5	0.8848473	194
149.78	6	5	p15.jpg	4	0.661859	194
158.18	6	5	p16.jpg	6	1.108973	194
166.95	6	5	p17.jpg	5	0.5916917	194
174.99	6	5	p1.jpg	5	1.442997	194
184.12	6	5	p21.jpg	5	1.043608	194
194.34	6	1	p13.jpg	5	1.089754	194
204.93	6	1	p11.jpg	5	0.8210206	194
213.69	6	5	p19.jpg	5	0.9811677	194
225.38	6	1	p6.jpg	6	1.144419	194
233.78	6	1	p2.jpg	5	1.0599	194
3.04	6	5	p20.jpg	3	2.459478	195
14	6	5	p17.jpg	4	1.91778	195
25.31	6	1	p23.jpg	2	2.40547	195
33.34	6	1	p14.jpg	2	2.136493	195
43.93	6	1	p11.jpg	3	1.533995	195
53.79	6	5	p22.jpg	3	2.720595	195
63.28	6	1	p4.jpg	3	3.168809	195
74.59	6	5	p5.jpg	2	2.2094	195
84.81	6	5	p18.jpg	3	2.733344	195
93.94	6	1	p3.jpg	2	1.478414	195
103.43	6	5	p19.jpg	5	1.386606	195
111.47	6	1	p10.jpg	2	1.343896	195
120.59	6	5	p12.jpg	4	2.068319	195
128.99	6	1	p2.jpg	4	2.088643	195
137.77	6	1	p7.jpg	1	1.616067	195
148.72	6	5	p16.jpg	2	1.403581	195
157.48	6	1	p13.jpg	5	1.286557	195
165.89	6	1	p8.jpg	1	3.216363	195
177.55	6	5	p15.jpg	3	1.731423	195
189.23	6	1	p9.jpg	4	2.623148	195
201.27	6	5	p24.jpg	2	2.562337	195
211.12	6	5	p1.jpg	2	5.793103	195
223.16	6	1	p6.jpg	4	3.249143	195
233.37	6	5	p21.jpg	3	3.107472	195
3.03	6	1	p22.jpg	4	2.698377	196
11.09	6	1	p20.jpg	4	2.37246	196
20.22	6	1	p1.jpg	4	3.218312	196
30.44	6	1	p16.jpg	3	1.604799	196
39.21	6	5	p13.jpg	5	1.709116	196
50.16	6	1	p5.jpg	4	2.902995	196
62.2	6	5	p8.jpg	6	1.564433	196
73.51	6	5	p7.jpg	6	1.673462	196
83.74	6	5	p4.jpg	5	2.304479	196
93.24	6	1	p21.jpg	4	2.534441	196
103.83	6	5	p2.jpg	6	1.48478	196
114.42	6	5	p6.jpg	6	3.408349	196
126.46	6	1	p15.jpg	2	1.72363	196
137.41	6	5	p3.jpg	6	1.16017	196
147.27	6	5	p11.jpg	5	2.027891	196
155.67	6	1	p18.jpg	3	2.429612	196
164.07	6	1	p24.jpg	4	2.799066	196
173.93	6	5	p10.jpg	4	1.863174	196
182.7	6	5	p14.jpg	4	2.808926	196
190.73	6	5	p9.jpg	6	2.260314	196
199.87	6	1	p12.jpg	3	1.746593	196
211.18	6	5	p23.jpg	4	2.73672	196
222.86	6	1	p17.jpg	4	3.570886	196
234.52	6	1	p19.jpg	4	1.440589	196
3.022	6	1	c6.jpg	2	2.065494	197
11.802	6	5	c4.jpg	4	1.581566	197
20.569	6	1	c19.jpg	4	1.5256	197
31.165	6	5	c3.jpg	4	1.369686	197
39.221	6	1	c2.jpg	3	1.653705	197
47.264	6	5	c7.jpg	2	1.471098	197
57.117	6	1	c8.jpg	2	2.518757	197
66.242	6	5	c24.jpg	5	1.409677	197
77.561	6	1	c1.jpg	2	2.019058	197
87.049	6	1	c21.jpg	2	1.427462	197
95.447	6	5	c5.jpg	4	1.338291	197
106.034	6	1	c18.jpg	2	1.601317	197
118.072	6	1	c10.jpg	2	1.311296	197
129.749	6	5	c12.jpg	3	1.66172	197
138.886	6	1	c16.jpg	3	1.438846	197
150.196	6	1	c11.jpg	2	1.793851	197
160.056	6	5	c15.jpg	4	1.55973	197
171.729	6	5	c23.jpg	4	1.461712	197
183.765	6	5	c9.jpg	2	2.069678	197
192.162	6	5	c14.jpg	4	1.329775	197
201.656	6	1	c13.jpg	1	2.28145	197
211.875	6	1	c17.jpg	3	2.184966	197
222.811	6	5	c22.jpg	4	1.503353	197
233.758	6	5	c20.jpg	4	1.713297	197
3.03	6	5	p22.jpg	3	2.02545	201
12.55	6	5	p21.jpg	5	1.504375	201
24.58	6	5	p16.jpg	5	1.61718	201
34.81	6	5	p1.jpg	5	1.43398	201
43.21	6	1	p3.jpg	1	2.453194	201
54.16	6	5	p20.jpg	2	2.366206	201
64.74	6	5	p18.jpg	4	2.317737	201
72.77	6	5	p12.jpg	2	2.788769	201
82.63	6	1	p11.jpg	2	3.617471	201
91.04	6	1	p4.jpg	3	2.683394	201
100.54	6	1	p8.jpg	2	1.922106	201
112.57	6	1	p9.jpg	2	1.427725	201
122.8	6	5	p24.jpg	3	3.050868	201
133.74	6	1	p7.jpg	1	1.893501	201
143.59	6	1	p10.jpg	2	2.053412	201
152.36	6	1	p14.jpg	2	2.371465	201
163.67	6	1	p23.jpg	3	2.78256	201
174.25	6	1	p13.jpg	2	2.371914	201
182.29	6	5	p5.jpg	3	2.146192	201
191.05	6	5	p19.jpg	6	2.561476	201
200.18	6	1	p2.jpg	2	2.78025	201
211.87	6	5	p17.jpg	3	2.10616	201
223.54	6	1	p6.jpg	3	2.453778	201
232.67	6	5	p15.jpg	5	2.269348	201
3.04	6	1	c12.jpg	1	1.878455	202
14.36	6	5	c17.jpg	6	1.60947	202
23.12	6	5	c13.jpg	5	2.501546	202
34.79	6	1	c14.jpg	2	2.481864	202
44.64	6	5	c10.jpg	6	2.217618	202
55.22	6	5	c11.jpg	5	0.9061071	202
64.71	6	1	c20.jpg	1	2.161026	202
73.47	6	5	c18.jpg	6	1.590494	202
82.61	6	1	c3.jpg	1	2.797581	202
91.73	6	5	c21.jpg	4	2.502162	202
103.77	6	5	c8.jpg	5	1.819016	202
115.08	6	1	c15.jpg	1	2.777557	202
123.48	6	1	c22.jpg	2	1.971883	202
134.07	6	1	c5.jpg	1	3.068212	202
143.56	6	1	c9.jpg	1	3.369515	202
155.23	6	5	c16.jpg	6	1.872902	202
165.1	6	5	c1.jpg	4	1.929916	202
175.32	6	1	c4.jpg	3	2.802223	202
185.54	6	1	c24.jpg	2	1.908061	202
196.49	6	5	c2.jpg	6	2.702882	202
207.43	6	1	c23.jpg	1	2.948944	202
215.47	6	5	c6.jpg	5	2.331741	202
223.51	6	5	c19.jpg	5	2.890866	202
231.91	6	1	c7.jpg	2	1.763554	202
3	6	1	c20.jpg	2	1.064166	203
12.5	6	5	c17.jpg	4	1.552452	203
23.5	6	1	c24.jpg	1	1.46975	203
35.5	6	1	c5.jpg	1	1.310336	203
45.7	6	1	c14.jpg	2	0.9356195	203
54.9	6	5	c11.jpg	2	1.592512	203
65.1	6	5	c16.jpg	3	1.464281	203
75	6	1	c4.jpg	2	1.060789	203
86.3	6	5	c13.jpg	2	2.535311	203
97.9	6	1	c7.jpg	2	1.373547	203
106	6	1	c12.jpg	1	1.418447	203
115.8	6	5	c8.jpg	2	1.323409	203
124.6	6	1	c3.jpg	NA	NA	203
136.3	6	1	c23.jpg	1	1.56654	203
144.7	6	5	c10.jpg	5	1.630435	203
156.7	6	5	c18.jpg	2	1.106356	203
165.8	6	1	c15.jpg	1	1.117806	203
176.8	6	1	c22.jpg	1	1.09264	203
187.3	6	5	c19.jpg	4	1.886755	203
197.9	6	5	c21.jpg	4	2.167078	203
207.4	6	1	c9.jpg	2	1.318964	203
216.2	6	5	c1.jpg	2	1.079931	203
224.6	6	5	c6.jpg	3	2.125325	203
235.9	6	5	c2.jpg	2	2.334932	203
3.02	6	5	c19.jpg	5	2.559646	204
11.45	6	5	c1.jpg	3	2.724623	204
22.76	6	1	c9.jpg	3	2.729263	204
31.53	6	5	c16.jpg	3	3.022987	204
41.38	6	5	c21.jpg	5	2.90522	204
50.87	6	5	c13.jpg	5	2.761283	204
62.91	6	1	c3.jpg	2	3.291117	204
73.13	6	1	c20.jpg	2	2.522857	204
82.99	6	5	c6.jpg	5	2.045675	204
93.57	6	5	c17.jpg	5	1.884608	204
102.7	6	1	c7.jpg	3	2.492726	204
111.84	6	5	c2.jpg	6	1.899069	204
120.6	6	1	c4.jpg	2	1.580966	204
132.27	6	1	c15.jpg	3	1.539867	204
142.85	6	1	c14.jpg	3	2.629247	204
153.79	6	1	c23.jpg	2	2.291843	204
165.09	6	1	c22.jpg	2	2.601573	204
173.49	6	5	c11.jpg	4	1.601705	204
181.52	6	5	c10.jpg	6	1.468167	204
191.75	6	1	c12.jpg	1	1.849934	204
199.79	6	1	c5.jpg	2	1.447982	204
211.83	6	5	c18.jpg	6	2.490796	204
223.5	6	5	c8.jpg	7	1.984458	204
234.44	6	1	c24.jpg	2	1.455836	204
3.03	6	5	c15.jpg	3	1.935641	205
11.07	6	5	c12.jpg	6	2.251291	205
22.75	6	5	c23.jpg	3	2.241543	205
31.52	6	5	c9.jpg	3	2.047356	205
41.73	6	5	c20.jpg	4	3.197396	205
51.22	6	1	c21.jpg	2	3.968293	205
59.26	6	5	c7.jpg	4	3.707532	205
69.1	6	5	c14.jpg	3	2.230722	205
81.13	6	1	c10.jpg	2	3.336462	205
92.44	6	1	c6.jpg	2	3.514696	205
102.65	6	5	c4.jpg	3	2.089146	205
111.05	6	1	c16.jpg	2	2.281488	205
120.91	6	5	c3.jpg	5	3.864989	205
130.04	6	5	c24.jpg	1	2.282529	205
141	6	1	c2.jpg	2	1.767132	205
150.12	6	5	c5.jpg	2	2.740082	205
160.7	6	1	c13.jpg	2	3.90073	205
172.73	6	1	c18.jpg	1	1.686994	205
183.68	6	1	c19.jpg	3	2.426067	205
195.36	6	1	c1.jpg	2	3.782549	205
203.75	6	1	c11.jpg	2	3.162892	205
212.51	6	5	c22.jpg	4	2.307854	205
223.82	6	1	c8.jpg	3	3.016119	205
233.31	6	1	c17.jpg	2	2.099271	205
3.1	6	5	p9.jpg	5	1.985294	207
13.3	6	5	p23.jpg	4	2.481757	207
21.7	6	5	p11.jpg	5	1.109352	207
31.6	6	5	p10.jpg	5	1.338015	207
42.1	6	5	p2.jpg	4	1.999122	207
51.3	6	1	p22.jpg	2	1.73164	207
61.9	6	1	p24.jpg	1	1.488395	207
73.5	6	1	p16.jpg	4	1.516483	207
81.6	6	5	p13.jpg	5	1.33994	207
90.4	6	1	p15.jpg	3	1.91899	207
98.8	6	1	p1.jpg	1	1.469179	207
108.6	6	1	p18.jpg	1	2.0461	207
120.7	6	5	p4.jpg	3	1.496611	207
132	6	1	p19.jpg	2	1.272924	207
141.1	6	1	p12.jpg	1	1.784221	207
152.1	6	1	p21.jpg	3	1.892324	207
160.8	6	1	p5.jpg	1	2.248353	207
172.2	6	1	p17.jpg	2	2.322159	207
182.4	6	1	p20.jpg	1	2.076978	207
191.9	6	5	p14.jpg	3	2.651458	207
203.9	6	5	p3.jpg	5	1.539846	207
215.6	6	5	p7.jpg	6	1.555652	207
