onset	duration	value	sample
1035.595	0.0	7	1035595
1035.712	0.0	92	1035712
1036.997	0.0	91	1036997
1040.101	0.0	8	1040101
1040.217	0.0	92	1040217
1041.503	0.0	1	1041503
1041.619	0.0	92	1041619
1042.905	0.0	10	1042905
1043.021	0.0	92	1043021
1044.307	0.0	1	1044307
1044.423	0.0	92	1044423
1045.709	0.0	1	1045709
1045.825	0.0	92	1045825
1047.111	0.0	91	1047111
1050.215	0.0	1	1050215
1050.331	0.0	92	1050331
1051.617	0.0	9	1051617
1051.733	0.0	92	1051733
1053.019	0.0	6	1053019
1053.134	0.0	92	1053134
1054.421	0.0	7	1054421
1054.537	0.0	92	1054537
1055.823	0.0	91	1055823
1058.927	0.0	5	1058927
1059.042	0.0	92	1059042
1060.329	0.0	9	1060329
1060.444	0.0	92	1060444
1061.731	0.0	4	1061731
1061.846	0.0	92	1061846
1063.133	0.0	4	1063133
1063.248	0.0	92	1063248
1064.534	0.0	91	1064534
1067.639	0.0	6	1067639
1067.754	0.0	92	1067754
1069.04	0.0	5	1069040
1069.156	0.0	92	1069156
1070.442	0.0	6	1070442
1070.559	0.0	92	1070559
1071.844	0.0	91	1071844
1074.948	0.0	5	1074948
1075.064	0.0	92	1075064
1076.35	0.0	7	1076350
1076.467	0.0	92	1076467
1077.752	0.0	7	1077752
1077.869	0.0	92	1077869
1079.154	0.0	91	1079154
1082.258	0.0	1	1082258
1082.374	0.0	92	1082374
1083.66	0.0	9	1083660
1083.776	0.0	92	1083776
1085.062	0.0	10	1085062
1085.178	0.0	92	1085178
1086.464	0.0	4	1086464
1086.58	0.0	92	1086580
1087.866	0.0	8	1087866
1087.981	0.0	92	1087981
1089.268	0.0	91	1089268
1092.372	0.0	9	1092372
1092.488	0.0	92	1092488
1093.774	0.0	3	1093774
1093.889	0.0	92	1093889
1095.176	0.0	3	1095176
1095.291	0.0	92	1095291
1096.578	0.0	2	1096578
1096.693	0.0	92	1096693
1097.979	0.0	3	1097979
1098.095	0.0	92	1098095
1099.381	0.0	91	1099381
1102.486	0.0	9	1102486
1102.601	0.0	92	1102601
1103.886	0.0	6	1103886
1104.003	0.0	92	1104003
1105.289	0.0	4	1105289
1105.405	0.0	92	1105405
1106.691	0.0	8	1106691
1106.807	0.0	92	1106807
1108.093	0.0	91	1108093
1111.197	0.0	6	1111197
1111.313	0.0	92	1111313
1112.599	0.0	10	1112599
1112.715	0.0	92	1112715
1114.001	0.0	6	1114001
1114.117	0.0	92	1114117
1115.403	0.0	2	1115403
1115.52	0.0	92	1115520
1286.751	0.0	10	1286751
1286.867	0.0	92	1286867
1288.153	0.0	1	1288153
1288.269	0.0	92	1288269
1289.555	0.0	9	1289555
1289.671	0.0	92	1289671
1290.957	0.0	4	1290957
1291.072	0.0	92	1291072
1292.359	0.0	8	1292359
1292.474	0.0	92	1292474
1293.761	0.0	91	1293761
1294.019	0.0	93	1294019
1295.313	0.0	8	1295313
1295.428	0.0	92	1295428
1296.715	0.0	9	1296715
1296.83	0.0	92	1296830
1298.116	0.0	3	1298116
1298.232	0.0	92	1298232
1299.518	0.0	3	1299518
1299.635	0.0	92	1299635
1300.92	0.0	3	1300920
1301.036	0.0	92	1301036
1302.322	0.0	91	1302322
1302.66	0.0	95	1302660
1303.958	0.0	7	1303958
1304.073	0.0	92	1304073
1305.36	0.0	9	1305360
1305.475	0.0	92	1305475
1306.761	0.0	1	1306761
1306.877	0.0	92	1306877
1308.163	0.0	2	1308163
1308.279	0.0	92	1308279
1309.565	0.0	2	1309565
1309.682	0.0	92	1309682
1310.967	0.0	91	1310967
1311.462	0.0	95	1311462
1312.77	0.0	10	1312770
1312.885	0.0	92	1312885
1314.171	0.0	1	1314171
1314.287	0.0	92	1314287
1315.573	0.0	6	1315573
1315.69	0.0	92	1315690
1316.975	0.0	7	1316975
1317.091	0.0	92	1317091
1318.377	0.0	91	1318377
1319.366	0.0	93	1319366
1320.664	0.0	8	1320664
1320.779	0.0	92	1320779
1322.065	0.0	1	1322065
1322.181	0.0	92	1322181
1323.467	0.0	2	1323467
1323.583	0.0	92	1323583
1324.869	0.0	91	1324869
1326.165	0.0	93	1326165
1327.473	0.0	9	1327473
1327.589	0.0	92	1327589
1328.875	0.0	2	1328875
1328.99	0.0	92	1328990
1330.277	0.0	3	1330277
1330.392	0.0	92	1330392
1331.678	0.0	91	1331678
1332.662	0.0	93	1332662
1333.965	0.0	10	1333965
1334.08	0.0	92	1334080
1335.367	0.0	2	1335367
1335.482	0.0	92	1335482
1336.769	0.0	2	1336769
1336.884	0.0	92	1336884
1338.171	0.0	91	1338171
1338.499	0.0	95	1338499
1339.806	0.0	9	1339806
1339.922	0.0	92	1339922
1341.208	0.0	2	1341208
1341.324	0.0	92	1341324
1342.61	0.0	2	1342610
1342.725	0.0	92	1342725
1344.012	0.0	91	1344012
1345.009	0.0	95	1345009
1346.315	0.0	10	1346315
1346.431	0.0	92	1346431
1347.717	0.0	8	1347717
1347.832	0.0	92	1347832
1349.119	0.0	10	1349119
1349.234	0.0	92	1349234
1350.521	0.0	8	1350521
1350.637	0.0	92	1350637
1351.922	0.0	1	1351922
1352.038	0.0	92	1352038
1353.324	0.0	91	1353324
1353.91	0.0	93	1353910
1355.21	0.0	7	1355210
1355.326	0.0	92	1355326
1356.612	0.0	4	1356612
1356.728	0.0	92	1356728
1358.014	0.0	4	1358014
1358.13	0.0	92	1358130
1359.416	0.0	91	1359416
1362.52	0.0	8	1362520
1362.637	0.0	92	1362637
1363.922	0.0	1	1363922
1364.038	0.0	92	1364038
1365.324	0.0	6	1365324
1365.439	0.0	92	1365439
1366.726	0.0	8	1366726
1366.841	0.0	92	1366841
1368.128	0.0	91	1368128
1371.232	0.0	5	1371232
1371.348	0.0	92	1371348
1372.634	0.0	4	1372634
1372.749	0.0	92	1372749
1374.036	0.0	4	1374036
1374.151	0.0	92	1374151
1375.438	0.0	5	1375438
1375.553	0.0	92	1375553
1376.839	0.0	91	1376839
1379.944	0.0	5	1379944
1380.059	0.0	92	1380059
1381.346	0.0	6	1381346
1381.461	0.0	92	1381461
1382.747	0.0	6	1382747
1382.863	0.0	92	1382863
1384.149	0.0	91	1384149
1384.716	0.0	95	1384716
1386.018	0.0	9	1386018
1386.134	0.0	92	1386134
1387.42	0.0	1	1387420
1387.536	0.0	92	1387536
1388.822	0.0	9	1388822
1388.938	0.0	92	1388938
1390.224	0.0	2	1390224
1390.34	0.0	92	1390340
1391.626	0.0	7	1391626
1391.742	0.0	92	1391742
1393.028	0.0	91	1393028
1393.902	0.0	93	1393902
1395.198	0.0	5	1395198
1395.313	0.0	92	1395313
1396.599	0.0	1	1396599
1396.716	0.0	92	1396716
1398.001	0.0	5	1398001
1398.117	0.0	92	1398117
1399.403	0.0	4	1399403
1399.519	0.0	92	1399519
1400.805	0.0	91	1400805
1401.578	0.0	93	1401578
1402.875	0.0	3	1402875
1402.99	0.0	92	1402990
1404.276	0.0	3	1404276
1404.392	0.0	92	1404392
1405.678	0.0	4	1405678
1405.794	0.0	92	1405794
1407.08	0.0	91	1407080
1407.35	0.0	95	1407350
1408.649	0.0	1	1408649
1408.765	0.0	92	1408765
1410.051	0.0	10	1410051
1410.167	0.0	92	1410167
1411.453	0.0	1	1411453
1411.568	0.0	92	1411568
1412.855	0.0	4	1412855
1412.97	0.0	92	1412970
1414.257	0.0	91	1414257
1414.639	0.0	93	1414639
1415.942	0.0	3	1415942
1416.058	0.0	92	1416058
1417.344	0.0	10	1417344
1417.46	0.0	92	1417460
1418.746	0.0	7	1418746
1418.862	0.0	92	1418862
1420.148	0.0	6	1420148
1420.264	0.0	92	1420264
1421.55	0.0	6	1421550
1421.666	0.0	92	1421666
1422.952	0.0	91	1422952
1423.879	0.0	95	1423879
1425.171	0.0	9	1425171
1425.287	0.0	92	1425287
1426.573	0.0	5	1426573
1426.69	0.0	92	1426690
1427.975	0.0	4	1427975
1428.092	0.0	92	1428092
1429.377	0.0	91	1429377
1429.915	0.0	93	1429915
1431.213	0.0	9	1431213
1431.328	0.0	92	1431328
1432.615	0.0	7	1432615
1432.731	0.0	92	1432731
1434.017	0.0	5	1434017
1434.132	0.0	92	1434132
1435.418	0.0	6	1435418
1435.534	0.0	92	1435534
1436.82	0.0	91	1436820
1437.405	0.0	93	1437405
1438.706	0.0	10	1438706
1438.822	0.0	92	1438822
1440.108	0.0	10	1440108
1440.224	0.0	92	1440224
1441.51	0.0	8	1441510
1441.626	0.0	92	1441626
1442.912	0.0	5	1442912
1443.028	0.0	92	1443028
1444.314	0.0	6	1444314
1444.43	0.0	92	1444430
1445.716	0.0	91	1445716
1446.108	0.0	95	1446108
1447.401	0.0	3	1447401
1447.517	0.0	92	1447517
1448.803	0.0	3	1448803
1448.919	0.0	92	1448919
1450.205	0.0	7	1450205
1450.321	0.0	92	1450321
1451.607	0.0	7	1451607
1451.724	0.0	92	1451724
1453.009	0.0	91	1453009
1454.711	0.0	95	1454711
1456.013	0.0	9	1456013
1456.13	0.0	92	1456130
1457.415	0.0	10	1457415
1457.531	0.0	92	1457531
1458.817	0.0	5	1458817
1458.932	0.0	92	1458932
1460.219	0.0	6	1460219
1460.334	0.0	92	1460334
1461.621	0.0	8	1461621
1461.737	0.0	92	1461737
1463.022	0.0	91	1463022
1463.414	0.0	93	1463414
1464.708	0.0	7	1464708
1464.824	0.0	92	1464824
1466.11	0.0	3	1466110
1466.226	0.0	92	1466226
1467.512	0.0	5	1467512
1467.627	0.0	92	1467627
1468.913	0.0	2	1468913
1469.029	0.0	92	1469029
1470.316	0.0	6	1470316
1470.431	0.0	92	1470431
1471.718	0.0	91	1471718
1472.89	0.0	95	1472890
1474.188	0.0	4	1474188
1474.303	0.0	92	1474303
1475.589	0.0	7	1475589
1475.706	0.0	92	1475706
1476.991	0.0	8	1476991
1477.108	0.0	92	1477108
1551.575	0.0	9	1551575
1551.691	0.0	92	1551691
1552.976	0.0	4	1552976
1553.093	0.0	92	1553093
1554.379	0.0	5	1554379
1554.495	0.0	92	1554495
1555.781	0.0	91	1555781
1556.812	0.0	94	1556812
1558.118	0.0	8	1558118
1558.233	0.0	92	1558233
1559.519	0.0	2	1559519
1559.635	0.0	92	1559635
1560.921	0.0	9	1560921
1561.037	0.0	92	1561037
1562.323	0.0	3	1562323
1562.439	0.0	92	1562439
1563.725	0.0	7	1563725
1563.841	0.0	92	1563841
1565.127	0.0	91	1565127
1565.533	0.0	93	1565533
1566.829	0.0	10	1566829
1566.945	0.0	92	1566945
1568.231	0.0	3	1568231
1568.347	0.0	92	1568347
1569.633	0.0	10	1569633
1569.75	0.0	92	1569750
1571.035	0.0	7	1571035
1571.151	0.0	92	1571151
1572.437	0.0	2	1572437
1572.553	0.0	92	1572553
1573.839	0.0	91	1573839
1576.943	0.0	1	1576943
1577.059	0.0	92	1577059
1578.345	0.0	10	1578345
1578.461	0.0	92	1578461
1579.747	0.0	6	1579747
1579.862	0.0	92	1579862
1581.149	0.0	7	1581149
1581.264	0.0	92	1581264
1582.551	0.0	91	1582551
1583.239	0.0	94	1583239
1584.537	0.0	1	1584537
1584.652	0.0	92	1584652
1585.94	0.0	9	1585940
1586.054	0.0	92	1586054
1587.34	0.0	7	1587340
1587.456	0.0	92	1587456
1588.742	0.0	2	1588742
1588.858	0.0	92	1588858
1590.144	0.0	91	1590144
1591.113	0.0	94	1591113
