onset	duration	onset_delay	onset_unadjusted	trial_number	block	amount_change	certain_amount	current_amount	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
309.746	0.979	n/a	881.593	46.0	2	-12.0	-12.0	14.2911	70.0	1.68	Certain	4.5	-28.09	3.84125	Yes	n/a	-32.5918367346939	n/a	n/a	912.0	TrialHappinessSliderResponse	Gain
313.757	7.365	4.012	885.373	46.0	2	-12.0	-12.0	14.2911	70.0	1.68	Certain	4.5	-28.09	3.84125	Yes	n/a	-32.5918367346939	n/a	n/a	n/a	ISIRate	Gain
321.146	3.0	0.024	892.762	47.0	2	-32.48	-16.0	10.2311	70.0	0.2	Outcome1	-32.48	0.5	0.0	No	2.0	-32.9750566893424	1.965	323.111	n/a	GetAnswer	Mixed
323.135	4.0	0.024	894.751	47.0	2	-32.48	-16.0	10.2311	70.0	0.2	Outcome1	-32.48	0.5	0.0	No	n/a	-32.9750566893424	n/a	n/a	n/a	ShowChoice	Mixed
327.147	1.0	0.012	898.763	47.0	2	-32.48	-16.0	10.2311	70.0	0.2	Outcome1	-32.48	0.5	0.0	No	n/a	-32.9750566893424	n/a	n/a	n/a	ShowResult	Mixed
328.167	2.0	0.02	899.783	47.0	2	-32.48	-16.0	10.2311	70.0	0.2	Outcome1	-32.48	0.5	0.0	No	n/a	-32.9750566893424	n/a	n/a	n/a	ISITrial	Mixed
330.19	3.0	0.023	901.806	48.0	2	-21.03	-4.0	7.6023	70.0	2.0	Outcome2	12.9	-21.03	2.83175	Yes	2.0	-33.9297052154195	1.673	331.863	n/a	GetAnswer	Loss
331.878	4.0	0.015	903.494	48.0	2	-21.03	-4.0	7.6023	70.0	2.0	Outcome2	12.9	-21.03	2.83175	Yes	n/a	-33.9297052154195	n/a	n/a	n/a	ShowChoice	Loss
335.89	1.0	0.012	907.506	48.0	2	-21.03	-4.0	7.6023	70.0	2.0	Outcome2	12.9	-21.03	2.83175	Yes	n/a	-33.9297052154195	n/a	n/a	n/a	ShowResult	Loss
336.91	3.692	0.02	908.526	48.0	2	-21.03	-4.0	7.6023	70.0	2.0	Outcome2	12.9	-21.03	2.83175	Yes	n/a	-33.9297052154195	n/a	n/a	n/a	ISITrial	Loss
340.621	2.832	0.019	912.237	48.0	2	-21.03	-4.0	7.6023	70.0	2.0	Outcome2	12.9	-21.03	2.83175	Yes	n/a	-33.9297052154195	n/a	n/a	n/a	TrialHappPreview	Loss
343.48	4.012	0.027	915.096	48.0	2	-21.03	-4.0	7.6023	70.0	2.0	Outcome2	12.9	-21.03	2.83175	Yes	n/a	-33.9297052154195	n/a	n/a	904.0	TrialHappiness	Loss
343.48	1.669	n/a	915.55	48.0	2	-21.03	-4.0	7.6023	70.0	2.0	Outcome2	12.9	-21.03	2.83175	Yes	n/a	-33.9297052154195	n/a	n/a	904.0	TrialHappinessSliderResponse	Loss
347.492	3.327	4.012	919.108	48.0	2	-21.03	-4.0	7.6023	70.0	2.0	Outcome2	12.9	-21.03	2.83175	Yes	n/a	-33.9297052154195	n/a	n/a	n/a	ISIRate	Loss
350.835	3.0	0.016	922.451	49.0	2	-12.0	-12.0	6.1023	70.0	2.8	Certain	-29.25	5.5	0.0	No	4.0	-34.7482993197279	1.364	352.199	n/a	GetAnswer	Gain
352.223	4.0	0.024	923.839	49.0	2	-12.0	-12.0	6.1023	70.0	2.8	Certain	-29.25	5.5	0.0	No	n/a	-34.7482993197279	n/a	n/a	n/a	ShowChoice	Gain
356.235	1.0	0.012	927.851	49.0	2	-12.0	-12.0	6.1023	70.0	2.8	Certain	-29.25	5.5	0.0	No	n/a	-34.7482993197279	n/a	n/a	n/a	ShowResult	Gain
357.254	8.0	0.019	928.87	49.0	2	-12.0	-12.0	6.1023	70.0	2.8	Certain	-29.25	5.5	0.0	No	n/a	-34.7482993197279	n/a	n/a	n/a	ISITrial	Gain
365.278	3.0	0.024	936.894	50.0	2	3.12	0.0	6.4923	70.0	1.68	Outcome2	-2.06	3.12	3.54725	Yes	2.0	5.180839002267571	1.642	366.92	n/a	GetAnswer	Loss
366.933	4.0	0.013	938.549	50.0	2	3.12	0.0	6.4923	70.0	1.68	Outcome2	-2.06	3.12	3.54725	Yes	n/a	5.180839002267571	n/a	n/a	n/a	ShowChoice	Loss
370.945	1.0	0.012	942.561	50.0	2	3.12	0.0	6.4923	70.0	1.68	Outcome2	-2.06	3.12	3.54725	Yes	n/a	5.180839002267571	n/a	n/a	n/a	ShowResult	Loss
371.965	7.537	0.02	943.581	50.0	2	3.12	0.0	6.4923	70.0	1.68	Outcome2	-2.06	3.12	3.54725	Yes	n/a	5.180839002267571	n/a	n/a	n/a	ISITrial	Loss
379.521	3.547	0.019	951.137	50.0	2	3.12	0.0	6.4923	70.0	1.68	Outcome2	-2.06	3.12	3.54725	Yes	n/a	5.180839002267571	n/a	n/a	n/a	TrialHappPreview	Loss
383.098	4.012	0.03	954.714	50.0	2	3.12	0.0	6.4923	70.0	1.68	Outcome2	-2.06	3.12	3.54725	Yes	n/a	5.180839002267571	n/a	n/a	928.0	TrialHappiness	Loss
383.099	2.172	n/a	955.204	50.0	2	3.12	0.0	6.4923	70.0	1.68	Outcome2	-2.06	3.12	3.54725	Yes	n/a	5.180839002267571	n/a	n/a	928.0	TrialHappinessSliderResponse	Loss
387.11	6.189	4.012	958.726	50.0	2	3.12	0.0	6.4923	70.0	1.68	Outcome2	-2.06	3.12	3.54725	Yes	n/a	5.180839002267571	n/a	n/a	n/a	ISIRate	Loss
393.329	3.0	0.03	964.945	51.0	2	-25.55	-7.0	3.2985	70.0	2.8	Outcome1	-25.55	11.5	0.0	No	2.0	-37.0476190476191	2.294	395.623	n/a	GetAnswer	Loss
395.636	4.0	0.013	967.252	51.0	2	-25.55	-7.0	3.2985	70.0	2.8	Outcome1	-25.55	11.5	0.0	No	n/a	-37.0476190476191	n/a	n/a	n/a	ShowChoice	Loss
399.648	1.0	0.012	971.264	51.0	2	-25.55	-7.0	3.2985	70.0	2.8	Outcome1	-25.55	11.5	0.0	No	n/a	-37.0476190476191	n/a	n/a	n/a	ShowResult	Loss
400.668	5.508	0.02	972.284	51.0	2	-25.55	-7.0	3.2985	70.0	2.8	Outcome1	-25.55	11.5	0.0	No	n/a	-37.0476190476191	n/a	n/a	n/a	ISITrial	Loss
406.201	3.0	0.025	977.817	52.0	2	-31.72	-12.0	-0.6665	70.0	5.0	Outcome1	-31.72	6.3	0.0	No	2.0	-38.020408163265294	2.034	408.235	n/a	GetAnswer	Gain
408.257	4.0	0.022	979.873	52.0	2	-31.72	-12.0	-0.6665	70.0	5.0	Outcome1	-31.72	6.3	0.0	No	n/a	-38.020408163265294	n/a	n/a	n/a	ShowChoice	Gain
412.269	1.0	0.012	983.885	52.0	2	-31.72	-12.0	-0.6665	70.0	5.0	Outcome1	-31.72	6.3	0.0	No	n/a	-38.020408163265294	n/a	n/a	n/a	ShowResult	Gain
413.289	5.913	0.02	984.905	52.0	2	-31.72	-12.0	-0.6665	70.0	5.0	Outcome1	-31.72	6.3	0.0	No	n/a	-38.020408163265294	n/a	n/a	n/a	ISITrial	Gain
419.223	3.0	0.021	990.839	53.0	2	-26.69	-7.0	-4.0027	70.0	5.0	Outcome2	12.3	-26.69	2.99675	Yes	2.0	-38.9931972789116	1.907	421.13	n/a	GetAnswer	Loss
421.146	4.0	0.016	992.762	53.0	2	-26.69	-7.0	-4.0027	70.0	5.0	Outcome2	12.3	-26.69	2.99675	Yes	n/a	-38.9931972789116	n/a	n/a	n/a	ShowChoice	Loss
425.158	1.0	0.012	996.774	53.0	2	-26.69	-7.0	-4.0027	70.0	5.0	Outcome2	12.3	-26.69	2.99675	Yes	n/a	-38.9931972789116	n/a	n/a	n/a	ShowResult	Loss
426.177	3.66	0.019	997.793	53.0	2	-26.69	-7.0	-4.0027	70.0	5.0	Outcome2	12.3	-26.69	2.99675	Yes	n/a	-38.9931972789116	n/a	n/a	n/a	ISITrial	Loss
429.855	2.997	0.018	1001.471	53.0	2	-26.69	-7.0	-4.0027	70.0	5.0	Outcome2	12.3	-26.69	2.99675	Yes	n/a	-38.9931972789116	n/a	n/a	n/a	TrialHappPreview	Loss
432.881	4.012	0.029	1004.497	53.0	2	-26.69	-7.0	-4.0027	70.0	5.0	Outcome2	12.3	-26.69	2.99675	Yes	n/a	-38.9931972789116	n/a	n/a	896.0	TrialHappiness	Loss
432.881	2.789	n/a	1004.992	53.0	2	-26.69	-7.0	-4.0027	70.0	5.0	Outcome2	12.3	-26.69	2.99675	Yes	n/a	-38.9931972789116	n/a	n/a	896.0	TrialHappinessSliderResponse	Loss
436.893	3.987	4.012	1008.509	53.0	2	-26.69	-7.0	-4.0027	70.0	5.0	Outcome2	12.3	-26.69	2.99675	Yes	n/a	-38.9931972789116	n/a	n/a	n/a	ISIRate	Loss
440.905	3.0	0.025	1012.521	54.0	2	-37.52	-18.0	-8.6927	70.0	1.2	Outcome1	-37.52	1.9	0.0	No	2.0	-39.42176870748301	1.518	442.423	n/a	GetAnswer	Mixed
442.443	4.0	0.02	1014.059	54.0	2	-37.52	-18.0	-8.6927	70.0	1.2	Outcome1	-37.52	1.9	0.0	No	n/a	-39.42176870748301	n/a	n/a	n/a	ShowChoice	Mixed
446.455	1.0	0.012	1018.071	54.0	2	-37.52	-18.0	-8.6927	70.0	1.2	Outcome1	-37.52	1.9	0.0	No	n/a	-39.42176870748301	n/a	n/a	n/a	ShowResult	Mixed
447.475	8.0	0.02	1019.091	54.0	2	-37.52	-18.0	-8.6927	70.0	1.2	Outcome1	-37.52	1.9	0.0	No	n/a	-39.42176870748301	n/a	n/a	n/a	ISITrial	Mixed
503.443	0.994	n/a	1075.994	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	920.0	BlockStartHappinessSliderResponse	n/a
-55.432	-0.001	0.024	1027.115	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	{SPACE}	n/a	43.914	-11.518	n/a	Rest	n/a
-11.501	4.0	0.017	1071.046	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	BlockHappyPreview	n/a
-7.489	1.929	0.012	1075.058	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2{-2}	n/a	1.929	-5.56	920.0	BlockStartHappiness	n/a
-2.022	-0.001	0.024	1080.525	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	n/a	1.998	-0.024	n/a	ScanWait	n/a
0.0	10.0	0.024	1082.547	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	GetReady	n/a
10.014	3.0	0.014	1092.561	55.0	3	1.5	1.0	-8.5052	955.0	0.82	Outcome1	1.5	0.91	2.53325	Yes	2.0	0.5945639864099661	1.132	11.146	n/a	GetAnswer	Mixed
11.167	4.0	0.021	1093.714	55.0	3	1.5	1.0	-8.5052	955.0	0.82	Outcome1	1.5	0.91	2.53325	Yes	n/a	0.5945639864099661	n/a	n/a	n/a	ShowChoice	Mixed
15.179	1.0	0.012	1097.726	55.0	3	1.5	1.0	-8.5052	955.0	0.82	Outcome1	1.5	0.91	2.53325	Yes	n/a	0.5945639864099661	n/a	n/a	n/a	ShowResult	Mixed
16.199	7.709	0.02	1098.746	55.0	3	1.5	1.0	-8.5052	955.0	0.82	Outcome1	1.5	0.91	2.53325	Yes	n/a	0.5945639864099661	n/a	n/a	n/a	ISITrial	Mixed
23.922	2.533	0.014	1106.469	55.0	3	1.5	1.0	-8.5052	955.0	0.82	Outcome1	1.5	0.91	2.53325	Yes	n/a	0.5945639864099661	n/a	n/a	n/a	TrialHappPreview	Mixed
26.48	4.012	0.025	1109.027	55.0	3	1.5	1.0	-8.5052	955.0	0.82	Outcome1	1.5	0.91	2.53325	Yes	n/a	0.5945639864099661	n/a	n/a	932.0	TrialHappiness	Mixed
26.48	1.881	n/a	1109.727	55.0	3	1.5	1.0	-8.5052	955.0	0.82	Outcome1	1.5	0.91	2.53325	Yes	n/a	0.5945639864099661	n/a	n/a	932.0	TrialHappinessSliderResponse	Mixed
30.492	2.133	4.012	1113.039	55.0	3	1.5	1.0	-8.5052	955.0	0.82	Outcome1	1.5	0.91	2.53325	Yes	n/a	0.5945639864099661	n/a	n/a	n/a	ISIRate	Mixed
32.648	3.0	0.023	1115.195	56.0	3	5.9	2.74	-7.7677	955.0	3.6	Outcome1	5.9	5.47	0.0	No	2.0	0.43035107587769	1.014	33.662	n/a	GetAnswer	Gain
33.685	4.0	0.023	1116.232	56.0	3	5.9	2.74	-7.7677	955.0	3.6	Outcome1	5.9	5.47	0.0	No	n/a	0.43035107587769	n/a	n/a	n/a	ShowChoice	Gain
37.697	1.0	0.012	1120.244	56.0	3	5.9	2.74	-7.7677	955.0	3.6	Outcome1	5.9	5.47	0.0	No	n/a	0.43035107587769	n/a	n/a	n/a	ShowResult	Gain
38.716	4.697	0.019	1121.263	56.0	3	5.9	2.74	-7.7677	955.0	3.6	Outcome1	5.9	5.47	0.0	No	n/a	0.43035107587769	n/a	n/a	n/a	ISITrial	Gain
43.431	3.0	0.018	1125.978	57.0	3	0.3	0.0	-7.7302	955.0	2.0	Outcome1	0.3	-0.16	0.0	No	2.0	0.456398640996603	1.511	44.942	n/a	GetAnswer	Mixed
44.968	4.0	0.026	1127.515	57.0	3	0.3	0.0	-7.7302	955.0	2.0	Outcome1	0.3	-0.16	0.0	No	n/a	0.456398640996603	n/a	n/a	n/a	ShowChoice	Mixed
48.98	1.0	0.012	1131.527	57.0	3	0.3	0.0	-7.7302	955.0	2.0	Outcome1	0.3	-0.16	0.0	No	n/a	0.456398640996603	n/a	n/a	n/a	ShowResult	Mixed
50.0	4.291	0.02	1132.547	57.0	3	0.3	0.0	-7.7302	955.0	2.0	Outcome1	0.3	-0.16	0.0	No	n/a	0.456398640996603	n/a	n/a	n/a	ISITrial	Mixed
54.313	3.0	0.022	1136.86	58.0	3	1.0	1.0	-7.6052	955.0	0.66	Certain	0.82	1.3	3.04575	Yes	4.0	0.482446206115515	1.527	55.84	n/a	GetAnswer	Mixed
55.851	4.0	0.011	1138.398	58.0	3	1.0	1.0	-7.6052	955.0	0.66	Certain	0.82	1.3	3.04575	Yes	n/a	0.482446206115515	n/a	n/a	n/a	ShowChoice	Mixed
59.863	1.0	0.012	1142.41	58.0	3	1.0	1.0	-7.6052	955.0	0.66	Certain	0.82	1.3	3.04575	Yes	n/a	0.482446206115515	n/a	n/a	n/a	ShowResult	Mixed
60.883	2.037	0.02	1143.43	58.0	3	1.0	1.0	-7.6052	955.0	0.66	Certain	0.82	1.3	3.04575	Yes	n/a	0.482446206115515	n/a	n/a	n/a	ISITrial	Mixed
62.939	3.046	0.019	1145.486	58.0	3	1.0	1.0	-7.6052	955.0	0.66	Certain	0.82	1.3	3.04575	Yes	n/a	0.482446206115515	n/a	n/a	n/a	TrialHappPreview	Mixed
