onset	duration	trial_type	accuracy	response_time	stim1_file	stim2_file
142.187	4.443	1	1	1.171	RhymeSpell/crown.bmp	RhymeSpell/town2.bmp
146.63	4.443	3	1	1.355	RhymeSpell/sword.bmp	RhymeSpell/word2.bmp
151.073	4.443	6	1	1.356	Symbols/ksg.bmp	Symbols/ksj2.bmp
155.516	4.442	3	1	2.288	RhymeSpell/head.bmp	RhymeSpell/bead2.bmp
159.958	4.443	0	1	1.408	RhymeSpell/null.bmp	RhymeSpell/null.bmp
164.401	4.443	5	1	0.695	Symbols/l.bmp	Symbols/l2.bmp
168.844	4.443	0	1	1.161	RhymeSpell/null.bmp	RhymeSpell/null.bmp
173.287	4.443	6	0	1.372	Symbols/uab.bmp	Symbols/iab1.bmp
177.73	4.443	2	1	1.931	RhymeSpell/size.bmp	RhymeSpell/wise2.bmp
182.173	4.442	4	1	1.197	RhymeSpell/clash.bmp	RhymeSpell/worse1.bmp
186.615	4.443	5	1	1.152	Symbols/c.bmp	Symbols/v1.bmp
191.058	4.443	0	1	1.305	RhymeSpell/null.bmp	RhymeSpell/null.bmp
195.501	4.443	0	1	1.218	RhymeSpell/null.bmp	RhymeSpell/null.bmp
199.944	4.443	4	1	1.221	RhymeSpell/loose.bmp	RhymeSpell/drew1.bmp
204.387	4.443	0	1	1.853	RhymeSpell/null.bmp	RhymeSpell/null.bmp
208.83	4.443	4	1	1.169	RhymeSpell/yeast.bmp	RhymeSpell/tooth1.bmp
213.273	4.442	0	1	1.249	RhymeSpell/null.bmp	RhymeSpell/null.bmp
217.715	4.443	3	1	1.702	RhymeSpell/shove.bmp	RhymeSpell/wove1.bmp
222.158	4.443	5	1	1.167	Symbols/n.bmp	Symbols/n1.bmp
226.601	4.443	2	1	1.596	RhymeSpell/chair.bmp	RhymeSpell/scare1.bmp
231.044	4.443	0	1	1.595	RhymeSpell/null.bmp	RhymeSpell/null.bmp
235.487	4.443	1	1	1.486	RhymeSpell/dad.bmp	RhymeSpell/sad1.bmp
239.93	4.442	0	1	1.391	RhymeSpell/null.bmp	RhymeSpell/null.bmp
244.372	4.443	4	1	1.304	RhymeSpell/beef.bmp	RhymeSpell/keep2.bmp
248.815	4.443	3	1	1.563	RhymeSpell/broad.bmp	RhymeSpell/toad1.bmp
253.258	4.443	0	1	1.37	RhymeSpell/null.bmp	RhymeSpell/null.bmp
257.701	4.443	0	1	1.66	RhymeSpell/null.bmp	RhymeSpell/null.bmp
262.144	4.443	4	1	1.364	RhymeSpell/rail.bmp	RhymeSpell/fast1.bmp
266.587	4.442	0	1	1.696	RhymeSpell/null.bmp	RhymeSpell/null.bmp
271.029	4.443	1	1	1.617	RhymeSpell/leg.bmp	RhymeSpell/peg2.bmp
275.472	4.443	1	1	1.299	RhymeSpell/mule.bmp	RhymeSpell/rule2.bmp
279.915	4.443	6	1	1.301	Symbols/upw.bmp	Symbols/upw1.bmp
284.358	4.443	6	1	1.203	Symbols/myh.bmp	Symbols/myl1.bmp
288.801	4.443	0	1	1.41	RhymeSpell/null.bmp	RhymeSpell/null.bmp
293.244	4.443	4	1	1.236	RhymeSpell/storm.bmp	RhymeSpell/chose2.bmp
297.687	4.442	0	1	1.346	RhymeSpell/null.bmp	RhymeSpell/null.bmp
302.129	4.443	2	1	1.544	RhymeSpell/prize.bmp	RhymeSpell/rise1.bmp
306.572	4.443	0	1	1.257	RhymeSpell/null.bmp	RhymeSpell/null.bmp
311.015	4.443	1	0	1.732	RhymeSpell/fought.bmp	RhymeSpell/sought2.bmp
315.458	4.443	4	1	1.179	RhymeSpell/wage.bmp	RhymeSpell/spice1.bmp
319.901	4.443	1	1	1.19	RhymeSpell/beast.bmp	RhymeSpell/least2.bmp
324.344	4.442	5	1	1.224	Symbols/i.bmp	Symbols/i2.bmp
328.786	4.443	5	1	1.066	Symbols/r.bmp	Symbols/z2.bmp
333.229	4.443	0	1	1.171	RhymeSpell/null.bmp	RhymeSpell/null.bmp
337.672	4.443	4	1	1.103	RhymeSpell/dome.bmp	RhymeSpell/fool2.bmp
342.115	4.443	0	1	1.35	RhymeSpell/null.bmp	RhymeSpell/null.bmp
346.558	4.443	1	1	1.318	RhymeSpell/grant.bmp	RhymeSpell/slant1.bmp
351.001	4.443	1	1	1.128	RhymeSpell/numb.bmp	RhymeSpell/thumb2.bmp
355.444	4.442	1	1	1.47	RhymeSpell/chess.bmp	RhymeSpell/press2.bmp
359.886	4.443	6	1	0.943	Symbols/hio.bmp	Symbols/hio2.bmp
364.329	4.443	3	1	2.004	RhymeSpell/damp.bmp	RhymeSpell/swamp1.bmp
368.772	4.443	2	1	1.595	RhymeSpell/true.bmp	RhymeSpell/grew2.bmp
373.215	4.443	0	1	1.533	RhymeSpell/null.bmp	RhymeSpell/null.bmp
377.658	4.443	5	1	1.217	Symbols/p.bmp	Symbols/s1.bmp
382.101	4.442	3	1	2.134	RhymeSpell/shown.bmp	RhymeSpell/clown2.bmp
386.543	4.443	4	1	2.216	RhymeSpell/paint.bmp	RhymeSpell/sigh2.bmp
390.986	4.443	1	1	1.212	RhymeSpell/stone.bmp	RhymeSpell/zone1.bmp
395.429	4.443	0	1	1.567	RhymeSpell/null.bmp	RhymeSpell/null.bmp
399.872	4.443	6	1	1.425	Symbols/mey.bmp	Symbols/mey2.bmp
404.315	4.443	0	1	1.679	RhymeSpell/null.bmp	RhymeSpell/null.bmp
408.758	4.442	0	1	1.286	RhymeSpell/null.bmp	RhymeSpell/null.bmp
413.2	4.443	2	1	1.514	RhymeSpell/spear.bmp	RhymeSpell/sphere2.bmp
417.643	4.443	0	1	2.289	RhymeSpell/null.bmp	RhymeSpell/null.bmp
422.086	4.443	6	1	0.93	Symbols/odt.bmp	Symbols/odt2.bmp
426.529	4.443	2	1	2.198	RhymeSpell/pro.bmp	RhymeSpell/mow2.bmp
430.972	4.443	0	1	1.594	RhymeSpell/null.bmp	RhymeSpell/null.bmp
435.415	4.443	4	1	1.373	RhymeSpell/home.bmp	RhymeSpell/form2.bmp
439.858	4.442	3	1	1.921	RhymeSpell/smooth.bmp	RhymeSpell/booth2.bmp
444.3	4.443	0	1	1.697	RhymeSpell/null.bmp	RhymeSpell/null.bmp
448.743	4.443	1	1	1.339	RhymeSpell/grief.bmp	RhymeSpell/thief1.bmp
453.186	4.443	2	0	1.324	RhymeSpell/top.bmp	RhymeSpell/swap2.bmp
457.629	4.443	5	1	0.744	Symbols/v.bmp	Symbols/h1.bmp
462.072	4.443	0	1	1.368	RhymeSpell/null.bmp	RhymeSpell/null.bmp
466.515	4.442	5	1	1.781	Symbols/h.bmp	Symbols/c2.bmp
470.957	4.443	0	1	1.678	RhymeSpell/null.bmp	RhymeSpell/null.bmp
475.4	4.439	4	1	1.307	RhymeSpell/dream.bmp	RhymeSpell/blame1.bmp
