onset	duration	trial_type	accuracy	response_time	stim1_file	stim2_file
288.784	4.443	0	1	2.12	Semantic/null.bmp	Semantic/null.bmp
293.227	4.443	4	1	0.919	Symbols/v.bmp	Symbols/h1.bmp
297.67	4.443	0	1	1.461	Semantic/null.bmp	Semantic/null.bmp
302.113	4.443	2	1	1.147	Semantic/water.bmp	Semantic/drink2.bmp
306.556	4.443	0	1	1.651	Semantic/null.bmp	Semantic/null.bmp
310.999	4.443	1	1	1.344	Semantic/table.bmp	Semantic/chair1.bmp
315.442	4.442	0	1	1.47	Semantic/null.bmp	Semantic/null.bmp
319.884	4.443	1	1	1.483	Semantic/vine.bmp	Semantic/grape2.bmp
324.327	4.443	0	1	1.205	Semantic/null.bmp	Semantic/null.bmp
328.77	4.443	2	1	1.963	Semantic/throw.bmp	Semantic/catch1.bmp
333.213	4.443	4	1	0.879	Symbols/h.bmp	Symbols/c2.bmp
337.656	4.443	0	1	1.698	Semantic/null.bmp	Semantic/null.bmp
342.099	4.442	3	1	1.571	Semantic/able.bmp	Semantic/party2.bmp
346.541	4.443	5	1	1.908	Symbols/ksg.bmp	Symbols/ksj2.bmp
350.984	4.443	5	0	1.25	Symbols/uab.bmp	Symbols/iab1.bmp
355.427	4.443	1	1	2.148	Semantic/lend.bmp	Semantic/borrow1.bmp
359.87	4.443	0	1	1.421	Semantic/null.bmp	Semantic/null.bmp
364.313	4.443	1	1	1.211	Semantic/silver.bmp	Semantic/gold2.bmp
368.756	4.443	0	1	1.495	Semantic/null.bmp	Semantic/null.bmp
373.199	4.442	4	1	1.185	Symbols/m.bmp	Symbols/m2.bmp
377.641	4.443	5	1	1.493	Symbols/upw.bmp	Symbols/upw1.bmp
382.084	4.443	5	1	2.329	Symbols/myh.bmp	Symbols/myl1.bmp
386.527	4.443	0	1	1.444	Semantic/null.bmp	Semantic/null.bmp
390.97	4.443	5	1	1.894	Symbols/hio.bmp	Symbols/hio2.bmp
395.413	4.443	5	1	1.149	Symbols/mey.bmp	Symbols/mey2.bmp
399.856	4.439	0	1	2.25	Semantic/null.bmp	Semantic/null.bmp
