onset	duration	stim	trial_number	trial_type	trial_structure	trial_length	sequential_position	probe_type	probe	probe_position	response_correct	response_key	response_time
169.3916	0.2	bwjlr	20	noun	phrase	1	8	match	sablier	5	1	y	0.75676
169.5916	0.0	+	20	noun	phrase	1	9	match	sablier	5	1	y	0.75676
169.9914	0.2	sablier	20	noun	phrase	1	10	match	sablier	5	1	y	0.75676
170.1913	0.0	+	20	noun	phrase	1	11	match	sablier	5	1	y	0.75676
170.5911	0.0	+	20	noun	phrase	1	12	match	sablier	5	1	y	0.75676
172.5902	0.0	SABLIER	20	noun	phrase	1	13	match	sablier	5	1	y	0.75676
173.4065	0.0	+	20	noun	phrase	1	14	match	sablier	5	1	y	0.75676
173.347	0.0	[response]	20	noun	phrase	1	15	match	sablier	5	1	y	0.75676
174.9892	0.0	+	21	noun	list	1	1	match	rocher	5	1	y	0.88805
175.5389	0.2	bcfvjhp	21	noun	list	1	2	match	rocher	5	1	y	0.88805
175.7388	0.0	+	21	noun	list	1	3	match	rocher	5	1	y	0.88805
176.1387	0.2	qhft	21	noun	list	1	4	match	rocher	5	1	y	0.88805
176.3386	0.0	+	21	noun	list	1	5	match	rocher	5	1	y	0.88805
176.7384	0.2	kmc	21	noun	list	1	6	match	rocher	5	1	y	0.88805
176.9383	0.0	+	21	noun	list	1	7	match	rocher	5	1	y	0.88805
177.3389	0.2	rhpxq	21	noun	list	1	8	match	rocher	5	1	y	0.88805
177.538	0.0	+	21	noun	list	1	9	match	rocher	5	1	y	0.88805
177.9378	0.2	rocher	21	noun	list	1	10	match	rocher	5	1	y	0.88805
178.1377	0.0	+	21	noun	list	1	11	match	rocher	5	1	y	0.88805
178.5376	0.0	+	21	noun	list	1	12	match	rocher	5	1	y	0.88805
180.5367	0.0	ROCHER	21	noun	list	1	13	match	rocher	5	1	y	0.88805
181.4863	0.0	+	21	noun	list	1	14	match	rocher	5	1	y	0.88805
