onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
361.9713	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
362.988	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
363.5047	0.9833	COLOR_NAME	43	Incongruent	zielony	green	niebieski	blue	hit	n/a
364.4557	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
364.488	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
365.5047	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
366.0214	0.5	COLOR_NAME	44	Neutral	niebieski	blue	Neutral	Neutral	hit	n/a
366.5003	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
366.5214	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
367.538	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
368.0547	0.8	COLOR_NAME	45	Incongruent	niebieski	blue	żółty	yellow	hit	n/a
368.8324	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
368.8547	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
369.8714	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
370.3881	0.5667	COLOR_NAME	46	Incongruent	zielony	green	żółty	yellow	incorrect	n/a
370.9249	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
370.9547	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
371.9713	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
372.4881	1.4833	COLOR_NAME	47	Incongruent	zielony	green	niebieski	blue	hit	n/a
373.9437	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
373.9714	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
374.9881	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
375.5048	0.6667	COLOR_NAME	48	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
376.148	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
376.1714	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
377.1881	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
377.7048	0.6	COLOR_NAME	49	Neutral	żółty	yellow	Neutral	Neutral	hit	n/a
378.2723	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
378.3048	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
379.3215	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
379.8381	1.2833	COLOR_NAME	50	Incongruent	niebieski	blue	zielony	green	hit	n/a
381.0995	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
381.1215	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
382.1382	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
382.6548	0.6833	COLOR_NAME	51	Incongruent	niebieski	blue	czerwony	red	hit	n/a
383.3198	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
383.3382	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
384.3548	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
384.8715	0.65	COLOR_NAME	52	Neutral	żółty	yellow	Neutral	Neutral	hit	n/a
385.4921	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
385.5215	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
386.5382	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
387.0549	0.7667	COLOR_NAME	53	Incongruent	czerwony	red	żółty	yellow	hit	n/a
387.7922	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
387.8215	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
388.8382	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
389.3549	0.5167	COLOR_NAME	54	Neutral	czerwony	red	Neutral	Neutral	hit	n/a
389.8528	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
389.8715	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
390.8882	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
391.4049	0.5833	COLOR_NAME	55	Neutral	żółty	yellow	Neutral	Neutral	hit	n/a
391.9612	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
391.9882	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
393.0049	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
393.5216	0.6833	COLOR_NAME	56	Neutral	niebieski	blue	Neutral	Neutral	hit	n/a
394.1815	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
394.2049	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
395.2216	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
395.7383	0.5333	COLOR_NAME	57	Neutral	zielony	green	Neutral	Neutral	hit	n/a
396.242	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
396.2716	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
397.2883	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
397.8049	0.6	COLOR_NAME	58	Neutral	czerwony	red	Neutral	Neutral	hit	n/a
398.3823	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
398.4049	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
399.4216	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
399.9383	1.05	COLOR_NAME	59	Incongruent	zielony	green	czerwony	red	hit	n/a
400.9701	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
400.9883	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
402.005	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
402.5216	0.6167	COLOR_NAME	60	Incongruent	zielony	green	niebieski	blue	hit	n/a
403.1104	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
403.1383	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
404.155	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
404.6717	0.5	COLOR_NAME	61	Incongruent	zielony	green	żółty	yellow	hit	n/a
405.139	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
405.1717	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
406.1883	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
406.705	0.5833	COLOR_NAME	62	Neutral	niebieski	blue	Neutral	Neutral	hit	n/a
407.2634	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
407.2884	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
408.305	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
408.8217	0.4833	COLOR_NAME	63	Incongruent	niebieski	blue	czerwony	red	hit	n/a
409.276	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
409.305	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
410.3217	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
410.8384	0.7	COLOR_NAME	64	Incongruent	czerwony	red	niebieski	blue	hit	n/a
411.5122	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
411.5384	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
412.5551	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
413.0717	0.9333	COLOR_NAME	65	Incongruent	czerwony	red	żółty	yellow	hit	n/a
413.9719	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
414.0051	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
415.0217	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
415.5384	0.5667	COLOR_NAME	66	Incongruent	żółty	yellow	czerwony	red	hit	n/a
416.0804	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
416.1051	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
417.1218	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
417.6384	0.7167	COLOR_NAME	67	Incongruent	niebieski	blue	żółty	yellow	hit	n/a
418.3326	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
418.3551	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
419.3718	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
419.8884	0.9167	COLOR_NAME	68	Incongruent	żółty	yellow	czerwony	red	hit	n/a
420.7765	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
420.8051	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
421.8218	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
422.3385	0.5333	COLOR_NAME	69	Neutral	żółty	yellow	Neutral	Neutral	hit	n/a
422.8529	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
422.8718	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
423.8885	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
424.4051	0.7333	COLOR_NAME	70	Neutral	czerwony	red	Neutral	Neutral	hit	n/a
425.1051	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
425.1385	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
426.1552	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
426.6718	0.7333	COLOR_NAME	71	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
427.3733	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
427.4052	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
428.4218	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
428.9385	0.6	COLOR_NAME	72	Incongruent	żółty	yellow	zielony	green	hit	n/a
429.5136	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
429.5385	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
432.8359	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
