dataset_id	citation_id	citation_link	UnlinkedAck
ds003988	cit_000461	http://blclab.org/reading_brain	yes
ds003988	cit_000462	https://doi.org/10.1038/s41598-019-47176-7	yes
ds003988	cit_000463	https://doi.org/10.1007/s11145-017-9781-x	yes
ds003974	cit_000460	https://doi.org/10.1016/j.jneuroling.2018.03.005	yes
ds003974	cit_000461	http://blclab.org/reading_brain	yes
ds003974	cit_000462	https://doi.org/10.1038/s41598-019-47176-7	yes
ds003974	cit_000463	https://doi.org/10.1007/s11145-017-9781-x	yes
ds003959	cit_001114	doi:https://doi.org/10.1101/2021.08.11.455923	no
ds003959	cit_001115	https://doi.org/10.1101/2021.08.11.455923	no
ds003959	cit_001116	https://www.biorxiv.org/content/10.1101/2021.08.11.455923v1.full	no
ds003959	cit_001117	www.biorxiv.org/content/10.1101/2021.08.11.455923v1.full	no
ds003929	cit_001092	doi:10.3389/fnins.2018.00548	no
ds003872	cit_000460	https://doi.org/10.1016/j.jneuroling.2018.03.005	yes
ds003872	cit_000461	http://blclab.org/reading_brain	yes
ds003872	cit_000462	https://doi.org/10.1038/s41598-019-47176-7	yes
ds003872	cit_000463	https://doi.org/10.1007/s11145-017-9781-x	yes
ds003766	cit_000674	https://doi.org/10.1038/s41597-022-01538-5	no
ds003766	cit_000064	https://doi.org/10.1038/s41597-019-0104-8	no
ds003766	cit_000065	https://doi.org/10.21105/joss.01896	no
ds003716	cit_000556	https://histopath.nmr.mgh.harvard.edu	no
ds003540	cit_001274	www.sciencedirect.com/science/article/pii/S1053811921002421	no
ds003540	cit_001275	https://www.sciencedirect.com/science/article/pii/S1053811921002421	no
ds003520	cit_001250	https://doi.org/10.1016/j.neuroimage.2020.117498,	no
ds003520	cit_001251	https://arxiv.org/abs/2001.09857	no
ds003520	cit_001252	https://doi.org/10.3389/fnins.2021.602170	no
ds003520	cit_000963	https://doi.org/10.1016/j.neuroimage.2020.117498;	no
ds003097	cit_001025	https://nilab-uva.github.io/AOMIC.github.io/	yes
ds003097	cit_001026	https://www.biorxiv.org/content/10.1101/2020.06.16.155317v1	yes
ds003097	cit_001027	www.biorxiv.org/content/10.1101/2020.06.16.155317v1	yes
ds003004	cit_000852	https://sccn.ucsd.edu/~julie/AlphaIMposter.pdf	no
ds003004	cit_000853	https://doi.org/10.1109/ACII.2013.160	no
ds003004	cit_000854	https://doi.org/10.1016/j.neuroimage.2022.118873	no
ds003004	cit_000855	https://doi.org/10.3389/neuro.09.061.2009	no
ds002741	cit_001127	www.cs.binghamton.edu/~lijun/Research/3DFE/3DFE_Analysis.html	yes
ds002741	cit_001128	https://www.dropbox.com/sh/87bsb74t0lpakr2/AADFvJs7G3uzYP80pL2QLGKxa?dl=0	yes
ds002741	cit_001129	http://www.cs.binghamton.edu/~lijun/Research/3DFE/3DFE_Analysis.html	yes
ds002741	cit_001130	www.dropbox.com/sh/87bsb74t0lpakr2/AADFvJs7G3uzYP80pL2QLGKxa?dl=0	yes
ds002726	cit_001452	www.ncbi.nlm.nih.gov/pubmed/XXXXXXXXX	no
ds002726	cit_001453	https://www.ncbi.nlm.nih.gov/pubmed/XXXXXXXXX	no
ds002726	cit_001495	https://www.ncbi.nlm.nih.gov/pubmed/XXXXXXXXXX\	no
ds002726	cit_001496	www.ncbi.nlm.nih.gov/pubmed/XXXXXXXXXX\	no
ds002574	cit_001454	https://osf.io/5bmdn/	no
ds002574	cit_001455	https://doi.org/10.1016/j.cub.2019.04.012	no
ds002574	cit_001456	https://doi.org/10.1093/cercor/bhz323	no
ds002550	cit_001108	https://www.rogue-research.com/tms/brainsight-tms/	yes
ds002550	cit_001109	www.rogue-research.com/tms/brainsight-tms/	yes
ds002550	cit_001110	https://www.biorxiv.org/content/early/2018/03/16/283234	yes
ds002550	cit_001111	www.biorxiv.org/content/early/2018/03/16/283234	yes
ds002338	cit_000359	https://doi.org/https://doi.org/10.1101/862375	no
ds002338	cit_000361	https://doi.org/10.3389/fnins.2017.00140	no
ds002338	cit_000915	https://doi.org/10.1101/397729	no
ds002014	cit_001471	https://doi.org/10.1101/725671	no
ds001928	cit_001561	www.biorxiv.org/content/10.1101/230243v1	yes
ds001928	cit_001562	https://egarza.github.io	yes
ds001928	cit_001563	https://doi.org/10.1101/230243	yes
ds001928	cit_001564	https://www.biorxiv.org/content/10.1101/230243v1	yes
ds001927	cit_001064	https://doi.org/10.1126/sciadv.aay2739.\n	no
ds001927	cit_001065	https://www.biorxiv.org/content/10.1101/639237v1	no
ds001927	cit_001066	www.biorxiv.org/content/10.1101/639237v1	no
ds001784	cit_001475	http://doi.org/10.1016/j.biopsych.2015.10.029	yes
ds001784	cit_001476	https://doi.org/10.1038/s41467-019-09557-4	yes
ds001344	cit_001642	https://neurovault.org/collections/3264/	no
ds001344	cit_001643	www.biorxiv.org/content/early/2017/12/14/233783	no
ds001344	cit_001644	https://www.biorxiv.org/content/early/2017/12/14/233783	no
ds001302	cit_001525	https://www.researchgate.net/profile/Tyler_Davis7/publication/322852257_Model-based_fMRI_Reveals_Dissimilarity_Processes_Underlying_Base_Rate_Neglect/links/5a729e9a0f7e9b20d48e19bc/Model-based-fMRI-Reveals-Dissimilarity-Processes-Underlying-Base-Rate-Neglect.pdf	yes
ds001302	cit_001526	https://www.biorxiv.org/content/biorxiv/early/2017/11/29/130716.full.pdf	yes
ds001302	cit_001527	www.biorxiv.org/content/biorxiv/early/2017/11/29/130716.full.pdf	yes
ds001302	cit_001528	www.researchgate.net/profile/Tyler_Davis7/publication/322852257_Model-based_fMRI_Reveals_Dissimilarity_Processes_Underlying_Base_Rate_Neglect/links/5a729e9a0f7e9b20d48e19bc/Model-based-fMRI-Reveals-Dissimilarity-Processes-Underlying-Base-Rate-Neglect.pdf	yes
ds001293	cit_001530	www.sciencedirect.com/science/article/pii/S2352340917302056?via%3Dihub	no
ds001293	cit_000610	http://bids.neuroimaging.io	no
ds001293	cit_001531	https://www.sciencedirect.com/science/article/pii/S2352340917302056?via%3Dihub	no
ds001226	cit_000680	https://pubmed.ncbi.nlm.nih.gov/32194282/	yes
ds001226	cit_000681	https://doi.org/10.1523/ENEURO.0083-18.2018	yes
ds001132	cit_001611	www.nature.com/articles/nn.4450	no
ds001132	cit_001612	https://www.nature.com/neuro/journal/v20/n1/full/nn.4450.html	no
ds001132	cit_001613	https://www.nature.com/articles/nn.4450	no
ds001132	cit_001614	www.nature.com/neuro/journal/v20/n1/full/nn.4450.html	no
ds000258	cit_000295	https://www.jonathanpower.net/paper-multiecho.html	no
ds000258	cit_000296	https://mriqc.readthedocs.io/en/stable/	no
ds000258	cit_000297	www.jonathanpower.net/paper-multiecho.html	no
ds000254	cit_000296	https://mriqc.readthedocs.io/en/stable/	yes
ds000253	cit_000296	https://mriqc.readthedocs.io/en/stable/	no
ds000238	cit_000296	https://mriqc.readthedocs.io/en/stable/	no
ds000237	cit_000417	https://mriqc.readthedocs.io/en/latest/	yes
ds000236	cit_000417	https://mriqc.readthedocs.io/en/latest/	yes
ds000235	cit_000417	https://mriqc.readthedocs.io/en/latest/	yes
ds000234	cit_000417	https://mriqc.readthedocs.io/en/latest/	yes
ds000233	cit_001492	https://snastase.github.io/datasets/ds000233	no
ds000233	cit_001493	https://doi.org/10.1093/cercor/bhx138\n\nNastase,	no
ds000233	cit_001494	https://doi.org/10.3389/fnins.2018.00316	no
ds000222	cit_000417	https://mriqc.readthedocs.io/en/latest/	yes
ds000158	cit_000972	http://www.ncbi.nlm.nih.gov/pubmed/26116964	no
ds000158	cit_000973	www.ncbi.nlm.nih.gov/pubmed/26116964	no
ds000157	cit_001405	www.ncbi.nlm.nih.gov/pubmed/23578759	no
ds000157	cit_001406	http://www.ncbi.nlm.nih.gov/pubmed/23578759	no
ds000138	cit_001669	www.ncbi.nlm.nih.gov/pubmed/25372292	yes
ds000138	cit_001670	https://www.ncbi.nlm.nih.gov/pubmed/25372292	yes
ds000119	cit_001546	http://cercor.oxfordjournals.org/content/18/11/2505.short	no
ds000119	cit_001547	doi:10.1093/cercor/bhn012	no
ds000115	cit_001548	www.ncbi.nlm.nih.gov/pmc/articles/PMC3358772/	no
ds000115	cit_001549	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3358772/	no
ds000053	cit_000417	https://mriqc.readthedocs.io/en/latest/	no
ds006239	cit_000094	https://osf.io/eh7t9/	yes
ds006239	cit_000095	https://osf.io/ps6hn	yes
ds006239	cit_000096	https://osf.io/zx2y9/	yes
ds005413	cit_000208	https://doi.org/10.1101/2024.10.10.617570\n(paper	no
ds005413	cit_000209	https://doi.org/10.1101/2024.10.10.617570	no
ds005340	cit_000448	https://doi.org/10.1101/2024.07.12.603125	no
ds005340	cit_000449	https://doi.org/10.1121/10.0034329	no
ds005207	cit_000339	https://orcid.org/0000-0002-7360-8629	no
ds005207	cit_000584	https://doi.org/10.1111/jsr.12786	no
ds005207	cit_000340	https://bids-specification.readthedocs.io/en/stable/01-introduction.html	no
ds005185	cit_000388	https://doi.org/10.1038/s41598-019-53115-3	no
ds005185	cit_000339	https://orcid.org/0000-0002-7360-8629	no
ds005185	cit_000389	https://doi.org/10.3389/fncom.2021.565244	no
ds005178	cit_000338	https://orcid.org/0000-0001-8628-8057	no
ds005178	cit_000339	https://orcid.org/0000-0002-7360-8629	no
ds005178	cit_000340	https://bids-specification.readthedocs.io/en/stable/01-introduction.html	no
ds005106	cit_000335	https://doi.org/10.1038/s41597-025-04744-z	yes
ds005106	cit_000336	https://osf.io/preprints/psyarxiv/dzrkq	yes
ds005106	cit_000337	https://doi.org/10.31234/osf.io/dzrkq	yes
ds004977	cit_000601	https://doi.org/10.1016/j.jneumeth.2024.110153	yes
ds004977	cit_000602	https://doi.org/10.48550/arXiv.2310.00185	yes
ds004817	cit_000808	https://osf.io/7zhwp/	no
ds004817	cit_000809	https://doi.org/10.51628/001c.19129	no
ds004817	cit_000810	https://doi.org/10.51628/001c.21174	no
ds004816	cit_000808	https://osf.io/7zhwp/	no
ds004816	cit_000809	https://doi.org/10.51628/001c.19129	no
ds004816	cit_000810	https://doi.org/10.51628/001c.21174	no
ds004692	cit_000859	https://doi.org/10.1016/j.neuroimage.2023.120307	no
ds004692	cit_000860	https://neurovault.org/collections/15078/	no
ds004692	cit_000861	https://osf.io/nt4jk/	no
ds004398	cit_000967	https://osf.io/szjxp/	no
ds004398	cit_000968	https://doi.org/10.1101/2021.11.08.467745	no
ds004128	cit_001069	www.pnas.org/doi/10.1073/pnas.2116944119	no
ds004128	cit_001070	https://www.pnas.org/doi/10.1073/pnas.2116944119	no
ds004128	cit_001071	https://osf.io/qkrhm/	no
ds004103	cit_000082	https://www.biorxiv.org/content/10.1101/2021.07.11.451985v1	no
ds004103	cit_000083	www.biorxiv.org/content/10.1101/2021.07.11.451985v1	no
ds004086	cit_001076	https://osf.io/ctvsw/	no
ds004086	cit_001077	https://doi.org/10.1152/jn.01029.2005	no
ds004086	cit_001078	https://doi.org/26/21/5835	no
ds004073	cit_000824	https://osf.io/zg8nx/	yes
ds004073	cit_000825	https://osf.io/g9tqh/	yes
ds004073	cit_000826	https://open.win.ox.ac.uk/protocols/stable/8307b825-3fba-44fb-a930-7dea244a0f5c	yes
ds003835	cit_000688	https://doi.org/10.1073/pnas.2117625118	yes
ds003835	cit_000689	www.biorxiv.org/content/10.1101/2020.09.29.319418v4	yes
ds003835	cit_000690	https://www.biorxiv.org/content/10.1101/2020.09.29.319418v4	yes
ds003764	cit_000727	https://doi.org/10.1101/2021.01.25.428107\n	no
ds003764	cit_000728	https://doi.org/10.1016/j.dib.2023.108972\nand	no
ds003764	cit_000729	doi:10.1016/j.neuroimage.2021.118565	no
ds003708	cit_001216	www.biorxiv.org/content/10.1101/2021.01.24.428020v1.full	no
ds003708	cit_001217	https://doi.org/10.1101/2021.01.24.428020	no
ds003708	cit_001218	https://www.biorxiv.org/content/10.1101/2021.01.24.428020v1.full	no
ds003569	cit_001278	http://www.fil.ion.ucl.ac.uk/spm/software/spm12/	no
ds003569	cit_001279	http://surfer.nmr	no
ds003569	cit_000026	www.fil.ion.ucl.ac.uk/spm/software/spm12/	no
ds003242	cit_001371	https://osf.io/cwg9e/	yes
ds003242	cit_001372	https://www.pexels.com/	yes
ds003242	cit_001373	www.pexels.com/	yes
ds002761	cit_000548	https://doi.org/10.1101/758185	no
ds002761	cit_000549	https://osf.io/qaewv/	no
ds002738	cit_001135	https://doi.org/10.1101/158964	no
ds002738	cit_001136	https://osf.io/vdswa/	no
ds002351	cit_001278	http://www.fil.ion.ucl.ac.uk/spm/software/spm12/	no
ds002351	cit_001279	http://surfer.nmr	no
ds002351	cit_000026	www.fil.ion.ucl.ac.uk/spm/software/spm12/	no
ds000214	cit_001657	https://wellcomeopenresearch.org/articles/1-33/v1	yes
ds006334	cit_000099	https://doi.org/10.1523/JNEUROSCI.1797-24.2025	no
ds006317	cit_000064	https://doi.org/10.1038/s41597-019-0104-8	no
ds006317	cit_000065	https://doi.org/10.21105/joss.01896	no
ds006243	cit_000093	https://osf.io/2sx3v/	no
ds006211	cit_000100	https://brainlife.io/ezbids	no
ds006211	cit_000101	https://brainlife.io/ezbids/	no
ds006211	cit_000162	https://doi.org/10.1101/2025.02.10.636597	no
ds006189			yes
ds006188			yes
ds006185	cit_000149	https://doi.org/10.1038/s41592-018-0235-4	no
ds006182	cit_000151	https://www.nature.com/articles/s41592-021-01185-5#citeas	no
ds006182	cit_000152	www.nature.com/articles/s41592-021-01185-5#citeas	no
ds006169	cit_000145	https://osf.io/axz5r/	no
ds006169	cit_000146	https://doi.org/10.1101/2024.06.29.601366	no
ds006142	cit_000126	https://doi.org/10.1145/3206025.3206056	no
ds006142	cit_000064	https://doi.org/10.1038/s41597-019-0104-8	no
ds006142	cit_000065	https://doi.org/10.21105/joss.01896	no
ds006138	cit_000147	https://www.zotero.org/groups/4721296/resilience_systematic_review/library	no
ds006138	cit_000148	www.zotero.org/groups/4721296/resilience_systematic_review/library	no
ds006104	cit_000166	https://doi.org/10.1523/JNEUROSCI.2383-16.2017	yes
ds006104	cit_000167	https://doi.org/10.1002/hbm.22016	yes
ds006104	cit_000168	https://doi.org/10.1097/AUD.0b013e3181b1d42d	yes
ds006045	cit_000029	doi:10.1017/S0033291724003131	yes
ds006045	cit_000030	www.cambridge.org/core/journals/psychological-medicine/article/brain-functional-connectivity-and-anatomical-features-as-predictors-of-cognitive-behavioral-therapy-outcome-for-anxiety-in-youths/2BF58F5EC8F672E26392026280895E8E	yes
ds006045	cit_000031	https://www.cambridge.org/core/journals/psychological-medicine/article/brain-functional-connectivity-and-anatomical-features-as-predictors-of-cognitive-behavioral-therapy-outcome-for-anxiety-in-youths/2BF58F5EC8F672E26392026280895E8E	yes
ds006039	cit_000129	https://discuss.afni.nimh.nih.gov/t/3dresample-on-fmriprep-output-moves-dset-around/7669/4	no
ds006039	cit_000130	https://bids.neuroimaging.io/	no
ds005935	cit_000363	www.nature.com/articles/s41598-020-67327-5	no
ds005935	cit_000364	https://www.nature.com/articles/s41598-020-67327-5	no
ds005935	cit_000365	https://doi.org/10.1038/s41598-020-67327-5	no
ds005895	cit_000384	https://www.biorxiv.org/content/10.1101/2024.07.09.602700v1.full	no
ds005895	cit_000385	https://doi.org/10.1101/2024.07.09.602700	no
ds005895	cit_000386	www.biorxiv.org/content/10.1101/2024.07.09.602700v1.full	no
ds005531	cit_000465	https://doi.org/10.1101/2024.02.06.579077	yes
ds005498	cit_000332	https://doi.org/10.1101/2024.09.25.614833	no
ds005498	cit_000333	https://braindynamicslab.github.io/	no
ds005498	cit_000334	https://doi.org/10.18112/openneuro.ds005498.v1.1.0\n\nGlick	no
ds005455	cit_000120	https://doi.org/10.1038/s41597-025-05245-9	no
ds005455	cit_000121	https://doi.org/10.1038/s41597-025-05245-9]	no
ds005405	cit_000381	www.pnas.org/content/117/11/6170	no
ds005405	cit_000382	https://www.pnas.org/content/117/11/6170	no
ds005405	cit_000383	https://https://doi.org/10.1073/pnas.1913042117	no
ds005385	cit_000164	https://doi.org/10.2196/32352	yes
ds005385	cit_000165	https://doi.org/10.18112/openneuro.ds005385.v1.0.0	yes
ds005366	cit_000349	www.neurosafari.nl	yes
ds005366	cit_000350	https://doi.org/10.1101/2024.07.29.24311044	yes
ds005366	cit_000351	www.utrecht-bci.nl	yes
ds005299	cit_000568	https://www.biorxiv.org/content/10.1101/2023.12.14.571688v2	yes
ds005299	cit_000569	www.biorxiv.org/content/10.1101/2023.12.14.571688v2	yes
ds005299	cit_000570	https://wbhi.ucsb.edu/	yes
ds005266	cit_000517	www.socalkinesia.org	yes
ds005266	cit_000518	http://www.socalkinesia.org	yes
ds005266	cit_000519	https://parkinsonsroadmap.org/#	yes
ds005265	cit_000517	www.socalkinesia.org	yes
ds005265	cit_000518	http://www.socalkinesia.org	yes
ds005265	cit_000519	https://parkinsonsroadmap.org/#	yes
ds005264	cit_000517	www.socalkinesia.org	yes
ds005264	cit_000518	http://www.socalkinesia.org	yes
ds005264	cit_000519	https://parkinsonsroadmap.org/#	yes
ds005263	cit_000517	www.socalkinesia.org	yes
ds005263	cit_000518	http://www.socalkinesia.org	yes
ds005263	cit_000519	https://parkinsonsroadmap.org/#	yes
ds005258	cit_000544	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8434336/	no
ds005258	cit_000545	doi:10.3390/s21175833	no
ds005258	cit_000546	www.ncbi.nlm.nih.gov/pmc/articles/PMC8434336/	no
ds005237	cit_000372	https://www.medrxiv.org/content/10.1101/2024.06.18.24309054v1	no
ds005237	cit_000373	www.medrxiv.org/content/10.1101/2024.06.18.24309054v1	no
ds005237	cit_000374	https://doi.org/[insert	no
ds005114	cit_000615	https://psycnet.apa.org/record/2020-66677-001	no
ds005114	cit_000616	https://pubmed.ncbi.nlm.nih.gov/31344589/	no
ds005114	cit_000617	https://pubmed.ncbi.nlm.nih.gov/31368085/	no
ds005050	cit_000635	https://www.biorxiv.org/content/10.1101/2024.02.13.580092v2	no
ds005050	cit_000636	https://osf.io/u3cfr/	no
ds005050	cit_000637	www.biorxiv.org/content/10.1101/2024.02.13.580092v2	no
ds004993	cit_000459	https://doi.org/10.1038/s41597-019-0105-7	yes
ds004993	cit_000657	https://slhs.utexas.edu/research/hamilton-lab	yes
ds004993	cit_000065	https://doi.org/10.21105/joss.01896	yes
ds004934	cit_000732	https://escholarship.org/uc/item/0gd2j3g8	yes
ds004934	cit_000733	https://doi.org/10.31234/osf.io/54x6b	yes
ds004934	cit_000734	https://osf.io/sa7jy/	yes
ds004892			yes
ds004866	cit_000100	https://brainlife.io/ezbids	no
ds004866	cit_000101	https://brainlife.io/ezbids/	no
ds004866	cit_000779	https://digitalcommons.dartmouth.edu/dissertations/173/	no
ds004829	cit_000792	www.biorxiv.org/content/10.1101/2023.10.30.564708v1	no
ds004829	cit_000793	https://osf.io/dq6v5/	no
ds004829	cit_000794	https://www.biorxiv.org/content/10.1101/2023.10.30.564708v1	no
ds004814	cit_000805	https://doi.org/10.1016/j.neuroimage.2017.03.063	no
ds004814	cit_000806	https://doi.org/10.1523/JNEUROSCI.3576-17.2018	no
ds004814	cit_000807	https://doi.org/10.1038/s41598-019-41965-w	no
ds004798	cit_000408	https://doi.org/10.1038/s41597-024-03029-1	no
ds004798	cit_000409	https://dandiarchive.org/dandiset/000623	no
ds004795	cit_000662	https://www.bundesregierung.de/breg-en/federal-government/ministries/federal-ministry-of-education	yes
ds004795	cit_000663	www.bundesregierung.de/breg-en/federal-government/ministries/federal-ministry-of-education	yes
ds004795	cit_000664	https://torchio.readthedocs.io/transforms/augmentation.html#torchio.transforms.RandomMotion	yes
ds004783	cit_000802	https://research.gold.ac.uk/id/eprint/34238/	no
ds004783	cit_000803	www.cubic.rhul.ac.uk	no
ds004783	cit_000804	https://doi.org/10.1371/journal.pone.0180101	no
ds004776	cit_000818	https://doi.org/10.1016/j.neuroimage.2020.116946	yes
ds004776	cit_000819	https://doi.org/10.3389/fnhum.2015.00021	yes
ds004711	cit_000845	https://osf.io/sh34n/	no
ds004711	cit_000846	https://doi.org/10.3758/s13415-022-01060-6	no
ds004711	cit_000847	https://osf.io/uj359	no
ds004604	cit_000505	https://rdcu.be/dCCZW	no
ds004564	cit_000912	http://doi.org/1920.8/jndata.2015.7	no
ds004564	cit_000913	https://www.ncbi.nlm.nih.gov/pubmed/001012092119281	no
ds004564	cit_000914	www.ncbi.nlm.nih.gov/pubmed/001012092119281	no
ds004513	cit_000925	https://www.science.org/doi/10.1126/sciadv.adi7632	yes
ds004513	cit_000926	https://journals.sagepub.com/doi/full/10.1177/0271678X18776820	yes
ds004513	cit_000927	www.science.org/doi/10.1126/sciadv.adi7632	yes
ds004495	cit_000265	https://osf.io/dm47y/	no
ds004483	cit_000888	https://www.biorxiv.org/content/10.1101/2022.10.15.512361v1	no
ds004483	cit_000889	https://erc.europa.eu/	no
ds004483	cit_000890	www.biorxiv.org/content/10.1101/2022.10.15.512361v1	no
ds004482	cit_000888	https://www.biorxiv.org/content/10.1101/2022.10.15.512361v1	no
ds004482	cit_000889	https://erc.europa.eu/	no
ds004482	cit_000890	www.biorxiv.org/content/10.1101/2022.10.15.512361v1	no
ds004473	cit_000961	https://doi.org/10.1088/1741-2552/acae0a	no
ds004473	cit_000459	https://doi.org/10.1038/s41597-019-0105-7	no
ds004473	cit_000065	https://doi.org/10.21105/joss.01896	no
ds004467	cit_000827	https://osf.io/whsb7/	no
ds004467	cit_000828	www.biorxiv.org/content/10.1101/2023.01.30.526344v1	no
ds004467	cit_000829	https://www.biorxiv.org/content/10.1101/2023.01.30.526344v1	no
ds004455	cit_000822	https://doi.org/10.1038/s41562-023-01573-1	no
ds004455	cit_000823	https://doi.org/10.1101/2022.11.04.515162	no
ds004389	cit_000520	https://creativecommons.org/share-your-work/public-domain/cc0/	no
ds004389	cit_000522	https://osf.io/mjdha	no
ds004389	cit_000066	https://bids-specification.readthedocs.io/en/stable/	no
ds004388	cit_000520	https://creativecommons.org/share-your-work/public-domain/cc0/	no
ds004388	cit_000521	https://osf.io/sgptzt	no
ds004388	cit_000066	https://bids-specification.readthedocs.io/en/stable/	no
ds004381	cit_000466	https://doi.org/10.1016/j.clinph.2023.03.008	no
ds004381	cit_000467	https://hfozuri.ch	no
ds004348	cit_000339	https://orcid.org/0000-0002-7360-8629	no
ds004348	cit_000400	https://doi.org/10.1186/s12938-017-0400-5	no
ds004348	cit_000340	https://bids-specification.readthedocs.io/en/stable/01-introduction.html	no
ds004346	cit_000065	https://doi.org/10.21105/joss.01896	no
ds004346	cit_000157	https://doi.org/10.1038/sdata.2018.110	no
ds004346	cit_000582	https://doi.org/10.1016/j.neuroimage.2022.119047	no
ds004330	cit_000977	https://osf.io/vsc6y/	no
ds004330	cit_000978	https://biorxiv.org/cgi/content/short/2022.08.12.503484v1	no
ds004284	cit_000065	https://doi.org/10.21105/joss.01896	no
ds004284	cit_000064	https://doi.org/10.1038/s41597-019-0104-8	no
ds004283	cit_001010	https://ipira.berkeley.edu/caseforge-inc	yes
ds004276	cit_000157	https://doi.org/10.1038/sdata.2018.110	no
ds004276	cit_001009	https://doi.org/10.3758/s13428-018-1056-1	no
ds004276	cit_000065	https://doi.org/10.21105/joss.01896	no
ds004182	cit_000628	https://doi.org/10.31234/osf.io/zq7gv	no
ds004182	cit_000629	https://osf.io/ad6uc/	no
ds004146	cit_000061	https://www.qimrberghofer.edu.au/study/queensland-twin-registry-study	yes
ds004146	cit_000062	www.qimrberghofer.edu.au/study/queensland-twin-registry-study	yes
ds004146	cit_000063	https://doi.org/10.48610/e891597	yes
ds004107	cit_000065	https://doi.org/10.21105/joss.01896	yes
ds004107	cit_000157	https://doi.org/10.1038/sdata.2018.110	yes
ds004107	cit_001088	https://doi.org/10.1016/j.ics.2006.12.095	yes
ds003990	cit_001151	https://doi.org/10.1101/2022.01.06.471906	no
ds003990	cit_001152	http://www.dancerdesign.co.uk	no
ds003990	cit_001153	www.dancerdesign.co.uk	no
ds003922	cit_001042	http://doi.org/10.1038/sdata.2018.110	no
ds003922	cit_001086	http://doi.org/10.1038/s41467-022-29687-6	no
ds003922	cit_000065	https://doi.org/10.21105/joss.01896	no
ds003838	cit_000650	https://doi.org/10.1038/s41597-022-01414-2	no
ds003838	cit_000651	https://doi.org/10.1038/s41598-023-48917-5	no
ds003838	cit_000652	https://doi.org/10.1111/psyp.14275	no
ds003791	cit_001165	https://doi.org/10.1101/2020.09.29.318287	no
ds003791	cit_001166	https://www.biorxiv.org/content/10.1101/2020.09.29.318287v2	no
ds003791	cit_001167	www.biorxiv.org/content/10.1101/2020.09.29.318287v2	no
ds003763	cit_000723	https://doi.org/10.1111/psyp.13537	no
ds003763	cit_000724	https://doi.org/10.1016/j.cortex.2021.08.009	no
ds003763	cit_000725	https://doi.org/10.31857/s0044467720020069	no
ds003745	cit_000596	https://doi.org/10.31234/osf.io/k7d56	no
ds003745	cit_000597	https://doi.org/10.1016/j.neuroimage.2022.119267	no
ds003717	cit_000862	doi:10.1523/JNEUROSCI.0114-21.2021	no
ds003717	cit_000863	https://osf.io/qxcu8/>	no
ds003717	cit_000864	https://doi.org/10.1523/JNEUROSCI.0114-21.2021	no
ds003715	cit_000671	https://www.biorxiv.org/content/10.1101/254961v2	no
ds003715	cit_000672	www.biorxiv.org/content/10.1101/254961v2	no
ds003715	cit_000673	https://osf.io/kvbqm/	no
ds003710	cit_000994	https://doi.org/10.1186/s12916-020-01683-x	no
ds003710	cit_000995	https://doi.org/10.1101/2021.07.10.450198.,	no
ds003661	cit_001195	https://doi.org/10.1523/ENEURO.0443-17.2018	no
ds003661	cit_000277	https://pypi.python.org/pypi/pydeface>	no
ds003653	cit_000191	https://www.medrxiv.org/content/10.1101/2021.02.25.21252472v2	yes
ds003653	cit_000192	www.medrxiv.org/content/10.1101/2021.02.25.21252472v2	yes
ds003626	cit_000158	https://www.biorxiv.org/content/10.1101/2021.04.19.440473v1	no
ds003626	cit_000159	www.biorxiv.org/content/10.1101/2021.04.19.440473v1	no
ds003592	cit_001148	https://doi.org/10.1038/s41597-022-01231-7	no
ds003592	cit_001149	https://osf.io/yhzxe/	no
ds003592	cit_001150	https://doi.org/10.1093/cercor/bhac056	no
ds003568	cit_001276	www.biorxiv.org/content/10.1101/2021.03.04.433969v1	yes
ds003568	cit_001277	https://www.biorxiv.org/content/10.1101/2021.03.04.433969v1	yes
ds003565	cit_000901	https://doi.org/10.1038/s41598-020-72940-5	no
ds003565	cit_001280	https://doi.org/10.1101/2021.03.13.435253	no
ds003565	cit_000902	https://doi.org/10/gjf3tx\n	no
ds003523	cit_000617	https://pubmed.ncbi.nlm.nih.gov/31368085/	no
ds003523	cit_000615	https://psycnet.apa.org/record/2020-66677-001	no
ds003523	cit_000616	https://pubmed.ncbi.nlm.nih.gov/31344589/	no
ds003522	cit_000617	https://pubmed.ncbi.nlm.nih.gov/31368085/	no
ds003522	cit_000615	https://psycnet.apa.org/record/2020-66677-001	no
ds003522	cit_000616	https://pubmed.ncbi.nlm.nih.gov/31344589/	no
ds003521	cit_001145	https://osf.io/f9gyd/	yes
ds003521	cit_001146	https://nltools.org/	yes
ds003505	cit_001154	https://doi.org/10.1038/s41597-021-01116-1	no
ds003505	cit_001155	https://www.biorxiv.org/content/10.1101/2021.03.16.435599v1	no
ds003505	cit_001156	www.biorxiv.org/content/10.1101/2021.03.16.435599v1	no
ds003455	cit_000381	www.pnas.org/content/117/11/6170	no
ds003455	cit_001225	https://doi.org/10.1073/pnas.1913042117	no
ds003455	cit_000382	https://www.pnas.org/content/117/11/6170	no
ds003453	cit_000381	www.pnas.org/content/117/11/6170	no
ds003453	cit_000382	https://www.pnas.org/content/117/11/6170	no
ds003453	cit_000383	https://https://doi.org/10.1073/pnas.1913042117	no
