onset	duration	modality	hand_ori	finger	touch_side	mov_num	target	run_num	block_num	trial_num_per_run	trial_num_per_block
1338.1392	2.8023	1	2	1	1	5	1	3	4	145	27
1340.7646	2.8023	1	2	2	2	2	1	3	4	146	28
1343.3896	2.8023	1	2	2	2	2	1	3	4	147	29
1346.0151	2.8023	1	2	1	1	4	1	3	4	148	30
1348.6401	2.8023	1	2	1	1	5	1	3	4	149	31
1350.4736	2.8023	2	2	1	1	0	1	3	4	150	32
1353.0991	2.8023	2	2	1	1	0	1	3	4	151	33
1355.7246	2.8023	2	2	2	2	0	1	3	4	152	34
1358.3496	2.8023	2	2	1	1	0	2	3	4	153	35
1360.9751	2.8023	2	2	2	2	0	1	3	4	154	36
1363.6006	2.8023	2	2	2	2	0	1	3	4	155	37
1366.2256	2.8023	2	2	1	1	0	1	3	4	156	38
1368.8511	2.8023	2	2	1	1	0	1	3	4	157	39
1371.4766	2.8023	2	2	1	1	0	1	3	4	158	40
1374.1016	2.8023	2	2	2	2	0	1	3	4	159	41
1430.8418	2.8023	2	2	2	2	0	1	4	1	1	1
1432.6919	2.8023	2	2	2	2	0	1	4	1	2	2
1435.3174	2.8023	2	2	2	2	0	1	4	1	3	3
1437.9429	2.8023	2	2	1	1	0	1	4	1	4	4
1440.5679	2.8023	2	2	2	2	0	1	4	1	5	5
1443.1934	2.8023	2	2	2	2	0	1	4	1	6	6
1445.8188	2.8023	2	2	1	1	0	1	4	1	7	7
1448.4438	2.8023	2	2	2	2	0	1	4	1	8	8
1451.0693	2.8023	2	2	1	1	0	1	4	1	9	9
1454.4863	2.8023	1	2	2	2	1	1	4	1	10	10
1457.1118	2.8023	1	2	1	1	6	1	4	1	11	11
1459.7368	2.8023	1	2	2	2	2	1	4	1	12	12
1463.1626	2.8023	1	2	2	2	2	1	4	1	14	14
1465.7876	2.8023	1	2	2	2	2	1	4	1	15	15
1468.4131	2.8023	1	2	1	1	4	1	4	1	16	16
1471.8384	2.8023	1	2	1	1	6	1	4	1	18	18
1474.4639	2.8023	1	2	2	2	1	1	4	1	19	19
1477.0894	2.8023	1	2	1	1	6	1	4	1	20	20
1478.9229	2.8023	2	2	1	1	0	1	4	1	21	21
1481.5479	2.8023	2	2	1	1	0	1	4	1	22	22
1484.1733	2.8023	2	2	2	2	0	1	4	1	23	23
1486.7983	2.8023	2	2	1	1	0	2	4	1	24	24
1489.4238	2.8023	2	2	2	2	0	1	4	1	25	25
1492.0493	2.8023	2	2	1	1	0	1	4	1	26	26
1494.6743	2.8023	2	2	1	1	0	1	4	1	27	27
1497.2998	2.8023	2	2	1	1	0	2	4	1	28	28
1499.9253	2.8023	2	2	2	2	0	1	4	1	29	29
1502.5503	2.8023	2	2	2	2	0	1	4	1	30	30
1505.1758	2.8023	2	2	2	2	0	1	4	1	31	31
1508.5928	2.8023	1	2	1	1	4	1	4	1	32	32
1511.2188	2.8023	1	2	2	2	1	1	4	1	33	33
1513.8438	2.8023	1	2	2	2	1	1	4	1	34	34
1516.4688	2.8023	1	2	1	1	5	1	4	1	35	35
1519.8945	2.8023	1	2	2	2	3	1	4	1	37	37
1522.5195	2.8023	1	2	2	2	3	1	4	1	38	38
1525.145	2.8023	1	2	1	1	4	1	4	1	39	39
1527.77	2.8023	1	2	1	1	6	1	4	1	40	40
1530.3955	2.8023	1	2	2	2	3	1	4	1	41	41
1550.8647	2.8023	2	1	2	1	0	1	4	2	42	1
1552.7148	2.8023	2	1	2	1	0	1	4	2	43	2
1555.3403	2.8023	2	1	1	2	0	1	4	2	44	3
1557.9653	2.8023	2	1	2	1	0	1	4	2	45	4
1560.5908	2.8023	2	1	2	1	0	1	4	2	46	5
1563.2163	2.8023	2	1	1	2	0	2	4	2	47	6
1565.8413	2.8023	2	1	1	2	0	1	4	2	48	7
1568.4668	2.8023	2	1	1	2	0	1	4	2	49	8
1571.0923	2.8023	2	1	1	2	0	1	4	2	50	9
1573.7173	2.8023	2	1	2	1	0	1	4	2	51	10
1577.1343	2.8023	1	1	2	1	9	1	4	2	52	11
1579.7598	2.8023	1	1	1	2	22	2	4	2	53	12
1582.3853	2.8023	1	1	1	2	12	1	4	2	54	13
1585.0103	2.8023	1	1	1	2	10	1	4	2	55	14
1587.6357	2.8023	1	1	2	1	8	1	4	2	56	15
1590.2612	2.8023	1	1	2	1	7	1	4	2	57	16
1592.8862	2.8023	1	1	1	2	10	1	4	2	58	17
1595.5117	2.8023	1	1	1	2	11	1	4	2	59	18
1598.1372	2.8023	1	1	2	1	21	2	4	2	60	19
1600.7627	2.8023	1	1	1	2	12	1	4	2	61	20
1603.3877	2.8023	1	1	2	1	9	1	4	2	62	21
1605.2212	2.8023	2	1	1	2	0	1	4	2	63	22
1607.8467	2.8023	2	1	1	2	0	1	4	2	64	23
1610.4717	2.8023	2	1	2	1	0	1	4	2	65	24
1613.0972	2.8023	2	1	2	1	0	2	4	2	66	25
1615.7227	2.8023	2	1	2	1	0	1	4	2	67	26
1618.3477	2.8023	2	1	1	2	0	1	4	2	68	27
1620.9731	2.8023	2	1	2	1	0	1	4	2	69	28
1623.5981	2.8023	2	1	1	2	0	2	4	2	70	29
1626.2236	2.8023	2	1	1	2	0	1	4	2	71	30
1628.8491	2.8023	2	1	1	2	0	1	4	2	72	31
1631.4741	2.8023	2	1	2	1	0	1	4	2	73	32
1634.8916	2.8023	1	1	1	2	10	1	4	2	74	33
1637.5166	2.8023	1	1	2	1	19	2	4	2	75	34
1640.1421	2.8023	1	1	2	1	7	1	4	2	76	35
1642.7676	2.8023	1	1	2	1	9	1	4	2	77	36
1645.3926	2.8023	1	1	2	1	9	1	4	2	78	37
1648.0181	2.8023	1	1	1	2	12	1	4	2	79	38
1650.6436	2.8023	1	1	2	1	7	1	4	2	80	39
1653.2686	2.8023	1	1	1	2	10	1	4	2	81	40
1655.894	2.8023	1	1	1	2	12	1	4	2	82	41
1658.519	2.8023	1	1	1	2	11	1	4	2	83	42
1666.5786	2.8023	2	2	1	1	0	1	4	3	84	1
1668.4287	2.8023	2	2	2	2	0	1	4	3	85	2
1671.0542	2.8023	2	2	1	1	0	1	4	3	86	3
1673.6792	2.8023	2	2	1	1	0	1	4	3	87	4
1676.3047	2.8023	2	2	2	2	0	2	4	3	88	5
1678.9302	2.8023	2	2	1	1	0	1	4	3	89	6
1681.5552	2.8023	2	2	2	2	0	1	4	3	90	7
1684.1807	2.8023	2	2	2	2	0	1	4	3	91	8
1686.8062	2.8023	2	2	1	1	0	1	4	3	92	9
1689.4312	2.8023	2	2	1	1	0	1	4	3	93	10
1692.8486	2.8023	1	2	2	2	2	1	4	3	94	11
1695.4736	2.8023	1	2	2	2	2	1	4	3	95	12
1698.0991	2.8023	1	2	1	1	4	1	4	3	96	13
1700.7241	2.8023	1	2	1	1	5	1	4	3	97	14
1703.3496	2.8023	1	2	2	2	2	1	4	3	98	15
1705.9751	2.8023	1	2	2	2	1	1	4	3	99	16
1708.6001	2.8023	1	2	1	1	5	1	4	3	100	17
1712.0259	2.8023	1	2	1	1	6	1	4	3	102	19
1714.6509	2.8023	1	2	1	1	5	1	4	3	103	20
1716.4844	2.8023	2	2	2	2	0	1	4	3	104	21
1719.1099	2.8023	2	2	1	1	0	1	4	3	105	22
1721.7354	2.8023	2	2	1	1	0	2	4	3	106	23
1724.3604	2.8023	2	2	1	1	0	1	4	3	107	24
1726.9858	2.8023	2	2	1	1	0	1	4	3	108	25
1729.6113	2.8023	2	2	2	2	0	1	4	3	109	26
1732.2363	2.8023	2	2	2	2	0	1	4	3	110	27
1734.8618	2.8023	2	2	1	1	0	1	4	3	111	28
1737.4868	2.8023	2	2	1	1	0	1	4	3	112	29
1740.1123	2.8023	2	2	2	2	0	1	4	3	113	30
1743.5293	2.8023	1	2	1	1	5	1	4	3	114	31
1746.1548	2.8023	1	2	1	1	5	1	4	3	115	32
1748.7803	2.8023	1	2	2	2	3	1	4	3	116	33
1751.4053	2.8023	1	2	1	1	4	1	4	3	117	34
1754.0308	2.8023	1	2	1	1	6	1	4	3	118	35
1756.6563	2.8023	1	2	1	1	4	1	4	3	119	36
1759.2813	2.8023	1	2	2	2	1	1	4	3	120	37
1761.9067	2.8023	1	2	2	2	3	1	4	3	121	38
1764.5322	2.8023	1	2	2	2	3	1	4	3	122	39
1774.9248	2.8023	2	1	2	1	0	1	4	4	123	1
1776.7749	2.8023	2	1	2	1	0	1	4	4	124	2
1779.4004	2.8023	2	1	1	2	0	1	4	4	125	3
1782.0259	2.8023	2	1	1	2	0	2	4	4	126	4
1784.6509	2.8023	2	1	2	1	0	1	4	4	127	5
1787.2764	2.8023	2	1	2	1	0	1	4	4	128	6
1789.9019	2.8023	2	1	2	1	0	1	4	4	129	7
1792.5269	2.8023	2	1	2	1	0	2	4	4	130	8
1795.1523	2.8023	2	1	1	2	0	1	4	4	131	9
1797.7778	2.8023	2	1	1	2	0	1	4	4	132	10
1800.4028	2.8023	2	1	1	2	0	1	4	4	133	11
1803.8203	2.8023	1	1	2	1	7	1	4	4	134	12
1806.4458	2.8023	1	1	1	2	23	2	4	4	135	13
1809.0708	2.8023	1	1	1	2	11	1	4	4	136	14
1811.6958	2.8023	1	1	1	2	10	1	4	4	137	15
1814.3213	2.8023	1	1	1	2	10	1	4	4	138	16
1816.9468	2.8023	1	1	2	1	20	2	4	4	139	17
1819.5718	2.8023	1	1	2	1	8	1	4	4	140	18
1822.1973	2.8023	1	1	1	2	11	1	4	4	141	19
1824.8228	2.8023	1	1	1	2	11	1	4	4	142	20
1827.4478	2.8023	1	1	2	1	9	1	4	4	143	21
1830.0732	2.8023	1	1	2	1	8	1	4	4	144	22
1831.9067	2.8023	2	1	1	2	0	1	4	4	145	23
1834.5322	2.8023	2	1	2	1	0	1	4	4	146	24
1837.1572	2.8023	2	1	2	1	0	1	4	4	147	25
1839.7827	2.8023	2	1	2	1	0	1	4	4	148	26
1842.4082	2.8023	2	1	1	2	0	1	4	4	149	27
1845.0332	2.8023	2	1	1	2	0	1	4	4	150	28
1847.6587	2.8023	2	1	2	1	0	2	4	4	151	29
1850.2842	2.8023	2	1	1	2	0	1	4	4	152	30
1852.9092	2.8023	2	1	2	1	0	1	4	4	153	31
1855.5347	2.8023	2	1	1	2	0	1	4	4	154	32
1858.9517	2.8023	1	1	1	2	11	1	4	4	155	33
1861.5771	2.8023	1	1	2	1	20	2	4	4	156	34
1864.2021	2.8023	1	1	2	1	9	1	4	4	157	35
1866.8276	2.8023	1	1	2	1	8	1	4	4	158	36
1869.4531	2.8023	1	1	2	1	8	1	4	4	159	37
1872.0781	2.8023	1	1	1	2	24	2	4	4	160	38
1874.7036	2.8023	1	1	1	2	12	1	4	4	161	39
1877.3291	2.8023	1	1	2	1	8	1	4	4	162	40
1879.9541	2.8023	1	1	2	1	7	1	4	4	163	41
1882.5796	2.8023	1	1	1	2	24	2	4	4	164	42
1885.2051	2.8023	1	1	2	1	7	1	4	4	165	43
1887.8301	2.8023	1	1	1	2	12	1	4	4	166	44
