onset	duration	sample	trial_type	value
481.073	0.001	481074	Stimulus	S 32
481.25	0.001	481251	Stimulus	S 32
481.395	0.001	481396	Stimulus	S 32
481.604	0.001	481605	Stimulus	S 32
481.942	0.001	481943	Stimulus	S 52
482.51	0.001	482511	Stimulus	S 22
482.703	0.001	482704	Stimulus	S 22
482.863	0.001	482864	Stimulus	S 22
483.045	0.001	483046	Stimulus	S 22
483.184	0.001	483185	Stimulus	S 72
484.193	0.001	484194	Stimulus	S 82
811.809	0.001	811810	Stimulus	S  1
813.687	0.001	813688	Stimulus	S 11
814.613	0.001	814614	Stimulus	S 31
815.762	0.001	815763	Stimulus	S 21
816.295	0.001	816296	Stimulus	S 21
816.825	0.001	816826	Stimulus	S 21
818.302	0.001	818303	Stimulus	S 21
819.359	0.001	819360	Stimulus	S 31
820.098	0.001	820099	Stimulus	S 31
821.341	0.001	821342	Stimulus	S 31
822.046	0.001	822047	Stimulus	S 21
822.655	0.001	822656	Stimulus	S 31
823.253	0.001	823254	Stimulus	S 31
824.589	0.001	824590	Stimulus	S 21
825.723	0.001	825724	Stimulus	S 31
827.44	0.001	827441	Stimulus	S 21
829.357	0.001	829358	Stimulus	S 31
830.519	0.001	830520	Stimulus	S 21
832.402	0.001	832403	Stimulus	S 21
833.963	0.001	833964	Stimulus	S 31
834.824	0.001	834825	Stimulus	S 31
835.529	0.001	835530	Stimulus	S 21
836.877	0.001	836878	Stimulus	S 31
838.307	0.001	838308	Stimulus	S 21
839.552	0.001	839553	Stimulus	S 31
840.924	0.001	840925	Stimulus	S 21
842.31	0.001	842311	Stimulus	S 31
843.297	0.001	843298	Stimulus	S 21
843.878	0.001	843879	Stimulus	S 21
845.02	0.001	845021	Stimulus	S 31
845.483	0.001	845484	Stimulus	S 31
846.374	0.001	846375	Stimulus	S 21
847.847	0.001	847848	Stimulus	S 21
849.092	0.001	849093	Stimulus	S 31
851.022	0.001	851023	Stimulus	S 21
852.305	0.001	852306	Stimulus	S 21
852.744	0.001	852745	Stimulus	S 31
853.123	0.001	853124	Stimulus	S 31
853.437	0.001	853438	Stimulus	S 31
853.902	0.001	853903	Stimulus	S 21
854.329	0.001	854330	Stimulus	S 21
854.564	0.001	854565	Stimulus	S 21
855.935	0.001	855936	Stimulus	S 31
857.389	0.001	857390	Stimulus	S 21
858.438	0.001	858439	Stimulus	S 31
859.948	0.001	859949	Stimulus	S 21
860.711	0.001	860712	Stimulus	S 31
861.932	0.001	861933	Stimulus	S 31
862.772	0.001	862773	Stimulus	S 21
863.384	0.001	863385	Stimulus	S 21
864.292	0.001	864293	Stimulus	S 31
865.201	0.001	865202	Stimulus	S 31
865.959	0.001	865960	Stimulus	S 21
867.562	0.001	867563	Stimulus	S 21
868.453	0.001	868454	Stimulus	S 31
869.386	0.001	869387	Stimulus	S 31
870.407	0.001	870408	Stimulus	S 21
871.459	0.001	871460	Stimulus	S 31
871.998	0.001	871999	Stimulus	S 31
872.701	0.001	872702	Stimulus	S 21
873.255	0.001	873256	Stimulus	S 21
873.768	0.001	873769	Stimulus	S 71
874.777	0.001	874778	Stimulus	S 81
877.271	0.001	877272	Stimulus	S  4
879.689	0.001	879690	Stimulus	S 14
880.465	0.001	880466	Stimulus	S 34
881.219	0.001	881220	Stimulus	S 44
881.695	0.001	881696	Stimulus	S 34
882.25	0.001	882251	Stimulus	S 24
882.33	0.001	882331	Stimulus	S 44
882.346	0.001	882347	Stimulus	S 44
882.826	0.001	882827	Stimulus	S 34
883.055	0.001	883056	Stimulus	S 34
883.319	0.001	883320	Stimulus	S 34
883.64	0.001	883641	Stimulus	S 34
883.795	0.001	883796	Stimulus	S 34
883.907	0.001	883908	Stimulus	S 34
884.051	0.001	884052	Stimulus	S 34
884.466	0.001	884467	Stimulus	S 24
885.075	0.001	885076	Stimulus	S 44
885.219	0.001	885220	Stimulus	S 24
885.635	0.001	885636	Stimulus	S 34
886.079	0.001	886080	Stimulus	S 34
886.191	0.001	886192	Stimulus	S 54
886.304	0.001	886305	Stimulus	S 34
886.766	0.001	886767	Stimulus	S 24
886.95	0.001	886951	Stimulus	S 24
887.095	0.001	887096	Stimulus	S 24
887.234	0.001	887235	Stimulus	S 24
887.354	0.001	887355	Stimulus	S 44
887.418	0.001	887419	Stimulus	S 24
887.618	0.001	887619	Stimulus	S 44
887.818	0.001	887819	Stimulus	S 34
888.036	0.001	888037	Stimulus	S 34
888.389	0.001	888390	Stimulus	S 54
888.494	0.001	888495	Stimulus	S 34
888.686	0.001	888687	Stimulus	S 34
888.945	0.001	888946	Stimulus	S 24
889.122	0.001	889123	Stimulus	S 24
889.266	0.001	889267	Stimulus	S 24
889.507	0.001	889508	Stimulus	S 24
889.741	0.001	889742	Stimulus	S 24
889.913	0.001	889914	Stimulus	S 24
890.077	0.001	890078	Stimulus	S 24
890.11	0.001	890111	Stimulus	S 44
890.254	0.001	890255	Stimulus	S 44
890.488	0.001	890489	Stimulus	S 34
890.68	0.001	890681	Stimulus	S 34
891.084	0.001	891085	Stimulus	S 34
891.268	0.001	891269	Stimulus	S 34
891.42	0.001	891421	Stimulus	S 34
891.556	0.001	891557	Stimulus	S 34
891.717	0.001	891718	Stimulus	S 34
892.081	0.001	892082	Stimulus	S 34
892.242	0.001	892243	Stimulus	S 54
892.631	0.001	892632	Stimulus	S 24
893.163	0.001	893164	Stimulus	S 24
893.451	0.001	893452	Stimulus	S 24
894.625	0.001	894626	Stimulus	S 44
894.923	0.001	894924	Stimulus	S 54
894.987	0.001	894988	Stimulus	S 34
895.211	0.001	895212	Stimulus	S 34
895.588	0.001	895589	Stimulus	S 24
895.788	0.001	895789	Stimulus	S 24
896.047	0.001	896048	Stimulus	S 24
896.249	0.001	896250	Stimulus	S 24
896.395	0.001	896396	Stimulus	S 44
897.255	0.001	897256	Stimulus	S 54
897.384	0.001	897385	Stimulus	S 34
897.393	0.001	897394	Stimulus	S 44
897.96	0.001	897961	Stimulus	S 24
899.361	0.001	899362	Stimulus	S 54
899.409	0.001	899410	Stimulus	S 54
899.425	0.001	899426	Stimulus	S 54
899.553	0.001	899554	Stimulus	S 34
899.777	0.001	899778	Stimulus	S 44
899.826	0.001	899827	Stimulus	S 24
900.139	0.001	900140	Stimulus	S 24
900.251	0.001	900252	Stimulus	S 24
900.383	0.001	900384	Stimulus	S 24
900.495	0.001	900496	Stimulus	S 24
900.618	0.001	900619	Stimulus	S 24
900.725	0.001	900726	Stimulus	S 44
900.734	0.001	900735	Stimulus	S 24
900.878	0.001	900879	Stimulus	S 24
900.918	0.001	900919	Stimulus	S 44
900.991	0.001	900992	Stimulus	S 24
901.233	0.001	901234	Stimulus	S 24
901.418	0.001	901419	Stimulus	S 24
901.682	0.001	901683	Stimulus	S 24
902.164	0.001	902165	Stimulus	S 24
902.527	0.001	902528	Stimulus	S 44
902.567	0.001	902568	Stimulus	S 24
902.807	0.001	902808	Stimulus	S 34
902.999	0.001	903000	Stimulus	S 34
903.136	0.001	903137	Stimulus	S 34
903.232	0.001	903233	Stimulus	S 54
903.256	0.001	903257	Stimulus	S 34
903.4	0.001	903401	Stimulus	S 34
903.538	0.001	903539	Stimulus	S 34
903.663	0.001	903664	Stimulus	S 54
903.879	0.001	903880	Stimulus	S 34
904.073	0.001	904074	Stimulus	S 54
904.451	0.001	904452	Stimulus	S 24
904.645	0.001	904646	Stimulus	S 24
904.906	0.001	904907	Stimulus	S 44
905.003	0.001	905004	Stimulus	S 24
905.087	0.001	905088	Stimulus	S 44
905.467	0.001	905468	Stimulus	S 34
905.659	0.001	905660	Stimulus	S 34
905.883	0.001	905884	Stimulus	S 34
906.084	0.001	906085	Stimulus	S 34
906.556	0.001	906557	Stimulus	S 24
907.018	0.001	907019	Stimulus	S 24
907.207	0.001	907208	Stimulus	S 24
907.66	0.001	907661	Stimulus	S 34
907.917	0.001	907918	Stimulus	S 34
908.356	0.001	908357	Stimulus	S 24
908.541	0.001	908542	Stimulus	S 24
908.694	0.001	908695	Stimulus	S 24
909.078	0.001	909079	Stimulus	S 24
909.294	0.001	909295	Stimulus	S 44
909.375	0.001	909376	Stimulus	S 24
909.612	0.001	909613	Stimulus	S 34
909.789	0.001	909790	Stimulus	S 34
909.957	0.001	909958	Stimulus	S 34
910.104	0.001	910105	Stimulus	S 34
910.232	0.001	910233	Stimulus	S 34
910.385	0.001	910386	Stimulus	S 34
910.529	0.001	910530	Stimulus	S 34
910.668	0.001	910669	Stimulus	S 34
910.858	0.001	910859	Stimulus	S 34
910.963	0.001	910964	Stimulus	S 54
910.995	0.001	910996	Stimulus	S 34
911.166	0.001	911167	Stimulus	S 34
911.328	0.001	911329	Stimulus	S 34
911.547	0.001	911548	Stimulus	S 34
911.703	0.001	911704	Stimulus	S 24
911.865	0.001	911866	Stimulus	S 24
912.002	0.001	912003	Stimulus	S 24
912.143	0.001	912144	Stimulus	S 24
912.28	0.001	912281	Stimulus	S 24
912.416	0.001	912417	Stimulus	S 24
912.552	0.001	912553	Stimulus	S 24
912.742	0.001	912743	Stimulus	S 24
912.886	0.001	912887	Stimulus	S 24
913.038	0.001	913039	Stimulus	S 24
913.35	0.001	913351	Stimulus	S 24
913.582	0.001	913583	Stimulus	S 24
913.843	0.001	913844	Stimulus	S 34
914.044	0.001	914045	Stimulus	S 34
914.183	0.001	914184	Stimulus	S 34
914.68	0.001	914681	Stimulus	S 54
914.728	0.001	914729	Stimulus	S 34
914.744	0.001	914745	Stimulus	S 54
914.872	0.001	914873	Stimulus	S 54
914.936	0.001	914937	Stimulus	S 34
915.271	0.001	915272	Stimulus	S 24
915.449	0.001	915450	Stimulus	S 24
915.586	0.001	915587	Stimulus	S 24
915.626	0.001	915627	Stimulus	S 44
915.724	0.001	915725	Stimulus	S 24
915.886	0.001	915887	Stimulus	S 24
916.175	0.001	916176	Stimulus	S 24
916.337	0.001	916338	Stimulus	S 24
916.519	0.001	916520	Stimulus	S 44
916.746	0.001	916747	Stimulus	S 24
916.93	0.001	916931	Stimulus	S 24
917.05	0.001	917051	Stimulus	S 34
917.202	0.001	917203	Stimulus	S 34
917.331	0.001	917332	Stimulus	S 34
917.463	0.001	917464	Stimulus	S 34
917.495	0.001	917496	Stimulus	S 54
917.607	0.001	917608	Stimulus	S 34
917.759	0.001	917760	Stimulus	S 34
917.923	0.001	917924	Stimulus	S 34
918.067	0.001	918068	Stimulus	S 34
918.228	0.001	918229	Stimulus	S 34
918.507	0.001	918508	Stimulus	S 34
918.588	0.001	918589	Stimulus	S 24
918.822	0.001	918823	Stimulus	S 24
918.991	0.001	918992	Stimulus	S 24
919.123	0.001	919124	Stimulus	S 24
919.275	0.001	919276	Stimulus	S 24
919.421	0.001	919422	Stimulus	S 24
919.551	0.001	919552	Stimulus	S 24
919.72	0.001	919721	Stimulus	S 24
919.794	0.001	919795	Stimulus	S 44
919.86	0.001	919861	Stimulus	S 24
920.025	0.001	920026	Stimulus	S 24
920.268	0.001	920269	Stimulus	S 34
920.68	0.001	920681	Stimulus	S 24
921.11	0.001	921111	Stimulus	S 34
921.903	0.001	921904	Stimulus	S 34
924.08	0.001	924081	Stimulus	S 24
924.248	0.001	924249	Stimulus	S 44
924.737	0.001	924738	Stimulus	S 34
925.424	0.001	925425	Stimulus	S 34
926.024	0.001	926025	Stimulus	S 24
926.153	0.001	926154	Stimulus	S 44
926.241	0.001	926242	Stimulus	S 44
926.417	0.001	926418	Stimulus	S 24
926.466	0.001	926467	Stimulus	S 44
926.716	0.001	926717	Stimulus	S 34
926.725	0.001	926726	Stimulus	S 54
926.889	0.001	926890	Stimulus	S 34
927.05	0.001	927051	Stimulus	S 34
927.187	0.001	927188	Stimulus	S 34
927.599	0.001	927600	Stimulus	S 54
927.671	0.001	927672	Stimulus	S 24
928.127	0.001	928128	Stimulus	S 24
928.312	0.001	928313	Stimulus	S 24
928.481	0.001	928482	Stimulus	S 24
928.666	0.001	928667	Stimulus	S 24
929.33	0.001	929331	Stimulus	S 24
929.755	0.001	929756	Stimulus	S 34
929.956	0.001	929957	Stimulus	S 34
930.415	0.001	930416	Stimulus	S 24
930.458	0.001	930459	Stimulus	S 44
930.634	0.001	930635	Stimulus	S 24
930.69	0.001	930691	Stimulus	S 44
930.918	0.001	930919	Stimulus	S 44
931.04	0.001	931041	Stimulus	S 34
931.44	0.001	931441	Stimulus	S 34
931.465	0.001	931466	Stimulus	S 54
931.657	0.001	931658	Stimulus	S 34
932.05	0.001	932051	Stimulus	S 24
932.274	0.001	932275	Stimulus	S 24
932.542	0.001	932543	Stimulus	S 44
932.599	0.001	932600	Stimulus	S 24
932.815	0.001	932816	Stimulus	S 24
933.614	0.001	933615	Stimulus	S 34
933.952	0.001	933953	Stimulus	S 54
934.23	0.001	934231	Stimulus	S 24
935.01	0.001	935011	Stimulus	S 44
935.244	0.001	935245	Stimulus	S 54
935.617	0.001	935618	Stimulus	S 34
936.001	0.001	936002	Stimulus	S 44
936.091	0.001	936092	Stimulus	S 24
936.283	0.001	936284	Stimulus	S 24
936.364	0.001	936365	Stimulus	S 44
936.638	0.001	936639	Stimulus	S 34
936.83	0.001	936831	Stimulus	S 34
936.999	0.001	937000	Stimulus	S 34
937.152	0.001	937153	Stimulus	S 34
937.289	0.001	937290	Stimulus	S 34
937.434	0.001	937435	Stimulus	S 54
937.602	0.001	937603	Stimulus	S 54
937.867	0.001	937868	Stimulus	S 24
938.157	0.001	938158	Stimulus	S 24
938.341	0.001	938342	Stimulus	S 24
938.486	0.001	938487	Stimulus	S 24
938.872	0.001	938873	Stimulus	S 24
939.186	0.001	939187	Stimulus	S 44
939.422	0.001	939423	Stimulus	S 44
939.519	0.001	939520	Stimulus	S 34
939.767	0.001	939768	Stimulus	S 74
940.777	0.001	940778	Stimulus	S 84
947.074	0.001	947075	Stimulus	S  4
948.707	0.001	948708	Stimulus	S 14
948.999	0.001	949000	Stimulus	S 44
949.514	0.001	949515	Stimulus	S 24
949.658	0.001	949659	Stimulus	S 54
950.095	0.001	950096	Stimulus	S 34
950.411	0.001	950412	Stimulus	S 34
951.102	0.001	951103	Stimulus	S 54
951.498	0.001	951499	Stimulus	S 24
951.507	0.001	951508	Stimulus	S 44
951.707	0.001	951708	Stimulus	S 24
951.86	0.001	951861	Stimulus	S 24
952.117	0.001	952118	Stimulus	S 24
952.157	0.001	952158	Stimulus	S 44
952.462	0.001	952463	Stimulus	S 34
952.655	0.001	952656	Stimulus	S 34
952.791	0.001	952792	Stimulus	S 34
952.936	0.001	952937	Stimulus	S 34
953.082	0.001	953083	Stimulus	S 34
953.254	0.001	953255	Stimulus	S 34
953.407	0.001	953408	Stimulus	S 34
953.584	0.001	953585	Stimulus	S 34
953.744	0.001	953745	Stimulus	S 34
953.912	0.001	953913	Stimulus	S 34
954.1	0.001	954101	Stimulus	S 34
954.188	0.001	954189	Stimulus	S 54
954.773	0.001	954774	Stimulus	S 24
955.128	0.001	955129	Stimulus	S 54
955.456	0.001	955457	Stimulus	S 34
955.601	0.001	955602	Stimulus	S 24
955.785	0.001	955786	Stimulus	S 24
955.801	0.001	955802	Stimulus	S 44
955.913	0.001	955914	Stimulus	S 24
956.074	0.001	956075	Stimulus	S 24
956.202	0.001	956203	Stimulus	S 24
956.595	0.001	956596	Stimulus	S 24
956.76	0.001	956761	Stimulus	S 24
957.136	0.001	957137	Stimulus	S 34
957.304	0.001	957305	Stimulus	S 34
957.458	0.001	957459	Stimulus	S 34
957.607	0.001	957608	Stimulus	S 34
957.776	0.001	957777	Stimulus	S 34
958.292	0.001	958293	Stimulus	S 34
958.946	0.001	958947	Stimulus	S 24
959.115	0.001	959116	Stimulus	S 24
959.259	0.001	959260	Stimulus	S 24
959.419	0.001	959420	Stimulus	S 24
959.819	0.001	959820	Stimulus	S 34
960.012	0.001	960013	Stimulus	S 34
960.164	0.001	960165	Stimulus	S 34
960.333	0.001	960334	Stimulus	S 34
960.501	0.001	960502	Stimulus	S 34
960.689	0.001	960690	Stimulus	S 34
960.801	0.001	960802	Stimulus	S 54
960.857	0.001	960858	Stimulus	S 34
961.049	0.001	961050	Stimulus	S 34
961.558	0.001	961559	Stimulus	S 34
961.895	0.001	961896	Stimulus	S 24
962.047	0.001	962048	Stimulus	S 24
962.193	0.001	962194	Stimulus	S 24
962.338	0.001	962339	Stimulus	S 24
962.444	0.001	962445	Stimulus	S 44
962.485	0.001	962486	Stimulus	S 44
962.502	0.001	962503	Stimulus	S 24
962.558	0.001	962559	Stimulus	S 44
962.934	0.001	962935	Stimulus	S 34
963.095	0.001	963096	Stimulus	S 34
963.239	0.001	963240	Stimulus	S 34
963.383	0.001	963384	Stimulus	S 34
963.528	0.001	963529	Stimulus	S 34
963.657	0.001	963658	Stimulus	S 34
963.721	0.001	963722	Stimulus	S 54
963.793	0.001	963794	Stimulus	S 34
963.905	0.001	963906	Stimulus	S 54
963.929	0.001	963930	Stimulus	S 34
964.058	0.001	964059	Stimulus	S 34
964.186	0.001	964187	Stimulus	S 34
964.306	0.001	964307	Stimulus	S 34
964.411	0.001	964412	Stimulus	S 34
964.524	0.001	964525	Stimulus	S 34
964.66	0.001	964661	Stimulus	S 34
964.692	0.001	964693	Stimulus	S 54
964.804	0.001	964805	Stimulus	S 34
964.842	0.001	964843	Stimulus	S 64
965.852	0.001	965853	Stimulus	S 84
967.108	0.001	967109	Stimulus	S  2
967.681	0.001	967682	Stimulus	S 12
968.755	0.001	968756	Stimulus	S 42
969.036	0.001	969037	Stimulus	S 22
969.388	0.001	969389	Stimulus	S 32
969.58	0.001	969581	Stimulus	S 32
969.619	0.001	969620	Stimulus	S 52
969.772	0.001	969773	Stimulus	S 52
970.204	0.001	970205	Stimulus	S 22
970.463	0.001	970464	Stimulus	S 22
970.481	0.001	970482	Stimulus	S 42
971.361	0.001	971362	Stimulus	S 42
971.779	0.001	971780	Stimulus	S 42
971.899	0.001	971900	Stimulus	S 32
972.264	0.001	972265	Stimulus	S 32
972.568	0.001	972569	Stimulus	S 32
972.712	0.001	972713	Stimulus	S 52
973.113	0.001	973114	Stimulus	S 22
973.324	0.001	973325	Stimulus	S 22
973.492	0.001	973493	Stimulus	S 22
973.669	0.001	973670	Stimulus	S 22
974.239	0.001	974240	Stimulus	S 22
974.375	0.001	974376	Stimulus	S 42
974.94	0.001	974941	Stimulus	S 32
975.508	0.001	975509	Stimulus	S 32
975.62	0.001	975621	Stimulus	S 52
975.996	0.001	975997	Stimulus	S 22
976.269	0.001	976270	Stimulus	S 22
976.549	0.001	976550	Stimulus	S 22
977.234	0.001	977235	Stimulus	S 22
977.387	0.001	977388	Stimulus	S 42
977.435	0.001	977436	Stimulus	S 42
977.783	0.001	977784	Stimulus	S 32
977.971	0.001	977972	Stimulus	S 32
978.164	0.001	978165	Stimulus	S 32
978.34	0.001	978341	Stimulus	S 32
978.404	0.001	978405	Stimulus	S 52
978.5	0.001	978501	Stimulus	S 32
978.532	0.001	978533	Stimulus	S 52
978.708	0.001	978709	Stimulus	S 32
979.024	0.001	979025	Stimulus	S 22
979.217	0.001	979218	Stimulus	S 22
979.273	0.001	979274	Stimulus	S 42
979.43	0.001	979431	Stimulus	S 22
979.655	0.001	979656	Stimulus	S 22
979.951	0.001	979952	Stimulus	S 32
980.152	0.001	980153	Stimulus	S 32
980.62	0.001	980621	Stimulus	S 22
980.916	0.001	980917	Stimulus	S 42
981.277	0.001	981278	Stimulus	S 32
981.494	0.001	981495	Stimulus	S 32
981.519	0.001	981520	Stimulus	S 52
981.953	0.001	981954	Stimulus	S 22
982.187	0.001	982188	Stimulus	S 22
982.544	0.001	982545	Stimulus	S 42
982.84	0.001	982841	Stimulus	S 52
982.882	0.001	982883	Stimulus	S 32
983.07	0.001	983071	Stimulus	S 32
983.551	0.001	983552	Stimulus	S 22
983.768	0.001	983769	Stimulus	S 22
983.944	0.001	983945	Stimulus	S 22
984.643	0.001	984644	Stimulus	S 22
984.82	0.001	984821	Stimulus	S 42
985.019	0.001	985020	Stimulus	S 42
985.228	0.001	985229	Stimulus	S 32
985.404	0.001	985405	Stimulus	S 32
985.589	0.001	985590	Stimulus	S 32
985.781	0.001	985782	Stimulus	S 32
985.965	0.001	985966	Stimulus	S 32
986.165	0.001	986166	Stimulus	S 52
986.285	0.001	986286	Stimulus	S 22
986.558	0.001	986559	Stimulus	S 22
986.742	0.001	986743	Stimulus	S 22
986.902	0.001	986903	Stimulus	S 42
986.918	0.001	986919	Stimulus	S 22
987.078	0.001	987079	Stimulus	S 22
987.287	0.001	987288	Stimulus	S 42
987.53	0.001	987531	Stimulus	S 42
987.562	0.001	987563	Stimulus	S 32
987.779	0.001	987780	Stimulus	S 32
987.968	0.001	987969	Stimulus	S 32
988.168	0.001	988169	Stimulus	S 32
988.353	0.001	988354	Stimulus	S 32
988.945	0.001	988946	Stimulus	S 32
989.153	0.001	989154	Stimulus	S 32
989.697	0.001	989698	Stimulus	S 22
990.394	0.001	990395	Stimulus	S 52
990.41	0.001	990411	Stimulus	S 32
990.884	0.001	990885	Stimulus	S 22
991.079	0.001	991080	Stimulus	S 22
991.256	0.001	991257	Stimulus	S 22
991.921	0.001	991922	Stimulus	S 22
992.313	0.001	992314	Stimulus	S 32
992.466	0.001	992467	Stimulus	S 42
992.902	0.001	992903	Stimulus	S 22
992.966	0.001	992967	Stimulus	S 32
993.161	0.001	993162	Stimulus	S 32
993.322	0.001	993323	Stimulus	S 32
993.498	0.001	993499	Stimulus	S 32
993.615	0.001	993616	Stimulus	S 52
993.68	0.001	993681	Stimulus	S 32
994.089	0.001	994090	Stimulus	S 22
994.349	0.001	994350	Stimulus	S 52
994.72	0.001	994721	Stimulus	S 22
994.919	0.001	994920	Stimulus	S 22
995.111	0.001	995112	Stimulus	S 22
995.392	0.001	995393	Stimulus	S 42
995.408	0.001	995409	Stimulus	S 42
995.841	0.001	995842	Stimulus	S 32
996.026	0.001	996027	Stimulus	S 32
996.192	0.001	996193	Stimulus	S 32
996.322	0.001	996323	Stimulus	S 32
996.556	0.001	996557	Stimulus	S 32
996.837	0.001	996838	Stimulus	S 52
996.877	0.001	996878	Stimulus	S 32
996.909	0.001	996910	Stimulus	S 52
997.238	0.001	997239	Stimulus	S 22
997.583	0.001	997584	Stimulus	S 22
997.727	0.001	997728	Stimulus	S 22
997.879	0.001	997880	Stimulus	S 22
998.016	0.001	998017	Stimulus	S 22
998.155	0.001	998156	Stimulus	S 22
998.292	0.001	998293	Stimulus	S 22
998.429	0.001	998430	Stimulus	S 22
998.575	0.001	998576	Stimulus	S 22
999.133	0.001	999134	Stimulus	S 22
999.165	0.001	999166	Stimulus	S 42
999.306	0.001	999307	Stimulus	S 22
999.482	0.001	999483	Stimulus	S 22
999.719	0.001	999720	Stimulus	S 22
1000.268	0.001	1000269	Stimulus	S 32
1000.986	0.001	1000987	Stimulus	S 42
1001.399	0.001	1001400	Stimulus	S 32
1001.583	0.001	1001584	Stimulus	S 32
1001.815	0.001	1001816	Stimulus	S 32
1002.344	0.001	1002345	Stimulus	S 42
1002.448	0.001	1002449	Stimulus	S 22
1002.949	0.001	1002950	Stimulus	S 32
1003.15	0.001	1003151	Stimulus	S 52
1003.167	0.001	1003168	Stimulus	S 32
1003.295	0.001	1003296	Stimulus	S 42
1003.359	0.001	1003360	Stimulus	S 42
1003.608	0.001	1003609	Stimulus	S 22
1003.916	0.001	1003917	Stimulus	S 42
1004.164	0.001	1004165	Stimulus	S 32
1004.405	0.001	1004406	Stimulus	S 32
1004.593	0.001	1004594	Stimulus	S 32
1005.099	0.001	1005100	Stimulus	S 52
1005.532	0.001	1005533	Stimulus	S 22
1005.732	0.001	1005733	Stimulus	S 22
1005.892	0.001	1005893	Stimulus	S 22
1005.908	0.001	1005909	Stimulus	S 42
1006.068	0.001	1006069	Stimulus	S 22
1006.245	0.001	1006246	Stimulus	S 42
1006.429	0.001	1006430	Stimulus	S 32
1006.615	0.001	1006616	Stimulus	S 32
1006.713	0.001	1006714	Stimulus	S 52
1006.761	0.001	1006762	Stimulus	S 32
1006.93	0.001	1006931	Stimulus	S 32
1007.36	0.001	1007361	Stimulus	S 32
1007.751	0.001	1007752	Stimulus	S 22
1007.943	0.001	1007944	Stimulus	S 22
1008.293	0.001	1008294	Stimulus	S 42
1008.341	0.001	1008342	Stimulus	S 42
1008.469	0.001	1008470	Stimulus	S 32
1008.893	0.001	1008894	Stimulus	S 32
1009.104	0.001	1009105	Stimulus	S 32
1009.274	0.001	1009275	Stimulus	S 32
1009.928	0.001	1009929	Stimulus	S 32
1010.32	0.001	1010321	Stimulus	S 22
1010.504	0.001	1010505	Stimulus	S 22
1010.664	0.001	1010665	Stimulus	S 22
1011.192	0.001	1011193	Stimulus	S 22
1011.529	0.001	1011530	Stimulus	S 32
1011.646	0.001	1011647	Stimulus	S 52
1011.721	0.001	1011722	Stimulus	S 52
1011.777	0.001	1011778	Stimulus	S 32
1012.135	0.001	1012136	Stimulus	S 22
1012.304	0.001	1012305	Stimulus	S 22
1012.488	0.001	1012489	Stimulus	S 22
1012.649	0.001	1012650	Stimulus	S 22
1012.843	0.001	1012844	Stimulus	S 42
1013.208	0.001	1013209	Stimulus	S 32
1013.401	0.001	1013402	Stimulus	S 32
1013.825	0.001	1013826	Stimulus	S 32
1014.227	0.001	1014228	Stimulus	S 22
1014.676	0.001	1014677	Stimulus	S 32
1014.683	0.001	1014684	Stimulus	S 42
1014.948	0.001	1014949	Stimulus	S 42
1015.168	0.001	1015169	Stimulus	S 22
1015.191	0.001	1015192	Stimulus	S 42
1015.485	0.001	1015486	Stimulus	S 32
1015.662	0.001	1015663	Stimulus	S 32
1015.816	0.001	1015817	Stimulus	S 32
1015.949	0.001	1015950	Stimulus	S 32
1016.113	0.001	1016114	Stimulus	S 32
1016.282	0.001	1016283	Stimulus	S 32
1016.484	0.001	1016485	Stimulus	S 32
1016.7	0.001	1016701	Stimulus	S 32
1016.949	0.001	1016950	Stimulus	S 52
1017.136	0.001	1017137	Stimulus	S 22
1017.312	0.001	1017313	Stimulus	S 22
1017.452	0.001	1017453	Stimulus	S 22
1017.616	0.001	1017617	Stimulus	S 22
1017.712	0.001	1017713	Stimulus	S 42
1017.824	0.001	1017825	Stimulus	S 22
1017.912	0.001	1017913	Stimulus	S 22
1018.165	0.001	1018166	Stimulus	S 32
1018.198	0.001	1018199	Stimulus	S 52
1018.342	0.001	1018343	Stimulus	S 32
1018.51	0.001	1018511	Stimulus	S 32
1018.985	0.001	1018986	Stimulus	S 22
1019.269	0.001	1019270	Stimulus	S 22
1019.55	0.001	1019551	Stimulus	S 22
1019.918	0.001	1019919	Stimulus	S 32
1020.08	0.001	1020081	Stimulus	S 42
1020.145	0.001	1020146	Stimulus	S 32
1020.281	0.001	1020282	Stimulus	S 42
1020.607	0.001	1020608	Stimulus	S 22
1020.848	0.001	1020849	Stimulus	S 32
1021.04	0.001	1021041	Stimulus	S 32
1021.24	0.001	1021241	Stimulus	S 52
1021.36	0.001	1021361	Stimulus	S 32
1021.377	0.001	1021378	Stimulus	S 42
1021.657	0.001	1021658	Stimulus	S 22
1021.859	0.001	1021860	Stimulus	S 22
1022.037	0.001	1022038	Stimulus	S 22
1022.285	0.001	1022286	Stimulus	S 22
1022.763	0.001	1022764	Stimulus	S 32
1023.313	0.001	1023314	Stimulus	S 22
1023.636	0.001	1023637	Stimulus	S 42
1023.971	0.001	1023972	Stimulus	S 32
1024.165	0.001	1024166	Stimulus	S 32
1024.92	0.001	1024921	Stimulus	S 42
1025.109	0.001	1025110	Stimulus	S 22
1025.463	0.001	1025464	Stimulus	S 32
1025.667	0.001	1025668	Stimulus	S 32
1025.949	0.001	1025950	Stimulus	S 32
1026.2	0.001	1026201	Stimulus	S 32
1026.57	0.001	1026571	Stimulus	S 22
1026.626	0.001	1026627	Stimulus	S 42
