onset	duration	trial_type	slow
740.5899999999997	0.5040000000003602	first_stage	0
745.096	1.0960000000000036	second_stage	0
749.194	1.5	feedback	n/a
759.3849999999996	0.7539999999999054	first_stage	0
764.1399999999999	1.0369999999998072	second_stage	0
768.1779999999999	1.5	feedback	n/a
775.7529999999997	0.6100000000001273	first_stage	0
780.3660000000001	1.0869999999999889	second_stage	0
784.4539999999997	1.5	feedback	n/a
791.3199999999997	0.581000000000131	first_stage	0
795.9029999999997	0.6359999999999673	second_stage	0
799.5409999999997	1.5	feedback	n/a
807.7610000000001	0.6329999999998108	first_stage	0
812.395	0.8710000000000946	second_stage	0
816.2669999999997	1.5	feedback	n/a
