onset	duration	trial_type	expression	face_id	face_age	face_sex	face_eth	average_attractiveness	catch	rating_score	response_hand	subject_attractiveness	subject_dominance	subject_trustworthiness
77.25062823152484	1.9999601554059157	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
77.86737968366424	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.0	right	n/a	n/a	n/a
83.01711989389288	1.2333169628395808	13STIM033smiling	smiling	33.0	28.0	male	white	0.9268687459179351	1.0	n/a	n/a	0.6775	0.905	-1.5125000000000002
86.25038433431337	1.9999583442877336	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
87.30046989454195	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.0	right	n/a	n/a	n/a
92.00855662656342	1.2416351255455993	14STIM100neutral	neutral	100.0	19.0	female	white	1.4043782332150863	0.0	n/a	n/a	-0.45499999999999996	-1.54	2.6975
97.00855541915188	1.2415158936159971	15STIM066neutral	neutral	66.0	22.0	female	west_asian	0.8204856556655683	0.0	n/a	n/a	2.125	2.1400000000000006	2.13
102.0166052345535	1.2333311499301092	16STIM101neutral	neutral	101.0	37.0	male	white	0.9161818601391583	0.0	n/a	n/a	1.1725	0.9775000000000003	0.72
107.0082170419555	1.241566303064701	17STIM043smiling	smiling	43.0	20.0	male	black	-0.6577049545533852	0.0	n/a	n/a	0.5775000000000001	-1.1400000000000001	0.5625
112.01634775395723	1.2333181702520049	18STIM064smiling	smiling	64.0	25.0	female	west_asian	-0.5770675436771623	0.0	n/a	n/a	1.3	-1.3175	2.1450000000000005
117.01621614605574	1.233317566545793	19STIM024smiling	smiling	24.0	47.0	male	east_asian	-1.19302077856301	0.0	n/a	n/a	-1.3075	-2.9625000000000004	2.4699999999999998
122.00779203295271	1.2415895457447732	20STIM009neutral	neutral	9.0	22.0	female	white	1.7891061212510426	0.0	n/a	n/a	0.7375	-1.7225000000000001	2.5075000000000003
127.01594689319336	1.2333172646926869	21STIM126smiling	smiling	126.0	25.0	female	black	0.8666335715284671	0.0	n/a	n/a	0.13750000000000007	1.4100000000000001	1.5274999999999999
132.01579385372995	1.2416484070763545	22STIM130smiling	smiling	130.0	19.0	male	white	-1.1041253195850051	0.0	n/a	n/a	-3.245	-0.75	-1.47
137.02399187894753	1.2333151517218541	23STIM144smiling	smiling	144.0	27.0	female	white	0.4347862325588154	0.0	n/a	n/a	0.6550000000000002	-0.9625	1.8200000000000003
148.27368919586658	1.233329338812382	24STIM082neutral	neutral	82.0	20.0	male	black	-0.0504955353047183	0.0	n/a	n/a	1.0475	-0.46499999999999997	0.6725
153.27355245646459	1.2333311499301092	25STIM172smiling	smiling	172.0	40.0	male	white	-1.5622041054661993	1.0	n/a	n/a	-1.4100000000000001	0.4075000000000001	-0.44000000000000006
156.5068298765632	1.9999305738137991	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
157.77356256853957	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.0	right	n/a	n/a	n/a
162.27330946481197	1.2333133406036725	26STIM027smiling	smiling	27.0	26.0	female	white	2.0829954801673987	0.0	n/a	n/a	0.13249999999999987	0.6524999999999999	1.1575
167.27317423467457	1.2333145480156418	27STIM121smiling	smiling	121.0	34.0	male	white	-0.6071851308718963	0.0	n/a	n/a	1.44	0.6775	1.94
172.26484188487893	1.2415047250556202	28STIM117smiling	smiling	117.0	26.0	male	white	-0.42939421291588575	0.0	n/a	n/a	0.99	1.1849999999999998	1.3625
177.27290618922368	1.241644784840901	29STIM130neutral	neutral	130.0	19.0	male	white	-1.1041253195850051	0.0	n/a	n/a	-3.245	-0.75	-1.47
182.2644313648193	1.2416583682252167	30STIM012smiling	smiling	12.0	24.0	male	white	-0.040294417061340855	0.0	n/a	n/a	0.27000000000000013	0.5025	0.6800000000000002
187.27263210671344	1.2333236036056403	31STIM091neutral	neutral	91.0	20.0	female	white	0.9788458722056211	0.0	n/a	n/a	2.1350000000000002	-1.4899999999999998	2.21
192.27249717842915	1.2333326591951843	32STIM062neutral	neutral	62.0	30.0	female	black	-0.5051739484381202	0.0	n/a	n/a	0.0874999999999998	-0.4800000000000002	0.1200000000000001
197.27236647608697	1.2333027757495074	33STIM044smiling	smiling	44.0	22.0	male	black	-0.46485524300000874	0.0	n/a	n/a	3.465	-1.145	-1.29
202.272227321861	1.233317566545793	34STIM030smiling	smiling	30.0	24.0	female	east_asian	1.5399073755913892	0.0	n/a	n/a	1.1224999999999998	0.6675	0.44500000000000006
207.26374887522027	1.241650218194536	35STIM070neutral	neutral	70.0	31.0	male	west_asian	-1.4582498528908274	0.0	n/a	n/a	-0.18000000000000005	0.4325000000000001	-0.11499999999999999
212.27195565417423	1.2416553496955205	36STIM144neutral	neutral	144.0	27.0	female	white	0.4347862325588154	0.0	n/a	n/a	0.6550000000000002	-0.9625	1.8200000000000003
217.26348565941768	1.2416716497564266	37STIM034smiling	smiling	34.0	24.0	female	east_asian	-0.2938650705395842	0.0	n/a	n/a	-0.7174999999999999	0.9900000000000001	-0.18999999999999997
222.27168730687072	1.2333311499301092	38STIM027neutral	neutral	27.0	26.0	female	white	2.0829954801673987	0.0	n/a	n/a	0.13249999999999987	0.6524999999999999	1.1575
227.26336944601826	1.2414887268478196	39STIM061neutral	neutral	61.0	40.0	male	black	-0.9030175599298466	0.0	n/a	n/a	-1.1075	1.635	1.065
