onset	duration	trial_type	expression	face_id	face_age	face_sex	face_eth	average_attractiveness	catch	rating_score	response_hand	subject_attractiveness	subject_dominance	subject_trustworthiness
114.01950151394364	1.2333299425181394	20STIM012neutral	neutral	12.0	24.0	male	white	-0.1359413012527785	0.0	n/a	n/a	0.27000000000000013	0.5025	0.6800000000000002
119.01936688751243	1.2332955312776903	21STIM066smiling	smiling	66.0	22.0	female	west_asian	0.6378716952776563	0.0	n/a	n/a	2.125	2.1400000000000006	2.13
124.01922139437374	1.2332997572195836	22STIM091smiling	smiling	91.0	20.0	female	white	0.7802323255648588	0.0	n/a	n/a	2.1350000000000002	-1.4899999999999998	2.21
129.01908556053036	1.2332946257190542	23STIM042neutral	neutral	42.0	27.0	male	black	0.3435432756041172	0.0	n/a	n/a	2.4825	-0.7925000000000001	1.3449999999999998
140.26879887565792	1.2332807404816322	24STIM036neutral	neutral	36.0	21.0	male	east_asian/white	0.28808376625910187	0.0	n/a	n/a	0.5450000000000002	-2.1125	1.0075
145.26863164910446	1.2332958331307964	25STIM044smiling	smiling	44.0	22.0	male	black	-0.5176075309184675	0.0	n/a	n/a	3.465	-1.145	-1.29
150.26849279673138	1.233348355550106	26STIM011smiling	smiling	11.0	36.0	female	white	-0.5315815805172117	1.0	n/a	n/a	-1.1324999999999998	1.7575000000000003	-0.4950000000000001
153.50175361491597	1.9999405349619792	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
154.5768253578242	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-3.0	right	n/a	n/a	n/a
159.2682606717858	1.2333048887205678	27STIM121neutral	neutral	121.0	34.0	male	white	-0.645557422556965	0.0	n/a	n/a	1.44	0.6775	1.94
164.2681233286778	1.2333000590724623	28STIM042smiling	smiling	42.0	27.0	male	black	0.3435432756041172	0.0	n/a	n/a	2.4825	-0.7925000000000001	1.3449999999999998
169.26799685227732	1.233287984953222	29STIM043neutral	neutral	43.0	20.0	male	black	-0.6909730837528821	0.0	n/a	n/a	0.5775000000000001	-1.1400000000000001	0.5625
174.26784924616751	1.2333003609255684	30STIM009neutral	neutral	9.0	22.0	female	white	1.5086296608993774	0.0	n/a	n/a	0.7375	-1.7225000000000001	2.5075000000000003
179.26770707341146	1.2333070016916279	31STIM024neutral	neutral	24.0	47.0	male	east_asian	-1.1722044168096204	0.0	n/a	n/a	-1.3075	-2.9625000000000004	2.4699999999999998
184.26756248583183	1.2333169628395808	32STIM012smiling	smiling	12.0	24.0	male	white	-0.1359413012527785	1.0	n/a	n/a	0.27000000000000013	0.5025	0.6800000000000002
187.50082209660442	1.99994264793304	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
188.8375707958446	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-2.0	right	n/a	n/a	n/a
193.26731496638402	1.2333148498692026	33STIM121smiling	smiling	121.0	34.0	male	white	-0.645557422556965	0.0	n/a	n/a	1.44	0.6775	1.94
198.26718003809967	1.2333145480160963	34STIM062neutral	neutral	62.0	30.0	female	black	-0.5538527220652091	0.0	n/a	n/a	0.0874999999999998	-0.4800000000000002	0.1200000000000001
203.2670589950528	1.2333009646317803	35STIM009smiling	smiling	9.0	22.0	female	white	1.5086296608993774	0.0	n/a	n/a	0.7375	-1.7225000000000001	2.5075000000000003
208.2669252741805	1.2333060961323101	36STIM102smiling	smiling	102.0	31.0	female	white	-1.1599771234107195	0.0	n/a	n/a	-2.83	0.9999999999999998	0.81
213.26676438653956	1.2333208869285954	37STIM064neutral	neutral	64.0	25.0	female	west_asian	-0.6184827014593989	1.0	n/a	n/a	1.3	-1.3175	2.1450000000000005
216.50004542887402	1.999921216371149	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
218.60011120263945	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.0	left	n/a	n/a	n/a
222.266535581977	1.233322698046777	38STIM099smiling	smiling	99.0	24.0	female	black	-0.1577757537508157	0.0	n/a	n/a	0.14249999999999985	-1.5625	1.33
227.2663894851323	1.2333187739577625	39STIM141neutral	neutral	141.0	23.0	male	white	-0.6713220765046487	0.0	n/a	n/a	-2.9225000000000003	-0.5475	-0.7125000000000001
