onset	duration	category
18619379	n/a	MRI_trigger
18629879	n/a	MRI_trigger
18640379	n/a	MRI_trigger
18650879	n/a	MRI_trigger
18661379	n/a	MRI_trigger
18671879	n/a	MRI_trigger
18682379	n/a	MRI_trigger
18692879	n/a	MRI_trigger
18703379	n/a	MRI_trigger
18713879	n/a	MRI_trigger
18724379	n/a	MRI_trigger
18734879	n/a	MRI_trigger
18745379	n/a	MRI_trigger
18755879	n/a	MRI_trigger
18766379	n/a	MRI_trigger
18776879	n/a	MRI_trigger
18787379	n/a	MRI_trigger
18797879	n/a	MRI_trigger
18808379	n/a	MRI_trigger
18818879	n/a	MRI_trigger
18829379	n/a	MRI_trigger
18839879	n/a	MRI_trigger
18850379	n/a	MRI_trigger
18860879	n/a	MRI_trigger
18871379	n/a	MRI_trigger
18881879	n/a	MRI_trigger
18892379	n/a	MRI_trigger
18902879	n/a	MRI_trigger
18913379	n/a	MRI_trigger
18923879	n/a	MRI_trigger
18934379	n/a	MRI_trigger
18944879	n/a	MRI_trigger
18955379	n/a	MRI_trigger
18965879	n/a	MRI_trigger
18976379	n/a	MRI_trigger
18986879	n/a	MRI_trigger
18997379	n/a	MRI_trigger
19007879	n/a	MRI_trigger
19018379	n/a	MRI_trigger
19028879	n/a	MRI_trigger
19039379	n/a	MRI_trigger
19049879	n/a	MRI_trigger
19060379	n/a	MRI_trigger
19070879	n/a	MRI_trigger
19081379	n/a	MRI_trigger
19091879	n/a	MRI_trigger
19102379	n/a	MRI_trigger
19112879	n/a	MRI_trigger
19123379	n/a	MRI_trigger
19133879	n/a	MRI_trigger
19144379	n/a	MRI_trigger
19154879	n/a	MRI_trigger
19165379	n/a	MRI_trigger
19175879	n/a	MRI_trigger
19186379	n/a	MRI_trigger
19196879	n/a	MRI_trigger
19207379	n/a	MRI_trigger
19217879	n/a	MRI_trigger
19228379	n/a	MRI_trigger
19238879	n/a	MRI_trigger
19249379	n/a	MRI_trigger
19259879	n/a	MRI_trigger
19270379	n/a	MRI_trigger
19280879	n/a	MRI_trigger
19291379	n/a	MRI_trigger
19301879	n/a	MRI_trigger
19312379	n/a	MRI_trigger
19322879	n/a	MRI_trigger
19333379	n/a	MRI_trigger
19343879	n/a	MRI_trigger
19354379	n/a	MRI_trigger
19364879	n/a	MRI_trigger
19375379	n/a	MRI_trigger
19385879	n/a	MRI_trigger
19396379	n/a	MRI_trigger
19406879	n/a	MRI_trigger
19417379	n/a	MRI_trigger
19427879	n/a	MRI_trigger
19438379	n/a	MRI_trigger
19448879	n/a	MRI_trigger
19459379	n/a	MRI_trigger
19469879	n/a	MRI_trigger
19480379	n/a	MRI_trigger
19490879	n/a	MRI_trigger
19501379	n/a	MRI_trigger
19511879	n/a	MRI_trigger
19522379	n/a	MRI_trigger
19532879	n/a	MRI_trigger
19543379	n/a	MRI_trigger
19553879	n/a	MRI_trigger
19564379	n/a	MRI_trigger
19574879	n/a	MRI_trigger
19585379	n/a	MRI_trigger
19595879	n/a	MRI_trigger
19606379	n/a	MRI_trigger
19616879	n/a	MRI_trigger
19627379	n/a	MRI_trigger
19637879	n/a	MRI_trigger
19648379	n/a	MRI_trigger
19658879	n/a	MRI_trigger
19669379	n/a	MRI_trigger
19679879	n/a	MRI_trigger
19690379	n/a	MRI_trigger
19700879	n/a	MRI_trigger
19711379	n/a	MRI_trigger
19721879	n/a	MRI_trigger
19732379	n/a	MRI_trigger
19742879	n/a	MRI_trigger
19753379	n/a	MRI_trigger
19763879	n/a	MRI_trigger
19774379	n/a	MRI_trigger
19784879	n/a	MRI_trigger
19795379	n/a	MRI_trigger
19805879	n/a	MRI_trigger
19816379	n/a	MRI_trigger
19826879	n/a	MRI_trigger
19837379	n/a	MRI_trigger
19847879	n/a	MRI_trigger
19858379	n/a	MRI_trigger
19868879	n/a	MRI_trigger
19879379	n/a	MRI_trigger
19889879	n/a	MRI_trigger
19900379	n/a	MRI_trigger
19910879	n/a	MRI_trigger
19921379	n/a	MRI_trigger
19931879	n/a	MRI_trigger
19942379	n/a	MRI_trigger
19952879	n/a	MRI_trigger
19963379	n/a	MRI_trigger
19973879	n/a	MRI_trigger
19984379	n/a	MRI_trigger
19994879	n/a	MRI_trigger
20005379	n/a	MRI_trigger
20015879	n/a	MRI_trigger
20026379	n/a	MRI_trigger
20036879	n/a	MRI_trigger
20047379	n/a	MRI_trigger
20057879	n/a	MRI_trigger
20068379	n/a	MRI_trigger
20078879	n/a	MRI_trigger
20089379	n/a	MRI_trigger
20099879	n/a	MRI_trigger
20110379	n/a	MRI_trigger
20120879	n/a	MRI_trigger
20131379	n/a	MRI_trigger
20141879	n/a	MRI_trigger
20152379	n/a	MRI_trigger
20162879	n/a	MRI_trigger
20173379	n/a	MRI_trigger
20183879	n/a	MRI_trigger
20194379	n/a	MRI_trigger
20204879	n/a	MRI_trigger
20215379	n/a	MRI_trigger
20225879	n/a	MRI_trigger
20236379	n/a	MRI_trigger
20246879	n/a	MRI_trigger
20257379	n/a	MRI_trigger
20267879	n/a	MRI_trigger
20278379	n/a	MRI_trigger
20288879	n/a	MRI_trigger
20299379	n/a	MRI_trigger
20309879	n/a	MRI_trigger
20320379	n/a	MRI_trigger
20330879	n/a	MRI_trigger
20341379	n/a	MRI_trigger
20351879	n/a	MRI_trigger
20362379	n/a	MRI_trigger
20372879	n/a	MRI_trigger
20383379	n/a	MRI_trigger
20393879	n/a	MRI_trigger
20404379	n/a	MRI_trigger
20414879	n/a	MRI_trigger
20425379	n/a	MRI_trigger
20435879	n/a	MRI_trigger
20446379	n/a	MRI_trigger
20456879	n/a	MRI_trigger
20467379	n/a	MRI_trigger
20477879	n/a	MRI_trigger
20488379	n/a	MRI_trigger
20498879	n/a	MRI_trigger
20509379	n/a	MRI_trigger
20519879	n/a	MRI_trigger
20530379	n/a	MRI_trigger
20540879	n/a	MRI_trigger
20551379	n/a	MRI_trigger
20561879	n/a	MRI_trigger
20572379	n/a	MRI_trigger
20582879	n/a	MRI_trigger
20593379	n/a	MRI_trigger
20603879	n/a	MRI_trigger
20614379	n/a	MRI_trigger
20624879	n/a	MRI_trigger
20635379	n/a	MRI_trigger
20645879	n/a	MRI_trigger
20656379	n/a	MRI_trigger
20666879	n/a	MRI_trigger
20677379	n/a	MRI_trigger
20687879	n/a	MRI_trigger
20698379	n/a	MRI_trigger
20708879	n/a	MRI_trigger
20719379	n/a	MRI_trigger
20729879	n/a	MRI_trigger
20740379	n/a	MRI_trigger
20750879	n/a	MRI_trigger
20761379	n/a	MRI_trigger
20771879	n/a	MRI_trigger
20782379	n/a	MRI_trigger
20792879	n/a	MRI_trigger
20803379	n/a	MRI_trigger
20813879	n/a	MRI_trigger
20824379	n/a	MRI_trigger
20834879	n/a	MRI_trigger
20845379	n/a	MRI_trigger
20855879	n/a	MRI_trigger
20866379	n/a	MRI_trigger
20876879	n/a	MRI_trigger
20887379	n/a	MRI_trigger
20897879	n/a	MRI_trigger
20908379	n/a	MRI_trigger
20918879	n/a	MRI_trigger
20929379	n/a	MRI_trigger
20939879	n/a	MRI_trigger
20950379	n/a	MRI_trigger
20960879	n/a	MRI_trigger
20971379	n/a	MRI_trigger
20981879	n/a	MRI_trigger
20992379	n/a	MRI_trigger
21002879	n/a	MRI_trigger
21013379	n/a	MRI_trigger
21023879	n/a	MRI_trigger
21034379	n/a	MRI_trigger
21044879	n/a	MRI_trigger
21055379	n/a	MRI_trigger
21065879	n/a	MRI_trigger
21076379	n/a	MRI_trigger
21086879	n/a	MRI_trigger
21097379	n/a	MRI_trigger
21107879	n/a	MRI_trigger
21118379	n/a	MRI_trigger
21128879	n/a	MRI_trigger
21139379	n/a	MRI_trigger
21149879	n/a	MRI_trigger
21160379	n/a	MRI_trigger
21170879	n/a	MRI_trigger
21181379	n/a	MRI_trigger
21191879	n/a	MRI_trigger
21202379	n/a	MRI_trigger
21212879	n/a	MRI_trigger
21223379	n/a	MRI_trigger
21233879	n/a	MRI_trigger
21244379	n/a	MRI_trigger
21254879	n/a	MRI_trigger
21265379	n/a	MRI_trigger
21275879	n/a	MRI_trigger
21286379	n/a	MRI_trigger
21296879	n/a	MRI_trigger
21307379	n/a	MRI_trigger
21317879	n/a	MRI_trigger
21328379	n/a	MRI_trigger
21338879	n/a	MRI_trigger
21349379	n/a	MRI_trigger
21359879	n/a	MRI_trigger
21370379	n/a	MRI_trigger
21380879	n/a	MRI_trigger
21391379	n/a	MRI_trigger
21401879	n/a	MRI_trigger
21412379	n/a	MRI_trigger
21422879	n/a	MRI_trigger
21433379	n/a	MRI_trigger
21443879	n/a	MRI_trigger
21454379	n/a	MRI_trigger
21464879	n/a	MRI_trigger
21475379	n/a	MRI_trigger
21485879	n/a	MRI_trigger
21496379	n/a	MRI_trigger
21506879	n/a	MRI_trigger
21517379	n/a	MRI_trigger
21527879	n/a	MRI_trigger
21538379	n/a	MRI_trigger
21548879	n/a	MRI_trigger
21559379	n/a	MRI_trigger
21569879	n/a	MRI_trigger
21580379	n/a	MRI_trigger
21590879	n/a	MRI_trigger
21601379	n/a	MRI_trigger
21611879	n/a	MRI_trigger
21622379	n/a	MRI_trigger
21632879	n/a	MRI_trigger
21643379	n/a	MRI_trigger
21653879	n/a	MRI_trigger
21664379	n/a	MRI_trigger
21674879	n/a	MRI_trigger
21685379	n/a	MRI_trigger
21695879	n/a	MRI_trigger
21706379	n/a	MRI_trigger
21716879	n/a	MRI_trigger
21727379	n/a	MRI_trigger
21737879	n/a	MRI_trigger
21748379	n/a	MRI_trigger
21758879	n/a	MRI_trigger
21769379	n/a	MRI_trigger
21779879	n/a	MRI_trigger
21790379	n/a	MRI_trigger
21800879	n/a	MRI_trigger
21811379	n/a	MRI_trigger
21821879	n/a	MRI_trigger
21832379	n/a	MRI_trigger
21842879	n/a	MRI_trigger
21853379	n/a	MRI_trigger
21863879	n/a	MRI_trigger
21874379	n/a	MRI_trigger
21884879	n/a	MRI_trigger
21895379	n/a	MRI_trigger
21905879	n/a	MRI_trigger
21916379	n/a	MRI_trigger
21926879	n/a	MRI_trigger
21937379	n/a	MRI_trigger
21947879	n/a	MRI_trigger
21958379	n/a	MRI_trigger
21968879	n/a	MRI_trigger
21979379	n/a	MRI_trigger
21989879	n/a	MRI_trigger
22000379	n/a	MRI_trigger
22010879	n/a	MRI_trigger
22021379	n/a	MRI_trigger
22031879	n/a	MRI_trigger
22042379	n/a	MRI_trigger
22052879	n/a	MRI_trigger
22063379	n/a	MRI_trigger
22073879	n/a	MRI_trigger
22084379	n/a	MRI_trigger
22094879	n/a	MRI_trigger
22105379	n/a	MRI_trigger
22115879	n/a	MRI_trigger
22126379	n/a	MRI_trigger
22136879	n/a	MRI_trigger
22147379	n/a	MRI_trigger
22157879	n/a	MRI_trigger
22168379	n/a	MRI_trigger
22178879	n/a	MRI_trigger
22189379	n/a	MRI_trigger
22199879	n/a	MRI_trigger
22210379	n/a	MRI_trigger
22220879	n/a	MRI_trigger
22231379	n/a	MRI_trigger
22241879	n/a	MRI_trigger
22252379	n/a	MRI_trigger
22262879	n/a	MRI_trigger
22273379	n/a	MRI_trigger
22283879	n/a	MRI_trigger
22294379	n/a	MRI_trigger
22304879	n/a	MRI_trigger
22315379	n/a	MRI_trigger
22325879	n/a	MRI_trigger
22336379	n/a	MRI_trigger
22346879	n/a	MRI_trigger
22357379	n/a	MRI_trigger
22367879	n/a	MRI_trigger
22378379	n/a	MRI_trigger
22388879	n/a	MRI_trigger
22399379	n/a	MRI_trigger
22409879	n/a	MRI_trigger
22420379	n/a	MRI_trigger
22430879	n/a	MRI_trigger
22441379	n/a	MRI_trigger
22451879	n/a	MRI_trigger
22462379	n/a	MRI_trigger
22472879	n/a	MRI_trigger
22483379	n/a	MRI_trigger
22493879	n/a	MRI_trigger
22504379	n/a	MRI_trigger
22514879	n/a	MRI_trigger
22525379	n/a	MRI_trigger
22535879	n/a	MRI_trigger
22546379	n/a	MRI_trigger
22556879	n/a	MRI_trigger
22567379	n/a	MRI_trigger
22577879	n/a	MRI_trigger
22588379	n/a	MRI_trigger
22598879	n/a	MRI_trigger
22609379	n/a	MRI_trigger
22619879	n/a	MRI_trigger
22630379	n/a	MRI_trigger
22640879	n/a	MRI_trigger
22651379	n/a	MRI_trigger
22661879	n/a	MRI_trigger
22672379	n/a	MRI_trigger
22682879	n/a	MRI_trigger
22693379	n/a	MRI_trigger
22703879	n/a	MRI_trigger
22714379	n/a	MRI_trigger
22724879	n/a	MRI_trigger
22735379	n/a	MRI_trigger
22745879	n/a	MRI_trigger
22756379	n/a	MRI_trigger
22766879	n/a	MRI_trigger
22777379	n/a	MRI_trigger
22787879	n/a	MRI_trigger
22798379	n/a	MRI_trigger
22808879	n/a	MRI_trigger
22819379	n/a	MRI_trigger
22829879	n/a	MRI_trigger
22840379	n/a	MRI_trigger
22850879	n/a	MRI_trigger
22861379	n/a	MRI_trigger
22871879	n/a	MRI_trigger
22882379	n/a	MRI_trigger
22892879	n/a	MRI_trigger
22903379	n/a	MRI_trigger
22913879	n/a	MRI_trigger
22924379	n/a	MRI_trigger
22934879	n/a	MRI_trigger
22945379	n/a	MRI_trigger
22955879	n/a	MRI_trigger
22966379	n/a	MRI_trigger
22976879	n/a	MRI_trigger
22987379	n/a	MRI_trigger
22997879	n/a	MRI_trigger
23008379	n/a	MRI_trigger
23018879	n/a	MRI_trigger
23029379	n/a	MRI_trigger
23039879	n/a	MRI_trigger
23050379	n/a	MRI_trigger
23060879	n/a	MRI_trigger
23071379	n/a	MRI_trigger
23081879	n/a	MRI_trigger
23092379	n/a	MRI_trigger
23102879	n/a	MRI_trigger
23113379	n/a	MRI_trigger
23123879	n/a	MRI_trigger
23134379	n/a	MRI_trigger
23144879	n/a	MRI_trigger
23155379	n/a	MRI_trigger
23165879	n/a	MRI_trigger
23176379	n/a	MRI_trigger
23186879	n/a	MRI_trigger
23197379	n/a	MRI_trigger
23207879	n/a	MRI_trigger
23218379	n/a	MRI_trigger
23228879	n/a	MRI_trigger
23239379	n/a	MRI_trigger
23249879	n/a	MRI_trigger
23260379	n/a	MRI_trigger
23270879	n/a	MRI_trigger
23281379	n/a	MRI_trigger
23291879	n/a	MRI_trigger
23302379	n/a	MRI_trigger
23312879	n/a	MRI_trigger
23323379	n/a	MRI_trigger
23333879	n/a	MRI_trigger
23344379	n/a	MRI_trigger
23354879	n/a	MRI_trigger
23365379	n/a	MRI_trigger
23375879	n/a	MRI_trigger
23386379	n/a	MRI_trigger
23396879	n/a	MRI_trigger
23407379	n/a	MRI_trigger
23417879	n/a	MRI_trigger
23428379	n/a	MRI_trigger
23438879	n/a	MRI_trigger
23449379	n/a	MRI_trigger
23459879	n/a	MRI_trigger
23470379	n/a	MRI_trigger
23480879	n/a	MRI_trigger
23491379	n/a	MRI_trigger
23501879	n/a	MRI_trigger
23512379	n/a	MRI_trigger
23522879	n/a	MRI_trigger
23533379	n/a	MRI_trigger
23543879	n/a	MRI_trigger
23554379	n/a	MRI_trigger
23564879	n/a	MRI_trigger
23575379	n/a	MRI_trigger
23585879	n/a	MRI_trigger
23596379	n/a	MRI_trigger
23606879	n/a	MRI_trigger
23617379	n/a	MRI_trigger
23627879	n/a	MRI_trigger
23638379	n/a	MRI_trigger
23648879	n/a	MRI_trigger
23659379	n/a	MRI_trigger
23669879	n/a	MRI_trigger
23680379	n/a	MRI_trigger
23690879	n/a	MRI_trigger
23701379	n/a	MRI_trigger
23711879	n/a	MRI_trigger
23722379	n/a	MRI_trigger
23732879	n/a	MRI_trigger
23743379	n/a	MRI_trigger
23753879	n/a	MRI_trigger
23764379	n/a	MRI_trigger
23774879	n/a	MRI_trigger
23785379	n/a	MRI_trigger
23795879	n/a	MRI_trigger
23806379	n/a	MRI_trigger
23816879	n/a	MRI_trigger
23827379	n/a	MRI_trigger
23837879	n/a	MRI_trigger
23848379	n/a	MRI_trigger
23858879	n/a	MRI_trigger
23869379	n/a	MRI_trigger
23879879	n/a	MRI_trigger
23890379	n/a	MRI_trigger
23900879	n/a	MRI_trigger
23911379	n/a	MRI_trigger
23921879	n/a	MRI_trigger
23932379	n/a	MRI_trigger
23942879	n/a	MRI_trigger
23953379	n/a	MRI_trigger
23963879	n/a	MRI_trigger
23974379	n/a	MRI_trigger
23984879	n/a	MRI_trigger
23995379	n/a	MRI_trigger
24005879	n/a	MRI_trigger
24016379	n/a	MRI_trigger
24026879	n/a	MRI_trigger
24037379	n/a	MRI_trigger
24047879	n/a	MRI_trigger
24058379	n/a	MRI_trigger
24068879	n/a	MRI_trigger
24079379	n/a	MRI_trigger
24089879	n/a	MRI_trigger
24100379	n/a	MRI_trigger
24110879	n/a	MRI_trigger
24121379	n/a	MRI_trigger
24131879	n/a	MRI_trigger
24142379	n/a	MRI_trigger
24152879	n/a	MRI_trigger
24163379	n/a	MRI_trigger
24173879	n/a	MRI_trigger
24184379	n/a	MRI_trigger
24194879	n/a	MRI_trigger
24205379	n/a	MRI_trigger
24215879	n/a	MRI_trigger
24226379	n/a	MRI_trigger
24236879	n/a	MRI_trigger
24247379	n/a	MRI_trigger
24257879	n/a	MRI_trigger
24268379	n/a	MRI_trigger
24278879	n/a	MRI_trigger
24289379	n/a	MRI_trigger
24299879	n/a	MRI_trigger
24310379	n/a	MRI_trigger
24320879	n/a	MRI_trigger
24331379	n/a	MRI_trigger
24341879	n/a	MRI_trigger
24352379	n/a	MRI_trigger
24362879	n/a	MRI_trigger
24373379	n/a	MRI_trigger
24383879	n/a	MRI_trigger
24394379	n/a	MRI_trigger
24404879	n/a	MRI_trigger
24415379	n/a	MRI_trigger
24425879	n/a	MRI_trigger
24436379	n/a	MRI_trigger
24446879	n/a	MRI_trigger
24457379	n/a	MRI_trigger
24467879	n/a	MRI_trigger
24478379	n/a	MRI_trigger
24488879	n/a	MRI_trigger
24499379	n/a	MRI_trigger
24509879	n/a	MRI_trigger
24520379	n/a	MRI_trigger
24530879	n/a	MRI_trigger
24541379	n/a	MRI_trigger
24551879	n/a	MRI_trigger
24562379	n/a	MRI_trigger
24572879	n/a	MRI_trigger
24583379	n/a	MRI_trigger
24593879	n/a	MRI_trigger
24604379	n/a	MRI_trigger
24614879	n/a	MRI_trigger
24625379	n/a	MRI_trigger
24635879	n/a	MRI_trigger
24646379	n/a	MRI_trigger
24656879	n/a	MRI_trigger
24667379	n/a	MRI_trigger
24677879	n/a	MRI_trigger
24688379	n/a	MRI_trigger
24698879	n/a	MRI_trigger
24709379	n/a	MRI_trigger
24719879	n/a	MRI_trigger
24730379	n/a	MRI_trigger
24740879	n/a	MRI_trigger
24751379	n/a	MRI_trigger
24761879	n/a	MRI_trigger
24772379	n/a	MRI_trigger
24782879	n/a	MRI_trigger
24793379	n/a	MRI_trigger
24803879	n/a	MRI_trigger
24814379	n/a	MRI_trigger
24824879	n/a	MRI_trigger
24835379	n/a	MRI_trigger
24845879	n/a	MRI_trigger
24856379	n/a	MRI_trigger
24866879	n/a	MRI_trigger
24877379	n/a	MRI_trigger
24887879	n/a	MRI_trigger
24898379	n/a	MRI_trigger
24908879	n/a	MRI_trigger
24919379	n/a	MRI_trigger
24929879	n/a	MRI_trigger
24940379	n/a	MRI_trigger
24950879	n/a	MRI_trigger
24961379	n/a	MRI_trigger
24971879	n/a	MRI_trigger
24982379	n/a	MRI_trigger
24992879	n/a	MRI_trigger
25003379	n/a	MRI_trigger
25013879	n/a	MRI_trigger
25024379	n/a	MRI_trigger
25034879	n/a	MRI_trigger
25045379	n/a	MRI_trigger
25055879	n/a	MRI_trigger
25066379	n/a	MRI_trigger
25076879	n/a	MRI_trigger
25087379	n/a	MRI_trigger
25097879	n/a	MRI_trigger
25108379	n/a	MRI_trigger
25118879	n/a	MRI_trigger
25129379	n/a	MRI_trigger
25139879	n/a	MRI_trigger
25150379	n/a	MRI_trigger
25160879	n/a	MRI_trigger
25171379	n/a	MRI_trigger
25181879	n/a	MRI_trigger
25192379	n/a	MRI_trigger
25202879	n/a	MRI_trigger
25213379	n/a	MRI_trigger
25223879	n/a	MRI_trigger
25234379	n/a	MRI_trigger
25244879	n/a	MRI_trigger
25255379	n/a	MRI_trigger
25265879	n/a	MRI_trigger
25276379	n/a	MRI_trigger
25286879	n/a	MRI_trigger
25297379	n/a	MRI_trigger
25307879	n/a	MRI_trigger
25318379	n/a	MRI_trigger
25328879	n/a	MRI_trigger
25339379	n/a	MRI_trigger
25349879	n/a	MRI_trigger
25360379	n/a	MRI_trigger
25370879	n/a	MRI_trigger
25381379	n/a	MRI_trigger
25391879	n/a	MRI_trigger
25402379	n/a	MRI_trigger
25412879	n/a	MRI_trigger
25423379	n/a	MRI_trigger
25433879	n/a	MRI_trigger
25444379	n/a	MRI_trigger
25454879	n/a	MRI_trigger
25465379	n/a	MRI_trigger
25475879	n/a	MRI_trigger
25486379	n/a	MRI_trigger
25496879	n/a	MRI_trigger
25507379	n/a	MRI_trigger
25517879	n/a	MRI_trigger
25528379	n/a	MRI_trigger
25538879	n/a	MRI_trigger
25549379	n/a	MRI_trigger
25559879	n/a	MRI_trigger
25570379	n/a	MRI_trigger
25580879	n/a	MRI_trigger
25591379	n/a	MRI_trigger
25601879	n/a	MRI_trigger
25612379	n/a	MRI_trigger
25622879	n/a	MRI_trigger
25633379	n/a	MRI_trigger
25643879	n/a	MRI_trigger
25654379	n/a	MRI_trigger
25664879	n/a	MRI_trigger
25675379	n/a	MRI_trigger
25685879	n/a	MRI_trigger
25696379	n/a	MRI_trigger
25706879	n/a	MRI_trigger
25717379	n/a	MRI_trigger
25727879	n/a	MRI_trigger
25738379	n/a	MRI_trigger
25748879	n/a	MRI_trigger
25759379	n/a	MRI_trigger
25769879	n/a	MRI_trigger
25780379	n/a	MRI_trigger
25790879	n/a	MRI_trigger
25801379	n/a	MRI_trigger
25811879	n/a	MRI_trigger
25822379	n/a	MRI_trigger
25832879	n/a	MRI_trigger
25843379	n/a	MRI_trigger
25853879	n/a	MRI_trigger
25864379	n/a	MRI_trigger
25874879	n/a	MRI_trigger
25885379	n/a	MRI_trigger
25895879	n/a	MRI_trigger
25906379	n/a	MRI_trigger
25916879	n/a	MRI_trigger
25927379	n/a	MRI_trigger
25937879	n/a	MRI_trigger
25948379	n/a	MRI_trigger
25958879	n/a	MRI_trigger
25969379	n/a	MRI_trigger
25979879	n/a	MRI_trigger
25990379	n/a	MRI_trigger
26000879	n/a	MRI_trigger
26011379	n/a	MRI_trigger
26021879	n/a	MRI_trigger
26032379	n/a	MRI_trigger
26042879	n/a	MRI_trigger
26053379	n/a	MRI_trigger
26063879	n/a	MRI_trigger
26074379	n/a	MRI_trigger
26084879	n/a	MRI_trigger
26095379	n/a	MRI_trigger
26105879	n/a	MRI_trigger
26116379	n/a	MRI_trigger
26126879	n/a	MRI_trigger
26137379	n/a	MRI_trigger
26147879	n/a	MRI_trigger
26158379	n/a	MRI_trigger
26168879	n/a	MRI_trigger
26179379	n/a	MRI_trigger
26189879	n/a	MRI_trigger
26200379	n/a	MRI_trigger
26210879	n/a	MRI_trigger
26221379	n/a	MRI_trigger
26231879	n/a	MRI_trigger
26242379	n/a	MRI_trigger
26252879	n/a	MRI_trigger
26263379	n/a	MRI_trigger
26273879	n/a	MRI_trigger
26284379	n/a	MRI_trigger
26294879	n/a	MRI_trigger
26305379	n/a	MRI_trigger
26315879	n/a	MRI_trigger
26326379	n/a	MRI_trigger
26336879	n/a	MRI_trigger
26347379	n/a	MRI_trigger
26357879	n/a	MRI_trigger
26368379	n/a	MRI_trigger
26378879	n/a	MRI_trigger
26389379	n/a	MRI_trigger
26399879	n/a	MRI_trigger
26410379	n/a	MRI_trigger
26420879	n/a	MRI_trigger
26431379	n/a	MRI_trigger
26441879	n/a	MRI_trigger
26452379	n/a	MRI_trigger
26462879	n/a	MRI_trigger
26473379	n/a	MRI_trigger
26483879	n/a	MRI_trigger
26494379	n/a	MRI_trigger
26504879	n/a	MRI_trigger
26515379	n/a	MRI_trigger
26525879	n/a	MRI_trigger
26536379	n/a	MRI_trigger
26546879	n/a	MRI_trigger
26557379	n/a	MRI_trigger
26567879	n/a	MRI_trigger
26578379	n/a	MRI_trigger
26588879	n/a	MRI_trigger
26599379	n/a	MRI_trigger
26609879	n/a	MRI_trigger
26620379	n/a	MRI_trigger
26630879	n/a	MRI_trigger
26641379	n/a	MRI_trigger
26651879	n/a	MRI_trigger
26662379	n/a	MRI_trigger
26672879	n/a	MRI_trigger
26683379	n/a	MRI_trigger
26693879	n/a	MRI_trigger
26704379	n/a	MRI_trigger
26714879	n/a	MRI_trigger
26725379	n/a	MRI_trigger
26735879	n/a	MRI_trigger
26746379	n/a	MRI_trigger
26756879	n/a	MRI_trigger
26767379	n/a	MRI_trigger
26777879	n/a	MRI_trigger
26788379	n/a	MRI_trigger
26798879	n/a	MRI_trigger
26809379	n/a	MRI_trigger
26819879	n/a	MRI_trigger
26830379	n/a	MRI_trigger
26840879	n/a	MRI_trigger
26851379	n/a	MRI_trigger
26861879	n/a	MRI_trigger
26872379	n/a	MRI_trigger
26882879	n/a	MRI_trigger
26893379	n/a	MRI_trigger
26903879	n/a	MRI_trigger
26914379	n/a	MRI_trigger
26924879	n/a	MRI_trigger
26935379	n/a	MRI_trigger
26945879	n/a	MRI_trigger
26956379	n/a	MRI_trigger
26966879	n/a	MRI_trigger
26977379	n/a	MRI_trigger
26987879	n/a	MRI_trigger
26998379	n/a	MRI_trigger
27008879	n/a	MRI_trigger
27019379	n/a	MRI_trigger
27029879	n/a	MRI_trigger
27040379	n/a	MRI_trigger
27050879	n/a	MRI_trigger
27061379	n/a	MRI_trigger
27071879	n/a	MRI_trigger
27082379	n/a	MRI_trigger
27092879	n/a	MRI_trigger
27103379	n/a	MRI_trigger
27113879	n/a	MRI_trigger
27124379	n/a	MRI_trigger
27134879	n/a	MRI_trigger
27145379	n/a	MRI_trigger
27155879	n/a	MRI_trigger
27166379	n/a	MRI_trigger
27176879	n/a	MRI_trigger
27187379	n/a	MRI_trigger
27197879	n/a	MRI_trigger
27208379	n/a	MRI_trigger
27218879	n/a	MRI_trigger
27229379	n/a	MRI_trigger
27239879	n/a	MRI_trigger
27250379	n/a	MRI_trigger
27260879	n/a	MRI_trigger
27271379	n/a	MRI_trigger
27281879	n/a	MRI_trigger
27292379	n/a	MRI_trigger
27302879	n/a	MRI_trigger
27313379	n/a	MRI_trigger
27323879	n/a	MRI_trigger
27334379	n/a	MRI_trigger
27344879	n/a	MRI_trigger
27355379	n/a	MRI_trigger
27365879	n/a	MRI_trigger
27376379	n/a	MRI_trigger
27386879	n/a	MRI_trigger
27397379	n/a	MRI_trigger
27407879	n/a	MRI_trigger
27418379	n/a	MRI_trigger
27428879	n/a	MRI_trigger
27439379	n/a	MRI_trigger
27449879	n/a	MRI_trigger
27460379	n/a	MRI_trigger
27470879	n/a	MRI_trigger
27481379	n/a	MRI_trigger
27491879	n/a	MRI_trigger
27502379	n/a	MRI_trigger
27512879	n/a	MRI_trigger
27523379	n/a	MRI_trigger
27533879	n/a	MRI_trigger
27544379	n/a	MRI_trigger
27554879	n/a	MRI_trigger
27565379	n/a	MRI_trigger
27575879	n/a	MRI_trigger
27586379	n/a	MRI_trigger
27596879	n/a	MRI_trigger
27607379	n/a	MRI_trigger
27617879	n/a	MRI_trigger
27628379	n/a	MRI_trigger
27638879	n/a	MRI_trigger
27649379	n/a	MRI_trigger
27659879	n/a	MRI_trigger
27670379	n/a	MRI_trigger
27680879	n/a	MRI_trigger
27691379	n/a	MRI_trigger
27701879	n/a	MRI_trigger
27712379	n/a	MRI_trigger
27722879	n/a	MRI_trigger
27733379	n/a	MRI_trigger
27743879	n/a	MRI_trigger
27754379	n/a	MRI_trigger
27764879	n/a	MRI_trigger
27775379	n/a	MRI_trigger
27785879	n/a	MRI_trigger
